year,quintil_oecd,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,5th Quintile,Urban regions,Bündnis90/Grüne,0.10138,432,3500,0.09138,0.11138
2013,5th Quintile,Urban regions,PDS/Linke,0.00792,41,3500,0.00499,0.01086
2013,5th Quintile,Rural regions,Not leaning towards specific party,0.38985,530,1160,0.36177,0.41793
2013,5th Quintile,Rural regions,SPD,0.11019,171,1160,0.09217,0.12822
2013,5th Quintile,Rural regions,CDU/CSU,0.24616,327,1160,0.22136,0.27096
2013,5th Quintile,Rural regions,Bündnis90/Grüne,0.06905,100,1160,0.05446,0.08365
2013,5th Quintile,Rural regions,PDS/Linke,0.01843,32,1160,0.01068,0.02617
2014,1st Quintile,Urban regions,Not leaning towards specific party,0.49816,2473,3593,0.48181,0.51451
2014,1st Quintile,Urban regions,SPD,0.10135,440,3593,0.09148,0.11122
2014,1st Quintile,Urban regions,CDU/CSU,0.08694,352,3593,0.07772,0.09615
2014,1st Quintile,Urban regions,Bündnis90/Grüne,0.03388,153,3593,0.02796,0.03980
2014,1st Quintile,Urban regions,PDS/Linke,0.03617,139,3593,0.03006,0.04228
2014,1st Quintile,Urban regions,Others,0.00785,36,3593,0.00496,0.01073
2014,1st Quintile,Rural regions,Not leaning towards specific party,0.54201,1518,2035,0.52036,0.56366
2014,1st Quintile,Rural regions,SPD,0.07706,173,2035,0.06547,0.08865
2014,1st Quintile,Rural regions,CDU/CSU,0.09061,218,2035,0.07814,0.10309
2014,1st Quintile,Rural regions,Bündnis90/Grüne,0.01999,41,2035,0.01391,0.02608
2014,1st Quintile,Rural regions,PDS/Linke,0.03913,85,2035,0.03070,0.04756
2014,2nd Quintile,Urban regions,Not leaning towards specific party,0.45569,2064,3232,0.43852,0.47286
2014,2nd Quintile,Urban regions,SPD,0.13488,464,3232,0.12310,0.14666
2014,2nd Quintile,Urban regions,CDU/CSU,0.12826,446,3232,0.11673,0.13979
2014,2nd Quintile,Urban regions,Bündnis90/Grüne,0.02469,143,3232,0.01933,0.03004
2014,2nd Quintile,Urban regions,PDS/Linke,0.01840,115,3232,0.01377,0.02303
2014,2nd Quintile,Rural regions,Not leaning towards specific party,0.50424,1345,2054,0.48261,0.52587
2014,2nd Quintile,Rural regions,SPD,0.10327,243,2054,0.09011,0.11643
2014,2nd Quintile,Rural regions,CDU/CSU,0.13758,307,2054,0.12268,0.15248
2014,2nd Quintile,Rural regions,Bündnis90/Grüne,0.02007,52,2054,0.01401,0.02614
2014,2nd Quintile,Rural regions,PDS/Linke,0.03948,107,2054,0.03106,0.04791
2014,3rd Quintile,Urban regions,Not leaning towards specific party,0.42506,1699,3067,0.40756,0.44256
2014,3rd Quintile,Urban regions,SPD,0.13760,435,3067,0.12541,0.14980
2014,3rd Quintile,Urban regions,CDU/CSU,0.14837,563,3067,0.13578,0.16095
2014,3rd Quintile,Urban regions,Bündnis90/Grüne,0.05355,235,3067,0.04558,0.06152
2014,3rd Quintile,Urban regions,PDS/Linke,0.02381,101,3067,0.01842,0.02921
2014,3rd Quintile,Urban regions,AfD,0.00806,34,3067,0.00489,0.01122
2014,3rd Quintile,Rural regions,Not leaning towards specific party,0.49552,1147,1884,0.47293,0.51810
2014,3rd Quintile,Rural regions,SPD,0.09401,199,1884,0.08082,0.10719
2014,3rd Quintile,Rural regions,CDU/CSU,0.16079,347,1884,0.14420,0.17738
2014,3rd Quintile,Rural regions,Bündnis90/Grüne,0.03043,96,1884,0.02267,0.03818
2014,3rd Quintile,Rural regions,PDS/Linke,0.03756,95,1884,0.02898,0.04615
2014,4th Quintile,Urban regions,Not leaning towards specific party,0.37845,1541,3224,0.36171,0.39519
2014,4th Quintile,Urban regions,SPD,0.15269,551,3224,0.14027,0.16511
2014,4th Quintile,Urban regions,CDU/CSU,0.19419,701,3224,0.18054,0.20785
2014,4th Quintile,Urban regions,FDP,0.00896,45,3224,0.00571,0.01221
2014,4th Quintile,Urban regions,Bündnis90/Grüne,0.06703,305,3224,0.05840,0.07566
2014,4th Quintile,Urban regions,PDS/Linke,0.02102,81,3224,0.01607,0.02597
2014,4th Quintile,Rural regions,Not leaning towards specific party,0.44554,916,1737,0.42216,0.46892
2014,4th Quintile,Rural regions,SPD,0.12169,231,1737,0.10631,0.13707
2014,4th Quintile,Rural regions,CDU/CSU,0.19822,432,1737,0.17947,0.21697
2014,4th Quintile,Rural regions,Bündnis90/Grüne,0.04115,85,1737,0.03181,0.05050
2014,4th Quintile,Rural regions,PDS/Linke,0.03240,73,1737,0.02407,0.04072
2014,5th Quintile,Urban regions,Not leaning towards specific party,0.35678,1539,3919,0.34178,0.37178
2014,5th Quintile,Urban regions,SPD,0.14213,637,3919,0.13120,0.15307
2014,5th Quintile,Urban regions,CDU/CSU,0.21238,1003,3919,0.19958,0.22519
2014,5th Quintile,Urban regions,FDP,0.02394,130,3919,0.01916,0.02873
2014,5th Quintile,Urban regions,Bündnis90/Grüne,0.11197,499,3919,0.10209,0.12184
2014,5th Quintile,Urban regions,PDS/Linke,0.01496,70,3919,0.01116,0.01876
2014,5th Quintile,Urban regions,AfD,0.00965,41,3919,0.00659,0.01271
2014,5th Quintile,Rural regions,Not leaning towards specific party,0.36229,564,1300,0.33615,0.38843
2014,5th Quintile,Rural regions,SPD,0.12932,192,1300,0.11107,0.14757
2014,5th Quintile,Rural regions,CDU/CSU,0.27661,405,1300,0.25228,0.30093
2014,5th Quintile,Rural regions,Bündnis90/Grüne,0.05521,94,1300,0.04279,0.06764
2014,5th Quintile,Rural regions,PDS/Linke,0.02586,45,1300,0.01723,0.03450
2015,1st Quintile,Urban regions,Not leaning towards specific party,0.53569,2296,3117,0.51818,0.55320
2015,1st Quintile,Urban regions,SPD,0.08952,325,3117,0.07950,0.09955
2015,1st Quintile,Urban regions,CDU/CSU,0.08452,279,3117,0.07475,0.09428
2015,1st Quintile,Urban regions,Bündnis90/Grüne,0.03015,110,3117,0.02414,0.03615
2015,1st Quintile,Urban regions,PDS/Linke,0.02580,107,3117,0.02024,0.03137
2015,1st Quintile,Rural regions,Not leaning towards specific party,0.56438,1392,1820,0.54160,0.58717
2015,1st Quintile,Rural regions,SPD,0.05758,116,1820,0.04687,0.06828
2015,1st Quintile,Rural regions,CDU/CSU,0.09335,179,1820,0.07998,0.10672
2015,1st Quintile,Rural regions,Bündnis90/Grüne,0.01762,44,1820,0.01157,0.02366
2015,1st Quintile,Rural regions,PDS/Linke,0.04324,89,1820,0.03389,0.05259
2015,2nd Quintile,Urban regions,Not leaning towards specific party,0.49956,2017,3013,0.48170,0.51742
2015,2nd Quintile,Urban regions,SPD,0.11711,397,3013,0.10563,0.12859
2015,2nd Quintile,Urban regions,CDU/CSU,0.12126,357,3013,0.10960,0.13292
2015,2nd Quintile,Urban regions,Bündnis90/Grüne,0.02901,132,3013,0.02302,0.03501
2015,2nd Quintile,Urban regions,PDS/Linke,0.02183,110,3013,0.01661,0.02705
2015,2nd Quintile,Rural regions,Not leaning towards specific party,0.57486,1463,2038,0.55339,0.59633
2015,2nd Quintile,Rural regions,SPD,0.05948,160,2038,0.04921,0.06975
2015,2nd Quintile,Rural regions,CDU/CSU,0.13231,280,2038,0.11759,0.14702
2015,2nd Quintile,Rural regions,Bündnis90/Grüne,0.01363,51,2038,0.00860,0.01867
2015,2nd Quintile,Rural regions,PDS/Linke,0.02960,84,2038,0.02224,0.03696
2015,3rd Quintile,Urban regions,Not leaning towards specific party,0.45768,1746,2903,0.43956,0.47581
2015,3rd Quintile,Urban regions,SPD,0.12416,387,2903,0.11216,0.13615
2015,3rd Quintile,Urban regions,CDU/CSU,0.15031,482,2903,0.13731,0.16331
2015,3rd Quintile,Urban regions,Bündnis90/Grüne,0.04345,177,2903,0.03603,0.05087
2015,3rd Quintile,Urban regions,PDS/Linke,0.02172,72,2903,0.01642,0.02703
2015,3rd Quintile,Urban regions,AfD,0.01397,39,2903,0.00970,0.01824
2015,3rd Quintile,Rural regions,Not leaning towards specific party,0.52652,1136,1776,0.50329,0.54975
2015,3rd Quintile,Rural regions,SPD,0.08777,182,1776,0.07461,0.10093
2015,3rd Quintile,Rural regions,CDU/CSU,0.13967,296,1776,0.12354,0.15579
2015,3rd Quintile,Rural regions,Bündnis90/Grüne,0.02602,71,1776,0.01861,0.03342
2015,3rd Quintile,Rural regions,PDS/Linke,0.03093,91,1776,0.02288,0.03898
2015,4th Quintile,Urban regions,Not leaning towards specific party,0.43526,1600,2952,0.41737,0.45315
2015,4th Quintile,Urban regions,SPD,0.12993,430,2952,0.11780,0.14207
2015,4th Quintile,Urban regions,CDU/CSU,0.16145,527,2952,0.14817,0.17472
2015,4th Quintile,Urban regions,Bündnis90/Grüne,0.06886,272,2952,0.05973,0.07800
2015,4th Quintile,Urban regions,PDS/Linke,0.01988,89,2952,0.01485,0.02492
2015,4th Quintile,Urban regions,AfD,0.01299,34,2952,0.00890,0.01707
2015,4th Quintile,Rural regions,Not leaning towards specific party,0.48879,951,1610,0.46437,0.51322
2015,4th Quintile,Rural regions,SPD,0.10209,186,1610,0.08729,0.11688
2015,4th Quintile,Rural regions,CDU/CSU,0.16282,330,1610,0.14478,0.18086
2015,4th Quintile,Rural regions,Bündnis90/Grüne,0.04162,84,1610,0.03187,0.05138
2015,4th Quintile,Rural regions,PDS/Linke,0.02994,59,1610,0.02161,0.03827
2015,5th Quintile,Urban regions,Not leaning towards specific party,0.36580,1553,3721,0.35032,0.38128
2015,5th Quintile,Urban regions,SPD,0.13128,552,3721,0.12043,0.14213
2015,5th Quintile,Urban regions,CDU/CSU,0.21387,938,3721,0.20069,0.22704
2015,5th Quintile,Urban regions,FDP,0.02441,123,3721,0.01945,0.02937
2015,5th Quintile,Urban regions,Bündnis90/Grüne,0.10386,425,3721,0.09406,0.11367
2015,5th Quintile,Urban regions,PDS/Linke,0.01471,62,3721,0.01084,0.01858
2015,5th Quintile,Urban regions,AfD,0.00823,36,3721,0.00532,0.01113
2015,5th Quintile,Urban regions,Party combinations,0.00926,32,3721,0.00618,0.01234
2015,5th Quintile,Rural regions,Not leaning towards specific party,0.37270,582,1237,0.34574,0.39965
2015,5th Quintile,Rural regions,SPD,0.12274,175,1237,0.10444,0.14103
2015,5th Quintile,Rural regions,CDU/CSU,0.27109,360,1237,0.24631,0.29587
2015,5th Quintile,Rural regions,Bündnis90/Grüne,0.05417,78,1237,0.04155,0.06679
2015,5th Quintile,Rural regions,PDS/Linke,0.01780,42,1237,0.01043,0.02517
2016,1st Quintile,Urban regions,Not leaning towards specific party,0.53742,2311,3110,0.51989,0.55494
2016,1st Quintile,Urban regions,SPD,0.07933,284,3110,0.06983,0.08883
2016,1st Quintile,Urban regions,CDU/CSU,0.06909,247,3110,0.06017,0.07800
2016,1st Quintile,Urban regions,Bündnis90/Grüne,0.03710,113,3110,0.03046,0.04374
2016,1st Quintile,Urban regions,PDS/Linke,0.02184,94,3110,0.01671,0.02698
2016,1st Quintile,Urban regions,AfD,0.01473,61,3110,0.01050,0.01897
2016,1st Quintile,Rural regions,Not leaning towards specific party,0.58658,1408,1819,0.56394,0.60921
2016,1st Quintile,Rural regions,SPD,0.04700,100,1819,0.03727,0.05673
2016,1st Quintile,Rural regions,CDU/CSU,0.06020,142,1819,0.04926,0.07113
2016,1st Quintile,Rural regions,Bündnis90/Grüne,0.02046,57,1819,0.01395,0.02696
2016,1st Quintile,Rural regions,PDS/Linke,0.03370,54,1819,0.02541,0.04200
2016,1st Quintile,Rural regions,AfD,0.02214,58,1819,0.01538,0.02891
2016,2nd Quintile,Urban regions,Not leaning towards specific party,0.52947,2053,2975,0.51153,0.54741
2016,2nd Quintile,Urban regions,SPD,0.09311,320,2975,0.08267,0.10356
2016,2nd Quintile,Urban regions,CDU/CSU,0.10208,314,2975,0.09120,0.11296
2016,2nd Quintile,Urban regions,Bündnis90/Grüne,0.02589,134,2975,0.02018,0.03160
2016,2nd Quintile,Urban regions,PDS/Linke,0.02681,96,2975,0.02101,0.03262
2016,2nd Quintile,Urban regions,AfD,0.02057,58,2975,0.01547,0.02567
2016,2nd Quintile,Rural regions,Not leaning towards specific party,0.57133,1418,1978,0.54951,0.59314
2016,2nd Quintile,Rural regions,SPD,0.06404,130,1978,0.05324,0.07483
2016,2nd Quintile,Rural regions,CDU/CSU,0.11484,241,1978,0.10078,0.12889
2016,2nd Quintile,Rural regions,Bündnis90/Grüne,0.01732,51,1978,0.01157,0.02307
2016,2nd Quintile,Rural regions,PDS/Linke,0.02915,86,1978,0.02173,0.03656
2016,2nd Quintile,Rural regions,AfD,0.01858,52,1978,0.01263,0.02454
2016,3rd Quintile,Urban regions,Not leaning towards specific party,0.46347,1672,2773,0.44490,0.48203
2016,3rd Quintile,Urban regions,SPD,0.10670,319,2773,0.09520,0.11819
2016,3rd Quintile,Urban regions,CDU/CSU,0.13439,445,2773,0.12170,0.14709
2016,3rd Quintile,Urban regions,Bündnis90/Grüne,0.06292,201,2773,0.05388,0.07196
2016,3rd Quintile,Urban regions,PDS/Linke,0.01661,72,2773,0.01185,0.02136
2016,3rd Quintile,Urban regions,AfD,0.01956,64,2773,0.01440,0.02471
2016,3rd Quintile,Rural regions,Not leaning towards specific party,0.50743,1072,1704,0.48369,0.53118
2016,3rd Quintile,Rural regions,SPD,0.06983,152,1704,0.05773,0.08194
2016,3rd Quintile,Rural regions,CDU/CSU,0.15605,280,1704,0.13882,0.17329
2016,3rd Quintile,Rural regions,Bündnis90/Grüne,0.03044,71,1704,0.02228,0.03860
2016,3rd Quintile,Rural regions,PDS/Linke,0.02445,68,1704,0.01712,0.03179
2016,3rd Quintile,Rural regions,AfD,0.02984,61,1704,0.02176,0.03792
2016,4th Quintile,Urban regions,Not leaning towards specific party,0.44357,1610,2925,0.42556,0.46157
2016,4th Quintile,Urban regions,SPD,0.11957,369,2925,0.10781,0.13133
2016,4th Quintile,Urban regions,CDU/CSU,0.14652,502,2925,0.13370,0.15934
2016,4th Quintile,Urban regions,Bündnis90/Grüne,0.07863,298,2925,0.06887,0.08838
2016,4th Quintile,Urban regions,PDS/Linke,0.02392,86,2925,0.01838,0.02946
2016,4th Quintile,Urban regions,AfD,0.01844,60,2925,0.01356,0.02331
2016,4th Quintile,Rural regions,Not leaning towards specific party,0.48731,893,1556,0.46246,0.51215
2016,4th Quintile,Rural regions,SPD,0.09959,168,1556,0.08471,0.11448
2016,4th Quintile,Rural regions,CDU/CSU,0.18143,349,1556,0.16228,0.20059
2016,4th Quintile,Rural regions,Bündnis90/Grüne,0.03814,67,1556,0.02862,0.04766
2016,4th Quintile,Rural regions,PDS/Linke,0.01450,42,1556,0.00856,0.02044
2016,4th Quintile,Rural regions,AfD,0.01967,37,1556,0.01277,0.02657
2016,5th Quintile,Urban regions,Not leaning towards specific party,0.40689,1576,3535,0.39069,0.42309
2016,5th Quintile,Urban regions,SPD,0.10872,479,3535,0.09845,0.11898
2016,5th Quintile,Urban regions,CDU/CSU,0.19811,836,3535,0.18497,0.21125
2016,5th Quintile,Urban regions,FDP,0.03328,136,3535,0.02736,0.03919
2016,5th Quintile,Urban regions,Bündnis90/Grüne,0.09889,403,3535,0.08905,0.10873
2016,5th Quintile,Urban regions,PDS/Linke,0.01406,61,3535,0.01018,0.01794
2016,5th Quintile,Urban regions,AfD,0.01138,44,3535,0.00788,0.01487
2016,5th Quintile,Rural regions,Not leaning towards specific party,0.43947,604,1182,0.41116,0.46777
2016,5th Quintile,Rural regions,SPD,0.10656,142,1182,0.08897,0.12416
2016,5th Quintile,Rural regions,CDU/CSU,0.21491,297,1182,0.19149,0.23834
2016,5th Quintile,Rural regions,Bündnis90/Grüne,0.06086,99,1182,0.04723,0.07450
2016,5th Quintile,Rural regions,PDS/Linke,0.02399,40,1182,0.01526,0.03271
2017,1st Quintile,Urban regions,Not leaning towards specific party,0.50931,2980,3979,0.49378,0.52485
2017,1st Quintile,Urban regions,SPD,0.09551,310,3979,0.08638,0.10464
2017,1st Quintile,Urban regions,CDU/CSU,0.07614,404,3979,0.06790,0.08439
2017,1st Quintile,Urban regions,Bündnis90/Grüne,0.02028,111,3979,0.01590,0.02466
2017,1st Quintile,Urban regions,PDS/Linke,0.03449,114,3979,0.02882,0.04016
2017,1st Quintile,Urban regions,AfD,0.01858,60,3979,0.01439,0.02278
2017,1st Quintile,Rural regions,Not leaning towards specific party,0.58777,1669,2095,0.56668,0.60885
2017,1st Quintile,Rural regions,SPD,0.05460,117,2095,0.04487,0.06433
2017,1st Quintile,Rural regions,CDU/CSU,0.06694,165,2095,0.05624,0.07764
2017,1st Quintile,Rural regions,Bündnis90/Grüne,0.01858,50,2095,0.01280,0.02437
2017,1st Quintile,Rural regions,PDS/Linke,0.02763,58,2095,0.02061,0.03465
2017,1st Quintile,Rural regions,AfD,0.01825,36,2095,0.01251,0.02398
2017,2nd Quintile,Urban regions,Not leaning towards specific party,0.51978,1931,2878,0.50153,0.53804
2017,2nd Quintile,Urban regions,SPD,0.11773,365,2878,0.10595,0.12950
2017,2nd Quintile,Urban regions,CDU/CSU,0.10358,325,2878,0.09245,0.11472
2017,2nd Quintile,Urban regions,Bündnis90/Grüne,0.02450,99,2878,0.01885,0.03015
2017,2nd Quintile,Urban regions,PDS/Linke,0.02355,108,2878,0.01801,0.02909
2017,2nd Quintile,Urban regions,AfD,0.01504,50,2878,0.01059,0.01949
2017,2nd Quintile,Rural regions,Not leaning towards specific party,0.53313,1300,1867,0.51049,0.55576
2017,2nd Quintile,Rural regions,SPD,0.07389,175,1867,0.06202,0.08576
2017,2nd Quintile,Rural regions,CDU/CSU,0.12349,241,1867,0.10856,0.13842
2017,2nd Quintile,Rural regions,Bündnis90/Grüne,0.01516,31,1867,0.00962,0.02070
2017,2nd Quintile,Rural regions,PDS/Linke,0.02200,64,1867,0.01534,0.02865
2017,2nd Quintile,Rural regions,AfD,0.01876,56,1867,0.01261,0.02492
2017,3rd Quintile,Urban regions,Not leaning towards specific party,0.45982,1619,2623,0.44074,0.47890
2017,3rd Quintile,Urban regions,SPD,0.13022,328,2623,0.11734,0.14310
2017,3rd Quintile,Urban regions,CDU/CSU,0.12517,384,2623,0.11251,0.13784
2017,3rd Quintile,Urban regions,FDP,0.01394,32,2623,0.00945,0.01842
2017,3rd Quintile,Urban regions,Bündnis90/Grüne,0.04324,164,2623,0.03546,0.05103
2017,3rd Quintile,Urban regions,PDS/Linke,0.01427,50,2623,0.00973,0.01881
2017,3rd Quintile,Urban regions,AfD,0.01862,46,2623,0.01344,0.02379
2017,3rd Quintile,Rural regions,Not leaning towards specific party,0.50736,1066,1677,0.48342,0.53129
2017,3rd Quintile,Rural regions,SPD,0.09681,190,1677,0.08266,0.11097
2017,3rd Quintile,Rural regions,CDU/CSU,0.13960,253,1677,0.12301,0.15620
2017,3rd Quintile,Rural regions,Bündnis90/Grüne,0.02184,60,1677,0.01485,0.02884
2017,3rd Quintile,Rural regions,PDS/Linke,0.02973,77,1677,0.02160,0.03786
2017,3rd Quintile,Rural regions,AfD,0.02229,31,1677,0.01522,0.02936
2017,4th Quintile,Urban regions,Not leaning towards specific party,0.44430,1471,2762,0.42576,0.46283
2017,4th Quintile,Urban regions,SPD,0.14488,417,2762,0.13175,0.15801
2017,4th Quintile,Urban regions,CDU/CSU,0.14185,470,2762,0.12883,0.15486
2017,4th Quintile,Urban regions,FDP,0.01184,50,2762,0.00781,0.01587
2017,4th Quintile,Urban regions,Bündnis90/Grüne,0.06343,234,2762,0.05434,0.07252
2017,4th Quintile,Urban regions,PDS/Linke,0.02217,69,2762,0.01668,0.02767
2017,4th Quintile,Urban regions,AfD,0.01927,51,2762,0.01414,0.02440
2017,4th Quintile,Rural regions,Not leaning towards specific party,0.49161,866,1465,0.46600,0.51721
2017,4th Quintile,Rural regions,SPD,0.11358,154,1465,0.09733,0.12984
2017,4th Quintile,Rural regions,CDU/CSU,0.17781,308,1465,0.15823,0.19740
2017,4th Quintile,Rural regions,Bündnis90/Grüne,0.04096,71,1465,0.03081,0.05111
2017,4th Quintile,Rural regions,PDS/Linke,0.01579,35,1465,0.00941,0.02218
2017,4th Quintile,Rural regions,AfD,0.02095,31,1465,0.01361,0.02828
2017,5th Quintile,Urban regions,Not leaning towards specific party,0.40018,1466,3337,0.38356,0.41681
2017,5th Quintile,Urban regions,SPD,0.12423,494,3337,0.11304,0.13543
2017,5th Quintile,Urban regions,CDU/CSU,0.19194,776,3337,0.17857,0.20530
2017,5th Quintile,Urban regions,FDP,0.03708,162,3337,0.03067,0.04350
2017,5th Quintile,Urban regions,Bündnis90/Grüne,0.07651,318,3337,0.06749,0.08553
2017,5th Quintile,Urban regions,PDS/Linke,0.01985,74,3337,0.01511,0.02458
2017,5th Quintile,Urban regions,AfD,0.01717,47,3337,0.01276,0.02158
2017,5th Quintile,Rural regions,Not leaning towards specific party,0.40987,531,1052,0.38014,0.43961
2017,5th Quintile,Rural regions,SPD,0.12511,146,1052,0.10511,0.14511
2017,5th Quintile,Rural regions,CDU/CSU,0.22031,260,1052,0.19526,0.24537
2017,5th Quintile,Rural regions,Bündnis90/Grüne,0.05998,78,1052,0.04563,0.07434
2017,5th Quintile,Rural regions,PDS/Linke,0.01466,37,1052,0.00740,0.02193
2018,1st Quintile,Urban regions,Not leaning towards specific party,0.49554,3442,4599,0.48109,0.51000
2018,1st Quintile,Urban regions,SPD,0.07770,290,4599,0.06996,0.08544
2018,1st Quintile,Urban regions,CDU/CSU,0.08296,468,4599,0.07498,0.09093
2018,1st Quintile,Urban regions,Bündnis90/Grüne,0.04001,191,4599,0.03434,0.04567
2018,1st Quintile,Urban regions,PDS/Linke,0.03818,132,4599,0.03264,0.04372
2018,1st Quintile,Urban regions,AfD,0.02396,76,4599,0.01954,0.02838
2018,1st Quintile,Rural regions,Not leaning towards specific party,0.59346,1898,2404,0.57382,0.61310
2018,1st Quintile,Rural regions,SPD,0.04330,106,2404,0.03516,0.05144
2018,1st Quintile,Rural regions,CDU/CSU,0.05854,203,2404,0.04916,0.06793
2018,1st Quintile,Rural regions,Bündnis90/Grüne,0.02257,64,2404,0.01663,0.02850
2018,1st Quintile,Rural regions,PDS/Linke,0.03159,61,2404,0.02460,0.03859
2018,1st Quintile,Rural regions,AfD,0.03198,72,2404,0.02494,0.03901
2018,2nd Quintile,Urban regions,Not leaning towards specific party,0.50160,2072,3161,0.48416,0.51903
2018,2nd Quintile,Urban regions,SPD,0.10724,333,3161,0.09645,0.11802
2018,2nd Quintile,Urban regions,CDU/CSU,0.10894,348,3161,0.09808,0.11981
2018,2nd Quintile,Urban regions,FDP,0.01156,41,3161,0.00783,0.01528
2018,2nd Quintile,Urban regions,Bündnis90/Grüne,0.02926,152,3161,0.02338,0.03514
2018,2nd Quintile,Urban regions,PDS/Linke,0.03025,126,3161,0.02428,0.03622
2018,2nd Quintile,Urban regions,AfD,0.01861,89,3161,0.01390,0.02333
2018,2nd Quintile,Rural regions,Not leaning towards specific party,0.52494,1373,1970,0.50289,0.54700
2018,2nd Quintile,Rural regions,SPD,0.08543,164,1970,0.07308,0.09777
2018,2nd Quintile,Rural regions,CDU/CSU,0.10134,212,1970,0.08801,0.11467
2018,2nd Quintile,Rural regions,Bündnis90/Grüne,0.02477,65,1970,0.01791,0.03164
2018,2nd Quintile,Rural regions,PDS/Linke,0.02930,95,1970,0.02185,0.03675
2018,2nd Quintile,Rural regions,AfD,0.01894,61,1970,0.01292,0.02496
2018,3rd Quintile,Urban regions,Not leaning towards specific party,0.46824,1669,2884,0.45003,0.48646
2018,3rd Quintile,Urban regions,SPD,0.10241,342,2884,0.09134,0.11348
2018,3rd Quintile,Urban regions,CDU/CSU,0.12361,417,2884,0.11159,0.13562
2018,3rd Quintile,Urban regions,FDP,0.01208,55,2884,0.00810,0.01607
2018,3rd Quintile,Urban regions,Bündnis90/Grüne,0.04777,213,2884,0.03998,0.05555
2018,3rd Quintile,Urban regions,PDS/Linke,0.02494,95,2884,0.01925,0.03063
2018,3rd Quintile,Urban regions,AfD,0.03621,93,2884,0.02939,0.04303
2018,3rd Quintile,Rural regions,Not leaning towards specific party,0.48425,1106,1769,0.46095,0.50754
2018,3rd Quintile,Rural regions,SPD,0.08668,178,1769,0.07357,0.09980
2018,3rd Quintile,Rural regions,CDU/CSU,0.14893,281,1769,0.13234,0.16553
2018,3rd Quintile,Rural regions,Bündnis90/Grüne,0.03396,69,1769,0.02552,0.04241
2018,3rd Quintile,Rural regions,PDS/Linke,0.02158,69,1769,0.01480,0.02835
2018,3rd Quintile,Rural regions,AfD,0.03573,66,1769,0.02708,0.04439
2018,4th Quintile,Urban regions,Not leaning towards specific party,0.43025,1538,2986,0.41249,0.44801
2018,4th Quintile,Urban regions,SPD,0.11924,406,2986,0.10762,0.13087
2018,4th Quintile,Urban regions,CDU/CSU,0.14253,497,2986,0.12999,0.15507
2018,4th Quintile,Urban regions,FDP,0.01607,61,2986,0.01156,0.02058
2018,4th Quintile,Urban regions,Bündnis90/Grüne,0.08346,309,2986,0.07354,0.09339
2018,4th Quintile,Urban regions,PDS/Linke,0.02410,107,2986,0.01860,0.02960
2018,4th Quintile,Urban regions,AfD,0.01873,68,2986,0.01387,0.02359
2018,4th Quintile,Rural regions,Not leaning towards specific party,0.50548,939,1600,0.48097,0.52999
2018,4th Quintile,Rural regions,SPD,0.09151,164,1600,0.07738,0.10564
2018,4th Quintile,Rural regions,CDU/CSU,0.15811,293,1600,0.14022,0.17599
2018,4th Quintile,Rural regions,Bündnis90/Grüne,0.03993,90,1600,0.03033,0.04953
2018,4th Quintile,Rural regions,PDS/Linke,0.02389,62,1600,0.01641,0.03138
2018,4th Quintile,Rural regions,AfD,0.03670,52,1600,0.02748,0.04591
2018,5th Quintile,Urban regions,Not leaning towards specific party,0.39896,1568,3643,0.38305,0.41486
2018,5th Quintile,Urban regions,SPD,0.10601,455,3643,0.09601,0.11601
2018,5th Quintile,Urban regions,CDU/CSU,0.19573,853,3643,0.18284,0.20861
2018,5th Quintile,Urban regions,FDP,0.04455,204,3643,0.03785,0.05125
2018,5th Quintile,Urban regions,Bündnis90/Grüne,0.09162,407,3643,0.08225,0.10098
2018,5th Quintile,Urban regions,PDS/Linke,0.02487,99,3643,0.01981,0.02993
2018,5th Quintile,Urban regions,AfD,0.01707,57,3643,0.01286,0.02127
2018,5th Quintile,Rural regions,Not leaning towards specific party,0.40976,644,1320,0.38322,0.43630
2018,5th Quintile,Rural regions,SPD,0.11059,136,1320,0.09367,0.12752
2018,5th Quintile,Rural regions,CDU/CSU,0.19994,309,1320,0.17836,0.22153
2018,5th Quintile,Rural regions,FDP,0.02766,44,1320,0.01881,0.03652
2018,5th Quintile,Rural regions,Bündnis90/Grüne,0.06757,103,1320,0.05403,0.08112
2018,5th Quintile,Rural regions,PDS/Linke,0.02060,46,1320,0.01293,0.02826
2018,5th Quintile,Rural regions,AfD,0.02629,38,1320,0.01765,0.03492
2019,1st Quintile,Urban regions,Not leaning towards specific party,0.47935,1899,2696,0.46049,0.49821
2019,1st Quintile,Urban regions,SPD,0.05740,193,2696,0.04862,0.06618
2019,1st Quintile,Urban regions,CDU/CSU,0.06966,208,2696,0.06005,0.07927
2019,1st Quintile,Urban regions,Bündnis90/Grüne,0.05595,202,2696,0.04728,0.06463
2019,1st Quintile,Urban regions,PDS/Linke,0.03628,106,2696,0.02922,0.04334
2019,1st Quintile,Urban regions,AfD,0.02665,88,2696,0.02057,0.03273
2019,1st Quintile,Rural regions,Not leaning towards specific party,0.57412,1225,1622,0.55005,0.59819
2019,1st Quintile,Rural regions,SPD,0.04540,80,1622,0.03526,0.05553
2019,1st Quintile,Rural regions,CDU/CSU,0.04965,113,1622,0.03908,0.06023
2019,1st Quintile,Rural regions,Bündnis90/Grüne,0.03586,79,1622,0.02681,0.04491
