year,pgisced97,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.25468,35,126,0.17830,0.33105
1988,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.29331,102,299,0.24162,0.34501
1988,Second Stage of Tertiary Education,5th Quintile,SPD,0.20587,82,299,0.15996,0.25178
1988,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.34720,115,299,0.29315,0.40126
1989,No answer / don't know,1st Quintile,Not leaning towards specific party,0.66544,35,35,0.50684,0.82405
1989,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.57652,31,31,0.39971,0.75334
1989,Primary Level,1st Quintile,Not leaning towards specific party,0.66531,165,222,0.60310,0.72753
1989,Primary Level,1st Quintile,SPD,0.25480,57,222,0.19734,0.31225
1989,Primary Level,2nd Quintile,Not leaning towards specific party,0.75762,127,160,0.69101,0.82423
1989,Primary Level,2nd Quintile,SPD,0.18365,33,160,0.12346,0.24383
1989,Primary Level,3rd Quintile,Not leaning towards specific party,0.60870,77,111,0.51749,0.69990
1989,Primary Level,3rd Quintile,SPD,0.32191,34,111,0.23460,0.40922
1989,Primary Level,4th Quintile,Not leaning towards specific party,0.77204,65,65,0.66926,0.87482
1989,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.54773,448,698,0.51078,0.58469
1989,Lower Secondary Level,1st Quintile,SPD,0.23903,170,698,0.20737,0.27070
1989,Lower Secondary Level,1st Quintile,CDU/CSU,0.17520,80,698,0.14697,0.20342
1989,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.48454,365,601,0.44455,0.52453
1989,Lower Secondary Level,2nd Quintile,SPD,0.29600,154,601,0.25947,0.33252
1989,Lower Secondary Level,2nd Quintile,CDU/CSU,0.16204,82,601,0.13255,0.19152
1989,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.46757,252,455,0.42167,0.51347
1989,Lower Secondary Level,3rd Quintile,SPD,0.24141,119,455,0.20205,0.28078
1989,Lower Secondary Level,3rd Quintile,CDU/CSU,0.24616,84,455,0.20653,0.28578
1989,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.46059,222,412,0.41240,0.50877
1989,Lower Secondary Level,4th Quintile,SPD,0.24948,115,412,0.20764,0.29131
1989,Lower Secondary Level,4th Quintile,CDU/CSU,0.24331,75,412,0.20182,0.28479
1989,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.42162,134,259,0.36136,0.48188
1989,Lower Secondary Level,5th Quintile,SPD,0.28871,68,259,0.23342,0.34401
1989,Lower Secondary Level,5th Quintile,CDU/CSU,0.25161,57,259,0.19866,0.30457
1989,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.41786,335,686,0.38093,0.45480
1989,Upper Secondary Level,1st Quintile,SPD,0.31395,218,686,0.27920,0.34871
1989,Upper Secondary Level,1st Quintile,CDU/CSU,0.17681,101,686,0.14824,0.20538
1989,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.04718,32,686,0.03130,0.06305
1989,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.39596,412,853,0.36312,0.42880
1989,Upper Secondary Level,2nd Quintile,SPD,0.30403,265,853,0.27314,0.33492
1989,Upper Secondary Level,2nd Quintile,CDU/CSU,0.23475,176,853,0.20629,0.26321
1989,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.41093,436,919,0.37910,0.44275
1989,Upper Secondary Level,3rd Quintile,SPD,0.33468,316,919,0.30415,0.36520
1989,Upper Secondary Level,3rd Quintile,CDU/CSU,0.18896,167,919,0.16364,0.21428
1989,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.39261,458,1050,0.36306,0.42216
1989,Upper Secondary Level,4th Quintile,SPD,0.30726,337,1050,0.27934,0.33518
1989,Upper Secondary Level,4th Quintile,CDU/CSU,0.23013,222,1050,0.20466,0.25560
1989,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02520,33,1050,0.01572,0.03468
1989,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.38320,367,840,0.35031,0.41610
1989,Upper Secondary Level,5th Quintile,SPD,0.24928,221,840,0.22001,0.27855
1989,Upper Secondary Level,5th Quintile,CDU/CSU,0.29817,252,840,0.26722,0.32913
1989,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.45399,32,32,0.27872,0.62926
1989,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.40648,41,75,0.29456,0.51839
1989,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.29621,34,75,0.19218,0.40024
1989,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.38414,44,83,0.27887,0.48942
1989,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.34311,39,83,0.24035,0.44586
1989,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.40173,61,147,0.32221,0.48126
1989,First Stage of Tertiary Education,5th Quintile,SPD,0.20435,36,147,0.13895,0.26976
1989,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.32149,50,147,0.24573,0.39725
1989,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.36737,37,37,0.20989,0.52485
1989,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.27564,38,117,0.19433,0.35696
1989,Second Stage of Tertiary Education,4th Quintile,SPD,0.29447,45,117,0.21152,0.37742
1989,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.25215,34,117,0.17312,0.33117
1989,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.30308,107,324,0.25296,0.35320
1989,Second Stage of Tertiary Education,5th Quintile,SPD,0.20367,82,324,0.15975,0.24759
1989,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.31913,104,324,0.26829,0.36996
1989,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.07891,31,324,0.04950,0.10831
1990,No answer / don't know,1st Quintile,Not leaning towards specific party,0.51152,35,35,0.34350,0.67955
1990,Primary Level,1st Quintile,Not leaning towards specific party,0.74482,176,227,0.68798,0.80166
1990,Primary Level,1st Quintile,SPD,0.19347,51,227,0.14197,0.24497
1990,Primary Level,2nd Quintile,Not leaning towards specific party,0.63416,105,143,0.55493,0.71338
1990,Primary Level,2nd Quintile,SPD,0.26943,38,143,0.19645,0.34240
1990,Primary Level,3rd Quintile,Not leaning towards specific party,0.76525,87,87,0.67567,0.85483
1990,Primary Level,4th Quintile,Not leaning towards specific party,0.63765,62,62,0.51702,0.75828
1990,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.53026,429,707,0.49345,0.56708
1990,Lower Secondary Level,1st Quintile,SPD,0.26658,187,707,0.23396,0.29920
1990,Lower Secondary Level,1st Quintile,CDU/CSU,0.18340,91,707,0.15485,0.21195
1990,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.42320,303,542,0.38157,0.46484
1990,Lower Secondary Level,2nd Quintile,SPD,0.33381,159,542,0.29408,0.37355
1990,Lower Secondary Level,2nd Quintile,CDU/CSU,0.18760,80,542,0.15470,0.22049
1990,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.47280,288,485,0.42833,0.51728
1990,Lower Secondary Level,3rd Quintile,SPD,0.29736,128,485,0.25664,0.33809
1990,Lower Secondary Level,3rd Quintile,CDU/CSU,0.20057,69,485,0.16490,0.23625
1990,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.41233,205,413,0.36480,0.45987
1990,Lower Secondary Level,4th Quintile,SPD,0.30340,126,413,0.25901,0.34780
1990,Lower Secondary Level,4th Quintile,CDU/CSU,0.23830,82,413,0.19716,0.27944
1990,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.39312,109,213,0.32736,0.45887
1990,Lower Secondary Level,5th Quintile,SPD,0.25837,50,213,0.19944,0.31730
1990,Lower Secondary Level,5th Quintile,CDU/CSU,0.28981,54,213,0.22874,0.35088
1990,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.41584,328,659,0.37818,0.45349
1990,Upper Secondary Level,1st Quintile,SPD,0.30195,211,659,0.26687,0.33703
1990,Upper Secondary Level,1st Quintile,CDU/CSU,0.20541,120,659,0.17454,0.23628
1990,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.38908,384,840,0.35609,0.42207
1990,Upper Secondary Level,2nd Quintile,SPD,0.33088,296,840,0.29904,0.36272
1990,Upper Secondary Level,2nd Quintile,CDU/CSU,0.21681,160,840,0.18892,0.24469
1990,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.36920,399,914,0.33789,0.40050
1990,Upper Secondary Level,3rd Quintile,SPD,0.33565,314,914,0.30502,0.36628
1990,Upper Secondary Level,3rd Quintile,CDU/CSU,0.24365,201,914,0.21580,0.27149
1990,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.39608,436,1015,0.36597,0.42618
1990,Upper Secondary Level,4th Quintile,SPD,0.31776,332,1015,0.28910,0.34642
1990,Upper Secondary Level,4th Quintile,CDU/CSU,0.22360,216,1015,0.19796,0.24925
1990,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02597,31,1015,0.01618,0.03576
1990,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.31043,309,874,0.27973,0.34112
1990,Upper Secondary Level,5th Quintile,SPD,0.27121,246,874,0.24172,0.30070
1990,Upper Secondary Level,5th Quintile,CDU/CSU,0.34283,285,874,0.31134,0.37432
1990,Upper Secondary Level,5th Quintile,FDP,0.04280,34,874,0.02937,0.05623
1990,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.47038,31,31,0.29177,0.64899
1990,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.42999,35,35,0.26358,0.59640
1990,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.44108,33,33,0.26904,0.61311
1990,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.33492,37,68,0.22191,0.44793
1990,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.35083,31,68,0.23656,0.46511
1990,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.38135,43,80,0.27424,0.48846
1990,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.34739,37,80,0.24239,0.45238
1990,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.34936,57,157,0.27454,0.42417
1990,First Stage of Tertiary Education,5th Quintile,SPD,0.20948,40,157,0.14562,0.27334
1990,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.34083,60,157,0.26645,0.41521
1990,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.32744,50,130,0.24646,0.40842
1990,Second Stage of Tertiary Education,4th Quintile,SPD,0.32873,48,130,0.24766,0.40979
1990,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.20612,32,130,0.13631,0.27593
1990,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.26354,91,327,0.21571,0.31136
1990,Second Stage of Tertiary Education,5th Quintile,SPD,0.25507,96,327,0.20775,0.30239
1990,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.33313,108,327,0.28197,0.38430
1990,Second Stage of Tertiary Education,5th Quintile,FDP,0.08523,32,327,0.05492,0.11554
1991,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.52253,222,396,0.47327,0.57179
1991,Lower Secondary Level,1st Quintile,SPD,0.24558,93,396,0.20313,0.28803
1991,Lower Secondary Level,1st Quintile,CDU/CSU,0.20691,81,396,0.16696,0.24685
1991,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.42768,165,352,0.37593,0.47944
1991,Lower Secondary Level,2nd Quintile,SPD,0.34872,114,352,0.29886,0.39858
1991,Lower Secondary Level,2nd Quintile,CDU/CSU,0.20246,73,352,0.16042,0.24449
1991,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.42401,141,298,0.36781,0.48022
1991,Lower Secondary Level,3rd Quintile,SPD,0.28073,84,298,0.22963,0.33184
1991,Lower Secondary Level,3rd Quintile,CDU/CSU,0.25877,73,298,0.20896,0.30858
1991,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.48683,140,276,0.42775,0.54591
1991,Lower Secondary Level,4th Quintile,SPD,0.25263,70,276,0.20127,0.30399
1991,Lower Secondary Level,4th Quintile,CDU/CSU,0.21975,66,276,0.17081,0.26869
1991,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.42860,84,177,0.35549,0.50171
1991,Lower Secondary Level,5th Quintile,SPD,0.23399,38,177,0.17144,0.29654
1991,Lower Secondary Level,5th Quintile,CDU/CSU,0.31839,55,177,0.24956,0.38721
1991,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.40889,204,464,0.36411,0.45368
1991,Upper Secondary Level,1st Quintile,SPD,0.26907,142,464,0.22867,0.30946
1991,Upper Secondary Level,1st Quintile,CDU/CSU,0.25690,118,464,0.21710,0.29670
1991,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.41607,311,685,0.37913,0.45301
1991,Upper Secondary Level,2nd Quintile,SPD,0.31299,219,685,0.27824,0.34774
1991,Upper Secondary Level,2nd Quintile,CDU/CSU,0.19891,155,685,0.16900,0.22883
1991,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.36756,316,801,0.33415,0.40097
1991,Upper Secondary Level,3rd Quintile,SPD,0.30906,266,801,0.27704,0.34108
1991,Upper Secondary Level,3rd Quintile,CDU/CSU,0.27802,219,801,0.24698,0.30907
1991,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.39291,369,860,0.36025,0.42557
1991,Upper Secondary Level,4th Quintile,SPD,0.29563,270,860,0.26511,0.32615
1991,Upper Secondary Level,4th Quintile,CDU/CSU,0.25388,221,860,0.22478,0.28299
1991,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.35576,328,832,0.32321,0.38831
1991,Upper Secondary Level,5th Quintile,SPD,0.26143,216,832,0.23156,0.29131
1991,Upper Secondary Level,5th Quintile,CDU/CSU,0.30506,253,832,0.27376,0.33637
1991,Upper Secondary Level,5th Quintile,FDP,0.04787,35,832,0.03335,0.06238
1991,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.34133,42,85,0.23993,0.44273
1991,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.35989,43,85,0.25725,0.46254
1991,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.33599,53,152,0.26065,0.41133
1991,First Stage of Tertiary Education,5th Quintile,SPD,0.19043,35,152,0.12780,0.25306
1991,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.40159,64,152,0.32340,0.47978
1991,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.33979,53,128,0.25742,0.42217
1991,Second Stage of Tertiary Education,4th Quintile,SPD,0.22147,38,128,0.14925,0.29369
1991,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.23058,37,128,0.15733,0.30384
1991,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.28595,92,312,0.23573,0.33617
1991,Second Stage of Tertiary Education,5th Quintile,SPD,0.20836,78,312,0.16322,0.25350
1991,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.32719,105,312,0.27505,0.37934
1991,Second Stage of Tertiary Education,5th Quintile,FDP,0.11358,37,312,0.07831,0.14884
1992,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.75100,38,38,0.61167,0.89034
1992,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.89252,38,38,0.79272,0.99232
1992,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.70324,37,37,0.55401,0.85247
1992,Primary Level,1st Quintile,Not leaning towards specific party,0.82888,138,138,0.76582,0.89195
1992,Primary Level,2nd Quintile,Not leaning towards specific party,0.91675,137,137,0.87031,0.96318
1992,Primary Level,3rd Quintile,Not leaning towards specific party,0.71235,120,120,0.63102,0.79368
1992,Primary Level,4th Quintile,Not leaning towards specific party,0.80542,96,96,0.72582,0.88503
1992,Primary Level,5th Quintile,Not leaning towards specific party,0.88051,31,31,0.76444,0.99658
1992,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.65506,509,697,0.61974,0.69037
1992,Lower Secondary Level,1st Quintile,SPD,0.16929,114,697,0.14143,0.19716
1992,Lower Secondary Level,1st Quintile,CDU/CSU,0.14590,74,697,0.11967,0.17212
1992,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.56934,437,640,0.53094,0.60773
1992,Lower Secondary Level,2nd Quintile,SPD,0.21621,112,640,0.18430,0.24813
1992,Lower Secondary Level,2nd Quintile,CDU/CSU,0.19577,91,640,0.16501,0.22654
1992,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.54745,330,517,0.50450,0.59039
1992,Lower Secondary Level,3rd Quintile,SPD,0.25416,113,517,0.21660,0.29173
1992,Lower Secondary Level,3rd Quintile,CDU/CSU,0.16899,74,517,0.13666,0.20133
1992,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.58447,353,524,0.54223,0.62670
1992,Lower Secondary Level,4th Quintile,SPD,0.20823,105,524,0.17343,0.24303
1992,Lower Secondary Level,4th Quintile,CDU/CSU,0.16905,66,524,0.13693,0.20117
1992,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.51108,175,291,0.45355,0.56861
1992,Lower Secondary Level,5th Quintile,SPD,0.19577,53,291,0.15010,0.24144
1992,Lower Secondary Level,5th Quintile,CDU/CSU,0.27350,63,291,0.22220,0.32481
1992,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.59368,899,1321,0.56719,0.62018
1992,Upper Secondary Level,1st Quintile,SPD,0.18234,224,1321,0.16151,0.20317
1992,Upper Secondary Level,1st Quintile,CDU/CSU,0.16671,198,1321,0.14660,0.18682
1992,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.55834,858,1397,0.53229,0.58439
1992,Upper Secondary Level,2nd Quintile,SPD,0.22309,284,1397,0.20125,0.24493
1992,Upper Secondary Level,2nd Quintile,CDU/CSU,0.17102,224,1397,0.15127,0.19077
1992,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.02275,31,1397,0.01492,0.03057
1992,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.51847,758,1241,0.49066,0.54628
1992,Upper Secondary Level,3rd Quintile,SPD,0.23230,275,1241,0.20879,0.25580
1992,Upper Secondary Level,3rd Quintile,CDU/CSU,0.19496,208,1241,0.17291,0.21701
1992,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.46820,702,1319,0.44126,0.49514
1992,Upper Secondary Level,4th Quintile,SPD,0.26133,327,1319,0.23761,0.28505
1992,Upper Secondary Level,4th Quintile,CDU/CSU,0.21289,255,1319,0.19079,0.23499
1992,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02566,35,1319,0.01712,0.03419
1992,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.43879,557,1120,0.40971,0.46786
1992,Upper Secondary Level,5th Quintile,SPD,0.24048,282,1120,0.21544,0.26552
1992,Upper Secondary Level,5th Quintile,CDU/CSU,0.26738,281,1120,0.24145,0.29332
1992,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.45313,35,35,0.28580,0.62045
