year,bula_h,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Lower Saxony,5th Quintile,Not leaning towards specific party,0.34944,84,190,0.28146,0.41741
1987,Lower Saxony,5th Quintile,SPD,0.23394,46,190,0.17358,0.29429
1987,Lower Saxony,5th Quintile,CDU/CSU,0.32112,60,190,0.25455,0.38768
1987,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.40191,325,595,0.36248,0.44134
1987,North Rhine-Westphalia,1st Quintile,SPD,0.33262,189,595,0.29473,0.37051
1987,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.19713,81,595,0.16513,0.22912
1987,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.32431,249,549,0.28512,0.36351
1987,North Rhine-Westphalia,2nd Quintile,SPD,0.37839,198,549,0.33779,0.41900
1987,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.24130,102,549,0.20547,0.27712
1987,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.31446,203,527,0.27478,0.35414
1987,North Rhine-Westphalia,3rd Quintile,SPD,0.34193,172,527,0.30139,0.38246
1987,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.26955,121,527,0.23163,0.30747
1987,North Rhine-Westphalia,3rd Quintile,Bündnis90/Grüne,0.05261,31,527,0.03353,0.07169
1987,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.31791,184,477,0.27607,0.35974
1987,North Rhine-Westphalia,4th Quintile,SPD,0.35132,172,477,0.30843,0.39420
1987,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.27744,121,477,0.23721,0.31766
1987,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.28332,183,518,0.24447,0.32216
1987,North Rhine-Westphalia,5th Quintile,SPD,0.19805,110,518,0.16370,0.23240
1987,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.40151,192,518,0.35925,0.44377
1987,North Rhine-Westphalia,5th Quintile,FDP,0.06535,33,518,0.04405,0.08665
1987,Hesse,1st Quintile,Not leaning towards specific party,0.52017,148,191,0.44914,0.59121
1987,Hesse,1st Quintile,SPD,0.23820,43,191,0.17763,0.29878
1987,Hesse,2nd Quintile,Not leaning towards specific party,0.47405,110,147,0.39305,0.55505
1987,Hesse,2nd Quintile,SPD,0.23674,37,147,0.16779,0.30569
1987,Hesse,3rd Quintile,Not leaning towards specific party,0.31453,84,137,0.23649,0.39257
1987,Hesse,3rd Quintile,SPD,0.38342,53,137,0.30171,0.46514
1987,Hesse,4th Quintile,Not leaning towards specific party,0.38367,116,227,0.32027,0.44707
1987,Hesse,4th Quintile,SPD,0.23005,56,227,0.17518,0.28492
1987,Hesse,4th Quintile,CDU/CSU,0.29348,55,227,0.23411,0.35285
1987,Hesse,5th Quintile,Not leaning towards specific party,0.34135,81,190,0.27375,0.40895
1987,Hesse,5th Quintile,SPD,0.21776,46,190,0.15892,0.27660
1987,Hesse,5th Quintile,CDU/CSU,0.31564,63,190,0.24938,0.38190
1987,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.59610,94,127,0.51042,0.68178
1987,"Rhineland-Palatinate, Saarland",1st Quintile,SPD,0.23503,33,127,0.16100,0.30907
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.45409,79,123,0.36574,0.54244
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.28258,44,123,0.20268,0.36248
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.30538,64,160,0.23379,0.37697
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,SPD,0.24404,45,160,0.17728,0.31080
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.36836,51,160,0.29338,0.44334
1987,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.39678,68,141,0.31574,0.47782
1987,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.23685,38,141,0.16642,0.30727
1987,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.25207,35,141,0.18015,0.32400
1987,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.28460,39,121,0.20386,0.36533
1987,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.24562,34,121,0.16860,0.32264
1987,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.39123,48,121,0.30392,0.47855
1987,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.47861,166,277,0.41967,0.53754
1987,Baden-Wuerttemberg,1st Quintile,SPD,0.19825,70,277,0.15121,0.24528
1987,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.24350,41,277,0.19287,0.29414
1987,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.51865,245,400,0.46962,0.56767
1987,Baden-Wuerttemberg,2nd Quintile,SPD,0.17972,77,400,0.14204,0.21739
1987,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.25966,78,400,0.21664,0.30268
1987,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.48382,234,390,0.43416,0.53348
1987,Baden-Wuerttemberg,3rd Quintile,SPD,0.16959,76,390,0.13230,0.20689
1987,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.28298,80,390,0.23822,0.32775
1987,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.45495,242,427,0.40766,0.50224
1987,Baden-Wuerttemberg,4th Quintile,SPD,0.19521,87,427,0.15757,0.23285
1987,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.26729,98,427,0.22527,0.30932
1987,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.35618,143,328,0.30427,0.40808
1987,Baden-Wuerttemberg,5th Quintile,SPD,0.24261,87,328,0.19615,0.28907
1987,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.29273,98,328,0.24341,0.34205
1987,Bavaria,1st Quintile,Not leaning towards specific party,0.42900,138,261,0.36884,0.48916
1987,Bavaria,1st Quintile,SPD,0.19337,50,261,0.14536,0.24137
1987,Bavaria,1st Quintile,CDU/CSU,0.29619,73,261,0.24069,0.35169
1987,Bavaria,2nd Quintile,Not leaning towards specific party,0.36312,151,310,0.30950,0.41674
1987,Bavaria,2nd Quintile,SPD,0.15899,45,310,0.11822,0.19977
1987,Bavaria,2nd Quintile,CDU/CSU,0.39558,114,310,0.34106,0.45010
1987,Bavaria,3rd Quintile,Not leaning towards specific party,0.35229,159,344,0.30174,0.40284
1987,Bavaria,3rd Quintile,SPD,0.20135,68,344,0.15891,0.24379
1987,Bavaria,3rd Quintile,CDU/CSU,0.38354,117,344,0.33208,0.43500
1987,Bavaria,4th Quintile,Not leaning towards specific party,0.37452,148,313,0.32082,0.42823
1987,Bavaria,4th Quintile,SPD,0.20595,66,313,0.16108,0.25082
1987,Bavaria,4th Quintile,CDU/CSU,0.33338,99,313,0.28107,0.38569
1987,Bavaria,5th Quintile,Not leaning towards specific party,0.34838,142,347,0.29817,0.39858
1987,Bavaria,5th Quintile,SPD,0.14645,57,347,0.10919,0.18370
1987,Bavaria,5th Quintile,CDU/CSU,0.42606,148,347,0.37395,0.47816
1987,Berlin,1st Quintile,Not leaning towards specific party,0.55103,33,33,0.37870,0.72337
1987,Berlin,3rd Quintile,Not leaning towards specific party,0.46675,40,40,0.31017,0.62333
1987,Berlin,4th Quintile,Not leaning towards specific party,0.28050,34,34,0.12722,0.43378
1988,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.39818,31,31,0.22300,0.57335
1988,Schleswig-Holstein,2nd Quintile,SPD,0.46311,31,31,0.28468,0.64155
1988,Lower Saxony,1st Quintile,Not leaning towards specific party,0.40670,107,195,0.33757,0.47582
1988,Lower Saxony,1st Quintile,SPD,0.25075,46,195,0.18975,0.31174
1988,Lower Saxony,1st Quintile,CDU/CSU,0.27207,42,195,0.20945,0.33470
1988,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.40694,92,196,0.33798,0.47589
1988,Lower Saxony,2nd Quintile,SPD,0.35481,73,196,0.28765,0.42196
1988,Lower Saxony,2nd Quintile,CDU/CSU,0.19273,31,196,0.13737,0.24810
1988,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.35898,70,167,0.28601,0.43196
1988,Lower Saxony,3rd Quintile,SPD,0.33070,60,167,0.25913,0.40227
1988,Lower Saxony,3rd Quintile,CDU/CSU,0.24076,37,167,0.17572,0.30581
1988,Lower Saxony,4th Quintile,Not leaning towards specific party,0.30369,81,226,0.24361,0.36378
1988,Lower Saxony,4th Quintile,SPD,0.35707,83,226,0.29447,0.41968
1988,Lower Saxony,4th Quintile,CDU/CSU,0.27877,62,226,0.22018,0.33736
1988,Lower Saxony,5th Quintile,Not leaning towards specific party,0.40946,90,192,0.33972,0.47920
1988,Lower Saxony,5th Quintile,SPD,0.25166,51,192,0.19011,0.31320
1988,Lower Saxony,5th Quintile,CDU/CSU,0.25128,51,192,0.18976,0.31279
1988,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.43195,357,602,0.39235,0.47155
1988,North Rhine-Westphalia,1st Quintile,SPD,0.29897,165,602,0.26237,0.33557
1988,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.19434,80,602,0.16270,0.22597
1988,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.37223,249,525,0.33084,0.41362
1988,North Rhine-Westphalia,2nd Quintile,SPD,0.36280,180,525,0.32164,0.40397
1988,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.22997,96,525,0.19394,0.26600
1988,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.36209,208,441,0.31718,0.40699
1988,North Rhine-Westphalia,3rd Quintile,SPD,0.32624,143,441,0.28243,0.37005
1988,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.22746,90,441,0.18829,0.26663
1988,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.32666,191,465,0.28399,0.36933
1988,North Rhine-Westphalia,4th Quintile,SPD,0.37152,169,465,0.32755,0.41548
1988,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.24499,105,465,0.20586,0.28412
1988,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.31675,170,477,0.27496,0.35854
1988,North Rhine-Westphalia,5th Quintile,SPD,0.23426,127,477,0.19621,0.27231
1988,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.37048,180,477,0.32709,0.41386
1988,Hesse,1st Quintile,Not leaning towards specific party,0.52618,139,176,0.45220,0.60016
1988,Hesse,1st Quintile,SPD,0.27795,37,176,0.21157,0.34432
1988,Hesse,2nd Quintile,Not leaning towards specific party,0.46383,112,189,0.39254,0.53511
1988,Hesse,2nd Quintile,SPD,0.23713,45,189,0.17633,0.29793
1988,Hesse,2nd Quintile,CDU/CSU,0.25117,32,189,0.18917,0.31316
1988,Hesse,3rd Quintile,Not leaning towards specific party,0.40941,81,133,0.32552,0.49329
1988,Hesse,3rd Quintile,SPD,0.36032,52,133,0.27842,0.44222
1988,Hesse,4th Quintile,Not leaning towards specific party,0.43647,136,241,0.37373,0.49922
1988,Hesse,4th Quintile,SPD,0.30090,68,241,0.24288,0.35893
1988,Hesse,4th Quintile,CDU/CSU,0.20772,37,241,0.15640,0.25905
1988,Hesse,5th Quintile,Not leaning towards specific party,0.43641,81,160,0.35932,0.51350
1988,Hesse,5th Quintile,SPD,0.22164,42,160,0.15708,0.28621
1988,Hesse,5th Quintile,CDU/CSU,0.21768,37,160,0.15354,0.28182
1988,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.49713,88,133,0.41183,0.58243
1988,"Rhineland-Palatinate, Saarland",1st Quintile,SPD,0.28079,45,133,0.20412,0.35745
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.47580,67,112,0.38289,0.56871
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.40136,45,112,0.31017,0.49255
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.46454,89,172,0.38979,0.53930
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,SPD,0.24671,47,172,0.18210,0.31133
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.25244,36,172,0.18733,0.31756
1988,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.40652,62,104,0.31166,0.50138
1988,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.26322,42,104,0.17818,0.34827
1988,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.31868,43,113,0.23238,0.40498
1988,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.29302,37,113,0.20872,0.37731
1988,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.30730,33,113,0.22185,0.39275
1988,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.60517,201,296,0.54938,0.66095
1988,Baden-Wuerttemberg,1st Quintile,SPD,0.10833,46,296,0.07287,0.14380
1988,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.25664,49,296,0.20680,0.30648
1988,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.45614,226,397,0.40708,0.50520
1988,Baden-Wuerttemberg,2nd Quintile,SPD,0.25357,100,397,0.21072,0.29642
1988,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.23522,71,397,0.19344,0.27699
1988,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.49096,227,389,0.44121,0.54070
1988,Baden-Wuerttemberg,3rd Quintile,SPD,0.18544,83,389,0.14677,0.22412
1988,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.28365,79,389,0.23880,0.32851
1988,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.48528,227,382,0.43510,0.53547
1988,Baden-Wuerttemberg,4th Quintile,SPD,0.19123,70,382,0.15174,0.23072
1988,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.24835,85,382,0.20496,0.29173
1988,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.34996,135,313,0.29703,0.40288
1988,Baden-Wuerttemberg,5th Quintile,SPD,0.26021,97,313,0.21152,0.30889
1988,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.27594,81,313,0.22634,0.32554
1988,Bavaria,1st Quintile,Not leaning towards specific party,0.46070,145,246,0.39828,0.52311
1988,Bavaria,1st Quintile,SPD,0.25587,52,246,0.20123,0.31051
1988,Bavaria,1st Quintile,CDU/CSU,0.21374,49,246,0.16241,0.26507
1988,Bavaria,2nd Quintile,Not leaning towards specific party,0.39568,154,298,0.34007,0.45129
1988,Bavaria,2nd Quintile,SPD,0.19215,54,298,0.14734,0.23696
1988,Bavaria,2nd Quintile,CDU/CSU,0.35335,90,298,0.29899,0.40772
1988,Bavaria,3rd Quintile,Not leaning towards specific party,0.45407,194,352,0.40198,0.50616
1988,Bavaria,3rd Quintile,SPD,0.18283,66,352,0.14239,0.22326
1988,Bavaria,3rd Quintile,CDU/CSU,0.29269,92,352,0.24509,0.34029
1988,Bavaria,4th Quintile,Not leaning towards specific party,0.39178,159,321,0.33829,0.44526
1988,Bavaria,4th Quintile,SPD,0.20876,65,321,0.16423,0.25329
1988,Bavaria,4th Quintile,CDU/CSU,0.32829,97,321,0.27684,0.37974
1988,Bavaria,5th Quintile,Not leaning towards specific party,0.40860,146,320,0.35466,0.46254
1988,Bavaria,5th Quintile,SPD,0.21579,68,320,0.17064,0.26093
1988,Bavaria,5th Quintile,CDU/CSU,0.32384,106,320,0.27249,0.37519
1988,Berlin,1st Quintile,Not leaning towards specific party,0.60052,42,42,0.45059,0.75044
1988,Berlin,3rd Quintile,Not leaning towards specific party,0.51012,31,31,0.33124,0.68901
1988,Berlin,4th Quintile,Not leaning towards specific party,0.47675,32,32,0.30093,0.65257
1989,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.46951,35,35,0.30176,0.63727
1989,Schleswig-Holstein,2nd Quintile,SPD,0.42206,32,32,0.24820,0.59592
1989,Lower Saxony,1st Quintile,Not leaning towards specific party,0.42063,102,193,0.35080,0.49046
1989,Lower Saxony,1st Quintile,SPD,0.22664,54,193,0.16742,0.28586
1989,Lower Saxony,1st Quintile,CDU/CSU,0.25595,37,193,0.19422,0.31767
1989,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.38752,78,130,0.30345,0.47159
1989,Lower Saxony,2nd Quintile,SPD,0.37925,52,130,0.29552,0.46298
1989,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.44883,96,162,0.37200,0.52566
1989,Lower Saxony,3rd Quintile,SPD,0.33713,66,162,0.26410,0.41015
1989,Lower Saxony,4th Quintile,Not leaning towards specific party,0.36024,93,222,0.29695,0.42354
1989,Lower Saxony,4th Quintile,SPD,0.34121,81,222,0.27870,0.40372
1989,Lower Saxony,4th Quintile,CDU/CSU,0.22123,48,222,0.16650,0.27595
1989,Lower Saxony,5th Quintile,Not leaning towards specific party,0.46176,88,170,0.38659,0.53692
1989,Lower Saxony,5th Quintile,SPD,0.20590,40,170,0.14494,0.26687
1989,Lower Saxony,5th Quintile,CDU/CSU,0.26578,42,170,0.19918,0.33239
1989,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.43848,316,564,0.39749,0.47947
1989,North Rhine-Westphalia,1st Quintile,SPD,0.33610,184,564,0.29708,0.37512
1989,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.16020,64,564,0.12990,0.19050
1989,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.40262,252,484,0.35889,0.44636
1989,North Rhine-Westphalia,2nd Quintile,SPD,0.35106,162,484,0.30849,0.39362
1989,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.18872,70,484,0.15383,0.22362
1989,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.32309,195,475,0.28099,0.36519
1989,North Rhine-Westphalia,3rd Quintile,SPD,0.37196,183,475,0.32844,0.41547
1989,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.23221,97,475,0.19420,0.27023
1989,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.35951,187,450,0.31512,0.40389
1989,North Rhine-Westphalia,4th Quintile,SPD,0.36684,178,450,0.32226,0.41142
1989,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.21897,85,450,0.18071,0.25722
1989,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.32724,170,448,0.28374,0.37074
1989,North Rhine-Westphalia,5th Quintile,SPD,0.23358,119,448,0.19436,0.27280
1989,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.34867,159,448,0.30449,0.39284
1989,Hesse,1st Quintile,Not leaning towards specific party,0.54997,138,196,0.48014,0.61980
1989,Hesse,1st Quintile,SPD,0.26501,58,196,0.20307,0.32696
1989,Hesse,2nd Quintile,Not leaning towards specific party,0.36621,87,135,0.28464,0.44778
1989,Hesse,2nd Quintile,SPD,0.33324,48,135,0.25343,0.41305
1989,Hesse,3rd Quintile,Not leaning towards specific party,0.47628,105,147,0.39527,0.55729
1989,Hesse,3rd Quintile,SPD,0.26624,42,147,0.19455,0.33794
1989,Hesse,4th Quintile,Not leaning towards specific party,0.45548,98,150,0.37552,0.53545
1989,Hesse,4th Quintile,SPD,0.29178,52,150,0.21879,0.36478
1989,Hesse,5th Quintile,Not leaning towards specific party,0.41652,95,193,0.34679,0.48626
1989,Hesse,5th Quintile,SPD,0.25857,58,193,0.19664,0.32051
1989,Hesse,5th Quintile,CDU/CSU,0.23709,40,193,0.17693,0.29725
1989,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.49828,79,112,0.40527,0.59130
1989,"Rhineland-Palatinate, Saarland",1st Quintile,SPD,0.28771,33,112,0.20350,0.37193
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.46082,88,150,0.38078,0.54086
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.34010,62,150,0.26404,0.41617
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.44708,68,107,0.35243,0.54173
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,SPD,0.26472,39,107,0.18073,0.34871
1989,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.43781,55,90,0.33474,0.54088
1989,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.21579,35,90,0.13033,0.30126
1989,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.37102,38,38,0.21536,0.52667
1989,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.57422,195,303,0.51846,0.62999
1989,Baden-Wuerttemberg,1st Quintile,SPD,0.18527,74,303,0.14145,0.22908
1989,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.18773,34,303,0.14369,0.23177
1989,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.51698,240,367,0.46578,0.56817
1989,Baden-Wuerttemberg,2nd Quintile,SPD,0.21100,74,367,0.16919,0.25280
1989,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.21593,53,367,0.17378,0.25809
1989,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.53632,198,327,0.48219,0.59046
1989,Baden-Wuerttemberg,3rd Quintile,SPD,0.17255,76,327,0.13153,0.21357
1989,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.20797,53,327,0.16391,0.25202
1989,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.48312,222,400,0.43409,0.53216
1989,Baden-Wuerttemberg,4th Quintile,SPD,0.18329,92,400,0.14532,0.22125
1989,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.27120,86,400,0.22757,0.31482
1989,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.40660,142,289,0.34987,0.46333
1989,Baden-Wuerttemberg,5th Quintile,SPD,0.24442,78,289,0.19479,0.29405
1989,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.24694,69,289,0.19713,0.29674
1989,Bavaria,1st Quintile,Not leaning towards specific party,0.51488,145,233,0.45057,0.57919
1989,Bavaria,1st Quintile,SPD,0.20099,49,233,0.14943,0.25256
1989,Bavaria,1st Quintile,CDU/CSU,0.18807,39,233,0.13779,0.23836
1989,Bavaria,2nd Quintile,Not leaning towards specific party,0.48434,186,319,0.42941,0.53927
1989,Bavaria,2nd Quintile,SPD,0.13767,49,319,0.09980,0.17555
1989,Bavaria,2nd Quintile,CDU/CSU,0.29649,84,319,0.24629,0.34669
1989,Bavaria,3rd Quintile,Not leaning towards specific party,0.48920,157,279,0.43043,0.54796
1989,Bavaria,3rd Quintile,SPD,0.16277,49,279,0.11938,0.20617
1989,Bavaria,3rd Quintile,CDU/CSU,0.26220,73,279,0.21050,0.31391
1989,Bavaria,4th Quintile,Not leaning towards specific party,0.44607,167,327,0.39211,0.50003
1989,Bavaria,4th Quintile,SPD,0.19229,71,327,0.14951,0.23507
1989,Bavaria,4th Quintile,CDU/CSU,0.29061,89,327,0.24132,0.33990
1989,Bavaria,5th Quintile,Not leaning towards specific party,0.42206,161,322,0.36803,0.47608
1989,Bavaria,5th Quintile,SPD,0.19955,62,322,0.15583,0.24327
1989,Bavaria,5th Quintile,CDU/CSU,0.28656,99,322,0.23710,0.33603
1989,Berlin,1st Quintile,Not leaning towards specific party,0.43380,36,36,0.26961,0.59800
