year,age_gr,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,66 and older,female,CDU/CSU,0.26305,634,2467,0.24567,0.28043
2018,66 and older,female,FDP,0.02239,56,2467,0.01655,0.02823
2018,66 and older,female,Bündnis90/Grüne,0.04639,114,2467,0.03809,0.05469
2018,66 and older,female,PDS/Linke,0.02721,99,2467,0.02079,0.03363
2019,17-29 y.,male,Not leaning towards specific party,0.65647,1239,1837,0.63474,0.67819
2019,17-29 y.,male,SPD,0.03972,80,1837,0.03078,0.04865
2019,17-29 y.,male,CDU/CSU,0.07166,110,1837,0.05986,0.08346
2019,17-29 y.,male,FDP,0.03045,61,1837,0.02259,0.03831
2019,17-29 y.,male,Bündnis90/Grüne,0.08895,195,1837,0.07592,0.10197
2019,17-29 y.,male,PDS/Linke,0.05203,63,1837,0.04187,0.06219
2019,17-29 y.,male,AfD,0.03457,52,1837,0.02622,0.04293
2019,17-29 y.,male,Others,0.01520,37,1837,0.00961,0.02080
2019,17-29 y.,female,Not leaning towards specific party,0.68643,1369,1894,0.66553,0.70733
2019,17-29 y.,female,SPD,0.03541,66,1894,0.02709,0.04374
2019,17-29 y.,female,CDU/CSU,0.04588,82,1894,0.03646,0.05531
2019,17-29 y.,female,Bündnis90/Grüne,0.13647,272,1894,0.12100,0.15193
2019,17-29 y.,female,PDS/Linke,0.04312,70,1894,0.03397,0.05227
2019,17-29 y.,female,Others,0.01352,35,1894,0.00831,0.01872
2019,30-45 y.,male,Not leaning towards specific party,0.59998,1573,2641,0.58129,0.61867
2019,30-45 y.,male,SPD,0.05532,164,2641,0.04660,0.06404
2019,30-45 y.,male,CDU/CSU,0.09633,327,2641,0.08507,0.10758
2019,30-45 y.,male,FDP,0.03059,94,2641,0.02402,0.03715
2019,30-45 y.,male,Bündnis90/Grüne,0.11520,237,2641,0.10302,0.12738
2019,30-45 y.,male,PDS/Linke,0.03720,102,2641,0.02998,0.04442
2019,30-45 y.,male,AfD,0.04713,107,2641,0.03904,0.05521
2019,30-45 y.,male,Others,0.01277,37,2641,0.00848,0.01705
2019,30-45 y.,female,Not leaning towards specific party,0.67015,2401,3531,0.65464,0.68566
2019,30-45 y.,female,SPD,0.05645,173,3531,0.04883,0.06406
2019,30-45 y.,female,CDU/CSU,0.08331,330,3531,0.07419,0.09243
2019,30-45 y.,female,FDP,0.01436,50,3531,0.01043,0.01828
2019,30-45 y.,female,Bündnis90/Grüne,0.11265,361,3531,0.10222,0.12308
2019,30-45 y.,female,PDS/Linke,0.03160,107,3531,0.02583,0.03737
2019,30-45 y.,female,AfD,0.02128,78,3531,0.01652,0.02604
2019,30-45 y.,female,Others,0.00725,31,3531,0.00445,0.01004
2019,46-65 y.,male,Not leaning towards specific party,0.51339,2428,4970,0.49949,0.52729
2019,46-65 y.,male,SPD,0.11401,493,4970,0.10518,0.12285
2019,46-65 y.,male,CDU/CSU,0.15242,877,4970,0.14243,0.16242
2019,46-65 y.,male,FDP,0.02015,179,4970,0.01624,0.02405
2019,46-65 y.,male,Bündnis90/Grüne,0.08769,526,4970,0.07983,0.09556
2019,46-65 y.,male,PDS/Linke,0.03252,167,4970,0.02759,0.03745
2019,46-65 y.,male,AfD,0.06108,247,4970,0.05442,0.06774
2019,46-65 y.,male,Others,0.01201,53,4970,0.00898,0.01504
2019,46-65 y.,female,Not leaning towards specific party,0.60935,2934,5206,0.59609,0.62260
2019,46-65 y.,female,SPD,0.07876,377,5206,0.07144,0.08608
2019,46-65 y.,female,CDU/CSU,0.11978,698,5206,0.11096,0.12861
2019,46-65 y.,female,FDP,0.01014,93,5206,0.00742,0.01287
2019,46-65 y.,female,Bündnis90/Grüne,0.12277,784,5206,0.11386,0.13169
2019,46-65 y.,female,PDS/Linke,0.02359,168,5206,0.01946,0.02771
2019,46-65 y.,female,AfD,0.02179,108,5206,0.01782,0.02575
2019,46-65 y.,female,Others,0.00781,44,5206,0.00542,0.01020
2019,66 and older,male,Not leaning towards specific party,0.40936,962,2547,0.39026,0.42846
2019,66 and older,male,SPD,0.16884,402,2547,0.15428,0.18339
2019,66 and older,male,CDU/CSU,0.25776,723,2547,0.24077,0.27475
2019,66 and older,male,FDP,0.03157,104,2547,0.02478,0.03837
2019,66 and older,male,Bündnis90/Grüne,0.04653,142,2547,0.03835,0.05471
2019,66 and older,male,PDS/Linke,0.03886,121,2547,0.03136,0.04637
2019,66 and older,male,AfD,0.03553,93,2547,0.02834,0.04272
2019,66 and older,female,Not leaning towards specific party,0.48075,1123,2491,0.46112,0.50037
2019,66 and older,female,SPD,0.14031,353,2491,0.12667,0.15395
2019,66 and older,female,CDU/CSU,0.23806,632,2491,0.22133,0.25479
2019,66 and older,female,FDP,0.01942,56,2491,0.01400,0.02484
2019,66 and older,female,Bündnis90/Grüne,0.06710,196,2491,0.05727,0.07693
2019,66 and older,female,PDS/Linke,0.03093,99,2491,0.02413,0.03773
2019,66 and older,female,AfD,0.01219,32,2491,0.00788,0.01650
2020,17-29 y.,male,Not leaning towards specific party,0.66668,1894,2538,0.64834,0.68503
2020,17-29 y.,male,SPD,0.04344,85,2538,0.03551,0.05138
2020,17-29 y.,male,CDU/CSU,0.07442,162,2538,0.06420,0.08463
2020,17-29 y.,male,FDP,0.02586,56,2538,0.01969,0.03204
2020,17-29 y.,male,Bündnis90/Grüne,0.09675,196,2538,0.08525,0.10826
2020,17-29 y.,male,PDS/Linke,0.04418,72,2538,0.03619,0.05218
2020,17-29 y.,male,AfD,0.02503,34,2538,0.01896,0.03111
2020,17-29 y.,male,Others,0.01582,39,2538,0.01096,0.02067
2020,17-29 y.,female,Not leaning towards specific party,0.68827,1865,2446,0.66991,0.70663
2020,17-29 y.,female,SPD,0.02595,58,2446,0.01964,0.03225
2020,17-29 y.,female,CDU/CSU,0.05532,111,2446,0.04626,0.06438
2020,17-29 y.,female,Bündnis90/Grüne,0.15453,305,2446,0.14020,0.16886
2020,17-29 y.,female,PDS/Linke,0.03329,71,2446,0.02618,0.04040
2020,17-29 y.,female,Others,0.02178,36,2446,0.01600,0.02757
2020,30-45 y.,male,Not leaning towards specific party,0.59025,2670,3838,0.57469,0.60581
2020,30-45 y.,male,SPD,0.06169,183,3838,0.05408,0.06930
2020,30-45 y.,male,CDU/CSU,0.11441,400,3838,0.10433,0.12448
2020,30-45 y.,male,FDP,0.01954,50,3838,0.01516,0.02392
2020,30-45 y.,male,Bündnis90/Grüne,0.11670,306,3838,0.10654,0.12686
2020,30-45 y.,male,PDS/Linke,0.03536,102,3838,0.02952,0.04120
2020,30-45 y.,male,AfD,0.04202,90,3838,0.03567,0.04837
2020,30-45 y.,male,Others,0.01444,37,3838,0.01067,0.01822
2020,30-45 y.,female,Not leaning towards specific party,0.66381,2976,4072,0.64930,0.67832
2020,30-45 y.,female,SPD,0.04632,161,4072,0.03986,0.05278
2020,30-45 y.,female,CDU/CSU,0.09313,367,4072,0.08421,0.10206
2020,30-45 y.,female,FDP,0.00800,38,4072,0.00527,0.01074
2020,30-45 y.,female,Bündnis90/Grüne,0.11032,359,4072,0.10070,0.11994
2020,30-45 y.,female,PDS/Linke,0.03471,101,4072,0.02909,0.04034
2020,30-45 y.,female,AfD,0.02218,70,4072,0.01765,0.02670
2020,46-65 y.,male,Not leaning towards specific party,0.49567,2554,4988,0.48179,0.50955
2020,46-65 y.,male,SPD,0.09633,413,4988,0.08814,0.10452
2020,46-65 y.,male,CDU/CSU,0.16584,878,4988,0.15552,0.17616
2020,46-65 y.,male,FDP,0.02076,137,4988,0.01680,0.02471
2020,46-65 y.,male,Bündnis90/Grüne,0.10803,551,4988,0.09942,0.11665
2020,46-65 y.,male,PDS/Linke,0.03134,159,4988,0.02651,0.03618
2020,46-65 y.,male,AfD,0.05828,218,4988,0.05178,0.06479
2020,46-65 y.,male,Others,0.01345,41,4988,0.01026,0.01665
2020,46-65 y.,male,Party combinations,0.00947,37,4988,0.00678,0.01216
2020,46-65 y.,female,Not leaning towards specific party,0.59410,3020,5232,0.58079,0.60740
2020,46-65 y.,female,SPD,0.08472,391,5232,0.07718,0.09227
2020,46-65 y.,female,CDU/CSU,0.12758,700,5232,0.11854,0.13662
2020,46-65 y.,female,FDP,0.00646,61,5232,0.00429,0.00863
2020,46-65 y.,female,Bündnis90/Grüne,0.12734,742,5232,0.11830,0.13637
2020,46-65 y.,female,PDS/Linke,0.02871,147,5232,0.02419,0.03324
2020,46-65 y.,female,AfD,0.01861,104,5232,0.01494,0.02227
2020,46-65 y.,female,Others,0.00826,34,5232,0.00581,0.01071
2020,46-65 y.,female,Party combinations,0.00398,33,5232,0.00227,0.00569
2020,66 and older,male,Not leaning towards specific party,0.39064,927,2401,0.37112,0.41016
2020,66 and older,male,SPD,0.17495,384,2401,0.15975,0.19015
2020,66 and older,male,CDU/CSU,0.27055,672,2401,0.25277,0.28832
2020,66 and older,male,FDP,0.02613,79,2401,0.01975,0.03251
2020,66 and older,male,Bündnis90/Grüne,0.06057,164,2401,0.05102,0.07011
2020,66 and older,male,PDS/Linke,0.03814,105,2401,0.03048,0.04581
2020,66 and older,male,AfD,0.02910,70,2401,0.02237,0.03582
2020,66 and older,female,Not leaning towards specific party,0.46931,1094,2373,0.44923,0.48939
2020,66 and older,female,SPD,0.14157,334,2373,0.12754,0.15560
2020,66 and older,female,CDU/CSU,0.24841,606,2373,0.23103,0.26580
2020,66 and older,female,FDP,0.01475,38,2373,0.00990,0.01960
2020,66 and older,female,Bündnis90/Grüne,0.06949,189,2373,0.05926,0.07972
2020,66 and older,female,PDS/Linke,0.03622,112,2373,0.02870,0.04374
2021,17-29 y.,male,Not leaning towards specific party,0.63335,1126,1617,0.60985,0.65684
2021,17-29 y.,male,SPD,0.04835,74,1617,0.03789,0.05881
2021,17-29 y.,male,CDU/CSU,0.04473,75,1617,0.03465,0.05481
2021,17-29 y.,male,FDP,0.05723,69,1617,0.04590,0.06855
2021,17-29 y.,male,Bündnis90/Grüne,0.11675,163,1617,0.10109,0.13240
2021,17-29 y.,male,PDS/Linke,0.03662,46,1617,0.02746,0.04577
2021,17-29 y.,male,AfD,0.03179,31,1617,0.02324,0.04034
2021,17-29 y.,male,Others,0.02950,33,1617,0.02125,0.03775
2021,17-29 y.,female,Not leaning towards specific party,0.61310,1041,1478,0.58826,0.63793
2021,17-29 y.,female,SPD,0.02813,49,1478,0.01969,0.03656
2021,17-29 y.,female,CDU/CSU,0.05068,63,1478,0.03950,0.06187
2021,17-29 y.,female,Bündnis90/Grüne,0.20389,256,1478,0.18334,0.22443
2021,17-29 y.,female,PDS/Linke,0.05115,69,1478,0.03991,0.06238
2021,30-45 y.,male,Not leaning towards specific party,0.59170,1607,2405,0.57205,0.61135
2021,30-45 y.,male,SPD,0.05872,148,2405,0.04932,0.06812
2021,30-45 y.,male,CDU/CSU,0.09498,212,2405,0.08326,0.10670
2021,30-45 y.,male,FDP,0.04689,78,2405,0.03844,0.05534
2021,30-45 y.,male,Bündnis90/Grüne,0.11750,233,2405,0.10462,0.13037
2021,30-45 y.,male,PDS/Linke,0.03721,76,2405,0.02964,0.04477
2021,30-45 y.,male,AfD,0.04147,51,2405,0.03350,0.04944
2021,30-45 y.,female,Not leaning towards specific party,0.63940,1926,2718,0.62135,0.65746
2021,30-45 y.,female,SPD,0.05757,138,2718,0.04881,0.06633
2021,30-45 y.,female,CDU/CSU,0.09270,240,2718,0.08180,0.10361
2021,30-45 y.,female,FDP,0.01705,44,2718,0.01218,0.02192
2021,30-45 y.,female,Bündnis90/Grüne,0.13099,272,2718,0.11830,0.14367
2021,30-45 y.,female,PDS/Linke,0.02968,57,2718,0.02330,0.03607
2021,30-45 y.,female,AfD,0.01909,41,2718,0.01394,0.02423
2021,46-65 y.,male,Not leaning towards specific party,0.49551,1651,3391,0.47868,0.51234
2021,46-65 y.,male,SPD,0.11766,360,3391,0.10681,0.12851
2021,46-65 y.,male,CDU/CSU,0.16988,585,3391,0.15724,0.18252
2021,46-65 y.,male,FDP,0.03899,148,3391,0.03247,0.04551
2021,46-65 y.,male,Bündnis90/Grüne,0.10290,409,3391,0.09267,0.11313
2021,46-65 y.,male,PDS/Linke,0.02370,97,3391,0.01858,0.02882
2021,46-65 y.,male,AfD,0.03590,99,3391,0.02963,0.04216
2021,46-65 y.,male,Others,0.01547,42,3391,0.01132,0.01963
2021,46-65 y.,female,Not leaning towards specific party,0.59170,2029,3698,0.57585,0.60754
2021,46-65 y.,female,SPD,0.09263,325,3698,0.08329,0.10198
2021,46-65 y.,female,CDU/CSU,0.11961,455,3698,0.10915,0.13007
2021,46-65 y.,female,FDP,0.01559,86,3698,0.01160,0.01959
2021,46-65 y.,female,Bündnis90/Grüne,0.13562,610,3698,0.12458,0.14666
2021,46-65 y.,female,PDS/Linke,0.01769,89,3698,0.01344,0.02194
2021,46-65 y.,female,AfD,0.01991,66,3698,0.01541,0.02442
2021,46-65 y.,female,Others,0.00683,38,3698,0.00417,0.00948
2021,66 and older,male,Not leaning towards specific party,0.37178,624,1749,0.34913,0.39444
2021,66 and older,male,SPD,0.17547,297,1749,0.15764,0.19330
2021,66 and older,male,CDU/CSU,0.26946,482,1749,0.24866,0.29026
2021,66 and older,male,FDP,0.04177,92,1749,0.03239,0.05115
2021,66 and older,male,Bündnis90/Grüne,0.07916,148,1749,0.06650,0.09181
2021,66 and older,male,PDS/Linke,0.03365,68,1749,0.02519,0.04210
2021,66 and older,male,AfD,0.02422,38,1749,0.01701,0.03143
2021,66 and older,female,Not leaning towards specific party,0.41402,729,1721,0.39074,0.43730
2021,66 and older,female,SPD,0.17672,284,1721,0.15869,0.19474
2021,66 and older,female,CDU/CSU,0.24923,431,1721,0.22879,0.26968
2021,66 and older,female,FDP,0.03073,49,1721,0.02257,0.03888
2021,66 and older,female,Bündnis90/Grüne,0.09046,162,1721,0.07691,0.10402
2021,66 and older,female,PDS/Linke,0.03176,66,1721,0.02347,0.04005
2022,17-29 y.,male,Not leaning towards specific party,0.62957,1672,2506,0.61066,0.64848
2022,17-29 y.,male,SPD,0.06287,121,2506,0.05336,0.07237
2022,17-29 y.,male,CDU/CSU,0.04494,122,2506,0.03683,0.05306
2022,17-29 y.,male,FDP,0.06307,127,2506,0.05355,0.07259
2022,17-29 y.,male,Bündnis90/Grüne,0.12749,291,2506,0.11443,0.14055
2022,17-29 y.,male,PDS/Linke,0.02536,76,2506,0.01920,0.03152
2022,17-29 y.,male,AfD,0.03078,59,2506,0.02402,0.03755
2022,17-29 y.,male,Others,0.01592,38,2506,0.01102,0.02082
2022,17-29 y.,female,Not leaning towards specific party,0.64366,1842,2687,0.62554,0.66177
2022,17-29 y.,female,SPD,0.03668,101,2687,0.02957,0.04379
2022,17-29 y.,female,CDU/CSU,0.04026,84,2687,0.03282,0.04769
2022,17-29 y.,female,FDP,0.02364,51,2687,0.01789,0.02938
2022,17-29 y.,female,Bündnis90/Grüne,0.18643,443,2687,0.17171,0.20116
2022,17-29 y.,female,PDS/Linke,0.04102,93,2687,0.03352,0.04852
2022,17-29 y.,female,AfD,0.01200,36,2687,0.00788,0.01612
2022,17-29 y.,female,Others,0.01632,37,2687,0.01152,0.02111
2022,30-45 y.,male,Not leaning towards specific party,0.58481,2440,3838,0.56922,0.60040
2022,30-45 y.,male,SPD,0.05672,236,3838,0.04940,0.06404
2022,30-45 y.,male,CDU/CSU,0.10345,352,3838,0.09381,0.11308
2022,30-45 y.,male,FDP,0.04132,113,3838,0.03502,0.04761
2022,30-45 y.,male,Bündnis90/Grüne,0.13750,417,3838,0.12660,0.14839
2022,30-45 y.,male,PDS/Linke,0.02626,111,3838,0.02120,0.03132
2022,30-45 y.,male,AfD,0.02737,105,3838,0.02221,0.03254
2022,30-45 y.,male,Others,0.01968,64,3838,0.01528,0.02407
2022,30-45 y.,female,Not leaning towards specific party,0.63624,2687,4052,0.62142,0.65105
2022,30-45 y.,female,SPD,0.05883,220,4052,0.05159,0.06608
2022,30-45 y.,female,CDU/CSU,0.08189,307,4052,0.07345,0.09033
2022,30-45 y.,female,FDP,0.01792,71,4052,0.01384,0.02201
2022,30-45 y.,female,Bündnis90/Grüne,0.14487,521,4052,0.13403,0.15571
2022,30-45 y.,female,PDS/Linke,0.02131,105,4052,0.01687,0.02576
2022,30-45 y.,female,AfD,0.02682,95,4052,0.02184,0.03179
2022,30-45 y.,female,Others,0.01211,46,4052,0.00874,0.01548
2022,46-65 y.,male,Not leaning towards specific party,0.49534,1871,4028,0.47990,0.51078
2022,46-65 y.,male,SPD,0.12865,483,4028,0.11831,0.13899
2022,46-65 y.,male,CDU/CSU,0.14917,659,4028,0.13817,0.16018
2022,46-65 y.,male,FDP,0.03343,160,4028,0.02788,0.03898
2022,46-65 y.,male,Bündnis90/Grüne,0.12419,573,4028,0.11401,0.13438
2022,46-65 y.,male,PDS/Linke,0.01843,77,4028,0.01428,0.02259
2022,46-65 y.,male,AfD,0.03958,162,4028,0.03356,0.04560
2022,46-65 y.,male,Others,0.01091,43,4028,0.00770,0.01412
2022,46-65 y.,female,Not leaning towards specific party,0.56744,2361,4488,0.55295,0.58194
2022,46-65 y.,female,SPD,0.10353,463,4488,0.09461,0.11244
2022,46-65 y.,female,CDU/CSU,0.10923,509,4488,0.10010,0.11836
2022,46-65 y.,female,FDP,0.01218,79,4488,0.00897,0.01539
2022,46-65 y.,female,Bündnis90/Grüne,0.15883,832,4488,0.14813,0.16952
2022,46-65 y.,female,PDS/Linke,0.01121,80,4488,0.00813,0.01429
2022,46-65 y.,female,AfD,0.02902,118,4488,0.02411,0.03393
2022,46-65 y.,female,Others,0.00814,46,4488,0.00551,0.01077
2022,66 and older,male,Not leaning towards specific party,0.36454,735,1982,0.34334,0.38573
2022,66 and older,male,SPD,0.20464,385,1982,0.18687,0.22240
2022,66 and older,male,CDU/CSU,0.26574,489,1982,0.24629,0.28520
2022,66 and older,male,FDP,0.02591,75,1982,0.01892,0.03291
2022,66 and older,male,Bündnis90/Grüne,0.09446,198,1982,0.08158,0.10734
2022,66 and older,male,PDS/Linke,0.02556,60,1982,0.01861,0.03251
2022,66 and older,male,AfD,0.01482,40,1982,0.00950,0.02014
2022,66 and older,female,Not leaning towards specific party,0.42274,863,2002,0.40110,0.44439
2022,66 and older,female,SPD,0.17860,340,2002,0.16182,0.19539
2022,66 and older,female,CDU/CSU,0.24097,457,2002,0.22223,0.25971
2022,66 and older,female,FDP,0.01543,33,2002,0.01003,0.02083
2022,66 and older,female,Bündnis90/Grüne,0.11320,245,2002,0.09932,0.12708
2022,66 and older,female,PDS/Linke,0.01856,64,2002,0.01265,0.02448
