year,age_gr,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,66 and older,Rural regions,SPD,0.17229,311,1803,0.15485,0.18972
2017,66 and older,Rural regions,CDU/CSU,0.25622,449,1803,0.23607,0.27638
2017,66 and older,Rural regions,Bündnis90/Grüne,0.01989,42,1803,0.01344,0.02634
2017,66 and older,Rural regions,PDS/Linke,0.03774,99,1803,0.02894,0.04653
2017,66 and older,Rural regions,AfD,0.01523,34,1803,0.00957,0.02088
2018,17-29 y.,Urban regions,Not leaning towards specific party,0.61376,2604,3588,0.59782,0.62969
2018,17-29 y.,Urban regions,SPD,0.06538,221,3588,0.05729,0.07347
2018,17-29 y.,Urban regions,CDU/CSU,0.07388,279,3588,0.06532,0.08244
2018,17-29 y.,Urban regions,FDP,0.02077,71,3588,0.01610,0.02544
2018,17-29 y.,Urban regions,Bündnis90/Grüne,0.07074,219,3588,0.06235,0.07913
2018,17-29 y.,Urban regions,PDS/Linke,0.05397,147,3588,0.04658,0.06137
2018,17-29 y.,Urban regions,AfD,0.02167,47,3588,0.01690,0.02643
2018,17-29 y.,Rural regions,Not leaning towards specific party,0.67258,1245,1567,0.64934,0.69582
2018,17-29 y.,Rural regions,SPD,0.04263,56,1567,0.03263,0.05264
2018,17-29 y.,Rural regions,CDU/CSU,0.06278,109,1567,0.05077,0.07479
2018,17-29 y.,Rural regions,Bündnis90/Grüne,0.04361,76,1567,0.03349,0.05372
2018,17-29 y.,Rural regions,PDS/Linke,0.02551,49,1567,0.01770,0.03332
2018,17-29 y.,Rural regions,AfD,0.03340,32,1567,0.02450,0.04230
2018,30-45 y.,Urban regions,Not leaning towards specific party,0.60463,3734,5570,0.59179,0.61748
2018,30-45 y.,Urban regions,SPD,0.08588,354,5570,0.07852,0.09324
2018,30-45 y.,Urban regions,CDU/CSU,0.11261,649,5570,0.10431,0.12092
2018,30-45 y.,Urban regions,FDP,0.02500,94,5570,0.02090,0.02911
2018,30-45 y.,Urban regions,Bündnis90/Grüne,0.08205,414,5570,0.07484,0.08926
2018,30-45 y.,Urban regions,PDS/Linke,0.03896,175,5570,0.03387,0.04404
2018,30-45 y.,Urban regions,AfD,0.02679,113,5570,0.02255,0.03103
2018,30-45 y.,Urban regions,Others,0.00886,37,5570,0.00640,0.01132
2018,30-45 y.,Rural regions,Not leaning towards specific party,0.66492,1898,2578,0.64669,0.68314
2018,30-45 y.,Rural regions,SPD,0.05474,132,2578,0.04595,0.06352
2018,30-45 y.,Rural regions,CDU/CSU,0.11784,266,2578,0.10539,0.13029
2018,30-45 y.,Rural regions,FDP,0.01496,38,2578,0.01028,0.01965
2018,30-45 y.,Rural regions,Bündnis90/Grüne,0.05413,94,2578,0.04540,0.06287
2018,30-45 y.,Rural regions,PDS/Linke,0.01964,56,2578,0.01428,0.02499
2018,30-45 y.,Rural regions,AfD,0.04674,94,2578,0.03859,0.05489
2018,46-65 y.,Urban regions,Not leaning towards specific party,0.53963,3507,6331,0.52735,0.55190
2018,46-65 y.,Urban regions,SPD,0.12541,765,6331,0.11725,0.13357
2018,46-65 y.,Urban regions,CDU/CSU,0.14142,939,6331,0.13283,0.15000
2018,46-65 y.,Urban regions,FDP,0.01911,130,6331,0.01574,0.02248
2018,46-65 y.,Urban regions,Bündnis90/Grüne,0.08112,566,6331,0.07439,0.08784
2018,46-65 y.,Urban regions,PDS/Linke,0.02914,196,6331,0.02500,0.03329
2018,46-65 y.,Urban regions,AfD,0.03662,196,6331,0.03200,0.04125
2018,46-65 y.,Urban regions,Others,0.00517,32,6331,0.00341,0.00694
2018,46-65 y.,Rural regions,Not leaning towards specific party,0.60900,2275,3608,0.59307,0.62492
2018,46-65 y.,Rural regions,SPD,0.10424,314,3608,0.09427,0.11421
2018,46-65 y.,Rural regions,CDU/CSU,0.13203,525,3608,0.12098,0.14307
2018,46-65 y.,Rural regions,FDP,0.01494,41,3608,0.01098,0.01890
2018,46-65 y.,Rural regions,Bündnis90/Grüne,0.04382,181,3608,0.03714,0.05050
2018,46-65 y.,Rural regions,PDS/Linke,0.03225,142,3608,0.02649,0.03802
2018,46-65 y.,Rural regions,AfD,0.03831,130,3608,0.03205,0.04458
2018,66 and older,Urban regions,Not leaning towards specific party,0.40599,1250,3104,0.38871,0.42327
2018,66 and older,Urban regions,SPD,0.18683,594,3104,0.17312,0.20055
2018,66 and older,Urban regions,CDU/CSU,0.27144,841,3104,0.25579,0.28708
2018,66 and older,Urban regions,FDP,0.02880,113,3104,0.02291,0.03468
2018,66 and older,Urban regions,Bündnis90/Grüne,0.04242,149,3104,0.03532,0.04951
2018,66 and older,Urban regions,PDS/Linke,0.02301,101,3104,0.01773,0.02828
2018,66 and older,Urban regions,AfD,0.01634,56,3104,0.01188,0.02080
2018,66 and older,Rural regions,Not leaning towards specific party,0.46697,861,1774,0.44375,0.49019
2018,66 and older,Rural regions,SPD,0.14699,267,1774,0.13050,0.16347
2018,66 and older,Rural regions,CDU/CSU,0.25949,447,1774,0.23909,0.27990
2018,66 and older,Rural regions,Bündnis90/Grüne,0.02800,52,1774,0.02032,0.03568
2018,66 and older,Rural regions,PDS/Linke,0.03760,98,1774,0.02874,0.04645
2018,66 and older,Rural regions,AfD,0.02293,49,1774,0.01596,0.02989
2019,17-29 y.,Urban regions,Not leaning towards specific party,0.58954,1715,2527,0.57036,0.60873
2019,17-29 y.,Urban regions,SPD,0.03773,110,2527,0.03030,0.04516
2019,17-29 y.,Urban regions,CDU/CSU,0.05706,125,2527,0.04801,0.06611
2019,17-29 y.,Urban regions,FDP,0.02224,67,2527,0.01649,0.02799
2019,17-29 y.,Urban regions,Bündnis90/Grüne,0.10331,328,2527,0.09145,0.11518
2019,17-29 y.,Urban regions,PDS/Linke,0.04632,88,2527,0.03812,0.05451
2019,17-29 y.,Urban regions,AfD,0.02146,47,2527,0.01581,0.02711
2019,17-29 y.,Urban regions,Others,0.01340,47,2527,0.00892,0.01788
2019,17-29 y.,Rural regions,Not leaning towards specific party,0.64828,847,1077,0.61975,0.67681
2019,17-29 y.,Rural regions,SPD,0.02332,32,1077,0.01430,0.03234
2019,17-29 y.,Rural regions,CDU/CSU,0.04380,63,1077,0.03157,0.05602
2019,17-29 y.,Rural regions,Bündnis90/Grüne,0.07589,104,1077,0.06007,0.09172
2019,17-29 y.,Rural regions,PDS/Linke,0.02000,31,1077,0.01164,0.02837
2019,30-45 y.,Urban regions,Not leaning towards specific party,0.59822,2527,4000,0.58302,0.61341
2019,30-45 y.,Urban regions,SPD,0.05851,236,4000,0.05123,0.06578
2019,30-45 y.,Urban regions,CDU/CSU,0.09007,416,4000,0.08120,0.09894
2019,30-45 y.,Urban regions,FDP,0.02302,102,4000,0.01837,0.02767
2019,30-45 y.,Urban regions,Bündnis90/Grüne,0.12240,449,4000,0.11224,0.13256
2019,30-45 y.,Urban regions,PDS/Linke,0.03751,135,4000,0.03162,0.04340
2019,30-45 y.,Urban regions,AfD,0.02854,92,4000,0.02338,0.03370
2019,30-45 y.,Urban regions,Others,0.01039,43,4000,0.00725,0.01353
2019,30-45 y.,Rural regions,Not leaning towards specific party,0.68545,1393,2002,0.66510,0.70580
2019,30-45 y.,Rural regions,SPD,0.03930,82,2002,0.03079,0.04781
2019,30-45 y.,Rural regions,CDU/CSU,0.08368,234,2002,0.07155,0.09581
2019,30-45 y.,Rural regions,FDP,0.01870,35,2002,0.01277,0.02464
2019,30-45 y.,Rural regions,Bündnis90/Grüne,0.07371,113,2002,0.06226,0.08516
2019,30-45 y.,Rural regions,PDS/Linke,0.01592,54,2002,0.01043,0.02140
2019,30-45 y.,Rural regions,AfD,0.04714,91,2002,0.03785,0.05642
2019,46-65 y.,Urban regions,Not leaning towards specific party,0.53536,3203,6376,0.52312,0.54761
2019,46-65 y.,Urban regions,SPD,0.10503,599,6376,0.09751,0.11256
2019,46-65 y.,Urban regions,CDU/CSU,0.12997,965,6376,0.12171,0.13822
2019,46-65 y.,Urban regions,FDP,0.01494,201,6376,0.01197,0.01792
2019,46-65 y.,Urban regions,Bündnis90/Grüne,0.11884,971,6376,0.11089,0.12678
2019,46-65 y.,Urban regions,PDS/Linke,0.02376,184,6376,0.02002,0.02749
2019,46-65 y.,Urban regions,AfD,0.03775,193,6376,0.03307,0.04243
2019,46-65 y.,Urban regions,Others,0.00937,60,6376,0.00701,0.01174
2019,46-65 y.,Rural regions,Not leaning towards specific party,0.58719,2087,3605,0.57112,0.60327
2019,46-65 y.,Rural regions,SPD,0.07263,242,3605,0.06415,0.08110
2019,46-65 y.,Rural regions,CDU/CSU,0.14149,588,3605,0.13011,0.15287
2019,46-65 y.,Rural regions,FDP,0.01423,65,3605,0.01036,0.01809
2019,46-65 y.,Rural regions,Bündnis90/Grüne,0.06887,296,3605,0.06061,0.07714
2019,46-65 y.,Rural regions,PDS/Linke,0.03316,136,3605,0.02731,0.03900
2019,46-65 y.,Rural regions,AfD,0.04683,159,3605,0.03993,0.05373
2019,46-65 y.,Rural regions,Others,0.00992,32,3605,0.00669,0.01316
2019,66 and older,Urban regions,Not leaning towards specific party,0.43432,1216,3131,0.41696,0.45169
2019,66 and older,Urban regions,SPD,0.15778,509,3131,0.14501,0.17056
2019,66 and older,Urban regions,CDU/CSU,0.24597,877,3131,0.23088,0.26105
2019,66 and older,Urban regions,FDP,0.02740,121,3131,0.02168,0.03312
2019,66 and older,Urban regions,Bündnis90/Grüne,0.06136,231,3131,0.05295,0.06977
2019,66 and older,Urban regions,PDS/Linke,0.02825,108,3131,0.02244,0.03405
2019,66 and older,Urban regions,AfD,0.02070,69,3131,0.01571,0.02568
2019,66 and older,Rural regions,Not leaning towards specific party,0.46303,842,1827,0.44016,0.48591
2019,66 and older,Rural regions,SPD,0.13774,230,1827,0.12193,0.15355
2019,66 and older,Rural regions,CDU/CSU,0.24171,467,1827,0.22208,0.26135
2019,66 and older,Rural regions,FDP,0.01908,38,1827,0.01281,0.02536
2019,66 and older,Rural regions,Bündnis90/Grüne,0.04385,94,1827,0.03446,0.05324
2019,66 and older,Rural regions,PDS/Linke,0.04410,102,1827,0.03468,0.05352
2019,66 and older,Rural regions,AfD,0.02530,54,1827,0.01809,0.03250
2020,17-29 y.,Urban regions,Not leaning towards specific party,0.60555,2663,3564,0.58950,0.62159
2020,17-29 y.,Urban regions,SPD,0.04063,115,3564,0.03415,0.04712
2020,17-29 y.,Urban regions,CDU/CSU,0.05655,189,3564,0.04897,0.06414
2020,17-29 y.,Urban regions,FDP,0.01182,54,3564,0.00827,0.01537
2020,17-29 y.,Urban regions,Bündnis90/Grüne,0.12212,386,3564,0.11137,0.13287
2020,17-29 y.,Urban regions,PDS/Linke,0.03916,107,3564,0.03279,0.04552
2020,17-29 y.,Urban regions,Others,0.01944,50,3564,0.01491,0.02398
2020,17-29 y.,Rural regions,Not leaning towards specific party,0.63573,1096,1334,0.60989,0.66156
2020,17-29 y.,Rural regions,CDU/CSU,0.06559,84,1334,0.05230,0.07888
2020,17-29 y.,Rural regions,Bündnis90/Grüne,0.09101,117,1334,0.07557,0.10645
2020,17-29 y.,Rural regions,PDS/Linke,0.02596,37,1334,0.01743,0.03450
2020,30-45 y.,Urban regions,Not leaning towards specific party,0.59938,3839,5522,0.58646,0.61231
2020,30-45 y.,Urban regions,SPD,0.05926,266,5522,0.05304,0.06549
2020,30-45 y.,Urban regions,CDU/CSU,0.09820,509,5522,0.09035,0.10605
2020,30-45 y.,Urban regions,FDP,0.01649,68,5522,0.01313,0.01984
2020,30-45 y.,Urban regions,Bündnis90/Grüne,0.12729,532,5522,0.11850,0.13608
2020,30-45 y.,Urban regions,PDS/Linke,0.04085,150,5522,0.03563,0.04607
2020,30-45 y.,Urban regions,AfD,0.02222,84,5522,0.01833,0.02611
2020,30-45 y.,Urban regions,Others,0.01211,43,5522,0.00923,0.01500
2020,30-45 y.,Urban regions,Party combinations,0.00981,31,5522,0.00721,0.01241
2020,30-45 y.,Rural regions,Not leaning towards specific party,0.66358,1808,2407,0.64470,0.68246
2020,30-45 y.,Rural regions,SPD,0.03922,78,2407,0.03146,0.04697
2020,30-45 y.,Rural regions,CDU/CSU,0.11277,258,2407,0.10013,0.12541
2020,30-45 y.,Rural regions,Bündnis90/Grüne,0.07561,134,2407,0.06504,0.08617
2020,30-45 y.,Rural regions,PDS/Linke,0.01953,53,2407,0.01400,0.02506
2020,30-45 y.,Rural regions,AfD,0.05466,76,2407,0.04558,0.06374
2020,46-65 y.,Urban regions,Not leaning towards specific party,0.51516,3483,6647,0.50315,0.52718
2020,46-65 y.,Urban regions,SPD,0.09818,576,6647,0.09103,0.10534
2020,46-65 y.,Urban regions,CDU/CSU,0.13794,1005,6647,0.12965,0.14623
2020,46-65 y.,Urban regions,FDP,0.01472,159,6647,0.01182,0.01761
2020,46-65 y.,Urban regions,Bündnis90/Grüne,0.13922,995,6647,0.13089,0.14754
2020,46-65 y.,Urban regions,PDS/Linke,0.02471,173,6647,0.02097,0.02844
2020,46-65 y.,Urban regions,AfD,0.03194,164,6647,0.02771,0.03616
2020,46-65 y.,Urban regions,Others,0.00922,41,6647,0.00693,0.01152
2020,46-65 y.,Urban regions,Party combinations,0.00746,51,6647,0.00539,0.00952
2020,46-65 y.,Rural regions,Not leaning towards specific party,0.57373,2092,3555,0.55747,0.58999
2020,46-65 y.,Rural regions,SPD,0.07087,228,3555,0.06244,0.07931
2020,46-65 y.,Rural regions,CDU/CSU,0.15598,573,3555,0.14405,0.16791
2020,46-65 y.,Rural regions,FDP,0.01077,39,3555,0.00738,0.01417
2020,46-65 y.,Rural regions,Bündnis90/Grüne,0.06958,298,3555,0.06122,0.07795
2020,46-65 y.,Rural regions,PDS/Linke,0.03875,133,3555,0.03240,0.04509
2020,46-65 y.,Rural regions,AfD,0.04913,158,3555,0.04203,0.05624
2020,46-65 y.,Rural regions,Others,0.01346,34,3555,0.00967,0.01724
2020,66 and older,Urban regions,Not leaning towards specific party,0.40783,1179,3024,0.39031,0.42534
2020,66 and older,Urban regions,SPD,0.16188,497,3024,0.14875,0.17501
2020,66 and older,Urban regions,CDU/CSU,0.26280,839,3024,0.24711,0.27849
2020,66 and older,Urban regions,FDP,0.02272,91,3024,0.01741,0.02803
2020,66 and older,Urban regions,Bündnis90/Grüne,0.07547,265,3024,0.06606,0.08489
2020,66 and older,Urban regions,PDS/Linke,0.03075,108,3024,0.02459,0.03690
2020,66 and older,Urban regions,AfD,0.01412,45,3024,0.00991,0.01832
2020,66 and older,Rural regions,Not leaning towards specific party,0.47413,842,1750,0.45072,0.49753
2020,66 and older,Rural regions,SPD,0.13950,221,1750,0.12326,0.15574
2020,66 and older,Rural regions,CDU/CSU,0.23974,439,1750,0.21973,0.25975
2020,66 and older,Rural regions,Bündnis90/Grüne,0.04280,88,1750,0.03332,0.05229
2020,66 and older,Rural regions,PDS/Linke,0.04880,109,1750,0.03870,0.05889
2020,66 and older,Rural regions,AfD,0.02275,51,1750,0.01576,0.02973
2021,17-29 y.,Urban regions,Not leaning towards specific party,0.55978,1554,2281,0.53940,0.58016
2021,17-29 y.,Urban regions,SPD,0.03700,92,2281,0.02925,0.04475
2021,17-29 y.,Urban regions,CDU/CSU,0.03848,101,2281,0.03058,0.04637
2021,17-29 y.,Urban regions,FDP,0.03076,64,2281,0.02368,0.03785
2021,17-29 y.,Urban regions,Bündnis90/Grüne,0.16825,344,2281,0.15289,0.18361
2021,17-29 y.,Urban regions,PDS/Linke,0.04172,85,2281,0.03351,0.04992
2021,17-29 y.,Urban regions,Others,0.03047,41,2281,0.02341,0.03753
2021,17-29 y.,Rural regions,Not leaning towards specific party,0.61189,613,822,0.57856,0.64523
2021,17-29 y.,Rural regions,SPD,0.03224,31,822,0.02016,0.04433
2021,17-29 y.,Rural regions,CDU/CSU,0.05731,37,822,0.04141,0.07321
2021,17-29 y.,Rural regions,FDP,0.05038,33,822,0.03542,0.06535
2021,17-29 y.,Rural regions,Bündnis90/Grüne,0.09041,77,822,0.07079,0.11003
2021,17-29 y.,Rural regions,PDS/Linke,0.03663,31,822,0.02378,0.04948
2021,30-45 y.,Urban regions,Not leaning towards specific party,0.57384,2451,3617,0.55773,0.58996
2021,30-45 y.,Urban regions,SPD,0.06859,220,3617,0.06035,0.07683
2021,30-45 y.,Urban regions,CDU/CSU,0.09446,308,3617,0.08493,0.10399
2021,30-45 y.,Urban regions,FDP,0.03062,89,3617,0.02500,0.03623
2021,30-45 y.,Urban regions,Bündnis90/Grüne,0.13330,391,3617,0.12222,0.14438
2021,30-45 y.,Urban regions,PDS/Linke,0.04174,106,3617,0.03522,0.04826
2021,30-45 y.,Urban regions,AfD,0.02553,52,3617,0.02039,0.03067
2021,30-45 y.,Rural regions,Not leaning towards specific party,0.66832,1082,1480,0.64433,0.69232
2021,30-45 y.,Rural regions,SPD,0.02883,66,1480,0.02031,0.03736
2021,30-45 y.,Rural regions,CDU/CSU,0.08544,144,1480,0.07120,0.09969
2021,30-45 y.,Rural regions,FDP,0.03367,33,1480,0.02448,0.04287
2021,30-45 y.,Rural regions,Bündnis90/Grüne,0.09318,115,1480,0.07836,0.10799
2021,30-45 y.,Rural regions,AfD,0.04004,40,1480,0.03005,0.05003
2021,46-65 y.,Urban regions,Not leaning towards specific party,0.49621,2315,4688,0.48190,0.51052
2021,46-65 y.,Urban regions,SPD,0.10896,491,4688,0.10004,0.11788
2021,46-65 y.,Urban regions,CDU/CSU,0.14862,652,4688,0.13843,0.15880
2021,46-65 y.,Urban regions,FDP,0.02558,165,4688,0.02106,0.03010
2021,46-65 y.,Urban regions,Bündnis90/Grüne,0.13918,808,4688,0.12927,0.14909
2021,46-65 y.,Urban regions,PDS/Linke,0.01954,114,4688,0.01558,0.02350
2021,46-65 y.,Urban regions,AfD,0.02292,89,4688,0.01863,0.02720
2021,46-65 y.,Urban regions,Others,0.01219,54,4688,0.00905,0.01534
2021,46-65 y.,Rural regions,Not leaning towards specific party,0.59405,1366,2375,0.57430,0.61380
2021,46-65 y.,Rural regions,SPD,0.08742,193,2375,0.07605,0.09878
2021,46-65 y.,Rural regions,CDU/CSU,0.12603,388,2375,0.11268,0.13938
2021,46-65 y.,Rural regions,FDP,0.02858,69,2375,0.02187,0.03528
2021,46-65 y.,Rural regions,Bündnis90/Grüne,0.07095,211,2375,0.06062,0.08127
2021,46-65 y.,Rural regions,PDS/Linke,0.02134,72,2375,0.01552,0.02715
2021,46-65 y.,Rural regions,AfD,0.03550,76,2375,0.02805,0.04294
2021,66 and older,Urban regions,Not leaning towards specific party,0.36640,780,2151,0.34604,0.38677
2021,66 and older,Urban regions,SPD,0.17365,391,2151,0.15764,0.18967
2021,66 and older,Urban regions,CDU/CSU,0.25351,589,2151,0.23512,0.27190
2021,66 and older,Urban regions,FDP,0.03886,107,2151,0.03069,0.04703
2021,66 and older,Urban regions,Bündnis90/Grüne,0.09231,223,2151,0.08008,0.10455
2021,66 and older,Urban regions,PDS/Linke,0.02345,61,2151,0.01706,0.02985
2021,66 and older,Rural regions,Not leaning towards specific party,0.41552,573,1281,0.38852,0.44251
2021,66 and older,Rural regions,SPD,0.16509,190,1281,0.14475,0.18543
2021,66 and older,Rural regions,CDU/CSU,0.24394,324,1281,0.22041,0.26747
2021,66 and older,Rural regions,FDP,0.02613,34,1281,0.01739,0.03486
2021,66 and older,Rural regions,Bündnis90/Grüne,0.06439,87,1281,0.05094,0.07783
2021,66 and older,Rural regions,PDS/Linke,0.04738,73,1281,0.03574,0.05902
2022,17-29 y.,Urban regions,Not leaning towards specific party,0.56840,2598,3849,0.55275,0.58405
2022,17-29 y.,Urban regions,SPD,0.04349,160,3849,0.03704,0.04993
2022,17-29 y.,Urban regions,CDU/CSU,0.03225,125,3849,0.02666,0.03783
2022,17-29 y.,Urban regions,FDP,0.04302,133,3849,0.03661,0.04943
2022,17-29 y.,Urban regions,Bündnis90/Grüne,0.16479,615,3849,0.15307,0.17652
2022,17-29 y.,Urban regions,PDS/Linke,0.03157,122,3849,0.02604,0.03709
2022,17-29 y.,Urban regions,AfD,0.01507,42,3849,0.01122,0.01892
2022,17-29 y.,Urban regions,Others,0.01616,54,3849,0.01218,0.02015
2022,17-29 y.,Rural regions,Not leaning towards specific party,0.63094,920,1336,0.60505,0.65682
2022,17-29 y.,Rural regions,SPD,0.05280,62,1336,0.04080,0.06480
2022,17-29 y.,Rural regions,CDU/CSU,0.05703,81,1336,0.04459,0.06946
2022,17-29 y.,Rural regions,FDP,0.03368,45,1336,0.02400,0.04336
2022,17-29 y.,Rural regions,Bündnis90/Grüne,0.09213,126,1336,0.07661,0.10764
2022,17-29 y.,Rural regions,PDS/Linke,0.02813,49,1336,0.01926,0.03700
2022,17-29 y.,Rural regions,AfD,0.03221,53,1336,0.02274,0.04169
2022,30-45 y.,Urban regions,Not leaning towards specific party,0.57068,3595,5532,0.55764,0.58373
2022,30-45 y.,Urban regions,SPD,0.05941,332,5532,0.05318,0.06564
2022,30-45 y.,Urban regions,CDU/CSU,0.08258,418,5532,0.07533,0.08984
2022,30-45 y.,Urban regions,FDP,0.03006,132,5532,0.02556,0.03456
2022,30-45 y.,Urban regions,Bündnis90/Grüne,0.15606,745,5532,0.14649,0.16562
2022,30-45 y.,Urban regions,PDS/Linke,0.02448,155,5532,0.02041,0.02855
2022,30-45 y.,Urban regions,AfD,0.01879,88,5532,0.01521,0.02237
2022,30-45 y.,Urban regions,Others,0.01184,67,5532,0.00899,0.01469
2022,30-45 y.,Rural regions,Not leaning towards specific party,0.61891,1537,2365,0.59933,0.63848
2022,30-45 y.,Rural regions,SPD,0.04503,124,2365,0.03667,0.05339
2022,30-45 y.,Rural regions,CDU/CSU,0.10394,242,2365,0.09164,0.11624
2022,30-45 y.,Rural regions,FDP,0.02462,52,2365,0.01837,0.03086
2022,30-45 y.,Rural regions,Bündnis90/Grüne,0.08375,194,2365,0.07259,0.09492
2022,30-45 y.,Rural regions,PDS/Linke,0.01862,61,2365,0.01317,0.02407
2022,30-45 y.,Rural regions,AfD,0.04314,112,2365,0.03495,0.05133
2022,30-45 y.,Rural regions,Others,0.02350,43,2365,0.01739,0.02961
2022,46-65 y.,Urban regions,Not leaning towards specific party,0.49460,2583,5514,0.48140,0.50780
2022,46-65 y.,Urban regions,SPD,0.12126,678,5514,0.11264,0.12988
2022,46-65 y.,Urban regions,CDU/CSU,0.12038,709,5514,0.11179,0.12897
2022,46-65 y.,Urban regions,FDP,0.02303,170,5514,0.01907,0.02699
2022,46-65 y.,Urban regions,Bündnis90/Grüne,0.16193,1105,5514,0.15221,0.17165
2022,46-65 y.,Urban regions,PDS/Linke,0.01504,90,5514,0.01182,0.01825
2022,46-65 y.,Urban regions,AfD,0.02450,124,5514,0.02042,0.02858
2022,46-65 y.,Urban regions,Others,0.00901,55,5514,0.00652,0.01151
2022,46-65 y.,Rural regions,Not leaning towards specific party,0.55731,1651,3005,0.53955,0.57508
2022,46-65 y.,Rural regions,SPD,0.09440,268,3005,0.08395,0.10486
2022,46-65 y.,Rural regions,CDU/CSU,0.13537,459,3005,0.12314,0.14760
2022,46-65 y.,Rural regions,FDP,0.02026,69,3005,0.01522,0.02529
2022,46-65 y.,Rural regions,Bündnis90/Grüne,0.08611,301,3005,0.07608,0.09614
2022,46-65 y.,Rural regions,PDS/Linke,0.01299,67,3005,0.00894,0.01704
2022,46-65 y.,Rural regions,AfD,0.05141,156,3005,0.04352,0.05931
2022,46-65 y.,Rural regions,Others,0.00969,34,3005,0.00619,0.01320
2022,66 and older,Urban regions,Not leaning towards specific party,0.36346,894,2458,0.34444,0.38248
2022,66 and older,Urban regions,SPD,0.18624,488,2458,0.17084,0.20163
2022,66 and older,Urban regions,CDU/CSU,0.25336,609,2458,0.23616,0.27056
2022,66 and older,Urban regions,FDP,0.01895,78,2458,0.01356,0.02435
2022,66 and older,Urban regions,Bündnis90/Grüne,0.11641,335,2458,0.10373,0.12909
2022,66 and older,Urban regions,PDS/Linke,0.01687,54,2458,0.01178,0.02197
2022,66 and older,Rural regions,Not leaning towards specific party,0.42863,704,1492,0.40351,0.45375
2022,66 and older,Rural regions,SPD,0.18222,237,1492,0.16263,0.20182
2022,66 and older,Rural regions,CDU/CSU,0.22876,337,1492,0.20744,0.25008
2022,66 and older,Rural regions,Bündnis90/Grüne,0.07410,108,1492,0.06081,0.08740
2022,66 and older,Rural regions,PDS/Linke,0.02913,70,1492,0.02059,0.03767
2022,66 and older,Rural regions,AfD,0.01261,36,1492,0.00695,0.01827
