year,migback,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,No migration background,5th Quintile,SPD,0.14398,602,4148,0.13330,0.15467
2012,No migration background,5th Quintile,CDU/CSU,0.24029,1043,4148,0.22729,0.25329
2012,No migration background,5th Quintile,FDP,0.02196,112,4148,0.01750,0.02642
2012,No migration background,5th Quintile,Bündnis90/Grüne,0.12268,488,4148,0.11270,0.13267
2012,No migration background,5th Quintile,PDS/Linke,0.01776,72,4148,0.01374,0.02177
2012,No migration background,5th Quintile,Others,0.01232,49,4148,0.00896,0.01568
2012,No migration background,5th Quintile,Party combinations,0.01031,34,4148,0.00723,0.01338
2012,Direct migration background,1st Quintile,Not leaning towards specific party,0.75170,369,473,0.71272,0.79067
2012,Direct migration background,1st Quintile,SPD,0.10159,48,473,0.07434,0.12885
2012,Direct migration background,1st Quintile,CDU/CSU,0.09609,56,473,0.06950,0.12267
2012,Direct migration background,2nd Quintile,Not leaning towards specific party,0.76702,275,358,0.72317,0.81087
2012,Direct migration background,2nd Quintile,SPD,0.11764,45,358,0.08422,0.15106
2012,Direct migration background,2nd Quintile,CDU/CSU,0.06653,38,358,0.04068,0.09238
2012,Direct migration background,3rd Quintile,Not leaning towards specific party,0.74046,231,302,0.69093,0.78998
2012,Direct migration background,3rd Quintile,SPD,0.12298,33,302,0.08588,0.16008
2012,Direct migration background,3rd Quintile,CDU/CSU,0.08504,38,302,0.05352,0.11655
2012,Direct migration background,4th Quintile,Not leaning towards specific party,0.60940,151,186,0.53910,0.67971
2012,Direct migration background,4th Quintile,CDU/CSU,0.17547,35,186,0.12066,0.23029
2012,Direct migration background,5th Quintile,Not leaning towards specific party,0.55433,121,168,0.47894,0.62971
2012,Direct migration background,5th Quintile,CDU/CSU,0.22036,47,168,0.15749,0.28322
2012,Indirect migration background,1st Quintile,Not leaning towards specific party,0.72451,128,128,0.64680,0.80221
2012,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.78883,102,102,0.70923,0.86843
2012,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.68541,92,92,0.59000,0.78082
2012,Indirect migration background,4th Quintile,Not leaning towards specific party,0.77523,91,91,0.68899,0.86147
2012,Indirect migration background,5th Quintile,Not leaning towards specific party,0.56517,78,78,0.45445,0.67590
2013,No migration background,1st Quintile,Not leaning towards specific party,0.62757,1591,2326,0.60792,0.64722
2013,No migration background,1st Quintile,SPD,0.12336,271,2326,0.10999,0.13672
2013,No migration background,1st Quintile,CDU/CSU,0.11588,257,2326,0.10286,0.12889
2013,No migration background,1st Quintile,Bündnis90/Grüne,0.04910,118,2326,0.04032,0.05788
2013,No migration background,1st Quintile,PDS/Linke,0.04515,89,2326,0.03671,0.05359
2013,No migration background,2nd Quintile,Not leaning towards specific party,0.58340,1714,2797,0.56513,0.60168
2013,No migration background,2nd Quintile,SPD,0.16509,435,2797,0.15133,0.17886
2013,No migration background,2nd Quintile,CDU/CSU,0.16328,427,2797,0.14958,0.17698
2013,No migration background,2nd Quintile,Bündnis90/Grüne,0.03592,117,2797,0.02902,0.04282
2013,No migration background,2nd Quintile,PDS/Linke,0.02413,104,2797,0.01844,0.02981
2013,No migration background,3rd Quintile,Not leaning towards specific party,0.56390,1754,3045,0.54628,0.58152
2013,No migration background,3rd Quintile,SPD,0.13743,432,3045,0.12520,0.14967
2013,No migration background,3rd Quintile,CDU/CSU,0.19390,598,3045,0.17985,0.20794
2013,No migration background,3rd Quintile,Bündnis90/Grüne,0.05195,161,3045,0.04406,0.05983
2013,No migration background,3rd Quintile,PDS/Linke,0.02850,100,3045,0.02259,0.03441
2013,No migration background,4th Quintile,Not leaning towards specific party,0.51340,1813,3457,0.49674,0.53006
2013,No migration background,4th Quintile,SPD,0.16149,539,3457,0.14922,0.17376
2013,No migration background,4th Quintile,CDU/CSU,0.20908,721,3457,0.19552,0.22264
2013,No migration background,4th Quintile,FDP,0.00758,35,3457,0.00469,0.01047
2013,No migration background,4th Quintile,Bündnis90/Grüne,0.07445,279,3457,0.06570,0.08320
2013,No migration background,4th Quintile,PDS/Linke,0.01502,70,3457,0.01096,0.01908
2013,No migration background,5th Quintile,Not leaning towards specific party,0.42800,1728,4338,0.41328,0.44273
2013,No migration background,5th Quintile,SPD,0.14787,676,4338,0.13731,0.15844
2013,No migration background,5th Quintile,CDU/CSU,0.25940,1168,4338,0.24636,0.27245
2013,No migration background,5th Quintile,FDP,0.02450,131,4338,0.01990,0.02910
2013,No migration background,5th Quintile,Bündnis90/Grüne,0.11426,502,4338,0.10479,0.12373
2013,No migration background,5th Quintile,PDS/Linke,0.01183,68,4338,0.00861,0.01505
2013,No migration background,5th Quintile,Others,0.00633,33,4338,0.00397,0.00869
2013,No migration background,5th Quintile,Party combinations,0.00709,32,4338,0.00459,0.00958
2013,Direct migration background,1st Quintile,Not leaning towards specific party,0.72999,381,485,0.69044,0.76955
2013,Direct migration background,1st Quintile,SPD,0.11325,43,485,0.08502,0.14149
2013,Direct migration background,1st Quintile,CDU/CSU,0.09932,61,485,0.07267,0.12596
2013,Direct migration background,2nd Quintile,Not leaning towards specific party,0.72014,307,390,0.67553,0.76476
2013,Direct migration background,2nd Quintile,SPD,0.14761,44,390,0.11236,0.18286
2013,Direct migration background,2nd Quintile,CDU/CSU,0.06159,39,390,0.03770,0.08548
2013,Direct migration background,3rd Quintile,Not leaning towards specific party,0.67100,213,272,0.61505,0.72694
2013,Direct migration background,3rd Quintile,CDU/CSU,0.18327,59,272,0.13720,0.22933
2013,Direct migration background,4th Quintile,Not leaning towards specific party,0.60293,152,189,0.53299,0.67287
2013,Direct migration background,4th Quintile,CDU/CSU,0.16744,37,189,0.11407,0.22081
2013,Direct migration background,5th Quintile,Not leaning towards specific party,0.53633,143,198,0.46669,0.60597
2013,Direct migration background,5th Quintile,CDU/CSU,0.23896,55,198,0.17941,0.29851
2013,Indirect migration background,1st Quintile,Not leaning towards specific party,0.74349,114,114,0.66296,0.82401
2013,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.79189,107,107,0.71461,0.86917
2013,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.71283,84,84,0.61549,0.81017
2013,Indirect migration background,4th Quintile,Not leaning towards specific party,0.68652,76,76,0.58153,0.79151
2013,Indirect migration background,5th Quintile,Not leaning towards specific party,0.47607,94,94,0.37456,0.57757
2014,No migration background,1st Quintile,Not leaning towards specific party,0.60073,2136,3233,0.58385,0.61762
2014,No migration background,1st Quintile,SPD,0.13020,375,3233,0.11860,0.14181
2014,No migration background,1st Quintile,CDU/CSU,0.13503,367,3233,0.12325,0.14681
2014,No migration background,1st Quintile,Bündnis90/Grüne,0.04122,133,3233,0.03436,0.04807
2014,No migration background,1st Quintile,PDS/Linke,0.05318,152,3233,0.04544,0.06092
2014,No migration background,1st Quintile,AfD,0.00803,37,3233,0.00495,0.01111
2014,No migration background,1st Quintile,Others,0.00930,33,3233,0.00599,0.01261
2014,No migration background,2nd Quintile,Not leaning towards specific party,0.54496,2137,3647,0.52879,0.56112
2014,No migration background,2nd Quintile,SPD,0.16712,559,3647,0.15501,0.17923
2014,No migration background,2nd Quintile,CDU/CSU,0.18396,587,3647,0.17138,0.19654
2014,No migration background,2nd Quintile,Bündnis90/Grüne,0.03034,153,3647,0.02477,0.03591
2014,No migration background,2nd Quintile,PDS/Linke,0.03690,180,3647,0.03078,0.04301
2014,No migration background,2nd Quintile,Others,0.00682,31,3647,0.00415,0.00949
2014,No migration background,3rd Quintile,Not leaning towards specific party,0.51679,2041,3853,0.50101,0.53257
2014,No migration background,3rd Quintile,SPD,0.15451,522,3853,0.14310,0.16593
2014,No migration background,3rd Quintile,CDU/CSU,0.20000,766,3853,0.18737,0.21263
2014,No migration background,3rd Quintile,Bündnis90/Grüne,0.05432,285,3853,0.04716,0.06148
2014,No migration background,3rd Quintile,PDS/Linke,0.03502,162,3853,0.02922,0.04083
2014,No migration background,3rd Quintile,AfD,0.00917,41,3853,0.00616,0.01219
2014,No migration background,3rd Quintile,Others,0.01076,36,3853,0.00751,0.01402
2014,No migration background,4th Quintile,Not leaning towards specific party,0.45351,1898,4161,0.43838,0.46864
2014,No migration background,4th Quintile,SPD,0.17446,687,4161,0.16293,0.18599
2014,No migration background,4th Quintile,CDU/CSU,0.24007,1014,4161,0.22709,0.25305
2014,No migration background,4th Quintile,FDP,0.00909,52,4161,0.00621,0.01198
2014,No migration background,4th Quintile,Bündnis90/Grüne,0.06947,340,4161,0.06174,0.07720
2014,No migration background,4th Quintile,PDS/Linke,0.03082,137,4161,0.02557,0.03608
2014,No migration background,4th Quintile,AfD,0.00675,33,4161,0.00426,0.00924
2014,No migration background,5th Quintile,Not leaning towards specific party,0.38552,1703,4608,0.37147,0.39958
2014,No migration background,5th Quintile,SPD,0.15913,734,4608,0.14857,0.16970
2014,No migration background,5th Quintile,CDU/CSU,0.26562,1283,4608,0.25287,0.27838
2014,No migration background,5th Quintile,FDP,0.02593,139,4608,0.02134,0.03052
2014,No migration background,5th Quintile,Bündnis90/Grüne,0.11412,533,4608,0.10494,0.12330
2014,No migration background,5th Quintile,PDS/Linke,0.01961,97,4608,0.01561,0.02362
2014,No migration background,5th Quintile,AfD,0.01233,51,4608,0.00914,0.01551
2014,No migration background,5th Quintile,Others,0.00683,35,4608,0.00445,0.00921
2014,No migration background,5th Quintile,Party combinations,0.01053,33,4608,0.00758,0.01348
2014,Direct migration background,1st Quintile,Not leaning towards specific party,0.77274,1472,1920,0.75399,0.79149
2014,Direct migration background,1st Quintile,SPD,0.08975,173,1920,0.07696,0.10254
2014,Direct migration background,1st Quintile,CDU/CSU,0.07879,183,1920,0.06673,0.09084
2014,Direct migration background,1st Quintile,Bündnis90/Grüne,0.02458,42,1920,0.01765,0.03150
2014,Direct migration background,1st Quintile,PDS/Linke,0.02499,50,1920,0.01800,0.03197
2014,Direct migration background,2nd Quintile,Not leaning towards specific party,0.72126,991,1275,0.69664,0.74589
2014,Direct migration background,2nd Quintile,SPD,0.11018,104,1275,0.09299,0.12738
2014,Direct migration background,2nd Quintile,CDU/CSU,0.11448,144,1275,0.09700,0.13197
2014,Direct migration background,2nd Quintile,PDS/Linke,0.02160,36,1275,0.01362,0.02959
2014,Direct migration background,3rd Quintile,Not leaning towards specific party,0.66868,615,811,0.63627,0.70110
2014,Direct migration background,3rd Quintile,SPD,0.10269,72,811,0.08179,0.12360
2014,Direct migration background,3rd Quintile,CDU/CSU,0.12520,124,811,0.10241,0.14800
2014,Direct migration background,4th Quintile,Not leaning towards specific party,0.63107,402,546,0.59055,0.67158
2014,Direct migration background,4th Quintile,SPD,0.11297,57,546,0.08639,0.13954
2014,Direct migration background,4th Quintile,CDU/CSU,0.17741,87,546,0.14534,0.20948
2014,Direct migration background,5th Quintile,Not leaning towards specific party,0.54431,278,474,0.49943,0.58919
2014,Direct migration background,5th Quintile,SPD,0.12862,65,474,0.09845,0.15879
2014,Direct migration background,5th Quintile,CDU/CSU,0.20606,91,474,0.16960,0.24251
2014,Direct migration background,5th Quintile,Bündnis90/Grüne,0.09086,40,474,0.06496,0.11676
2014,Indirect migration background,1st Quintile,Not leaning towards specific party,0.72340,383,448,0.68193,0.76486
2014,Indirect migration background,1st Quintile,SPD,0.11598,65,448,0.08630,0.14567
2014,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.75636,281,325,0.70961,0.80310
2014,Indirect migration background,2nd Quintile,SPD,0.10557,44,325,0.07211,0.13903
2014,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.67272,190,230,0.61194,0.73349
2014,Indirect migration background,3rd Quintile,SPD,0.13795,40,230,0.09328,0.18261
2014,Indirect migration background,4th Quintile,Not leaning towards specific party,0.55520,157,227,0.49041,0.61999
2014,Indirect migration background,4th Quintile,SPD,0.13761,38,227,0.09270,0.18252
2014,Indirect migration background,4th Quintile,CDU/CSU,0.11628,32,227,0.07449,0.15807
2014,Indirect migration background,5th Quintile,Not leaning towards specific party,0.51545,122,156,0.43678,0.59413
2014,Indirect migration background,5th Quintile,CDU/CSU,0.14106,34,156,0.08626,0.19586
2015,No migration background,1st Quintile,Not leaning towards specific party,0.64826,2078,2958,0.63105,0.66547
2015,No migration background,1st Quintile,SPD,0.11054,287,2958,0.09924,0.12185
2015,No migration background,1st Quintile,CDU/CSU,0.12337,273,2958,0.11151,0.13522
2015,No migration background,1st Quintile,Bündnis90/Grüne,0.03775,115,2958,0.03088,0.04462
2015,No migration background,1st Quintile,PDS/Linke,0.04461,135,2958,0.03717,0.05205
2015,No migration background,1st Quintile,Far right parties,0.01278,35,2958,0.00873,0.01683
2015,No migration background,1st Quintile,AfD,0.00786,35,2958,0.00468,0.01104
2015,No migration background,2nd Quintile,Not leaning towards specific party,0.60035,2328,3645,0.58445,0.61626
2015,No migration background,2nd Quintile,SPD,0.12700,443,3645,0.11619,0.13782
2015,No migration background,2nd Quintile,CDU/CSU,0.16982,526,3645,0.15762,0.18201
2015,No migration background,2nd Quintile,Bündnis90/Grüne,0.03251,154,3645,0.02675,0.03827
2015,No migration background,2nd Quintile,PDS/Linke,0.03191,146,3645,0.02620,0.03761
2015,No migration background,2nd Quintile,AfD,0.01567,48,3645,0.01164,0.01971
2015,No migration background,3rd Quintile,Not leaning towards specific party,0.55488,2072,3625,0.53870,0.57106
2015,No migration background,3rd Quintile,SPD,0.13791,474,3625,0.12668,0.14913
2015,No migration background,3rd Quintile,CDU/CSU,0.19176,671,3625,0.17894,0.20458
2015,No migration background,3rd Quintile,Bündnis90/Grüne,0.04640,219,3625,0.03955,0.05324
2015,No migration background,3rd Quintile,PDS/Linke,0.03093,135,3625,0.02529,0.03657
2015,No migration background,3rd Quintile,AfD,0.01746,54,3625,0.01319,0.02172
2015,No migration background,4th Quintile,Not leaning towards specific party,0.51662,2030,3872,0.50087,0.53236
2015,No migration background,4th Quintile,SPD,0.14640,546,3872,0.13527,0.15754
2015,No migration background,4th Quintile,CDU/CSU,0.19871,772,3872,0.18614,0.21128
2015,No migration background,4th Quintile,FDP,0.00830,38,3872,0.00544,0.01116
2015,No migration background,4th Quintile,Bündnis90/Grüne,0.06712,303,3872,0.05924,0.07500
2015,No migration background,4th Quintile,PDS/Linke,0.02861,126,3872,0.02336,0.03386
2015,No migration background,4th Quintile,AfD,0.01888,57,3872,0.01459,0.02316
2015,No migration background,5th Quintile,Not leaning towards specific party,0.39826,1750,4368,0.38374,0.41278
2015,No migration background,5th Quintile,SPD,0.15087,657,4368,0.14026,0.16149
2015,No migration background,5th Quintile,CDU/CSU,0.26795,1189,4368,0.25482,0.28109
2015,No migration background,5th Quintile,FDP,0.02708,136,4368,0.02227,0.03190
2015,No migration background,5th Quintile,Bündnis90/Grüne,0.10591,460,4368,0.09678,0.11504
2015,No migration background,5th Quintile,PDS/Linke,0.01760,90,4368,0.01370,0.02150
2015,No migration background,5th Quintile,AfD,0.01098,50,4368,0.00789,0.01407
2015,No migration background,5th Quintile,Party combinations,0.00900,36,4368,0.00620,0.01180
2015,Direct migration background,1st Quintile,Not leaning towards specific party,0.78445,1244,1559,0.76403,0.80487
2015,Direct migration background,1st Quintile,SPD,0.07544,106,1559,0.06233,0.08856
2015,Direct migration background,1st Quintile,CDU/CSU,0.09551,159,1559,0.08091,0.11010
2015,Direct migration background,1st Quintile,PDS/Linke,0.02642,50,1559,0.01846,0.03439
2015,Direct migration background,2nd Quintile,Not leaning towards specific party,0.77261,895,1107,0.74791,0.79732
2015,Direct migration background,2nd Quintile,SPD,0.08129,79,1107,0.06519,0.09740
2015,Direct migration background,2nd Quintile,CDU/CSU,0.10481,98,1107,0.08676,0.12286
2015,Direct migration background,2nd Quintile,PDS/Linke,0.01771,35,1107,0.00993,0.02548
2015,Direct migration background,3rd Quintile,Not leaning towards specific party,0.69152,598,750,0.65844,0.72460
2015,Direct migration background,3rd Quintile,SPD,0.11402,68,750,0.09126,0.13678
2015,Direct migration background,3rd Quintile,CDU/CSU,0.11246,84,750,0.08983,0.13508
2015,Direct migration background,4th Quintile,Not leaning towards specific party,0.62895,355,457,0.58461,0.67329
2015,Direct migration background,4th Quintile,SPD,0.10292,44,457,0.07503,0.13081
2015,Direct migration background,4th Quintile,CDU/CSU,0.14008,58,457,0.10822,0.17194
2015,Direct migration background,5th Quintile,Not leaning towards specific party,0.55541,268,396,0.50640,0.60441
2015,Direct migration background,5th Quintile,SPD,0.11058,49,396,0.07965,0.14151
2015,Direct migration background,5th Quintile,CDU/CSU,0.19273,79,396,0.15383,0.23163
2015,Indirect migration background,1st Quintile,Not leaning towards specific party,0.75981,366,414,0.71861,0.80101
2015,Indirect migration background,1st Quintile,SPD,0.07775,48,414,0.05193,0.10358
2015,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.75703,257,292,0.70776,0.80631
2015,Indirect migration background,2nd Quintile,SPD,0.08146,35,292,0.05003,0.11289
2015,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.79018,212,212,0.73524,0.84512
2015,Indirect migration background,4th Quintile,Not leaning towards specific party,0.64802,166,166,0.57515,0.72089
2015,Indirect migration background,5th Quintile,Not leaning towards specific party,0.55319,117,117,0.46272,0.64367
2016,No migration background,1st Quintile,Not leaning towards specific party,0.67092,1937,2687,0.65315,0.68869
2016,No migration background,1st Quintile,SPD,0.09026,227,2687,0.07943,0.10110
2016,No migration background,1st Quintile,CDU/CSU,0.09232,212,2687,0.08137,0.10327
2016,No migration background,1st Quintile,Bündnis90/Grüne,0.05095,117,2687,0.04263,0.05926
2016,No migration background,1st Quintile,PDS/Linke,0.04101,98,2687,0.03351,0.04851
2016,No migration background,1st Quintile,AfD,0.02903,96,2687,0.02268,0.03538
2016,No migration background,2nd Quintile,Not leaning towards specific party,0.61725,2150,3347,0.60078,0.63372
2016,No migration background,2nd Quintile,SPD,0.11060,357,3347,0.09997,0.12123
2016,No migration background,2nd Quintile,CDU/CSU,0.15683,461,3347,0.14451,0.16915
2016,No migration background,2nd Quintile,Bündnis90/Grüne,0.03266,144,3347,0.02663,0.03868
2016,No migration background,2nd Quintile,PDS/Linke,0.03328,141,3347,0.02720,0.03935
2016,No migration background,2nd Quintile,AfD,0.03111,94,3347,0.02523,0.03699
2016,No migration background,3rd Quintile,Not leaning towards specific party,0.54561,1933,3462,0.52902,0.56220
2016,No migration background,3rd Quintile,SPD,0.12074,401,3462,0.10988,0.13159
2016,No migration background,3rd Quintile,CDU/CSU,0.18822,634,3462,0.17519,0.20124
2016,No migration background,3rd Quintile,FDP,0.01013,37,3462,0.00680,0.01347
2016,No migration background,3rd Quintile,Bündnis90/Grüne,0.06681,235,3462,0.05849,0.07513
2016,No migration background,3rd Quintile,PDS/Linke,0.02486,112,3462,0.01967,0.03004
2016,No migration background,3rd Quintile,AfD,0.03275,110,3462,0.02682,0.03868
2016,No migration background,4th Quintile,Not leaning towards specific party,0.51750,1914,3681,0.50135,0.53364
2016,No migration background,4th Quintile,SPD,0.13381,458,3681,0.12281,0.14481
2016,No migration background,4th Quintile,CDU/CSU,0.19779,758,3681,0.18492,0.21066
2016,No migration background,4th Quintile,FDP,0.00767,38,3681,0.00485,0.01048
2016,No migration background,4th Quintile,Bündnis90/Grüne,0.07445,317,3681,0.06597,0.08293
2016,No migration background,4th Quintile,PDS/Linke,0.02546,109,3681,0.02037,0.03055
2016,No migration background,4th Quintile,AfD,0.02408,87,3681,0.01912,0.02903
2016,No migration background,5th Quintile,Not leaning towards specific party,0.44729,1746,4078,0.43202,0.46255
2016,No migration background,5th Quintile,SPD,0.12496,551,4078,0.11481,0.13511
2016,No migration background,5th Quintile,CDU/CSU,0.24130,1042,4078,0.22817,0.25444
2016,No migration background,5th Quintile,FDP,0.03094,137,4078,0.02562,0.03625
2016,No migration background,5th Quintile,Bündnis90/Grüne,0.10635,456,4078,0.09689,0.11581
2016,No migration background,5th Quintile,PDS/Linke,0.01971,90,4078,0.01544,0.02397
2016,No migration background,5th Quintile,AfD,0.01437,56,4078,0.01072,0.01803
2016,Direct migration background,1st Quintile,Not leaning towards specific party,0.79258,1456,1807,0.77388,0.81128
2016,Direct migration background,1st Quintile,SPD,0.07290,115,1807,0.06091,0.08489
2016,Direct migration background,1st Quintile,CDU/CSU,0.08304,157,1807,0.07032,0.09577
2016,Direct migration background,1st Quintile,Bündnis90/Grüne,0.01780,38,1807,0.01170,0.02390
2016,Direct migration background,1st Quintile,PDS/Linke,0.02132,41,1807,0.01465,0.02798
2016,Direct migration background,2nd Quintile,Not leaning towards specific party,0.81742,1035,1186,0.79542,0.83941
2016,Direct migration background,2nd Quintile,SPD,0.07569,65,1186,0.06063,0.09075
2016,Direct migration background,2nd Quintile,CDU/CSU,0.06159,86,1186,0.04790,0.07528
2016,Direct migration background,3rd Quintile,Not leaning towards specific party,0.75296,624,742,0.72191,0.78402
2016,Direct migration background,3rd Quintile,SPD,0.07743,47,742,0.05818,0.09667
2016,Direct migration background,3rd Quintile,CDU/CSU,0.10760,71,742,0.08529,0.12991
2016,Direct migration background,4th Quintile,Not leaning towards specific party,0.65338,439,592,0.61501,0.69175
2016,Direct migration background,4th Quintile,SPD,0.09942,49,592,0.07530,0.12354
2016,Direct migration background,4th Quintile,CDU/CSU,0.11708,68,592,0.09116,0.14300
2016,Direct migration background,4th Quintile,Bündnis90/Grüne,0.09884,36,592,0.07478,0.12290
2016,Direct migration background,5th Quintile,Not leaning towards specific party,0.63180,328,439,0.58663,0.67697
2016,Direct migration background,5th Quintile,SPD,0.10947,47,439,0.08023,0.13871
2016,Direct migration background,5th Quintile,CDU/CSU,0.14691,64,439,0.11375,0.18006
2016,Indirect migration background,1st Quintile,Not leaning towards specific party,0.76201,326,368,0.71844,0.80558
2016,Indirect migration background,1st Quintile,SPD,0.11624,42,368,0.08345,0.14903
2016,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.79218,286,286,0.74508,0.83929
2016,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.71580,187,187,0.65098,0.78062
2016,Indirect migration background,4th Quintile,Not leaning towards specific party,0.60229,150,150,0.52371,0.68088
2016,Indirect migration background,5th Quintile,Not leaning towards specific party,0.57272,106,106,0.47810,0.66734
2017,No migration background,1st Quintile,Not leaning towards specific party,0.64824,1800,2536,0.62965,0.66683
2017,No migration background,1st Quintile,SPD,0.11764,244,2536,0.10510,0.13018
2017,No migration background,1st Quintile,CDU/CSU,0.10138,218,2536,0.08963,0.11313
2017,No migration background,1st Quintile,Bündnis90/Grüne,0.02765,85,2536,0.02126,0.03403
2017,No migration background,1st Quintile,PDS/Linke,0.04713,109,2536,0.03888,0.05538
2017,No migration background,1st Quintile,AfD,0.03492,80,2536,0.02778,0.04207
2017,No migration background,2nd Quintile,Not leaning towards specific party,0.59338,1988,3189,0.57632,0.61043
2017,No migration background,2nd Quintile,SPD,0.13980,434,3189,0.12777,0.15184
2017,No migration background,2nd Quintile,CDU/CSU,0.15651,433,3189,0.14390,0.16913
2017,No migration background,2nd Quintile,Bündnis90/Grüne,0.03102,108,3189,0.02500,0.03704
2017,No migration background,2nd Quintile,PDS/Linke,0.03240,138,3189,0.02625,0.03854
2017,No migration background,2nd Quintile,AfD,0.02471,88,3189,0.01932,0.03009
2017,No migration background,3rd Quintile,Not leaning towards specific party,0.54373,1923,3340,0.52684,0.56063
2017,No migration background,3rd Quintile,SPD,0.15423,456,3340,0.14198,0.16649
2017,No migration background,3rd Quintile,CDU/CSU,0.17561,556,3340,0.16270,0.18851
2017,No migration background,3rd Quintile,FDP,0.01294,37,3340,0.00911,0.01678
2017,No migration background,3rd Quintile,Bündnis90/Grüne,0.04680,197,3340,0.03964,0.05397
2017,No migration background,3rd Quintile,PDS/Linke,0.02442,105,3340,0.01919,0.02966
2017,No migration background,3rd Quintile,AfD,0.02516,66,3340,0.01984,0.03047
2017,No migration background,4th Quintile,Not leaning towards specific party,0.51009,1855,3529,0.49360,0.52659
2017,No migration background,4th Quintile,SPD,0.15479,492,3529,0.14286,0.16673
2017,No migration background,4th Quintile,CDU/CSU,0.19342,710,3529,0.18039,0.20646
2017,No migration background,4th Quintile,FDP,0.01333,57,3529,0.00954,0.01711
2017,No migration background,4th Quintile,Bündnis90/Grüne,0.06469,263,3529,0.05658,0.07281
2017,No migration background,4th Quintile,PDS/Linke,0.02394,82,3529,0.01889,0.02898
2017,No migration background,4th Quintile,AfD,0.02423,70,3529,0.01916,0.02931
2017,No migration background,5th Quintile,Not leaning towards specific party,0.43883,1630,3821,0.42310,0.45457
2017,No migration background,5th Quintile,SPD,0.14584,573,3821,0.13464,0.15703
2017,No migration background,5th Quintile,CDU/CSU,0.23963,940,3821,0.22610,0.25317
2017,No migration background,5th Quintile,FDP,0.03716,168,3821,0.03116,0.04316
2017,No migration background,5th Quintile,Bündnis90/Grüne,0.08270,356,3821,0.07397,0.09144
2017,No migration background,5th Quintile,PDS/Linke,0.02059,92,3821,0.01608,0.02509
2017,No migration background,5th Quintile,AfD,0.02072,62,3821,0.01620,0.02523
2017,Direct migration background,1st Quintile,Not leaning towards specific party,0.78239,2515,3088,0.76783,0.79695
2017,Direct migration background,1st Quintile,SPD,0.08385,142,3088,0.07407,0.09363
2017,Direct migration background,1st Quintile,CDU/CSU,0.09207,328,3088,0.08187,0.10227
2017,Direct migration background,1st Quintile,Bündnis90/Grüne,0.01034,55,3088,0.00677,0.01391
2017,Direct migration background,1st Quintile,PDS/Linke,0.02231,48,3088,0.01710,0.02752
2017,Direct migration background,2nd Quintile,Not leaning towards specific party,0.78651,1017,1211,0.76342,0.80960
2017,Direct migration background,2nd Quintile,SPD,0.08178,77,1211,0.06634,0.09722
2017,Direct migration background,2nd Quintile,CDU/CSU,0.08371,117,1211,0.06810,0.09931
2017,Direct migration background,3rd Quintile,Not leaning towards specific party,0.72941,576,684,0.69609,0.76273
2017,Direct migration background,3rd Quintile,SPD,0.08912,43,684,0.06775,0.11049
2017,Direct migration background,3rd Quintile,CDU/CSU,0.08103,65,684,0.06056,0.10149
2017,Direct migration background,4th Quintile,Not leaning towards specific party,0.64294,343,446,0.59842,0.68746
2017,Direct migration background,4th Quintile,SPD,0.16965,53,446,0.13477,0.20452
2017,Direct migration background,4th Quintile,CDU/CSU,0.09031,50,446,0.06367,0.11694
2017,Direct migration background,5th Quintile,Not leaning towards specific party,0.55602,250,366,0.50505,0.60699
2017,Direct migration background,5th Quintile,SPD,0.11312,45,366,0.08063,0.14562
2017,Direct migration background,5th Quintile,CDU/CSU,0.16553,71,366,0.12740,0.20366
2017,Indirect migration background,1st Quintile,Not leaning towards specific party,0.69772,334,375,0.65117,0.74426
2017,Indirect migration background,1st Quintile,SPD,0.09198,41,375,0.06269,0.12127
2017,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.82940,226,226,0.78025,0.87855
2017,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.80479,186,186,0.74768,0.86191
2017,Indirect migration background,4th Quintile,Not leaning towards specific party,0.65323,139,139,0.57383,0.73264
2017,Indirect migration background,5th Quintile,Not leaning towards specific party,0.65260,117,117,0.56595,0.73925
2018,No migration background,1st Quintile,Not leaning towards specific party,0.63014,1898,2781,0.61220,0.64809
2018,No migration background,1st Quintile,SPD,0.08701,220,2781,0.07653,0.09749
2018,No migration background,1st Quintile,CDU/CSU,0.09744,221,2781,0.08642,0.10847
2018,No migration background,1st Quintile,FDP,0.01474,32,2781,0.01026,0.01922
2018,No migration background,1st Quintile,Bündnis90/Grüne,0.05376,146,2781,0.04537,0.06214
2018,No migration background,1st Quintile,PDS/Linke,0.05187,136,2781,0.04363,0.06012
2018,No migration background,1st Quintile,AfD,0.04903,128,2781,0.04100,0.05706
2018,No migration background,2nd Quintile,Not leaning towards specific party,0.58621,2181,3548,0.57000,0.60241
