"party","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"AfD","1985","Hauptschule","indirekter Migrationshintergrund","","","",""
"AfD","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1985","Realschule","kein Migrationshintergrund","","","",""
"AfD","1985","Realschule","direkter Migrationshintergrund","","","",""
"AfD","1985","Realschule","indirekter Migrationshintergrund","","","",""
"AfD","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1985","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"AfD","1985","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"AfD","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"AfD","1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1985","AkademikerIn","kein Migrationshintergrund","","","",""
"AfD","1985","AkademikerIn","direkter Migrationshintergrund","","","",""
"AfD","1985","AkademikerIn","indirekter Migrationshintergrund","","","",""
"AfD","1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1985","(noch) kein Abschluss","kein Migrationshintergrund","5","0.0224019436877646","0.00310818302862044","0.0416957043469088"
"Andere","1985","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1985","Hauptschule","kein Migrationshintergrund","17","","",""
"Andere","1985","Hauptschule","direkter Migrationshintergrund","","","",""
"Andere","1985","Hauptschule","indirekter Migrationshintergrund","","","",""
"Andere","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1985","Realschule","kein Migrationshintergrund","6","0.00326529509632306","0.000492365593620106","0.00603822459902601"
"Andere","1985","Realschule","direkter Migrationshintergrund","","","",""
"Andere","1985","Realschule","indirekter Migrationshintergrund","","","",""
"Andere","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1985","(Fach-)Abitur","kein Migrationshintergrund","4","0.00980333172603287","0.00155425408138773","0.018052409370678"
"Andere","1985","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere","1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1985","AkademikerIn","kein Migrationshintergrund","4","0.00629648244145735","0.000139316279290868","0.0124536486036238"
"Andere","1985","AkademikerIn","direkter Migrationshintergrund","","","",""
"Andere","1985","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1986","(noch) kein Abschluss","kein Migrationshintergrund","137","","",""
"keine Parteineigung","1986","(noch) kein Abschluss","direkter Migrationshintergrund","605","0.748965495228229","0.718652110402273","0.779278880054186"
"keine Parteineigung","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"keine Parteineigung","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1986","Hauptschule","kein Migrationshintergrund","1835","","",""
"keine Parteineigung","1986","Hauptschule","direkter Migrationshintergrund","997","0.602084569180586","0.577105501783411","0.627063636577761"
"keine Parteineigung","1986","Hauptschule","indirekter Migrationshintergrund","61","0.692423156464387","0.594315875886227","0.790530437042547"
"keine Parteineigung","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1986","Realschule","kein Migrationshintergrund","674","0.415700258426771","0.391445078874958","0.439955437978584"
"keine Parteineigung","1986","Realschule","direkter Migrationshintergrund","75","0.465545965372546","0.384356337008776","0.546735593736316"
"keine Parteineigung","1986","Realschule","indirekter Migrationshintergrund","18","","",""
"keine Parteineigung","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1986","(Fach-)Abitur","kein Migrationshintergrund","196","","",""
"keine Parteineigung","1986","(Fach-)Abitur","direkter Migrationshintergrund","128","","",""
"keine Parteineigung","1986","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"keine Parteineigung","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1986","AkademikerIn","kein Migrationshintergrund","172","","",""
"keine Parteineigung","1986","AkademikerIn","direkter Migrationshintergrund","51","0.482700567969839","0.38889151584245","0.576509620097227"
"keine Parteineigung","1986","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"keine Parteineigung","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1986","(noch) kein Abschluss","kein Migrationshintergrund","36","0.164267373990662","0.115195192002122","0.213339555979201"
"SPD","1986","(noch) kein Abschluss","direkter Migrationshintergrund","152","","",""
"SPD","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"SPD","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1986","Hauptschule","kein Migrationshintergrund","1346","","",""
"SPD","1986","Hauptschule","direkter Migrationshintergrund","339","0.227002468242455","0.205624992409082","0.248379944075827"
"SPD","1986","Hauptschule","indirekter Migrationshintergrund","13","","",""
"SPD","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1986","Realschule","kein Migrationshintergrund","362","0.223705518148043","0.203196347553091","0.244214688742995"
"SPD","1986","Realschule","direkter Migrationshintergrund","28","","",""
"SPD","1986","Realschule","indirekter Migrationshintergrund","7","0.198561305370959","0.0558133400155189","0.341309270726399"
"SPD","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1986","(Fach-)Abitur","kein Migrationshintergrund","118","","",""
"SPD","1986","(Fach-)Abitur","direkter Migrationshintergrund","72","0.289091867971419","0.230247439887668","0.34793629605517"
"SPD","1986","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"SPD","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1986","AkademikerIn","kein Migrationshintergrund","148","","",""
"SPD","1986","AkademikerIn","direkter Migrationshintergrund","30","0.192821214404291","0.118758927431721","0.26688350137686"
"SPD","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"SPD","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1986","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"CDU/CSU","1986","(noch) kein Abschluss","direkter Migrationshintergrund","20","","",""
"CDU/CSU","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"CDU/CSU","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1986","Hauptschule","kein Migrationshintergrund","1179","","",""
"CDU/CSU","1986","Hauptschule","direkter Migrationshintergrund","110","","",""
"CDU/CSU","1986","Hauptschule","indirekter Migrationshintergrund","11","","",""
"CDU/CSU","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1986","Realschule","kein Migrationshintergrund","438","0.292156653633008","0.269775989628814","0.314537317637202"
"CDU/CSU","1986","Realschule","direkter Migrationshintergrund","32","0.348516604285123","0.270958443343469","0.426074765226776"
"CDU/CSU","1986","Realschule","indirekter Migrationshintergrund","1","","",""
"CDU/CSU","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1986","(Fach-)Abitur","kein Migrationshintergrund","137","","",""
"CDU/CSU","1986","(Fach-)Abitur","direkter Migrationshintergrund","10","","",""
"CDU/CSU","1986","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"CDU/CSU","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1986","AkademikerIn","kein Migrationshintergrund","193","","",""
"CDU/CSU","1986","AkademikerIn","direkter Migrationshintergrund","19","","",""
"CDU/CSU","1986","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"CDU/CSU","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1986","(noch) kein Abschluss","kein Migrationshintergrund","2","","",""
"FDP","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FDP","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FDP","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1986","Hauptschule","kein Migrationshintergrund","58","0.013699797020286","0.0103020067586746","0.0170975872818975"
"FDP","1986","Hauptschule","direkter Migrationshintergrund","4","0.00296287728039863","0.000189144768210247","0.005736609792587"
"FDP","1986","Hauptschule","indirekter Migrationshintergrund","","","",""
"FDP","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1986","Realschule","kein Migrationshintergrund","41","0.0276573945576758","0.0195866836703361","0.0357281054450154"
"FDP","1986","Realschule","direkter Migrationshintergrund","3","","",""
"FDP","1986","Realschule","indirekter Migrationshintergrund","","","",""
"FDP","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1986","(Fach-)Abitur","kein Migrationshintergrund","19","","",""
"FDP","1986","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"FDP","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"FDP","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1986","AkademikerIn","kein Migrationshintergrund","37","0.0625041406735943","0.043480572803759","0.0815277085434296"
"FDP","1986","AkademikerIn","direkter Migrationshintergrund","2","","",""
"FDP","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"FDP","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1986","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"Grüne","1986","(noch) kein Abschluss","direkter Migrationshintergrund","8","0.00857690814677584","0.00213029346995148","0.0150235228236002"
"Grüne","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Grüne","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1986","Hauptschule","kein Migrationshintergrund","62","0.0126327615878262","0.00936821067439502","0.0158973125012575"
"Grüne","1986","Hauptschule","direkter Migrationshintergrund","22","","",""
"Grüne","1986","Hauptschule","indirekter Migrationshintergrund","","","",""
"Grüne","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1986","Realschule","kein Migrationshintergrund","67","0.0384305817253464","0.0289698375279877","0.047891325922705"
"Grüne","1986","Realschule","direkter Migrationshintergrund","7","0.0208649889052642","-0.00239955051203179","0.0441295283225602"
"Grüne","1986","Realschule","indirekter Migrationshintergrund","4","0.145381667477692","0.0192487651830464","0.271514569772337"
"Grüne","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1986","(Fach-)Abitur","kein Migrationshintergrund","88","0.147544084646613","0.118144645011988","0.176943524281238"
"Grüne","1986","(Fach-)Abitur","direkter Migrationshintergrund","17","","",""
"Grüne","1986","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Grüne","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1986","AkademikerIn","kein Migrationshintergrund","71","0.107193755077419","0.0828820034215497","0.131505506733287"
"Grüne","1986","AkademikerIn","direkter Migrationshintergrund","7","0.0661244518101131","0.0194735131536566","0.11277539046657"
"Grüne","1986","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Grüne","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Linke","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Linke","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Linke","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1986","Hauptschule","kein Migrationshintergrund","","","",""
"Linke","1986","Hauptschule","direkter Migrationshintergrund","","","",""
"Linke","1986","Hauptschule","indirekter Migrationshintergrund","","","",""
"Linke","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1986","Realschule","kein Migrationshintergrund","","","",""
"Linke","1986","Realschule","direkter Migrationshintergrund","","","",""
"Linke","1986","Realschule","indirekter Migrationshintergrund","","","",""
"Linke","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Linke","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Linke","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Linke","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1986","AkademikerIn","kein Migrationshintergrund","","","",""
"Linke","1986","AkademikerIn","direkter Migrationshintergrund","","","",""
"Linke","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Linke","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Rechte","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Rechte","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Rechte","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","1986","Hauptschule","kein Migrationshintergrund","","","",""
"Rechte","1986","Hauptschule","direkter Migrationshintergrund","","","",""
"Rechte","1986","Hauptschule","indirekter Migrationshintergrund","","","",""
"Rechte","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
