year,pgisced97,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.24732,243,931,0.21959,0.27505
2010,First Stage of Tertiary Education,Urban regions,FDP,0.02775,31,931,0.01720,0.03831
2010,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.06526,62,931,0.04939,0.08114
2010,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.51241,323,570,0.47134,0.55348
2010,First Stage of Tertiary Education,Rural regions,SPD,0.12188,73,570,0.09500,0.14877
2010,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.22625,137,570,0.19187,0.26062
2010,First Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.03944,37,570,0.02344,0.05543
2010,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.35143,1328,3813,0.33628,0.36659
2010,Second Stage of Tertiary Education,Urban regions,SPD,0.15761,561,3813,0.14604,0.16917
2010,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.20983,834,3813,0.19691,0.22276
2010,Second Stage of Tertiary Education,Urban regions,FDP,0.04461,212,3813,0.03805,0.05116
2010,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.16767,709,3813,0.15581,0.17953
2010,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.03630,134,3813,0.03036,0.04223
2010,Second Stage of Tertiary Education,Urban regions,Party combinations,0.01710,35,3813,0.01299,0.02122
2010,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.41284,593,1430,0.38731,0.43837
2010,Second Stage of Tertiary Education,Rural regions,SPD,0.13545,204,1430,0.11771,0.15320
2010,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.21936,327,1430,0.19791,0.24082
2010,Second Stage of Tertiary Education,Rural regions,FDP,0.04589,55,1430,0.03504,0.05674
2010,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.06821,113,1430,0.05514,0.08128
2010,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.08894,138,1430,0.07418,0.10369
2011,Pre-primary Level,Urban regions,Not leaning towards specific party,0.29381,151,187,0.22835,0.35927
2011,Pre-primary Level,Urban regions,Bündnis90/Grüne,0.10913,36,187,0.06432,0.15393
2011,Pre-primary Level,Rural regions,Not leaning towards specific party,0.31902,66,66,0.20571,0.43233
2011,Primary Level,Urban regions,Not leaning towards specific party,0.61625,125,125,0.53065,0.70184
2011,Primary Level,Rural regions,Not leaning towards specific party,0.67564,56,56,0.55192,0.79936
2011,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.56652,935,1353,0.54011,0.59294
2011,Lower Secondary Level,Urban regions,SPD,0.15585,201,1353,0.13651,0.17518
2011,Lower Secondary Level,Urban regions,CDU/CSU,0.12252,186,1353,0.10504,0.13999
2011,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.01857,31,1353,0.01138,0.02577
2011,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.63578,546,708,0.60031,0.67126
2011,Lower Secondary Level,Rural regions,SPD,0.08373,69,708,0.06331,0.10414
2011,Lower Secondary Level,Rural regions,CDU/CSU,0.11574,93,708,0.09216,0.13932
2011,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.52518,3608,6311,0.51286,0.53750
2011,Upper Secondary Level,Urban regions,SPD,0.15580,1010,6311,0.14685,0.16475
2011,Upper Secondary Level,Urban regions,CDU/CSU,0.14941,1097,6311,0.14061,0.15820
2011,Upper Secondary Level,Urban regions,FDP,0.00970,80,6311,0.00728,0.01211
2011,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.04653,324,6311,0.04133,0.05172
2011,Upper Secondary Level,Urban regions,PDS/Linke,0.01806,118,6311,0.01477,0.02134
2011,Upper Secondary Level,Urban regions,Far right parties,0.00735,40,6311,0.00525,0.00946
2011,Upper Secondary Level,Urban regions,Party combinations,0.00664,34,6311,0.00464,0.00865
2011,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.57763,2630,3983,0.56229,0.59297
2011,Upper Secondary Level,Rural regions,SPD,0.09930,425,3983,0.09001,0.10859
2011,Upper Secondary Level,Rural regions,CDU/CSU,0.15657,643,3983,0.14528,0.16785
2011,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.02350,117,3983,0.01879,0.02820
2011,Upper Secondary Level,Rural regions,PDS/Linke,0.02779,137,3983,0.02269,0.03290
2011,Upper Secondary Level,Rural regions,Far right parties,0.00854,31,3983,0.00568,0.01140
2011,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.43885,450,810,0.40466,0.47305
2011,Post-secondary Non-tertiary Level,Urban regions,SPD,0.12511,128,810,0.10231,0.14791
2011,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.14397,135,810,0.11977,0.16816
2011,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.09600,97,810,0.07570,0.11630
2011,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.50569,189,271,0.44605,0.56532
2011,Post-secondary Non-tertiary Level,Rural regions,SPD,0.06489,34,271,0.03551,0.09427
2011,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.13048,48,271,0.09030,0.17066
2011,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.45300,405,826,0.41904,0.48697
2011,First Stage of Tertiary Education,Urban regions,SPD,0.17431,156,826,0.14842,0.20020
2011,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.19780,197,826,0.17062,0.22498
2011,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.07821,68,826,0.05988,0.09653
2011,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.51687,323,506,0.47328,0.56045
2011,First Stage of Tertiary Education,Rural regions,SPD,0.10770,66,506,0.08066,0.13474
2011,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.19852,117,506,0.16373,0.23331
2011,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.33910,1158,3144,0.32255,0.35565
2011,Second Stage of Tertiary Education,Urban regions,SPD,0.13808,488,3144,0.12602,0.15014
2011,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.17536,674,3144,0.16206,0.18865
2011,Second Stage of Tertiary Education,Urban regions,FDP,0.02370,108,3144,0.01838,0.02901
2011,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.17849,614,3144,0.16510,0.19187
2011,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.02536,102,3144,0.01987,0.03086
2011,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.41107,598,1291,0.38422,0.43792
2011,Second Stage of Tertiary Education,Rural regions,SPD,0.11373,166,1291,0.09641,0.13106
2011,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.19557,281,1291,0.17392,0.21721
2011,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.08070,133,1291,0.06583,0.09556
2011,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.06964,113,1291,0.05575,0.08353
2012,Pre-primary Level,Urban regions,Not leaning towards specific party,0.31787,137,137,0.23961,0.39613
2012,Pre-primary Level,Rural regions,Not leaning towards specific party,0.30479,63,63,0.19021,0.41937
2012,Primary Level,Urban regions,Not leaning towards specific party,0.68066,127,127,0.59925,0.76207
2012,Primary Level,Rural regions,Not leaning towards specific party,0.74005,66,66,0.63342,0.84668
2012,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.59313,912,1265,0.56605,0.62021
2012,Lower Secondary Level,Urban regions,SPD,0.12182,176,1265,0.10378,0.13985
2012,Lower Secondary Level,Urban regions,CDU/CSU,0.11698,177,1265,0.09926,0.13469
2012,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.63791,523,700,0.60228,0.67354
2012,Lower Secondary Level,Rural regions,SPD,0.08279,73,700,0.06236,0.10322
2012,Lower Secondary Level,Rural regions,CDU/CSU,0.11547,104,700,0.09178,0.13917
2012,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.52889,3468,6078,0.51634,0.54144
2012,Upper Secondary Level,Urban regions,SPD,0.14392,976,6078,0.13510,0.15275
2012,Upper Secondary Level,Urban regions,CDU/CSU,0.15426,1079,6078,0.14518,0.16334
2012,Upper Secondary Level,Urban regions,FDP,0.00839,61,6078,0.00610,0.01068
2012,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.04279,282,6078,0.03771,0.04788
2012,Upper Secondary Level,Urban regions,PDS/Linke,0.01903,112,6078,0.01559,0.02246
2012,Upper Secondary Level,Urban regions,Far right parties,0.00585,31,6078,0.00393,0.00776
2012,Upper Secondary Level,Urban regions,Others,0.01029,69,6078,0.00775,0.01283
2012,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.58127,2639,4032,0.56604,0.59650
2012,Upper Secondary Level,Rural regions,SPD,0.11369,485,4032,0.10389,0.12349
2012,Upper Secondary Level,Rural regions,CDU/CSU,0.15164,643,4032,0.14057,0.16272
2012,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.01969,111,4032,0.01540,0.02398
2012,Upper Secondary Level,Rural regions,PDS/Linke,0.02309,112,4032,0.01845,0.02773
2012,Upper Secondary Level,Rural regions,Others,0.01025,42,4032,0.00714,0.01336
2012,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.44411,451,805,0.40976,0.47845
2012,Post-secondary Non-tertiary Level,Urban regions,SPD,0.13332,139,805,0.10982,0.15681
2012,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.14219,134,805,0.11805,0.16633
2012,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.08745,81,805,0.06792,0.10698
2012,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.49610,197,286,0.43805,0.55415
2012,Post-secondary Non-tertiary Level,Rural regions,SPD,0.09641,38,286,0.06215,0.13068
2012,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.12280,51,286,0.08470,0.16091
2012,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.48264,425,807,0.44814,0.51713
2012,First Stage of Tertiary Education,Urban regions,SPD,0.17675,147,807,0.15042,0.20309
2012,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.18292,181,807,0.15623,0.20961
2012,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.06617,54,807,0.04901,0.08333
2012,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.51238,331,520,0.46938,0.55539
2012,First Stage of Tertiary Education,Rural regions,SPD,0.10095,66,520,0.07503,0.12687
2012,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.21231,123,520,0.17713,0.24749
2012,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.35219,1234,3219,0.33568,0.36869
2012,Second Stage of Tertiary Education,Urban regions,SPD,0.15494,531,3219,0.14243,0.16744
2012,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.17015,671,3219,0.15717,0.18314
2012,Second Stage of Tertiary Education,Urban regions,FDP,0.01669,88,3219,0.01226,0.02111
2012,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.16358,558,3219,0.15079,0.17636
2012,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.02029,88,3219,0.01542,0.02516
2012,Second Stage of Tertiary Education,Urban regions,Others,0.01691,49,3219,0.01246,0.02137
2012,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.45701,648,1319,0.43012,0.48391
2012,Second Stage of Tertiary Education,Rural regions,SPD,0.09619,162,1319,0.08027,0.11211
2012,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.19513,277,1319,0.17374,0.21653
2012,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.07768,123,1319,0.06323,0.09213
2012,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.06015,109,1319,0.04731,0.07299
2013,Pre-primary Level,Urban regions,Not leaning towards specific party,0.40104,226,226,0.33700,0.46508
2013,Pre-primary Level,Rural regions,Not leaning towards specific party,0.25892,89,89,0.16739,0.35044
2013,Primary Level,Urban regions,Not leaning towards specific party,0.67584,279,328,0.62511,0.72657
2013,Primary Level,Urban regions,SPD,0.13449,49,328,0.09751,0.17147
2013,Primary Level,Rural regions,Not leaning towards specific party,0.70775,103,103,0.61948,0.79601
2013,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.61095,1453,1966,0.58939,0.63251
2013,Lower Secondary Level,Urban regions,SPD,0.14018,255,1966,0.12482,0.15553
2013,Lower Secondary Level,Urban regions,CDU/CSU,0.13005,223,1966,0.11518,0.14492
2013,Lower Secondary Level,Urban regions,PDS/Linke,0.01220,35,1966,0.00734,0.01705
2013,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.59940,634,855,0.56653,0.63227
2013,Lower Secondary Level,Rural regions,SPD,0.09398,89,855,0.07441,0.11355
2013,Lower Secondary Level,Rural regions,CDU/CSU,0.14018,132,855,0.11689,0.16346
2013,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.52647,4073,6786,0.51458,0.53835
2013,Upper Secondary Level,Urban regions,SPD,0.14894,1026,6786,0.14047,0.15741
2013,Upper Secondary Level,Urban regions,CDU/CSU,0.16970,1169,6786,0.16076,0.17863
2013,Upper Secondary Level,Urban regions,FDP,0.00883,74,6786,0.00660,0.01106
2013,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.04292,292,6786,0.03810,0.04774
2013,Upper Secondary Level,Urban regions,PDS/Linke,0.01585,101,6786,0.01288,0.01882
2013,Upper Secondary Level,Urban regions,Others,0.00784,51,6786,0.00574,0.00994
2013,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.58820,2712,4046,0.57304,0.60337
2013,Upper Secondary Level,Rural regions,SPD,0.09953,439,4046,0.09030,0.10875
2013,Upper Secondary Level,Rural regions,CDU/CSU,0.15415,677,4046,0.14302,0.16528
2013,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.02276,106,4046,0.01817,0.02736
2013,Upper Secondary Level,Rural regions,PDS/Linke,0.02563,112,4046,0.02076,0.03050
2013,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.47938,702,1156,0.45056,0.50819
2013,Post-secondary Non-tertiary Level,Urban regions,SPD,0.11910,154,1156,0.10042,0.13778
2013,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.16054,201,1156,0.13937,0.18171
2013,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.07542,99,1156,0.06019,0.09065
2013,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.49564,267,416,0.44754,0.54375
2013,Post-secondary Non-tertiary Level,Rural regions,SPD,0.08728,45,416,0.06012,0.11443
2013,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.14233,72,416,0.10872,0.17595
2013,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.10612,32,416,0.07649,0.13575
2013,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.47205,399,786,0.43712,0.50697
2013,First Stage of Tertiary Education,Urban regions,SPD,0.18031,146,786,0.15342,0.20721
2013,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.19093,184,786,0.16344,0.21843
2013,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.06003,57,786,0.04341,0.07665
2013,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.49555,284,479,0.45072,0.54037
2013,First Stage of Tertiary Education,Rural regions,SPD,0.12584,69,479,0.09611,0.15558
2013,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.22191,126,479,0.18466,0.25916
2013,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.36148,1666,3886,0.34638,0.37659
2013,Second Stage of Tertiary Education,Urban regions,SPD,0.14811,590,3886,0.13694,0.15928
2013,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.18555,774,3886,0.17332,0.19777
2013,Second Stage of Tertiary Education,Urban regions,FDP,0.02345,101,3886,0.01869,0.02821
2013,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.16025,612,3886,0.14872,0.17179
2013,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.02036,109,3886,0.01592,0.02480
2013,Second Stage of Tertiary Education,Urban regions,Others,0.00916,34,3886,0.00617,0.01216
2013,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.43235,723,1428,0.40664,0.45805
2013,Second Stage of Tertiary Education,Rural regions,SPD,0.11251,170,1428,0.09611,0.12890
2013,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.22001,309,1428,0.19852,0.24151
2013,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.08336,132,1428,0.06902,0.09771
2013,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.04624,94,1428,0.03535,0.05714
2014,Pre-primary Level,Urban regions,Not leaning towards specific party,0.34600,200,200,0.27991,0.41209
2014,Pre-primary Level,Rural regions,Not leaning towards specific party,0.40507,106,106,0.31117,0.49897
2014,Primary Level,Urban regions,Not leaning towards specific party,0.74348,282,320,0.69556,0.79141
2014,Primary Level,Urban regions,SPD,0.14414,38,320,0.10560,0.18269
2014,Primary Level,Rural regions,Not leaning towards specific party,0.85744,124,124,0.79565,0.91923
2014,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.62320,1451,1998,0.60195,0.64446
2014,Lower Secondary Level,Urban regions,SPD,0.14442,233,1998,0.12900,0.15984
2014,Lower Secondary Level,Urban regions,CDU/CSU,0.14663,223,1998,0.13111,0.16214
2014,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.01639,36,1998,0.01082,0.02196
2014,Lower Secondary Level,Urban regions,PDS/Linke,0.02250,55,1998,0.01600,0.02900
2014,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.62722,725,974,0.59684,0.65761
2014,Lower Secondary Level,Rural regions,SPD,0.12842,102,974,0.10739,0.14944
2014,Lower Secondary Level,Rural regions,CDU/CSU,0.15344,147,974,0.13079,0.17609
2014,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.53041,4202,7449,0.51907,0.54174
2014,Upper Secondary Level,Urban regions,SPD,0.16333,1126,7449,0.15493,0.17173
2014,Upper Secondary Level,Urban regions,CDU/CSU,0.19414,1385,7449,0.18516,0.20312
2014,Upper Secondary Level,Urban regions,FDP,0.00739,70,7449,0.00545,0.00934
2014,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.03627,314,7449,0.03202,0.04051
2014,Upper Secondary Level,Urban regions,PDS/Linke,0.02467,199,7449,0.02114,0.02819
2014,Upper Secondary Level,Urban regions,Far right parties,0.00654,34,7449,0.00471,0.00837
2014,Upper Secondary Level,Urban regions,AfD,0.00794,67,7449,0.00592,0.00995
2014,Upper Secondary Level,Urban regions,Others,0.00721,52,7449,0.00529,0.00913
2014,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.58345,3020,4829,0.56955,0.59736
2014,Upper Secondary Level,Rural regions,SPD,0.12243,558,4829,0.11318,0.13167
2014,Upper Secondary Level,Rural regions,CDU/CSU,0.19159,876,4829,0.18048,0.20269
2014,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.02223,106,4829,0.01807,0.02639
2014,Upper Secondary Level,Rural regions,PDS/Linke,0.04446,199,4829,0.03864,0.05027
2014,Upper Secondary Level,Rural regions,AfD,0.00525,33,4829,0.00321,0.00729
2014,Upper Secondary Level,Rural regions,Others,0.00665,37,4829,0.00436,0.00894
2014,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.47364,751,1401,0.44749,0.49980
2014,Post-secondary Non-tertiary Level,Urban regions,SPD,0.16403,224,1401,0.14464,0.18343
2014,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.17742,239,1401,0.15740,0.19743
2014,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.09445,143,1401,0.07913,0.10977
2014,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.03554,44,1401,0.02584,0.04523
2014,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.51745,301,518,0.47438,0.56053
2014,Post-secondary Non-tertiary Level,Rural regions,SPD,0.12767,74,518,0.09890,0.15644
2014,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.19186,103,518,0.15792,0.22580
2014,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.08623,40,518,0.06203,0.11043
2014,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.46699,414,879,0.43399,0.49999
2014,First Stage of Tertiary Education,Urban regions,SPD,0.18128,157,879,0.15579,0.20676
2014,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.22275,249,879,0.19523,0.25027
2014,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.06486,59,879,0.04857,0.08115
2014,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.47688,311,579,0.43616,0.51760
2014,First Stage of Tertiary Education,Rural regions,SPD,0.12332,75,579,0.09651,0.15012
2014,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.25574,158,579,0.22018,0.29131
2014,First Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.04113,35,579,0.02494,0.05732
2014,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.36504,1749,4417,0.35084,0.37924
2014,Second Stage of Tertiary Education,Urban regions,SPD,0.15847,676,4417,0.14770,0.16924
2014,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.20575,907,4417,0.19383,0.21767
2014,Second Stage of Tertiary Education,Urban regions,FDP,0.02685,118,4417,0.02209,0.03162
2014,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.16691,739,4417,0.15591,0.17790
2014,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.03311,161,4417,0.02783,0.03838
2014,Second Stage of Tertiary Education,Urban regions,AfD,0.00851,32,4417,0.00580,0.01122
2014,Second Stage of Tertiary Education,Urban regions,Others,0.00913,35,4417,0.00632,0.01193
2014,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.41585,738,1644,0.39202,0.43969
2014,Second Stage of Tertiary Education,Rural regions,SPD,0.11718,195,1644,0.10162,0.13273
2014,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.24398,389,1644,0.22321,0.26474
2014,Second Stage of Tertiary Education,Rural regions,FDP,0.02344,34,1644,0.01612,0.03075
2014,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.08875,155,1644,0.07500,0.10250
2014,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.06532,133,1644,0.05337,0.07726
2015,Pre-primary Level,Urban regions,Not leaning towards specific party,0.37011,188,188,0.30090,0.43931
2015,Pre-primary Level,Rural regions,Not leaning towards specific party,0.45461,87,87,0.34937,0.55985
2015,Primary Level,Urban regions,Not leaning towards specific party,0.75898,314,347,0.71392,0.80405
2015,Primary Level,Urban regions,SPD,0.11435,33,347,0.08082,0.14788
2015,Primary Level,Rural regions,Not leaning towards specific party,0.78000,129,129,0.70823,0.85176
2015,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.66130,1461,1883,0.63992,0.68268
2015,Lower Secondary Level,Urban regions,SPD,0.12291,197,1883,0.10808,0.13775
2015,Lower Secondary Level,Urban regions,CDU/CSU,0.14258,188,1883,0.12678,0.15837
2015,Lower Secondary Level,Urban regions,PDS/Linke,0.01331,37,1883,0.00813,0.01848
2015,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.70728,749,929,0.67801,0.73656
2015,Lower Secondary Level,Rural regions,SPD,0.07302,66,929,0.05628,0.08976
2015,Lower Secondary Level,Rural regions,CDU/CSU,0.13109,114,929,0.10937,0.15280
2015,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.57765,4474,7222,0.56625,0.58904
2015,Upper Secondary Level,Urban regions,SPD,0.14268,955,7222,0.13461,0.15075
2015,Upper Secondary Level,Urban regions,CDU/CSU,0.17656,1134,7222,0.16776,0.18535
2015,Upper Secondary Level,Urban regions,FDP,0.00661,60,7222,0.00474,0.00848
2015,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.03634,267,7222,0.03203,0.04066
2015,Upper Secondary Level,Urban regions,PDS/Linke,0.01807,163,7222,0.01500,0.02114
2015,Upper Secondary Level,Urban regions,Far right parties,0.00665,40,7222,0.00477,0.00852
2015,Upper Secondary Level,Urban regions,AfD,0.01499,88,7222,0.01219,0.01780
2015,Upper Secondary Level,Urban regions,Others,0.00536,41,7222,0.00368,0.00705
2015,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.62921,3176,4696,0.61540,0.64303
2015,Upper Secondary Level,Rural regions,SPD,0.10073,456,4696,0.09212,0.10934
2015,Upper Secondary Level,Rural regions,CDU/CSU,0.17002,737,4696,0.15927,0.18077
2015,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.02040,103,4696,0.01636,0.02445
2015,Upper Secondary Level,Rural regions,PDS/Linke,0.03641,166,4696,0.03105,0.04177
2015,Upper Secondary Level,Rural regions,AfD,0.01236,58,4696,0.00920,0.01552
2015,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.54572,960,1492,0.52045,0.57100
2015,Post-secondary Non-tertiary Level,Urban regions,SPD,0.12291,166,1492,0.10624,0.13957
2015,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.16340,211,1492,0.14463,0.18217
2015,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.07799,113,1492,0.06438,0.09160
2015,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.03049,42,1492,0.02176,0.03921
2015,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.58290,358,537,0.54115,0.62464
2015,Post-secondary Non-tertiary Level,Rural regions,SPD,0.08718,48,537,0.06330,0.11106
2015,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.16143,93,537,0.13029,0.19258
2015,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.08790,38,537,0.06393,0.11187
2015,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.47876,432,849,0.44514,0.51239
2015,First Stage of Tertiary Education,Urban regions,SPD,0.16980,143,849,0.14453,0.19507
2015,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.22946,226,849,0.20116,0.25776
2015,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.05718,48,849,0.04156,0.07281
2015,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.55028,346,531,0.50793,0.59264
2015,First Stage of Tertiary Education,Rural regions,SPD,0.10469,57,531,0.07862,0.13075
2015,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.22881,128,531,0.19305,0.26458
2015,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.41151,2151,4527,0.39717,0.42585
2015,Second Stage of Tertiary Education,Urban regions,SPD,0.14345,593,4527,0.13323,0.15366
2015,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.19096,830,4527,0.17951,0.20242
2015,Second Stage of Tertiary Education,Urban regions,FDP,0.02449,113,4527,0.01999,0.02900
2015,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.14869,646,4527,0.13832,0.15905
2015,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.03763,161,4527,0.03208,0.04317
2015,Second Stage of Tertiary Education,Urban regions,Party combinations,0.00994,33,4527,0.00705,0.01283
2015,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.44240,859,1667,0.41855,0.46625
2015,Second Stage of Tertiary Education,Rural regions,SPD,0.11351,178,1667,0.09828,0.12874
2015,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.24648,371,1667,0.22579,0.26718
