"plh0189","year","bula_h","n","percent","lower_confidence","upper_confidence","NA"
"Stimmt ganz u.gar nicht","2013","Hamburg","159","0.487061927833961","0.431150129299224","0.542973726368699",""
"Stimmt ganz u.gar nicht","2013","Niedersachsen","781","0.410634139272645","0.387709411416536","0.433558867128755",""
"Stimmt ganz u.gar nicht","2013","Bremen","62","0.421742711664584","0.332639893943099","0.510845529386069",""
"Stimmt ganz u.gar nicht","2013","Nordrhein-Westfalen","1782","0.43627174664374","0.420305279609099","0.452238213678381",""
"Stimmt ganz u.gar nicht","2013","Hessen","567","0.423025718435525","0.396034627961626","0.450016808909424",""
"Stimmt ganz u.gar nicht","2013","Rheinland-Pfalz,Saarland","536","0.424359785331578","0.394910338985984","0.453809231677172",""
"Stimmt ganz u.gar nicht","2013","Baden-Wuerttemberg","973","0.428140543038842","0.407072682044951","0.449208404032732",""
"Stimmt ganz u.gar nicht","2013","Bayern","1289","0.420771729245756","0.402926481670001","0.438616976821512",""
"Stimmt ganz u.gar nicht","2013","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2013","Berlin","317","0.399408409664954","0.364678821163517","0.43413799816639",""
"Stimmt ganz u.gar nicht","2013","Brandenburg","291","0.351547928981626","0.317889832053093","0.385206025910159",""
"Stimmt ganz u.gar nicht","2013","Mecklenburg-Vorpommern","170","0.3491984097232","0.305298925131538","0.393097894314862",""
"Stimmt ganz u.gar nicht","2013","Sachsen","565","0.376759199584157","0.350716731436455","0.402801667731859",""
"Stimmt ganz u.gar nicht","2013","Sachsen-Anhalt","300","0.355675997703246","0.321574018481185","0.389777976925307",""
"Stimmt ganz u.gar nicht","2013","Thueringen","319","0.387288079132556","0.353490011157802","0.42108614710731",""
"Stimmt ganz u.gar","2014","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2014","Hamburg","","","","",""
"Stimmt ganz u.gar","2014","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2014","Bremen","","","","",""
"Stimmt ganz u.gar","2014","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2014","Hessen","","","","",""
"Stimmt ganz u.gar","2014","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2014","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2014","Bayern","","","","",""
"Stimmt ganz u.gar","2014","Saarland","","","","",""
"Stimmt ganz u.gar","2014","Berlin","","","","",""
"Stimmt ganz u.gar","2014","Brandenburg","","","","",""
"Stimmt ganz u.gar","2014","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2014","Sachsen","","","","",""
"Stimmt ganz u.gar","2014","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2014","Thueringen","","","","",""
"Stimmt eher","2014","Schleswig-Holstein","","","","",""
"Stimmt eher","2014","Hamburg","","","","",""
"Stimmt eher","2014","Niedersachsen","","","","",""
"Stimmt eher","2014","Bremen","","","","",""
"Stimmt eher","2014","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2014","Hessen","","","","",""
"Stimmt eher","2014","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2014","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2014","Bayern","","","","",""
"Stimmt eher","2014","Saarland","","","","",""
"Stimmt eher","2014","Berlin","","","","",""
"Stimmt eher","2014","Brandenburg","","","","",""
"Stimmt eher","2014","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2014","Sachsen","","","","",""
"Stimmt eher","2014","Sachsen-Anhalt","","","","",""
"Stimmt eher","2014","Thueringen","","","","",""
"Stimmt eher nicht","2014","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2014","Hamburg","","","","",""
"Stimmt eher nicht","2014","Niedersachsen","","","","",""
"Stimmt eher nicht","2014","Bremen","","","","",""
"Stimmt eher nicht","2014","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2014","Hessen","","","","",""
"Stimmt eher nicht","2014","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2014","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2014","Bayern","","","","",""
"Stimmt eher nicht","2014","Saarland","","","","",""
"Stimmt eher nicht","2014","Berlin","","","","",""
"Stimmt eher nicht","2014","Brandenburg","","","","",""
"Stimmt eher nicht","2014","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2014","Sachsen","","","","",""
"Stimmt eher nicht","2014","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2014","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2014","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2014","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2014","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2014","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2014","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2014","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2014","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2014","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2014","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2014","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2014","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2014","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2014","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2014","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2014","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2014","Thueringen","","","","",""
"Stimmt ganz u.gar","2015","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2015","Hamburg","","","","",""
"Stimmt ganz u.gar","2015","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2015","Bremen","","","","",""
"Stimmt ganz u.gar","2015","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2015","Hessen","","","","",""
"Stimmt ganz u.gar","2015","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2015","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2015","Bayern","","","","",""
"Stimmt ganz u.gar","2015","Saarland","","","","",""
"Stimmt ganz u.gar","2015","Berlin","","","","",""
"Stimmt ganz u.gar","2015","Brandenburg","","","","",""
"Stimmt ganz u.gar","2015","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2015","Sachsen","","","","",""
"Stimmt ganz u.gar","2015","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2015","Thueringen","","","","",""
"Stimmt eher","2015","Schleswig-Holstein","","","","",""
"Stimmt eher","2015","Hamburg","","","","",""
"Stimmt eher","2015","Niedersachsen","","","","",""
"Stimmt eher","2015","Bremen","","","","",""
"Stimmt eher","2015","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2015","Hessen","","","","",""
"Stimmt eher","2015","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2015","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2015","Bayern","","","","",""
"Stimmt eher","2015","Saarland","","","","",""
"Stimmt eher","2015","Berlin","","","","",""
"Stimmt eher","2015","Brandenburg","","","","",""
"Stimmt eher","2015","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2015","Sachsen","","","","",""
"Stimmt eher","2015","Sachsen-Anhalt","","","","",""
"Stimmt eher","2015","Thueringen","","","","",""
"Stimmt eher nicht","2015","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2015","Hamburg","","","","",""
"Stimmt eher nicht","2015","Niedersachsen","","","","",""
"Stimmt eher nicht","2015","Bremen","","","","",""
"Stimmt eher nicht","2015","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2015","Hessen","","","","",""
"Stimmt eher nicht","2015","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2015","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2015","Bayern","","","","",""
"Stimmt eher nicht","2015","Saarland","","","","",""
"Stimmt eher nicht","2015","Berlin","","","","",""
"Stimmt eher nicht","2015","Brandenburg","","","","",""
"Stimmt eher nicht","2015","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2015","Sachsen","","","","",""
"Stimmt eher nicht","2015","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2015","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2015","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2015","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2015","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2015","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2015","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2015","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2015","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2015","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2015","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2015","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2015","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2015","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2015","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2015","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2015","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2015","Thueringen","","","","",""
"Stimmt ganz u.gar","2016","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2016","Hamburg","","","","",""
"Stimmt ganz u.gar","2016","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2016","Bremen","","","","",""
"Stimmt ganz u.gar","2016","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2016","Hessen","","","","",""
"Stimmt ganz u.gar","2016","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2016","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2016","Bayern","","","","",""
"Stimmt ganz u.gar","2016","Saarland","","","","",""
"Stimmt ganz u.gar","2016","Berlin","","","","",""
"Stimmt ganz u.gar","2016","Brandenburg","","","","",""
"Stimmt ganz u.gar","2016","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2016","Sachsen","","","","",""
"Stimmt ganz u.gar","2016","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2016","Thueringen","","","","",""
"Stimmt eher","2016","Schleswig-Holstein","","","","",""
"Stimmt eher","2016","Hamburg","","","","",""
"Stimmt eher","2016","Niedersachsen","","","","",""
"Stimmt eher","2016","Bremen","","","","",""
"Stimmt eher","2016","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2016","Hessen","","","","",""
"Stimmt eher","2016","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2016","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2016","Bayern","","","","",""
"Stimmt eher","2016","Saarland","","","","",""
"Stimmt eher","2016","Berlin","","","","",""
"Stimmt eher","2016","Brandenburg","","","","",""
"Stimmt eher","2016","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2016","Sachsen","","","","",""
"Stimmt eher","2016","Sachsen-Anhalt","","","","",""
"Stimmt eher","2016","Thueringen","","","","",""
"Stimmt eher nicht","2016","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2016","Hamburg","","","","",""
"Stimmt eher nicht","2016","Niedersachsen","","","","",""
"Stimmt eher nicht","2016","Bremen","","","","",""
"Stimmt eher nicht","2016","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2016","Hessen","","","","",""
"Stimmt eher nicht","2016","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2016","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2016","Bayern","","","","",""
"Stimmt eher nicht","2016","Saarland","","","","",""
"Stimmt eher nicht","2016","Berlin","","","","",""
"Stimmt eher nicht","2016","Brandenburg","","","","",""
"Stimmt eher nicht","2016","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2016","Sachsen","","","","",""
"Stimmt eher nicht","2016","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2016","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2016","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2016","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2016","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2016","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2016","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2016","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2016","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2016","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2016","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2016","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2016","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2016","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2016","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2016","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2016","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2016","Thueringen","","","","",""
"Stimmt ganz u.gar","2017","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2017","Hamburg","","","","",""
"Stimmt ganz u.gar","2017","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2017","Bremen","","","","",""
"Stimmt ganz u.gar","2017","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2017","Hessen","","","","",""
"Stimmt ganz u.gar","2017","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2017","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2017","Bayern","","","","",""
"Stimmt ganz u.gar","2017","Saarland","","","","",""
"Stimmt ganz u.gar","2017","Berlin","","","","",""
"Stimmt ganz u.gar","2017","Brandenburg","","","","",""
"Stimmt ganz u.gar","2017","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2017","Sachsen","","","","",""
"Stimmt ganz u.gar","2017","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2017","Thueringen","","","","",""
"Stimmt eher","2017","Schleswig-Holstein","","","","",""
"Stimmt eher","2017","Hamburg","","","","",""
"Stimmt eher","2017","Niedersachsen","","","","",""
"Stimmt eher","2017","Bremen","","","","",""
"Stimmt eher","2017","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2017","Hessen","","","","",""
"Stimmt eher","2017","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2017","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2017","Bayern","","","","",""
"Stimmt eher","2017","Saarland","","","","",""
"Stimmt eher","2017","Berlin","","","","",""
"Stimmt eher","2017","Brandenburg","","","","",""
"Stimmt eher","2017","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2017","Sachsen","","","","",""
"Stimmt eher","2017","Sachsen-Anhalt","","","","",""
"Stimmt eher","2017","Thueringen","","","","",""
"Stimmt eher nicht","2017","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2017","Hamburg","","","","",""
"Stimmt eher nicht","2017","Niedersachsen","","","","",""
"Stimmt eher nicht","2017","Bremen","","","","",""
"Stimmt eher nicht","2017","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2017","Hessen","","","","",""
"Stimmt eher nicht","2017","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2017","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2017","Bayern","","","","",""
"Stimmt eher nicht","2017","Saarland","","","","",""
"Stimmt eher nicht","2017","Berlin","","","","",""
"Stimmt eher nicht","2017","Brandenburg","","","","",""
"Stimmt eher nicht","2017","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2017","Sachsen","","","","",""
"Stimmt eher nicht","2017","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2017","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2017","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2017","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2017","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2017","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2017","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2017","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2017","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2017","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2017","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2017","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2017","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2017","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2017","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2017","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2017","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2017","Thueringen","","","","",""
"Stimmt ganz u.gar","2018","Schleswig-Holstein","55","0.0548768769457043","0.0401447436891727","0.0696090102022359",""
"Stimmt ganz u.gar","2018","Hamburg","20","","","",""
"Stimmt ganz u.gar","2018","Niedersachsen","136","0.055099188556947","0.0461958030499518","0.0640025740639421",""
"Stimmt ganz u.gar","2018","Bremen","12","","","",""
"Stimmt ganz u.gar","2018","Nordrhein-Westfalen","311","0.0631048557320943","0.0566117647785674","0.0695979466856212",""
"Stimmt ganz u.gar","2018","Hessen","77","0.0503123329990241","0.03990309316115","0.0607215728368982",""
"Stimmt ganz u.gar","2018","Rheinland-Pfalz,Saarland","64","0.0445810423359575","0.0340272333517465","0.0551348513201684",""
"Stimmt ganz u.gar","2018","Baden-Wuerttemberg","126","0.062558233414438","0.0535432306201985","0.0715732362086776",""
"Stimmt ganz u.gar","2018","Bayern","189","0.0496344855032339","0.0428725168754665","0.0563964541310012",""
"Stimmt ganz u.gar","2018","Saarland","","","","",""
"Stimmt ganz u.gar","2018","Berlin","59","0.0679260330700096","0.0522601608818775","0.0835919052581416",""
"Stimmt ganz u.gar","2018","Brandenburg","55","0.036592172830765","0.0251145825339101","0.04806976312762",""
"Stimmt ganz u.gar","2018","Mecklenburg-Vorpommern","33","0.0470216109318983","0.0300125676573783","0.0640306542064182",""
"Stimmt ganz u.gar","2018","Sachsen","72","0.0623661548774261","0.0505577443591861","0.0741745653956661",""
"Stimmt ganz u.gar","2018","Sachsen-Anhalt","54","0.0734271942186184","0.056480084683429","0.0903743037538079",""
"Stimmt ganz u.gar","2018","Thueringen","68","0.0876674113135156","0.0695204900626081","0.105814332564423",""
"Stimmt eher","2018","Schleswig-Holstein","93","0.0982771056147494","0.0790200680605604","0.117534143168938",""
"Stimmt eher","2018","Hamburg","55","0.107019080285246","0.0794782450464119","0.13455991552408",""
"Stimmt eher","2018","Niedersachsen","301","0.125784452900842","0.112845110324646","0.138723795477039",""
"Stimmt eher","2018","Bremen","37","0.21708489581095","0.163097022336007","0.271072769285893",""
"Stimmt eher","2018","Nordrhein-Westfalen","721","0.145401660283094","0.135988394775908","0.15481492579028",""
"Stimmt eher","2018","Hessen","245","0.178145497062555","0.15992432613397","0.196366667991141",""
"Stimmt eher","2018","Rheinland-Pfalz,Saarland","212","0.147538701661726","0.129403286276352","0.165674117047101",""
"Stimmt eher","2018","Baden-Wuerttemberg","333","0.132722278352534","0.120092303452557","0.145352253252511",""
"Stimmt eher","2018","Bayern","501","0.130917144225635","0.120415316062355","0.141418972388914",""
"Stimmt eher","2018","Saarland","","","","",""
"Stimmt eher","2018","Berlin","155","0.16906184622065","0.145726275991162","0.192397416450139",""
"Stimmt eher","2018","Brandenburg","137","0.139368067663986","0.118197041888435","0.160539093439538",""
"Stimmt eher","2018","Mecklenburg-Vorpommern","78","0.175704635835541","0.145125680334767","0.206283591336315",""
"Stimmt eher","2018","Sachsen","197","0.139404286804729","0.122490612069049","0.156317961540409",""
"Stimmt eher","2018","Sachsen-Anhalt","134","0.163882383148367","0.13983171105124","0.187933055245495",""
"Stimmt eher","2018","Thueringen","140","0.149446911062274","0.126569785612245","0.172324036512304",""
"Stimmt eher nicht","2018","Schleswig-Holstein","378","0.472667471790324","0.440371609167231","0.504963334413417",""
"Stimmt eher nicht","2018","Hamburg","172","0.353313518855773","0.310728932912077","0.395898104799468",""
"Stimmt eher nicht","2018","Niedersachsen","997","0.406183589204306","0.387020004527731","0.425347173880881",""
"Stimmt eher nicht","2018","Bremen","84","0.350731211604191","0.288239337004741","0.413223086203641",""
"Stimmt eher nicht","2018","Nordrhein-Westfalen","1922","0.358716708802566","0.345908884284744","0.371524533320388",""
"Stimmt eher nicht","2018","Hessen","633","0.37953972215107","0.356430943260599","0.402648501041542",""
"Stimmt eher nicht","2018","Rheinland-Pfalz,Saarland","575","0.421025077232006","0.395777421949298","0.446272732514714",""
"Stimmt eher nicht","2018","Baden-Wuerttemberg","1020","0.37089664220891","0.352914603407118","0.388878681010703",""
"Stimmt eher nicht","2018","Bayern","1444","0.372580157442869","0.357527088853203","0.387633226032534",""
"Stimmt eher nicht","2018","Saarland","","","","",""
"Stimmt eher nicht","2018","Berlin","354","0.366185249027747","0.336190664002384","0.396179834053111",""
"Stimmt eher nicht","2018","Brandenburg","367","0.394724141059538","0.364844522142259","0.424603759976818",""
"Stimmt eher nicht","2018","Mecklenburg-Vorpommern","195","0.347707188095254","0.309440776458017","0.38597359973249",""
"Stimmt eher nicht","2018","Sachsen","648","0.430267969363586","0.406090816996855","0.454445121730317",""
"Stimmt eher nicht","2018","Sachsen-Anhalt","365","0.429643124179011","0.397480263569146","0.461805984788875",""
"Stimmt eher nicht","2018","Thueringen","334","0.35023866070204","0.319628455248637","0.380848866155442",""
"Stimmt ganz u.gar nicht","2018","Schleswig-Holstein","392","0.374178545649222","0.342875152514437","0.405481938784007",""
"Stimmt ganz u.gar nicht","2018","Hamburg","237","0.488324502450992","0.443792012498606","0.532856992403378",""
"Stimmt ganz u.gar nicht","2018","Niedersachsen","1089","0.412932769337904","0.393720748022672","0.432144790653137",""
"Stimmt ganz u.gar nicht","2018","Bremen","91","0.385353110711696","0.321619817412429","0.449086404010964",""
"Stimmt ganz u.gar nicht","2018","Nordrhein-Westfalen","2433","0.432776775182246","0.419546052130606","0.446007498233885",""
"Stimmt ganz u.gar nicht","2018","Hessen","739","0.39200244778735","0.368754389121779","0.415250506452921",""
"Stimmt ganz u.gar nicht","2018","Rheinland-Pfalz,Saarland","618","0.38685517877031","0.361949812509906","0.411760545030715",""
"Stimmt ganz u.gar nicht","2018","Baden-Wuerttemberg","1293","0.433822846024117","0.415373377575715","0.452272314472519",""
"Stimmt ganz u.gar nicht","2018","Bayern","1829","0.446868212828263","0.431389312815778","0.462347112840748",""
"Stimmt ganz u.gar nicht","2018","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2018","Berlin","423","0.396826871681593","0.366366668700639","0.427287074662547",""
"Stimmt ganz u.gar nicht","2018","Brandenburg","469","0.42931561844571","0.399057781978061","0.45957345491336",""
"Stimmt ganz u.gar nicht","2018","Mecklenburg-Vorpommern","289","0.429566565137307","0.389791826898516","0.469341303376097",""
"Stimmt ganz u.gar nicht","2018","Sachsen","694","0.367961588954259","0.344412543937714","0.391510633970804",""
"Stimmt ganz u.gar nicht","2018","Sachsen-Anhalt","357","0.333047298454004","0.302425699065673","0.363668897842334",""
"Stimmt ganz u.gar nicht","2018","Thueringen","391","0.412647016922171","0.381057265135308","0.444236768709033",""
