year,hhtyp,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Couple without children,1st Quintile,Yes,0.82106,681,919,0.79626,0.84585
2022,Couple without children,1st Quintile,No,0.17410,238,919,0.14957,0.19863
2022,Couple without children,2nd Quintile,Yes,0.86072,854,1066,0.83992,0.88151
2022,Couple without children,2nd Quintile,No,0.13920,212,1066,0.11841,0.15999
2022,Couple without children,3rd Quintile,Yes,0.86056,869,1033,0.83943,0.88170
2022,Couple without children,3rd Quintile,No,0.13774,164,1033,0.11671,0.15876
2022,Couple without children,4th Quintile,Yes,0.92608,982,1096,0.91059,0.94158
2022,Couple without children,4th Quintile,No,0.07015,114,1096,0.05502,0.08528
2022,Couple without children,5th Quintile,Yes,0.94723,1495,1608,0.93630,0.95816
2022,Couple without children,5th Quintile,No,0.05277,113,1608,0.04184,0.06370
2022,Single parent,1st Quintile,Yes,0.61281,236,375,0.56344,0.66218
2022,Single parent,1st Quintile,No,0.37832,139,375,0.32917,0.42747
2022,Single parent,2nd Quintile,Yes,0.78201,278,348,0.73857,0.82545
2022,Single parent,2nd Quintile,No,0.21791,70,348,0.17447,0.26135
2022,Single parent,3rd Quintile,Yes,0.84960,185,218,0.80204,0.89716
2022,Single parent,3rd Quintile,No,0.14979,33,218,0.10231,0.19728
2022,Single parent,4th Quintile,Yes,0.89076,138,138,0.83853,0.94300
2022,Single parent,5th Quintile,Yes,0.90680,96,96,0.84834,0.96526
2022,Couple with children,1st Quintile,Yes,0.78435,1078,1415,0.76291,0.80578
2022,Couple with children,1st Quintile,No,0.19189,337,1415,0.17136,0.21241
2022,Couple with children,2nd Quintile,Yes,0.85219,969,1184,0.83196,0.87241
2022,Couple with children,2nd Quintile,No,0.13892,215,1184,0.11921,0.15863
2022,Couple with children,3rd Quintile,Yes,0.90857,866,975,0.89047,0.92667
2022,Couple with children,3rd Quintile,No,0.08940,109,975,0.07149,0.10732
2022,Couple with children,4th Quintile,Yes,0.92671,955,1035,0.91082,0.94259
2022,Couple with children,4th Quintile,No,0.07237,80,1035,0.05658,0.08816
2022,Couple with children,5th Quintile,Yes,0.95236,953,999,0.93915,0.96558
2022,Couple with children,5th Quintile,No,0.04753,46,999,0.03433,0.06073
2022,Other Combinations,1st Quintile,Yes,0.82000,499,642,0.79025,0.84974
2022,Other Combinations,1st Quintile,No,0.17334,143,642,0.14404,0.20264
2022,Other Combinations,2nd Quintile,Yes,0.84083,166,209,0.79111,0.89055
2022,Other Combinations,2nd Quintile,No,0.15413,43,209,0.10506,0.20320
2022,Other Combinations,3rd Quintile,Yes,0.82187,92,92,0.74326,0.90049
2022,Other Combinations,4th Quintile,Yes,0.83374,70,70,0.74589,0.92159
2022,Other Combinations,5th Quintile,Yes,0.95172,81,81,0.90475,0.99869
