"hgeqpter","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1997","Sachsen","4","38","0.516263440491918","0.404643221611218","0.627883659372619"
"Ja","1997","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Sachsen-Anhalt","2","152","","",""
"Ja","1997","Sachsen-Anhalt","3","50","0.416602263327056","0.332500653693149","0.500703872960963"
"Ja","1997","Sachsen-Anhalt","4","30","0.641401102006876","0.494601293574668","0.788200910439084"
"Ja","1997","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Thueringen","2","125","","",""
"Ja","1997","Thueringen","3","73","0.559229527731773","0.476693800062557","0.641765255400988"
"Ja","1997","Thueringen","4","19","","",""
"Ja","1997","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Schleswig-Holstein","2","21","","",""
"Nein","1997","Schleswig-Holstein","3","11","","",""
"Nein","1997","Schleswig-Holstein","4","6","0.0914635244166816","0.0179076715714788","0.165019377261884"
"Nein","1997","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Hamburg","2","11","","",""
"Nein","1997","Hamburg","3","5","0.142979635074443","0.0449668535889785","0.240992416559908"
"Nein","1997","Hamburg","4","2","","",""
"Nein","1997","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Niedersachsen","2","91","0.211834369062038","0.170642722792844","0.253026015331232"
"Nein","1997","Niedersachsen","3","45","0.139225767445048","0.0972274128011739","0.181224122088923"
"Nein","1997","Niedersachsen","4","26","","",""
"Nein","1997","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Bremen","2","8","0.271912693022148","0.115283137817892","0.428542248226403"
"Nein","1997","Bremen","3","4","0.162759469615854","0.0150729944819192","0.310445944749788"
"Nein","1997","Bremen","4","","","",""
"Nein","1997","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Nordrhein-Westfalen","2","274","","",""
"Nein","1997","Nordrhein-Westfalen","3","153","","",""
"Nein","1997","Nordrhein-Westfalen","4","59","0.13824275329591","0.104710360416383","0.171775146175437"
"Nein","1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Hessen","2","72","0.284165008802003","0.229965040304935","0.33836497729907"
"Nein","1997","Hessen","3","57","0.171145489370138","0.121822889227268","0.220468089513007"
"Nein","1997","Hessen","4","28","","",""
"Nein","1997","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Rheinland-Pfalz,Saarland","2","80","0.209884882481936","0.164257753458032","0.25551201150584"
"Nein","1997","Rheinland-Pfalz,Saarland","3","55","0.346389165876448","0.278191570959203","0.414586760793692"
"Nein","1997","Rheinland-Pfalz,Saarland","4","20","","",""
"Nein","1997","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Baden-Wuerttemberg","2","196","","",""
"Nein","1997","Baden-Wuerttemberg","3","102","","",""
"Nein","1997","Baden-Wuerttemberg","4","42","0.113899432289918","0.07483032212994","0.152968542449896"
"Nein","1997","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Bayern","2","116","","",""
"Nein","1997","Bayern","3","63","0.128802125980664","0.0965344386782701","0.161069813283057"
"Nein","1997","Bayern","4","47","0.109519799152631","0.0750877394330687","0.143951858872193"
"Nein","1997","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Saarland","2","","","",""
"Nein","1997","Saarland","3","","","",""
"Nein","1997","Saarland","4","","","",""
"Nein","1997","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Berlin","2","41","0.228765022775796","0.166709573019224","0.290820472532368"
"Nein","1997","Berlin","3","24","","",""
"Nein","1997","Berlin","4","9","0.105454562812843","0.0416448223934649","0.16926430323222"
"Nein","1997","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Brandenburg","2","115","","",""
"Nein","1997","Brandenburg","3","48","0.410316787207718","0.324086047921914","0.496547526493522"
"Nein","1997","Brandenburg","4","20","","",""
"Nein","1997","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Mecklenburg-Vorpommern","2","49","0.333667659825399","0.255561267786912","0.411774051863887"
"Nein","1997","Mecklenburg-Vorpommern","3","23","","",""
"Nein","1997","Mecklenburg-Vorpommern","4","12","","",""
"Nein","1997","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Sachsen","2","236","","",""
"Nein","1997","Sachsen","3","86","0.400754784051358","0.337831442760265","0.463678125342451"
"Nein","1997","Sachsen","4","39","0.483736559508082","0.372116340627381","0.595356778388782"
"Nein","1997","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Sachsen-Anhalt","2","115","","",""
"Nein","1997","Sachsen-Anhalt","3","82","0.583397736672944","0.499296127039037","0.667499346306851"
"Nein","1997","Sachsen-Anhalt","4","11","","",""
"Nein","1997","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Thueringen","2","148","","",""
"Nein","1997","Thueringen","3","66","0.440770472268227","0.358234744599012","0.523306199937443"
"Nein","1997","Thueringen","4","16","","",""
"Nein","1997","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Schleswig-Holstein","2","98","0.838411964286207","0.771430840332099","0.905393088240315"
"Ja","1998","Schleswig-Holstein","3","62","0.665645350625216","0.56226732528205","0.769023375968383"
"Ja","1998","Schleswig-Holstein","4","75","0.800578161593467","0.718483366691367","0.882672956495568"
"Ja","1998","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Hamburg","2","38","0.58466320981714","0.457843376329273","0.711483043305006"
"Ja","1998","Hamburg","3","34","0.869249660564246","0.767292642963674","0.971206678164818"
"Ja","1998","Hamburg","4","31","0.913942624555838","0.822331048356798","1.00555420075488"
"Ja","1998","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Niedersachsen","2","353","0.778613079382299","0.740631014140802","0.816595144623795"
"Ja","1998","Niedersachsen","3","266","","",""
"Ja","1998","Niedersachsen","4","205","","",""
"Ja","1998","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Bremen","2","25","","",""
"Ja","1998","Bremen","3","18","","",""
"Ja","1998","Bremen","4","9","0.900822524202813","0.715565691493376","1.08607935691225"
"Ja","1998","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Nordrhein-Westfalen","2","731","0.732489276780882","0.705243427685853","0.759735125875911"
"Ja","1998","Nordrhein-Westfalen","3","547","0.795577078669129","0.765996619482736","0.825157537855522"
"Ja","1998","Nordrhein-Westfalen","4","411","0.863621217966966","0.832951441654239","0.894290994279694"
"Ja","1998","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Hessen","2","250","","",""
"Ja","1998","Hessen","3","189","","",""
"Ja","1998","Hessen","4","175","","",""
"Ja","1998","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Rheinland-Pfalz,Saarland","2","253","","",""
"Ja","1998","Rheinland-Pfalz,Saarland","3","165","","",""
"Ja","1998","Rheinland-Pfalz,Saarland","4","112","","",""
"Ja","1998","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Baden-Wuerttemberg","2","459","0.789476574518192","0.757540556663294","0.821412592373091"
"Ja","1998","Baden-Wuerttemberg","3","382","0.82427958301279","0.791086255893758","0.857472910131823"
"Ja","1998","Baden-Wuerttemberg","4","287","","",""
"Ja","1998","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Bayern","2","551","0.861276672791923","0.83514245264422","0.887410892939625"
"Ja","1998","Bayern","3","464","0.888031672535431","0.861361687534444","0.914701657536418"
"Ja","1998","Bayern","4","339","0.870341225023676","0.836872563606816","0.903809886440536"
"Ja","1998","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Saarland","2","","","",""
"Ja","1998","Saarland","3","","","",""
"Ja","1998","Saarland","4","","","",""
"Ja","1998","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Berlin","2","130","","",""
"Ja","1998","Berlin","3","109","","",""
"Ja","1998","Berlin","4","99","0.842826441913105","0.777706157822371","0.907946726003838"
"Ja","1998","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Brandenburg","2","119","","",""
"Ja","1998","Brandenburg","3","78","0.563946467348846","0.482383547663449","0.645509387034243"
"Ja","1998","Brandenburg","4","59","0.752914778091294","0.65955980434466","0.846269751837928"
"Ja","1998","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Mecklenburg-Vorpommern","2","97","0.683847805362976","0.607903594418081","0.759792016307871"
"Ja","1998","Mecklenburg-Vorpommern","3","67","0.615881751442134","0.522403073964725","0.709360428919543"
"Ja","1998","Mecklenburg-Vorpommern","4","36","0.887461924755084","0.789525848213311","0.985398001296856"
"Ja","1998","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Sachsen","2","222","","",""
"Ja","1998","Sachsen","3","161","","",""
"Ja","1998","Sachsen","4","72","0.69902728404068","0.61211786847637","0.785936699604991"
"Ja","1998","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Sachsen-Anhalt","2","132","","",""
"Ja","1998","Sachsen-Anhalt","3","85","0.493798745963378","0.417046536117071","0.570550955809685"
"Ja","1998","Sachsen-Anhalt","4","28","","",""
"Ja","1998","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Thueringen","2","145","","",""
"Ja","1998","Thueringen","3","72","0.512459646816567","0.431380945563091","0.593538348070043"
"Ja","1998","Thueringen","4","37","0.734847661359353","0.609973132841665","0.85972218987704"
"Ja","1998","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Schleswig-Holstein","2","18","","",""
"Nein","1998","Schleswig-Holstein","3","18","","",""
"Nein","1998","Schleswig-Holstein","4","16","","",""
"Nein","1998","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Hamburg","2","20","","",""
"Nein","1998","Hamburg","3","8","0.130750339435754","0.0287933218351823","0.232707357036325"
"Nein","1998","Hamburg","4","5","0.0860573754441621","-0.00555420075487738","0.177668951643202"
"Nein","1998","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Niedersachsen","2","106","","",""
"Nein","1998","Niedersachsen","3","48","0.15439776918419","0.114432123154554","0.194363415213826"
"Nein","1998","Niedersachsen","4","20","","",""
"Nein","1998","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Bremen","2","12","","",""
"Nein","1998","Bremen","3","2","","",""
"Nein","1998","Bremen","4","1","","",""
"Nein","1998","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Nordrhein-Westfalen","2","283","","",""
"Nein","1998","Nordrhein-Westfalen","3","167","","",""
"Nein","1998","Nordrhein-Westfalen","4","70","0.136378782033034","0.105709005720306","0.167048558345762"
"Nein","1998","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Hessen","2","73","0.237431133606617","0.191027157126964","0.283835110086271"
"Nein","1998","Hessen","3","21","","",""
"Nein","1998","Hessen","4","42","0.156425744669168","0.108093830198745","0.204757659139591"
"Nein","1998","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Rheinland-Pfalz,Saarland","2","84","0.274190268181745","0.226561368097899","0.321819168265591"
"Nein","1998","Rheinland-Pfalz,Saarland","3","39","0.173528528536922","0.121560961750446","0.225496095323397"
"Nein","1998","Rheinland-Pfalz,Saarland","4","22","","",""
"Nein","1998","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Baden-Wuerttemberg","2","167","","",""
"Nein","1998","Baden-Wuerttemberg","3","123","","",""
"Nein","1998","Baden-Wuerttemberg","4","59","0.169347142289651","0.129827886314667","0.208866398264636"
"Nein","1998","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Bayern","2","121","","",""
"Nein","1998","Bayern","3","73","0.111968327464569","0.0852983424635824","0.138638312465556"
"Nein","1998","Bayern","4","48","0.129658774976324","0.0961901135594641","0.163127436393184"
"Nein","1998","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Saarland","2","","","",""
"Nein","1998","Saarland","3","","","",""
"Nein","1998","Saarland","4","","","",""
"Nein","1998","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Berlin","2","35","0.223321247286404","0.159774715390592","0.286867779182217"
"Nein","1998","Berlin","3","38","0.321229858296278","0.245745191610783","0.396714524981773"
"Nein","1998","Berlin","4","21","","",""
"Nein","1998","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Brandenburg","2","100","","",""
"Nein","1998","Brandenburg","3","64","0.436053532651154","0.354490612965757","0.517616452336551"
"Nein","1998","Brandenburg","4","23","","",""
"Nein","1998","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Mecklenburg-Vorpommern","2","47","0.316152194637024","0.240207983692129","0.392096405581919"
"Nein","1998","Mecklenburg-Vorpommern","3","37","0.384118248557866","0.290639571080457","0.477596926035275"
"Nein","1998","Mecklenburg-Vorpommern","4","4","0.112538075244916","0.0146019987031443","0.210474151786689"
"Nein","1998","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Sachsen","2","200","","",""
"Nein","1998","Sachsen","3","91","0.387008330631144","0.326872230044576","0.447144431217713"
"Nein","1998","Sachsen","4","35","0.30097271595932","0.214063300395009","0.38788213152363"
"Nein","1998","Sachsen","5 Einkommensstärkstes Quintil","","","",""
