"plh0012_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"SPD","1986","kein Migrationshintergrund","maennlich","1032","0.460507298177075","0.440025483314365","0.480989113039785"
"SPD","1986","kein Migrationshintergrund","weiblich","995","0.439461964801307","0.418890018529129","0.460033911073485"
"SPD","1986","direkter Migrationshintergrund","maennlich","407","0.554978672765849","0.514287581285055","0.595669764246642"
"SPD","1986","direkter Migrationshintergrund","weiblich","231","0.510979451704826","0.458078156752622","0.56388074665703"
"SPD","1986","indirekter Migrationshintergrund","maennlich","","","",""
"SPD","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CDU","1986","kein Migrationshintergrund","maennlich","637","0.279332814849857","0.260896006420695","0.297769623279019"
"CDU","1986","kein Migrationshintergrund","weiblich","697","0.320924690671491","0.301575057901175","0.340274323441807"
"CDU","1986","direkter Migrationshintergrund","maennlich","36","0.181947846656056","0.150358929697064","0.213536763615047"
"CDU","1986","direkter Migrationshintergrund","weiblich","41","0.292746826111498","0.244592580764508","0.340901071458487"
"CDU","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CDU","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CSU","1986","kein Migrationshintergrund","maennlich","138","0.0600539597190609","0.0502910409459796","0.0698168784921423"
"CSU","1986","kein Migrationshintergrund","weiblich","132","0.0660017391108303","0.0557106126554679","0.0762928655661927"
"CSU","1986","direkter Migrationshintergrund","maennlich","","","",""
"CSU","1986","direkter Migrationshintergrund","weiblich","","","",""
"CSU","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CSU","1986","indirekter Migrationshintergrund","weiblich","","","",""
"FDP","1986","kein Migrationshintergrund","maennlich","93","0.0405668600732957","0.0324600416598034","0.048673678486788"
"FDP","1986","kein Migrationshintergrund","weiblich","67","0.0323787372816782","0.0250421371895135","0.0397153373738429"
"FDP","1986","direkter Migrationshintergrund","maennlich","","","",""
"FDP","1986","direkter Migrationshintergrund","weiblich","","","",""
"FDP","1986","indirekter Migrationshintergrund","maennlich","","","",""
"FDP","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","1986","kein Migrationshintergrund","maennlich","145","0.0582487853496155","0.048624490450528","0.067873080248703"
"Buendnis90/Gruene","1986","kein Migrationshintergrund","weiblich","166","0.064922658016784","0.0547101101692587","0.0751352058643093"
"Buendnis90/Gruene","1986","direkter Migrationshintergrund","maennlich","44","0.0816928956275379","0.059266633340741","0.104119157914335"
"Buendnis90/Gruene","1986","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke","1986","kein Migrationshintergrund","maennlich","","","",""
"Die Linke","1986","kein Migrationshintergrund","weiblich","","","",""
"Die Linke","1986","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke","1986","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke","1986","indirekter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1986","kein Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1986","kein Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1986","direkter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1986","direkter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1986","indirekter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Andere","1986","kein Migrationshintergrund","maennlich","","","",""
"Andere","1986","kein Migrationshintergrund","weiblich","","","",""
"Andere","1986","direkter Migrationshintergrund","maennlich","","","",""
"Andere","1986","direkter Migrationshintergrund","weiblich","","","",""
"Andere","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Andere","1986","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","1986","kein Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","1986","kein Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","1986","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","1986","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","1986","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","1986","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","1986","kein Migrationshintergrund","maennlich","","","",""
"SPD/CDU","1986","kein Migrationshintergrund","weiblich","","","",""
"SPD/CDU","1986","direkter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","1986","direkter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","1986","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","1986","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","1986","kein Migrationshintergrund","maennlich","","","",""
"SPD/FDP","1986","kein Migrationshintergrund","weiblich","","","",""
"SPD/FDP","1986","direkter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","1986","direkter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","1986","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","1986","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1986","kein Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1986","kein Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","1986","kein Migrationshintergrund","maennlich","213","0.093911547959376","0.0819247775296844","0.105898318389067"
"CDU/CSU","1986","kein Migrationshintergrund","weiblich","172","0.0730578229433627","0.062271538310592","0.0838441075761335"
"CDU/CSU","1986","direkter Migrationshintergrund","maennlich","65","0.101038999101432","0.0763623762553785","0.125715621947485"
"CDU/CSU","1986","direkter Migrationshintergrund","weiblich","45","0.121083902429571","0.0865601538566402","0.155607651002502"
"CDU/CSU","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","1986","kein Migrationshintergrund","maennlich","","","",""
"CDU/FDP","1986","kein Migrationshintergrund","weiblich","","","",""
"CDU/FDP","1986","direkter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","1986","direkter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","1986","kein Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","1986","kein Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","1986","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","1986","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1986","kein Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1986","kein Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1986","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1986","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1986","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","1986","kein Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","1986","kein Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","1986","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","1986","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","1986","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1986","kein Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1986","kein Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","kein Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","kein Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","1986","kein Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","1986","kein Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","1986","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","1986","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1986","kein Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1986","kein Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","1986","kein Migrationshintergrund","maennlich","","","",""
"CSU/FDP","1986","kein Migrationshintergrund","weiblich","","","",""
"CSU/FDP","1986","direkter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","1986","direkter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","1986","kein Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","1986","kein Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","1986","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","1986","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","1986","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","1986","kein Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","1986","kein Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","1986","direkter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","1986","direkter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","1986","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","1986","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","1986","kein Migrationshintergrund","maennlich","","","",""
"FDP/NPD","1986","kein Migrationshintergrund","weiblich","","","",""
"FDP/NPD","1986","direkter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","1986","direkter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","1986","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","1986","indirekter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","1986","kein Migrationshintergrund","maennlich","","","",""
"Piratenpartei","1986","kein Migrationshintergrund","weiblich","","","",""
"Piratenpartei","1986","direkter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","1986","direkter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","1986","indirekter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","1986","indirekter Migrationshintergrund","weiblich","","","",""
"AfD","1986","kein Migrationshintergrund","maennlich","","","",""
"AfD","1986","kein Migrationshintergrund","weiblich","","","",""
"AfD","1986","direkter Migrationshintergrund","maennlich","","","",""
"AfD","1986","direkter Migrationshintergrund","weiblich","","","",""
"AfD","1986","indirekter Migrationshintergrund","maennlich","","","",""
"AfD","1986","indirekter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","1986","kein Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","1986","kein Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","1986","direkter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","1986","direkter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","1986","indirekter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","1986","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","1986","kein Migrationshintergrund","maennlich","","","",""
"SPD/AfD","1986","kein Migrationshintergrund","weiblich","","","",""
"SPD/AfD","1986","direkter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","1986","direkter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","1986","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","1986","indirekter Migrationshintergrund","weiblich","","","",""
"SPD","1987","kein Migrationshintergrund","maennlich","1008","0.418575048892115","0.39893218149889","0.43821791628534"
"SPD","1987","kein Migrationshintergrund","weiblich","987","0.405714176616512","0.386089688952085","0.425338664280939"
"SPD","1987","direkter Migrationshintergrund","maennlich","372","0.518865561007137","0.477955377729483","0.55977574428479"
"SPD","1987","direkter Migrationshintergrund","weiblich","214","0.457184283440395","0.405724412390768","0.508644154490023"
"SPD","1987","indirekter Migrationshintergrund","maennlich","","","",""
"SPD","1987","indirekter Migrationshintergrund","weiblich","","","",""
"CDU","1987","kein Migrationshintergrund","maennlich","697","0.283192799775488","0.265253162113713","0.301132437437264"
"CDU","1987","kein Migrationshintergrund","weiblich","755","0.32007107815052","0.301426802100926","0.338715354200114"
"CDU","1987","direkter Migrationshintergrund","maennlich","37","0.169763813209917","0.139024499281836","0.200503127137997"
"CDU","1987","direkter Migrationshintergrund","weiblich","45","0.271809304667205","0.225852316075977","0.317766293258432"
