"plh0012_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Buendnis90/Gruene/Die Linke","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2027","0.449880784429269","0.435363385643197","0.464398183215342"
"SPD","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","638","0.535988813717074","0.503693281761385","0.568284345672764"
"SPD","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1334","0.300333985623636","0.286956967769789","0.313711003477482"
"CDU","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","77","0.229768170558807","0.202525102322018","0.257011238795597"
"CDU","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","270","0.0630571984108426","0.055964107067373","0.0701502897543123"
"CSU","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","160","0.0364323948281869","0.0309647961131474","0.0418999935432263"
"FDP","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","311","0.0616186535471147","0.0546015568281209","0.0686357502661085"
"Buendnis90/Gruene","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","64","0.0655911359959196","0.0495589993679051","0.081623272623934"
"Buendnis90/Gruene","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
