"plh0012_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Die Linke /DVU(Rep/NPD)","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","1987","Westdeutschland, alte Bundeslaender","maennlich","1400","0.426097560689649","0.408492858522587","0.443702262856712"
"SPD","1987","Westdeutschland, alte Bundeslaender","weiblich","1218","0.408575455218224","0.390344961434744","0.426805949001704"
"SPD","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU","1987","Westdeutschland, alte Bundeslaender","maennlich","737","0.274267208475177","0.258384285151538","0.290150131798815"
"CDU","1987","Westdeutschland, alte Bundeslaender","weiblich","802","0.316086748037223","0.298843611112783","0.333329884961663"
"CDU","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU","1987","Westdeutschland, alte Bundeslaender","maennlich","162","0.0647085737127205","0.0559504815077377","0.0734666659177032"
"CSU","1987","Westdeutschland, alte Bundeslaender","weiblich","122","0.0531839369312444","0.0448617843662789","0.0615060894962099"
"CSU","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","1987","Westdeutschland, alte Bundeslaender","maennlich","155","0.0566131088501492","0.0483857859291518","0.0648404317711467"
"FDP","1987","Westdeutschland, alte Bundeslaender","weiblich","123","0.0513295039510365","0.0431457256869319","0.0595132822151412"
"FDP","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","1987","Westdeutschland, alte Bundeslaender","maennlich","228","0.0652581589647757","0.05646553756941","0.0740507803601413"
"Buendnis90/Gruene","1987","Westdeutschland, alte Bundeslaender","weiblich","244","0.0708301899584436","0.0613160535958454","0.0803443263210417"
"Buendnis90/Gruene","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Andere","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Andere","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","1987","Westdeutschland, alte Bundeslaender","maennlich","327","0.10443424649211","0.0935468176261988","0.115321675358021"
"CDU/CSU","1987","Westdeutschland, alte Bundeslaender","weiblich","269","0.0940802779775191","0.0832533118930864","0.104907244061952"
"CDU/CSU","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","1988","Westdeutschland, alte Bundeslaender","maennlich","1427","0.480194249509835","0.461558626983858","0.498829872035812"
"SPD","1988","Westdeutschland, alte Bundeslaender","weiblich","1173","0.451670298960577","0.431980446418803","0.471360151502351"
"SPD","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU","1988","Westdeutschland, alte Bundeslaender","maennlich","613","0.252707839978377","0.236498345958988","0.268917333997766"
"CDU","1988","Westdeutschland, alte Bundeslaender","weiblich","683","0.304985874555129","0.286770106395749","0.323201642714508"
"CDU","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU","1988","Westdeutschland, alte Bundeslaender","maennlich","137","0.0580315751503472","0.0493105961698348","0.0667525541308595"
"CSU","1988","Westdeutschland, alte Bundeslaender","weiblich","119","0.0545178102472777","0.0455351145017702","0.0635005059927852"
"CSU","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","1988","Westdeutschland, alte Bundeslaender","maennlich","121","0.0486923749455324","0.0406644028294012","0.0567203470616637"
"FDP","1988","Westdeutschland, alte Bundeslaender","weiblich","93","0.0426044014718098","0.034613721096926","0.0505950818466936"
"FDP","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","1988","Westdeutschland, alte Bundeslaender","maennlich","169","0.055997569522557","0.0474215446336753","0.0645735944114387"
"Buendnis90/Gruene","1988","Westdeutschland, alte Bundeslaender","weiblich","170","0.0593773910481522","0.050027015069658","0.0687277670266463"
"Buendnis90/Gruene","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Andere","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Andere","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
