"plh0012_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","1984","Sachsen","weiblich","","","",""
"CDU/CSU","1984","Sachsen-Anhalt","maennlich","","","",""
"CDU/CSU","1984","Sachsen-Anhalt","weiblich","","","",""
"CDU/CSU","1984","Thueringen","maennlich","","","",""
"CDU/CSU","1984","Thueringen","weiblich","","","",""
"CDU/FDP","1984","Schleswig-Holstein","maennlich","","","",""
"CDU/FDP","1984","Schleswig-Holstein","weiblich","","","",""
"CDU/FDP","1984","Hamburg","maennlich","","","",""
"CDU/FDP","1984","Hamburg","weiblich","","","",""
"CDU/FDP","1984","Niedersachsen","maennlich","","","",""
"CDU/FDP","1984","Niedersachsen","weiblich","","","",""
"CDU/FDP","1984","Bremen","maennlich","","","",""
"CDU/FDP","1984","Bremen","weiblich","","","",""
"CDU/FDP","1984","Nordrhein-Westfalen","maennlich","","","",""
"CDU/FDP","1984","Nordrhein-Westfalen","weiblich","","","",""
"CDU/FDP","1984","Hessen","maennlich","","","",""
"CDU/FDP","1984","Hessen","weiblich","","","",""
"CDU/FDP","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/FDP","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/FDP","1984","Baden-Wuerttemberg","maennlich","","","",""
"CDU/FDP","1984","Baden-Wuerttemberg","weiblich","","","",""
"CDU/FDP","1984","Bayern","maennlich","","","",""
"CDU/FDP","1984","Bayern","weiblich","","","",""
"CDU/FDP","1984","Saarland","maennlich","","","",""
"CDU/FDP","1984","Saarland","weiblich","","","",""
"CDU/FDP","1984","Berlin","maennlich","","","",""
"CDU/FDP","1984","Berlin","weiblich","","","",""
"CDU/FDP","1984","Brandenburg","maennlich","","","",""
"CDU/FDP","1984","Brandenburg","weiblich","","","",""
"CDU/FDP","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/FDP","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/FDP","1984","Sachsen","maennlich","","","",""
"CDU/FDP","1984","Sachsen","weiblich","","","",""
"CDU/FDP","1984","Sachsen-Anhalt","maennlich","","","",""
"CDU/FDP","1984","Sachsen-Anhalt","weiblich","","","",""
"CDU/FDP","1984","Thueringen","maennlich","","","",""
"CDU/FDP","1984","Thueringen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Schleswig-Holstein","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Schleswig-Holstein","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Hamburg","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Hamburg","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Niedersachsen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Niedersachsen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Bremen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Bremen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Nordrhein-Westfalen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Nordrhein-Westfalen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Hessen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Hessen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Baden-Wuerttemberg","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Baden-Wuerttemberg","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Bayern","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Bayern","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Saarland","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Saarland","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Berlin","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Berlin","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Brandenburg","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Brandenburg","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen-Anhalt","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen-Anhalt","weiblich","","","",""
"CDU/Buendnis90/Gruene","1984","Thueringen","maennlich","","","",""
"CDU/Buendnis90/Gruene","1984","Thueringen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Schleswig-Holstein","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Schleswig-Holstein","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hamburg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hamburg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Niedersachsen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Niedersachsen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bremen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bremen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Nordrhein-Westfalen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Nordrhein-Westfalen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hessen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hessen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Baden-Wuerttemberg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Baden-Wuerttemberg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bayern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bayern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Berlin","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Berlin","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Brandenburg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Brandenburg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Sachsen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Sachsen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Sachsen-Anhalt","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Sachsen-Anhalt","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Thueringen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1984","Thueringen","weiblich","","","",""
"SPD/Die Linke","1984","Schleswig-Holstein","maennlich","","","",""
"SPD/Die Linke","1984","Schleswig-Holstein","weiblich","","","",""
"SPD/Die Linke","1984","Hamburg","maennlich","","","",""
"SPD/Die Linke","1984","Hamburg","weiblich","","","",""
"SPD/Die Linke","1984","Niedersachsen","maennlich","","","",""
"SPD/Die Linke","1984","Niedersachsen","weiblich","","","",""
"SPD/Die Linke","1984","Bremen","maennlich","","","",""
"SPD/Die Linke","1984","Bremen","weiblich","","","",""
"SPD/Die Linke","1984","Nordrhein-Westfalen","maennlich","","","",""
"SPD/Die Linke","1984","Nordrhein-Westfalen","weiblich","","","",""
"SPD/Die Linke","1984","Hessen","maennlich","","","",""
"SPD/Die Linke","1984","Hessen","weiblich","","","",""
"SPD/Die Linke","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/Die Linke","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/Die Linke","1984","Baden-Wuerttemberg","maennlich","","","",""
"SPD/Die Linke","1984","Baden-Wuerttemberg","weiblich","","","",""
"SPD/Die Linke","1984","Bayern","maennlich","","","",""
"SPD/Die Linke","1984","Bayern","weiblich","","","",""
"SPD/Die Linke","1984","Saarland","maennlich","","","",""
"SPD/Die Linke","1984","Saarland","weiblich","","","",""
"SPD/Die Linke","1984","Berlin","maennlich","","","",""
"SPD/Die Linke","1984","Berlin","weiblich","","","",""
"SPD/Die Linke","1984","Brandenburg","maennlich","","","",""
"SPD/Die Linke","1984","Brandenburg","weiblich","","","",""
"SPD/Die Linke","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/Die Linke","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/Die Linke","1984","Sachsen","maennlich","","","",""
"SPD/Die Linke","1984","Sachsen","weiblich","","","",""
"SPD/Die Linke","1984","Sachsen-Anhalt","maennlich","","","",""
"SPD/Die Linke","1984","Sachsen-Anhalt","weiblich","","","",""
"SPD/Die Linke","1984","Thueringen","maennlich","","","",""
"SPD/Die Linke","1984","Thueringen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Schleswig-Holstein","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Schleswig-Holstein","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hamburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hamburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Niedersachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Niedersachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Bremen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Bremen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Nordrhein-Westfalen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Nordrhein-Westfalen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hessen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Hessen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Baden-Wuerttemberg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Baden-Wuerttemberg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Bayern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Bayern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Berlin","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Berlin","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Brandenburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Brandenburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Sachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Sachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Sachsen-Anhalt","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Sachsen-Anhalt","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Thueringen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1984","Thueringen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Schleswig-Holstein","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Schleswig-Holstein","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hamburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hamburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Niedersachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Niedersachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Bremen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Bremen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Nordrhein-Westfalen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Nordrhein-Westfalen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hessen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Hessen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Baden-Wuerttemberg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Baden-Wuerttemberg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Bayern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Bayern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Berlin","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Berlin","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Brandenburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Brandenburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Sachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Sachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Sachsen-Anhalt","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Sachsen-Anhalt","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Thueringen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1984","Thueringen","weiblich","","","",""
"CDU/Die Linke","1984","Schleswig-Holstein","maennlich","","","",""
"CDU/Die Linke","1984","Schleswig-Holstein","weiblich","","","",""
"CDU/Die Linke","1984","Hamburg","maennlich","","","",""
"CDU/Die Linke","1984","Hamburg","weiblich","","","",""
"CDU/Die Linke","1984","Niedersachsen","maennlich","","","",""
"CDU/Die Linke","1984","Niedersachsen","weiblich","","","",""
"CDU/Die Linke","1984","Bremen","maennlich","","","",""
"CDU/Die Linke","1984","Bremen","weiblich","","","",""
"CDU/Die Linke","1984","Nordrhein-Westfalen","maennlich","","","",""
"CDU/Die Linke","1984","Nordrhein-Westfalen","weiblich","","","",""
"CDU/Die Linke","1984","Hessen","maennlich","","","",""
"CDU/Die Linke","1984","Hessen","weiblich","","","",""
"CDU/Die Linke","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/Die Linke","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/Die Linke","1984","Baden-Wuerttemberg","maennlich","","","",""
"CDU/Die Linke","1984","Baden-Wuerttemberg","weiblich","","","",""
"CDU/Die Linke","1984","Bayern","maennlich","","","",""
"CDU/Die Linke","1984","Bayern","weiblich","","","",""
"CDU/Die Linke","1984","Saarland","maennlich","","","",""
"CDU/Die Linke","1984","Saarland","weiblich","","","",""
"CDU/Die Linke","1984","Berlin","maennlich","","","",""
"CDU/Die Linke","1984","Berlin","weiblich","","","",""
"CDU/Die Linke","1984","Brandenburg","maennlich","","","",""
"CDU/Die Linke","1984","Brandenburg","weiblich","","","",""
"CDU/Die Linke","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/Die Linke","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/Die Linke","1984","Sachsen","maennlich","","","",""
"CDU/Die Linke","1984","Sachsen","weiblich","","","",""
"CDU/Die Linke","1984","Sachsen-Anhalt","maennlich","","","",""
"CDU/Die Linke","1984","Sachsen-Anhalt","weiblich","","","",""
"CDU/Die Linke","1984","Thueringen","maennlich","","","",""
"CDU/Die Linke","1984","Thueringen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Schleswig-Holstein","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Schleswig-Holstein","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Hamburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Hamburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Niedersachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Niedersachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Bremen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Bremen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Nordrhein-Westfalen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Nordrhein-Westfalen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Hessen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Hessen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Baden-Wuerttemberg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Baden-Wuerttemberg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Bayern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Bayern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Saarland","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Saarland","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Berlin","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Berlin","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Brandenburg","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Brandenburg","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Sachsen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Sachsen","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Sachsen-Anhalt","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Sachsen-Anhalt","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1984","Thueringen","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1984","Thueringen","weiblich","","","",""
"CSU/FDP","1984","Schleswig-Holstein","maennlich","","","",""
"CSU/FDP","1984","Schleswig-Holstein","weiblich","","","",""
"CSU/FDP","1984","Hamburg","maennlich","","","",""
"CSU/FDP","1984","Hamburg","weiblich","","","",""
"CSU/FDP","1984","Niedersachsen","maennlich","","","",""
"CSU/FDP","1984","Niedersachsen","weiblich","","","",""
"CSU/FDP","1984","Bremen","maennlich","","","",""
"CSU/FDP","1984","Bremen","weiblich","","","",""
"CSU/FDP","1984","Nordrhein-Westfalen","maennlich","","","",""
"CSU/FDP","1984","Nordrhein-Westfalen","weiblich","","","",""
"CSU/FDP","1984","Hessen","maennlich","","","",""
"CSU/FDP","1984","Hessen","weiblich","","","",""
"CSU/FDP","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CSU/FDP","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CSU/FDP","1984","Baden-Wuerttemberg","maennlich","","","",""
"CSU/FDP","1984","Baden-Wuerttemberg","weiblich","","","",""
"CSU/FDP","1984","Bayern","maennlich","","","",""
"CSU/FDP","1984","Bayern","weiblich","","","",""
"CSU/FDP","1984","Saarland","maennlich","","","",""
"CSU/FDP","1984","Saarland","weiblich","","","",""
"CSU/FDP","1984","Berlin","maennlich","","","",""
