"plh0012_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"CDU+/oder CSU/AfD","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","189","0.483393493848679","0.425274343443436","0.541512644253923"
"SPD","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1795","0.502427917037811","0.485566923865163","0.519288910210458"
"SPD","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","426","0.373808927875592","0.344710863311615","0.402906992439569"
"SPD","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","177","0.308173427712111","0.266909385727758","0.349437469696464"
"SPD","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","197","0.34844651741188","0.307766054821599","0.389126980002162"
"SPD","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","902","0.298855510631427","0.2834188745761","0.314292146686754"
"CDU","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","323","0.328826993810821","0.300572547284196","0.357081440337447"
"CDU","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","100","0.257145432453697","0.218086815674751","0.296204049232644"
"CDU","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","144","0.293405068449402","0.254530834114831","0.332279302783973"
"CDU","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","190","0.0653605586462861","0.0570257007804308","0.0736954165121414"
"CSU","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","59","0.0624472864824449","0.0478946907110342","0.0769998822538557"
"CSU","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","76","0.0261503414973602","0.0207688468964217","0.0315318360982986"
"FDP","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","44","0.0486380931976507","0.0357006939127067","0.0615754924825948"
"FDP","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","51","0.103087165348188","0.0771262380097164","0.129048092686659"
"FDP","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","32","0.138961117938344","0.0987314032660366","0.17919083261065"
"Buendnis90/Gruene","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","106","0.0245244955193877","0.019308628699742","0.0297403623390334"
"Buendnis90/Gruene","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","88","0.0729318879521756","0.0572931975429998","0.0885705783613514"
"Buendnis90/Gruene","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","115","0.240446281069895","0.20225503466107","0.27863752747872"
"Buendnis90/Gruene","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","64","0.115329297017135","0.0880581485035542","0.142600445530717"
"Buendnis90/Gruene","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","292","0.0773667970923985","0.0683571015154227","0.0863764926693743"
"CDU/CSU","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","116","0.108212141284045","0.0895287974737141","0.126895485094377"
"CDU/CSU","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","51","0.102883103689464","0.0757329620522153","0.130033245326712"
"CDU/CSU","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","45","0.0810737078477364","0.0577701012522512","0.104377314443222"
"CDU/CSU","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
