year,pgisced97,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.06364,65,887,0.04757,0.07972
1988,Upper Secondary Level,2nd Quintile,Not Employed,0.51582,399,887,0.48291,0.54873
1988,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.47736,512,973,0.44596,0.50876
1988,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.06674,73,973,0.05105,0.08243
1988,Upper Secondary Level,3rd Quintile,Vocational Training,0.02506,35,973,0.01523,0.03488
1988,Upper Secondary Level,3rd Quintile,Not Employed,0.40631,353,973,0.37543,0.43719
1988,Upper Secondary Level,4th Quintile,Full-Time Employment,0.55247,645,1068,0.52264,0.58231
1988,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.08594,96,1068,0.06912,0.10275
1988,Upper Secondary Level,4th Quintile,Not Employed,0.33329,327,1068,0.30500,0.36157
1988,Upper Secondary Level,5th Quintile,Full-Time Employment,0.62857,635,948,0.59780,0.65935
1988,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.07631,70,948,0.05940,0.09322
1988,Upper Secondary Level,5th Quintile,Not Employed,0.27403,243,948,0.24562,0.30243
1988,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.54438,31,31,0.36617,0.72260
1988,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.65178,51,51,0.51972,0.78383
1988,First Stage of Tertiary Education,1st Quintile,Not Employed,0.65806,33,33,0.49370,0.82242
1988,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.45461,43,81,0.34549,0.56372
1988,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.48315,38,81,0.37365,0.59266
1988,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.52579,54,92,0.42320,0.62839
1988,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.41296,38,92,0.31180,0.51413
1988,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.63879,91,91,0.53955,0.73803
1988,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.68750,112,112,0.60127,0.77373
1988,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.67406,63,63,0.55739,0.79074
1988,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.67401,106,138,0.59552,0.75251
1988,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.23780,32,138,0.16651,0.30909
1988,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.73627,272,330,0.68865,0.78388
1988,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.18954,58,330,0.14719,0.23190
1989,Pre-primary Level,1st Quintile,Not Employed,0.93975,44,44,0.86863,1.01087
1989,Pre-primary Level,2nd Quintile,Not Employed,0.89260,38,38,0.79283,0.99237
1989,Pre-primary Level,3rd Quintile,Not Employed,0.99556,34,34,0.97289,1.01824
1989,Primary Level,1st Quintile,Full-Time Employment,0.22189,60,213,0.16596,0.27783
1989,Primary Level,1st Quintile,Not Employed,0.69232,153,213,0.63019,0.75445
1989,Primary Level,2nd Quintile,Full-Time Employment,0.36140,65,153,0.28502,0.43777
1989,Primary Level,2nd Quintile,Not Employed,0.54088,88,153,0.46166,0.62011
1989,Primary Level,3rd Quintile,Full-Time Employment,0.54521,75,113,0.45299,0.63744
1989,Primary Level,3rd Quintile,Not Employed,0.34859,38,113,0.26034,0.43685
1989,Primary Level,4th Quintile,Full-Time Employment,0.67236,62,62,0.55458,0.79015
1989,Lower Secondary Level,1st Quintile,Full-Time Employment,0.12320,166,696,0.09876,0.14763
1989,Lower Secondary Level,1st Quintile,Vocational Training,0.07016,66,696,0.05117,0.08914
1989,Lower Secondary Level,1st Quintile,Not Employed,0.75165,464,696,0.71953,0.78378
1989,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.22260,212,623,0.18991,0.25529
1989,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.06823,45,623,0.04841,0.08804
1989,Lower Secondary Level,2nd Quintile,Vocational Training,0.06641,54,623,0.04684,0.08598
1989,Lower Secondary Level,2nd Quintile,Not Employed,0.62098,312,623,0.58285,0.65911
1989,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.23843,172,477,0.20015,0.27671
1989,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.09404,42,477,0.06782,0.12026
1989,Lower Secondary Level,3rd Quintile,Vocational Training,0.09788,58,477,0.07119,0.12458
1989,Lower Secondary Level,3rd Quintile,Not Employed,0.54865,205,477,0.50394,0.59335
1989,Lower Secondary Level,4th Quintile,Full-Time Employment,0.30443,182,428,0.26079,0.34808
1989,Lower Secondary Level,4th Quintile,Regular Part-Time Employment,0.12313,44,428,0.09196,0.15430
1989,Lower Secondary Level,4th Quintile,Vocational Training,0.11249,49,428,0.08252,0.14246
1989,Lower Secondary Level,4th Quintile,Not Employed,0.43900,153,428,0.39192,0.48607
1989,Lower Secondary Level,5th Quintile,Full-Time Employment,0.43355,131,219,0.36776,0.49933
1989,Lower Secondary Level,5th Quintile,Not Employed,0.38407,88,219,0.31951,0.44864
1989,Upper Secondary Level,1st Quintile,Full-Time Employment,0.23247,238,685,0.20081,0.26413
1989,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.05770,46,685,0.04022,0.07517
1989,Upper Secondary Level,1st Quintile,Not Employed,0.67092,401,685,0.63570,0.70613
1989,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.42298,440,868,0.39009,0.45587
1989,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.07185,64,868,0.05466,0.08904
1989,Upper Secondary Level,2nd Quintile,Not Employed,0.45984,364,868,0.42667,0.49302
1989,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.50529,529,949,0.47347,0.53712
1989,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.08309,86,949,0.06552,0.10066
1989,Upper Secondary Level,3rd Quintile,Not Employed,0.38056,334,949,0.34965,0.41147
1989,Upper Secondary Level,4th Quintile,Full-Time Employment,0.57229,667,1064,0.54255,0.60203
1989,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.06525,76,1064,0.05040,0.08009
1989,Upper Secondary Level,4th Quintile,Not Employed,0.33563,321,1064,0.30724,0.36402
1989,Upper Secondary Level,5th Quintile,Full-Time Employment,0.62382,583,881,0.59181,0.65583
1989,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.07879,69,881,0.06099,0.09658
1989,Upper Secondary Level,5th Quintile,Not Employed,0.27244,229,881,0.24303,0.30186
1989,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.70614,49,49,0.57727,0.83501
1989,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.62334,53,53,0.49163,0.75504
1989,First Stage of Tertiary Education,1st Quintile,Not Employed,0.62585,32,32,0.45551,0.79620
1989,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.40442,34,68,0.28691,0.52194
1989,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.55829,34,68,0.43938,0.67720
1989,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.58632,65,99,0.48881,0.68383
1989,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.33718,34,99,0.24358,0.43078
1989,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.59124,76,108,0.49809,0.68439
1989,First Stage of Tertiary Education,4th Quintile,Not Employed,0.33129,32,108,0.24210,0.42047
1989,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.68959,111,111,0.60313,0.77605
1989,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.54189,58,58,0.41255,0.67124
1989,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.71038,99,99,0.62058,0.80019
1989,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.70403,267,326,0.65440,0.75366
1989,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.19594,59,326,0.15279,0.23910
1990,Pre-primary Level,1st Quintile,Not Employed,0.81253,38,38,0.68677,0.93829
1990,Pre-primary Level,2nd Quintile,Not Employed,0.99368,37,37,0.96778,1.01957
1990,Primary Level,1st Quintile,Full-Time Employment,0.21453,63,223,0.16053,0.26853
1990,Primary Level,1st Quintile,Not Employed,0.70604,160,223,0.64611,0.76597
1990,Primary Level,2nd Quintile,Full-Time Employment,0.49592,75,137,0.41189,0.57995
1990,Primary Level,2nd Quintile,Not Employed,0.37531,62,137,0.29393,0.45669
1990,Primary Level,3rd Quintile,Full-Time Employment,0.67495,66,106,0.58536,0.76454
1990,Primary Level,3rd Quintile,Not Employed,0.26860,40,106,0.18382,0.35338
1990,Primary Level,4th Quintile,Full-Time Employment,0.53731,55,55,0.40432,0.67030
1990,Lower Secondary Level,1st Quintile,Full-Time Employment,0.15015,183,715,0.12395,0.17636
1990,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.03671,31,715,0.02292,0.05051
1990,Lower Secondary Level,1st Quintile,Vocational Training,0.05879,55,715,0.04154,0.07605
1990,Lower Secondary Level,1st Quintile,Not Employed,0.73357,446,715,0.70114,0.76600
1990,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.19896,175,567,0.16607,0.23185
1990,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.06833,40,567,0.04754,0.08911
1990,Lower Secondary Level,2nd Quintile,Vocational Training,0.08060,54,567,0.05817,0.10303
1990,Lower Secondary Level,2nd Quintile,Not Employed,0.63063,298,567,0.59086,0.67039
1990,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.24149,183,496,0.20378,0.27919
1990,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.09480,42,496,0.06900,0.12061
1990,Lower Secondary Level,3rd Quintile,Vocational Training,0.12210,64,496,0.09325,0.15094
1990,Lower Secondary Level,3rd Quintile,Not Employed,0.52422,207,496,0.48023,0.56822
1990,Lower Secondary Level,4th Quintile,Full-Time Employment,0.39967,211,425,0.35305,0.44630
1990,Lower Secondary Level,4th Quintile,Regular Part-Time Employment,0.10562,41,425,0.07636,0.13487
1990,Lower Secondary Level,4th Quintile,Vocational Training,0.07343,35,425,0.04860,0.09825
1990,Lower Secondary Level,4th Quintile,Not Employed,0.40101,138,425,0.35436,0.44766
1990,Lower Secondary Level,5th Quintile,Full-Time Employment,0.36840,104,183,0.29832,0.43848
1990,Lower Secondary Level,5th Quintile,Not Employed,0.43261,79,183,0.36063,0.50458
1990,Upper Secondary Level,1st Quintile,Full-Time Employment,0.24819,231,679,0.21567,0.28070
1990,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.07966,50,679,0.05928,0.10005
1990,Upper Secondary Level,1st Quintile,Not Employed,0.63550,398,679,0.59927,0.67172
1990,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.41819,412,855,0.38511,0.45128
1990,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.08411,80,855,0.06549,0.10272
1990,Upper Secondary Level,2nd Quintile,Not Employed,0.45609,363,855,0.42269,0.48950
1990,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.47451,500,932,0.44243,0.50659
1990,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.09406,96,932,0.07531,0.11281
1990,Upper Secondary Level,3rd Quintile,Not Employed,0.39921,336,932,0.36775,0.43067
1990,Upper Secondary Level,4th Quintile,Full-Time Employment,0.58255,645,1010,0.55212,0.61298
1990,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.07255,75,1010,0.05654,0.08856
1990,Upper Secondary Level,4th Quintile,Not Employed,0.30217,290,1010,0.27384,0.33051
1990,Upper Secondary Level,5th Quintile,Full-Time Employment,0.61996,584,888,0.58802,0.65190
1990,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.08251,73,888,0.06440,0.10062
1990,Upper Secondary Level,5th Quintile,Not Employed,0.27945,231,888,0.24992,0.30898
1990,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.53307,38,38,0.37231,0.69383
1990,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.67158,53,53,0.54393,0.79923
1990,First Stage of Tertiary Education,1st Quintile,Not Employed,0.71774,33,33,0.56179,0.87369
1990,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.40486,35,71,0.28987,0.51985
1990,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.52342,36,71,0.40641,0.64042
1990,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.54650,60,60,0.41947,0.67354
1990,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.59807,66,102,0.50245,0.69369
1990,First Stage of Tertiary Education,4th Quintile,Not Employed,0.35295,36,102,0.25975,0.44615
1990,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.69568,122,122,0.61369,0.77766
1990,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.49433,34,34,0.32375,0.66492
1990,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.60921,58,58,0.48254,0.73588
1990,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.72251,113,113,0.63959,0.80544
1990,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.69426,257,353,0.64613,0.74239
1990,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.08897,33,353,0.05923,0.11871
1990,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.20852,63,353,0.16608,0.25096
1991,Pre-primary Level,2nd Quintile,Not Employed,0.95758,33,33,0.88775,1.02741
1991,Primary Level,1st Quintile,Full-Time Employment,0.27552,58,205,0.21421,0.33683
1991,Primary Level,1st Quintile,Not Employed,0.64983,147,205,0.58437,0.71529
1991,Primary Level,2nd Quintile,Full-Time Employment,0.45219,76,144,0.37061,0.53377
1991,Primary Level,2nd Quintile,Not Employed,0.44226,68,144,0.36085,0.52366
1991,Primary Level,3rd Quintile,Full-Time Employment,0.67379,75,75,0.56697,0.78061
1991,Primary Level,4th Quintile,Full-Time Employment,0.56972,51,51,0.43249,0.70696
1991,Lower Secondary Level,1st Quintile,Full-Time Employment,0.13146,167,697,0.10635,0.15656
1991,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.04169,31,697,0.02684,0.05654
1991,Lower Secondary Level,1st Quintile,Vocational Training,0.07636,69,697,0.05663,0.09609
1991,Lower Secondary Level,1st Quintile,Not Employed,0.73690,430,697,0.70419,0.76961
1991,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.18486,169,548,0.15233,0.21740
1991,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.08426,47,548,0.06098,0.10754
1991,Lower Secondary Level,2nd Quintile,Vocational Training,0.07542,52,548,0.05329,0.09755
1991,Lower Secondary Level,2nd Quintile,Not Employed,0.62785,280,548,0.58734,0.66836
1991,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.29537,171,460,0.25363,0.33710
1991,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.09073,40,460,0.06445,0.11701
1991,Lower Secondary Level,3rd Quintile,Vocational Training,0.10535,62,460,0.07726,0.13343
1991,Lower Secondary Level,3rd Quintile,Not Employed,0.49683,187,460,0.45109,0.54257
1991,Lower Secondary Level,4th Quintile,Full-Time Employment,0.37481,215,421,0.32852,0.42111
1991,Lower Secondary Level,4th Quintile,Regular Part-Time Employment,0.11793,37,421,0.08708,0.14877
1991,Lower Secondary Level,4th Quintile,Vocational Training,0.06788,33,421,0.04382,0.09194
1991,Lower Secondary Level,4th Quintile,Not Employed,0.40058,136,421,0.35372,0.44745
1991,Lower Secondary Level,5th Quintile,Full-Time Employment,0.41586,107,183,0.34425,0.48747
1991,Lower Secondary Level,5th Quintile,Not Employed,0.39377,76,183,0.32279,0.46476
1991,Upper Secondary Level,1st Quintile,Full-Time Employment,0.24924,225,631,0.21546,0.28302
1991,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.06492,49,631,0.04568,0.08416
1991,Upper Secondary Level,1st Quintile,Not Employed,0.62990,357,631,0.59219,0.66760
1991,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.40575,410,853,0.37278,0.43872
1991,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.07473,81,853,0.05707,0.09238
1991,Upper Secondary Level,2nd Quintile,Not Employed,0.46807,362,853,0.43457,0.50158
1991,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.47323,513,968,0.44176,0.50470
1991,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.08897,91,968,0.07102,0.10691
1991,Upper Secondary Level,3rd Quintile,Not Employed,0.40875,364,968,0.37776,0.43973
1991,Upper Secondary Level,4th Quintile,Full-Time Employment,0.55731,605,979,0.52618,0.58845
1991,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.08321,84,979,0.06590,0.10052
1991,Upper Secondary Level,4th Quintile,Not Employed,0.30617,290,979,0.27728,0.33505
1991,Upper Secondary Level,5th Quintile,Full-Time Employment,0.62183,597,894,0.59002,0.65364
1991,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.09089,83,894,0.07203,0.10974
1991,Upper Secondary Level,5th Quintile,Not Employed,0.25711,214,894,0.22844,0.28577
1991,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.55844,37,37,0.39622,0.72065
1991,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.70670,60,60,0.59053,0.82288
1991,First Stage of Tertiary Education,1st Quintile,Not Employed,0.73177,38,38,0.58901,0.87452
1991,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.45376,38,38,0.29334,0.61418
1991,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.49156,46,78,0.37990,0.60323
1991,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.38815,32,78,0.27930,0.49700
1991,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.59925,75,109,0.50683,0.69167
1991,First Stage of Tertiary Education,4th Quintile,Not Employed,0.29584,34,109,0.20976,0.38193
1991,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.71979,124,124,0.64042,0.79916
1991,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.51621,31,31,0.33738,0.69504
1991,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.55605,57,57,0.42592,0.68619
1991,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.62225,113,147,0.54361,0.70090
1991,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.25986,34,147,0.18872,0.33100
1991,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.71459,256,348,0.66708,0.76211
1991,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.09654,33,348,0.06547,0.12761
1991,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.17742,59,348,0.13723,0.21762
1992,Pre-primary Level,1st Quintile,Not Employed,0.94339,41,41,0.87177,1.01501
