year,pgisced97,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Second Stage of Tertiary Education,female,Not Employed,0.31342,980,3408,0.29785,0.32900
2014,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.14150,76,424,0.10829,0.17472
2014,Pre-primary Level,male,Not Employed,0.85005,348,424,0.81603,0.88407
2014,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.20441,99,446,0.16694,0.24188
2014,Pre-primary Level,female,Not Employed,0.77461,347,446,0.73578,0.81343
2014,Primary Level,male,Full-Time Employment,0.29780,68,175,0.22985,0.36574
2014,Primary Level,male,Not Employed,0.50719,107,175,0.43291,0.58148
2014,Primary Level,female,"Marginal, Irregular Part-Time Employment",0.10418,32,239,0.06537,0.14300
2014,Primary Level,female,Not Employed,0.73788,207,239,0.68201,0.79376
2014,Lower Secondary Level,male,Full-Time Employment,0.34111,469,1256,0.31488,0.36734
2014,Lower Secondary Level,male,Regular Part-Time Employment,0.04041,43,1256,0.02952,0.05131
2014,Lower Secondary Level,male,Vocational Training,0.15101,214,1256,0.13120,0.17082
2014,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03800,54,1256,0.02742,0.04858
2014,Lower Secondary Level,male,Not Employed,0.41759,476,1256,0.39031,0.44488
2014,Lower Secondary Level,female,Full-Time Employment,0.08897,178,1972,0.07640,0.10154
2014,Lower Secondary Level,female,Regular Part-Time Employment,0.10256,229,1972,0.08917,0.11596
2014,Lower Secondary Level,female,Vocational Training,0.05327,143,1972,0.04336,0.06318
2014,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08995,222,1972,0.07732,0.10258
2014,Lower Secondary Level,female,Not Employed,0.66443,1200,1972,0.64358,0.68527
2014,Upper Secondary Level,male,Full-Time Employment,0.51943,3151,5658,0.50641,0.53245
2014,Upper Secondary Level,male,Regular Part-Time Employment,0.03139,162,5658,0.02684,0.03593
2014,Upper Secondary Level,male,Vocational Training,0.02019,99,5658,0.01653,0.02386
2014,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04168,255,5658,0.03647,0.04688
2014,Upper Secondary Level,male,Not Employed,0.38654,1991,5658,0.37386,0.39923
2014,Upper Secondary Level,female,Full-Time Employment,0.20893,1407,6883,0.19932,0.21853
2014,Upper Secondary Level,female,Regular Part-Time Employment,0.19831,1682,6883,0.18889,0.20773
2014,Upper Secondary Level,female,Vocational Training,0.01404,122,6883,0.01126,0.01682
2014,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08751,697,6883,0.08083,0.09419
2014,Upper Secondary Level,female,Not Employed,0.48994,2975,6883,0.47813,0.50175
2014,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.67974,542,712,0.64544,0.71403
2014,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.06168,39,712,0.04400,0.07937
2014,Post-secondary Non-tertiary Level,male,Not Employed,0.20687,131,712,0.17709,0.23664
2014,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.39339,396,1287,0.36669,0.42009
2014,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.27645,441,1287,0.25201,0.30090
2014,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.05933,116,1287,0.04641,0.07224
2014,Post-secondary Non-tertiary Level,female,Not Employed,0.26237,334,1287,0.23832,0.28641
2014,First Stage of Tertiary Education,male,Full-Time Employment,0.62039,637,941,0.58937,0.65142
2014,First Stage of Tertiary Education,male,Not Employed,0.34435,304,941,0.31397,0.37472
2014,First Stage of Tertiary Education,female,Full-Time Employment,0.31234,177,607,0.27544,0.34924
2014,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.24319,184,607,0.20903,0.27735
2014,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05820,44,607,0.03956,0.07684
2014,First Stage of Tertiary Education,female,Not Employed,0.38096,202,607,0.34230,0.41963
2014,Second Stage of Tertiary Education,male,Full-Time Employment,0.61424,1931,3096,0.59709,0.63139
2014,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.05184,166,3096,0.04403,0.05966
2014,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02997,99,3096,0.02396,0.03598
2014,Second Stage of Tertiary Education,male,Not Employed,0.30024,900,3096,0.28409,0.31639
2014,Second Stage of Tertiary Education,female,Full-Time Employment,0.41410,1142,3115,0.39680,0.43140
2014,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19811,858,3115,0.18411,0.21211
2014,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.06136,183,3115,0.05293,0.06979
2014,Second Stage of Tertiary Education,female,Not Employed,0.32441,932,3115,0.30797,0.34085
2015,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.22030,71,350,0.17682,0.26378
2015,Pre-primary Level,male,Not Employed,0.77280,279,350,0.72884,0.81677
2015,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.25084,105,418,0.20923,0.29245
2015,Pre-primary Level,female,Not Employed,0.74731,313,418,0.70560,0.78902
2015,Primary Level,male,Full-Time Employment,0.32346,79,182,0.25531,0.39161
2015,Primary Level,male,Not Employed,0.47011,103,182,0.39740,0.54282
2015,Primary Level,female,Regular Part-Time Employment,0.09518,36,258,0.05930,0.13106
2015,Primary Level,female,Not Employed,0.68969,222,258,0.63313,0.74625
2015,Lower Secondary Level,male,Full-Time Employment,0.34701,472,1251,0.32062,0.37340
2015,Lower Secondary Level,male,Regular Part-Time Employment,0.03655,46,1251,0.02614,0.04695
2015,Lower Secondary Level,male,Vocational Training,0.14880,211,1251,0.12907,0.16853
2015,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04134,59,1251,0.03031,0.05238
2015,Lower Secondary Level,male,Not Employed,0.40928,463,1251,0.38203,0.43654
2015,Lower Secondary Level,female,Full-Time Employment,0.08575,151,1849,0.07299,0.09852
2015,Lower Secondary Level,female,Regular Part-Time Employment,0.11061,231,1849,0.09631,0.12491
2015,Lower Secondary Level,female,Vocational Training,0.05411,139,1849,0.04380,0.06443
2015,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07467,177,1849,0.06268,0.08665
2015,Lower Secondary Level,female,Not Employed,0.67401,1151,1849,0.65264,0.69538
2015,Upper Secondary Level,male,Full-Time Employment,0.52037,3024,5471,0.50713,0.53361
2015,Upper Secondary Level,male,Regular Part-Time Employment,0.02829,174,5471,0.02389,0.03268
2015,Upper Secondary Level,male,Vocational Training,0.01714,98,5471,0.01370,0.02058
2015,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04244,217,5471,0.03710,0.04779
2015,Upper Secondary Level,male,Not Employed,0.39072,1958,5471,0.37779,0.40365
2015,Upper Secondary Level,female,Full-Time Employment,0.21476,1374,6695,0.20492,0.22460
2015,Upper Secondary Level,female,Regular Part-Time Employment,0.20229,1631,6695,0.19266,0.21191
2015,Upper Secondary Level,female,Vocational Training,0.01547,120,6695,0.01251,0.01842
2015,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08726,625,6695,0.08050,0.09402
2015,Upper Secondary Level,female,Not Employed,0.47936,2945,6695,0.46740,0.49133
2015,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.68041,592,773,0.64752,0.71331
2015,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.04826,33,773,0.03314,0.06338
2015,Post-secondary Non-tertiary Level,male,Not Employed,0.20105,148,773,0.17277,0.22932
2015,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.35656,389,1340,0.33090,0.38221
2015,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.28625,467,1340,0.26204,0.31046
2015,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.05651,111,1340,0.04414,0.06887
2015,Post-secondary Non-tertiary Level,female,Not Employed,0.29829,373,1340,0.27378,0.32279
2015,First Stage of Tertiary Education,male,Full-Time Employment,0.61582,609,903,0.58408,0.64756
2015,First Stage of Tertiary Education,male,Not Employed,0.34578,294,903,0.31474,0.37682
2015,First Stage of Tertiary Education,female,Full-Time Employment,0.33976,174,581,0.30122,0.37831
2015,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.24500,173,581,0.21000,0.28000
2015,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04852,39,581,0.03103,0.06600
2015,First Stage of Tertiary Education,female,Not Employed,0.36404,195,581,0.32488,0.40320
2015,Second Stage of Tertiary Education,male,Full-Time Employment,0.59795,1959,3194,0.58094,0.61496
2015,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.05582,181,3194,0.04786,0.06378
2015,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.03323,110,3194,0.02701,0.03945
2015,Second Stage of Tertiary Education,male,Not Employed,0.30948,944,3194,0.29344,0.32551
2015,Second Stage of Tertiary Education,female,Full-Time Employment,0.40670,1156,3206,0.38969,0.42371
2015,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.22657,891,3206,0.21208,0.24107
2015,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05217,192,3206,0.04447,0.05987
2015,Second Stage of Tertiary Education,female,Not Employed,0.31229,967,3206,0.29624,0.32833
2016,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.09197,49,407,0.06386,0.12008
2016,Pre-primary Level,male,Not Employed,0.87768,358,407,0.84581,0.90956
2016,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.20019,74,453,0.16330,0.23708
2016,Pre-primary Level,female,Not Employed,0.79867,379,453,0.76170,0.83564
2016,Primary Level,male,Full-Time Employment,0.36753,90,676,0.33116,0.40390
2016,Primary Level,male,Regular Part-Time Employment,0.08194,33,676,0.06125,0.10263
2016,Primary Level,male,Not Employed,0.46489,553,676,0.42726,0.50251
2016,Primary Level,female,Not Employed,0.74520,630,630,0.71115,0.77926
2016,Lower Secondary Level,male,Full-Time Employment,0.30688,389,1417,0.28286,0.33091
2016,Lower Secondary Level,male,Regular Part-Time Employment,0.03546,56,1417,0.02583,0.04509
2016,Lower Secondary Level,male,Vocational Training,0.14168,212,1417,0.12352,0.15984
2016,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04959,54,1417,0.03828,0.06090
2016,Lower Secondary Level,male,Not Employed,0.44808,706,1417,0.42218,0.47398
2016,Lower Secondary Level,female,Full-Time Employment,0.10000,143,1870,0.08640,0.11360
2016,Lower Secondary Level,female,Regular Part-Time Employment,0.12047,213,1870,0.10571,0.13522
2016,Lower Secondary Level,female,Vocational Training,0.05031,136,1870,0.04040,0.06022
2016,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06408,157,1870,0.05298,0.07518
2016,Lower Secondary Level,female,Not Employed,0.66496,1221,1870,0.64356,0.68636
2016,Upper Secondary Level,male,Full-Time Employment,0.52678,2722,5269,0.51330,0.54026
2016,Upper Secondary Level,male,Regular Part-Time Employment,0.03274,183,5269,0.02794,0.03755
2016,Upper Secondary Level,male,Vocational Training,0.01729,97,5269,0.01377,0.02081
2016,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04085,203,5269,0.03550,0.04619
2016,Upper Secondary Level,male,Not Employed,0.38133,2064,5269,0.36821,0.39444
2016,Upper Secondary Level,female,Full-Time Employment,0.22092,1292,6266,0.21064,0.23119
2016,Upper Secondary Level,female,Regular Part-Time Employment,0.21083,1535,6266,0.20073,0.22093
2016,Upper Secondary Level,female,Vocational Training,0.01710,116,6266,0.01389,0.02031
2016,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08278,570,6266,0.07596,0.08960
2016,Upper Secondary Level,female,Not Employed,0.46614,2753,6266,0.45379,0.47850
2016,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.69689,551,763,0.66425,0.72952
2016,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.05745,43,763,0.04093,0.07398
2016,Post-secondary Non-tertiary Level,male,Not Employed,0.19608,169,763,0.16789,0.22427
2016,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.38517,388,1287,0.35857,0.41177
2016,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.28099,463,1287,0.25642,0.30555
2016,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.06259,97,1287,0.04935,0.07582
2016,Post-secondary Non-tertiary Level,female,Not Employed,0.26859,339,1287,0.24437,0.29281
2016,First Stage of Tertiary Education,male,Full-Time Employment,0.63013,543,817,0.59701,0.66326
2016,First Stage of Tertiary Education,male,Not Employed,0.32631,274,817,0.29414,0.35848
2016,First Stage of Tertiary Education,female,Full-Time Employment,0.35579,167,542,0.31544,0.39613
2016,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.25546,168,542,0.21871,0.29221
2016,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05100,36,542,0.03246,0.06954
2016,First Stage of Tertiary Education,female,Not Employed,0.33504,171,542,0.29527,0.37482
2016,Second Stage of Tertiary Education,male,Full-Time Employment,0.58566,1779,3269,0.56877,0.60255
2016,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.06919,194,3269,0.06049,0.07789
2016,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02942,109,3269,0.02362,0.03521
2016,Second Stage of Tertiary Education,male,Not Employed,0.31145,1187,3269,0.29558,0.32733
2016,Second Stage of Tertiary Education,female,Full-Time Employment,0.41226,1087,3177,0.39514,0.42938
2016,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.21522,840,3177,0.20092,0.22951
2016,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04656,160,3177,0.03924,0.05389
2016,Second Stage of Tertiary Education,female,Not Employed,0.32303,1090,3177,0.30677,0.33930
2017,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.13504,53,440,0.10307,0.16701
2017,Pre-primary Level,male,Not Employed,0.86076,387,440,0.82837,0.89314
2017,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.19850,89,476,0.16263,0.23437
2017,Pre-primary Level,female,Not Employed,0.78927,387,476,0.75260,0.82595
2017,Primary Level,male,Full-Time Employment,0.36012,136,920,0.32908,0.39116
2017,Primary Level,male,Regular Part-Time Employment,0.04717,46,920,0.03347,0.06088
2017,Primary Level,male,"Marginal, Irregular Part-Time Employment",0.04542,39,920,0.03196,0.05888
2017,Primary Level,male,Not Employed,0.51655,699,920,0.48424,0.54886
2017,Primary Level,female,Regular Part-Time Employment,0.08217,40,940,0.06461,0.09974
2017,Primary Level,female,"Marginal, Irregular Part-Time Employment",0.06819,36,940,0.05207,0.08432
2017,Primary Level,female,Not Employed,0.74244,864,940,0.71447,0.77041
2017,Lower Secondary Level,male,Full-Time Employment,0.35170,478,1598,0.32828,0.37512
2017,Lower Secondary Level,male,Regular Part-Time Employment,0.01833,48,1598,0.01175,0.02491
2017,Lower Secondary Level,male,Vocational Training,0.11615,214,1598,0.10043,0.13186
2017,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.06180,66,1598,0.04999,0.07361
2017,Lower Secondary Level,male,Not Employed,0.42923,792,1598,0.40495,0.45350
2017,Lower Secondary Level,female,Full-Time Employment,0.10341,177,2095,0.09037,0.11645
2017,Lower Secondary Level,female,Regular Part-Time Employment,0.12671,257,2095,0.11246,0.14096
2017,Lower Secondary Level,female,Vocational Training,0.05938,143,2095,0.04925,0.06950
2017,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08057,163,2095,0.06891,0.09222
2017,Lower Secondary Level,female,Not Employed,0.62994,1355,2095,0.60926,0.65062
2017,Upper Secondary Level,male,Full-Time Employment,0.52713,3087,5862,0.51435,0.53991
2017,Upper Secondary Level,male,Regular Part-Time Employment,0.03539,217,5862,0.03066,0.04012
2017,Upper Secondary Level,male,Vocational Training,0.01966,150,5862,0.01611,0.02322
2017,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04219,246,5862,0.03705,0.04734
2017,Upper Secondary Level,male,Not Employed,0.37504,2162,5862,0.36265,0.38743
2017,Upper Secondary Level,female,Full-Time Employment,0.22666,1495,6889,0.21678,0.23655
2017,Upper Secondary Level,female,Regular Part-Time Employment,0.20828,1726,6889,0.19869,0.21787
2017,Upper Secondary Level,female,Vocational Training,0.01724,131,6889,0.01416,0.02031
2017,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08248,590,6889,0.07599,0.08898
2017,Upper Secondary Level,female,Not Employed,0.46337,2947,6889,0.45159,0.47515
2017,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.65214,585,862,0.62032,0.68395
2017,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.06274,53,862,0.04654,0.07894
2017,Post-secondary Non-tertiary Level,male,"Marginal, Irregular Part-Time Employment",0.04390,34,862,0.03022,0.05759
2017,Post-secondary Non-tertiary Level,male,Not Employed,0.22777,190,862,0.19976,0.25579
2017,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.35156,439,1423,0.32675,0.37638
2017,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.29998,506,1423,0.27617,0.32380
2017,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.06412,103,1423,0.05138,0.07685
2017,Post-secondary Non-tertiary Level,female,Not Employed,0.28065,375,1423,0.25729,0.30400
2017,First Stage of Tertiary Education,male,Full-Time Employment,0.63211,610,923,0.60099,0.66324
2017,First Stage of Tertiary Education,male,Regular Part-Time Employment,0.02582,31,923,0.01558,0.03605
2017,First Stage of Tertiary Education,male,Not Employed,0.32209,282,923,0.29192,0.35225
2017,First Stage of Tertiary Education,female,Full-Time Employment,0.35582,194,564,0.31628,0.39537
2017,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.27607,188,564,0.23914,0.31300
2017,First Stage of Tertiary Education,female,Not Employed,0.33304,182,564,0.29411,0.37198
2017,Second Stage of Tertiary Education,male,Full-Time Employment,0.61650,2099,3707,0.60085,0.63216
2017,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.05892,223,3707,0.05134,0.06650
2017,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.03162,115,3707,0.02598,0.03725
2017,Second Stage of Tertiary Education,male,Not Employed,0.29006,1270,3707,0.27545,0.30467
2017,Second Stage of Tertiary Education,female,Full-Time Employment,0.40295,1208,3494,0.38668,0.41921
2017,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.22574,954,3494,0.21187,0.23960
2017,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05688,178,3494,0.04920,0.06456
2017,Second Stage of Tertiary Education,female,Not Employed,0.30824,1154,3494,0.29292,0.32355
2018,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.13222,55,402,0.09906,0.16537
2018,Pre-primary Level,male,Not Employed,0.85541,347,402,0.82099,0.88984
2018,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.19959,62,364,0.15847,0.24070
2018,Pre-primary Level,female,Not Employed,0.78939,302,364,0.74744,0.83134
2018,Primary Level,male,Full-Time Employment,0.31116,168,901,0.28091,0.34141
2018,Primary Level,male,Regular Part-Time Employment,0.05101,55,901,0.03664,0.06539
2018,Primary Level,male,Vocational Training,0.03361,39,901,0.02183,0.04538
2018,Primary Level,male,"Marginal, Irregular Part-Time Employment",0.04217,40,901,0.02904,0.05530
2018,Primary Level,male,Not Employed,0.52869,599,901,0.49608,0.56130
2018,Primary Level,female,Regular Part-Time Employment,0.12900,56,851,0.10647,0.15153
2018,Primary Level,female,Not Employed,0.69733,795,851,0.66644,0.72821
2018,Lower Secondary Level,male,Full-Time Employment,0.33749,492,1581,0.31418,0.36081
2018,Lower Secondary Level,male,Regular Part-Time Employment,0.04477,76,1581,0.03457,0.05497
2018,Lower Secondary Level,male,Vocational Training,0.12742,227,1581,0.11098,0.14386
2018,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.06453,80,1581,0.05241,0.07664
2018,Lower Secondary Level,male,Not Employed,0.39532,706,1581,0.37121,0.41943
2018,Lower Secondary Level,female,Full-Time Employment,0.09654,160,1981,0.08353,0.10955
2018,Lower Secondary Level,female,Regular Part-Time Employment,0.12584,257,1981,0.11123,0.14045
2018,Lower Secondary Level,female,Vocational Training,0.05611,142,1981,0.04597,0.06624
2018,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07080,160,1981,0.05950,0.08210
2018,Lower Secondary Level,female,Not Employed,0.64983,1262,1981,0.62882,0.67084
2018,Upper Secondary Level,male,Full-Time Employment,0.52876,2869,5557,0.51563,0.54189
2018,Upper Secondary Level,male,Regular Part-Time Employment,0.04142,262,5557,0.03618,0.04666
2018,Upper Secondary Level,male,Vocational Training,0.01746,131,5557,0.01402,0.02091
2018,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04305,247,5557,0.03771,0.04839
2018,Upper Secondary Level,male,Not Employed,0.36747,2048,5557,0.35479,0.38015
2018,Upper Secondary Level,female,Full-Time Employment,0.22824,1441,6585,0.21810,0.23838
2018,Upper Secondary Level,female,Regular Part-Time Employment,0.21315,1654,6585,0.20326,0.22305
2018,Upper Secondary Level,female,Vocational Training,0.01644,131,6585,0.01337,0.01951
2018,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08053,563,6585,0.07396,0.08710
2018,Upper Secondary Level,female,Not Employed,0.46025,2796,6585,0.44821,0.47229
2018,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.66614,564,831,0.63406,0.69823
2018,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.07112,67,831,0.05364,0.08861
2018,Post-secondary Non-tertiary Level,male,"Marginal, Irregular Part-Time Employment",0.04717,35,831,0.03274,0.06159
2018,Post-secondary Non-tertiary Level,male,Not Employed,0.20758,165,831,0.17999,0.23517
2018,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.36440,432,1363,0.33884,0.38996
2018,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.29164,477,1363,0.26751,0.31578
2018,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.06546,94,1363,0.05232,0.07859
2018,Post-secondary Non-tertiary Level,female,Not Employed,0.27405,360,1363,0.25036,0.29774
2018,First Stage of Tertiary Education,male,Full-Time Employment,0.62564,560,824,0.59257,0.65870
2018,First Stage of Tertiary Education,male,Not Employed,0.30826,264,824,0.27672,0.33981
2018,First Stage of Tertiary Education,female,Full-Time Employment,0.36189,188,550,0.32169,0.40209
2018,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.28413,184,550,0.24640,0.32185
2018,First Stage of Tertiary Education,female,Not Employed,0.32964,178,550,0.29032,0.36896
2018,Second Stage of Tertiary Education,male,Full-Time Employment,0.61053,2029,3526,0.59443,0.62663
2018,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.06752,243,3526,0.05923,0.07580
2018,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02920,118,3526,0.02364,0.03475
2018,Second Stage of Tertiary Education,male,Not Employed,0.28862,1136,3526,0.27366,0.30358
2018,Second Stage of Tertiary Education,female,Full-Time Employment,0.40184,1183,3392,0.38534,0.41834
2018,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.22439,932,3392,0.21035,0.23843
2018,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05255,178,3392,0.04504,0.06006
2018,Second Stage of Tertiary Education,female,Not Employed,0.31505,1099,3392,0.29942,0.33069
2019,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.14752,59,312,0.10811,0.18694
2019,Pre-primary Level,male,Not Employed,0.84344,253,312,0.80305,0.88383
2019,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.21406,56,288,0.16661,0.26152
2019,Pre-primary Level,female,Not Employed,0.77083,232,288,0.72220,0.81946
2019,Primary Level,male,Full-Time Employment,0.35120,227,881,0.31967,0.38274
2019,Primary Level,male,Regular Part-Time Employment,0.07848,61,881,0.06071,0.09625
2019,Primary Level,male,Vocational Training,0.04204,49,881,0.02878,0.05529
2019,Primary Level,male,"Marginal, Irregular Part-Time Employment",0.04979,39,881,0.03541,0.06416
2019,Primary Level,male,Not Employed,0.43945,505,881,0.40666,0.47224
2019,Primary Level,female,Regular Part-Time Employment,0.16927,47,769,0.14275,0.19579
2019,Primary Level,female,"Marginal, Irregular Part-Time Employment",0.04392,33,769,0.02943,0.05841
2019,Primary Level,female,Not Employed,0.66571,689,769,0.63235,0.69908
2019,Lower Secondary Level,male,Full-Time Employment,0.34900,505,1457,0.32452,0.37349
2019,Lower Secondary Level,male,Regular Part-Time Employment,0.04652,74,1457,0.03570,0.05734
2019,Lower Secondary Level,male,Vocational Training,0.14288,212,1457,0.12491,0.16086
2019,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03344,61,1457,0.02420,0.04267
2019,Lower Secondary Level,male,Not Employed,0.40135,605,1457,0.37617,0.42652
2019,Lower Secondary Level,female,Full-Time Employment,0.09291,165,1751,0.07931,0.10651
2019,Lower Secondary Level,female,Regular Part-Time Employment,0.14605,230,1751,0.12951,0.16260
2019,Lower Secondary Level,female,Vocational Training,0.05107,129,1751,0.04076,0.06139
2019,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07050,145,1751,0.05850,0.08249
2019,Lower Secondary Level,female,Not Employed,0.63914,1082,1751,0.61664,0.66164
2019,Upper Secondary Level,male,Full-Time Employment,0.52485,2872,5383,0.51150,0.53819
2019,Upper Secondary Level,male,Regular Part-Time Employment,0.04694,273,5383,0.04129,0.05259
2019,Upper Secondary Level,male,Vocational Training,0.01753,118,5383,0.01402,0.02103
2019,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03712,218,5383,0.03207,0.04218
2019,Upper Secondary Level,male,Not Employed,0.37299,1902,5383,0.36007,0.38591
2019,Upper Secondary Level,female,Full-Time Employment,0.22906,1450,6302,0.21868,0.23944
2019,Upper Secondary Level,female,Regular Part-Time Employment,0.22708,1623,6302,0.21674,0.23742
2019,Upper Secondary Level,female,Vocational Training,0.01682,132,6302,0.01364,0.01999
2019,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06938,498,6302,0.06311,0.07565
2019,Upper Secondary Level,female,Not Employed,0.45643,2599,6302,0.44413,0.46873
2019,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.70629,622,871,0.67603,0.73656
2019,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.07531,63,871,0.05777,0.09284
2019,Post-secondary Non-tertiary Level,male,"Marginal, Irregular Part-Time Employment",0.05306,34,871,0.03817,0.06796
2019,Post-secondary Non-tertiary Level,male,Not Employed,0.15887,152,871,0.13458,0.18316
2019,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.36396,454,1360,0.33838,0.38954
2019,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.27403,470,1360,0.25031,0.29774
2019,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.05984,99,1360,0.04723,0.07245
2019,Post-secondary Non-tertiary Level,female,Not Employed,0.29199,337,1360,0.26782,0.31617
2019,First Stage of Tertiary Education,male,Full-Time Employment,0.62651,736,1050,0.59724,0.65579
2019,First Stage of Tertiary Education,male,Regular Part-Time Employment,0.03909,39,1050,0.02736,0.05082
2019,First Stage of Tertiary Education,male,Not Employed,0.30534,275,1050,0.27747,0.33321
2019,First Stage of Tertiary Education,female,Full-Time Employment,0.35105,210,549,0.31109,0.39101
