year,quintil_oecd,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,5th Quintile,West,Regular Part-Time Employment,0.11842,632,4016,0.10842,0.12841
2017,5th Quintile,West,Vocational Training,0.01460,45,4016,0.01089,0.01831
2017,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03666,166,4016,0.03085,0.04247
2017,5th Quintile,West,Not Employed,0.28057,1174,4016,0.26667,0.29446
2017,5th Quintile,East,Full-Time Employment,0.65792,377,547,0.61813,0.69771
2017,5th Quintile,East,Regular Part-Time Employment,0.11617,69,547,0.08929,0.14305
2017,5th Quintile,East,Not Employed,0.17920,101,547,0.14703,0.21137
2018,1st Quintile,West,Full-Time Employment,0.14683,908,5726,0.13766,0.15600
2018,1st Quintile,West,Regular Part-Time Employment,0.10991,604,5726,0.10181,0.11801
2018,1st Quintile,West,Vocational Training,0.05008,282,5726,0.04443,0.05573
2018,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.09545,454,5726,0.08784,0.10307
2018,1st Quintile,West,Not Employed,0.58677,3478,5726,0.57401,0.59952
2018,1st Quintile,East,Full-Time Employment,0.19216,301,1687,0.17335,0.21097
2018,1st Quintile,East,Regular Part-Time Employment,0.11333,190,1687,0.09820,0.12847
2018,1st Quintile,East,Vocational Training,0.02898,67,1687,0.02097,0.03699
2018,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07474,123,1687,0.06219,0.08730
2018,1st Quintile,East,Not Employed,0.57382,1006,1687,0.55022,0.59743
2018,2nd Quintile,West,Full-Time Employment,0.29830,1248,3964,0.28406,0.31255
2018,2nd Quintile,West,Regular Part-Time Employment,0.14184,681,3964,0.13098,0.15270
2018,2nd Quintile,West,Vocational Training,0.02762,168,3964,0.02252,0.03273
2018,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06740,309,3964,0.05959,0.07520
2018,2nd Quintile,West,Not Employed,0.46030,1558,3964,0.44478,0.47581
2018,2nd Quintile,East,Full-Time Employment,0.34863,496,1479,0.32434,0.37293
2018,2nd Quintile,East,Regular Part-Time Employment,0.11014,183,1479,0.09418,0.12610
2018,2nd Quintile,East,Vocational Training,0.01478,37,1479,0.00863,0.02094
2018,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02731,52,1479,0.01900,0.03562
2018,2nd Quintile,East,Not Employed,0.49773,711,1479,0.47223,0.52322
2018,3rd Quintile,West,Full-Time Employment,0.38496,1471,3800,0.36949,0.40043
2018,3rd Quintile,West,Regular Part-Time Employment,0.13003,678,3800,0.11933,0.14072
2018,3rd Quintile,West,Vocational Training,0.02461,100,3800,0.01968,0.02953
2018,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05670,253,3800,0.04934,0.06405
2018,3rd Quintile,West,Not Employed,0.40307,1298,3800,0.38748,0.41867
2018,3rd Quintile,East,Full-Time Employment,0.44509,467,1078,0.41541,0.47477
2018,3rd Quintile,East,Regular Part-Time Employment,0.10944,151,1078,0.09079,0.12808
2018,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.04596,38,1078,0.03346,0.05847
2018,3rd Quintile,East,Not Employed,0.38897,422,1078,0.35985,0.41808
2018,4th Quintile,West,Full-Time Employment,0.46746,1767,3971,0.45193,0.48298
2018,4th Quintile,West,Regular Part-Time Employment,0.14815,756,3971,0.13710,0.15921
2018,4th Quintile,West,Vocational Training,0.01855,80,3971,0.01435,0.02275
2018,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04990,214,3971,0.04313,0.05668
2018,4th Quintile,West,Not Employed,0.31498,1154,3971,0.30053,0.32943
2018,4th Quintile,East,Full-Time Employment,0.56720,463,791,0.53265,0.60175
2018,4th Quintile,East,Regular Part-Time Employment,0.15071,120,791,0.12576,0.17566
2018,4th Quintile,East,Not Employed,0.23092,208,791,0.20154,0.26031
2018,5th Quintile,West,Full-Time Employment,0.56450,2296,4521,0.55005,0.57896
2018,5th Quintile,West,Regular Part-Time Employment,0.13051,734,4521,0.12069,0.14034
2018,5th Quintile,West,Vocational Training,0.01139,58,4521,0.00829,0.01448
2018,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04188,188,4521,0.03604,0.04772
2018,5th Quintile,West,Not Employed,0.25158,1245,4521,0.23893,0.26423
2018,5th Quintile,East,Full-Time Employment,0.72498,409,593,0.68901,0.76095
2018,5th Quintile,East,Regular Part-Time Employment,0.10061,76,593,0.07638,0.12484
2018,5th Quintile,East,Not Employed,0.15422,108,593,0.12513,0.18332
2019,1st Quintile,West,Full-Time Employment,0.14817,955,5624,0.13888,0.15745
2019,1st Quintile,West,Regular Part-Time Employment,0.13133,620,5624,0.12251,0.14016
2019,1st Quintile,West,Vocational Training,0.04293,287,5624,0.03763,0.04822
2019,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.07764,423,5624,0.07064,0.08463
2019,1st Quintile,West,Not Employed,0.58996,3339,5624,0.57711,0.60282
2019,1st Quintile,East,Full-Time Employment,0.17089,283,1611,0.15251,0.18928
2019,1st Quintile,East,Regular Part-Time Employment,0.11362,160,1611,0.09812,0.12913
2019,1st Quintile,East,Vocational Training,0.02247,66,1611,0.01523,0.02971
2019,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.06423,104,1611,0.05225,0.07620
2019,1st Quintile,East,Not Employed,0.61587,998,1611,0.59211,0.63963
2019,2nd Quintile,West,Full-Time Employment,0.30384,1171,3694,0.28901,0.31867
2019,2nd Quintile,West,Regular Part-Time Employment,0.14388,656,3694,0.13256,0.15520
2019,2nd Quintile,West,Vocational Training,0.02595,161,3694,0.02082,0.03108
2019,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06126,248,3694,0.05352,0.06899
2019,2nd Quintile,West,Not Employed,0.46322,1458,3694,0.44714,0.47931
2019,2nd Quintile,East,Full-Time Employment,0.33063,422,1332,0.30535,0.35590
2019,2nd Quintile,East,Regular Part-Time Employment,0.10958,172,1332,0.09279,0.12636
2019,2nd Quintile,East,Vocational Training,0.01744,31,1332,0.01040,0.02447
2019,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02222,51,1332,0.01430,0.03014
2019,2nd Quintile,East,Not Employed,0.51665,656,1332,0.48981,0.54350
2019,3rd Quintile,West,Full-Time Employment,0.40663,1352,3433,0.39020,0.42307
2019,3rd Quintile,West,Regular Part-Time Employment,0.14828,640,3433,0.13639,0.16017
2019,3rd Quintile,West,Vocational Training,0.03183,113,3433,0.02595,0.03770
2019,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04867,210,3433,0.04147,0.05587
2019,3rd Quintile,West,Not Employed,0.36449,1118,3433,0.34839,0.38059
2019,3rd Quintile,East,Full-Time Employment,0.46953,475,1063,0.43951,0.49955
2019,3rd Quintile,East,Regular Part-Time Employment,0.11890,143,1063,0.09943,0.13837
2019,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02446,31,1063,0.01517,0.03375
2019,3rd Quintile,East,Not Employed,0.36456,414,1063,0.33561,0.39351
2019,4th Quintile,West,Full-Time Employment,0.46373,1582,3578,0.44739,0.48007
2019,4th Quintile,West,Regular Part-Time Employment,0.15574,676,3578,0.14385,0.16762
2019,4th Quintile,West,Vocational Training,0.01564,74,3578,0.01157,0.01970
2019,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04552,197,3578,0.03869,0.05235
2019,4th Quintile,West,Not Employed,0.31824,1049,3578,0.30298,0.33351
2019,4th Quintile,East,Full-Time Employment,0.56417,410,718,0.52788,0.60047
2019,4th Quintile,East,Regular Part-Time Employment,0.13205,98,718,0.10727,0.15683
2019,4th Quintile,East,Not Employed,0.24255,210,718,0.21118,0.27393
2019,5th Quintile,West,Full-Time Employment,0.56102,2127,4249,0.54609,0.57594
2019,5th Quintile,West,Regular Part-Time Employment,0.12986,710,4249,0.11975,0.13997
2019,5th Quintile,West,Vocational Training,0.01104,50,4249,0.00790,0.01419
2019,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03943,198,4249,0.03357,0.04528
2019,5th Quintile,West,Not Employed,0.25849,1164,4249,0.24532,0.27165
2019,5th Quintile,East,Full-Time Employment,0.65840,400,593,0.62020,0.69660
2019,5th Quintile,East,Regular Part-Time Employment,0.12511,91,593,0.09846,0.15176
2019,5th Quintile,East,Not Employed,0.17788,102,593,0.14708,0.20869
2020,1st Quintile,West,Full-Time Employment,0.15487,974,5208,0.14504,0.16470
2020,1st Quintile,West,Regular Part-Time Employment,0.11601,555,5208,0.10731,0.12471
2020,1st Quintile,West,Vocational Training,0.03854,262,5208,0.03331,0.04376
2020,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.07850,344,5208,0.07120,0.08581
2020,1st Quintile,West,Not Employed,0.59964,3073,5208,0.58633,0.61294
2020,1st Quintile,East,Full-Time Employment,0.16883,260,1469,0.14966,0.18799
2020,1st Quintile,East,Regular Part-Time Employment,0.11742,177,1469,0.10096,0.13389
2020,1st Quintile,East,Vocational Training,0.02885,55,1469,0.02029,0.03742
2020,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07068,82,1469,0.05757,0.08379
2020,1st Quintile,East,Not Employed,0.59905,895,1469,0.57397,0.62412
2020,2nd Quintile,West,Full-Time Employment,0.29888,1144,3588,0.28390,0.31386
2020,2nd Quintile,West,Regular Part-Time Employment,0.14557,643,3588,0.13403,0.15711
2020,2nd Quintile,West,Vocational Training,0.02650,129,3588,0.02124,0.03176
2020,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05579,246,3588,0.04828,0.06330
2020,2nd Quintile,West,Not Employed,0.47092,1426,3588,0.45459,0.48726
2020,2nd Quintile,East,Full-Time Employment,0.36156,456,1368,0.33610,0.38703
2020,2nd Quintile,East,Regular Part-Time Employment,0.11502,160,1368,0.09810,0.13193
2020,2nd Quintile,East,Vocational Training,0.03102,38,1368,0.02183,0.04021
2020,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02221,45,1368,0.01440,0.03003
2020,2nd Quintile,East,Not Employed,0.46909,669,1368,0.44263,0.49554
2020,3rd Quintile,West,Full-Time Employment,0.40608,1334,3327,0.38938,0.42277
2020,3rd Quintile,West,Regular Part-Time Employment,0.14544,614,3327,0.13346,0.15743
2020,3rd Quintile,West,Vocational Training,0.02949,115,3327,0.02374,0.03524
2020,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04285,179,3327,0.03596,0.04973
2020,3rd Quintile,West,Not Employed,0.37598,1085,3327,0.35951,0.39244
2020,3rd Quintile,East,Full-Time Employment,0.42286,431,979,0.39190,0.45382
2020,3rd Quintile,East,Regular Part-Time Employment,0.15422,141,979,0.13159,0.17686
2020,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.04045,33,979,0.02810,0.05280
2020,3rd Quintile,East,Not Employed,0.37243,374,979,0.34213,0.40273
2020,4th Quintile,West,Full-Time Employment,0.46462,1692,3753,0.44866,0.48058
2020,4th Quintile,West,Regular Part-Time Employment,0.16333,732,3753,0.15150,0.17516
2020,4th Quintile,West,Vocational Training,0.02167,83,3753,0.01701,0.02633
2020,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04645,194,3753,0.03971,0.05318
2020,4th Quintile,West,Not Employed,0.30386,1052,3753,0.28914,0.31857
2020,4th Quintile,East,Full-Time Employment,0.58739,470,809,0.55345,0.62134
2020,4th Quintile,East,Regular Part-Time Employment,0.11979,109,809,0.09740,0.14218
2020,4th Quintile,East,Not Employed,0.24598,230,809,0.21628,0.27567
2020,5th Quintile,West,Full-Time Employment,0.55796,2738,5146,0.54439,0.57153
2020,5th Quintile,West,Regular Part-Time Employment,0.13430,850,5146,0.12498,0.14361
2020,5th Quintile,West,Vocational Training,0.01125,64,5146,0.00837,0.01414
2020,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03932,219,5146,0.03401,0.04463
2020,5th Quintile,West,Not Employed,0.25700,1275,5146,0.24506,0.26894
2020,5th Quintile,East,Full-Time Employment,0.62793,587,863,0.59566,0.66020
2020,5th Quintile,East,Regular Part-Time Employment,0.12692,134,863,0.10470,0.14915
2020,5th Quintile,East,Not Employed,0.19389,142,863,0.16750,0.22028
2021,1st Quintile,West,Full-Time Employment,0.17668,887,3861,0.16465,0.18871
2021,1st Quintile,West,Regular Part-Time Employment,0.13371,453,3861,0.12298,0.14445
2021,1st Quintile,West,Vocational Training,0.03055,154,3861,0.02512,0.03598
2021,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.09089,207,3861,0.08182,0.09996
2021,1st Quintile,West,Not Employed,0.56041,2092,3861,0.54475,0.57607
2021,1st Quintile,West,In short-time work (since 2021),0.00776,68,3861,0.00499,0.01053
2021,1st Quintile,East,Full-Time Employment,0.18827,215,979,0.16377,0.21278
2021,1st Quintile,East,Regular Part-Time Employment,0.13618,137,979,0.11468,0.15768
2021,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.06597,55,979,0.05041,0.08153
2021,1st Quintile,East,Not Employed,0.56978,572,979,0.53875,0.60081
2021,2nd Quintile,West,Full-Time Employment,0.33299,942,2682,0.31515,0.35083
2021,2nd Quintile,West,Regular Part-Time Employment,0.14076,452,2682,0.12759,0.15392
2021,2nd Quintile,West,Vocational Training,0.02262,73,2682,0.01700,0.02825
2021,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05028,156,2682,0.04201,0.05855
2021,2nd Quintile,West,Not Employed,0.44834,1059,2682,0.42951,0.46716
2021,2nd Quintile,East,Full-Time Employment,0.30191,271,883,0.27161,0.33221
2021,2nd Quintile,East,Regular Part-Time Employment,0.11578,117,883,0.09466,0.13690
2021,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02396,31,883,0.01387,0.03405
2021,2nd Quintile,East,Not Employed,0.52185,464,883,0.48888,0.55482
2021,3rd Quintile,West,Full-Time Employment,0.38109,1004,2476,0.36196,0.40023
2021,3rd Quintile,West,Regular Part-Time Employment,0.16148,489,2476,0.14698,0.17598
2021,3rd Quintile,West,Vocational Training,0.02112,67,2476,0.01546,0.02679
2021,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05824,130,2476,0.04901,0.06746
2021,3rd Quintile,West,Not Employed,0.37109,786,2476,0.35205,0.39012
2021,3rd Quintile,East,Full-Time Employment,0.53292,340,663,0.49491,0.57093
2021,3rd Quintile,East,Regular Part-Time Employment,0.11499,106,663,0.09069,0.13929
2021,3rd Quintile,East,Not Employed,0.30998,217,663,0.27475,0.34521
2021,4th Quintile,West,Full-Time Employment,0.49431,1220,2602,0.47510,0.51353
2021,4th Quintile,West,Regular Part-Time Employment,0.14538,483,2602,0.13184,0.15893
2021,4th Quintile,West,Vocational Training,0.01141,37,2602,0.00732,0.01549
2021,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03751,104,2602,0.03021,0.04481
2021,4th Quintile,West,Not Employed,0.30274,758,2602,0.28508,0.32040
2021,4th Quintile,East,Full-Time Employment,0.52213,320,567,0.48097,0.56328
2021,4th Quintile,East,Regular Part-Time Employment,0.11568,64,567,0.08933,0.14203
2021,4th Quintile,East,Not Employed,0.28534,183,567,0.24814,0.32254
2021,5th Quintile,West,Full-Time Employment,0.56160,1961,3648,0.54550,0.57771
2021,5th Quintile,West,Regular Part-Time Employment,0.12441,565,3648,0.11370,0.13512
2021,5th Quintile,West,Vocational Training,0.00987,37,3648,0.00666,0.01308
2021,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03816,135,3648,0.03195,0.04438
2021,5th Quintile,West,Not Employed,0.25988,950,3648,0.24564,0.27411
2021,5th Quintile,East,Full-Time Employment,0.67074,427,641,0.63434,0.70715
2021,5th Quintile,East,Regular Part-Time Employment,0.12813,91,641,0.10223,0.15402
2021,5th Quintile,East,Not Employed,0.16839,123,641,0.13940,0.19738
2022,1st Quintile,West,Full-Time Employment,0.16800,744,3364,0.15537,0.18064
2022,1st Quintile,West,Regular Part-Time Employment,0.13501,440,3364,0.12346,0.14656
2022,1st Quintile,West,Vocational Training,0.02525,136,3364,0.01995,0.03056
2022,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.07959,215,3364,0.07044,0.08874
2022,1st Quintile,West,Not Employed,0.58761,1781,3364,0.57097,0.60425
2022,1st Quintile,West,In short-time work (since 2021),0.00453,48,3364,0.00226,0.00680
2022,1st Quintile,East,Full-Time Employment,0.19526,203,968,0.17028,0.22025
2022,1st Quintile,East,Regular Part-Time Employment,0.09998,123,968,0.08107,0.11889
2022,1st Quintile,East,Vocational Training,0.03184,43,968,0.02077,0.04290
2022,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07544,69,968,0.05879,0.09209
2022,1st Quintile,East,Not Employed,0.59726,530,968,0.56635,0.62818
2022,2nd Quintile,West,Full-Time Employment,0.30930,838,2392,0.29077,0.32783
2022,2nd Quintile,West,Regular Part-Time Employment,0.13574,434,2392,0.12201,0.14947
2022,2nd Quintile,West,Vocational Training,0.01818,59,2392,0.01282,0.02353
2022,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04978,139,2392,0.04107,0.05850
2022,2nd Quintile,West,Not Employed,0.48153,922,2392,0.46151,0.50156
2022,2nd Quintile,East,Full-Time Employment,0.31449,302,843,0.28313,0.34585
2022,2nd Quintile,East,Regular Part-Time Employment,0.09331,105,843,0.07367,0.11296
2022,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03774,42,843,0.02487,0.05061
2022,2nd Quintile,East,Not Employed,0.52646,394,843,0.49274,0.56019
2022,3rd Quintile,West,Full-Time Employment,0.35970,975,2320,0.34016,0.37923
2022,3rd Quintile,West,Regular Part-Time Employment,0.15750,464,2320,0.14267,0.17232
2022,3rd Quintile,West,Vocational Training,0.01142,55,2320,0.00709,0.01574
2022,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.04316,107,2320,0.03488,0.05143
2022,3rd Quintile,West,Not Employed,0.42727,719,2320,0.40713,0.44740
2022,3rd Quintile,East,Full-Time Employment,0.35816,284,638,0.32092,0.39539
2022,3rd Quintile,East,Regular Part-Time Employment,0.12619,101,638,0.10041,0.15198
2022,3rd Quintile,East,Not Employed,0.45913,253,638,0.42043,0.49783
2022,4th Quintile,West,Full-Time Employment,0.43024,1183,2538,0.41098,0.44951
2022,4th Quintile,West,Regular Part-Time Employment,0.18479,507,2538,0.16968,0.19989
2022,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04521,126,2538,0.03712,0.05329
2022,4th Quintile,West,Not Employed,0.33013,722,2538,0.31183,0.34843
2022,4th Quintile,East,Full-Time Employment,0.52490,300,549,0.48309,0.56671
2022,4th Quintile,East,Regular Part-Time Employment,0.13787,90,549,0.10901,0.16674
2022,4th Quintile,East,Not Employed,0.29448,159,549,0.25632,0.33264
2022,5th Quintile,West,Full-Time Employment,0.51315,1808,3409,0.49637,0.52993
2022,5th Quintile,West,Regular Part-Time Employment,0.13667,564,3409,0.12514,0.14821
2022,5th Quintile,West,Vocational Training,0.00884,35,3409,0.00570,0.01198
2022,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03789,154,3409,0.03148,0.04430
2022,5th Quintile,West,Not Employed,0.30341,848,3409,0.28798,0.31885
2022,5th Quintile,East,Full-Time Employment,0.64461,409,605,0.60644,0.68278
2022,5th Quintile,East,Regular Part-Time Employment,0.11553,70,605,0.09004,0.14102
2022,5th Quintile,East,Not Employed,0.21560,126,605,0.18281,0.24840
