year,bula_h,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,North Rhine-Westphalia,Indirect migration background,Not Employed,0.61313,46,46,0.47083,0.75543
1990,Hesse,No migration background,Full-Time Employment,0.41242,266,567,0.37186,0.45297
1990,Hesse,No migration background,Regular Part-Time Employment,0.07213,52,567,0.05081,0.09344
1990,Hesse,No migration background,Not Employed,0.45796,249,567,0.41691,0.49901
1990,Hesse,Direct migration background,Full-Time Employment,0.39638,192,310,0.34184,0.45092
1990,Hesse,Direct migration background,Not Employed,0.48802,118,310,0.43228,0.54375
1990,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.37288,214,510,0.33087,0.41489
1990,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.06959,38,510,0.04749,0.09170
1990,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.49701,258,510,0.45358,0.54045
1990,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.60869,72,114,0.51870,0.69868
1990,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.34146,42,114,0.25403,0.42889
1990,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.45990,487,1006,0.42908,0.49071
1990,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.09732,109,1006,0.07899,0.11564
1990,Baden-Wuerttemberg,No migration background,Vocational Training,0.03824,44,1006,0.02638,0.05010
1990,Baden-Wuerttemberg,No migration background,Not Employed,0.37710,366,1006,0.34713,0.40706
1990,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.54652,417,665,0.50865,0.58439
1990,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.07094,39,665,0.05141,0.09047
1990,Baden-Wuerttemberg,Direct migration background,Not Employed,0.35572,209,665,0.31931,0.39214
1990,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.37437,31,31,0.20119,0.54755
1990,Bavaria,No migration background,Full-Time Employment,0.44960,565,1160,0.42097,0.47824
1990,Bavaria,No migration background,Regular Part-Time Employment,0.08083,109,1160,0.06514,0.09652
1990,Bavaria,No migration background,Vocational Training,0.02347,31,1160,0.01476,0.03219
1990,Bavaria,No migration background,Not Employed,0.42197,455,1160,0.39353,0.45040
1990,Bavaria,Direct migration background,Full-Time Employment,0.49426,222,325,0.43982,0.54870
1990,Bavaria,Direct migration background,Not Employed,0.37070,103,325,0.31811,0.42329
1990,Berlin,No migration background,Full-Time Employment,0.53751,304,478,0.49276,0.58225
1990,Berlin,No migration background,Regular Part-Time Employment,0.08202,40,478,0.05739,0.10664
1990,Berlin,No migration background,Not Employed,0.35187,134,478,0.30902,0.39473
1990,Berlin,Direct migration background,Full-Time Employment,0.43747,50,96,0.33772,0.53723
1990,Berlin,Direct migration background,Not Employed,0.35938,46,96,0.26289,0.45587
1990,Brandenburg,No migration background,Full-Time Employment,0.63815,482,689,0.60224,0.67406
1990,Brandenburg,No migration background,Regular Part-Time Employment,0.06353,48,689,0.04531,0.08176
1990,Brandenburg,No migration background,Not Employed,0.27240,159,689,0.23913,0.30566
1990,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.62509,323,470,0.58127,0.66890
1990,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.07992,45,470,0.05538,0.10446
1990,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.25074,102,470,0.21151,0.28996
1990,Saxony,No migration background,Full-Time Employment,0.59091,830,1295,0.56412,0.61770
1990,Saxony,No migration background,Regular Part-Time Employment,0.09834,141,1295,0.08212,0.11457
1990,Saxony,No migration background,Vocational Training,0.02216,35,1295,0.01414,0.03018
1990,Saxony,No migration background,Not Employed,0.28654,289,1295,0.26191,0.31118
1990,Saxony-Anhalt,No migration background,Full-Time Employment,0.59254,502,747,0.55728,0.62780
1990,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.08258,72,747,0.06283,0.10234
1990,Saxony-Anhalt,No migration background,Not Employed,0.28991,173,747,0.25735,0.32247
1990,Thuringa,No migration background,Full-Time Employment,0.59246,458,698,0.55598,0.62894
1990,Thuringa,No migration background,Regular Part-Time Employment,0.08722,71,698,0.06627,0.10817
1990,Thuringa,No migration background,Not Employed,0.29307,169,698,0.25928,0.32686
1991,Schleswig-Holstein,No migration background,Full-Time Employment,0.39835,106,208,0.33166,0.46505
1991,Schleswig-Holstein,No migration background,Not Employed,0.41482,102,208,0.34770,0.48194
1991,Hamburg,No migration background,Full-Time Employment,0.46945,54,103,0.37260,0.56631
1991,Hamburg,No migration background,Not Employed,0.45050,49,103,0.35394,0.54705
1991,Lower Saxony,No migration background,Full-Time Employment,0.41306,352,751,0.37782,0.44830
1991,Lower Saxony,No migration background,Regular Part-Time Employment,0.07271,63,751,0.05413,0.09130
1991,Lower Saxony,No migration background,Not Employed,0.45847,336,751,0.42280,0.49413
1991,Lower Saxony,Direct migration background,Full-Time Employment,0.42574,73,130,0.34042,0.51107
1991,Lower Saxony,Direct migration background,Not Employed,0.43059,57,130,0.34514,0.51604
1991,Bremen,No migration background,Not Employed,0.63338,45,45,0.49099,0.77576
1991,North Rhine-Westphalia,No migration background,Full-Time Employment,0.42361,798,1795,0.40074,0.44647
1991,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.08025,150,1795,0.06767,0.09282
1991,North Rhine-Westphalia,No migration background,Vocational Training,0.03560,73,1795,0.02702,0.04417
1991,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.02290,44,1795,0.01597,0.02982
1991,North Rhine-Westphalia,No migration background,Not Employed,0.43766,730,1795,0.41470,0.46061
1991,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.49079,340,590,0.45041,0.53116
1991,North Rhine-Westphalia,Direct migration background,Not Employed,0.41417,250,590,0.37439,0.45395
1991,North Rhine-Westphalia,Indirect migration background,Not Employed,0.54598,45,45,0.39886,0.69309
1991,Hesse,No migration background,Full-Time Employment,0.39538,259,552,0.35456,0.43621
1991,Hesse,No migration background,Regular Part-Time Employment,0.08149,57,552,0.05865,0.10434
1991,Hesse,No migration background,Not Employed,0.46117,236,552,0.41955,0.50280
1991,Hesse,Direct migration background,Full-Time Employment,0.45381,201,302,0.39757,0.51006
1991,Hesse,Direct migration background,Not Employed,0.44501,101,302,0.38887,0.50116
1991,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.40355,227,512,0.36101,0.44609
1991,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.07726,44,512,0.05411,0.10041
1991,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.47584,241,512,0.43254,0.51914
1991,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.72861,75,106,0.64355,0.81366
1991,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.23572,31,106,0.15453,0.31691
1991,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.45264,485,1030,0.42222,0.48305
1991,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.10341,113,1030,0.08481,0.12202
1991,Baden-Wuerttemberg,No migration background,Vocational Training,0.03885,47,1030,0.02705,0.05066
1991,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.03094,32,1030,0.02036,0.04153
1991,Baden-Wuerttemberg,No migration background,Not Employed,0.37415,353,1030,0.34459,0.40372
1991,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.54391,411,658,0.50583,0.58200
1991,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.05977,40,658,0.04164,0.07790
1991,Baden-Wuerttemberg,Direct migration background,Not Employed,0.35071,207,658,0.31422,0.38719
1991,Bavaria,No migration background,Full-Time Employment,0.44662,569,1195,0.41842,0.47482
1991,Bavaria,No migration background,Regular Part-Time Employment,0.07840,102,1195,0.06316,0.09365
1991,Bavaria,No migration background,Vocational Training,0.02932,43,1195,0.01975,0.03889
1991,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.02352,31,1195,0.01492,0.03212
1991,Bavaria,No migration background,Not Employed,0.42214,450,1195,0.39412,0.45015
1991,Bavaria,Direct migration background,Full-Time Employment,0.50415,219,324,0.44963,0.55868
1991,Bavaria,Direct migration background,Not Employed,0.35691,105,324,0.30466,0.40916
1991,Berlin,No migration background,Full-Time Employment,0.53209,280,428,0.48476,0.57941
1991,Berlin,No migration background,Not Employed,0.37575,148,428,0.32981,0.42169
1991,Berlin,Direct migration background,Full-Time Employment,0.49276,49,96,0.39222,0.59329
1991,Berlin,Direct migration background,Not Employed,0.36934,47,96,0.27229,0.46639
1991,Brandenburg,No migration background,Full-Time Employment,0.53234,386,605,0.49255,0.57213
1991,Brandenburg,No migration background,Not Employed,0.39567,219,605,0.35667,0.43467
1991,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.55248,270,418,0.50475,0.60020
1991,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.37187,148,418,0.32548,0.41826
1991,Saxony,No migration background,Full-Time Employment,0.53859,702,1183,0.51017,0.56701
1991,Saxony,No migration background,Regular Part-Time Employment,0.05182,69,1183,0.03919,0.06446
1991,Saxony,No migration background,Vocational Training,0.02510,37,1183,0.01618,0.03402
1991,Saxony,No migration background,Not Employed,0.37848,375,1183,0.35083,0.40613
1991,Saxony-Anhalt,No migration background,Full-Time Employment,0.55043,462,730,0.51432,0.58654
1991,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.05060,45,730,0.03469,0.06651
1991,Saxony-Anhalt,No migration background,Not Employed,0.36593,223,730,0.33097,0.40090
1991,Thuringa,No migration background,Full-Time Employment,0.54510,400,654,0.50690,0.58329
1991,Thuringa,No migration background,Regular Part-Time Employment,0.06020,46,654,0.04196,0.07845
1991,Thuringa,No migration background,Not Employed,0.37511,208,654,0.33797,0.41224
1992,Schleswig-Holstein,No migration background,Full-Time Employment,0.40003,97,224,0.33573,0.46433
1992,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.12047,31,224,0.07774,0.16319
1992,Schleswig-Holstein,No migration background,Not Employed,0.42707,96,224,0.36214,0.49199
1992,Hamburg,No migration background,Full-Time Employment,0.43962,50,95,0.33928,0.53996
1992,Hamburg,No migration background,Not Employed,0.47393,45,95,0.37299,0.57487
1992,Lower Saxony,No migration background,Full-Time Employment,0.41772,359,763,0.38270,0.45273
1992,Lower Saxony,No migration background,Regular Part-Time Employment,0.07232,62,763,0.05393,0.09071
1992,Lower Saxony,No migration background,Not Employed,0.46365,342,763,0.42824,0.49906
1992,Lower Saxony,Direct migration background,Full-Time Employment,0.41436,66,129,0.32902,0.49970
1992,Lower Saxony,Direct migration background,Not Employed,0.47578,63,129,0.38926,0.56230
1992,Bremen,No migration background,Not Employed,0.61167,44,44,0.46600,0.75734
1992,North Rhine-Westphalia,No migration background,Full-Time Employment,0.42531,793,1775,0.40230,0.44831
1992,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.08518,164,1775,0.07219,0.09817
1992,North Rhine-Westphalia,No migration background,Vocational Training,0.02495,53,1775,0.01770,0.03221
1992,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.01853,36,1775,0.01225,0.02480
1992,North Rhine-Westphalia,No migration background,Not Employed,0.44604,729,1775,0.42290,0.46917
1992,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.49824,327,611,0.45856,0.53792
1992,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.06648,39,611,0.04671,0.08625
1992,North Rhine-Westphalia,Direct migration background,Not Employed,0.39539,245,611,0.35659,0.43419
1992,North Rhine-Westphalia,Indirect migration background,Not Employed,0.47706,47,47,0.33272,0.62140
1992,Hesse,No migration background,Full-Time Employment,0.40830,261,556,0.36741,0.44919
1992,Hesse,No migration background,Regular Part-Time Employment,0.07833,55,556,0.05598,0.10069
1992,Hesse,No migration background,Not Employed,0.46082,240,556,0.41935,0.50229
1992,Hesse,Direct migration background,Full-Time Employment,0.38816,174,282,0.33118,0.44514
1992,Hesse,Direct migration background,Not Employed,0.46193,108,282,0.40363,0.52022
1992,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.39772,219,511,0.35525,0.44020
1992,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.07432,44,511,0.05155,0.09708
1992,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.49168,248,511,0.44829,0.53507
1992,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.67799,68,107,0.58904,0.76694
1992,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.29388,39,107,0.20716,0.38060
1992,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.44853,470,938,0.41668,0.48038
1992,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.10270,108,938,0.08326,0.12214
1992,Baden-Wuerttemberg,No migration background,Not Employed,0.40174,360,938,0.37035,0.43313
1992,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.53091,390,649,0.49249,0.56934
1992,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.05357,44,649,0.03623,0.07090
1992,Baden-Wuerttemberg,Direct migration background,Not Employed,0.37368,215,649,0.33644,0.41093
1992,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.28427,34,71,0.17860,0.38994
1992,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.36182,37,71,0.24925,0.47439
1992,Bavaria,No migration background,Full-Time Employment,0.43494,583,1192,0.40679,0.46310
1992,Bavaria,No migration background,Regular Part-Time Employment,0.08834,115,1192,0.07222,0.10445
1992,Bavaria,No migration background,Vocational Training,0.02904,42,1192,0.01950,0.03857
1992,Bavaria,No migration background,Not Employed,0.42853,452,1192,0.40042,0.45663
1992,Bavaria,Direct migration background,Full-Time Employment,0.47853,208,325,0.42414,0.53292
1992,Bavaria,Direct migration background,Not Employed,0.38399,117,325,0.33103,0.43695
1992,Berlin,No migration background,Full-Time Employment,0.51845,266,431,0.47123,0.56568
1992,Berlin,No migration background,Not Employed,0.40150,165,431,0.35517,0.44783
1992,Berlin,Direct migration background,Full-Time Employment,0.46191,45,91,0.35891,0.56491
1992,Berlin,Direct migration background,Not Employed,0.43293,46,91,0.33056,0.53530
1992,Brandenburg,No migration background,Full-Time Employment,0.50321,351,595,0.46300,0.54342
1992,Brandenburg,No migration background,Not Employed,0.42537,244,595,0.38561,0.46513
1992,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.46780,210,364,0.41647,0.51913
1992,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.46323,154,364,0.41193,0.51453
