year,quintil_oecd,regtyp,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03289,69,1745,0.02452,0.04126
2012,4th Quintile,Rural regions,Not Employed,0.30775,567,1745,0.28608,0.32941
2012,5th Quintile,Urban regions,Full-Time Employment,0.51505,2008,3900,0.49936,0.53074
2012,5th Quintile,Urban regions,Regular Part-Time Employment,0.09728,517,3900,0.08798,0.10658
2012,5th Quintile,Urban regions,Vocational Training,0.00611,31,3900,0.00367,0.00856
2012,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03281,167,3900,0.02722,0.03840
2012,5th Quintile,Urban regions,Not Employed,0.24369,1177,3900,0.23021,0.25716
2012,5th Quintile,Rural regions,Full-Time Employment,0.54998,811,1397,0.52388,0.57607
2012,5th Quintile,Rural regions,Regular Part-Time Employment,0.10155,189,1397,0.08571,0.11740
2012,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02549,45,1397,0.01722,0.03376
2012,5th Quintile,Rural regions,Not Employed,0.21369,352,1397,0.19218,0.23519
2013,1st Quintile,Urban regions,Full-Time Employment,0.10929,545,3205,0.09849,0.12009
2013,1st Quintile,Urban regions,Regular Part-Time Employment,0.06536,396,3205,0.05680,0.07391
2013,1st Quintile,Urban regions,Vocational Training,0.02885,121,3205,0.02305,0.03465
2013,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.07777,350,3205,0.06849,0.08704
2013,1st Quintile,Urban regions,Not Employed,0.54766,1793,3205,0.53043,0.56490
2013,1st Quintile,Rural regions,Full-Time Employment,0.14306,394,2132,0.12819,0.15793
2013,1st Quintile,Rural regions,Regular Part-Time Employment,0.07346,278,2132,0.06238,0.08453
2013,1st Quintile,Rural regions,Vocational Training,0.02516,83,2132,0.01851,0.03180
2013,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.07131,191,2132,0.06038,0.08223
2013,1st Quintile,Rural regions,Not Employed,0.50479,1186,2132,0.48356,0.52602
2013,2nd Quintile,Urban regions,Full-Time Employment,0.22779,979,3149,0.21314,0.24244
2013,2nd Quintile,Urban regions,Regular Part-Time Employment,0.09240,477,3149,0.08228,0.10251
2013,2nd Quintile,Urban regions,Vocational Training,0.02577,100,3149,0.02024,0.03131
2013,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06258,270,3149,0.05412,0.07104
2013,2nd Quintile,Urban regions,Not Employed,0.42846,1323,3149,0.41117,0.44574
2013,2nd Quintile,Rural regions,Full-Time Employment,0.22838,708,2237,0.21098,0.24578
2013,2nd Quintile,Rural regions,Regular Part-Time Employment,0.08635,311,2237,0.07471,0.09799
2013,2nd Quintile,Rural regions,Vocational Training,0.02532,78,2237,0.01881,0.03183
2013,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04491,146,2237,0.03633,0.05350
2013,2nd Quintile,Rural regions,Not Employed,0.46272,994,2237,0.44205,0.48339
2013,3rd Quintile,Urban regions,Full-Time Employment,0.30856,1116,3005,0.29204,0.32508
2013,3rd Quintile,Urban regions,Regular Part-Time Employment,0.09577,460,3005,0.08524,0.10629
2013,3rd Quintile,Urban regions,Vocational Training,0.01706,69,3005,0.01243,0.02169
2013,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04551,216,3005,0.03806,0.05296
2013,3rd Quintile,Urban regions,Not Employed,0.38086,1144,3005,0.36350,0.39823
2013,3rd Quintile,Rural regions,Full-Time Employment,0.33296,748,1985,0.31222,0.35369
2013,3rd Quintile,Rural regions,Regular Part-Time Employment,0.10546,299,1985,0.09194,0.11898
2013,3rd Quintile,Rural regions,Vocational Training,0.01896,49,1985,0.01296,0.02496
2013,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04392,116,1985,0.03490,0.05294
2013,3rd Quintile,Rural regions,Not Employed,0.36944,773,1985,0.34821,0.39068
2013,4th Quintile,Urban regions,Full-Time Employment,0.40497,1372,3119,0.38774,0.42220
2013,4th Quintile,Urban regions,Regular Part-Time Employment,0.10465,535,3119,0.09391,0.11540
2013,4th Quintile,Urban regions,Vocational Training,0.02109,62,3119,0.01605,0.02614
2013,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03402,141,3119,0.02765,0.04038
2013,4th Quintile,Urban regions,Not Employed,0.30431,1009,3119,0.28816,0.32046
2013,4th Quintile,Rural regions,Full-Time Employment,0.42790,863,1807,0.40508,0.45071
2013,4th Quintile,Rural regions,Regular Part-Time Employment,0.11061,290,1807,0.09615,0.12508
2013,4th Quintile,Rural regions,Vocational Training,0.01689,39,1807,0.01094,0.02283
2013,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02999,85,1807,0.02212,0.03785
2013,4th Quintile,Rural regions,Not Employed,0.29937,530,1807,0.27825,0.32049
2013,5th Quintile,Urban regions,Full-Time Employment,0.50652,2143,4174,0.49135,0.52169
2013,5th Quintile,Urban regions,Regular Part-Time Employment,0.09603,573,4174,0.08709,0.10497
2013,5th Quintile,Urban regions,Vocational Training,0.00884,39,4174,0.00600,0.01168
2013,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03889,184,4174,0.03302,0.04475
2013,5th Quintile,Urban regions,Not Employed,0.25061,1235,4174,0.23746,0.26376
2013,5th Quintile,Rural regions,Full-Time Employment,0.52997,754,1383,0.50366,0.55629
2013,5th Quintile,Rural regions,Regular Part-Time Employment,0.11512,212,1383,0.09829,0.13194
2013,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04300,64,1383,0.03230,0.05369
2013,5th Quintile,Rural regions,Not Employed,0.22184,353,1383,0.19993,0.24374
2014,1st Quintile,Urban regions,Full-Time Employment,0.11738,639,3827,0.10718,0.12757
2014,1st Quintile,Urban regions,Regular Part-Time Employment,0.07830,454,3827,0.06979,0.08682
2014,1st Quintile,Urban regions,Vocational Training,0.02774,149,3827,0.02254,0.03294
2014,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.08191,439,3827,0.07322,0.09060
2014,1st Quintile,Urban regions,Not Employed,0.49602,2146,3827,0.48018,0.51186
2014,1st Quintile,Rural regions,Full-Time Employment,0.14620,431,2178,0.13136,0.16104
2014,1st Quintile,Rural regions,Regular Part-Time Employment,0.07174,239,2178,0.06090,0.08258
2014,1st Quintile,Rural regions,Vocational Training,0.02818,92,2178,0.02123,0.03513
2014,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.06730,209,2178,0.05677,0.07782
2014,1st Quintile,Rural regions,Not Employed,0.49027,1207,2178,0.46927,0.51127
2014,2nd Quintile,Urban regions,Full-Time Employment,0.22812,1099,3478,0.21417,0.24207
2014,2nd Quintile,Urban regions,Regular Part-Time Employment,0.09471,521,3478,0.08498,0.10444
2014,2nd Quintile,Urban regions,Vocational Training,0.02051,113,3478,0.01580,0.02522
2014,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06235,312,3478,0.05431,0.07038
2014,2nd Quintile,Urban regions,Not Employed,0.41292,1433,3478,0.39656,0.42929
2014,2nd Quintile,Rural regions,Full-Time Employment,0.23800,694,2171,0.22008,0.25592
2014,2nd Quintile,Rural regions,Regular Part-Time Employment,0.07699,262,2171,0.06577,0.08820
2014,2nd Quintile,Rural regions,Vocational Training,0.02461,74,2171,0.01809,0.03113
2014,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05721,168,2171,0.04744,0.06698
2014,2nd Quintile,Rural regions,Not Employed,0.45146,973,2171,0.43052,0.47239
2014,3rd Quintile,Urban regions,Full-Time Employment,0.31085,1247,3242,0.29492,0.32679
2014,3rd Quintile,Urban regions,Regular Part-Time Employment,0.09704,496,3242,0.08685,0.10723
2014,3rd Quintile,Urban regions,Vocational Training,0.02611,98,3242,0.02062,0.03161
2014,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05298,218,3242,0.04527,0.06069
2014,3rd Quintile,Urban regions,Not Employed,0.35403,1183,3242,0.33757,0.37049
2014,3rd Quintile,Rural regions,Full-Time Employment,0.32685,779,2017,0.30637,0.34732
2014,3rd Quintile,Rural regions,Regular Part-Time Employment,0.10728,319,2017,0.09377,0.12079
2014,3rd Quintile,Rural regions,Vocational Training,0.02507,54,2017,0.01824,0.03189
2014,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05514,133,2017,0.04518,0.06510
2014,3rd Quintile,Rural regions,Not Employed,0.34935,732,2017,0.32854,0.37016
2014,4th Quintile,Urban regions,Full-Time Employment,0.40695,1549,3407,0.39045,0.42345
2014,4th Quintile,Urban regions,Regular Part-Time Employment,0.10575,543,3407,0.09543,0.11608
2014,4th Quintile,Urban regions,Vocational Training,0.01859,84,3407,0.01406,0.02313
2014,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03555,180,3407,0.02933,0.04177
2014,4th Quintile,Urban regions,Not Employed,0.29463,1051,3407,0.27932,0.30994
2014,4th Quintile,Rural regions,Full-Time Employment,0.42671,863,1833,0.40406,0.44936
2014,4th Quintile,Rural regions,Regular Part-Time Employment,0.12453,303,1833,0.10941,0.13965
2014,4th Quintile,Rural regions,Vocational Training,0.02459,50,1833,0.01750,0.03168
2014,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03580,83,1833,0.02729,0.04431
2014,4th Quintile,Rural regions,Not Employed,0.27091,534,1833,0.25056,0.29126
2014,5th Quintile,Urban regions,Full-Time Employment,0.52229,2144,4068,0.50694,0.53764
2014,5th Quintile,Urban regions,Regular Part-Time Employment,0.10282,568,4068,0.09348,0.11215
2014,5th Quintile,Urban regions,Vocational Training,0.01043,39,4068,0.00731,0.01355
2014,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03863,175,4068,0.03271,0.04456
2014,5th Quintile,Urban regions,Not Employed,0.22957,1142,4068,0.21665,0.24250
2014,5th Quintile,Rural regions,Full-Time Employment,0.54297,781,1378,0.51666,0.56928
2014,5th Quintile,Rural regions,Regular Part-Time Employment,0.11258,198,1378,0.09589,0.12927
2014,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03800,67,1378,0.02790,0.04810
2014,5th Quintile,Rural regions,Not Employed,0.20845,332,1378,0.18699,0.22990
2015,1st Quintile,Urban regions,Full-Time Employment,0.11578,574,3337,0.10492,0.12664
2015,1st Quintile,Urban regions,Regular Part-Time Employment,0.07641,407,3337,0.06739,0.08542
2015,1st Quintile,Urban regions,Vocational Training,0.03014,144,3337,0.02434,0.03594
2015,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.08409,339,3337,0.07467,0.09351
2015,1st Quintile,Urban regions,Not Employed,0.49444,1873,3337,0.47747,0.51140
2015,1st Quintile,Rural regions,Full-Time Employment,0.15231,361,1953,0.13636,0.16825
2015,1st Quintile,Rural regions,Regular Part-Time Employment,0.07524,224,1953,0.06353,0.08694
2015,1st Quintile,Rural regions,Vocational Training,0.03388,91,1953,0.02585,0.04190
2015,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.06375,172,1953,0.05291,0.07459
2015,1st Quintile,Rural regions,Not Employed,0.48764,1105,1953,0.46546,0.50981
2015,2nd Quintile,Urban regions,Full-Time Employment,0.22894,978,3239,0.21447,0.24341
2015,2nd Quintile,Urban regions,Regular Part-Time Employment,0.10057,510,3239,0.09021,0.11093
2015,2nd Quintile,Urban regions,Vocational Training,0.02722,113,3239,0.02161,0.03282
2015,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06295,271,3239,0.05458,0.07131
2015,2nd Quintile,Urban regions,Not Employed,0.42314,1367,3239,0.40612,0.44015
2015,2nd Quintile,Rural regions,Full-Time Employment,0.25408,682,2139,0.23563,0.27253
2015,2nd Quintile,Rural regions,Regular Part-Time Employment,0.08190,279,2139,0.07028,0.09353
2015,2nd Quintile,Rural regions,Vocational Training,0.02325,72,2139,0.01686,0.02963
2015,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05293,145,2139,0.04344,0.06242
2015,2nd Quintile,Rural regions,Not Employed,0.42890,961,2139,0.40792,0.44988
2015,3rd Quintile,Urban regions,Full-Time Employment,0.31950,1174,3056,0.30297,0.33604
2015,3rd Quintile,Urban regions,Regular Part-Time Employment,0.11357,489,3056,0.10231,0.12482
2015,3rd Quintile,Urban regions,Vocational Training,0.01946,83,3056,0.01457,0.02436
2015,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04777,213,3056,0.04021,0.05533
2015,3rd Quintile,Urban regions,Not Employed,0.34525,1097,3056,0.32839,0.36211
2015,3rd Quintile,Rural regions,Full-Time Employment,0.31087,705,1890,0.29000,0.33174
2015,3rd Quintile,Rural regions,Regular Part-Time Employment,0.11670,297,1890,0.10222,0.13118
2015,3rd Quintile,Rural regions,Vocational Training,0.02465,56,1890,0.01766,0.03165
2015,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04630,109,1890,0.03682,0.05578
2015,3rd Quintile,Rural regions,Not Employed,0.35583,723,1890,0.33424,0.37743
2015,4th Quintile,Urban regions,Full-Time Employment,0.40934,1397,3125,0.39210,0.42658
2015,4th Quintile,Urban regions,Regular Part-Time Employment,0.10977,520,3125,0.09881,0.12074
2015,4th Quintile,Urban regions,Vocational Training,0.01549,65,3125,0.01116,0.01982
2015,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03828,161,3125,0.03155,0.04501
2015,4th Quintile,Urban regions,Not Employed,0.29784,982,3125,0.28180,0.31387
2015,4th Quintile,Rural regions,Full-Time Employment,0.42457,818,1722,0.40122,0.44793
2015,4th Quintile,Rural regions,Regular Part-Time Employment,0.13907,297,1722,0.12272,0.15542
2015,4th Quintile,Rural regions,Vocational Training,0.02479,60,1722,0.01744,0.03214
2015,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03892,82,1722,0.02979,0.04806
2015,4th Quintile,Rural regions,Not Employed,0.25172,465,1722,0.23122,0.27223
2015,5th Quintile,Urban regions,Full-Time Employment,0.50224,1957,3844,0.48643,0.51805
2015,5th Quintile,Urban regions,Regular Part-Time Employment,0.10378,560,3844,0.09413,0.11342
2015,5th Quintile,Urban regions,Vocational Training,0.01013,35,3844,0.00697,0.01330
2015,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03694,172,3844,0.03097,0.04290
2015,5th Quintile,Urban regions,Not Employed,0.24553,1120,3844,0.23192,0.25914
2015,5th Quintile,Rural regions,Full-Time Employment,0.53089,715,1307,0.50382,0.55796
2015,5th Quintile,Rural regions,Regular Part-Time Employment,0.10525,192,1307,0.08861,0.12190
2015,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04335,69,1307,0.03230,0.05439
2015,5th Quintile,Rural regions,Not Employed,0.21900,331,1307,0.19657,0.24143
2016,1st Quintile,Urban regions,Full-Time Employment,0.12769,582,3304,0.11631,0.13907
2016,1st Quintile,Urban regions,Regular Part-Time Employment,0.06841,409,3304,0.05980,0.07702
2016,1st Quintile,Urban regions,Vocational Training,0.03152,133,3304,0.02556,0.03748
2016,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.07457,330,3304,0.06561,0.08353
2016,1st Quintile,Urban regions,Not Employed,0.49025,1850,3304,0.47320,0.50730
2016,1st Quintile,Rural regions,Full-Time Employment,0.13422,379,1913,0.11894,0.14950
2016,1st Quintile,Rural regions,Regular Part-Time Employment,0.08942,232,1913,0.07663,0.10221
2016,1st Quintile,Rural regions,Vocational Training,0.03455,104,1913,0.02637,0.04274
2016,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.06389,169,1913,0.05293,0.07485
2016,1st Quintile,Rural regions,Not Employed,0.47383,1029,1913,0.45145,0.49621
2016,2nd Quintile,Urban regions,Full-Time Employment,0.22853,988,3158,0.21389,0.24318
2016,2nd Quintile,Urban regions,Regular Part-Time Employment,0.10642,484,3158,0.09567,0.11718
2016,2nd Quintile,Urban regions,Vocational Training,0.02141,108,3158,0.01636,0.02646
2016,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06604,274,3158,0.05738,0.07470
2016,2nd Quintile,Urban regions,Not Employed,0.41656,1304,3158,0.39936,0.43376
2016,2nd Quintile,Rural regions,Full-Time Employment,0.25430,657,2066,0.23552,0.27308
2016,2nd Quintile,Rural regions,Regular Part-Time Employment,0.10164,285,2066,0.08861,0.11467
2016,2nd Quintile,Rural regions,Vocational Training,0.02117,63,2066,0.01496,0.02738
2016,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04003,133,2066,0.03157,0.04848
2016,2nd Quintile,Rural regions,Not Employed,0.43051,928,2066,0.40915,0.45186
2016,3rd Quintile,Urban regions,Full-Time Employment,0.33269,1132,2915,0.31558,0.34980
2016,3rd Quintile,Urban regions,Regular Part-Time Employment,0.11438,507,2915,0.10282,0.12593
2016,3rd Quintile,Urban regions,Vocational Training,0.02420,84,2915,0.01862,0.02978
2016,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04175,177,2915,0.03448,0.04901
2016,3rd Quintile,Urban regions,Not Employed,0.32818,1015,2915,0.31113,0.34523
2016,3rd Quintile,Rural regions,Full-Time Employment,0.33650,688,1785,0.31457,0.35843
2016,3rd Quintile,Rural regions,Regular Part-Time Employment,0.11798,297,1785,0.10301,0.13295
2016,3rd Quintile,Rural regions,Vocational Training,0.02347,67,1785,0.01644,0.03049
2016,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04600,90,1785,0.03628,0.05573
2016,3rd Quintile,Rural regions,Not Employed,0.32255,643,1785,0.30086,0.34424
2016,4th Quintile,Urban regions,Full-Time Employment,0.43651,1451,3067,0.41895,0.45406
2016,4th Quintile,Urban regions,Regular Part-Time Employment,0.11190,511,3067,0.10074,0.12306
2016,4th Quintile,Urban regions,Vocational Training,0.01108,54,3067,0.00737,0.01478
2016,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03956,153,3067,0.03266,0.04646
2016,4th Quintile,Urban regions,Not Employed,0.26716,898,3067,0.25150,0.28283
2016,4th Quintile,Rural regions,Full-Time Employment,0.43763,780,1640,0.41361,0.46165
2016,4th Quintile,Rural regions,Regular Part-Time Employment,0.12769,269,1640,0.11153,0.14385
2016,4th Quintile,Rural regions,Vocational Training,0.01914,36,1640,0.01251,0.02578
2016,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03762,72,1640,0.02840,0.04683
2016,4th Quintile,Rural regions,Not Employed,0.26221,483,1640,0.24091,0.28350
2016,5th Quintile,Urban regions,Full-Time Employment,0.50107,1810,3649,0.48485,0.51730
2016,5th Quintile,Urban regions,Regular Part-Time Employment,0.10291,530,3649,0.09305,0.11277
2016,5th Quintile,Urban regions,Vocational Training,0.00907,35,3649,0.00600,0.01215
2016,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03427,150,3649,0.02837,0.04018
2016,5th Quintile,Urban regions,Not Employed,0.25263,1124,3649,0.23853,0.26673
2016,5th Quintile,Rural regions,Full-Time Employment,0.50741,676,1253,0.47972,0.53510
2016,5th Quintile,Rural regions,Regular Part-Time Employment,0.12756,216,1253,0.10908,0.14604
2016,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02919,47,1253,0.01987,0.03851
2016,5th Quintile,Rural regions,Not Employed,0.21957,314,1253,0.19664,0.24250
2017,1st Quintile,Urban regions,Full-Time Employment,0.11730,612,4238,0.10761,0.12699
2017,1st Quintile,Urban regions,Regular Part-Time Employment,0.08744,499,4238,0.07894,0.09595
2017,1st Quintile,Urban regions,Vocational Training,0.03046,177,4238,0.02528,0.03563
2017,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.07243,331,4238,0.06462,0.08023
2017,1st Quintile,Urban regions,Not Employed,0.48075,2619,4238,0.46571,0.49580
2017,1st Quintile,Rural regions,Full-Time Employment,0.13242,405,2220,0.11832,0.14653
2017,1st Quintile,Rural regions,Regular Part-Time Employment,0.07730,223,2220,0.06619,0.08841
2017,1st Quintile,Rural regions,Vocational Training,0.03020,119,2220,0.02307,0.03732
2017,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.07129,171,2220,0.06059,0.08200
2017,1st Quintile,Rural regions,Not Employed,0.48939,1302,2220,0.46859,0.51019
2017,2nd Quintile,Urban regions,Full-Time Employment,0.23699,960,3056,0.22192,0.25207
2017,2nd Quintile,Urban regions,Regular Part-Time Employment,0.10067,475,3056,0.09000,0.11134
2017,2nd Quintile,Urban regions,Vocational Training,0.03105,116,3056,0.02490,0.03720
2017,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05510,232,3056,0.04701,0.06319
2017,2nd Quintile,Urban regions,Not Employed,0.42051,1273,3056,0.40300,0.43801
2017,2nd Quintile,Rural regions,Full-Time Employment,0.24216,643,1970,0.22323,0.26108
2017,2nd Quintile,Rural regions,Regular Part-Time Employment,0.09934,271,1970,0.08612,0.11255
2017,2nd Quintile,Rural regions,Vocational Training,0.01727,67,1970,0.01152,0.02303
2017,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05299,133,1970,0.04309,0.06288
2017,2nd Quintile,Rural regions,Not Employed,0.40891,856,1970,0.38719,0.43062
2017,3rd Quintile,Urban regions,Full-Time Employment,0.30511,1071,2759,0.28793,0.32230
2017,3rd Quintile,Urban regions,Regular Part-Time Employment,0.11041,467,2759,0.09871,0.12211
2017,3rd Quintile,Urban regions,Vocational Training,0.01166,64,2759,0.00765,0.01567
2017,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05011,164,2759,0.04197,0.05825
2017,3rd Quintile,Urban regions,Not Employed,0.36325,993,2759,0.34530,0.38120
2017,3rd Quintile,Rural regions,Full-Time Employment,0.33486,709,1766,0.31285,0.35688
2017,3rd Quintile,Rural regions,Regular Part-Time Employment,0.10620,268,1766,0.09182,0.12057
2017,3rd Quintile,Rural regions,Vocational Training,0.02132,50,1766,0.01458,0.02805
2017,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04514,95,1766,0.03546,0.05483
2017,3rd Quintile,Rural regions,Not Employed,0.34962,644,1766,0.32737,0.37187
2017,4th Quintile,Urban regions,Full-Time Employment,0.41626,1319,2880,0.39825,0.43426
2017,4th Quintile,Urban regions,Regular Part-Time Employment,0.11610,502,2880,0.10440,0.12780
2017,4th Quintile,Urban regions,Vocational Training,0.01540,57,2880,0.01090,0.01990
2017,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04170,133,2880,0.03440,0.04901
2017,4th Quintile,Urban regions,Not Employed,0.29166,869,2880,0.27506,0.30826
2017,4th Quintile,Rural regions,Full-Time Employment,0.42898,732,1536,0.40422,0.45374
2017,4th Quintile,Rural regions,Regular Part-Time Employment,0.12348,257,1536,0.10703,0.13994
2017,4th Quintile,Rural regions,Vocational Training,0.02356,34,1536,0.01597,0.03115
2017,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04371,69,1536,0.03348,0.05394
2017,4th Quintile,Rural regions,Not Employed,0.27425,444,1536,0.25193,0.29657
2017,5th Quintile,Urban regions,Full-Time Employment,0.49334,1750,3450,0.47666,0.51003
2017,5th Quintile,Urban regions,Regular Part-Time Employment,0.10342,524,3450,0.09326,0.11359
2017,5th Quintile,Urban regions,Vocational Training,0.01272,33,3450,0.00898,0.01646
2017,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03498,145,3450,0.02885,0.04112
2017,5th Quintile,Urban regions,Not Employed,0.25423,998,3450,0.23969,0.26876
2017,5th Quintile,Rural regions,Full-Time Employment,0.53178,626,1119,0.50253,0.56103
2017,5th Quintile,Rural regions,Regular Part-Time Employment,0.11566,177,1119,0.09691,0.13441
2017,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02482,39,1119,0.01570,0.03394
2017,5th Quintile,Rural regions,Not Employed,0.20871,277,1119,0.18489,0.23253
2018,1st Quintile,Urban regions,Full-Time Employment,0.12058,764,4892,0.11145,0.12971
2018,1st Quintile,Urban regions,Regular Part-Time Employment,0.08694,525,4892,0.07904,0.09484
2018,1st Quintile,Urban regions,Vocational Training,0.03955,218,4892,0.03409,0.04502
2018,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.07678,398,4892,0.06932,0.08424
2018,1st Quintile,Urban regions,Not Employed,0.46463,2987,4892,0.45066,0.47861
2018,1st Quintile,Rural regions,Full-Time Employment,0.14018,445,2521,0.12662,0.15373
2018,1st Quintile,Rural regions,Regular Part-Time Employment,0.09354,269,2521,0.08217,0.10491
2018,1st Quintile,Rural regions,Vocational Training,0.02939,131,2521,0.02280,0.03599
2018,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.06477,179,2521,0.05516,0.07438
2018,1st Quintile,Rural regions,Not Employed,0.48001,1497,2521,0.46050,0.49952
2018,2nd Quintile,Urban regions,Full-Time Employment,0.24957,1032,3342,0.23489,0.26424
2018,2nd Quintile,Urban regions,Regular Part-Time Employment,0.10998,522,3342,0.09937,0.12058
2018,2nd Quintile,Urban regions,Vocational Training,0.02428,129,3342,0.01906,0.02950
2018,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05503,250,3342,0.04730,0.06276
2018,2nd Quintile,Urban regions,Not Employed,0.39576,1409,3342,0.37918,0.41234
2018,2nd Quintile,Rural regions,Full-Time Employment,0.27374,712,2101,0.25467,0.29281
2018,2nd Quintile,Rural regions,Regular Part-Time Employment,0.11642,342,2101,0.10270,0.13014
2018,2nd Quintile,Rural regions,Vocational Training,0.01348,76,2101,0.00855,0.01842
2018,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03623,111,2101,0.02824,0.04422
2018,2nd Quintile,Rural regions,Not Employed,0.37970,860,2101,0.35894,0.40045
2018,3rd Quintile,Urban regions,Full-Time Employment,0.32919,1164,3028,0.31245,0.34593
2018,3rd Quintile,Urban regions,Regular Part-Time Employment,0.11144,532,3028,0.10023,0.12265
2018,3rd Quintile,Urban regions,Vocational Training,0.01800,71,3028,0.01326,0.02273
2018,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04671,195,3028,0.03919,0.05423
2018,3rd Quintile,Urban regions,Not Employed,0.34158,1066,3028,0.32469,0.35848
2018,3rd Quintile,Rural regions,Full-Time Employment,0.35031,774,1864,0.32864,0.37197
2018,3rd Quintile,Rural regions,Regular Part-Time Employment,0.09968,297,1864,0.08607,0.11328
2018,3rd Quintile,Rural regions,Vocational Training,0.01945,43,1864,0.01318,0.02572
2018,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04617,96,1864,0.03664,0.05570
2018,3rd Quintile,Rural regions,Not Employed,0.33826,654,1864,0.31678,0.35975
2018,4th Quintile,Urban regions,Full-Time Employment,0.41181,1413,3113,0.39452,0.42910
2018,4th Quintile,Urban regions,Regular Part-Time Employment,0.12797,582,3113,0.11623,0.13971
2018,4th Quintile,Urban regions,Vocational Training,0.01324,51,3113,0.00923,0.01726
2018,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04401,166,3113,0.03680,0.05121
2018,4th Quintile,Urban regions,Not Employed,0.26889,901,3113,0.25331,0.28447
2018,4th Quintile,Rural regions,Full-Time Employment,0.44199,817,1685,0.41827,0.46571
2018,4th Quintile,Rural regions,Regular Part-Time Employment,0.13409,294,1685,0.11781,0.15036
2018,4th Quintile,Rural regions,Vocational Training,0.01889,42,1685,0.01239,0.02540
2018,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03982,71,1685,0.03048,0.04916
