year,bula_h,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Employed,0.41097,38,94,0.31097,0.51096
1987,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-Time Employment,0.70711,79,79,0.60611,0.80810
1987,Bavaria,Primary Level,Full-Time Employment,0.62123,40,40,0.46898,0.77347
1987,Bavaria,Lower Secondary Level,Full-Time Employment,0.27968,168,457,0.23848,0.32088
1987,Bavaria,Lower Secondary Level,Regular Part-Time Employment,0.08110,39,457,0.05605,0.10616
1987,Bavaria,Lower Secondary Level,Vocational Training,0.06775,46,457,0.04469,0.09082
1987,Bavaria,Lower Secondary Level,Not Employed,0.55520,204,457,0.50959,0.60082
1987,Bavaria,Upper Secondary Level,Full-Time Employment,0.51864,490,833,0.48469,0.55259
1987,Bavaria,Upper Secondary Level,Regular Part-Time Employment,0.06912,65,833,0.05189,0.08636
1987,Bavaria,Upper Secondary Level,Not Employed,0.36808,278,833,0.33531,0.40085
1987,Bavaria,First Stage of Tertiary Education,Full-Time Employment,0.57385,59,59,0.44659,0.70112
1987,Bavaria,Second Stage of Tertiary Education,Full-Time Employment,0.59533,91,123,0.50824,0.68243
1987,Bavaria,Second Stage of Tertiary Education,Not Employed,0.28561,32,123,0.20545,0.36576
1987,Berlin,Lower Secondary Level,Full-Time Employment,0.36317,33,71,0.25051,0.47583
1987,Berlin,Lower Secondary Level,Not Employed,0.51675,38,71,0.39968,0.63382
1987,Berlin,Upper Secondary Level,Full-Time Employment,0.50043,97,151,0.42041,0.58045
1987,Berlin,Upper Secondary Level,Not Employed,0.41964,54,151,0.34067,0.49862
1988,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.56059,36,36,0.39616,0.72502
1988,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.45521,91,165,0.37900,0.53143
1988,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.45396,74,165,0.37776,0.53017
1988,Hamburg,Upper Secondary Level,Full-Time Employment,0.46507,48,92,0.36258,0.56755
1988,Hamburg,Upper Secondary Level,Not Employed,0.42790,44,92,0.32624,0.52955
1988,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.20131,69,225,0.14880,0.25382
1988,Lower Saxony,Lower Secondary Level,Not Employed,0.64841,156,225,0.58588,0.71094
1988,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.45305,255,496,0.40920,0.49690
1988,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.08058,44,496,0.05660,0.10456
1988,Lower Saxony,Upper Secondary Level,Not Employed,0.41893,197,496,0.37546,0.46239
1988,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.64440,47,47,0.50606,0.78273
1988,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.60713,51,51,0.47176,0.74251
1988,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.99698,67,67,0.98374,1.01022
1988,North Rhine-Westphalia,Primary Level,Full-Time Employment,0.41933,91,187,0.34842,0.49025
1988,North Rhine-Westphalia,Primary Level,Not Employed,0.50273,96,187,0.43087,0.57459
1988,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.20491,191,640,0.17361,0.23621
1988,North Rhine-Westphalia,Lower Secondary Level,Regular Part-Time Employment,0.05018,34,640,0.03325,0.06711
1988,North Rhine-Westphalia,Lower Secondary Level,Vocational Training,0.07438,62,640,0.05404,0.09472
1988,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.64083,353,640,0.60363,0.67803
1988,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.43988,609,1218,0.41199,0.46776
1988,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.06778,87,1218,0.05366,0.08190
1988,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.44969,522,1218,0.42174,0.47764
1988,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.54553,48,80,0.43573,0.65533
1988,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Employed,0.36352,32,80,0.25745,0.46959
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.55255,78,121,0.46358,0.64152
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.32670,43,121,0.24278,0.41061
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.73606,150,184,0.67220,0.79992
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.17057,34,184,0.11607,0.22507
1988,Hesse,Primary Level,Full-Time Employment,0.35518,34,72,0.24386,0.46650
1988,Hesse,Primary Level,Not Employed,0.59315,38,72,0.47889,0.70742
1988,Hesse,Lower Secondary Level,Full-Time Employment,0.18866,94,227,0.13765,0.23966
1988,Hesse,Lower Secondary Level,Not Employed,0.61856,133,227,0.55523,0.68189
1988,Hesse,Upper Secondary Level,Full-Time Employment,0.45189,239,450,0.40586,0.49792
1988,Hesse,Upper Secondary Level,Regular Part-Time Employment,0.07464,35,450,0.05033,0.09895
1988,Hesse,Upper Secondary Level,Not Employed,0.46054,176,450,0.41443,0.50664
1988,Hesse,Second Stage of Tertiary Education,Full-Time Employment,0.64639,55,55,0.51887,0.77391
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full-Time Employment,0.17495,59,207,0.12307,0.22683
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Employed,0.69398,148,207,0.63105,0.75691
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-Time Employment,0.47943,183,328,0.42528,0.53358
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Employed,0.43071,145,328,0.37704,0.48438
1988,Baden-Wuerttemberg,Primary Level,Full-Time Employment,0.40960,97,190,0.33949,0.47971
1988,Baden-Wuerttemberg,Primary Level,Not Employed,0.48834,93,190,0.41707,0.55961
1988,Baden-Wuerttemberg,Lower Secondary Level,Full-Time Employment,0.27990,223,570,0.24301,0.31679
1988,Baden-Wuerttemberg,Lower Secondary Level,Regular Part-Time Employment,0.09295,48,570,0.06909,0.11681
1988,Baden-Wuerttemberg,Lower Secondary Level,Vocational Training,0.10411,63,570,0.07902,0.12921
1988,Baden-Wuerttemberg,Lower Secondary Level,Not Employed,0.50769,236,570,0.46661,0.54876
1988,Baden-Wuerttemberg,Upper Secondary Level,Full-Time Employment,0.52875,469,771,0.49349,0.56400
1988,Baden-Wuerttemberg,Upper Secondary Level,Regular Part-Time Employment,0.08388,63,771,0.06430,0.10346
1988,Baden-Wuerttemberg,Upper Secondary Level,Not Employed,0.35087,239,771,0.31716,0.38458
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,Full-Time Employment,0.50563,55,89,0.40117,0.61009
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Employed,0.39168,34,89,0.28969,0.49367
1988,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-Time Employment,0.69633,73,73,0.59011,0.80255
1988,Bavaria,Primary Level,Full-Time Employment,0.46384,33,33,0.29106,0.63663
1988,Bavaria,Lower Secondary Level,Full-Time Employment,0.28633,165,438,0.24395,0.32871
1988,Bavaria,Lower Secondary Level,Regular Part-Time Employment,0.08798,40,438,0.06142,0.11453
1988,Bavaria,Lower Secondary Level,Vocational Training,0.08762,48,438,0.06111,0.11413
1988,Bavaria,Lower Secondary Level,Not Employed,0.51250,185,438,0.46564,0.55937
1988,Bavaria,Upper Secondary Level,Full-Time Employment,0.50824,454,792,0.47340,0.54308
1988,Bavaria,Upper Secondary Level,Regular Part-Time Employment,0.06715,60,792,0.04971,0.08459
1988,Bavaria,Upper Secondary Level,Not Employed,0.38574,278,792,0.35182,0.41966
1988,Bavaria,First Stage of Tertiary Education,Full-Time Employment,0.60474,57,57,0.47669,0.73279
1988,Bavaria,Second Stage of Tertiary Education,Full-Time Employment,0.60852,84,116,0.51931,0.69772
1988,Bavaria,Second Stage of Tertiary Education,Not Employed,0.28598,32,116,0.20339,0.36857
1988,Berlin,Lower Secondary Level,Full-Time Employment,0.34332,31,65,0.22699,0.45964
1988,Berlin,Lower Secondary Level,Not Employed,0.50739,34,65,0.38490,0.62988
1988,Berlin,Upper Secondary Level,Full-Time Employment,0.54481,91,133,0.45985,0.62976
1988,Berlin,Upper Secondary Level,Not Employed,0.38989,42,133,0.30669,0.47310
1989,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.63835,35,35,0.47684,0.79986
1989,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.52256,91,150,0.44236,0.60277
1989,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.39346,59,150,0.31502,0.47190
1989,Hamburg,Upper Secondary Level,Full-Time Employment,0.50686,49,90,0.40299,0.61073
1989,Hamburg,Upper Secondary Level,Not Employed,0.42326,41,90,0.32061,0.52591
1989,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.18583,62,216,0.13384,0.23783
1989,Lower Saxony,Lower Secondary Level,Not Employed,0.67448,154,216,0.61184,0.73711
1989,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.47123,254,484,0.42672,0.51575
1989,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.07978,40,484,0.05562,0.10395
1989,Lower Saxony,Upper Secondary Level,Not Employed,0.41615,190,484,0.37219,0.46011
1989,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.62025,41,41,0.46985,0.77066
1989,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.62077,50,50,0.48492,0.75663
1989,Bremen,Upper Secondary Level,Not Employed,0.69953,34,34,0.54311,0.85596
1989,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.97790,71,71,0.94347,1.01234
1989,North Rhine-Westphalia,Primary Level,Full-Time Employment,0.36461,78,177,0.29350,0.43572
1989,North Rhine-Westphalia,Primary Level,Not Employed,0.54263,99,177,0.46903,0.61623
1989,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.24149,207,598,0.20715,0.27582
1989,North Rhine-Westphalia,Lower Secondary Level,Vocational Training,0.08929,60,598,0.06642,0.11217
1989,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.61216,331,598,0.57308,0.65125
1989,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.45336,612,1226,0.42548,0.48123
1989,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.06306,83,1226,0.04945,0.07667
1989,North Rhine-Westphalia,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02441,32,1226,0.01577,0.03305
1989,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.44263,499,1226,0.41481,0.47044
1989,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.61873,49,49,0.48133,0.75614
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.59124,79,115,0.50100,0.68149
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.28117,36,115,0.19864,0.36370
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.71874,148,184,0.65359,0.78388
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.20887,36,184,0.14997,0.26777
1989,Hesse,Primary Level,Full-Time Employment,0.34826,32,68,0.23418,0.46234
1989,Hesse,Primary Level,Not Employed,0.60725,36,68,0.49031,0.72419
1989,Hesse,Lower Secondary Level,Full-Time Employment,0.18241,89,212,0.13031,0.23452
1989,Hesse,Lower Secondary Level,Not Employed,0.60387,123,212,0.53788,0.66987
1989,Hesse,Upper Secondary Level,Full-Time Employment,0.45577,246,454,0.40990,0.50163
1989,Hesse,Upper Secondary Level,Regular Part-Time Employment,0.07484,34,454,0.05061,0.09907
1989,Hesse,Upper Secondary Level,Not Employed,0.44149,174,454,0.39576,0.48722
1989,Hesse,Second Stage of Tertiary Education,Full-Time Employment,0.62280,53,53,0.49106,0.75454
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full-Time Employment,0.19535,61,189,0.13867,0.25202
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Employed,0.65063,128,189,0.58248,0.71878
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-Time Employment,0.52706,183,298,0.47028,0.58384
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Employed,0.35104,115,298,0.29676,0.40532
1989,Baden-Wuerttemberg,Primary Level,Full-Time Employment,0.50812,95,181,0.43509,0.58116
1989,Baden-Wuerttemberg,Primary Level,Not Employed,0.41466,86,181,0.34269,0.48663
1989,Baden-Wuerttemberg,Lower Secondary Level,Full-Time Employment,0.26546,219,532,0.22790,0.30302
1989,Baden-Wuerttemberg,Lower Secondary Level,Regular Part-Time Employment,0.09733,47,532,0.07212,0.12255
1989,Baden-Wuerttemberg,Lower Secondary Level,Vocational Training,0.10243,62,532,0.07664,0.12822
1989,Baden-Wuerttemberg,Lower Secondary Level,Not Employed,0.50951,204,532,0.46699,0.55203
1989,Baden-Wuerttemberg,Upper Secondary Level,Full-Time Employment,0.52677,464,763,0.49131,0.56222
1989,Baden-Wuerttemberg,Upper Secondary Level,Regular Part-Time Employment,0.07936,59,763,0.06016,0.09855
1989,Baden-Wuerttemberg,Upper Secondary Level,Not Employed,0.36751,240,763,0.33328,0.40174
1989,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full-Time Employment,0.65261,33,33,0.48764,0.81759
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,Full-Time Employment,0.54363,54,54,0.40953,0.67773
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-Time Employment,0.68958,71,71,0.58119,0.79796
1989,Bavaria,Pre-primary Level,Not Employed,0.99551,35,35,0.97302,1.01799
1989,Bavaria,Primary Level,Full-Time Employment,0.46446,31,31,0.28599,0.64293
1989,Bavaria,Lower Secondary Level,Full-Time Employment,0.26775,158,407,0.22468,0.31082
1989,Bavaria,Lower Secondary Level,Regular Part-Time Employment,0.09347,34,407,0.06516,0.12179
1989,Bavaria,Lower Secondary Level,Vocational Training,0.08340,39,407,0.05651,0.11030
1989,Bavaria,Lower Secondary Level,Not Employed,0.52815,176,407,0.47959,0.57671
1989,Bavaria,Upper Secondary Level,Full-Time Employment,0.51726,454,777,0.48210,0.55242
1989,Bavaria,Upper Secondary Level,Regular Part-Time Employment,0.07686,66,777,0.05811,0.09560
1989,Bavaria,Upper Secondary Level,Not Employed,0.37328,257,777,0.33925,0.40732
1989,Bavaria,First Stage of Tertiary Education,Full-Time Employment,0.59830,56,56,0.46874,0.72786
1989,Bavaria,Second Stage of Tertiary Education,Full-Time Employment,0.58691,86,118,0.49769,0.67614
1989,Bavaria,Second Stage of Tertiary Education,Not Employed,0.29523,32,118,0.21257,0.37788
1989,Berlin,Lower Secondary Level,Not Employed,0.51220,33,33,0.33901,0.68539
1989,Berlin,Upper Secondary Level,Full-Time Employment,0.51103,86,127,0.42375,0.59831
1989,Berlin,Upper Secondary Level,Not Employed,0.38457,41,127,0.29962,0.46951
1990,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.57779,34,34,0.40927,0.74631
1990,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.49013,82,137,0.40611,0.57414
1990,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.38067,55,137,0.29906,0.46227
1990,Hamburg,Upper Secondary Level,Full-Time Employment,0.49721,43,84,0.38965,0.60478
1990,Hamburg,Upper Secondary Level,Not Employed,0.45257,41,84,0.34549,0.55965
1990,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.18036,59,199,0.12681,0.23392
1990,Lower Saxony,Lower Secondary Level,Not Employed,0.67125,140,199,0.60582,0.73668
1990,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.46254,248,485,0.41812,0.50696
1990,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.07989,37,485,0.05573,0.10404
1990,Lower Saxony,Upper Secondary Level,Not Employed,0.43054,200,485,0.38643,0.47465
1990,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.58582,40,40,0.43122,0.74042
1990,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.68656,57,57,0.56506,0.80806
1990,Bremen,Upper Secondary Level,Not Employed,0.63410,32,32,0.46453,0.80366
1990,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.96792,57,57,0.92177,1.01407
1990,North Rhine-Westphalia,Primary Level,Full-Time Employment,0.39349,82,182,0.32232,0.46466
1990,North Rhine-Westphalia,Primary Level,Not Employed,0.56838,100,182,0.49622,0.64054
1990,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.25340,204,581,0.21800,0.28880
1990,North Rhine-Westphalia,Lower Secondary Level,Vocational Training,0.08347,57,581,0.06096,0.10599
1990,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.60081,320,581,0.56095,0.64067
1990,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.47559,601,1190,0.44720,0.50398
1990,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.07799,96,1190,0.06274,0.09323
1990,North Rhine-Westphalia,Upper Secondary Level,Vocational Training,0.02018,31,1190,0.01219,0.02817
1990,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.40998,462,1190,0.38202,0.43794
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.52754,45,77,0.41530,0.63979
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Employed,0.36186,32,77,0.25382,0.46990
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.56820,76,115,0.47728,0.65913
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.31690,39,115,0.23149,0.40231
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.71077,146,179,0.64416,0.77738
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.19596,33,179,0.13765,0.25428
1990,Hesse,Primary Level,Full-Time Employment,0.43261,31,31,0.25532,0.60990
1990,Hesse,Lower Secondary Level,Full-Time Employment,0.22388,101,212,0.16764,0.28013
1990,Hesse,Lower Secondary Level,Not Employed,0.54616,111,212,0.47898,0.61333
1990,Hesse,Upper Secondary Level,Full-Time Employment,0.43937,233,437,0.39279,0.48596
1990,Hesse,Upper Secondary Level,Regular Part-Time Employment,0.07733,38,437,0.05226,0.10241
1990,Hesse,Upper Secondary Level,Not Employed,0.44824,166,437,0.40156,0.49493
1990,Hesse,Second Stage of Tertiary Education,Full-Time Employment,0.66392,55,55,0.53793,0.78992
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full-Time Employment,0.18707,57,183,0.13042,0.24373
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Employed,0.65769,126,183,0.58875,0.72662
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-Time Employment,0.48834,163,289,0.43061,0.54607
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Employed,0.40591,126,289,0.34920,0.46263
1990,Baden-Wuerttemberg,Primary Level,Full-Time Employment,0.52987,90,168,0.45417,0.60556
1990,Baden-Wuerttemberg,Primary Level,Not Employed,0.35141,78,168,0.27900,0.42382
1990,Baden-Wuerttemberg,Lower Secondary Level,Full-Time Employment,0.30323,223,510,0.26330,0.34317
1990,Baden-Wuerttemberg,Lower Secondary Level,Regular Part-Time Employment,0.09771,45,510,0.07192,0.12351
1990,Baden-Wuerttemberg,Lower Secondary Level,Vocational Training,0.08609,45,510,0.06172,0.11045
1990,Baden-Wuerttemberg,Lower Secondary Level,Not Employed,0.49740,197,510,0.45396,0.54084
1990,Baden-Wuerttemberg,Upper Secondary Level,Full-Time Employment,0.52292,457,758,0.48734,0.55851
1990,Baden-Wuerttemberg,Upper Secondary Level,Regular Part-Time Employment,0.09674,69,758,0.07568,0.11780
1990,Baden-Wuerttemberg,Upper Secondary Level,Not Employed,0.32896,232,758,0.29549,0.36243
