year,age_gr,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.02268,157,4281,0.01822,0.02714
2020,30-45 y.,Direct migration background,Not Employed,0.25058,1631,4281,0.23759,0.26356
2020,30-45 y.,Indirect migration background,Full-Time Employment,0.63407,291,506,0.59206,0.67609
2020,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.15025,118,506,0.11909,0.18142
2020,30-45 y.,Indirect migration background,Not Employed,0.17308,97,506,0.14008,0.20607
2020,46-65 y.,No migration background,Full-Time Employment,0.55877,4397,7879,0.54780,0.56973
2020,46-65 y.,No migration background,Regular Part-Time Employment,0.19904,1769,7879,0.19022,0.20785
2020,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04663,337,7879,0.04197,0.05129
2020,46-65 y.,No migration background,Not Employed,0.19450,1376,7879,0.18576,0.20324
2020,46-65 y.,Direct migration background,Full-Time Employment,0.49001,963,2366,0.46986,0.51015
2020,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16711,345,2366,0.15208,0.18215
2020,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04945,121,2366,0.04071,0.05819
2020,46-65 y.,Direct migration background,Not Employed,0.29144,937,2366,0.27313,0.30976
2020,46-65 y.,Indirect migration background,Full-Time Employment,0.65837,159,238,0.59799,0.71875
2020,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.13197,47,238,0.08888,0.17506
2020,46-65 y.,Indirect migration background,Not Employed,0.13845,32,238,0.09447,0.18242
2020,66 and older,No migration background,Full-Time Employment,0.01646,129,4405,0.01270,0.02022
2020,66 and older,No migration background,Regular Part-Time Employment,0.02237,146,4405,0.01800,0.02674
2020,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04762,236,4405,0.04133,0.05391
2020,66 and older,No migration background,Not Employed,0.91355,3894,4405,0.90525,0.92185
2020,66 and older,Direct migration background,Not Employed,0.90180,434,434,0.87377,0.92983
2021,17-29 y.,No migration background,Full-Time Employment,0.37352,612,1965,0.35212,0.39491
2021,17-29 y.,No migration background,Regular Part-Time Employment,0.08828,178,1965,0.07573,0.10082
2021,17-29 y.,No migration background,Vocational Training,0.12035,237,1965,0.10596,0.13474
2021,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.10036,211,1965,0.08707,0.11365
2021,17-29 y.,No migration background,Not Employed,0.31161,727,1965,0.29113,0.33210
2021,17-29 y.,Direct migration background,Full-Time Employment,0.32490,342,1140,0.29771,0.35210
2021,17-29 y.,Direct migration background,Regular Part-Time Employment,0.09453,79,1140,0.07754,0.11152
2021,17-29 y.,Direct migration background,Vocational Training,0.07457,104,1140,0.05931,0.08982
2021,17-29 y.,Direct migration background,Not Employed,0.43379,615,1140,0.40501,0.46257
2021,17-29 y.,Indirect migration background,Full-Time Employment,0.29137,117,465,0.25003,0.33272
2021,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.11532,32,465,0.08626,0.14438
2021,17-29 y.,Indirect migration background,Vocational Training,0.07706,53,465,0.05279,0.10133
2021,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.08718,61,465,0.06151,0.11285
2021,17-29 y.,Indirect migration background,Not Employed,0.42602,202,465,0.38103,0.47102
2021,30-45 y.,No migration background,Full-Time Employment,0.62385,1501,2567,0.60511,0.64260
2021,30-45 y.,No migration background,Regular Part-Time Employment,0.22047,672,2567,0.20443,0.23651
2021,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.01809,51,2567,0.01293,0.02325
2021,30-45 y.,No migration background,Not Employed,0.12257,343,2567,0.10988,0.13526
2021,30-45 y.,Direct migration background,Full-Time Employment,0.50038,1051,2431,0.48050,0.52026
2021,30-45 y.,Direct migration background,Regular Part-Time Employment,0.20404,336,2431,0.18802,0.22007
2021,30-45 y.,Direct migration background,Vocational Training,0.01585,48,2431,0.01089,0.02082
2021,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03467,53,2431,0.02739,0.04194
2021,30-45 y.,Direct migration background,Not Employed,0.23509,897,2431,0.21823,0.25195
2021,30-45 y.,Direct migration background,In short-time work (since 2021),0.00997,46,2431,0.00602,0.01391
2021,30-45 y.,Indirect migration background,Full-Time Employment,0.62109,164,287,0.56486,0.67731
2021,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.17629,71,287,0.13213,0.22046
2021,30-45 y.,Indirect migration background,Not Employed,0.14788,52,287,0.10674,0.18902
2021,46-65 y.,No migration background,Full-Time Employment,0.55731,3057,5544,0.54424,0.57039
2021,46-65 y.,No migration background,Regular Part-Time Employment,0.18436,1220,5544,0.17415,0.19456
2021,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04424,226,5544,0.03882,0.04965
2021,46-65 y.,No migration background,Not Employed,0.20456,992,5544,0.19394,0.21518
2021,46-65 y.,No migration background,In short-time work (since 2021),0.00921,49,5544,0.00669,0.01172
2021,46-65 y.,Direct migration background,Full-Time Employment,0.50702,644,1544,0.48208,0.53197
2021,46-65 y.,Direct migration background,Regular Part-Time Employment,0.15264,240,1544,0.13470,0.17059
2021,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06651,60,1544,0.05408,0.07895
2021,46-65 y.,Direct migration background,Not Employed,0.25947,600,1544,0.23760,0.28134
2021,46-65 y.,Indirect migration background,Full-Time Employment,0.65319,114,149,0.57651,0.72987
2021,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.13511,35,149,0.08004,0.19018
2021,66 and older,No migration background,Full-Time Employment,0.01547,91,3174,0.01117,0.01976
2021,66 and older,No migration background,Regular Part-Time Employment,0.02855,109,3174,0.02276,0.03435
2021,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04724,160,3174,0.03986,0.05462
2021,66 and older,No migration background,Not Employed,0.90874,2814,3174,0.89872,0.91876
2021,66 and older,Direct migration background,Not Employed,0.86151,301,301,0.82242,0.90060
2022,17-29 y.,No migration background,Full-Time Employment,0.40015,1125,3101,0.38290,0.41739
2022,17-29 y.,No migration background,Regular Part-Time Employment,0.13311,381,3101,0.12115,0.14506
2022,17-29 y.,No migration background,Vocational Training,0.11094,372,3101,0.09988,0.12200
2022,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.11169,373,3101,0.10060,0.12278
2022,17-29 y.,No migration background,Not Employed,0.24145,850,3101,0.22639,0.25652
2022,17-29 y.,Direct migration background,Full-Time Employment,0.39856,1227,2269,0.37841,0.41871
2022,17-29 y.,Direct migration background,Regular Part-Time Employment,0.14723,162,2269,0.13265,0.16181
2022,17-29 y.,Direct migration background,Vocational Training,0.07851,223,2269,0.06744,0.08958
2022,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06648,61,2269,0.05622,0.07673
2022,17-29 y.,Direct migration background,Not Employed,0.27474,557,2269,0.25637,0.29311
2022,17-29 y.,Direct migration background,In short-time work (since 2021),0.03448,39,2269,0.02697,0.04199
2022,17-29 y.,Indirect migration background,Full-Time Employment,0.34167,172,560,0.30235,0.38098
2022,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.09193,60,560,0.06797,0.11588
2022,17-29 y.,Indirect migration background,Vocational Training,0.07121,58,560,0.04989,0.09253
2022,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.08013,59,560,0.05762,0.10264
2022,17-29 y.,Indirect migration background,Not Employed,0.40882,211,560,0.36806,0.44957
2022,30-45 y.,No migration background,Full-Time Employment,0.62988,2831,4606,0.61593,0.64382
2022,30-45 y.,No migration background,Regular Part-Time Employment,0.22960,1151,4606,0.21745,0.24175
2022,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02009,97,4606,0.01604,0.02414
2022,30-45 y.,No migration background,Not Employed,0.11414,527,4606,0.10495,0.12332
2022,30-45 y.,Direct migration background,Full-Time Employment,0.55980,2359,3831,0.54408,0.57552
2022,30-45 y.,Direct migration background,Regular Part-Time Employment,0.20011,430,3831,0.18744,0.21278
2022,30-45 y.,Direct migration background,Vocational Training,0.01274,73,3831,0.00919,0.01629
2022,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03069,62,3831,0.02523,0.03615
2022,30-45 y.,Direct migration background,Not Employed,0.19279,872,3831,0.18029,0.20528
2022,30-45 y.,Direct migration background,In short-time work (since 2021),0.00387,35,3831,0.00191,0.00584
2022,30-45 y.,Indirect migration background,Full-Time Employment,0.61128,258,461,0.56674,0.65583
2022,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.25857,133,461,0.21856,0.29858
2022,30-45 y.,Indirect migration background,Not Employed,0.10356,70,461,0.07572,0.13141
2022,46-65 y.,No migration background,Full-Time Employment,0.55617,3944,7049,0.54457,0.56777
2022,46-65 y.,No migration background,Regular Part-Time Employment,0.21005,1590,7049,0.20054,0.21956
2022,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04067,288,7049,0.03606,0.04528
2022,46-65 y.,No migration background,Not Employed,0.19268,1227,7049,0.18347,0.20189
2022,46-65 y.,Direct migration background,Full-Time Employment,0.50202,769,1698,0.47823,0.52581
2022,46-65 y.,Direct migration background,Regular Part-Time Employment,0.17123,297,1698,0.15330,0.18915
2022,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05818,80,1698,0.04704,0.06932
2022,46-65 y.,Direct migration background,Not Employed,0.25798,552,1698,0.23716,0.27880
2022,46-65 y.,Indirect migration background,Full-Time Employment,0.55051,199,367,0.49954,0.60147
2022,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.19031,94,367,0.15009,0.23053
2022,46-65 y.,Indirect migration background,Not Employed,0.21090,74,367,0.16910,0.25269
2022,66 and older,No migration background,Full-Time Employment,0.01947,123,3653,0.01499,0.02395
2022,66 and older,No migration background,Regular Part-Time Employment,0.02899,150,3653,0.02354,0.03443
2022,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04948,232,3653,0.04244,0.05651
2022,66 and older,No migration background,Not Employed,0.90191,3148,3653,0.89226,0.91155
2022,66 and older,Direct migration background,Not Employed,0.89674,325,325,0.86360,0.92987
2022,66 and older,Indirect migration background,Not Employed,0.82015,56,56,0.71864,0.92165
