year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,66 and older,Second Stage of Tertiary Education,Not Employed,0.85934,45,45,0.75662,0.96207
1990,17-29 y.,Pre-primary Level,Not Employed,0.94232,186,186,0.90873,0.97592
1990,17-29 y.,Primary Level,Full-Time Employment,0.40484,42,104,0.31005,0.49964
1990,17-29 y.,Primary Level,Not Employed,0.45934,62,104,0.36310,0.55559
1990,17-29 y.,Lower Secondary Level,Full-Time Employment,0.26404,287,939,0.23583,0.29225
1990,17-29 y.,Lower Secondary Level,Vocational Training,0.37219,339,939,0.34125,0.40312
1990,17-29 y.,Lower Secondary Level,Not Employed,0.31936,313,939,0.28952,0.34919
1990,17-29 y.,Upper Secondary Level,Full-Time Employment,0.62835,1284,1951,0.60690,0.64980
1990,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05821,110,1951,0.04782,0.06861
1990,17-29 y.,Upper Secondary Level,Vocational Training,0.05229,91,1951,0.04241,0.06217
1990,17-29 y.,Upper Secondary Level,Not Employed,0.24878,466,1951,0.22959,0.26797
1990,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55954,88,150,0.47983,0.63926
1990,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.34333,62,150,0.26709,0.41957
1990,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.82894,82,82,0.74693,0.91095
1990,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70442,159,208,0.64226,0.76658
1990,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19396,49,208,0.14010,0.24783
1990,30-45 y.,Primary Level,Full-Time Employment,0.50765,108,181,0.43462,0.58069
1990,30-45 y.,Primary Level,Not Employed,0.40408,73,181,0.33239,0.47577
1990,30-45 y.,Lower Secondary Level,Full-Time Employment,0.51245,315,522,0.46952,0.55537
1990,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.15980,73,522,0.12833,0.19126
1990,30-45 y.,Lower Secondary Level,Not Employed,0.28645,134,522,0.24763,0.32527
1990,30-45 y.,Upper Secondary Level,Full-Time Employment,0.67647,1607,2279,0.65726,0.69568
1990,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.13374,303,2279,0.11977,0.14772
1990,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01973,39,2279,0.01402,0.02544
1990,30-45 y.,Upper Secondary Level,Not Employed,0.16570,330,2279,0.15043,0.18097
1990,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.67659,88,88,0.57830,0.77489
1990,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.73018,232,265,0.67663,0.78372
1990,30-45 y.,First Stage of Tertiary Education,Not Employed,0.13420,33,265,0.09308,0.17532
1990,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.79953,673,809,0.77193,0.82714
1990,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10317,71,809,0.08219,0.12414
1990,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.09009,65,809,0.07035,0.10984
1990,46-65 y.,Primary Level,Full-Time Employment,0.46030,142,285,0.40233,0.51827
1990,46-65 y.,Primary Level,Not Employed,0.50473,143,285,0.44658,0.56288
1990,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29841,352,937,0.26909,0.32772
1990,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.12567,116,937,0.10443,0.14690
1990,46-65 y.,Lower Secondary Level,Not Employed,0.54973,469,937,0.51785,0.58160
1990,46-65 y.,Upper Secondary Level,Full-Time Employment,0.53618,1191,2086,0.51477,0.55758
1990,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.10196,236,2086,0.08897,0.11494
1990,46-65 y.,Upper Secondary Level,Not Employed,0.34471,659,2086,0.32431,0.36511
1990,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.66661,194,252,0.60829,0.72494
1990,46-65 y.,First Stage of Tertiary Education,Not Employed,0.27498,58,252,0.21974,0.33022
1990,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.74315,418,535,0.70609,0.78021
1990,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.07109,35,535,0.04929,0.09288
1990,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17386,82,535,0.14171,0.20600
1990,66 and older,Lower Secondary Level,Not Employed,0.99262,510,510,0.98518,1.00005
1990,66 and older,Upper Secondary Level,Not Employed,0.97645,672,672,0.96497,0.98792
1990,66 and older,First Stage of Tertiary Education,Not Employed,0.95624,94,94,0.91466,0.99781
1990,66 and older,Second Stage of Tertiary Education,Not Employed,0.89998,95,95,0.83932,0.96063
1991,17-29 y.,Pre-primary Level,Not Employed,0.88434,141,141,0.83137,0.93732
1991,17-29 y.,Primary Level,Full-Time Employment,0.32173,41,129,0.24080,0.40266
1991,17-29 y.,Primary Level,Not Employed,0.59052,88,129,0.50533,0.67571
1991,17-29 y.,Lower Secondary Level,Full-Time Employment,0.26541,272,889,0.23637,0.29446
1991,17-29 y.,Lower Secondary Level,Vocational Training,0.35752,309,889,0.32600,0.38905
1991,17-29 y.,Lower Secondary Level,Not Employed,0.32279,308,889,0.29204,0.35354
1991,17-29 y.,Upper Secondary Level,Full-Time Employment,0.59686,1134,1849,0.57450,0.61923
1991,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05137,100,1849,0.04131,0.06144
1991,17-29 y.,Upper Secondary Level,Vocational Training,0.06287,113,1849,0.05180,0.07393
1991,17-29 y.,Upper Secondary Level,Not Employed,0.27002,502,1849,0.24977,0.29026
1991,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61248,99,149,0.53399,0.69097
1991,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.24799,50,149,0.17841,0.31756
1991,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.84719,77,77,0.76630,0.92808
1991,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65432,133,176,0.58385,0.72478
1991,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.20696,43,176,0.14694,0.26699
1991,30-45 y.,Primary Level,Full-Time Employment,0.56272,116,176,0.48922,0.63621
1991,30-45 y.,Primary Level,Not Employed,0.33769,60,176,0.26762,0.40776
1991,30-45 y.,Lower Secondary Level,Full-Time Employment,0.48360,298,502,0.43984,0.52736
1991,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.17007,68,502,0.13718,0.20297
1991,30-45 y.,Lower Secondary Level,Not Employed,0.30079,136,502,0.26063,0.34094
1991,30-45 y.,Upper Secondary Level,Full-Time Employment,0.66934,1584,2292,0.65008,0.68861
1991,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.12475,273,2292,0.11122,0.13828
1991,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02679,46,2292,0.02018,0.03340
1991,30-45 y.,Upper Secondary Level,Not Employed,0.17205,389,2292,0.15659,0.18750
1991,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.68111,89,89,0.58374,0.77849
1991,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.69024,219,266,0.63457,0.74592
1991,30-45 y.,First Stage of Tertiary Education,Not Employed,0.17397,47,266,0.12833,0.21961
1991,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.75582,648,801,0.72605,0.78559
1991,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10354,64,801,0.08243,0.12465
1991,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11050,89,801,0.08878,0.13223
1991,46-65 y.,Primary Level,Full-Time Employment,0.43937,132,273,0.38039,0.49836
1991,46-65 y.,Primary Level,Not Employed,0.50256,141,273,0.44314,0.56198
1991,46-65 y.,Lower Secondary Level,Full-Time Employment,0.30478,335,898,0.27465,0.33490
1991,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.12412,99,898,0.10254,0.14570
1991,46-65 y.,Lower Secondary Level,Not Employed,0.54948,464,898,0.51692,0.58204
1991,46-65 y.,Upper Secondary Level,Full-Time Employment,0.51576,1076,2025,0.49399,0.53753
1991,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.08897,175,2025,0.07656,0.10137
1991,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02107,38,2025,0.01481,0.02733
1991,46-65 y.,Upper Secondary Level,Not Employed,0.37390,736,2025,0.35282,0.39498
1991,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.47669,36,36,0.31122,0.64216
1991,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.67854,187,241,0.61946,0.73763
1991,46-65 y.,First Stage of Tertiary Education,Not Employed,0.24194,54,241,0.18776,0.29613
1991,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70288,393,547,0.66455,0.74121
1991,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.06396,31,547,0.04344,0.08449
1991,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.22839,123,547,0.19317,0.26360
1991,66 and older,Lower Secondary Level,Not Employed,0.99601,486,486,0.99040,1.00162
1991,66 and older,Upper Secondary Level,Not Employed,0.97365,684,684,0.96163,0.98566
1991,66 and older,First Stage of Tertiary Education,Not Employed,0.95343,88,88,0.90916,0.99771
1991,66 and older,Second Stage of Tertiary Education,Not Employed,0.93851,103,103,0.89189,0.98513
1992,17-29 y.,Pre-primary Level,Not Employed,0.89247,169,169,0.84563,0.93932
1992,17-29 y.,Primary Level,Full-Time Employment,0.35401,37,120,0.26809,0.43994
1992,17-29 y.,Primary Level,Not Employed,0.58169,83,120,0.49306,0.67032
1992,17-29 y.,Lower Secondary Level,Full-Time Employment,0.25878,267,896,0.23008,0.28747
1992,17-29 y.,Lower Secondary Level,Vocational Training,0.35535,315,896,0.32399,0.38670
1992,17-29 y.,Lower Secondary Level,Not Employed,0.33969,314,896,0.30866,0.37072
1992,17-29 y.,Upper Secondary Level,Full-Time Employment,0.58220,1030,1762,0.55916,0.60523
1992,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.04152,86,1762,0.03220,0.05083
1992,17-29 y.,Upper Secondary Level,Vocational Training,0.06061,94,1762,0.04947,0.07176
1992,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01824,34,1762,0.01199,0.02449
1992,17-29 y.,Upper Secondary Level,Not Employed,0.29744,518,1762,0.27609,0.31879
1992,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.50512,80,145,0.42346,0.58678
1992,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.32759,65,145,0.25093,0.40424
1992,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.86060,85,85,0.78653,0.93467
1992,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68396,117,154,0.61029,0.75763
1992,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.21797,37,154,0.15255,0.28339
1992,30-45 y.,Primary Level,Full-Time Employment,0.51414,103,169,0.43856,0.58972
1992,30-45 y.,Primary Level,Not Employed,0.39696,66,169,0.32298,0.47095
1992,30-45 y.,Lower Secondary Level,Full-Time Employment,0.46939,254,480,0.42470,0.51409
1992,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.20805,81,480,0.17170,0.24440
1992,30-45 y.,Lower Secondary Level,Not Employed,0.30695,145,480,0.26565,0.34826
1992,30-45 y.,Upper Secondary Level,Full-Time Employment,0.65462,1516,2255,0.63499,0.67425
1992,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.13245,262,2255,0.11845,0.14644
1992,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01416,34,2255,0.00928,0.01904
1992,30-45 y.,Upper Secondary Level,Not Employed,0.19337,443,2255,0.17706,0.20967
1992,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.66668,92,92,0.56983,0.76354
1992,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.67106,218,304,0.61816,0.72396
1992,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12232,33,304,0.08542,0.15921
1992,30-45 y.,First Stage of Tertiary Education,Not Employed,0.17294,53,304,0.13036,0.21553
1992,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73706,635,815,0.70682,0.76731
1992,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11280,70,815,0.09107,0.13453
1992,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.12804,110,815,0.10509,0.15100
1992,46-65 y.,Primary Level,Full-Time Employment,0.40280,118,266,0.34375,0.46185
1992,46-65 y.,Primary Level,Not Employed,0.56046,148,266,0.50070,0.62021
1992,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29403,321,874,0.26380,0.32425
1992,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.10820,83,874,0.08759,0.12880
1992,46-65 y.,Lower Secondary Level,Not Employed,0.58175,470,874,0.54903,0.61448
1992,46-65 y.,Upper Secondary Level,Full-Time Employment,0.48407,972,1949,0.46188,0.50626
1992,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.08847,167,1949,0.07586,0.10108
1992,46-65 y.,Upper Secondary Level,Not Employed,0.41193,810,1949,0.39007,0.43379
1992,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.65988,177,241,0.59994,0.71982
1992,46-65 y.,First Stage of Tertiary Education,Not Employed,0.27486,64,241,0.21837,0.33134
1992,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.67272,365,517,0.63223,0.71321
1992,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.26209,152,517,0.22415,0.30004
1992,66 and older,Upper Secondary Level,Not Employed,0.98528,706,706,0.97639,0.99417
1992,66 and older,First Stage of Tertiary Education,Not Employed,0.94077,86,86,0.89058,0.99095
1992,66 and older,Second Stage of Tertiary Education,Not Employed,0.94582,100,100,0.90123,0.99041
1993,17-29 y.,Pre-primary Level,Not Employed,0.94468,174,174,0.91062,0.97875
1993,17-29 y.,Primary Level,Full-Time Employment,0.28362,34,112,0.19976,0.36747
1993,17-29 y.,Primary Level,Not Employed,0.59009,78,112,0.49859,0.68158
1993,17-29 y.,Lower Secondary Level,Full-Time Employment,0.25922,255,847,0.22969,0.28875
1993,17-29 y.,Lower Secondary Level,Vocational Training,0.35260,293,847,0.32040,0.38479
1993,17-29 y.,Lower Secondary Level,Not Employed,0.33920,299,847,0.30730,0.37111
1993,17-29 y.,Upper Secondary Level,Full-Time Employment,0.57710,998,1734,0.55384,0.60036
1993,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.04256,76,1734,0.03306,0.05206
1993,17-29 y.,Upper Secondary Level,Vocational Training,0.07313,118,1734,0.06087,0.08539
1993,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01976,35,1734,0.01321,0.02631
1993,17-29 y.,Upper Secondary Level,Not Employed,0.28745,507,1734,0.26614,0.30876
1993,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.45769,73,142,0.37545,0.53992
1993,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.33187,69,142,0.25415,0.40960
1993,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72468,70,70,0.61928,0.83007
1993,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.62331,104,144,0.54389,0.70273
1993,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.28052,40,144,0.20688,0.35415
1993,30-45 y.,Primary Level,Full-Time Employment,0.52550,95,154,0.44637,0.60462
1993,30-45 y.,Primary Level,Not Employed,0.35565,59,154,0.27980,0.43151
1993,30-45 y.,Lower Secondary Level,Full-Time Employment,0.50993,255,454,0.46390,0.55597
1993,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.15656,63,454,0.12309,0.19002
1993,30-45 y.,Lower Secondary Level,Not Employed,0.29713,136,454,0.25504,0.33921
1993,30-45 y.,Upper Secondary Level,Full-Time Employment,0.63720,1455,2233,0.61725,0.65715
1993,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.12952,260,2233,0.11559,0.14345
1993,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01839,38,2233,0.01281,0.02396
1993,30-45 y.,Upper Secondary Level,Not Employed,0.20964,480,2233,0.19275,0.22653
1993,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.72657,100,100,0.63877,0.81437
1993,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.72276,231,310,0.67285,0.77267
1993,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.11477,37,310,0.07923,0.15031
1993,30-45 y.,First Stage of Tertiary Education,Not Employed,0.14187,42,310,0.10297,0.18077
1993,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73635,620,791,0.70562,0.76707
1993,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12439,80,791,0.10137,0.14740
1993,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11473,91,791,0.09251,0.13695
1993,46-65 y.,Primary Level,Full-Time Employment,0.42104,117,264,0.36137,0.48072
1993,46-65 y.,Primary Level,Not Employed,0.54547,147,264,0.48529,0.60565
1993,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29256,292,834,0.26166,0.32345
1993,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.12451,90,834,0.10209,0.14693
1993,46-65 y.,Lower Secondary Level,Not Employed,0.56501,452,834,0.53135,0.59868
1993,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47289,935,1949,0.45072,0.49506
1993,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.07852,148,1949,0.06657,0.09046
1993,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02234,35,1949,0.01578,0.02891
1993,46-65 y.,Upper Secondary Level,Not Employed,0.42606,831,1949,0.40410,0.44802
1993,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61009,33,33,0.44110,0.77908
1993,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.57287,142,224,0.50794,0.63779
1993,46-65 y.,First Stage of Tertiary Education,Not Employed,0.34113,82,224,0.27890,0.40335
1993,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66192,366,526,0.62146,0.70239
1993,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.28035,160,526,0.24193,0.31877
1993,66 and older,Lower Secondary Level,Not Employed,0.98625,479,479,0.97581,0.99669
1993,66 and older,Upper Secondary Level,Not Employed,0.98899,720,720,0.98136,0.99662
1993,66 and older,First Stage of Tertiary Education,Not Employed,0.97143,84,84,0.93559,1.00727
1993,66 and older,Second Stage of Tertiary Education,Not Employed,0.94248,108,108,0.89836,0.98660
1994,17-29 y.,Pre-primary Level,Not Employed,0.96125,228,228,0.93615,0.98636
1994,17-29 y.,Primary Level,Not Employed,0.62806,62,62,0.50677,0.74935
1994,17-29 y.,Lower Secondary Level,Full-Time Employment,0.23599,209,739,0.20536,0.26663
1994,17-29 y.,Lower Secondary Level,Vocational Training,0.33507,242,739,0.30101,0.36913
1994,17-29 y.,Lower Secondary Level,Not Employed,0.38469,288,739,0.34958,0.41979
1994,17-29 y.,Upper Secondary Level,Full-Time Employment,0.54969,914,1654,0.52570,0.57367
1994,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.04810,74,1654,0.03779,0.05842
1994,17-29 y.,Upper Secondary Level,Vocational Training,0.06888,112,1654,0.05667,0.08109
1994,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02168,38,1654,0.01466,0.02871
1994,17-29 y.,Upper Secondary Level,Not Employed,0.31164,516,1654,0.28931,0.33397
1994,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.48158,80,151,0.40162,0.56155
1994,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.35617,71,151,0.27954,0.43281
1994,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.78793,79,79,0.69722,0.87865
