year,pgisced97,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04033,54,1183,0.02912,0.05155
2014,First Stage of Tertiary Education,West,Not Employed,0.34336,338,1183,0.31629,0.37043
2014,First Stage of Tertiary Education,East,Full-Time Employment,0.49612,183,397,0.44687,0.54536
2014,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.08584,46,397,0.05825,0.11343
2014,First Stage of Tertiary Education,East,Not Employed,0.40198,168,397,0.35369,0.45027
2014,Second Stage of Tertiary Education,West,Full-Time Employment,0.53681,2429,4773,0.52267,0.55096
2014,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.12486,826,4773,0.11548,0.13424
2014,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04833,233,4773,0.04224,0.05441
2014,Second Stage of Tertiary Education,West,Not Employed,0.28868,1285,4773,0.27582,0.30154
2014,Second Stage of Tertiary Education,East,Full-Time Employment,0.44796,644,1438,0.42225,0.47367
2014,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.10489,198,1438,0.08905,0.12074
2014,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03015,49,1438,0.02131,0.03899
2014,Second Stage of Tertiary Education,East,Not Employed,0.40744,547,1438,0.38203,0.43284
2015,No answer / don't know,West,Full-Time Employment,0.16600,85,553,0.13496,0.19704
2015,No answer / don't know,West,Regular Part-Time Employment,0.07598,36,553,0.05387,0.09808
2015,No answer / don't know,West,Vocational Training,0.24335,130,553,0.20755,0.27914
2015,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.08935,50,553,0.06555,0.11314
2015,No answer / don't know,West,Not Employed,0.39548,252,553,0.35469,0.43627
2015,No answer / don't know,East,Not Employed,0.51301,39,39,0.35408,0.67193
2015,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.26300,166,651,0.22915,0.29684
2015,Pre-primary Level,West,Not Employed,0.73429,485,651,0.70033,0.76824
2015,Pre-primary Level,East,Not Employed,0.93315,107,107,0.88560,0.98069
2015,Primary Level,West,Full-Time Employment,0.17790,96,466,0.14314,0.21266
2015,Primary Level,West,Regular Part-Time Employment,0.10462,54,466,0.07680,0.13244
2015,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.07169,31,466,0.04824,0.09514
2015,Primary Level,West,Not Employed,0.59152,285,466,0.54684,0.63619
2015,Primary Level,East,Not Employed,0.66547,40,40,0.51739,0.81355
2015,Lower Secondary Level,West,Full-Time Employment,0.19562,570,2719,0.18071,0.21053
2015,Lower Secondary Level,West,Regular Part-Time Employment,0.08453,252,2719,0.07407,0.09499
2015,Lower Secondary Level,West,Vocational Training,0.08821,298,2719,0.07755,0.09887
2015,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06384,221,2719,0.05465,0.07303
2015,Lower Secondary Level,West,Not Employed,0.56086,1378,2719,0.54220,0.57951
2015,Lower Secondary Level,East,Full-Time Employment,0.14306,53,341,0.10584,0.18028
2015,Lower Secondary Level,East,Vocational Training,0.12027,52,341,0.08569,0.15484
2015,Lower Secondary Level,East,Not Employed,0.63048,236,341,0.57917,0.68178
2015,Upper Secondary Level,West,Full-Time Employment,0.35316,3366,9423,0.34351,0.36281
2015,Upper Secondary Level,West,Regular Part-Time Employment,0.12209,1466,9423,0.11548,0.12870
2015,Upper Secondary Level,West,Vocational Training,0.01725,181,9423,0.01462,0.01987
2015,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.07097,712,9423,0.06579,0.07616
2015,Upper Secondary Level,West,Not Employed,0.43601,3698,9423,0.42600,0.44602
2015,Upper Secondary Level,East,Full-Time Employment,0.38884,1032,2743,0.37060,0.40709
2015,Upper Secondary Level,East,Regular Part-Time Employment,0.10887,339,2743,0.09721,0.12053
2015,Upper Secondary Level,East,Vocational Training,0.01227,37,2743,0.00815,0.01639
2015,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04542,130,2743,0.03763,0.05322
2015,Upper Secondary Level,East,Not Employed,0.44193,1205,2743,0.42334,0.46052
2015,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.48906,833,1855,0.46630,0.51181
2015,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.18431,451,1855,0.16666,0.20196
2015,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.06178,124,1855,0.05082,0.07274
2015,Post-secondary Non-tertiary Level,West,Not Employed,0.25931,447,1855,0.23936,0.27926
2015,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.57718,148,271,0.51826,0.63611
2015,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.15980,49,271,0.11609,0.20351
2015,Post-secondary Non-tertiary Level,East,Not Employed,0.22574,74,271,0.17587,0.27561
2015,First Stage of Tertiary Education,West,Full-Time Employment,0.52184,598,1131,0.49272,0.55097
2015,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.10299,157,1131,0.08527,0.12071
2015,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02822,46,1131,0.01856,0.03788
2015,First Stage of Tertiary Education,West,Not Employed,0.34695,330,1131,0.31919,0.37470
2015,First Stage of Tertiary Education,East,Full-Time Employment,0.51019,185,388,0.46039,0.56000
2015,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.09836,44,388,0.06869,0.12803
2015,First Stage of Tertiary Education,East,Not Employed,0.36903,159,388,0.32095,0.41711
2015,Second Stage of Tertiary Education,West,Full-Time Employment,0.52556,2494,4986,0.51170,0.53943
2015,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.13730,869,4986,0.12775,0.14685
2015,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04102,240,4986,0.03551,0.04653
2015,Second Stage of Tertiary Education,West,Not Employed,0.29474,1383,4986,0.28208,0.30739
2015,Second Stage of Tertiary Education,East,Full-Time Employment,0.43232,621,1414,0.40649,0.45815
2015,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.13044,203,1414,0.11288,0.14800
2015,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.04693,62,1414,0.03590,0.05796
2015,Second Stage of Tertiary Education,East,Not Employed,0.38060,528,1414,0.35529,0.40592
2016,No answer / don't know,West,Full-Time Employment,0.15806,71,684,0.13070,0.18542
2016,No answer / don't know,West,Regular Part-Time Employment,0.05318,31,684,0.03635,0.07001
2016,No answer / don't know,West,Vocational Training,0.21326,121,684,0.18254,0.24398
2016,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.11215,54,684,0.08848,0.13581
2016,No answer / don't know,West,Not Employed,0.44210,407,684,0.40485,0.47935
2016,No answer / don't know,East,Not Employed,0.57231,78,78,0.46180,0.68282
2016,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.15963,115,726,0.13296,0.18629
2016,Pre-primary Level,West,Not Employed,0.82354,611,726,0.79580,0.85129
2016,Pre-primary Level,East,Not Employed,0.94512,126,126,0.90519,0.98504
2016,Primary Level,West,Full-Time Employment,0.19404,100,1183,0.17150,0.21659
2016,Primary Level,West,Regular Part-Time Employment,0.08386,58,1183,0.06806,0.09966
2016,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.05376,51,1183,0.04091,0.06662
2016,Primary Level,West,Not Employed,0.61379,974,1183,0.58604,0.64155
2016,Primary Level,East,Not Employed,0.68132,209,209,0.61799,0.74465
2016,Lower Secondary Level,West,Full-Time Employment,0.18888,493,2855,0.17452,0.20324
2016,Lower Secondary Level,West,Regular Part-Time Employment,0.08844,235,2855,0.07803,0.09886
2016,Lower Secondary Level,West,Vocational Training,0.08004,294,2855,0.07008,0.08999
2016,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06176,201,2855,0.05293,0.07060
2016,Lower Secondary Level,West,Not Employed,0.57338,1632,2855,0.55524,0.59153
2016,Lower Secondary Level,East,Full-Time Employment,0.12535,39,422,0.09372,0.15698
2016,Lower Secondary Level,East,Regular Part-Time Employment,0.07082,34,422,0.04632,0.09532
2016,Lower Secondary Level,East,Vocational Training,0.14496,54,422,0.11133,0.17859
2016,Lower Secondary Level,East,Not Employed,0.62523,295,422,0.57899,0.67147
2016,Upper Secondary Level,West,Full-Time Employment,0.36640,3050,8893,0.35639,0.37642
2016,Upper Secondary Level,West,Regular Part-Time Employment,0.12737,1382,8893,0.12044,0.13430
2016,Upper Secondary Level,West,Vocational Training,0.01796,179,8893,0.01520,0.02073
2016,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06602,647,8893,0.06086,0.07118
2016,Upper Secondary Level,West,Not Employed,0.42120,3635,8893,0.41093,0.43146
2016,Upper Secondary Level,East,Full-Time Employment,0.37785,964,2642,0.35936,0.39634
2016,Upper Secondary Level,East,Regular Part-Time Employment,0.11431,336,2642,0.10218,0.12645
2016,Upper Secondary Level,East,Vocational Training,0.01403,34,2642,0.00954,0.01851
2016,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04818,126,2642,0.04001,0.05634
2016,Upper Secondary Level,East,Not Employed,0.44154,1182,2642,0.42261,0.46048
2016,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.51090,791,1795,0.48777,0.53404
2016,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.17873,448,1795,0.16100,0.19645
2016,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05743,114,1795,0.04666,0.06819
2016,Post-secondary Non-tertiary Level,West,Not Employed,0.24754,442,1795,0.22757,0.26751
2016,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.61099,148,272,0.55295,0.66904
2016,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.21187,58,272,0.16322,0.26053
2016,Post-secondary Non-tertiary Level,East,Not Employed,0.15315,66,272,0.11027,0.19602
2016,First Stage of Tertiary Education,West,Full-Time Employment,0.53185,546,1034,0.50142,0.56228
2016,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.11095,151,1034,0.09180,0.13011
2016,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04023,43,1034,0.02825,0.05222
2016,First Stage of Tertiary Education,West,Not Employed,0.31696,294,1034,0.28859,0.34534
2016,First Stage of Tertiary Education,East,Full-Time Employment,0.52765,164,355,0.47564,0.57965
2016,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.08601,40,355,0.05680,0.11522
2016,First Stage of Tertiary Education,East,Not Employed,0.37015,151,355,0.31985,0.42045
2016,Second Stage of Tertiary Education,West,Full-Time Employment,0.52082,2258,5048,0.50704,0.53460
2016,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.13786,844,5048,0.12835,0.14737
2016,Second Stage of Tertiary Education,West,Vocational Training,0.00250,35,5048,0.00112,0.00387
2016,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03829,211,5048,0.03300,0.04359
2016,Second Stage of Tertiary Education,West,Not Employed,0.30053,1700,5048,0.28788,0.31318
2016,Second Stage of Tertiary Education,East,Full-Time Employment,0.42935,608,1433,0.40371,0.45499
2016,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.14075,190,1433,0.12274,0.15876
2016,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03435,58,1433,0.02492,0.04378
2016,Second Stage of Tertiary Education,East,Not Employed,0.38702,577,1433,0.36179,0.41224
2017,No answer / don't know,West,Full-Time Employment,0.16409,83,724,0.13710,0.19109
2017,No answer / don't know,West,Regular Part-Time Employment,0.06870,39,724,0.05026,0.08713
2017,No answer / don't know,West,Vocational Training,0.22172,125,724,0.19144,0.25200
2017,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.07391,54,724,0.05484,0.09299
2017,No answer / don't know,West,Not Employed,0.45430,423,724,0.41801,0.49060
2017,No answer / don't know,East,Not Employed,0.40634,70,70,0.29045,0.52223
2017,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.17630,124,775,0.14945,0.20315
2017,Pre-primary Level,West,Not Employed,0.81439,651,775,0.78700,0.84178
2017,Pre-primary Level,East,Not Employed,0.89402,123,123,0.83940,0.94864
2017,Primary Level,West,Full-Time Employment,0.20075,142,1635,0.18132,0.22017
2017,Primary Level,West,Regular Part-Time Employment,0.07362,83,1635,0.06096,0.08629
2017,Primary Level,West,Vocational Training,0.00970,33,1635,0.00495,0.01446
2017,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.05219,65,1635,0.04140,0.06297
2017,Primary Level,West,Not Employed,0.63745,1312,1635,0.61414,0.66076
2017,Primary Level,East,Not Employed,0.65249,251,251,0.59346,0.71152
2017,Lower Secondary Level,West,Full-Time Employment,0.20220,591,3193,0.18827,0.21613
2017,Lower Secondary Level,West,Regular Part-Time Employment,0.08686,274,3193,0.07709,0.09663
2017,Lower Secondary Level,West,Vocational Training,0.08018,295,3193,0.07076,0.08960
2017,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.07835,214,3193,0.06903,0.08767
2017,Lower Secondary Level,West,Not Employed,0.54467,1819,3193,0.52739,0.56195
2017,Lower Secondary Level,East,Full-Time Employment,0.19347,64,485,0.15828,0.22866
2017,Lower Secondary Level,East,Regular Part-Time Employment,0.05981,31,485,0.03869,0.08094
2017,Lower Secondary Level,East,Vocational Training,0.09498,62,485,0.06886,0.12110
2017,Lower Secondary Level,East,Not Employed,0.60271,328,485,0.55911,0.64630
2017,Upper Secondary Level,West,Full-Time Employment,0.36448,3425,9797,0.35495,0.37401
2017,Upper Secondary Level,West,Regular Part-Time Employment,0.12539,1578,9797,0.11883,0.13195
2017,Upper Secondary Level,West,Vocational Training,0.02035,239,9797,0.01756,0.02315
2017,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06875,706,9797,0.06373,0.07376
2017,Upper Secondary Level,West,Not Employed,0.42030,3849,9797,0.41053,0.43008
2017,Upper Secondary Level,East,Full-Time Employment,0.40249,1157,2954,0.38480,0.42018
2017,Upper Secondary Level,East,Regular Part-Time Employment,0.12222,365,2954,0.11040,0.13403
2017,Upper Secondary Level,East,Vocational Training,0.01020,42,2954,0.00658,0.01383
2017,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.03892,130,2954,0.03194,0.04590
2017,Upper Secondary Level,East,Not Employed,0.42245,1260,2954,0.40463,0.44026
2017,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.46993,848,1950,0.44777,0.49209
2017,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.20080,502,1950,0.18302,0.21859
2017,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05855,125,1950,0.04812,0.06897
2017,Post-secondary Non-tertiary Level,West,Not Employed,0.26243,475,1950,0.24290,0.28197
2017,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.58020,176,323,0.52629,0.63411
2017,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.16062,57,323,0.12051,0.20073
2017,Post-secondary Non-tertiary Level,East,Not Employed,0.22180,90,323,0.17642,0.26718
2017,First Stage of Tertiary Education,West,Full-Time Employment,0.54777,619,1129,0.51872,0.57682
2017,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.11576,167,1129,0.09709,0.13443
2017,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02886,31,1129,0.01909,0.03863
2017,First Stage of Tertiary Education,West,Not Employed,0.30578,312,1129,0.27889,0.33267
2017,First Stage of Tertiary Education,East,Full-Time Employment,0.49098,185,389,0.44124,0.54073
2017,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.10793,52,389,0.07705,0.13880
2017,First Stage of Tertiary Education,East,Not Employed,0.39401,152,389,0.34539,0.44263
2017,Second Stage of Tertiary Education,West,Full-Time Employment,0.52882,2632,5720,0.51589,0.54176
2017,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.13958,969,5720,0.13059,0.14856
2017,Second Stage of Tertiary Education,West,Vocational Training,0.00528,46,5720,0.00340,0.00716
2017,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04545,239,5720,0.04006,0.05085
2017,Second Stage of Tertiary Education,West,Not Employed,0.28087,1834,5720,0.26922,0.29251
2017,Second Stage of Tertiary Education,East,Full-Time Employment,0.45746,675,1527,0.43246,0.48246
2017,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.12744,208,1527,0.11071,0.14417
2017,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03455,54,1527,0.02539,0.04372
2017,Second Stage of Tertiary Education,East,Not Employed,0.37989,590,1527,0.35554,0.40424
2018,No answer / don't know,West,Full-Time Employment,0.21051,121,754,0.18139,0.23963
2018,No answer / don't know,West,Regular Part-Time Employment,0.08141,59,754,0.06188,0.10094
2018,No answer / don't know,West,Vocational Training,0.17899,109,754,0.15161,0.20637
2018,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.08688,55,754,0.06676,0.10700
2018,No answer / don't know,West,Not Employed,0.42008,410,754,0.38482,0.45533
2018,No answer / don't know,East,Not Employed,0.28736,70,70,0.18058,0.39413
2018,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.17125,102,633,0.14188,0.20062
2018,Pre-primary Level,West,Not Employed,0.81609,531,633,0.78588,0.84629
2018,Pre-primary Level,East,Not Employed,0.85017,118,118,0.78550,0.91484
2018,Primary Level,West,Full-Time Employment,0.17634,175,1568,0.15747,0.19521
2018,Primary Level,West,Regular Part-Time Employment,0.10510,107,1568,0.08991,0.12028
2018,Primary Level,West,Vocational Training,0.01673,43,1568,0.01038,0.02308
2018,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.04062,59,1568,0.03085,0.05040
2018,Primary Level,West,Not Employed,0.62411,1184,1568,0.60013,0.64809
2018,Primary Level,East,Not Employed,0.65722,210,210,0.59287,0.72157
2018,Lower Secondary Level,West,Full-Time Employment,0.20074,575,3029,0.18647,0.21501
2018,Lower Secondary Level,West,Regular Part-Time Employment,0.09606,291,3029,0.08557,0.10656
2018,Lower Secondary Level,West,Vocational Training,0.08402,299,3029,0.07414,0.09390
2018,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06741,220,3029,0.05848,0.07634
2018,Lower Secondary Level,West,Not Employed,0.54130,1644,3029,0.52355,0.55905
2018,Lower Secondary Level,East,Full-Time Employment,0.14667,77,513,0.11602,0.17731
2018,Lower Secondary Level,East,Regular Part-Time Employment,0.06397,42,513,0.04278,0.08517
2018,Lower Secondary Level,East,Vocational Training,0.09667,70,513,0.07108,0.12227
2018,Lower Secondary Level,East,Not Employed,0.58850,324,513,0.54587,0.63113
2018,Upper Secondary Level,West,Full-Time Employment,0.36772,3213,9280,0.35791,0.37754
2018,Upper Secondary Level,West,Regular Part-Time Employment,0.13390,1533,9280,0.12697,0.14083
2018,Upper Secondary Level,West,Vocational Training,0.01837,225,9280,0.01563,0.02110
2018,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06716,677,9280,0.06207,0.07225
2018,Upper Secondary Level,West,Not Employed,0.41185,3632,9280,0.40184,0.42187
2018,Upper Secondary Level,East,Full-Time Employment,0.38901,1097,2862,0.37115,0.40688
2018,Upper Secondary Level,East,Regular Part-Time Employment,0.11936,383,2862,0.10748,0.13125
2018,Upper Secondary Level,East,Vocational Training,0.01092,37,2862,0.00711,0.01473
2018,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04366,133,2862,0.03617,0.05114
2018,Upper Secondary Level,East,Not Employed,0.43289,1212,2862,0.41473,0.45104
2018,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.48300,821,1867,0.46033,0.50567
2018,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.19930,485,1867,0.18117,0.21742
2018,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05920,111,1867,0.04849,0.06991
2018,Post-secondary Non-tertiary Level,West,Not Employed,0.25243,450,1867,0.23272,0.27214
2018,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.60374,175,309,0.54912,0.65837
2018,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.15716,59,309,0.11652,0.19781
2018,Post-secondary Non-tertiary Level,East,Not Employed,0.18915,75,309,0.14541,0.23289
2018,First Stage of Tertiary Education,West,Full-Time Employment,0.53918,560,1056,0.50910,0.56926
2018,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.12863,164,1056,0.10842,0.14883
2018,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02746,31,1056,0.01760,0.03732
2018,First Stage of Tertiary Education,West,Not Employed,0.30287,301,1056,0.27514,0.33060
2018,First Stage of Tertiary Education,East,Full-Time Employment,0.50763,188,379,0.45723,0.55803
2018,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.10676,50,379,0.07563,0.13789
2018,First Stage of Tertiary Education,East,Not Employed,0.35850,141,379,0.31015,0.40684
2018,Second Stage of Tertiary Education,West,Full-Time Employment,0.52268,2566,5489,0.50946,0.53589
2018,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.14434,970,5489,0.13504,0.15363
2018,Second Stage of Tertiary Education,West,Vocational Training,0.00592,53,5489,0.00389,0.00795
2018,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04106,243,5489,0.03581,0.04631
2018,Second Stage of Tertiary Education,West,Not Employed,0.28601,1657,5489,0.27405,0.29796
2018,Second Stage of Tertiary Education,East,Full-Time Employment,0.46697,646,1482,0.44156,0.49238
2018,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.12468,205,1482,0.10786,0.14151
2018,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03570,53,1482,0.02625,0.04515
2018,Second Stage of Tertiary Education,East,Not Employed,0.37151,578,1482,0.34690,0.39612
2019,No answer / don't know,West,Full-Time Employment,0.17721,119,669,0.14825,0.20616
2019,No answer / don't know,West,Regular Part-Time Employment,0.06750,53,669,0.04848,0.08653
2019,No answer / don't know,West,Vocational Training,0.20441,90,669,0.17383,0.23500
2019,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.11675,56,669,0.09240,0.14110
2019,No answer / don't know,West,Not Employed,0.43194,351,669,0.39437,0.46950
2019,No answer / don't know,East,Not Employed,0.40868,73,73,0.29513,0.52223
2019,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.20822,104,497,0.17248,0.24395
2019,Pre-primary Level,West,Not Employed,0.78561,393,497,0.74949,0.82173
2019,Pre-primary Level,East,Not Employed,0.91825,92,92,0.86195,0.97454
2019,Primary Level,West,Full-Time Employment,0.19043,229,1487,0.17047,0.21040
2019,Primary Level,West,Regular Part-Time Employment,0.14063,99,1487,0.12295,0.15831
2019,Primary Level,West,Vocational Training,0.02284,71,1487,0.01525,0.03044
2019,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.04983,63,1487,0.03877,0.06089
2019,Primary Level,West,Not Employed,0.55407,1025,1487,0.52879,0.57934
2019,Primary Level,East,Not Employed,0.69314,169,169,0.62340,0.76288
2019,Lower Secondary Level,West,Full-Time Employment,0.20853,577,2713,0.19324,0.22382
2019,Lower Secondary Level,West,Regular Part-Time Employment,0.10776,267,2713,0.09609,0.11943
2019,Lower Secondary Level,West,Vocational Training,0.08416,279,2713,0.07371,0.09461
2019,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05640,186,2713,0.04772,0.06508
2019,Lower Secondary Level,West,Not Employed,0.53336,1404,2713,0.51459,0.55214
2019,Lower Secondary Level,East,Full-Time Employment,0.14453,93,473,0.11281,0.17625
2019,Lower Secondary Level,East,Regular Part-Time Employment,0.07067,37,473,0.04755,0.09379
2019,Lower Secondary Level,East,Vocational Training,0.14037,62,473,0.10904,0.17171
2019,Lower Secondary Level,East,Not Employed,0.57832,281,473,0.53377,0.62287
2019,Upper Secondary Level,West,Full-Time Employment,0.36589,3242,8977,0.35593,0.37586
2019,Upper Secondary Level,West,Regular Part-Time Employment,0.14525,1545,8977,0.13796,0.15254
2019,Upper Secondary Level,West,Vocational Training,0.01744,207,8977,0.01474,0.02015
2019,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05716,599,8977,0.05236,0.06196
2019,Upper Secondary Level,West,Not Employed,0.41366,3384,8977,0.40347,0.42385
2019,Upper Secondary Level,East,Full-Time Employment,0.38464,1075,2683,0.36623,0.40306
2019,Upper Secondary Level,East,Regular Part-Time Employment,0.12681,347,2683,0.11421,0.13940
2019,Upper Secondary Level,East,Vocational Training,0.01510,41,2683,0.01048,0.01971
2019,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04165,116,2683,0.03409,0.04922
2019,Upper Secondary Level,East,Not Employed,0.42952,1104,2683,0.41078,0.44825
2019,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.49262,886,1898,0.47012,0.51512
2019,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.19678,474,1898,0.17889,0.21467
2019,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.06091,119,1898,0.05015,0.07168
2019,Post-secondary Non-tertiary Level,West,Not Employed,0.24103,419,1898,0.22178,0.26028
2019,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.61320,183,311,0.55898,0.66741
2019,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.14663,58,311,0.10725,0.18601
2019,Post-secondary Non-tertiary Level,East,Not Employed,0.20312,70,311,0.15833,0.24790
2019,First Stage of Tertiary Education,West,Full-Time Employment,0.53664,705,1213,0.50857,0.56472
2019,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.13083,170,1213,0.11184,0.14981
2019,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03066,42,1213,0.02095,0.04036
2019,First Stage of Tertiary Education,West,Not Employed,0.29974,296,1213,0.27395,0.32553
2019,First Stage of Tertiary Education,East,Full-Time Employment,0.50543,240,426,0.45790,0.55297
2019,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.08913,36,426,0.06204,0.11622
2019,First Stage of Tertiary Education,East,Not Employed,0.37587,150,426,0.32982,0.42192
2019,Second Stage of Tertiary Education,West,Full-Time Employment,0.52665,2940,5887,0.51389,0.53940
2019,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.15139,1087,5887,0.14223,0.16055
2019,Second Stage of Tertiary Education,West,Vocational Training,0.00354,50,5887,0.00202,0.00506
2019,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03282,222,5887,0.02827,0.03737
2019,Second Stage of Tertiary Education,West,Not Employed,0.28560,1588,5887,0.27406,0.29714
2019,Second Stage of Tertiary Education,East,Full-Time Employment,0.47111,812,1656,0.44706,0.49516
2019,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.12531,233,1656,0.10936,0.14127
2019,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03165,57,1656,0.02321,0.04008
2019,Second Stage of Tertiary Education,East,Not Employed,0.37108,554,1656,0.34780,0.39435
2020,No answer / don't know,West,Full-Time Employment,0.25039,283,913,0.22227,0.27850
2020,No answer / don't know,West,Regular Part-Time Employment,0.06029,65,913,0.04484,0.07574
2020,No answer / don't know,West,Vocational Training,0.17616,108,913,0.15143,0.20088
2020,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.11053,47,913,0.09018,0.13088
2020,No answer / don't know,West,Not Employed,0.39918,410,913,0.36739,0.43096
2020,No answer / don't know,East,Not Employed,0.44806,71,71,0.33156,0.56455
2020,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.16070,83,543,0.12978,0.19162
