year,bula_h,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,"Rhineland-Palatinate, Saarland",female,Not Employed,0.62056,215,328,0.56797,0.67316
1990,Baden-Wuerttemberg,male,Full-Time Employment,0.67502,643,885,0.64415,0.70590
1990,Baden-Wuerttemberg,male,Vocational Training,0.04590,38,885,0.03211,0.05970
1990,Baden-Wuerttemberg,male,Not Employed,0.25972,204,885,0.23081,0.28862
1990,Baden-Wuerttemberg,female,Full-Time Employment,0.28918,292,865,0.25895,0.31941
1990,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.16610,143,865,0.14129,0.19092
1990,Baden-Wuerttemberg,female,Vocational Training,0.02837,32,865,0.01730,0.03944
1990,Baden-Wuerttemberg,female,Not Employed,0.47875,398,865,0.44544,0.51206
1990,Bavaria,male,Full-Time Employment,0.63260,540,739,0.59782,0.66738
1990,Bavaria,male,Not Employed,0.31307,199,739,0.27961,0.34653
1990,Bavaria,female,Full-Time Employment,0.28185,264,765,0.24995,0.31376
1990,Bavaria,female,Regular Part-Time Employment,0.14879,126,765,0.12356,0.17403
1990,Bavaria,female,Not Employed,0.51340,375,765,0.47796,0.54885
1990,Berlin,male,Full-Time Employment,0.69997,214,270,0.64521,0.75474
1990,Berlin,male,Not Employed,0.22698,56,270,0.17692,0.27703
1990,Berlin,female,Full-Time Employment,0.37715,144,323,0.32421,0.43009
1990,Berlin,female,Regular Part-Time Employment,0.13646,47,323,0.09896,0.17395
1990,Berlin,female,Not Employed,0.46194,132,323,0.40749,0.51640
1990,Brandenburg,male,Full-Time Employment,0.77219,287,342,0.72767,0.81670
1990,Brandenburg,male,Not Employed,0.18718,55,342,0.14578,0.22858
1990,Brandenburg,female,Full-Time Employment,0.50095,207,365,0.44959,0.55232
1990,Brandenburg,female,Regular Part-Time Employment,0.11735,47,365,0.08428,0.15041
1990,Brandenburg,female,Not Employed,0.36416,111,365,0.31473,0.41360
1990,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.79440,201,233,0.74239,0.84640
1990,Mecklenburg-Western Pomerania,male,Not Employed,0.16334,32,233,0.11577,0.21091
1990,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.46638,131,247,0.40404,0.52872
1990,Mecklenburg-Western Pomerania,female,Regular Part-Time Employment,0.14129,42,247,0.09777,0.18482
1990,Mecklenburg-Western Pomerania,female,Not Employed,0.33912,74,247,0.27996,0.39828
1990,Saxony,male,Full-Time Employment,0.77145,512,595,0.73769,0.80522
1990,Saxony,male,Not Employed,0.17235,83,595,0.14198,0.20272
1990,Saxony,female,Full-Time Employment,0.43701,344,693,0.40005,0.47396
1990,Saxony,female,Regular Part-Time Employment,0.16328,132,693,0.13574,0.19081
1990,Saxony,female,Not Employed,0.38784,217,693,0.35154,0.42415
1990,Saxony-Anhalt,male,Full-Time Employment,0.74743,309,368,0.70298,0.79188
1990,Saxony-Anhalt,male,Not Employed,0.20835,59,368,0.16680,0.24990
1990,Saxony-Anhalt,female,Full-Time Employment,0.44539,214,410,0.39722,0.49356
1990,Saxony-Anhalt,female,Regular Part-Time Employment,0.14774,72,410,0.11335,0.18213
1990,Saxony-Anhalt,female,Not Employed,0.37725,124,410,0.33028,0.42423
1990,Thuringa,male,Full-Time Employment,0.74441,277,335,0.69763,0.79119
1990,Thuringa,male,Not Employed,0.20989,58,335,0.16622,0.25356
1990,Thuringa,female,Full-Time Employment,0.44326,194,386,0.39364,0.49288
1990,Thuringa,female,Regular Part-Time Employment,0.15931,72,386,0.12275,0.19586
1990,Thuringa,female,Not Employed,0.37701,120,386,0.32860,0.42542
1991,Schleswig-Holstein,male,Full-Time Employment,0.63105,93,134,0.54905,0.71306
1991,Schleswig-Holstein,male,Not Employed,0.29285,41,134,0.21551,0.37019
1991,Schleswig-Holstein,female,Full-Time Employment,0.18670,33,107,0.11252,0.26088
1991,Schleswig-Holstein,female,Not Employed,0.52844,74,107,0.43341,0.62348
1991,Hamburg,male,Full-Time Employment,0.65155,49,49,0.51675,0.78635
1991,Hamburg,female,Not Employed,0.56430,40,40,0.40868,0.71993
1991,Lower Saxony,male,Full-Time Employment,0.61213,307,447,0.56690,0.65735
1991,Lower Saxony,male,Not Employed,0.33000,140,447,0.28636,0.37364
1991,Lower Saxony,female,Full-Time Employment,0.21966,126,459,0.18174,0.25758
1991,Lower Saxony,female,Regular Part-Time Employment,0.14024,72,459,0.10844,0.17204
1991,Lower Saxony,female,Not Employed,0.57717,261,459,0.53193,0.62242
1991,Bremen,female,Not Employed,0.71825,33,33,0.56239,0.87412
1991,North Rhine-Westphalia,male,Full-Time Employment,0.64144,823,1220,0.61451,0.66836
1991,North Rhine-Westphalia,male,Vocational Training,0.04073,56,1220,0.02963,0.05182
1991,North Rhine-Westphalia,male,Not Employed,0.29211,341,1220,0.26658,0.31764
1991,North Rhine-Westphalia,female,Full-Time Employment,0.24421,340,1293,0.22078,0.26763
1991,North Rhine-Westphalia,female,Regular Part-Time Employment,0.13286,173,1293,0.11435,0.15137
1991,North Rhine-Westphalia,female,Vocational Training,0.03139,51,1293,0.02188,0.04090
1991,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.02983,45,1293,0.02055,0.03910
1991,North Rhine-Westphalia,female,Not Employed,0.56171,684,1293,0.53466,0.58877
1991,Hesse,male,Full-Time Employment,0.60388,338,457,0.55899,0.64877
1991,Hesse,male,Not Employed,0.32811,119,457,0.28502,0.37121
1991,Hesse,female,Full-Time Employment,0.20692,137,451,0.16949,0.24435
1991,Hesse,female,Regular Part-Time Employment,0.15010,80,451,0.11710,0.18311
1991,Hesse,female,Not Employed,0.58269,234,451,0.53713,0.62825
1991,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.62539,215,303,0.57080,0.67998
1991,"Rhineland-Palatinate, Saarland",male,Not Employed,0.33802,88,303,0.28466,0.39137
1991,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.24690,90,327,0.20009,0.29371
1991,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.13153,44,327,0.09484,0.16822
1991,"Rhineland-Palatinate, Saarland",female,Not Employed,0.56559,193,327,0.51179,0.61940
1991,Baden-Wuerttemberg,male,Full-Time Employment,0.67644,641,872,0.64537,0.70751
1991,Baden-Wuerttemberg,male,Vocational Training,0.04216,44,872,0.02881,0.05550
1991,Baden-Wuerttemberg,male,Not Employed,0.24948,187,872,0.22074,0.27821
1991,Baden-Wuerttemberg,female,Full-Time Employment,0.28066,284,902,0.25132,0.31000
1991,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.16346,144,902,0.13931,0.18760
1991,Baden-Wuerttemberg,female,Vocational Training,0.03573,38,902,0.02361,0.04785
1991,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.04823,34,902,0.03424,0.06222
1991,Baden-Wuerttemberg,female,Not Employed,0.47192,402,902,0.43933,0.50452
1991,Bavaria,male,Full-Time Employment,0.63844,554,771,0.60451,0.67238
1991,Bavaria,male,Vocational Training,0.03397,35,771,0.02118,0.04677
1991,Bavaria,male,Not Employed,0.28784,182,771,0.25586,0.31982
1991,Bavaria,female,Full-Time Employment,0.27541,256,761,0.24365,0.30717
1991,Bavaria,female,Regular Part-Time Employment,0.13889,118,761,0.11430,0.16348
1991,Bavaria,female,Not Employed,0.53342,387,761,0.49795,0.56889
1991,Berlin,male,Full-Time Employment,0.65993,190,266,0.60290,0.71697
1991,Berlin,male,Not Employed,0.27506,76,266,0.22130,0.32882
1991,Berlin,female,Full-Time Employment,0.40672,144,272,0.34824,0.46521
1991,Berlin,female,Not Employed,0.46462,128,272,0.40524,0.52401
1991,Brandenburg,male,Full-Time Employment,0.65787,229,312,0.60515,0.71060
1991,Brandenburg,male,Not Employed,0.30711,83,312,0.25584,0.35838
1991,Brandenburg,female,Full-Time Employment,0.40285,166,310,0.34816,0.45754
1991,Brandenburg,female,Not Employed,0.48878,144,310,0.43304,0.54451
1991,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.68762,168,220,0.62624,0.74900
1991,Mecklenburg-Western Pomerania,male,Not Employed,0.27012,52,220,0.21131,0.32893
1991,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.43088,112,211,0.36391,0.49786
1991,Mecklenburg-Western Pomerania,female,Not Employed,0.46521,99,211,0.39774,0.53267
1991,Saxony,male,Full-Time Employment,0.68592,422,558,0.64737,0.72446
1991,Saxony,male,Not Employed,0.27935,136,558,0.24209,0.31662
1991,Saxony,female,Full-Time Employment,0.40100,299,624,0.36251,0.43948
1991,Saxony,female,Regular Part-Time Employment,0.09032,66,624,0.06782,0.11283
1991,Saxony,female,Not Employed,0.47690,259,624,0.43768,0.51612
1991,Saxony-Anhalt,male,Full-Time Employment,0.67275,273,355,0.62388,0.72163
1991,Saxony-Anhalt,male,Not Employed,0.27796,82,355,0.23130,0.32463
1991,Saxony-Anhalt,female,Full-Time Employment,0.42851,204,403,0.38014,0.47689
1991,Saxony-Anhalt,female,Regular Part-Time Employment,0.08398,44,403,0.05687,0.11110
1991,Saxony-Anhalt,female,Not Employed,0.46140,155,403,0.41267,0.51014
1991,Thuringa,male,Full-Time Employment,0.68844,238,313,0.63705,0.73983
1991,Thuringa,male,Not Employed,0.25791,75,313,0.20937,0.30646
1991,Thuringa,female,Full-Time Employment,0.39133,169,361,0.34091,0.44175
1991,Thuringa,female,Regular Part-Time Employment,0.09307,42,361,0.06306,0.12308
1991,Thuringa,female,Not Employed,0.50549,150,361,0.45384,0.55714
1992,Schleswig-Holstein,male,Full-Time Employment,0.66059,86,120,0.57551,0.74566
1992,Schleswig-Holstein,male,Not Employed,0.28703,34,120,0.20575,0.36831
1992,Schleswig-Holstein,female,Full-Time Employment,0.17994,31,136,0.11514,0.24474
1992,Schleswig-Holstein,female,Regular Part-Time Employment,0.20780,33,136,0.13936,0.27624
1992,Schleswig-Holstein,female,Not Employed,0.54176,72,136,0.45771,0.62581
1992,Hamburg,male,Full-Time Employment,0.64039,44,44,0.49696,0.78383
1992,Hamburg,female,Not Employed,0.60018,44,44,0.45376,0.74660
1992,Lower Saxony,male,Full-Time Employment,0.62156,310,447,0.57655,0.66657
1992,Lower Saxony,male,Not Employed,0.31160,137,447,0.26861,0.35458
1992,Lower Saxony,female,Full-Time Employment,0.21396,124,472,0.17692,0.25099
1992,Lower Saxony,female,Regular Part-Time Employment,0.13449,67,472,0.10367,0.16530
1992,Lower Saxony,female,Not Employed,0.61439,281,472,0.57043,0.65834
1992,Bremen,female,Not Employed,0.75303,34,34,0.60589,0.90017
1992,North Rhine-Westphalia,male,Full-Time Employment,0.63792,813,1202,0.61074,0.66511
1992,North Rhine-Westphalia,male,Vocational Training,0.03548,54,1202,0.02502,0.04594
1992,North Rhine-Westphalia,male,Not Employed,0.30115,335,1202,0.27521,0.32710
1992,North Rhine-Westphalia,female,Full-Time Employment,0.24595,336,1286,0.22240,0.26949
1992,North Rhine-Westphalia,female,Regular Part-Time Employment,0.14301,190,1286,0.12387,0.16215
1992,North Rhine-Westphalia,female,Vocational Training,0.02144,39,1286,0.01352,0.02937
1992,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.02496,35,1286,0.01643,0.03349
1992,North Rhine-Westphalia,female,Not Employed,0.56464,686,1286,0.53753,0.59175
1992,Hesse,male,Full-Time Employment,0.60210,315,443,0.55646,0.64773
1992,Hesse,male,Not Employed,0.33776,128,443,0.29367,0.38185
1992,Hesse,female,Full-Time Employment,0.20983,131,454,0.17234,0.24733
1992,Hesse,female,Regular Part-Time Employment,0.14804,79,454,0.11534,0.18074
1992,Hesse,female,Not Employed,0.58043,244,454,0.53498,0.62587
1992,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.60953,205,296,0.55385,0.66520
1992,"Rhineland-Palatinate, Saarland",male,Not Employed,0.34501,91,296,0.29076,0.39925
1992,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.23724,85,334,0.19155,0.28293
1992,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.12803,43,334,0.09215,0.16392
1992,"Rhineland-Palatinate, Saarland",female,Not Employed,0.60263,206,334,0.55007,0.65519
1992,Baden-Wuerttemberg,male,Full-Time Employment,0.65661,611,856,0.62478,0.68844
1992,Baden-Wuerttemberg,male,Vocational Training,0.03143,37,856,0.01973,0.04312
1992,Baden-Wuerttemberg,male,Not Employed,0.28009,208,856,0.24999,0.31018
1992,Baden-Wuerttemberg,female,Full-Time Employment,0.28576,283,833,0.25506,0.31646
1992,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.16183,146,833,0.13681,0.18686
1992,Baden-Wuerttemberg,female,Not Employed,0.49880,404,833,0.46483,0.53278
1992,Bavaria,male,Full-Time Employment,0.61643,561,791,0.58252,0.65034
1992,Bavaria,male,Vocational Training,0.03414,31,791,0.02148,0.04680
1992,Bavaria,male,Not Employed,0.31290,199,791,0.28056,0.34523
1992,Bavaria,female,Full-Time Employment,0.26594,256,780,0.23491,0.29697
1992,Bavaria,female,Regular Part-Time Employment,0.16463,136,780,0.13858,0.19067
1992,Bavaria,female,Not Employed,0.52649,388,780,0.49143,0.56156
1992,Berlin,male,Full-Time Employment,0.61980,179,263,0.56102,0.67858
1992,Berlin,male,Not Employed,0.33164,84,263,0.27463,0.38865
1992,Berlin,female,Full-Time Employment,0.40987,137,273,0.35142,0.46832
1992,Berlin,female,Not Employed,0.46876,136,273,0.40945,0.52806
1992,Brandenburg,male,Full-Time Employment,0.63585,214,302,0.58149,0.69021
1992,Brandenburg,male,Not Employed,0.31385,88,302,0.26142,0.36627
1992,Brandenburg,female,Full-Time Employment,0.36341,144,312,0.30995,0.41687
1992,Brandenburg,female,Not Employed,0.54652,168,312,0.49119,0.60185
1992,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.57488,132,194,0.50514,0.64463
1992,Mecklenburg-Western Pomerania,male,Not Employed,0.38287,62,194,0.31429,0.45145
1992,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.35927,85,184,0.28976,0.42879
1992,Mecklenburg-Western Pomerania,female,Not Employed,0.54350,99,184,0.47133,0.61566
1992,Saxony,male,Full-Time Employment,0.59269,348,512,0.55009,0.63529
1992,Saxony,male,Not Employed,0.36626,164,512,0.32448,0.40803
1992,Saxony,female,Full-Time Employment,0.33526,248,594,0.29726,0.37325
1992,Saxony,female,Regular Part-Time Employment,0.04770,36,594,0.03055,0.06486
1992,Saxony,female,Not Employed,0.57522,310,594,0.53544,0.61501
1992,Saxony-Anhalt,male,Full-Time Employment,0.59738,238,349,0.54585,0.64891
1992,Saxony-Anhalt,male,Not Employed,0.35008,111,349,0.29996,0.40019
1992,Saxony-Anhalt,female,Full-Time Employment,0.37581,175,391,0.32774,0.42388
1992,Saxony-Anhalt,female,Regular Part-Time Employment,0.06744,37,391,0.04255,0.09233
1992,Saxony-Anhalt,female,Not Employed,0.53797,179,391,0.48849,0.58745
1992,Thuringa,male,Full-Time Employment,0.58428,211,308,0.52915,0.63942
1992,Thuringa,male,Not Employed,0.36505,97,308,0.31119,0.41890
1992,Thuringa,female,Full-Time Employment,0.34004,141,347,0.29012,0.38995
1992,Thuringa,female,Regular Part-Time Employment,0.07519,33,347,0.04740,0.10297
1992,Thuringa,female,Not Employed,0.56307,173,347,0.51080,0.61533
1993,Schleswig-Holstein,male,Full-Time Employment,0.56408,84,130,0.47851,0.64966
1993,Schleswig-Holstein,male,Not Employed,0.39053,46,130,0.30634,0.47472
1993,Schleswig-Holstein,female,Full-Time Employment,0.20935,39,142,0.14220,0.27651
1993,Schleswig-Holstein,female,Regular Part-Time Employment,0.22053,33,142,0.15209,0.28896
1993,Schleswig-Holstein,female,Not Employed,0.51543,70,142,0.43294,0.59793
1993,Hamburg,male,Full-Time Employment,0.61826,41,41,0.46771,0.76882
1993,Hamburg,female,Not Employed,0.55806,39,39,0.40016,0.71596
1993,Lower Saxony,male,Full-Time Employment,0.62560,311,455,0.58108,0.67012
1993,Lower Saxony,male,Not Employed,0.31072,144,455,0.26815,0.35329
1993,Lower Saxony,female,Full-Time Employment,0.20746,119,453,0.17008,0.24484
1993,Lower Saxony,female,Regular Part-Time Employment,0.16043,77,453,0.12659,0.19426
1993,Lower Saxony,female,Not Employed,0.55468,257,453,0.50886,0.60050
1993,Bremen,female,Not Employed,0.77992,32,32,0.63407,0.92576
1993,North Rhine-Westphalia,male,Full-Time Employment,0.63968,802,1185,0.61234,0.66703
1993,North Rhine-Westphalia,male,Vocational Training,0.03231,48,1185,0.02224,0.04239
1993,North Rhine-Westphalia,male,Not Employed,0.30473,335,1185,0.27851,0.33095
1993,North Rhine-Westphalia,female,Full-Time Employment,0.25173,346,1259,0.22775,0.27571
1993,North Rhine-Westphalia,female,Regular Part-Time Employment,0.13716,184,1259,0.11815,0.15617
1993,North Rhine-Westphalia,female,Vocational Training,0.02331,39,1259,0.01497,0.03165
1993,North Rhine-Westphalia,female,Not Employed,0.56264,690,1259,0.53523,0.59006
1993,Hesse,male,Full-Time Employment,0.60368,308,433,0.55755,0.64980
1993,Hesse,male,Not Employed,0.33695,125,433,0.29237,0.38152
1993,Hesse,female,Full-Time Employment,0.22676,133,443,0.18772,0.26580
1993,Hesse,female,Regular Part-Time Employment,0.15714,81,443,0.12321,0.19107
1993,Hesse,female,Not Employed,0.55712,229,443,0.51081,0.60343
1993,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.58028,193,294,0.52377,0.63679
1993,"Rhineland-Palatinate, Saarland",male,Not Employed,0.38696,101,294,0.33119,0.44273
1993,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.20945,73,308,0.16393,0.25497
1993,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.13574,45,308,0.09742,0.17405
1993,"Rhineland-Palatinate, Saarland",female,Not Employed,0.59424,190,308,0.53931,0.64917
1993,Baden-Wuerttemberg,male,Full-Time Employment,0.64093,603,872,0.60907,0.67279
1993,Baden-Wuerttemberg,male,Vocational Training,0.04078,39,872,0.02765,0.05392
1993,Baden-Wuerttemberg,male,Not Employed,0.28380,230,872,0.25386,0.31375
1993,Baden-Wuerttemberg,female,Full-Time Employment,0.27819,279,886,0.24867,0.30772
1993,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.14259,128,886,0.11955,0.16563
1993,Baden-Wuerttemberg,female,Vocational Training,0.03172,33,886,0.02017,0.04326
1993,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.03862,33,886,0.02593,0.05132
1993,Baden-Wuerttemberg,female,Not Employed,0.50888,413,886,0.47594,0.54181
1993,Bavaria,male,Full-Time Employment,0.64277,555,783,0.60919,0.67636
1993,Bavaria,male,Vocational Training,0.03804,31,783,0.02463,0.05144
1993,Bavaria,male,Not Employed,0.30353,197,783,0.27131,0.33576
1993,Bavaria,female,Full-Time Employment,0.26217,251,775,0.23118,0.29315
1993,Bavaria,female,Regular Part-Time Employment,0.15740,130,775,0.13175,0.18306
1993,Bavaria,female,Not Employed,0.53462,394,775,0.49948,0.56976
1993,Berlin,male,Full-Time Employment,0.61302,173,254,0.55300,0.67303
1993,Berlin,male,Not Employed,0.31798,81,254,0.26060,0.37536
1993,Berlin,female,Full-Time Employment,0.39218,126,294,0.33628,0.44809
1993,Berlin,female,Regular Part-Time Employment,0.10149,34,294,0.06691,0.13606
1993,Berlin,female,Not Employed,0.47630,134,294,0.41911,0.53349
1993,Brandenburg,male,Full-Time Employment,0.57032,188,284,0.51264,0.62799
1993,Brandenburg,male,Not Employed,0.35696,96,284,0.30114,0.41278
1993,Brandenburg,female,Full-Time Employment,0.36604,135,287,0.31021,0.42187
1993,Brandenburg,female,Not Employed,0.52777,152,287,0.46991,0.58563
1993,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.52872,115,187,0.45698,0.60045
1993,Mecklenburg-Western Pomerania,male,Not Employed,0.42974,72,187,0.35860,0.50088
1993,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.29730,73,180,0.23034,0.36426
1993,Mecklenburg-Western Pomerania,female,Not Employed,0.58651,107,180,0.51437,0.65865
1993,Saxony,male,Full-Time Employment,0.55518,326,490,0.51113,0.59922
1993,Saxony,male,Not Employed,0.39498,164,490,0.35166,0.43831
1993,Saxony,female,Full-Time Employment,0.34223,234,598,0.30417,0.38029
1993,Saxony,female,Regular Part-Time Employment,0.05034,35,598,0.03280,0.06788
1993,Saxony,female,Vocational Training,0.03784,31,598,0.02253,0.05315
1993,Saxony,female,Not Employed,0.56958,298,598,0.52987,0.60930
1993,Saxony-Anhalt,male,Full-Time Employment,0.57517,221,330,0.52176,0.62859
