year,bula_h,hhtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Brandenburg,Couple without children,Yes,0.67646,46,46,0.53977,0.81315
1991,Brandenburg,Couple with children,Yes,0.57200,102,172,0.49784,0.64617
1991,Brandenburg,Couple with children,No,0.42047,70,172,0.34649,0.49446
1991,Mecklenburg-Western Pomerania,Couple without children,Yes,0.66713,31,31,0.49850,0.83576
1991,Mecklenburg-Western Pomerania,Couple with children,Yes,0.52031,69,126,0.43273,0.60789
1991,Mecklenburg-Western Pomerania,Couple with children,No,0.46222,57,126,0.37482,0.54963
1991,Saxony,Single-person household,No,0.67947,57,57,0.55723,0.80170
1991,Saxony,Couple without children,Yes,0.45730,68,145,0.37594,0.53867
1991,Saxony,Couple without children,No,0.53097,77,145,0.44946,0.61248
1991,Saxony,Couple with children,Yes,0.45628,137,292,0.39905,0.51351
1991,Saxony,Couple with children,No,0.53682,155,292,0.47953,0.59411
1991,Saxony-Anhalt,Single-person household,No,0.63864,35,35,0.47716,0.80012
1991,Saxony-Anhalt,Couple without children,Yes,0.53936,45,83,0.43148,0.64725
1991,Saxony-Anhalt,Couple without children,No,0.43149,38,83,0.32429,0.53869
1991,Saxony-Anhalt,Couple with children,Yes,0.52220,101,189,0.45079,0.59360
1991,Saxony-Anhalt,Couple with children,No,0.44682,88,189,0.37576,0.51789
1991,Thuringa,Single-person household,No,0.66532,33,33,0.50182,0.82881
1991,Thuringa,Couple without children,Yes,0.59642,40,40,0.44244,0.75040
1991,Thuringa,Couple with children,Yes,0.55633,110,181,0.48375,0.62891
1991,Thuringa,Couple with children,No,0.43244,71,181,0.36006,0.50481
1992,Schleswig-Holstein,Couple with children,Yes,0.81922,45,45,0.70550,0.93293
1992,Hamburg,Single-person household,No,0.76521,31,31,0.61353,0.91689
1992,Lower Saxony,Single-person household,Yes,0.40910,46,107,0.31550,0.50270
1992,Lower Saxony,Single-person household,No,0.56408,61,107,0.46968,0.65848
1992,Lower Saxony,Couple without children,Yes,0.69724,91,134,0.61916,0.77533
1992,Lower Saxony,Couple without children,No,0.26987,43,134,0.19442,0.34531
1992,Lower Saxony,Couple with children,Yes,0.83585,132,183,0.78204,0.88967
1992,Lower Saxony,Couple with children,No,0.15423,51,183,0.10176,0.20670
1992,North Rhine-Westphalia,Single-person household,Yes,0.35058,94,265,0.29302,0.40814
1992,North Rhine-Westphalia,Single-person household,No,0.62852,171,265,0.57024,0.68681
1992,North Rhine-Westphalia,Couple without children,Yes,0.53991,172,315,0.48478,0.59503
1992,North Rhine-Westphalia,Couple without children,No,0.44862,143,315,0.39361,0.50364
1992,North Rhine-Westphalia,Single parent,Yes,0.63086,41,41,0.48130,0.78041
1992,North Rhine-Westphalia,Couple with children,Yes,0.72158,326,537,0.68363,0.75952
1992,North Rhine-Westphalia,Couple with children,No,0.27660,211,537,0.23873,0.31447
1992,Hesse,Single-person household,No,0.58469,52,52,0.44944,0.71993
1992,Hesse,Couple without children,Yes,0.67356,83,134,0.59387,0.75325
1992,Hesse,Couple without children,No,0.30318,51,134,0.22507,0.38130
1992,Hesse,Couple with children,Yes,0.66718,97,196,0.60104,0.73332
1992,Hesse,Couple with children,No,0.33224,99,196,0.26612,0.39835
1992,"Rhineland-Palatinate, Saarland",Single-person household,No,0.55058,34,34,0.38086,0.72030
1992,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.63472,57,92,0.53579,0.73365
1992,"Rhineland-Palatinate, Saarland",Couple without children,No,0.36528,35,92,0.26635,0.46421
1992,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.83697,97,128,0.77273,0.90122
1992,"Rhineland-Palatinate, Saarland",Couple with children,No,0.15198,31,128,0.08954,0.21442
1992,Baden-Wuerttemberg,Single-person household,Yes,0.48540,62,142,0.40291,0.56790
1992,Baden-Wuerttemberg,Single-person household,No,0.48441,80,142,0.40192,0.56690
1992,Baden-Wuerttemberg,Couple without children,Yes,0.72139,120,194,0.65814,0.78464
1992,Baden-Wuerttemberg,Couple without children,No,0.27812,74,194,0.21490,0.34134
1992,Baden-Wuerttemberg,Single parent,No,0.47592,31,31,0.29721,0.65464
1992,Baden-Wuerttemberg,Couple with children,Yes,0.73133,247,388,0.68717,0.77550
1992,Baden-Wuerttemberg,Couple with children,No,0.25791,141,388,0.21433,0.30150
1992,Bavaria,Single-person household,Yes,0.40035,70,171,0.32670,0.47401
1992,Bavaria,Single-person household,No,0.57670,101,171,0.50243,0.65097
1992,Bavaria,Couple without children,Yes,0.63109,116,211,0.56583,0.69635
1992,Bavaria,Couple without children,No,0.35618,95,211,0.29141,0.42094
1992,Bavaria,Couple with children,Yes,0.75393,232,347,0.70854,0.79931
1992,Bavaria,Couple with children,No,0.23933,115,347,0.19437,0.28429
1992,Berlin,Single-person household,No,0.86795,79,79,0.79282,0.94308
1992,Berlin,Couple without children,No,0.76231,55,55,0.64877,0.87584
1992,Berlin,Couple with children,No,0.67850,90,90,0.58147,0.77554
1992,Brandenburg,Couple without children,Yes,0.73465,52,52,0.61347,0.85583
1992,Brandenburg,Couple with children,Yes,0.56179,90,152,0.48265,0.64093
1992,Brandenburg,Couple with children,No,0.37871,62,152,0.30134,0.45608
1992,Mecklenburg-Western Pomerania,Couple with children,Yes,0.54410,57,105,0.44838,0.63982
1992,Mecklenburg-Western Pomerania,Couple with children,No,0.44743,48,105,0.35186,0.54299
1992,Saxony,Single-person household,No,0.69681,59,59,0.57851,0.81510
1992,Saxony,Couple without children,Yes,0.37879,60,146,0.29984,0.45775
1992,Saxony,Couple without children,No,0.55840,86,146,0.47757,0.63923
1992,Saxony,Couple with children,Yes,0.45913,126,266,0.39913,0.51913
1992,Saxony,Couple with children,No,0.49987,140,266,0.43967,0.56007
1992,Saxony-Anhalt,Single-person household,No,0.59537,35,35,0.43039,0.76035
1992,Saxony-Anhalt,Couple without children,Yes,0.49818,46,87,0.39250,0.60385
1992,Saxony-Anhalt,Couple without children,No,0.43227,41,87,0.32757,0.53698
1992,Saxony-Anhalt,Couple with children,Yes,0.51044,90,171,0.43529,0.58558
1992,Saxony-Anhalt,Couple with children,No,0.42689,81,171,0.35253,0.50124
1992,Thuringa,Couple without children,Yes,0.59533,40,40,0.44128,0.74938
1992,Thuringa,Couple with children,Yes,0.53596,99,166,0.45986,0.61206
1992,Thuringa,Couple with children,No,0.43763,67,166,0.36193,0.51332
1993,Schleswig-Holstein,Couple without children,Yes,0.69335,31,31,0.52834,0.85835
1993,Schleswig-Holstein,Couple with children,Yes,0.86425,45,45,0.76305,0.96546
1993,Hamburg,Single-person household,No,0.78886,32,32,0.64520,0.93253
1993,Lower Saxony,Single-person household,Yes,0.41204,47,112,0.32047,0.50361
1993,Lower Saxony,Single-person household,No,0.55970,65,112,0.46735,0.65205
1993,Lower Saxony,Couple without children,Yes,0.70074,94,143,0.62542,0.77606
1993,Lower Saxony,Couple without children,No,0.26079,49,143,0.18857,0.33300
1993,Lower Saxony,Couple with children,Yes,0.86287,132,179,0.81233,0.91340
1993,Lower Saxony,Couple with children,No,0.12801,47,179,0.07893,0.17709
1993,North Rhine-Westphalia,Single-person household,Yes,0.37190,106,271,0.31425,0.42955
1993,North Rhine-Westphalia,Single-person household,No,0.59902,165,271,0.54056,0.65748
1993,North Rhine-Westphalia,Couple without children,Yes,0.52908,170,316,0.47396,0.58421
1993,North Rhine-Westphalia,Couple without children,No,0.42962,146,316,0.37495,0.48429
1993,North Rhine-Westphalia,Single parent,Yes,0.53119,36,36,0.36586,0.69652
1993,North Rhine-Westphalia,Couple with children,Yes,0.72227,327,530,0.68410,0.76043
1993,North Rhine-Westphalia,Couple with children,No,0.26623,203,530,0.22857,0.30389
1993,Hesse,Single-person household,Yes,0.45912,36,85,0.35255,0.56569
1993,Hesse,Single-person household,No,0.50725,49,85,0.40034,0.61417
1993,Hesse,Couple without children,Yes,0.60906,84,143,0.52880,0.68932
1993,Hesse,Couple without children,No,0.36648,59,143,0.28723,0.44574
1993,Hesse,Couple with children,Yes,0.66998,89,185,0.60204,0.73793
1993,Hesse,Couple with children,No,0.33002,96,185,0.26207,0.39796
1993,"Rhineland-Palatinate, Saarland",Single-person household,No,0.53468,31,31,0.35619,0.71317
1993,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68458,58,58,0.56394,0.80521
1993,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.83161,101,132,0.76753,0.89570
1993,"Rhineland-Palatinate, Saarland",Couple with children,No,0.16839,31,132,0.10430,0.23247
1993,Baden-Wuerttemberg,Single-person household,Yes,0.51583,71,155,0.43690,0.59476
1993,Baden-Wuerttemberg,Single-person household,No,0.42823,84,155,0.35008,0.50638
1993,Baden-Wuerttemberg,Couple without children,Yes,0.66154,118,195,0.59496,0.72813
1993,Baden-Wuerttemberg,Couple without children,No,0.31989,77,195,0.25426,0.38553
1993,Baden-Wuerttemberg,Couple with children,Yes,0.74273,238,380,0.69872,0.78674
1993,Baden-Wuerttemberg,Couple with children,No,0.23642,142,380,0.19364,0.27920
1993,Bavaria,Single-person household,Yes,0.38200,76,189,0.31255,0.45146
1993,Bavaria,Single-person household,No,0.57879,113,189,0.50821,0.64937
1993,Bavaria,Couple without children,Yes,0.61795,114,197,0.54992,0.68597
1993,Bavaria,Couple without children,No,0.32863,83,197,0.26287,0.39439
1993,Bavaria,Couple with children,Yes,0.76204,226,331,0.71610,0.80799
1993,Bavaria,Couple with children,No,0.20745,105,331,0.16371,0.25120
1993,Berlin,Single-person household,No,0.81456,74,74,0.72541,0.90372
1993,Berlin,Couple without children,No,0.75305,51,51,0.63351,0.87258
1993,Berlin,Couple with children,No,0.67364,89,89,0.57568,0.77161
1993,Brandenburg,Couple without children,Yes,0.69680,53,53,0.57187,0.82173
1993,Brandenburg,Couple with children,Yes,0.57054,82,136,0.48703,0.65404
1993,Brandenburg,Couple with children,No,0.38481,54,136,0.30273,0.46688
1993,Mecklenburg-Western Pomerania,Couple with children,Yes,0.61154,56,96,0.51352,0.70955
1993,Mecklenburg-Western Pomerania,Couple with children,No,0.38071,40,96,0.28307,0.47835
1993,Saxony,Single-person household,No,0.68667,53,53,0.56060,0.81275
1993,Saxony,Couple without children,Yes,0.43559,65,149,0.35571,0.51548
1993,Saxony,Couple without children,No,0.51323,84,149,0.43270,0.59375
1993,Saxony,Couple with children,Yes,0.49205,123,250,0.42995,0.55414
1993,Saxony,Couple with children,No,0.46503,127,250,0.40308,0.52698
1993,Saxony-Anhalt,Single-person household,No,0.57436,32,32,0.40030,0.74841
1993,Saxony-Anhalt,Couple without children,Yes,0.51608,44,85,0.40921,0.62295
1993,Saxony-Anhalt,Couple without children,No,0.41998,41,85,0.31443,0.52553
1993,Saxony-Anhalt,Couple with children,Yes,0.50043,83,161,0.42295,0.57791
1993,Saxony-Anhalt,Couple with children,No,0.43202,78,161,0.35526,0.50877
1993,Thuringa,Single-person household,No,0.59932,34,34,0.43212,0.76651
1993,Thuringa,Couple without children,Yes,0.65661,42,42,0.51126,0.80196
1993,Thuringa,Couple with children,Yes,0.55121,95,157,0.47316,0.62926
1993,Thuringa,Couple with children,No,0.42705,62,157,0.34942,0.50467
1994,Schleswig-Holstein,Couple without children,Yes,0.74689,34,34,0.59854,0.89524
1994,Schleswig-Holstein,Couple with children,Yes,0.83744,44,44,0.72716,0.94772
1994,Lower Saxony,Single-person household,Yes,0.43803,50,107,0.34358,0.53248
1994,Lower Saxony,Single-person household,No,0.49905,57,107,0.40386,0.59423
1994,Lower Saxony,Couple without children,Yes,0.70043,99,145,0.62561,0.77525
1994,Lower Saxony,Couple without children,No,0.23855,46,145,0.16894,0.30816
1994,Lower Saxony,Couple with children,Yes,0.85156,127,174,0.79858,0.90454
1994,Lower Saxony,Couple with children,No,0.14490,47,174,0.09245,0.19736
1994,North Rhine-Westphalia,Single-person household,Yes,0.42531,113,261,0.36521,0.48540
1994,North Rhine-Westphalia,Single-person household,No,0.53124,148,261,0.47058,0.59190
1994,North Rhine-Westphalia,Couple without children,Yes,0.53044,166,315,0.47524,0.58564
1994,North Rhine-Westphalia,Couple without children,No,0.41482,149,315,0.36032,0.46931
1994,North Rhine-Westphalia,Single parent,Yes,0.50366,37,68,0.38393,0.62338
1994,North Rhine-Westphalia,Single parent,No,0.48906,31,68,0.36937,0.60876
1994,North Rhine-Westphalia,Couple with children,Yes,0.71443,313,504,0.67495,0.75390
1994,North Rhine-Westphalia,Couple with children,No,0.26596,191,504,0.22735,0.30457
1994,Hesse,Single-person household,Yes,0.46270,41,98,0.36347,0.56193
1994,Hesse,Single-person household,No,0.52774,57,98,0.42839,0.62709
1994,Hesse,Couple without children,Yes,0.63507,83,140,0.55504,0.71511
1994,Hesse,Couple without children,No,0.34912,57,140,0.26987,0.42837
1994,Hesse,Couple with children,Yes,0.68367,88,175,0.61457,0.75277
1994,Hesse,Couple with children,No,0.30436,87,175,0.23599,0.37273
1994,"Rhineland-Palatinate, Saarland",Single-person household,No,0.59983,33,33,0.43007,0.76958
1994,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.69786,61,61,0.58167,0.81405
1994,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.82498,99,132,0.75990,0.89005
1994,"Rhineland-Palatinate, Saarland",Couple with children,No,0.17502,33,132,0.10995,0.24010
1994,Baden-Wuerttemberg,Single-person household,Yes,0.52949,70,143,0.44740,0.61159
1994,Baden-Wuerttemberg,Single-person household,No,0.41087,73,143,0.32995,0.49180
1994,Baden-Wuerttemberg,Couple without children,Yes,0.64134,122,204,0.57536,0.70731
1994,Baden-Wuerttemberg,Couple without children,No,0.33866,82,204,0.27356,0.40377
1994,Baden-Wuerttemberg,Couple with children,Yes,0.72209,225,371,0.67644,0.76773
1994,Baden-Wuerttemberg,Couple with children,No,0.25643,146,371,0.21194,0.30093
1994,Bavaria,Single-person household,Yes,0.41571,86,189,0.34526,0.48616
1994,Bavaria,Single-person household,No,0.54848,103,189,0.47734,0.61962
1994,Bavaria,Couple without children,Yes,0.62731,129,214,0.56238,0.69225
1994,Bavaria,Couple without children,No,0.29255,85,214,0.23145,0.35364
1994,Bavaria,Couple with children,Yes,0.72719,218,320,0.67832,0.77607
1994,Bavaria,Couple with children,No,0.21841,102,320,0.17307,0.26375
1994,Berlin,Single-person household,No,0.83884,76,76,0.75562,0.92205
1994,Berlin,Couple without children,No,0.77275,51,51,0.65659,0.88890
1994,Berlin,Couple with children,No,0.56800,78,78,0.45736,0.67864
1994,Brandenburg,Couple without children,Yes,0.68457,52,52,0.55704,0.81211
1994,Brandenburg,Couple with children,Yes,0.60774,79,125,0.52180,0.69368
1994,Brandenburg,Couple with children,No,0.36413,46,125,0.27943,0.44882
1994,Mecklenburg-Western Pomerania,Couple with children,Yes,0.55446,52,95,0.45399,0.65494
1994,Mecklenburg-Western Pomerania,Couple with children,No,0.43251,43,95,0.33236,0.53267
1994,Saxony,Single-person household,No,0.64372,56,56,0.51715,0.77029
1994,Saxony,Couple without children,Yes,0.42534,64,152,0.34648,0.50420
1994,Saxony,Couple without children,No,0.52100,88,152,0.44132,0.60068
1994,Saxony,Couple with children,Yes,0.48503,122,245,0.42232,0.54774
1994,Saxony,Couple with children,No,0.48327,123,245,0.42057,0.54597
1994,Saxony-Anhalt,Couple without children,Yes,0.47324,47,91,0.37009,0.57639
1994,Saxony-Anhalt,Couple without children,No,0.41742,44,91,0.31554,0.51930
1994,Saxony-Anhalt,Couple with children,Yes,0.50008,75,149,0.41953,0.58064
1994,Saxony-Anhalt,Couple with children,No,0.46815,74,149,0.38776,0.54854
1994,Thuringa,Single-person household,No,0.56119,35,35,0.39438,0.72799
1994,Thuringa,Couple without children,Yes,0.60756,42,42,0.45809,0.75703
1994,Thuringa,Couple with children,Yes,0.53773,95,154,0.45873,0.61673
1994,Thuringa,Couple with children,No,0.44200,59,154,0.36331,0.52070
1995,Schleswig-Holstein,Couple without children,Yes,0.79245,34,34,0.65408,0.93082
1995,Schleswig-Holstein,Couple with children,Yes,0.79455,44,44,0.67378,0.91531
1995,Lower Saxony,Single-person household,Yes,0.52372,56,106,0.42819,0.61925
1995,Lower Saxony,Single-person household,No,0.44660,50,106,0.35151,0.54169
1995,Lower Saxony,Couple without children,Yes,0.69604,101,150,0.62219,0.76990
1995,Lower Saxony,Couple without children,No,0.27662,49,150,0.20479,0.34845
1995,Lower Saxony,Couple with children,Yes,0.81468,142,200,0.76070,0.86867
1995,Lower Saxony,Couple with children,No,0.16541,58,200,0.11379,0.21704
1995,North Rhine-Westphalia,Single-person household,Yes,0.42851,117,274,0.36980,0.48721
1995,North Rhine-Westphalia,Single-person household,No,0.52876,157,274,0.46955,0.58798
1995,North Rhine-Westphalia,Couple without children,Yes,0.57890,183,330,0.52555,0.63225
1995,North Rhine-Westphalia,Couple without children,No,0.35281,147,330,0.30118,0.40445
1995,North Rhine-Westphalia,Single parent,Yes,0.53243,37,70,0.41470,0.65016
1995,North Rhine-Westphalia,Single parent,No,0.41765,33,70,0.30128,0.53401
1995,North Rhine-Westphalia,Couple with children,Yes,0.67951,316,543,0.64022,0.71879
1995,North Rhine-Westphalia,Couple with children,No,0.30044,227,543,0.26184,0.33904
1995,Hesse,Single-person household,Yes,0.46135,40,96,0.36110,0.56159
1995,Hesse,Single-person household,No,0.52701,56,96,0.42661,0.62741
1995,Hesse,Couple without children,Yes,0.58378,86,153,0.50542,0.66214
1995,Hesse,Couple without children,No,0.40203,67,153,0.32409,0.47998
1995,Hesse,Couple with children,Yes,0.64724,92,184,0.57801,0.71647
1995,Hesse,Couple with children,No,0.32384,92,184,0.25604,0.39164
1995,"Rhineland-Palatinate, Saarland",Single-person household,No,0.57924,33,33,0.40819,0.75029
1995,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.64248,60,94,0.54507,0.73989
1995,"Rhineland-Palatinate, Saarland",Couple without children,No,0.33727,34,94,0.24118,0.43335
1995,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.80352,108,148,0.73929,0.86775
1995,"Rhineland-Palatinate, Saarland",Couple with children,No,0.19374,40,148,0.12985,0.25764
1995,Baden-Wuerttemberg,Single-person household,Yes,0.49922,73,165,0.42269,0.57574
1995,Baden-Wuerttemberg,Single-person household,No,0.46562,92,165,0.38927,0.54196
1995,Baden-Wuerttemberg,Couple without children,Yes,0.65321,124,209,0.58852,0.71789
1995,Baden-Wuerttemberg,Couple without children,No,0.30730,85,209,0.24460,0.37000
1995,Baden-Wuerttemberg,Couple with children,Yes,0.68604,220,374,0.63894,0.73314
1995,Baden-Wuerttemberg,Couple with children,No,0.26883,154,374,0.22384,0.31382
1995,Bavaria,Single-person household,Yes,0.40100,81,184,0.32999,0.47201
1995,Bavaria,Single-person household,No,0.50700,103,184,0.43456,0.57943
1995,Bavaria,Couple without children,Yes,0.60908,128,219,0.54430,0.67385
1995,Bavaria,Couple without children,No,0.33341,91,219,0.27083,0.39599
1995,Bavaria,Couple with children,Yes,0.73002,233,349,0.68337,0.77666
1995,Bavaria,Couple with children,No,0.22544,116,349,0.18154,0.26935
1995,Berlin,Single-person household,No,0.84422,81,81,0.76475,0.92369
