"pgoeffd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"nein","1987","Nordrhein-Westfalen","kein Migrationshintergrund","731","0.699232444724217","0.671480934283814","0.726983955164621"
"nein","1987","Nordrhein-Westfalen","direkter Migrationshintergrund","373","0.847017273291619","0.812713235705326","0.881321310877912"
"nein","1987","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"nein","1987","Hessen","kein Migrationshintergrund","246","0.724789000040693","0.677385589130001","0.772192410951385"
"nein","1987","Hessen","direkter Migrationshintergrund","221","0.84651194298345","0.801919109445236","0.891104776521665"
"nein","1987","Hessen","indirekter Migrationshintergrund","","","",""
"nein","1987","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","234","0.748134252733472","0.699655989015432","0.796612516451512"
"nein","1987","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","76","0.981655358081417","0.952063741886503","1.01124697427633"
"nein","1987","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","1987","Baden-Wuerttemberg","kein Migrationshintergrund","519","0.762352483241215","0.73040766263199","0.794297303850441"
"nein","1987","Baden-Wuerttemberg","direkter Migrationshintergrund","453","0.87435147514588","0.845093359508992","0.903609590782768"
"nein","1987","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"nein","1987","Bayern","kein Migrationshintergrund","581","0.758767265714891","0.728489569864252","0.789044961565531"
"nein","1987","Bayern","direkter Migrationshintergrund","223","0.83295745103011","0.786993982599733","0.878920919460486"
"nein","1987","Bayern","indirekter Migrationshintergrund","","","",""
"nein","1987","Saarland","kein Migrationshintergrund","","","",""
"nein","1987","Saarland","direkter Migrationshintergrund","","","",""
"nein","1987","Saarland","indirekter Migrationshintergrund","","","",""
"nein","1987","Berlin","kein Migrationshintergrund","86","0.545039071609519","0.465875174463722","0.624202968755316"
"nein","1987","Berlin","direkter Migrationshintergrund","48","0.809099320441295","0.711272733518768","0.906925907363822"
"nein","1987","Berlin","indirekter Migrationshintergrund","","","",""
"nein","1987","Brandenburg","kein Migrationshintergrund","","","",""
"nein","1987","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","1987","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","1987","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"nein","1987","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","1987","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","1987","Sachsen","kein Migrationshintergrund","","","",""
"nein","1987","Sachsen","direkter Migrationshintergrund","","","",""
"nein","1987","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","1987","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"nein","1987","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","1987","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","1987","Thueringen","kein Migrationshintergrund","","","",""
"nein","1987","Thueringen","direkter Migrationshintergrund","","","",""
"nein","1987","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","1988","Schleswig-Holstein","kein Migrationshintergrund","43","0.286483386863339","0.214370748828899","0.358596024897779"
"ja","1988","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","1988","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","1988","Hamburg","kein Migrationshintergrund","","","",""
"ja","1988","Hamburg","direkter Migrationshintergrund","","","",""
"ja","1988","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","1988","Niedersachsen","kein Migrationshintergrund","137","0.307226838455191","0.265249567186665","0.349204109723716"
"ja","1988","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","1988","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","1988","Bremen","kein Migrationshintergrund","","","",""
"ja","1988","Bremen","direkter Migrationshintergrund","","","",""
"ja","1988","Bremen","indirekter Migrationshintergrund","","","",""
"ja","1988","Nordrhein-Westfalen","kein Migrationshintergrund","306","0.292481614505529","0.264940240662526","0.320022988348532"
"ja","1988","Nordrhein-Westfalen","direkter Migrationshintergrund","48","0.163101359259115","0.126895128354021","0.199307590164209"
"ja","1988","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","1988","Hessen","kein Migrationshintergrund","93","0.277363968700391","0.228913721565608","0.325814215835175"
"ja","1988","Hessen","direkter Migrationshintergrund","","","",""
"ja","1988","Hessen","indirekter Migrationshintergrund","","","",""
"ja","1988","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","65","0.232367817619974","0.184335400407547","0.280400234832401"
"ja","1988","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","1988","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","1988","Baden-Wuerttemberg","kein Migrationshintergrund","161","0.24544321970973","0.212710240550459","0.278176198869002"
"ja","1988","Baden-Wuerttemberg","direkter Migrationshintergrund","38","0.115557571209962","0.0871932648878185","0.143921877532106"
"ja","1988","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","1988","Bayern","kein Migrationshintergrund","172","0.232065249774489","0.201608249537909","0.262522250011068"
"ja","1988","Bayern","direkter Migrationshintergrund","","","",""
"ja","1988","Bayern","indirekter Migrationshintergrund","","","",""
"ja","1988","Saarland","kein Migrationshintergrund","","","",""
"ja","1988","Saarland","direkter Migrationshintergrund","","","",""
"ja","1988","Saarland","indirekter Migrationshintergrund","","","",""
"ja","1988","Berlin","kein Migrationshintergrund","62","0.438444712070194","0.35795778586684","0.518931638273548"
"ja","1988","Berlin","direkter Migrationshintergrund","","","",""
"ja","1988","Berlin","indirekter Migrationshintergrund","","","",""
"ja","1988","Brandenburg","kein Migrationshintergrund","","","",""
"ja","1988","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","1988","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","1988","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"ja","1988","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","1988","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","1988","Sachsen","kein Migrationshintergrund","","","",""
"ja","1988","Sachsen","direkter Migrationshintergrund","","","",""
"ja","1988","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","1988","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"ja","1988","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","1988","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","1988","Thueringen","kein Migrationshintergrund","","","",""
"ja","1988","Thueringen","direkter Migrationshintergrund","","","",""
"ja","1988","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","1988","Schleswig-Holstein","kein Migrationshintergrund","108","0.713516613136661","0.641403975102221","0.785629251171101"
"nein","1988","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","1988","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","1988","Hamburg","kein Migrationshintergrund","64","0.799869423041802","0.713271507966805","0.886467338116799"
"nein","1988","Hamburg","direkter Migrationshintergrund","","","",""
"nein","1988","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","1988","Niedersachsen","kein Migrationshintergrund","327","0.692773161544809","0.650795890276284","0.734750432813335"
"nein","1988","Niedersachsen","direkter Migrationshintergrund","83","0.981642184649654","0.953270444690683","1.01001392460863"
"nein","1988","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","1988","Bremen","kein Migrationshintergrund","","","",""
"nein","1988","Bremen","direkter Migrationshintergrund","","","",""
"nein","1988","Bremen","indirekter Migrationshintergrund","","","",""
"nein","1988","Nordrhein-Westfalen","kein Migrationshintergrund","742","0.707518385494471","0.679977011651468","0.735059759337474"
"nein","1988","Nordrhein-Westfalen","direkter Migrationshintergrund","352","0.836898640740885","0.800692409835791","0.873104871645979"
"nein","1988","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"nein","1988","Hessen","kein Migrationshintergrund","235","0.722636031299609","0.674185784164825","0.771086278434392"
"nein","1988","Hessen","direkter Migrationshintergrund","208","0.86315694023765","0.819215890137118","0.907097990338182"
"nein","1988","Hessen","indirekter Migrationshintergrund","","","",""
"nein","1988","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","232","0.767632182380026","0.719599765167599","0.815664599592453"
"nein","1988","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","74","0.982410431765182","0.953049028988521","1.01177183454184"
"nein","1988","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","1988","Baden-Wuerttemberg","kein Migrationshintergrund","503","0.75455678029027","0.721823801130998","0.787289759449541"
"nein","1988","Baden-Wuerttemberg","direkter Migrationshintergrund","450","0.884442428790038","0.856078122467894","0.912806735112181"
"nein","1988","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"nein","1988","Bayern","kein Migrationshintergrund","566","0.767934750225511","0.737477749988932","0.798391750462091"
"nein","1988","Bayern","direkter Migrationshintergrund","219","0.840085032243912","0.794375603332459","0.885794461155365"
"nein","1988","Bayern","indirekter Migrationshintergrund","","","",""
"nein","1988","Saarland","kein Migrationshintergrund","","","",""
"nein","1988","Saarland","direkter Migrationshintergrund","","","",""
"nein","1988","Saarland","indirekter Migrationshintergrund","","","",""
"nein","1988","Berlin","kein Migrationshintergrund","84","0.561555287929806","0.481068361726451","0.64204221413316"
"nein","1988","Berlin","direkter Migrationshintergrund","51","0.798206745921662","0.700639862738191","0.895773629105132"
"nein","1988","Berlin","indirekter Migrationshintergrund","","","",""
"nein","1988","Brandenburg","kein Migrationshintergrund","","","",""
"nein","1988","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","1988","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","1988","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"nein","1988","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","1988","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","1988","Sachsen","kein Migrationshintergrund","","","",""
"nein","1988","Sachsen","direkter Migrationshintergrund","","","",""
"nein","1988","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","1988","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"nein","1988","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","1988","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","1988","Thueringen","kein Migrationshintergrund","","","",""
"nein","1988","Thueringen","direkter Migrationshintergrund","","","",""
"nein","1988","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","1989","Schleswig-Holstein","kein Migrationshintergrund","44","0.291129552310028","0.218186902043598","0.364072202576457"
"ja","1989","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","1989","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","1989","Hamburg","kein Migrationshintergrund","","","",""
"ja","1989","Hamburg","direkter Migrationshintergrund","","","",""
"ja","1989","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","1989","Niedersachsen","kein Migrationshintergrund","138","0.302909978076209","0.26123351320051","0.344586442951908"
"ja","1989","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","1989","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","1989","Bremen","kein Migrationshintergrund","","","",""
"ja","1989","Bremen","direkter Migrationshintergrund","","","",""
"ja","1989","Bremen","indirekter Migrationshintergrund","","","",""
"ja","1989","Nordrhein-Westfalen","kein Migrationshintergrund","296","0.277641875342293","0.250682245568451","0.304601505116135"
"ja","1989","Nordrhein-Westfalen","direkter Migrationshintergrund","52","0.188573144071754","0.150523580126452","0.226622708017055"
"ja","1989","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","1989","Hessen","kein Migrationshintergrund","99","0.289280024920291","0.24170885179206","0.336851198048522"
"ja","1989","Hessen","direkter Migrationshintergrund","","","",""
"ja","1989","Hessen","indirekter Migrationshintergrund","","","",""
"ja","1989","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","62","0.194484211875635","0.150775096364383","0.238193327386886"
"ja","1989","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","1989","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","1989","Baden-Wuerttemberg","kein Migrationshintergrund","150","0.228246664355457","0.196347541172827","0.260145787538086"
"ja","1989","Baden-Wuerttemberg","direkter Migrationshintergrund","47","0.159958303596792","0.127501640502634","0.192414966690949"
"ja","1989","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","1989","Bayern","kein Migrationshintergrund","183","0.241510588851605","0.210879649963323","0.272141527739886"
"ja","1989","Bayern","direkter Migrationshintergrund","","","",""
"ja","1989","Bayern","indirekter Migrationshintergrund","","","",""
"ja","1989","Saarland","kein Migrationshintergrund","","","",""
"ja","1989","Saarland","direkter Migrationshintergrund","","","",""
"ja","1989","Saarland","indirekter Migrationshintergrund","","","",""
"ja","1989","Berlin","kein Migrationshintergrund","58","0.414818769129562","0.334347428192187","0.495290110066937"
"ja","1989","Berlin","direkter Migrationshintergrund","","","",""
