year,bula_h,migback,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Brandenburg,Direct migration background,Yes,0.22855,69,195,0.16946,0.28763
2017,Brandenburg,Direct migration background,No,0.53613,126,195,0.46596,0.60631
2017,Mecklenburg-Western Pomerania,No migration background,Yes,0.07284,48,544,0.05098,0.09469
2017,Mecklenburg-Western Pomerania,No migration background,No,0.76220,496,544,0.72639,0.79801
2017,Saxony,No migration background,Yes,0.05507,104,1552,0.04371,0.06642
2017,Saxony,No migration background,No,0.80505,1448,1552,0.78534,0.82477
2017,Saxony,Direct migration background,Yes,0.20108,62,161,0.13897,0.26318
2017,Saxony,Direct migration background,No,0.64185,99,161,0.56756,0.71614
2017,Saxony-Anhalt,No migration background,Yes,0.07814,83,857,0.06016,0.09612
2017,Saxony-Anhalt,No migration background,No,0.77727,774,857,0.74939,0.80514
2017,Saxony-Anhalt,Direct migration background,No,0.67765,104,104,0.58739,0.76791
2017,Thuringa,No migration background,Yes,0.07261,58,888,0.05553,0.08968
2017,Thuringa,No migration background,No,0.79802,830,888,0.77160,0.82444
2017,Thuringa,Direct migration background,Yes,0.09695,37,122,0.04423,0.14968
2017,Thuringa,Direct migration background,No,0.75261,85,122,0.67572,0.82949
2018,Schleswig-Holstein,No migration background,Yes,0.03146,37,728,0.01877,0.04415
2018,Schleswig-Holstein,No migration background,No,0.80924,691,728,0.78068,0.83780
2018,Schleswig-Holstein,Direct migration background,Yes,0.11690,87,297,0.08030,0.15351
2018,Schleswig-Holstein,Direct migration background,No,0.80893,210,297,0.76415,0.85372
2018,Schleswig-Holstein,Indirect migration background,No,0.35515,40,40,0.20495,0.50534
2018,Hamburg,No migration background,No,0.83363,307,307,0.79190,0.87536
2018,Hamburg,Direct migration background,Yes,0.12237,31,162,0.07175,0.17299
2018,Hamburg,Direct migration background,No,0.78177,131,162,0.71797,0.84558
2018,Hamburg,Indirect migration background,No,0.49158,45,45,0.34386,0.63930
2018,Lower Saxony,No migration background,Yes,0.03356,97,1947,0.02556,0.04156
2018,Lower Saxony,No migration background,No,0.83714,1850,1947,0.82074,0.85355
2018,Lower Saxony,Direct migration background,Yes,0.13137,292,858,0.10876,0.15399
2018,Lower Saxony,Direct migration background,No,0.80406,566,858,0.77749,0.83064
2018,Lower Saxony,Indirect migration background,No,0.35291,115,115,0.26518,0.44063
2018,Bremen,No migration background,No,0.87432,135,135,0.81819,0.93045
2018,Bremen,Direct migration background,Yes,0.24256,35,131,0.16888,0.31624
2018,Bremen,Direct migration background,No,0.70995,96,131,0.63194,0.78796
2018,North Rhine-Westphalia,No migration background,Yes,0.03037,155,3655,0.02481,0.03594
2018,North Rhine-Westphalia,No migration background,No,0.84972,3500,3655,0.83813,0.86131
2018,North Rhine-Westphalia,Direct migration background,Yes,0.12210,554,2013,0.10779,0.13640
2018,North Rhine-Westphalia,Direct migration background,No,0.82266,1459,2013,0.80597,0.83935
2018,North Rhine-Westphalia,Indirect migration background,Yes,0.06286,53,497,0.04150,0.08421
2018,North Rhine-Westphalia,Indirect migration background,No,0.50071,444,497,0.45670,0.54471
2018,Hesse,No migration background,Yes,0.03143,47,1211,0.02160,0.04126
2018,Hesse,No migration background,No,0.83744,1164,1211,0.81665,0.85823
2018,Hesse,Direct migration background,Yes,0.15278,143,708,0.12626,0.17930
2018,Hesse,Direct migration background,No,0.81144,565,708,0.78261,0.84028
2018,Hesse,Indirect migration background,No,0.49382,131,131,0.40788,0.57977
2018,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.02161,41,1045,0.01279,0.03043
2018,"Rhineland-Palatinate, Saarland",No migration background,No,0.83822,1004,1045,0.81588,0.86056
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.04359,66,551,0.02653,0.06066
2018,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.88862,485,551,0.86232,0.91491
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.44505,88,88,0.34062,0.54948
2018,Baden-Wuerttemberg,No migration background,Yes,0.01704,42,1949,0.01130,0.02279
2018,Baden-Wuerttemberg,No migration background,No,0.83976,1907,1949,0.82347,0.85605
2018,Baden-Wuerttemberg,Direct migration background,Yes,0.07272,183,947,0.05617,0.08927
2018,Baden-Wuerttemberg,Direct migration background,No,0.87542,764,947,0.85437,0.89646
2018,Baden-Wuerttemberg,Indirect migration background,No,0.51996,228,228,0.45497,0.58496
2018,Bavaria,No migration background,Yes,0.01502,56,2958,0.01064,0.01941
2018,Bavaria,No migration background,No,0.84768,2902,2958,0.83473,0.86063
2018,Bavaria,Direct migration background,Yes,0.06403,146,1084,0.04945,0.07861
2018,Bavaria,Direct migration background,No,0.88778,938,1084,0.86898,0.90658
2018,Bavaria,Indirect migration background,No,0.49943,234,234,0.43523,0.56364
2018,Berlin,No migration background,Yes,0.07978,53,778,0.06073,0.09884
2018,Berlin,No migration background,No,0.80358,725,778,0.77564,0.83152
2018,Berlin,Direct migration background,Yes,0.16731,85,289,0.12420,0.21041
2018,Berlin,Direct migration background,No,0.77169,204,289,0.72322,0.82017
2018,Berlin,Indirect migration background,No,0.38882,51,51,0.25370,0.52394
2018,Brandenburg,No migration background,Yes,0.05054,68,916,0.03634,0.06473
2018,Brandenburg,No migration background,No,0.77524,848,916,0.74819,0.80229
2018,Brandenburg,Direct migration background,Yes,0.24424,65,182,0.18164,0.30683
2018,Brandenburg,Direct migration background,No,0.60551,117,182,0.53431,0.67671
2018,Mecklenburg-Western Pomerania,No migration background,Yes,0.08477,43,566,0.06181,0.10774
2018,Mecklenburg-Western Pomerania,No migration background,No,0.75342,523,566,0.71788,0.78896
2018,Mecklenburg-Western Pomerania,Direct migration background,No,0.71154,40,40,0.56935,0.85373
2018,Saxony,No migration background,Yes,0.05363,99,1507,0.04225,0.06500
2018,Saxony,No migration background,No,0.80528,1408,1507,0.78528,0.82528
2018,Saxony,Direct migration background,Yes,0.11632,79,194,0.07109,0.16156
2018,Saxony,Direct migration background,No,0.76858,115,194,0.70908,0.82808
2018,Saxony,Indirect migration background,No,0.56869,33,33,0.39710,0.74029
2018,Saxony-Anhalt,No migration background,Yes,0.07444,86,842,0.05670,0.09218
2018,Saxony-Anhalt,No migration background,No,0.77992,756,842,0.75191,0.80792
2018,Saxony-Anhalt,Direct migration background,Yes,0.37430,75,136,0.29267,0.45594
2018,Saxony-Anhalt,Direct migration background,No,0.48172,61,136,0.39743,0.56601
2018,Thuringa,No migration background,Yes,0.05601,63,843,0.04048,0.07154
2018,Thuringa,No migration background,No,0.79118,780,843,0.76372,0.81863
2018,Thuringa,Direct migration background,Yes,0.13235,53,160,0.07968,0.18503
2018,Thuringa,Direct migration background,No,0.72367,107,160,0.65416,0.79317
2019,Schleswig-Holstein,No migration background,No,0.80562,748,748,0.77724,0.83400
2019,Schleswig-Holstein,Direct migration background,Yes,0.10567,124,306,0.07117,0.14018
2019,Schleswig-Holstein,Direct migration background,No,0.81827,182,306,0.77499,0.86155
2019,Schleswig-Holstein,Indirect migration background,No,0.30228,41,41,0.15996,0.44460
2019,Hamburg,No migration background,No,0.83177,361,361,0.79313,0.87041
2019,Hamburg,Direct migration background,Yes,0.14528,56,162,0.09085,0.19972
2019,Hamburg,Direct migration background,No,0.81568,106,162,0.75579,0.87558
2019,Hamburg,Indirect migration background,No,0.46440,41,41,0.30984,0.61896
2019,Lower Saxony,No migration background,Yes,0.02653,72,1990,0.01947,0.03359
2019,Lower Saxony,No migration background,No,0.83426,1918,1990,0.81792,0.85061
2019,Lower Saxony,Direct migration background,Yes,0.14514,139,751,0.11993,0.17035
2019,Lower Saxony,Direct migration background,No,0.78830,612,751,0.75906,0.81754
2019,Lower Saxony,Indirect migration background,No,0.37835,107,107,0.28603,0.47068
2019,Bremen,No migration background,No,0.88630,134,134,0.83235,0.94025
2019,Bremen,Direct migration background,Yes,0.13484,55,122,0.07398,0.19569
2019,Bremen,Direct migration background,No,0.81336,67,122,0.74394,0.88279
2019,North Rhine-Westphalia,No migration background,Yes,0.02734,128,3820,0.02217,0.03251
2019,North Rhine-Westphalia,No migration background,No,0.84501,3692,3820,0.83353,0.85649
2019,North Rhine-Westphalia,Direct migration background,Yes,0.11618,466,1888,0.10173,0.13064
2019,North Rhine-Westphalia,Direct migration background,No,0.83071,1422,1888,0.81379,0.84764
2019,North Rhine-Westphalia,Indirect migration background,Yes,0.06331,37,480,0.04150,0.08512
2019,North Rhine-Westphalia,Indirect migration background,No,0.49227,443,480,0.44750,0.53704
2019,Hesse,No migration background,Yes,0.02603,39,1286,0.01732,0.03473
2019,Hesse,No migration background,No,0.83471,1247,1286,0.81440,0.85502
2019,Hesse,Direct migration background,Yes,0.16066,119,578,0.13070,0.19063
2019,Hesse,Direct migration background,No,0.80059,459,578,0.76799,0.83319
2019,Hesse,Indirect migration background,No,0.52069,119,119,0.43055,0.61083
2019,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.02888,41,1055,0.01877,0.03899
2019,"Rhineland-Palatinate, Saarland",No migration background,No,0.83826,1014,1055,0.81603,0.86049
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.05297,83,489,0.03310,0.07285
2019,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.89861,406,489,0.87183,0.92539
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.47232,95,95,0.37139,0.57324
2019,Baden-Wuerttemberg,No migration background,No,0.83623,2005,2005,0.82003,0.85243
2019,Baden-Wuerttemberg,Direct migration background,Yes,0.06588,198,878,0.04946,0.08230
2019,Baden-Wuerttemberg,Direct migration background,No,0.88887,680,878,0.86807,0.90967
2019,Baden-Wuerttemberg,Indirect migration background,No,0.50448,218,218,0.43796,0.57101
2019,Bavaria,No migration background,Yes,0.01461,49,3030,0.01034,0.01888
2019,Bavaria,No migration background,No,0.83481,2981,3030,0.82158,0.84803
2019,Bavaria,Direct migration background,Yes,0.07611,198,1020,0.05983,0.09239
2019,Bavaria,Direct migration background,No,0.88545,822,1020,0.86589,0.90500
2019,Bavaria,Indirect migration background,No,0.48907,232,232,0.42461,0.55353
2019,Berlin,No migration background,Yes,0.06195,40,810,0.04534,0.07856
2019,Berlin,No migration background,No,0.82590,770,810,0.79977,0.85203
2019,Berlin,Direct migration background,Yes,0.14239,67,258,0.09967,0.18512
2019,Berlin,Direct migration background,No,0.78112,191,258,0.73056,0.83167
2019,Berlin,Indirect migration background,No,0.41542,60,60,0.28967,0.54117
2019,Brandenburg,No migration background,Yes,0.05698,74,1008,0.04266,0.07130
2019,Brandenburg,No migration background,No,0.76719,934,1008,0.74109,0.79329
2019,Brandenburg,Direct migration background,Yes,0.12963,49,164,0.07806,0.18119
2019,Brandenburg,Direct migration background,No,0.65641,115,164,0.58351,0.72932
2019,Mecklenburg-Western Pomerania,No migration background,Yes,0.04881,34,581,0.03128,0.06635
2019,Mecklenburg-Western Pomerania,No migration background,No,0.78927,547,581,0.75608,0.82246
2019,Mecklenburg-Western Pomerania,Direct migration background,No,0.61346,35,35,0.44977,0.77714
2019,Saxony,No migration background,Yes,0.03631,67,1528,0.02692,0.04569
2019,Saxony,No migration background,No,0.82911,1461,1528,0.81023,0.84799
2019,Saxony,Direct migration background,Yes,0.08524,53,170,0.04314,0.12733
2019,Saxony,Direct migration background,No,0.81146,117,170,0.75249,0.87043
2019,Saxony,Indirect migration background,No,0.46769,35,35,0.29998,0.63541
2019,Saxony-Anhalt,No migration background,Yes,0.08056,78,831,0.06205,0.09908
2019,Saxony-Anhalt,No migration background,No,0.77464,753,831,0.74621,0.80307
2019,Saxony-Anhalt,Direct migration background,Yes,0.36033,85,136,0.27934,0.44132
2019,Saxony-Anhalt,Direct migration background,No,0.53353,51,136,0.44938,0.61769
2019,Thuringa,No migration background,Yes,0.06501,50,850,0.04843,0.08160
2019,Thuringa,No migration background,No,0.80774,800,850,0.78123,0.83425
2019,Thuringa,Direct migration background,No,0.71767,99,99,0.62854,0.80679
2020,Schleswig-Holstein,No migration background,Yes,0.02546,31,711,0.01387,0.03705
2020,Schleswig-Holstein,No migration background,No,0.79050,680,711,0.76057,0.82044
2020,Schleswig-Holstein,Direct migration background,Yes,0.11937,57,269,0.08055,0.15818
2020,Schleswig-Holstein,Direct migration background,No,0.73528,212,269,0.68246,0.78810
2020,Schleswig-Holstein,Indirect migration background,No,0.29439,39,39,0.14947,0.43930
2020,Hamburg,No migration background,No,0.86045,344,344,0.82378,0.89712
2020,Hamburg,Direct migration background,No,0.80695,149,149,0.74336,0.87054
2020,Hamburg,Indirect migration background,No,0.46866,45,45,0.32121,0.61611
2020,Lower Saxony,No migration background,Yes,0.02681,69,1818,0.01938,0.03423
2020,Lower Saxony,No migration background,No,0.82630,1749,1818,0.80888,0.84372
2020,Lower Saxony,Direct migration background,Yes,0.15746,137,850,0.13296,0.18196
2020,Lower Saxony,Direct migration background,No,0.76229,713,850,0.73365,0.79092
2020,Lower Saxony,Indirect migration background,No,0.36214,113,113,0.27313,0.45115
2020,Bremen,No migration background,No,0.90162,126,126,0.84941,0.95383
2020,Bremen,Direct migration background,No,0.83889,110,110,0.76987,0.90790
2020,North Rhine-Westphalia,No migration background,Yes,0.02515,117,3517,0.01998,0.03033
2020,North Rhine-Westphalia,No migration background,No,0.84638,3400,3517,0.83446,0.85830
2020,North Rhine-Westphalia,Direct migration background,Yes,0.11193,393,2198,0.09875,0.12512
2020,North Rhine-Westphalia,Direct migration background,No,0.82679,1805,2198,0.81097,0.84262
2020,North Rhine-Westphalia,Indirect migration background,Yes,0.05612,40,446,0.03474,0.07750
2020,North Rhine-Westphalia,Indirect migration background,No,0.46663,406,446,0.42028,0.51298
2020,Hesse,No migration background,Yes,0.03250,36,1189,0.02242,0.04259
2020,Hesse,No migration background,No,0.82904,1153,1189,0.80763,0.85044
2020,Hesse,Direct migration background,Yes,0.13662,141,724,0.11159,0.16166
2020,Hesse,Direct migration background,No,0.81145,583,724,0.78293,0.83996
2020,Hesse,Indirect migration background,No,0.48199,115,115,0.39026,0.57371
2020,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.01819,32,935,0.00962,0.02676
2020,"Rhineland-Palatinate, Saarland",No migration background,No,0.85163,903,935,0.82883,0.87443
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.06218,73,496,0.04091,0.08345
2020,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.85704,423,496,0.82620,0.88787
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.44323,85,85,0.33700,0.54947
2020,Baden-Wuerttemberg,No migration background,Yes,0.01454,34,1908,0.00917,0.01991
2020,Baden-Wuerttemberg,No migration background,No,0.83205,1874,1908,0.81527,0.84883
2020,Baden-Wuerttemberg,Direct migration background,Yes,0.05334,157,1041,0.03968,0.06699
2020,Baden-Wuerttemberg,Direct migration background,No,0.89621,884,1041,0.87767,0.91474
2020,Baden-Wuerttemberg,Indirect migration background,No,0.47051,205,205,0.40202,0.53901
2020,Bavaria,No migration background,Yes,0.01825,68,2797,0.01329,0.02321
2020,Bavaria,No migration background,No,0.82210,2729,2797,0.80792,0.83627
2020,Bavaria,Direct migration background,Yes,0.05707,132,1291,0.04441,0.06973
2020,Bavaria,Direct migration background,No,0.88491,1159,1291,0.86750,0.90233
2020,Bavaria,Indirect migration background,No,0.47180,241,241,0.40864,0.53495
2020,Berlin,No migration background,Yes,0.06074,42,765,0.04380,0.07768
2020,Berlin,No migration background,No,0.81873,723,765,0.79142,0.84605
2020,Berlin,Direct migration background,Yes,0.13552,64,443,0.10361,0.16743
2020,Berlin,Direct migration background,No,0.75706,379,443,0.71708,0.79704
2020,Berlin,Indirect migration background,No,0.44894,63,63,0.32513,0.57275
2020,Brandenburg,No migration background,Yes,0.06083,56,931,0.04547,0.07619
2020,Brandenburg,No migration background,No,0.78283,875,931,0.75633,0.80933
2020,Brandenburg,Direct migration background,No,0.72955,168,168,0.66218,0.79692
2020,Mecklenburg-Western Pomerania,No migration background,No,0.79034,436,436,0.75208,0.82859
2020,Mecklenburg-Western Pomerania,Direct migration background,No,0.67719,55,55,0.55249,0.80190
2020,Saxony,No migration background,Yes,0.03652,72,1413,0.02673,0.04630
2020,Saxony,No migration background,No,0.82150,1341,1413,0.80153,0.84147
2020,Saxony,Direct migration background,Yes,0.10156,70,190,0.05850,0.14463
2020,Saxony,Direct migration background,No,0.76967,120,190,0.70964,0.82970
2020,Saxony,Indirect migration background,No,0.38713,33,33,0.21836,0.55590
2020,Saxony-Anhalt,No migration background,Yes,0.07311,69,798,0.05503,0.09118
2020,Saxony-Anhalt,No migration background,No,0.77158,729,798,0.74243,0.80073
2020,Saxony-Anhalt,Direct migration background,Yes,0.32141,66,135,0.24233,0.40048
2020,Saxony-Anhalt,Direct migration background,No,0.53317,69,135,0.44870,0.61764
2020,Thuringa,No migration background,Yes,0.05372,44,794,0.03803,0.06942
2020,Thuringa,No migration background,No,0.80294,750,794,0.77526,0.83063
2020,Thuringa,Direct migration background,Yes,0.21316,56,162,0.14990,0.27642
2020,Thuringa,Direct migration background,No,0.59811,106,162,0.52237,0.67384
2021,Schleswig-Holstein,No migration background,No,0.78157,550,550,0.74701,0.81613
2021,Schleswig-Holstein,Direct migration background,No,0.75690,196,196,0.69670,0.81711
2021,Hamburg,No migration background,No,0.86954,272,272,0.82944,0.90964
2021,Hamburg,Direct migration background,No,0.79070,117,117,0.71667,0.86473
2021,Lower Saxony,No migration background,Yes,0.02901,45,1319,0.01995,0.03808
2021,Lower Saxony,No migration background,No,0.81931,1274,1319,0.79854,0.84009
2021,Lower Saxony,Direct migration background,Yes,0.07740,86,495,0.05384,0.10097
2021,Lower Saxony,Direct migration background,No,0.75272,409,495,0.71467,0.79077
2021,Lower Saxony,Indirect migration background,No,0.38158,78,78,0.27308,0.49009
2021,Bremen,No migration background,No,0.92105,78,78,0.86082,0.98128
2021,Bremen,Direct migration background,No,0.92098,41,41,0.83738,1.00458
2021,North Rhine-Westphalia,No migration background,Yes,0.03045,81,2505,0.02372,0.03718
2021,North Rhine-Westphalia,No migration background,No,0.84529,2424,2505,0.83113,0.85946
2021,North Rhine-Westphalia,Direct migration background,Yes,0.11700,227,1365,0.09994,0.13405
2021,North Rhine-Westphalia,Direct migration background,No,0.79451,1138,1365,0.77307,0.81595
2021,North Rhine-Westphalia,Indirect migration background,No,0.40773,229,229,0.34395,0.47152
2021,Hesse,No migration background,No,0.81628,766,766,0.78884,0.84373
2021,Hesse,Direct migration background,Yes,0.18513,67,470,0.14998,0.22028
2021,Hesse,Direct migration background,No,0.77285,403,470,0.73493,0.81077
2021,Hesse,Indirect migration background,No,0.52363,54,54,0.38917,0.65809
2021,"Rhineland-Palatinate, Saarland",No migration background,No,0.84742,600,600,0.81863,0.87622
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.04944,46,325,0.02583,0.07304
2021,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.89193,279,325,0.85813,0.92574
2021,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.47412,46,46,0.32823,0.62002
2021,Baden-Wuerttemberg,No migration background,No,0.83075,1351,1351,0.81075,0.85075
2021,Baden-Wuerttemberg,Direct migration background,Yes,0.07377,86,652,0.05369,0.09385
2021,Baden-Wuerttemberg,Direct migration background,No,0.88517,566,652,0.86068,0.90966
2021,Baden-Wuerttemberg,Indirect migration background,No,0.48942,139,139,0.40601,0.57282
2021,Bavaria,No migration background,Yes,0.01973,47,1986,0.01361,0.02585
2021,Bavaria,No migration background,No,0.82780,1939,1986,0.81119,0.84441
2021,Bavaria,Direct migration background,Yes,0.05525,53,720,0.03855,0.07195
2021,Bavaria,Direct migration background,No,0.89240,667,720,0.86975,0.91505
2021,Bavaria,Indirect migration background,No,0.44573,156,156,0.36748,0.52398
2021,Berlin,No migration background,No,0.80046,538,538,0.76666,0.83427
2021,Berlin,Direct migration background,Yes,0.13783,46,293,0.09829,0.17737
2021,Berlin,Direct migration background,No,0.78842,247,293,0.74157,0.83527
2021,Berlin,Indirect migration background,No,0.36465,43,43,0.21908,0.51022
2021,Brandenburg,No migration background,No,0.81217,569,569,0.78005,0.84429
2021,Brandenburg,Direct migration background,No,0.82156,69,69,0.73055,0.91256
2021,Mecklenburg-Western Pomerania,No migration background,No,0.81567,356,356,0.77533,0.85600
2021,Saxony,No migration background,Yes,0.03484,53,1018,0.02357,0.04611
2021,Saxony,No migration background,No,0.80954,965,1018,0.78541,0.83367
2021,Saxony,Direct migration background,No,0.84246,103,103,0.77176,0.91316
2021,Saxony-Anhalt,No migration background,Yes,0.07552,44,510,0.05257,0.09848
2021,Saxony-Anhalt,No migration background,No,0.78658,466,510,0.75099,0.82218
2021,Saxony-Anhalt,Direct migration background,No,0.72361,68,68,0.61652,0.83070
2021,Thuringa,No migration background,No,0.78986,510,510,0.75447,0.82526
2021,Thuringa,Direct migration background,No,0.65628,64,64,0.53899,0.77356
2022,Schleswig-Holstein,No migration background,No,0.81539,707,707,0.78677,0.84401
2022,Schleswig-Holstein,Direct migration background,No,0.81726,202,202,0.76384,0.87069
2022,Schleswig-Holstein,Indirect migration background,No,0.46684,47,47,0.32267,0.61102
2022,Hamburg,No migration background,No,0.85095,345,345,0.81331,0.88858
2022,Hamburg,Direct migration background,No,0.87394,220,220,0.82998,0.91790
2022,Hamburg,Indirect migration background,No,0.44523,33,33,0.27303,0.61743
2022,Lower Saxony,No migration background,Yes,0.02072,46,1669,0.01389,0.02756
2022,Lower Saxony,No migration background,No,0.82460,1623,1669,0.80635,0.84285
2022,Lower Saxony,Direct migration background,Yes,0.08248,75,666,0.06157,0.10339
2022,Lower Saxony,Direct migration background,No,0.82917,591,666,0.80057,0.85778
2022,Lower Saxony,Indirect migration background,No,0.36390,98,98,0.26816,0.45965
2022,Bremen,No migration background,No,0.80618,101,101,0.72870,0.88366
2022,Bremen,Direct migration background,No,0.89820,78,78,0.83066,0.96574
2022,North Rhine-Westphalia,No migration background,Yes,0.02299,95,3612,0.01810,0.02787
2022,North Rhine-Westphalia,No migration background,No,0.82291,3517,3612,0.81046,0.83536
2022,North Rhine-Westphalia,Direct migration background,Yes,0.08198,246,2000,0.06995,0.09400
2022,North Rhine-Westphalia,Direct migration background,No,0.83661,1754,2000,0.82040,0.85281
2022,North Rhine-Westphalia,Indirect migration background,No,0.51946,354,354,0.46734,0.57158
2022,Hesse,No migration background,No,0.83695,1048,1048,0.81458,0.85933
2022,Hesse,Direct migration background,Yes,0.05032,61,664,0.03368,0.06697
2022,Hesse,Direct migration background,No,0.88088,603,664,0.85622,0.90554
2022,Hesse,Indirect migration background,No,0.61610,80,80,0.50886,0.72335
2022,"Rhineland-Palatinate, Saarland",No migration background,No,0.86498,809,809,0.84142,0.88855
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.07805,45,412,0.05211,0.10398
2022,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.86238,367,412,0.82907,0.89568
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.47435,82,82,0.36561,0.58310
2022,Baden-Wuerttemberg,No migration background,No,0.80635,1909,1909,0.78862,0.82408
2022,Baden-Wuerttemberg,Direct migration background,Yes,0.06645,75,1143,0.05200,0.08089
2022,Baden-Wuerttemberg,Direct migration background,No,0.86505,1068,1143,0.84524,0.88487
2022,Baden-Wuerttemberg,Indirect migration background,No,0.54989,211,211,0.48260,0.61718
2022,Bavaria,No migration background,Yes,0.01272,46,2872,0.00862,0.01682
2022,Bavaria,No migration background,No,0.83259,2826,2872,0.81894,0.84625
2022,Bavaria,Direct migration background,Yes,0.04947,68,1290,0.03763,0.06131
2022,Bavaria,Direct migration background,No,0.88419,1222,1290,0.86672,0.90166
2022,Bavaria,Indirect migration background,No,0.51744,249,249,0.45525,0.57964
2022,Berlin,No migration background,Yes,0.04422,31,774,0.02973,0.05871
2022,Berlin,No migration background,No,0.81250,743,774,0.78498,0.84001
2022,Berlin,Direct migration background,Yes,0.14269,56,692,0.11661,0.16877
2022,Berlin,Direct migration background,No,0.79816,636,692,0.76823,0.82809
2022,Berlin,Indirect migration background,No,0.48062,81,81,0.37113,0.59010
2022,Brandenburg,No migration background,Yes,0.02342,31,867,0.01335,0.03350
2022,Brandenburg,No migration background,No,0.80827,836,867,0.78205,0.83449
2022,Brandenburg,Direct migration background,Yes,0.12648,31,122,0.06725,0.18570
2022,Brandenburg,Direct migration background,No,0.77434,91,122,0.69986,0.84883
2022,Brandenburg,Indirect migration background,No,0.55254,34,34,0.38289,0.72219
2022,Mecklenburg-Western Pomerania,No migration background,No,0.80895,455,455,0.77279,0.84511
2022,Mecklenburg-Western Pomerania,Direct migration background,No,0.62664,66,66,0.50905,0.74423
2022,Saxony,No migration background,Yes,0.02748,65,1508,0.01923,0.03574
2022,Saxony,No migration background,No,0.80839,1443,1508,0.78851,0.82826
2022,Saxony,Direct migration background,Yes,0.12718,38,209,0.08190,0.17246
2022,Saxony,Direct migration background,No,0.77875,171,209,0.72234,0.83516
2022,Saxony,Indirect migration background,No,0.56934,38,38,0.40978,0.72889
2022,Saxony-Anhalt,No migration background,Yes,0.04374,47,779,0.02937,0.05811
2022,Saxony-Anhalt,No migration background,No,0.79751,732,779,0.76927,0.82575
2022,Saxony-Anhalt,Direct migration background,Yes,0.31213,31,115,0.22707,0.39719
2022,Saxony-Anhalt,Direct migration background,No,0.59861,84,115,0.50863,0.68859
2022,Thuringa,No migration background,No,0.80736,664,664,0.77734,0.83738
2022,Thuringa,Direct migration background,No,0.76069,135,135,0.68845,0.83293
