year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Lower Secondary Level,Not Working,0.38602,231,589,0.34667,0.42537
2008,17-29 y.,Upper Secondary Level,Full Time,0.44905,595,1416,0.42313,0.47497
2008,17-29 y.,Upper Secondary Level,Part Time,0.33148,473,1416,0.30695,0.35601
2008,17-29 y.,Upper Secondary Level,Not Working,0.21947,348,1416,0.19791,0.24104
2008,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.59542,121,226,0.53129,0.65956
2008,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.28953,71,226,0.23027,0.34880
2008,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.11504,34,226,0.07335,0.15673
2008,17-29 y.,Second Stage of Tertiary Education,Full Time,0.47790,103,237,0.41417,0.54163
2008,17-29 y.,Second Stage of Tertiary Education,Part Time,0.37082,90,237,0.30919,0.43244
2008,17-29 y.,Second Stage of Tertiary Education,Not Working,0.15128,44,237,0.10556,0.19700
2008,30-45 y.,Lower Secondary Level,Full Time,0.39379,113,314,0.33966,0.44791
2008,30-45 y.,Lower Secondary Level,Part Time,0.35430,112,314,0.30131,0.40729
2008,30-45 y.,Lower Secondary Level,Not Working,0.25192,89,314,0.20382,0.30001
2008,30-45 y.,Upper Secondary Level,Full Time,0.57490,1450,2609,0.55593,0.59388
2008,30-45 y.,Upper Secondary Level,Part Time,0.28988,807,2609,0.27247,0.30729
2008,30-45 y.,Upper Secondary Level,Not Working,0.13522,352,2609,0.12209,0.14834
2008,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.53845,254,477,0.49366,0.58323
2008,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.34331,165,477,0.30066,0.38597
2008,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11824,58,477,0.08923,0.14725
2008,30-45 y.,First Stage of Tertiary Education,Full Time,0.70492,324,478,0.66399,0.74585
2008,30-45 y.,First Stage of Tertiary Education,Part Time,0.24002,123,478,0.20169,0.27835
2008,30-45 y.,First Stage of Tertiary Education,Not Working,0.05506,31,478,0.03459,0.07553
2008,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70305,860,1235,0.67755,0.72854
2008,30-45 y.,Second Stage of Tertiary Education,Part Time,0.22843,298,1235,0.20501,0.25186
2008,30-45 y.,Second Stage of Tertiary Education,Not Working,0.06852,77,1235,0.05442,0.08261
2008,46-65 y.,Primary Level,Not Working,0.56111,36,36,0.39671,0.72552
2008,46-65 y.,Lower Secondary Level,Full Time,0.25299,106,442,0.21241,0.29356
2008,46-65 y.,Lower Secondary Level,Part Time,0.23278,118,442,0.19334,0.27223
2008,46-65 y.,Lower Secondary Level,Not Working,0.51423,218,442,0.46758,0.56088
2008,46-65 y.,Upper Secondary Level,Full Time,0.45975,1540,3469,0.44316,0.47633
2008,46-65 y.,Upper Secondary Level,Part Time,0.25203,907,3469,0.23758,0.26648
2008,46-65 y.,Upper Secondary Level,Not Working,0.28822,1022,3469,0.27315,0.30330
2008,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.46967,137,282,0.41132,0.52803
2008,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.33300,89,282,0.27789,0.38810
2008,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.19733,56,282,0.15079,0.24386
2008,46-65 y.,First Stage of Tertiary Education,Full Time,0.53980,310,581,0.49924,0.58037
2008,46-65 y.,First Stage of Tertiary Education,Part Time,0.23016,146,581,0.19590,0.26441
2008,46-65 y.,First Stage of Tertiary Education,Not Working,0.23004,125,581,0.19579,0.26429
2008,46-65 y.,Second Stage of Tertiary Education,Full Time,0.61840,1152,1851,0.59626,0.64054
2008,46-65 y.,Second Stage of Tertiary Education,Part Time,0.22601,420,1851,0.20695,0.24507
2008,46-65 y.,Second Stage of Tertiary Education,Not Working,0.15559,279,1851,0.13908,0.17211
2008,66 and older,Primary Level,Not Working,0.97602,41,41,0.92861,1.02343
2008,66 and older,Lower Secondary Level,Not Working,0.96902,699,699,0.95617,0.98188
2008,66 and older,Upper Secondary Level,Part Time,0.05194,108,2218,0.04270,0.06118
2008,66 and older,Upper Secondary Level,Not Working,0.93849,2110,2218,0.92849,0.94850
2008,66 and older,Post-secondary Non-tertiary Level,Not Working,0.95820,105,105,0.91973,0.99666
2008,66 and older,First Stage of Tertiary Education,Not Working,0.93535,294,294,0.90720,0.96351
2008,66 and older,Second Stage of Tertiary Education,Full Time,0.02521,31,869,0.01478,0.03564
2008,66 and older,Second Stage of Tertiary Education,Part Time,0.09068,86,869,0.07157,0.10978
2008,66 and older,Second Stage of Tertiary Education,Not Working,0.88411,752,869,0.86282,0.90541
2009,17-29 y.,Pre-primary Level,Part Time,0.12026,60,504,0.09183,0.14868
2009,17-29 y.,Pre-primary Level,Not Working,0.87764,444,504,0.84900,0.90628
2009,17-29 y.,Lower Secondary Level,Full Time,0.34725,190,518,0.30621,0.38829
2009,17-29 y.,Lower Secondary Level,Part Time,0.27549,131,518,0.23698,0.31400
2009,17-29 y.,Lower Secondary Level,Not Working,0.37726,197,518,0.33548,0.41904
2009,17-29 y.,Upper Secondary Level,Full Time,0.45651,554,1263,0.42903,0.48399
2009,17-29 y.,Upper Secondary Level,Part Time,0.34527,414,1263,0.31904,0.37150
2009,17-29 y.,Upper Secondary Level,Not Working,0.19822,295,1263,0.17622,0.22022
2009,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.60268,101,160,0.52662,0.67874
2009,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.27881,59,160,0.20911,0.34851
2009,17-29 y.,Second Stage of Tertiary Education,Full Time,0.51223,112,221,0.44618,0.57828
2009,17-29 y.,Second Stage of Tertiary Education,Part Time,0.39905,109,221,0.33434,0.46376
2009,30-45 y.,Lower Secondary Level,Full Time,0.45467,113,271,0.39527,0.51406
2009,30-45 y.,Lower Secondary Level,Part Time,0.33081,94,271,0.27469,0.38693
2009,30-45 y.,Lower Secondary Level,Not Working,0.21452,64,271,0.16556,0.26349
2009,30-45 y.,Upper Secondary Level,Full Time,0.57321,1287,2331,0.55313,0.59330
2009,30-45 y.,Upper Secondary Level,Part Time,0.30879,761,2331,0.29003,0.32754
2009,30-45 y.,Upper Secondary Level,Not Working,0.11800,283,2331,0.10490,0.13110
2009,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.54961,235,437,0.50291,0.59631
2009,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.32071,143,437,0.27690,0.36452
2009,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.12968,59,437,0.09815,0.16122
2009,30-45 y.,First Stage of Tertiary Education,Full Time,0.66055,283,405,0.61437,0.70672
2009,30-45 y.,First Stage of Tertiary Education,Part Time,0.28817,122,405,0.24401,0.33234
2009,30-45 y.,Second Stage of Tertiary Education,Full Time,0.67879,784,1149,0.65178,0.70580
2009,30-45 y.,Second Stage of Tertiary Education,Part Time,0.26466,303,1149,0.23914,0.29018
2009,30-45 y.,Second Stage of Tertiary Education,Not Working,0.05655,62,1149,0.04318,0.06991
2009,46-65 y.,Lower Secondary Level,Full Time,0.20777,85,389,0.16740,0.24814
2009,46-65 y.,Lower Secondary Level,Part Time,0.30808,122,389,0.26214,0.35402
2009,46-65 y.,Lower Secondary Level,Not Working,0.48414,182,389,0.43442,0.53387
2009,46-65 y.,Upper Secondary Level,Full Time,0.45780,1486,3294,0.44078,0.47482
2009,46-65 y.,Upper Secondary Level,Part Time,0.26721,890,3294,0.25210,0.28232
2009,46-65 y.,Upper Secondary Level,Not Working,0.27499,918,3294,0.25974,0.29024
2009,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.48424,140,277,0.42528,0.54320
2009,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.31060,78,277,0.25601,0.36520
2009,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.20516,59,277,0.15752,0.25280
2009,46-65 y.,First Stage of Tertiary Education,Full Time,0.56582,294,545,0.52416,0.60747
2009,46-65 y.,First Stage of Tertiary Education,Part Time,0.24027,149,545,0.20436,0.27617
2009,46-65 y.,First Stage of Tertiary Education,Not Working,0.19392,102,545,0.16069,0.22714
2009,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64547,1118,1759,0.62311,0.66783
2009,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21895,395,1759,0.19962,0.23828
2009,46-65 y.,Second Stage of Tertiary Education,Not Working,0.13557,246,1759,0.11957,0.15158
2009,66 and older,Primary Level,Not Working,0.97835,40,40,0.93267,1.02403
2009,66 and older,Lower Secondary Level,Not Working,0.97310,635,635,0.96051,0.98569
2009,66 and older,Upper Secondary Level,Part Time,0.06514,126,2149,0.05471,0.07558
2009,66 and older,Upper Secondary Level,Not Working,0.92577,2023,2149,0.91468,0.93685
2009,66 and older,First Stage of Tertiary Education,Not Working,0.91116,286,286,0.87812,0.94419
2009,66 and older,Second Stage of Tertiary Education,Full Time,0.02797,36,881,0.01707,0.03886
2009,66 and older,Second Stage of Tertiary Education,Part Time,0.10494,81,881,0.08469,0.12519
2009,66 and older,Second Stage of Tertiary Education,Not Working,0.86709,764,881,0.84466,0.88952
2010,17-29 y.,Pre-primary Level,Part Time,0.12795,73,706,0.10329,0.15261
2010,17-29 y.,Pre-primary Level,Not Working,0.86959,633,706,0.84473,0.89445
2010,17-29 y.,Primary Level,Not Working,0.53830,67,67,0.41802,0.65857
2010,17-29 y.,Lower Secondary Level,Full Time,0.38826,249,816,0.35480,0.42172
2010,17-29 y.,Lower Secondary Level,Part Time,0.26866,187,816,0.23823,0.29910
2010,17-29 y.,Lower Secondary Level,Not Working,0.34308,380,816,0.31048,0.37567
2010,17-29 y.,Upper Secondary Level,Full Time,0.43024,640,1720,0.40683,0.45364
2010,17-29 y.,Upper Secondary Level,Part Time,0.33381,577,1720,0.31151,0.35610
2010,17-29 y.,Upper Secondary Level,Not Working,0.23596,503,1720,0.21589,0.25603
2010,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.55258,116,271,0.49327,0.61189
2010,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.32282,91,271,0.26705,0.37859
2010,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.12459,64,271,0.08520,0.16399
2010,17-29 y.,First Stage of Tertiary Education,Full Time,0.72576,37,37,0.58002,0.87149
2010,17-29 y.,Second Stage of Tertiary Education,Full Time,0.45175,143,322,0.39731,0.50619
2010,17-29 y.,Second Stage of Tertiary Education,Part Time,0.41644,124,322,0.36251,0.47037
2010,17-29 y.,Second Stage of Tertiary Education,Not Working,0.13181,55,322,0.09481,0.16882
2010,30-45 y.,Primary Level,Full Time,0.32013,33,154,0.24621,0.39406
2010,30-45 y.,Primary Level,Part Time,0.24364,37,154,0.17561,0.31166
2010,30-45 y.,Primary Level,Not Working,0.43623,84,154,0.35765,0.51481
2010,30-45 y.,Lower Secondary Level,Full Time,0.41626,201,654,0.37845,0.45407
2010,30-45 y.,Lower Secondary Level,Part Time,0.30785,215,654,0.27245,0.34326
2010,30-45 y.,Lower Secondary Level,Not Working,0.27589,238,654,0.24161,0.31017
2010,30-45 y.,Upper Secondary Level,Full Time,0.57981,2038,4378,0.56519,0.59444
2010,30-45 y.,Upper Secondary Level,Part Time,0.30261,1501,4378,0.28900,0.31622
2010,30-45 y.,Upper Secondary Level,Not Working,0.11757,839,4378,0.10803,0.12712
2010,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.62379,422,960,0.59313,0.65445
2010,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.26007,341,960,0.23230,0.28783
2010,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11615,197,960,0.09587,0.13643
2010,30-45 y.,First Stage of Tertiary Education,Full Time,0.67094,404,631,0.63425,0.70764
2010,30-45 y.,First Stage of Tertiary Education,Part Time,0.26971,169,631,0.23506,0.30437
2010,30-45 y.,First Stage of Tertiary Education,Not Working,0.05934,58,631,0.04089,0.07779
2010,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69238,1307,2274,0.67341,0.71135
2010,30-45 y.,Second Stage of Tertiary Education,Part Time,0.25457,718,2274,0.23666,0.27248
2010,30-45 y.,Second Stage of Tertiary Education,Not Working,0.05305,249,2274,0.04384,0.06226
2010,46-65 y.,Lower Secondary Level,Full Time,0.20968,98,435,0.17138,0.24798
2010,46-65 y.,Lower Secondary Level,Part Time,0.31883,144,435,0.27499,0.36268
2010,46-65 y.,Lower Secondary Level,Not Working,0.47148,193,435,0.42452,0.51845
2010,46-65 y.,Upper Secondary Level,Full Time,0.46708,1618,3581,0.45073,0.48342
2010,46-65 y.,Upper Secondary Level,Part Time,0.28423,1050,3581,0.26945,0.29900
2010,46-65 y.,Upper Secondary Level,Not Working,0.24870,913,3581,0.23454,0.26286
2010,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.46865,169,385,0.41874,0.51856
2010,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.33637,145,385,0.28912,0.38363
2010,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.19498,71,385,0.15535,0.23460
2010,46-65 y.,First Stage of Tertiary Education,Full Time,0.61749,353,604,0.57869,0.65628
2010,46-65 y.,First Stage of Tertiary Education,Part Time,0.22848,158,604,0.19496,0.26199
2010,46-65 y.,First Stage of Tertiary Education,Not Working,0.15404,93,604,0.12523,0.18285
2010,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63997,1228,1883,0.61828,0.66166
2010,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21873,419,1883,0.20005,0.23741
2010,46-65 y.,Second Stage of Tertiary Education,Not Working,0.14130,236,1883,0.12556,0.15704
2010,66 and older,Primary Level,Not Working,0.95529,34,34,0.88477,1.02580
2010,66 and older,Lower Secondary Level,Not Working,0.96741,588,588,0.95305,0.98178
2010,66 and older,Upper Secondary Level,Part Time,0.05803,118,2050,0.04791,0.06816
2010,66 and older,Upper Secondary Level,Not Working,0.93114,1932,2050,0.92018,0.94211
2010,66 and older,Post-secondary Non-tertiary Level,Not Working,0.98269,92,92,0.95588,1.00949
2010,66 and older,First Stage of Tertiary Education,Not Working,0.91234,289,289,0.87968,0.94501
2010,66 and older,Second Stage of Tertiary Education,Full Time,0.02836,37,897,0.01749,0.03923
2010,66 and older,Second Stage of Tertiary Education,Part Time,0.09427,83,897,0.07513,0.11340
2010,66 and older,Second Stage of Tertiary Education,Not Working,0.87737,777,897,0.85590,0.89885
2011,17-29 y.,Pre-primary Level,Part Time,0.11682,89,888,0.09568,0.13796
2011,17-29 y.,Pre-primary Level,Not Working,0.87299,799,888,0.85107,0.89490
2011,17-29 y.,Primary Level,Not Working,0.53514,58,58,0.40566,0.66462
2011,17-29 y.,Lower Secondary Level,Full Time,0.41869,273,866,0.38581,0.45157
2011,17-29 y.,Lower Secondary Level,Part Time,0.25291,215,866,0.22395,0.28188
2011,17-29 y.,Lower Secondary Level,Not Working,0.32840,378,866,0.29710,0.35969
2011,17-29 y.,Upper Secondary Level,Full Time,0.44953,649,1783,0.42643,0.47262
2011,17-29 y.,Upper Secondary Level,Part Time,0.31874,610,1783,0.29711,0.34038
2011,17-29 y.,Upper Secondary Level,Not Working,0.23173,524,1783,0.21214,0.25132
2011,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.60144,128,272,0.54314,0.65973
2011,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.23417,87,272,0.18375,0.28459
2011,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.16439,57,272,0.12026,0.20852
2011,17-29 y.,First Stage of Tertiary Education,Full Time,0.67809,39,39,0.52954,0.82664
2011,17-29 y.,Second Stage of Tertiary Education,Full Time,0.44020,140,331,0.38664,0.49376
2011,17-29 y.,Second Stage of Tertiary Education,Part Time,0.40863,132,331,0.35559,0.46167
2011,17-29 y.,Second Stage of Tertiary Education,Not Working,0.15117,59,331,0.11252,0.18982
2011,30-45 y.,Primary Level,Full Time,0.35519,43,162,0.28126,0.42911
2011,30-45 y.,Primary Level,Part Time,0.33575,43,162,0.26280,0.40870
2011,30-45 y.,Primary Level,Not Working,0.30906,76,162,0.23768,0.38044
2011,30-45 y.,Lower Secondary Level,Full Time,0.39295,219,728,0.35745,0.42846
2011,30-45 y.,Lower Secondary Level,Part Time,0.33160,243,728,0.29738,0.36582
2011,30-45 y.,Lower Secondary Level,Not Working,0.27545,266,728,0.24297,0.30792
2011,30-45 y.,Upper Secondary Level,Full Time,0.56033,2107,4746,0.54620,0.57445
2011,30-45 y.,Upper Secondary Level,Part Time,0.32426,1759,4746,0.31094,0.33758
2011,30-45 y.,Upper Secondary Level,Not Working,0.11541,880,4746,0.10632,0.12451
2011,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.59857,425,1065,0.56912,0.62803
2011,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.28768,425,1065,0.26048,0.31488
2011,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11374,215,1065,0.09467,0.13282
2011,30-45 y.,First Stage of Tertiary Education,Full Time,0.69647,416,654,0.66120,0.73174
2011,30-45 y.,First Stage of Tertiary Education,Part Time,0.23735,185,654,0.20471,0.26998
2011,30-45 y.,First Stage of Tertiary Education,Not Working,0.06618,53,654,0.04712,0.08525
2011,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69548,1393,2449,0.67725,0.71371
2011,30-45 y.,Second Stage of Tertiary Education,Part Time,0.23973,775,2449,0.22281,0.25664
2011,30-45 y.,Second Stage of Tertiary Education,Not Working,0.06479,281,2449,0.05504,0.07454
2011,46-65 y.,Primary Level,Not Working,0.60733,48,48,0.46771,0.74695
2011,46-65 y.,Lower Secondary Level,Full Time,0.27716,169,630,0.24218,0.31214
2011,46-65 y.,Lower Secondary Level,Part Time,0.30119,197,630,0.26534,0.33705
2011,46-65 y.,Lower Secondary Level,Not Working,0.42165,264,630,0.38306,0.46024
2011,46-65 y.,Upper Secondary Level,Full Time,0.47079,2091,4726,0.45655,0.48502
2011,46-65 y.,Upper Secondary Level,Part Time,0.28177,1422,4726,0.26895,0.29460
2011,46-65 y.,Upper Secondary Level,Not Working,0.24744,1213,4726,0.23514,0.25975
2011,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.51145,245,541,0.46929,0.55361
2011,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.33317,213,541,0.29341,0.37293
2011,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.15538,83,541,0.12483,0.18594
2011,46-65 y.,First Stage of Tertiary Education,Full Time,0.63631,449,755,0.60198,0.67065
2011,46-65 y.,First Stage of Tertiary Education,Part Time,0.23194,197,755,0.20182,0.26207
2011,46-65 y.,First Stage of Tertiary Education,Not Working,0.13174,109,755,0.10760,0.15588
2011,46-65 y.,Second Stage of Tertiary Education,Full Time,0.65396,1530,2342,0.63469,0.67323
2011,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21506,526,2342,0.19841,0.23170
2011,46-65 y.,Second Stage of Tertiary Education,Not Working,0.13098,286,2342,0.11731,0.14465
2011,66 and older,Primary Level,Not Working,0.97623,58,58,0.93669,1.01578
2011,66 and older,Lower Secondary Level,Not Working,0.96212,795,795,0.94884,0.97540
2011,66 and older,Upper Secondary Level,Part Time,0.05272,144,2623,0.04416,0.06127
2011,66 and older,Upper Secondary Level,Not Working,0.93444,2479,2623,0.92497,0.94392
2011,66 and older,Post-secondary Non-tertiary Level,Not Working,0.91451,114,114,0.86295,0.96606
2011,66 and older,First Stage of Tertiary Education,Part Time,0.09262,31,378,0.06335,0.12188
2011,66 and older,First Stage of Tertiary Education,Not Working,0.90319,347,378,0.87334,0.93304
2011,66 and older,Second Stage of Tertiary Education,Full Time,0.02323,32,1090,0.01428,0.03217
2011,66 and older,Second Stage of Tertiary Education,Part Time,0.11505,113,1090,0.09610,0.13400
2011,66 and older,Second Stage of Tertiary Education,Not Working,0.86172,945,1090,0.84122,0.88223
2012,17-29 y.,Pre-primary Level,Part Time,0.12955,98,906,0.10767,0.15143
2012,17-29 y.,Pre-primary Level,Not Working,0.87045,808,906,0.84857,0.89233
2012,17-29 y.,Primary Level,Not Working,0.36480,46,46,0.22415,0.50545
2012,17-29 y.,Lower Secondary Level,Full Time,0.40258,267,856,0.36971,0.43546
2012,17-29 y.,Lower Secondary Level,Part Time,0.28174,225,856,0.25159,0.31189
2012,17-29 y.,Lower Secondary Level,Not Working,0.31568,364,856,0.28452,0.34683
2012,17-29 y.,Upper Secondary Level,Full Time,0.45927,664,1671,0.43537,0.48317
2012,17-29 y.,Upper Secondary Level,Part Time,0.31568,560,1671,0.29339,0.33797
2012,17-29 y.,Upper Secondary Level,Not Working,0.22506,447,1671,0.20503,0.24508
2012,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.58371,125,241,0.52134,0.64608
2012,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.28517,75,241,0.22805,0.34229
2012,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.13112,41,241,0.08842,0.17383
2012,17-29 y.,First Stage of Tertiary Education,Full Time,0.71453,33,33,0.55804,0.87101
2012,17-29 y.,Second Stage of Tertiary Education,Full Time,0.43521,141,338,0.38227,0.48814
2012,17-29 y.,Second Stage of Tertiary Education,Part Time,0.41150,137,338,0.35896,0.46404
2012,17-29 y.,Second Stage of Tertiary Education,Not Working,0.15329,60,338,0.11482,0.19175
2012,30-45 y.,Primary Level,Full Time,0.33963,40,157,0.26531,0.41394
2012,30-45 y.,Primary Level,Part Time,0.29874,43,157,0.22691,0.37056
2012,30-45 y.,Primary Level,Not Working,0.36164,74,157,0.28624,0.43704
2012,30-45 y.,Lower Secondary Level,Full Time,0.43306,225,688,0.39601,0.47012
2012,30-45 y.,Lower Secondary Level,Part Time,0.31473,237,688,0.28000,0.34946
2012,30-45 y.,Lower Secondary Level,Not Working,0.25221,226,688,0.21973,0.28468
2012,30-45 y.,Upper Secondary Level,Full Time,0.56836,1982,4340,0.55362,0.58310
2012,30-45 y.,Upper Secondary Level,Part Time,0.29784,1603,4340,0.28423,0.31145
2012,30-45 y.,Upper Secondary Level,Not Working,0.13380,755,4340,0.12367,0.14393
2012,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.58849,424,1002,0.55801,0.61898
2012,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.28733,399,1002,0.25930,0.31536
2012,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.12417,179,1002,0.10375,0.14460
2012,30-45 y.,First Stage of Tertiary Education,Full Time,0.76068,402,591,0.72625,0.79510
2012,30-45 y.,First Stage of Tertiary Education,Part Time,0.16319,135,591,0.13337,0.19301
2012,30-45 y.,First Stage of Tertiary Education,Not Working,0.07613,54,591,0.05473,0.09753
2012,30-45 y.,Second Stage of Tertiary Education,Full Time,0.67861,1308,2265,0.65937,0.69784
2012,30-45 y.,Second Stage of Tertiary Education,Part Time,0.25810,733,2265,0.24007,0.27612
2012,30-45 y.,Second Stage of Tertiary Education,Not Working,0.06330,224,2265,0.05327,0.07333
2012,46-65 y.,Primary Level,Not Working,0.56848,40,40,0.41303,0.72393
2012,46-65 y.,Lower Secondary Level,Full Time,0.28549,174,635,0.25033,0.32064
2012,46-65 y.,Lower Secondary Level,Part Time,0.30911,201,635,0.27314,0.34509
2012,46-65 y.,Lower Secondary Level,Not Working,0.40540,260,635,0.36718,0.44362
2012,46-65 y.,Upper Secondary Level,Full Time,0.46521,2134,4854,0.45118,0.47925
2012,46-65 y.,Upper Secondary Level,Part Time,0.29035,1468,4854,0.27758,0.30313
2012,46-65 y.,Upper Secondary Level,Not Working,0.24443,1252,4854,0.23234,0.25652
2012,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.47883,275,602,0.43889,0.51877
2012,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.36514,238,602,0.32664,0.40363
2012,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.15603,89,602,0.12702,0.18504
2012,46-65 y.,First Stage of Tertiary Education,Full Time,0.66955,488,795,0.63683,0.70227
2012,46-65 y.,First Stage of Tertiary Education,Part Time,0.17882,185,795,0.15216,0.20547
2012,46-65 y.,First Stage of Tertiary Education,Not Working,0.15163,122,795,0.12668,0.17658
2012,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63737,1532,2398,0.61813,0.65662
2012,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23142,574,2398,0.21453,0.24830
2012,46-65 y.,Second Stage of Tertiary Education,Not Working,0.13121,292,2398,0.11769,0.14472
2012,66 and older,Primary Level,Not Working,0.93897,53,53,0.87391,1.00404
2012,66 and older,Lower Secondary Level,Part Time,0.03459,32,804,0.02195,0.04723
2012,66 and older,Lower Secondary Level,Not Working,0.96427,772,804,0.95144,0.97711
2012,66 and older,Upper Secondary Level,Part Time,0.06200,157,2660,0.05283,0.07116
2012,66 and older,Upper Secondary Level,Not Working,0.92705,2503,2660,0.91716,0.93693
2012,66 and older,Post-secondary Non-tertiary Level,Not Working,0.91849,109,109,0.86689,0.97010
2012,66 and older,First Stage of Tertiary Education,Not Working,0.90611,340,340,0.87507,0.93716
2012,66 and older,Second Stage of Tertiary Education,Full Time,0.02825,31,1145,0.01865,0.03785
2012,66 and older,Second Stage of Tertiary Education,Part Time,0.10111,126,1145,0.08364,0.11858
2012,66 and older,Second Stage of Tertiary Education,Not Working,0.87065,988,1145,0.85120,0.89009
2013,17-29 y.,Pre-primary Level,Part Time,0.13179,99,1066,0.11148,0.15211
2013,17-29 y.,Pre-primary Level,Not Working,0.86462,967,1066,0.84407,0.88517
2013,17-29 y.,Primary Level,Not Working,0.55606,84,84,0.44917,0.66295
2013,17-29 y.,Lower Secondary Level,Full Time,0.30545,242,1233,0.27973,0.33117
2013,17-29 y.,Lower Secondary Level,Part Time,0.21678,226,1233,0.19377,0.23979
2013,17-29 y.,Lower Secondary Level,Not Working,0.47777,765,1233,0.44988,0.50567
2013,17-29 y.,Upper Secondary Level,Full Time,0.39578,584,1988,0.37428,0.41728
2013,17-29 y.,Upper Secondary Level,Part Time,0.25958,503,1988,0.24030,0.27886
2013,17-29 y.,Upper Secondary Level,Not Working,0.34464,901,1988,0.32374,0.36554
2013,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.49314,105,274,0.43383,0.55244
2013,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.26645,63,274,0.21400,0.31889
2013,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.24042,106,274,0.18973,0.29111
2013,17-29 y.,First Stage of Tertiary Education,Full Time,0.75693,35,35,0.61275,0.90111
2013,17-29 y.,Second Stage of Tertiary Education,Full Time,0.36737,136,435,0.32202,0.41273
2013,17-29 y.,Second Stage of Tertiary Education,Part Time,0.35718,141,435,0.31210,0.40226
2013,17-29 y.,Second Stage of Tertiary Education,Not Working,0.27545,158,435,0.23342,0.31748
2013,30-45 y.,Primary Level,Full Time,0.19377,34,276,0.14706,0.24049
2013,30-45 y.,Primary Level,Part Time,0.13872,42,276,0.09787,0.17957
2013,30-45 y.,Primary Level,Not Working,0.66751,200,276,0.61183,0.72319
2013,30-45 y.,Lower Secondary Level,Full Time,0.25632,191,1013,0.22942,0.28322
2013,30-45 y.,Lower Secondary Level,Part Time,0.22812,211,1013,0.20226,0.25397
2013,30-45 y.,Lower Secondary Level,Not Working,0.51556,611,1013,0.48477,0.54635
2013,30-45 y.,Upper Secondary Level,Full Time,0.48707,1774,4604,0.47263,0.50151
2013,30-45 y.,Upper Secondary Level,Part Time,0.29028,1489,4604,0.27716,0.30339
2013,30-45 y.,Upper Secondary Level,Not Working,0.22266,1341,4604,0.21064,0.23468
