"pli0089","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","Hauptschule","1 Einkommensschwächstes Quintil","4","","",""
"Täglich","1998","Hauptschule","2","4","","",""
"Täglich","1998","Hauptschule","3","","","",""
"Täglich","1998","Hauptschule","4","2","","",""
"Täglich","1998","Hauptschule","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","1998","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","1998","Realschule","2","","","",""
"Täglich","1998","Realschule","3","1","","",""
"Täglich","1998","Realschule","4","","","",""
"Täglich","1998","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1998","(Fach-)Abitur","2","2","","",""
"Täglich","1998","(Fach-)Abitur","3","","","",""
"Täglich","1998","(Fach-)Abitur","4","1","","",""
"Täglich","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1998","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1998","AkademikerIn","2","","","",""
"Täglich","1998","AkademikerIn","3","","","",""
"Täglich","1998","AkademikerIn","4","","","",""
"Täglich","1998","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","31","0.0873597643414634","0.0596194046675816","0.115100124015345"
"Min 1x pro Woche","1998","(noch) kein Abschluss","2","14","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","3","10","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","4","5","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","1998","Hauptschule","1 Einkommensschwächstes Quintil","96","0.0420474038479714","0.0336742604905341","0.0504205472054087"
"Min 1x pro Woche","1998","Hauptschule","2","85","0.0408710541397263","0.0320697631644653","0.0496723451149873"
"Min 1x pro Woche","1998","Hauptschule","3","58","0.0610879086490735","0.0467246639532276","0.0754511533449194"
"Min 1x pro Woche","1998","Hauptschule","4","38","0.0481655777079671","0.0320605196771735","0.0642706357387606"
"Min 1x pro Woche","1998","Hauptschule","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Woche","1998","Realschule","1 Einkommensschwächstes Quintil","66","0.0657021086560495","0.0504599173466336","0.0809442999654654"
"Min 1x pro Woche","1998","Realschule","2","61","0.0626337026188925","0.0477346056290599","0.077532799608725"
"Min 1x pro Woche","1998","Realschule","3","40","0.0540901615167402","0.0364132340968038","0.0717670889366765"
"Min 1x pro Woche","1998","Realschule","4","29","","",""
"Min 1x pro Woche","1998","Realschule","5 Einkommensstärkstes Quintil","14","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","17","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","2","18","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","3","7","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","4","12","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Min 1x pro Woche","1998","AkademikerIn","1 Einkommensschwächstes Quintil","14","","",""
"Min 1x pro Woche","1998","AkademikerIn","2","14","","",""
"Min 1x pro Woche","1998","AkademikerIn","3","9","","",""
"Min 1x pro Woche","1998","AkademikerIn","4","13","","",""
"Min 1x pro Woche","1998","AkademikerIn","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","30","0.0769664512009439","0.0507806401793048","0.103152262222583"
"Min 1x pro Monat","1998","(noch) kein Abschluss","2","16","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","3","17","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","4","14","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Monat","1998","Hauptschule","1 Einkommensschwächstes Quintil","152","0.0635082733125719","0.0533337505082825","0.0736827961168613"
"Min 1x pro Monat","1998","Hauptschule","2","125","0.0566457637090013","0.0463698350390656","0.0669216923789369"
"Min 1x pro Monat","1998","Hauptschule","3","75","0.0664520520653587","0.0515143092686689","0.0813897948620484"
"Min 1x pro Monat","1998","Hauptschule","4","64","0.0860726830704836","0.0649766059892886","0.107168760151679"
"Min 1x pro Monat","1998","Hauptschule","5 Einkommensstärkstes Quintil","20","","",""
"Min 1x pro Monat","1998","Realschule","1 Einkommensschwächstes Quintil","74","0.0819650442754065","0.0650894522413833","0.0988406363094296"
"Min 1x pro Monat","1998","Realschule","2","90","0.0909158723836527","0.0732382794201167","0.108593465347189"
"Min 1x pro Monat","1998","Realschule","3","61","0.0964665726320234","0.0733946755963579","0.119538469667689"
"Min 1x pro Monat","1998","Realschule","4","40","0.0792511532971023","0.0548036194020745","0.10369868719213"
"Min 1x pro Monat","1998","Realschule","5 Einkommensstärkstes Quintil","14","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","35","0.113066269609796","0.0796505620780673","0.146481977141525"
"Min 1x pro Monat","1998","(Fach-)Abitur","2","19","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","3","27","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","4","17","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","17","","",""
"Min 1x pro Monat","1998","AkademikerIn","1 Einkommensschwächstes Quintil","23","","",""
"Min 1x pro Monat","1998","AkademikerIn","2","37","0.0828809160701459","0.0570316921215435","0.108730140018748"
"Min 1x pro Monat","1998","AkademikerIn","3","25","","",""
"Min 1x pro Monat","1998","AkademikerIn","4","35","0.0962413670434333","0.068839812205317","0.12364292188155"
"Min 1x pro Monat","1998","AkademikerIn","5 Einkommensstärkstes Quintil","24","","",""
"Seltener","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","89","0.232404890080228","0.190909936259872","0.273899843900583"
"Seltener","1998","(noch) kein Abschluss","2","67","0.315960967999934","0.254105886450245","0.377816049549623"
"Seltener","1998","(noch) kein Abschluss","3","33","0.260910194864984","0.181340207225685","0.340480182504283"
"Seltener","1998","(noch) kein Abschluss","4","16","","",""
"Seltener","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Seltener","1998","Hauptschule","1 Einkommensschwächstes Quintil","516","0.228189150492765","0.210680613429946","0.245697687555585"
"Seltener","1998","Hauptschule","2","486","0.239826133246086","0.220845762947878","0.258806503544295"
"Seltener","1998","Hauptschule","3","299","0.278444892167359","0.251562566063182","0.305327218271537"
"Seltener","1998","Hauptschule","4","218","0.323467432088247","0.288281193892641","0.358653670283853"
"Seltener","1998","Hauptschule","5 Einkommensstärkstes Quintil","71","0.286213709080724","0.228052501405249","0.344374916756199"
"Seltener","1998","Realschule","1 Einkommensschwächstes Quintil","314","0.304520954966561","0.276209272029793","0.332832637903329"
"Seltener","1998","Realschule","2","370","0.35686382425737","0.327405776013316","0.386321872501424"
"Seltener","1998","Realschule","3","224","0.332013768157291","0.295210653837518","0.368816882477064"
"Seltener","1998","Realschule","4","166","0.371090978805938","0.327369405624933","0.414812551986943"
"Seltener","1998","Realschule","5 Einkommensstärkstes Quintil","96","0.402632584790124","0.339795592890291","0.465469576689957"
"Seltener","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","106","0.279377238235574","0.232030720667959","0.326723755803189"
"Seltener","1998","(Fach-)Abitur","2","103","0.388741850928116","0.330597277456887","0.446886424399346"
"Seltener","1998","(Fach-)Abitur","3","94","0.381012792758346","0.318114194729513","0.44391139078718"
"Seltener","1998","(Fach-)Abitur","4","73","0.378796643485402","0.308895837288652","0.448697449682152"
"Seltener","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","42","0.362397198746907","0.271739698986502","0.453054698507312"
"Seltener","1998","AkademikerIn","1 Einkommensschwächstes Quintil","111","0.315794686946671","0.265490191220523","0.366099182672819"
"Seltener","1998","AkademikerIn","2","129","0.308977235587685","0.265654408288294","0.352300062887077"
"Seltener","1998","AkademikerIn","3","146","0.381987010207934","0.333327043991553","0.430646976424315"
"Seltener","1998","AkademikerIn","4","146","0.302292082218093","0.259622509171185","0.344961655265"
"Seltener","1998","AkademikerIn","5 Einkommensstärkstes Quintil","122","0.319104287575637","0.271152875811987","0.367055699339287"
"Nie","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","248","0.603268894377365","0.555205974880189","0.651331813874541"
"Nie","1998","(noch) kein Abschluss","2","120","0.494556852589807","0.428035282303666","0.561078422875948"
"Nie","1998","(noch) kein Abschluss","3","57","0.454955504254882","0.364724539461415","0.545186469048348"
"Nie","1998","(noch) kein Abschluss","4","25","","",""
"Nie","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"Nie","1998","Hauptschule","1 Einkommensschwächstes Quintil","1439","0.664469031856055","0.644769740571221","0.68416832314089"
"Nie","1998","Hauptschule","2","1244","0.660910034207951","0.639866019204495","0.681954049211407"
"Nie","1998","Hauptschule","3","636","0.594015147118208","0.564563055712104","0.623467238524313"
"Nie","1998","Hauptschule","4","357","0.539338025138576","0.501846344694224","0.576829705582928"
"Nie","1998","Hauptschule","5 Einkommensstärkstes Quintil","132","0.562015948003123","0.498173788795768","0.625858107210478"
"Nie","1998","Realschule","1 Einkommensschwächstes Quintil","560","0.547187677402458","0.516565057578427","0.577810297226489"
"Nie","1998","Realschule","2","495","0.489586600740085","0.458848499821258","0.520324701658912"
"Nie","1998","Realschule","3","303","0.515108072036866","0.476051472989284","0.554164671084449"
"Nie","1998","Realschule","4","234","0.471953663941676","0.426773545257153","0.517133782626199"
"Nie","1998","Realschule","5 Einkommensstärkstes Quintil","110","0.495510969800178","0.43145012484368","0.559571814756675"
"Nie","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","187","0.554925304247561","0.502484147872335","0.607366460622787"
"Nie","1998","(Fach-)Abitur","2","128","0.465013737898329","0.405520115098373","0.524507360698285"
"Nie","1998","(Fach-)Abitur","3","101","0.478920572845953","0.414219115929075","0.543622029762831"
"Nie","1998","(Fach-)Abitur","4","82","0.456544085020871","0.384767011561099","0.528321158480644"
"Nie","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","40","0.426212168892263","0.332945857173309","0.519478480611216"
"Nie","1998","AkademikerIn","1 Einkommensschwächstes Quintil","180","0.561036676616421","0.507330910843342","0.614742442389499"
"Nie","1998","AkademikerIn","2","257","0.567102095993012","0.520647280417108","0.613556911568915"
"Nie","1998","AkademikerIn","3","203","0.524984674302987","0.474972489464974","0.574996859141001"
"Nie","1998","AkademikerIn","4","251","0.568401511612709","0.522382672890548","0.61442035033487"
"Nie","1998","AkademikerIn","5 Einkommensstärkstes Quintil","209","0.611780336522737","0.561646458513916","0.661914214531559"
"Täglich","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","(noch) kein Abschluss","2","","","",""
"Täglich","1999","(noch) kein Abschluss","3","","","",""
"Täglich","1999","(noch) kein Abschluss","4","","","",""
"Täglich","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","Hauptschule","2","","","",""
"Täglich","1999","Hauptschule","3","","","",""
"Täglich","1999","Hauptschule","4","","","",""
"Täglich","1999","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","Realschule","2","","","",""
"Täglich","1999","Realschule","3","","","",""
"Täglich","1999","Realschule","4","","","",""
"Täglich","1999","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","(Fach-)Abitur","2","","","",""
"Täglich","1999","(Fach-)Abitur","3","","","",""
"Täglich","1999","(Fach-)Abitur","4","","","",""
"Täglich","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","AkademikerIn","2","","","",""
"Täglich","1999","AkademikerIn","3","","","",""
"Täglich","1999","AkademikerIn","4","","","",""
"Täglich","1999","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1999","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1999","Hauptschule","2","","","",""
"Min 1x pro Woche","1999","Hauptschule","3","","","",""
"Min 1x pro Woche","1999","Hauptschule","4","","","",""
"Min 1x pro Woche","1999","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1999","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1999","Realschule","2","","","",""
"Min 1x pro Woche","1999","Realschule","3","","","",""
"Min 1x pro Woche","1999","Realschule","4","","","",""
"Min 1x pro Woche","1999","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1999","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1999","AkademikerIn","2","","","",""
"Min 1x pro Woche","1999","AkademikerIn","3","","","",""
"Min 1x pro Woche","1999","AkademikerIn","4","","","",""
"Min 1x pro Woche","1999","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1999","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1999","Hauptschule","2","","","",""
"Min 1x pro Monat","1999","Hauptschule","3","","","",""
"Min 1x pro Monat","1999","Hauptschule","4","","","",""
"Min 1x pro Monat","1999","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1999","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1999","Realschule","2","","","",""
"Min 1x pro Monat","1999","Realschule","3","","","",""
"Min 1x pro Monat","1999","Realschule","4","","","",""
"Min 1x pro Monat","1999","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1999","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1999","AkademikerIn","2","","","",""
"Min 1x pro Monat","1999","AkademikerIn","3","","","",""
"Min 1x pro Monat","1999","AkademikerIn","4","","","",""
"Min 1x pro Monat","1999","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1999","(noch) kein Abschluss","2","","","",""
"Seltener","1999","(noch) kein Abschluss","3","","","",""
"Seltener","1999","(noch) kein Abschluss","4","","","",""
"Seltener","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1999","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1999","Hauptschule","2","","","",""
"Seltener","1999","Hauptschule","3","","","",""
