year,hhtyp,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Other Combinations,1st Quintile,No,0.52860,72,105,0.43266,0.62454
2021,Other Combinations,4th Quintile,Yes,0.76645,32,32,0.61751,0.91538
2021,Other Combinations,5th Quintile,Yes,0.89854,39,39,0.80254,0.99454
2022,No answer / don't know,1st Quintile,Yes,0.46876,93,191,0.39781,0.53972
2022,No answer / don't know,1st Quintile,No,0.53124,98,191,0.46028,0.60219
2022,No answer / don't know,2nd Quintile,Yes,0.38844,50,101,0.29291,0.48396
2022,No answer / don't know,2nd Quintile,No,0.61156,51,101,0.51604,0.70709
2022,No answer / don't know,3rd Quintile,Yes,0.62507,37,37,0.46693,0.78321
2022,No answer / don't know,4th Quintile,Yes,0.82702,35,35,0.69988,0.95416
2022,No answer / don't know,5th Quintile,Yes,0.66381,35,35,0.50502,0.82260
2022,Single-person household,Not included in this version of the questionnaire,No,0.63410,86,86,0.53170,0.73651
2022,Single-person household,1st Quintile,Yes,0.35141,444,1459,0.32690,0.37592
2022,Single-person household,1st Quintile,No,0.64859,1015,1459,0.62408,0.67310
2022,Single-person household,2nd Quintile,Yes,0.44604,415,1154,0.41734,0.47473
2022,Single-person household,2nd Quintile,No,0.55396,739,1154,0.52527,0.58266
2022,Single-person household,3rd Quintile,Yes,0.46174,401,1041,0.43144,0.49204
2022,Single-person household,3rd Quintile,No,0.53826,640,1041,0.50796,0.56856
2022,Single-person household,4th Quintile,Yes,0.54726,465,997,0.51635,0.57818
2022,Single-person household,4th Quintile,No,0.45274,532,997,0.42182,0.48365
2022,Single-person household,5th Quintile,Yes,0.65657,586,990,0.62698,0.68617
2022,Single-person household,5th Quintile,No,0.34343,404,990,0.31383,0.37302
2022,Couple without children,1st Quintile,Yes,0.53931,414,918,0.50704,0.57157
2022,Couple without children,1st Quintile,No,0.46069,504,918,0.42843,0.49296
2022,Couple without children,2nd Quintile,Yes,0.61953,591,1066,0.59037,0.64869
2022,Couple without children,2nd Quintile,No,0.38047,475,1066,0.35131,0.40963
2022,Couple without children,3rd Quintile,Yes,0.71469,671,1034,0.68716,0.74223
2022,Couple without children,3rd Quintile,No,0.28531,363,1034,0.25777,0.31284
2022,Couple without children,4th Quintile,Yes,0.75984,759,1098,0.73456,0.78512
2022,Couple without children,4th Quintile,No,0.24016,339,1098,0.21488,0.26544
2022,Couple without children,5th Quintile,Yes,0.79414,1235,1607,0.77437,0.81392
2022,Couple without children,5th Quintile,No,0.20586,372,1607,0.18608,0.22563
2022,Single parent,1st Quintile,Yes,0.42193,140,373,0.37174,0.47212
2022,Single parent,1st Quintile,No,0.57807,233,373,0.52788,0.62826
2022,Single parent,2nd Quintile,Yes,0.52027,170,348,0.46770,0.57283
2022,Single parent,2nd Quintile,No,0.47973,178,348,0.42717,0.53230
2022,Single parent,3rd Quintile,Yes,0.63176,127,218,0.56759,0.69594
2022,Single parent,3rd Quintile,No,0.36824,91,218,0.30406,0.43241
2022,Single parent,4th Quintile,Yes,0.72542,107,160,0.65605,0.79480
2022,Single parent,4th Quintile,No,0.27458,53,160,0.20520,0.34395
2022,Single parent,5th Quintile,Yes,0.79172,83,83,0.70382,0.87961
2022,Couple with children,1st Quintile,Yes,0.61659,767,1413,0.59123,0.64196
2022,Couple with children,1st Quintile,No,0.38341,646,1413,0.35804,0.40877
2022,Couple with children,2nd Quintile,Yes,0.67272,755,1184,0.64599,0.69946
2022,Couple with children,2nd Quintile,No,0.32728,429,1184,0.30054,0.35401
2022,Couple with children,3rd Quintile,Yes,0.82338,762,975,0.79943,0.84733
2022,Couple with children,3rd Quintile,No,0.17662,213,975,0.15267,0.20057
2022,Couple with children,4th Quintile,Yes,0.83665,863,1034,0.81410,0.85919
2022,Couple with children,4th Quintile,No,0.16335,171,1034,0.14081,0.18590
2022,Couple with children,5th Quintile,Yes,0.85034,865,1000,0.82822,0.87246
2022,Couple with children,5th Quintile,No,0.14966,135,1000,0.12754,0.17178
2022,Other Combinations,1st Quintile,Yes,0.59556,386,641,0.55754,0.63359
2022,Other Combinations,1st Quintile,No,0.40444,255,641,0.36641,0.44246
2022,Other Combinations,2nd Quintile,Yes,0.55731,128,209,0.48981,0.62481
2022,Other Combinations,2nd Quintile,No,0.44269,81,209,0.37519,0.51019
2022,Other Combinations,3rd Quintile,Yes,0.54055,62,114,0.44867,0.63244
2022,Other Combinations,3rd Quintile,No,0.45945,52,114,0.36756,0.55133
2022,Other Combinations,4th Quintile,Yes,0.75228,59,59,0.64118,0.86338
2022,Other Combinations,5th Quintile,Yes,0.76628,69,69,0.66569,0.86687
