"pgstib","year","migback","n","percent","lower_confidence","upper_confidence"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","direkter Migrationshintergrund","130","0.0410120979943891","0.0337362492167375","0.0482879467720406"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1986","indirekter Migrationshintergrund","40","0.153992008173896","0.0969855505673455","0.210998465780447"
"NE: arbeitslos gemeldet","1986","kein Migrationshintergrund","266","0.0338445578554943","0.0297844410307649","0.0379046746802237"
"NE: arbeitslos gemeldet","1986","direkter Migrationshintergrund","191","0.0597939862606773","0.0510951456636468","0.0684928268577077"
"NE: arbeitslos gemeldet","1986","indirekter Migrationshintergrund","","","",""
"NE: Rentner/Rentnerin","1986","kein Migrationshintergrund","1387","0.246688651023578","0.237009607437052","0.256367694610105"
"NE: Rentner/Rentnerin","1986","direkter Migrationshintergrund","137","0.132496227870259","0.120057998831815","0.144934456908704"
"NE: Rentner/Rentnerin","1986","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1986","kein Migrationshintergrund","47","0.0057389712903204","0.00404292445859281","0.00743501812204798"
"NE: Wehr- und Zivildienst","1986","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1986","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","kein Migrationshintergrund","287","0.0353769481115592","0.0312292264408531","0.0395246697822653"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","direkter Migrationshintergrund","75","0.0208128005861065","0.0155753585216094","0.0260502426506037"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1986","indirekter Migrationshintergrund","31","0.087908806850591","0.0431866176521992","0.132630996048983"
"Auszubildende, gewerblich-technisch (ab 2000)","1986","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1986","kein Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1986","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1986","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1986","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1986","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1986","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1986","kein Migrationshintergrund","146","0.0176873764978136","0.0147278162992168","0.0206469366964103"
"ungelernter Arbeiter","1986","direkter Migrationshintergrund","347","0.086511591858023","0.0761980038554166","0.0968251798606294"
"ungelernter Arbeiter","1986","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","1986","kein Migrationshintergrund","493","0.0600851013790236","0.054749316999289","0.0654208857587583"
"angelernter Arbeiter","1986","direkter Migrationshintergrund","752","0.19526049759794","0.180717432016286","0.209803563179594"
"angelernter Arbeiter","1986","indirekter Migrationshintergrund","","","",""
"gelernte und Facharbeiter","1986","kein Migrationshintergrund","611","0.0759535503510823","0.0700052683966754","0.0819018323054892"
"gelernte und Facharbeiter","1986","direkter Migrationshintergrund","344","0.10048564026957","0.0894555984498026","0.111515682089337"
"gelernte und Facharbeiter","1986","indirekter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1986","kein Migrationshintergrund","86","0.0108325299857671","0.00850834619456157","0.0131567137769726"
"Vorarbeiter, Kolonnenführer","1986","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1986","indirekter Migrationshintergrund","","","",""
"Meister, Polier","1986","kein Migrationshintergrund","42","0.00519997143301925","0.00358509618193183","0.00681484668410667"
"Meister, Polier","1986","direkter Migrationshintergrund","","","",""
"Meister, Polier","1986","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1986","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1986","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1986","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1986","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","1986","kein Migrationshintergrund","56","0.00722759219157206","0.00532567206395573","0.00912951231918839"
"selbständiger Landwirt","1986","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","1986","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","1986","kein Migrationshintergrund","72","0.00848516914770992","0.00642572288301978","0.0105446154124001"
"Freiberufler, Akademiker","1986","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","1986","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1986","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","1986","kein Migrationshintergrund","224","0.027061232432138","0.0234179977685759","0.0307044670957"
"sonstige selbständiger","1986","direkter Migrationshintergrund","63","0.0252919675760412","0.0195316067621864","0.0310523283898959"
"sonstige selbständiger","1986","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","kein Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1986","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","kein Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1986","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","kein Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1986","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","1986","kein Migrationshintergrund","51","0.00636160385186163","0.00457648104502886","0.0081467266586944"
"mithelfende Familienangehörige","1986","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","1986","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","1986","kein Migrationshintergrund","42","0.00517593651221623","0.00356477819884718","0.00678709482558527"
"Angestellte, Industrie- und Werkmeister","1986","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","1986","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1986","kein Migrationshintergrund","406","0.0487674972985868","0.0439315764911001","0.0536034181060735"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","direkter Migrationshintergrund","73","0.0293792517317759","0.0231838958722011","0.0355746075913506"
"Angestellte, einfache Tätigkeit (bis 1990)","1986","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1986","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1986","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeit","1986","kein Migrationshintergrund","952","0.116758696903956","0.109548370753776","0.123969023054136"
"Angestellte, qualifizierte Tätigkeit","1986","direkter Migrationshintergrund","99","0.0663601694093596","0.0572281981659175","0.0754921406528017"
"Angestellte, qualifizierte Tätigkeit","1986","indirekter Migrationshintergrund","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","kein Migrationshintergrund","313","0.037684946143953","0.0334091873789861","0.0419607049089198"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","direkter Migrationshintergrund","31","0.0216813930925368","0.0163381509579221","0.0270246352271515"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1986","indirekter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","kein Migrationshintergrund","55","0.0063413552028486","0.00455905747627761","0.0081236529294196"
"Angestellte, umfassende Führungsaufgaben","1986","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","1986","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1986","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","1986","kein Migrationshintergrund","31","0.00390668938925727","0.00250605411827805","0.0053073246602365"
"Beamte, einfacher Dienst","1986","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","1986","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","1986","kein Migrationshintergrund","154","0.0190332745112751","0.0159652805590355","0.0221012684635147"
"Beamte, mittlerer Dienst","1986","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","1986","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","1986","kein Migrationshintergrund","144","0.0164948594262432","0.0136350754275862","0.0193546434249001"
"Beamte, gehobener Dienst","1986","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","1986","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","1986","kein Migrationshintergrund","93","0.0103439953035094","0.00807226435433303","0.0126157262526858"
"Beamte, höherer Dienst","1986","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","1986","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1987","kein Migrationshintergrund","1033","0.127278422365264","0.119725543129157","0.134831301601371"
"nicht erwerbstätig (NE): keine weitere Angaben","1987","direkter Migrationshintergrund","490","0.16378451638661","0.150166497038592","0.177402535734629"
"nicht erwerbstätig (NE): keine weitere Angaben","1987","indirekter Migrationshintergrund","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","kein Migrationshintergrund","469","0.0499445298909666","0.0450080685721074","0.0548809912098257"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","direkter Migrationshintergrund","130","0.0420946804194609","0.034705550135909","0.0494838107030128"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1987","indirekter Migrationshintergrund","47","0.111233004178477","0.0649126095595182","0.157553398797436"
"NE: arbeitslos gemeldet","1987","kein Migrationshintergrund","262","0.0339541126527874","0.0298497817961573","0.0380584435094174"
"NE: arbeitslos gemeldet","1987","direkter Migrationshintergrund","203","0.0604919674805739","0.0517195856461303","0.0692643493150175"
"NE: arbeitslos gemeldet","1987","indirekter Migrationshintergrund","","","",""
"NE: Rentner/Rentnerin","1987","kein Migrationshintergrund","1349","0.245490662523896","0.235737463411637","0.255243861636155"
