"pgstib","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeit","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","113","0.0299931914417829","0.025068903180214","0.0349174797033518"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","274","0.0516900557818621","0.0462385163280642","0.05714159523566"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","51","0.0102790445200617","0.0077954924883448","0.0127625965517785"
"Angestellte, umfassende Führungsaufgaben","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","82","0.0227638430683094","0.0184579098297827","0.0270697763068362"
"Beamte, mittlerer Dienst","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","82","0.0159431833698118","0.0128590147481323","0.0190273519914913"
"Beamte, mittlerer Dienst","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","54","0.0149208111598443","0.0114207428054922","0.0184208795141963"
"Beamte, gehobener Dienst","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","110","0.0212157352880851","0.0176674948575993","0.0247639757185709"
"Beamte, gehobener Dienst","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","95","0.0174031277447446","0.0141832317085252","0.0206230237809639"
"Beamte, höherer Dienst","1984","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","532","0.097504017905591","0.0885069346203704","0.106501101190812"
"nicht erwerbstätig (NE): keine weitere Angaben","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1110","0.187944803967658","0.177871608560659","0.198017999374658"
"nicht erwerbstätig (NE): keine weitere Angaben","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1985","66 und älter","Westdeutschland, alte Bundeslaender","86","0.0652983439473705","0.0507908270444007","0.0798058608503402"
"nicht erwerbstätig (NE): keine weitere Angaben","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","685","0.175917400484545","0.164369378087313","0.187465422881776"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","246","0.0570712109977073","0.0500353728920551","0.0641070491033594"
"NE: arbeitslos gemeldet","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","263","0.0416021135644692","0.0364535041852506","0.0467507229436877"
"NE: arbeitslos gemeldet","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","612","0.147375532507774","0.138235433259272","0.156515631756276"
"NE: Rentner/Rentnerin","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","66 und älter","Westdeutschland, alte Bundeslaender","984","0.90163891795175","0.884151186760084","0.919126649143416"
"NE: Rentner/Rentnerin","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","39","0.0111004943063944","0.00792277827384116","0.0142782103389476"
"NE: Wehr- und Zivildienst","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","383","0.099899480081581","0.0908046421106849","0.108994318052477"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","210","0.0317125847237951","0.0263977983854661","0.0370273710621242"
"ungelernter Arbeiter","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","380","0.0377463488812625","0.0328322761397492","0.0426604216227757"
"ungelernter Arbeiter","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","428","0.0771190368678266","0.0690276775354105","0.0852103962002427"
"angelernter Arbeiter","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","748","0.0822903675801893","0.075204607088991","0.0893761280713876"
"angelernter Arbeiter","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"angelernter Arbeiter","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","444","0.110248761706185","0.100749518504948","0.119748004907421"
"gelernte und Facharbeiter","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","587","0.0872972497220867","0.0800190447426056","0.0945754547015677"
"gelernte und Facharbeiter","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","35","0.00791442329792836","0.00522690115502706","0.0106019454408297"
"Vorarbeiter, Kolonnenführer","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","93","0.0154032215831261","0.0122278517906777","0.0185785913755745"
"Vorarbeiter, Kolonnenführer","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","33","0.00663247709522059","0.00453955925369224","0.00872539493674895"
"Meister, Polier","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1985","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1985","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1985","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1985","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1985","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1985","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
