"pgstib","year","sex","n","percent","lower_confidence","upper_confidence"
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1987","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1987","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1987","weiblich","","","",""
"selbständiger Landwirt","1987","maennlich","37","0.0093223199984432","0.00671031134347009","0.0119343286534163"
"selbständiger Landwirt","1987","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1987","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","weiblich","","","",""
"Freiberufler, Akademiker","1987","maennlich","73","0.0160095270638108","0.0125981390647332","0.0194209150628884"
"Freiberufler, Akademiker","1987","weiblich","34","0.00707988937767312","0.00482135600595468","0.00933842274939156"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","weiblich","","","",""
"sonstige selbständiger","1987","maennlich","186","0.0364876962745979","0.0313914750331734","0.0415839175160224"
"sonstige selbständiger","1987","weiblich","92","0.0167826386055853","0.0133223604335352","0.0202429167776355"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","weiblich","","","",""
"mithelfende Familienangehörige","1987","maennlich","","","",""
"mithelfende Familienangehörige","1987","weiblich","55","0.00890473968331947","0.00637413424989699","0.0114353451167419"
"Angestellte, Industrie- und Werkmeister","1987","maennlich","41","0.00914659982749786","0.00655909624021427","0.0117341034147814"
"Angestellte, Industrie- und Werkmeister","1987","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1987","maennlich","99","0.0204227517711889","0.0165784020081431","0.0242671015342347"
"Angestellte, einfache Tätigkeit (bis 1990)","1987","weiblich","417","0.0763090227540602","0.0691573535349971","0.0834606919731233"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","weiblich","","","",""
"Angestellte, qualifizierte Tätigkeit","1987","maennlich","442","0.103014296309743","0.0947522441974365","0.11127634842205"
"Angestellte, qualifizierte Tätigkeit","1987","weiblich","589","0.121919172272428","0.113105449771668","0.130732894773187"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","maennlich","289","0.0628635806967658","0.0562665670190979","0.0694605943744337"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","weiblich","67","0.0135907854317829","0.0104718458581011","0.0167097250054647"
"Angestellte, umfassende Führungsaufgaben","1987","maennlich","39","0.00798570289443268","0.00556655756611974","0.0104048482227456"
"Angestellte, umfassende Führungsaufgaben","1987","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1987","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1987","weiblich","","","",""
"Beamte, einfacher Dienst","1987","maennlich","33","0.00703346601220836","0.00476204090669415","0.00930489111772256"
"Beamte, einfacher Dienst","1987","weiblich","","","",""
"Beamte, mittlerer Dienst","1987","maennlich","134","0.0307924440123269","0.0260969975284888","0.035487890496165"
"Beamte, mittlerer Dienst","1987","weiblich","","","",""
"Beamte, gehobener Dienst","1987","maennlich","99","0.0227989082245094","0.0187419978239565","0.0268558186250622"
"Beamte, gehobener Dienst","1987","weiblich","47","0.00814839017758914","0.00572671783340826","0.01057006252177"
"Beamte, höherer Dienst","1987","maennlich","86","0.0177465145861782","0.0141579997701992","0.0213350294021573"
"Beamte, höherer Dienst","1987","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1988","maennlich","75","0.0111008461652318","0.00818119355592078","0.0140204987745428"
"nicht erwerbstätig (NE): keine weitere Angaben","1988","weiblich","1410","0.232036915826894","0.220403496227255","0.243670335426532"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1988","maennlich","320","0.0628112820435028","0.0560503045424657","0.0695722595445398"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1988","weiblich","253","0.0400976330564408","0.0346909416997807","0.0455043244131009"
"NE: arbeitslos gemeldet","1988","maennlich","246","0.0417677161645188","0.0361928698474006","0.047342562481637"
"NE: arbeitslos gemeldet","1988","weiblich","211","0.0349618416809073","0.0298997725433392","0.0400239108184754"
"NE: Rentner/Rentnerin","1988","maennlich","637","0.192461794973421","0.181476013880071","0.203447576066772"
"NE: Rentner/Rentnerin","1988","weiblich","834","0.275311347114862","0.263001675572383","0.287621018657341"
"NE: Wehr- und Zivildienst","1988","maennlich","54","0.0125639181767158","0.00946011493869223","0.0156677214147394"
"NE: Wehr- und Zivildienst","1988","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1988","maennlich","225","0.033979898241123","0.0289311786004302","0.0390286178818157"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1988","weiblich","187","0.0292483717463013","0.0246046777943052","0.0338920656982973"
"Auszubildende, gewerblich-technisch (ab 2000)","1988","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1988","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1988","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1988","weiblich","","","",""
"Volontäre, Praktikanten","1988","maennlich","","","",""
"Volontäre, Praktikanten","1988","weiblich","","","",""
"Aspiranten (1990 Ost)","1988","maennlich","","","",""
"Aspiranten (1990 Ost)","1988","weiblich","","","",""
"ungelernter Arbeiter","1988","maennlich","232","0.0178818083390323","0.0141889322849464","0.0215746843931182"
"ungelernter Arbeiter","1988","weiblich","322","0.0373987960960334","0.0321698918393487","0.0426277003527181"
"angelernter Arbeiter","1988","maennlich","631","0.0818972346433065","0.0742561079179616","0.0895383613686515"
"angelernter Arbeiter","1988","weiblich","395","0.0517703545618372","0.0456643656306464","0.0578763434930281"
"gelernte und Facharbeiter","1988","maennlich","848","0.157446441825251","0.147296996239922","0.16759588741058"
"gelernte und Facharbeiter","1988","weiblich","105","0.0167936756624135","0.0132524476506311","0.0203349036741958"
"Vorarbeiter, Kolonnenführer","1988","maennlich","98","0.0204848537882018","0.0165375627552373","0.0244321448211662"
"Vorarbeiter, Kolonnenführer","1988","weiblich","","","",""
"Meister, Polier","1988","maennlich","38","0.00866393035293349","0.00608140219061258","0.0112464585152544"
"Meister, Polier","1988","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1988","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1988","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1988","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1988","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1988","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1988","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1988","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1988","weiblich","","","",""
"selbständiger Landwirt","1988","maennlich","39","0.0101026401651498","0.00731594373590201","0.0128893365943976"
"selbständiger Landwirt","1988","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1988","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1988","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1988","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1988","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1988","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1988","weiblich","","","",""
"Freiberufler, Akademiker","1988","maennlich","64","0.0144236470063528","0.01110118658677","0.0177461074259357"
"Freiberufler, Akademiker","1988","weiblich","37","0.00739112764094819","0.00503063252541824","0.00975162275647813"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1988","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1988","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1988","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1988","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1988","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1988","weiblich","","","",""
"sonstige selbständiger","1988","maennlich","183","0.0373726972225872","0.0320872292603422","0.0426581651848322"
"sonstige selbständiger","1988","weiblich","86","0.0159821506556594","0.0125261184827052","0.0194381828286137"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1988","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1988","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1988","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1988","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1988","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1988","weiblich","","","",""
"mithelfende Familienangehörige","1988","maennlich","","","",""
"mithelfende Familienangehörige","1988","weiblich","42","0.00811934984993631","0.005646208065946","0.0105924916339266"
"Angestellte, Industrie- und Werkmeister","1988","maennlich","46","0.0104322333947029","0.00760091602395794","0.013263550765448"
"Angestellte, Industrie- und Werkmeister","1988","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1988","maennlich","87","0.0185445987570046","0.0147851762158126","0.0223040212981966"
"Angestellte, einfache Tätigkeit (bis 1990)","1988","weiblich","386","0.0744440405654882","0.0672100991412245","0.0816779819897519"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1988","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1988","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1988","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1988","weiblich","","","",""
"Angestellte, qualifizierte Tätigkeit","1988","maennlich","435","0.106319894034193","0.0977302444216132","0.114909543646773"
"Angestellte, qualifizierte Tätigkeit","1988","weiblich","573","0.129025920093617","0.119787455978828","0.138264384208407"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1988","maennlich","292","0.0684411241994587","0.0614048807529546","0.0754773676459629"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1988","weiblich","76","0.0163920112555125","0.0128926738105293","0.0198913487004957"
"Angestellte, umfassende Führungsaufgaben","1988","maennlich","39","0.00930668737678257","0.00663094489160114","0.011982429861964"
"Angestellte, umfassende Führungsaufgaben","1988","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1988","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1988","weiblich","","","",""
"Beamte, einfacher Dienst","1988","maennlich","","","",""
"Beamte, einfacher Dienst","1988","weiblich","","","",""
"Beamte, mittlerer Dienst","1988","maennlich","127","0.0301857747955495","0.0254179248950211","0.0349536246960778"
"Beamte, mittlerer Dienst","1988","weiblich","","","",""
"Beamte, gehobener Dienst","1988","maennlich","90","0.022134161646288","0.0180344971992104","0.0262338260933657"
"Beamte, gehobener Dienst","1988","weiblich","40","0.00827809156604837","0.00578109039965534","0.0107750927324414"
"Beamte, höherer Dienst","1988","maennlich","82","0.0185941812212831","0.0148298313639759","0.0223585310785903"
"Beamte, höherer Dienst","1988","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1989","maennlich","106","0.0165830974980043","0.0129594575062933","0.0202067374897153"
"nicht erwerbstätig (NE): keine weitere Angaben","1989","weiblich","1349","0.227418345082487","0.215704630899779","0.239132059265196"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1989","maennlich","310","0.0659773513489551","0.058933348469109","0.0730213542288012"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1989","weiblich","250","0.040158395535992","0.0346718670108469","0.045644924061137"
"NE: arbeitslos gemeldet","1989","maennlich","172","0.0307319828687344","0.0258346388193852","0.0356293269180835"
"NE: arbeitslos gemeldet","1989","weiblich","153","0.0271844775491571","0.022639984735497","0.0317289703628171"
"NE: Rentner/Rentnerin","1989","maennlich","614","0.191327019279142","0.180165636514873","0.202488402043411"
"NE: Rentner/Rentnerin","1989","weiblich","842","0.281226683863799","0.268662510635065","0.293790857092533"
"NE: Wehr- und Zivildienst","1989","maennlich","47","0.00975553742806869","0.0069665908612543","0.0125444839948831"
"NE: Wehr- und Zivildienst","1989","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1989","maennlich","206","0.0355380390086036","0.0302847334251653","0.0407913445920419"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1989","weiblich","149","0.0250731309127254","0.0207039504425102","0.0294423113829406"
"Auszubildende, gewerblich-technisch (ab 2000)","1989","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1989","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1989","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1989","weiblich","","","",""
"Volontäre, Praktikanten","1989","maennlich","","","",""
"Volontäre, Praktikanten","1989","weiblich","","","",""
"Aspiranten (1990 Ost)","1989","maennlich","","","",""
"Aspiranten (1990 Ost)","1989","weiblich","","","",""
"ungelernter Arbeiter","1989","maennlich","208","0.0219823890140076","0.0178218062569179","0.0261429717710974"
"ungelernter Arbeiter","1989","weiblich","295","0.0364048747304233","0.031170838224814","0.0416389112360327"
