"pgstib","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1005","0.106686153402823","0.100191300670509","0.113181006135136"
"Angestellte, qualifizierte Tätigkeit","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","85","0.0568281819968813","0.0490645230448394","0.0645918409489232"
"Angestellte, qualifizierte Tätigkeit","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","351","0.036767917443375","0.0328086646444198","0.0407271702423302"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","33","0.0217564211226032","0.0168641964760868","0.0266486457691196"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","58","0.00648590766184631","0.00479707879611554","0.00817473652757707"
"Angestellte, umfassende Führungsaufgaben","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","39","0.00419676341475048","0.00283670595377213","0.00555682087572884"
"Beamte, einfacher Dienst","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","159","0.0167679033512403","0.0140665546303619","0.0194692520721187"
"Beamte, mittlerer Dienst","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","157","0.0167102802253622","0.0140134980896405","0.0194070623610838"
"Beamte, gehobener Dienst","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","108","0.0114029669358342","0.0091692310018938","0.0136367028697745"
"Beamte, höherer Dienst","1984","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1984","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1165","0.132783907963334","0.125339992824354","0.140227823102313"
"nicht erwerbstätig (NE): keine weitere Angaben","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","543","0.16930554168743","0.155756480520464","0.182854602854396"
"nicht erwerbstätig (NE): keine weitere Angaben","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","530","0.0607398479664067","0.0555002878747251","0.0659794080580883"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","121","0.0445427324539186","0.0370894595797722","0.051996005328065"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","46","0.189752833627326","0.125486582352301","0.254019084902352"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","298","0.0367041961682454","0.032579397843409","0.0408289944930818"
"NE: arbeitslos gemeldet","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","204","0.0651430426184841","0.0562272581383662","0.074058827098602"
"NE: arbeitslos gemeldet","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1476","0.243641387873271","0.234224564234552","0.25305821151199"
"NE: Rentner/Rentnerin","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","121","0.116060485054312","0.104488538345558","0.127632431763065"
"NE: Rentner/Rentnerin","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","37","0.00409436710402681","0.00269359491588542","0.0054951392921682"
"NE: Wehr- und Zivildienst","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","293","0.034928399695176","0.0309009127788255","0.0389558866115266"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","71","0.0187283481106639","0.0138305901085352","0.0236261061127927"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1985","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1985","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
