"ple0044_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2017","AkademikerIn","4","1012","0.741770132236307","0.718745576162707","0.764794688309907"
"Ja","2017","AkademikerIn","5 Einkommensstärkstes Quintil","2664","0.724579657107803","0.710224177822542","0.738935136393064"
"Ja","2017","Hauptschule","1 Einkommensschwächstes Quintil","939","0.850573048382367","0.82998609275202","0.871160004012713"
"Ja","2017","Hauptschule","2","1159","0.8136005462271","0.793912775908957","0.833288316545243"
"Ja","2017","Hauptschule","3","1183","0.794151719038657","0.773845760186866","0.814457677890448"
"Ja","2017","Hauptschule","4","1409","0.777905358679954","0.758692779562387","0.797117937797521"
"Ja","2017","Hauptschule","5 Einkommensstärkstes Quintil","860","0.764197506273538","0.73923615646882","0.789158856078256"
"Ja","2017","Realschule","1 Einkommensschwächstes Quintil","480","0.816494100013473","0.785650011188256","0.84733818883869"
"Ja","2017","Realschule","2","718","0.746730837109252","0.719503306569922","0.773958367648581"
"Ja","2017","Realschule","3","935","0.722670367915926","0.69841842545257","0.746922310379283"
"Ja","2017","Realschule","4","1408","0.732405121450002","0.71264411039428","0.752166132505723"
"Ja","2017","Realschule","5 Einkommensstärkstes Quintil","1468","0.723925628463136","0.704435039790601","0.743416217135671"
"Nein","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","109","0.213915537120848","0.177827519703116","0.250003554538579"
"Nein","2017","(Fach-)Abitur","2","191","0.293289414936184","0.257879064799208","0.32869976507316"
"Nein","2017","(Fach-)Abitur","3","219","0.323917278500523","0.289373446852307","0.358461110148738"
"Nein","2017","(Fach-)Abitur","4","297","0.247700510126758","0.221676786891969","0.273724233361547"
"Nein","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","335","0.271811808845703","0.246806208841949","0.296817408849457"
"Nein","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","38","0.0998620875762806","0.0652357391828963","0.134488435969665"
"Nein","2017","(noch) kein Abschluss","2","40","0.200845470126411","0.146915949009034","0.254774991243788"
"Nein","2017","(noch) kein Abschluss","3","19","","",""
"Nein","2017","(noch) kein Abschluss","4","20","","",""
"Nein","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Nein","2017","AkademikerIn","1 Einkommensschwächstes Quintil","71","0.247048230979074","0.196709995264566","0.297386466693583"
"Nein","2017","AkademikerIn","2","105","0.233528976685376","0.19262689246337","0.274431060907382"
"Nein","2017","AkademikerIn","3","189","0.291873033282962","0.256869398770087","0.326876667795838"
"Nein","2017","AkademikerIn","4","376","0.258229867763693","0.235205311690093","0.281254423837293"
"Nein","2017","AkademikerIn","5 Einkommensstärkstes Quintil","1056","0.275420342892197","0.261064863606936","0.289775822177458"
"Nein","2017","Hauptschule","1 Einkommensschwächstes Quintil","213","0.149426951617633","0.128839995987287","0.17001390724798"
"Nein","2017","Hauptschule","2","344","0.1863994537729","0.166711683454757","0.206087224091043"
"Nein","2017","Hauptschule","3","340","0.205848280961343","0.185542322109552","0.226154239813134"
"Nein","2017","Hauptschule","4","389","0.222094641320046","0.202882062202479","0.241307220437613"
"Nein","2017","Hauptschule","5 Einkommensstärkstes Quintil","251","0.235802493726462","0.210841143921744","0.26076384353118"
"Nein","2017","Realschule","1 Einkommensschwächstes Quintil","125","0.183505899986527","0.15266181116131","0.214349988811744"
"Nein","2017","Realschule","2","262","0.253269162890748","0.226041632351419","0.280496693430078"
"Nein","2017","Realschule","3","374","0.277329632084074","0.253077689620717","0.301581574547431"
"Nein","2017","Realschule","4","520","0.267594878549998","0.247833867494277","0.28735588960572"
"Nein","2017","Realschule","5 Einkommensstärkstes Quintil","553","0.276074371536864","0.256583782864329","0.295564960209399"
"Ja","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","328","0.762752236792508","0.722959057458382","0.802545416126635"
"Ja","2018","(Fach-)Abitur","2","382","0.719055705795097","0.680572271308265","0.757539140281929"
"Ja","2018","(Fach-)Abitur","3","497","0.745390235457276","0.712885029442034","0.777895441472518"
"Ja","2018","(Fach-)Abitur","4","772","0.772649536715841","0.747442312252384","0.797856761179298"
"Ja","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","901","0.710470550096429","0.685555985489649","0.73538511470321"
"Ja","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","255","0.915303821569179","0.88363846289311","0.946969180245248"
"Ja","2018","(noch) kein Abschluss","2","156","0.876494530470341","0.828562425218824","0.924426635721859"
"Ja","2018","(noch) kein Abschluss","3","123","0.898105107408085","0.848523584362121","0.947686630454049"
"Ja","2018","(noch) kein Abschluss","4","144","0.832077616748809","0.776052051066516","0.888103182431101"
"Ja","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","85","0.852978715171327","0.782139836428416","0.923817593914237"
"Ja","2018","AkademikerIn","1 Einkommensschwächstes Quintil","214","0.762743331956122","0.713180821465032","0.812305842447212"
"Ja","2018","AkademikerIn","2","267","0.746153543674715","0.701258939632914","0.791048147716516"
"Ja","2018","AkademikerIn","3","400","0.731985086426684","0.695333121931584","0.768637050921784"
"Ja","2018","AkademikerIn","4","1050","0.77087953984902","0.74872211599635","0.79303696370169"
"Ja","2018","AkademikerIn","5 Einkommensstärkstes Quintil","2685","0.742934144924172","0.728869880233159","0.756998409615184"
"Ja","2018","Hauptschule","1 Einkommensschwächstes Quintil","826","0.834595050413752","0.81171507668975","0.857475024137753"
"Ja","2018","Hauptschule","2","1053","0.829657344245781","0.80941544588558","0.849899242605982"
"Ja","2018","Hauptschule","3","1141","0.812275344116334","0.791993595747007","0.832557092485661"
"Ja","2018","Hauptschule","4","1407","0.823871655760837","0.806080145308425","0.841663166213248"
"Ja","2018","Hauptschule","5 Einkommensstärkstes Quintil","901","0.738536164675035","0.713683767570217","0.763388561779852"
"Ja","2018","Realschule","1 Einkommensschwächstes Quintil","452","0.790868336645594","0.757598234452372","0.824138438838817"
"Ja","2018","Realschule","2","621","0.745292273381859","0.715740113855293","0.774844432908426"
"Ja","2018","Realschule","3","851","0.75427058663968","0.729538329169505","0.779002844109855"
"Ja","2018","Realschule","4","1440","0.752944386988882","0.733860035694698","0.772028738283065"
"Ja","2018","Realschule","5 Einkommensstärkstes Quintil","1481","0.724392765269773","0.70506951270579","0.743716017833757"
"Nein","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","111","0.237247763207492","0.197454583873365","0.277040942541618"
"Nein","2018","(Fach-)Abitur","2","142","0.280944294204903","0.242460859718071","0.319427728691735"
"Nein","2018","(Fach-)Abitur","3","193","0.254609764542724","0.222104558527482","0.287114970557966"
"Nein","2018","(Fach-)Abitur","4","290","0.227350463284159","0.202143238820702","0.252557687747616"
"Nein","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","372","0.289529449903571","0.26461488529679","0.314444014510351"
"Nein","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","42","0.084696178430821","0.0530308197547523","0.11636153710689"
"Nein","2018","(noch) kein Abschluss","2","25","","",""
"Nein","2018","(noch) kein Abschluss","3","20","","",""
"Nein","2018","(noch) kein Abschluss","4","27","","",""
"Nein","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Nein","2018","AkademikerIn","1 Einkommensschwächstes Quintil","69","0.237256668043878","0.187694157552788","0.286819178534968"
"Nein","2018","AkademikerIn","2","94","0.253846456325285","0.208951852283484","0.298741060367087"
"Nein","2018","AkademikerIn","3","161","0.268014913573316","0.231362949078216","0.304666878068416"
"Nein","2018","AkademikerIn","4","332","0.22912046015098","0.20696303629831","0.25127788400365"
"Nein","2018","AkademikerIn","5 Einkommensstärkstes Quintil","1024","0.257065855075828","0.243001590384816","0.27113011976684"
"Nein","2018","Hauptschule","1 Einkommensschwächstes Quintil","187","0.165404949586248","0.142524975862247","0.18828492331025"
"Nein","2018","Hauptschule","2","272","0.170342655754219","0.150100757394018","0.19058455411442"
"Nein","2018","Hauptschule","3","283","0.187724655883666","0.167442907514339","0.208006404252993"
"Nein","2018","Hauptschule","4","354","0.176128344239164","0.158336833786752","0.193919854691575"
"Nein","2018","Hauptschule","5 Einkommensstärkstes Quintil","300","0.261463835324965","0.236611438220148","0.286316232429782"
"Nein","2018","Realschule","1 Einkommensschwächstes Quintil","122","0.209131663354406","0.175861561161183","0.242401765547628"
"Nein","2018","Realschule","2","214","0.254707726618141","0.225155567091574","0.284259886144707"
"Nein","2018","Realschule","3","313","0.24572941336032","0.220997155890145","0.270461670830495"
"Nein","2018","Realschule","4","522","0.247055613011118","0.227971261716935","0.266139964305302"
"Nein","2018","Realschule","5 Einkommensstärkstes Quintil","573","0.275607234730227","0.256283982166243","0.29493048729421"
"Ja","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","287","0.68348873397258","0.637793929666984","0.729183538278177"
"Ja","2019","(Fach-)Abitur","2","324","0.740223096561192","0.699797125814073","0.780649067308311"
"Ja","2019","(Fach-)Abitur","3","408","0.777301684313702","0.742656212567422","0.811947156059981"
"Ja","2019","(Fach-)Abitur","4","759","0.756790186345269","0.730728589658831","0.782851783031706"
"Ja","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1174","0.750267628994568","0.729463598051989","0.771071659937148"
"Ja","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","191","0.888942459920479","0.84761083744283","0.930274082398128"
"Ja","2019","(noch) kein Abschluss","2","144","0.828345234911132","0.77166165752912","0.885028812293144"
"Ja","2019","(noch) kein Abschluss","3","107","0.818860493400171","0.751613268331456","0.886107718468887"
"Ja","2019","(noch) kein Abschluss","4","121","0.967295996460787","0.936954200668741","0.997637792252833"
"Ja","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","104","0.937821452978195","0.895318645813014","0.980324260143376"
"Ja","2019","AkademikerIn","1 Einkommensschwächstes Quintil","177","0.778825293490358","0.725187373694396","0.83246321328632"
"Ja","2019","AkademikerIn","2","254","0.78520562289542","0.741616908905482","0.828794336885358"
"Ja","2019","AkademikerIn","3","359","0.750641251093025","0.712643146103626","0.788639356082423"
"Ja","2019","AkademikerIn","4","975","0.779130209896459","0.756860928785497","0.801399491007422"
"Ja","2019","AkademikerIn","5 Einkommensstärkstes Quintil","3107","0.733131724451444","0.720283629219981","0.745979819682907"
"Ja","2019","Hauptschule","1 Einkommensschwächstes Quintil","686","0.853791226250795","0.829534518945831","0.878047933555759"
"Ja","2019","Hauptschule","2","889","0.840315080340959","0.818618361446859","0.862011799235058"
"Ja","2019","Hauptschule","3","1002","0.83942280503259","0.818938424894479","0.859907185170701"
"Ja","2019","Hauptschule","4","1303","0.836573722797136","0.818546016825755","0.854601428768517"
"Ja","2019","Hauptschule","5 Einkommensstärkstes Quintil","1004","0.725649015761183","0.702133550949597","0.74916448057277"
"Ja","2019","Realschule","1 Einkommensschwächstes Quintil","371","0.831618217446465","0.79723457030156","0.86600186459137"
"Ja","2019","Realschule","2","566","0.785734936259142","0.756172110397466","0.815297762120818"
"Ja","2019","Realschule","3","749","0.741316772514092","0.714521359271406","0.768112185756777"
"Ja","2019","Realschule","4","1417","0.750893676568754","0.731441544559507","0.770345808578001"
"Ja","2019","Realschule","5 Einkommensstärkstes Quintil","1706","0.707124340417976","0.689450816510919","0.724797864325033"
"Nein","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","111","0.31651126602742","0.270816461721823","0.362206070333016"
"Nein","2019","(Fach-)Abitur","2","128","0.259776903438808","0.219350932691689","0.300202874185927"
"Nein","2019","(Fach-)Abitur","3","146","0.222698315686298","0.188052843940019","0.257343787432578"
"Nein","2019","(Fach-)Abitur","4","282","0.243209813654731","0.217148216968294","0.269271410341169"
"Nein","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","489","0.249732371005432","0.228928340062852","0.270536401948011"
"Nein","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","31","0.111057540079521","0.0697259176018721","0.15238916255717"
"Nein","2019","(noch) kein Abschluss","2","26","","",""
"Nein","2019","(noch) kein Abschluss","3","19","","",""
"Nein","2019","(noch) kein Abschluss","4","11","","",""
"Nein","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","20","","",""
"Nein","2019","AkademikerIn","1 Einkommensschwächstes Quintil","53","0.221174706509642","0.16753678671368","0.274812626305603"
"Nein","2019","AkademikerIn","2","87","0.21479437710458","0.171205663114642","0.258383091094518"
"Nein","2019","AkademikerIn","3","139","0.249358748906975","0.211360643917577","0.287356853896374"
"Nein","2019","AkademikerIn","4","358","0.220869790103541","0.198600508992578","0.243139071214503"
"Nein","2019","AkademikerIn","5 Einkommensstärkstes Quintil","1446","0.266868275548556","0.254020180317093","0.279716370780019"
"Nein","2019","Hauptschule","1 Einkommensschwächstes Quintil","129","0.146208773749205","0.121952066444241","0.170465481054169"
"Nein","2019","Hauptschule","2","206","0.159684919659041","0.137988200764942","0.181381638553141"
"Nein","2019","Hauptschule","3","232","0.16057719496741","0.140092814829299","0.181061575105521"
"Nein","2019","Hauptschule","4","313","0.163426277202864","0.145398571231483","0.181453983174244"
"Nein","2019","Hauptschule","5 Einkommensstärkstes Quintil","379","0.274350984238817","0.25083551942723","0.297866449050403"
"Nein","2019","Realschule","1 Einkommensschwächstes Quintil","84","0.168381782553535","0.13399813540863","0.20276542969844"
"Nein","2019","Realschule","2","174","0.214265063740858","0.184702237879182","0.243827889602534"
"Nein","2019","Realschule","3","277","0.258683227485908","0.231887814243223","0.285478640728594"
"Nein","2019","Realschule","4","482","0.249106323431246","0.229654191421999","0.268558455440493"
"Nein","2019","Realschule","5 Einkommensstärkstes Quintil","841","0.292875659582024","0.275202135674967","0.310549183489082"
"Ja","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","415","0.773662444756038","0.741191732146913","0.806133157365162"
"Ja","2020","(Fach-)Abitur","2","413","0.748404913306881","0.714303506819824","0.782506319793938"
"Ja","2020","(Fach-)Abitur","3","390","0.757023814509365","0.72196874807993","0.7920788809388"
"Ja","2020","(Fach-)Abitur","4","804","0.765379813004579","0.741242249474343","0.789517376534815"
"Ja","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1176","0.692178635869716","0.670704910880155","0.713652360859278"
"Ja","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","510","0.832969498254018","0.807654522959489","0.858284473548547"
"Ja","2020","(noch) kein Abschluss","2","274","0.760207963972294","0.720131588992685","0.800284338951903"
"Ja","2020","(noch) kein Abschluss","3","137","0.876841525991994","0.831411522887876","0.922271529096113"
"Ja","2020","(noch) kein Abschluss","4","155","0.822323551539149","0.772042089124891","0.872605013953406"
"Ja","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","116","0.847270183610974","0.789702952911927","0.904837414310021"
"Ja","2020","AkademikerIn","1 Einkommensschwächstes Quintil","287","0.806595936902069","0.770696930675849","0.842494943128289"
"Ja","2020","AkademikerIn","2","322","0.74461189430366","0.705721724114331","0.783502064492989"
"Ja","2020","AkademikerIn","3","361","0.748420206908093","0.712481312919533","0.784359100896653"
"Ja","2020","AkademikerIn","4","957","0.750286899931542","0.727441419112123","0.77313238075096"
"Ja","2020","AkademikerIn","5 Einkommensstärkstes Quintil","3165","0.722614583394968","0.709775372557062","0.735453794232873"
"Ja","2020","Hauptschule","1 Einkommensschwächstes Quintil","773","0.86292255726478","0.842159242230788","0.883685872298772"
"Ja","2020","Hauptschule","2","909","0.826695870234456","0.805217307867953","0.84817443260096"
"Ja","2020","Hauptschule","3","886","0.830198844148669","0.808413388281594","0.851984300015743"
"Ja","2020","Hauptschule","4","1316","0.818959592945082","0.800492061321804","0.837427124568359"
"Ja","2020","Hauptschule","5 Einkommensstärkstes Quintil","997","0.768905892311582","0.74634456050363","0.791467224119535"
"Ja","2020","Realschule","1 Einkommensschwächstes Quintil","314","0.732149289485926","0.689179400321914","0.775119178649938"
"Ja","2020","Realschule","2","488","0.806810743130449","0.776055188860369","0.837566297400529"
"Ja","2020","Realschule","3","634","0.782548154589742","0.754618654241553","0.81047765493793"
"Ja","2020","Realschule","4","1315","0.749431236340381","0.729294481748584","0.769567990932177"
"Ja","2020","Realschule","5 Einkommensstärkstes Quintil","1695","0.714666646832529","0.696737965270422","0.732595328394636"
"Nein","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","223","0.226337555243962","0.193866842634838","0.258808267853086"
"Nein","2020","(Fach-)Abitur","2","209","0.251595086693119","0.217493680206061","0.285696493180176"
"Nein","2020","(Fach-)Abitur","3","185","0.242976185490635","0.2079211190612","0.27803125192007"
"Nein","2020","(Fach-)Abitur","4","380","0.234620186995421","0.210482623465185","0.258757750525657"
"Nein","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","599","0.307821364130284","0.286347639140722","0.329295089119845"
"Nein","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","324","0.167030501745982","0.141715526451453","0.192345477040511"
"Nein","2020","(noch) kein Abschluss","2","162","0.239792036027706","0.199715661048097","0.279868411007315"
"Nein","2020","(noch) kein Abschluss","3","64","0.123158474008006","0.077728470903887","0.168588477112125"
"Nein","2020","(noch) kein Abschluss","4","67","0.177676448460851","0.127394986046594","0.227957910875109"
"Nein","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","34","0.152729816389026","0.0951625856899786","0.210297047088073"
"Nein","2020","AkademikerIn","1 Einkommensschwächstes Quintil","178","0.193404063097931","0.157505056871711","0.229303069324151"
"Nein","2020","AkademikerIn","2","161","0.25538810569634","0.216497935507011","0.294278275885669"
"Nein","2020","AkademikerIn","3","199","0.251579793091907","0.215640899103347","0.287518687080467"
"Nein","2020","AkademikerIn","4","422","0.249713100068458","0.22686761924904","0.272558580887876"
"Nein","2020","AkademikerIn","5 Einkommensstärkstes Quintil","1506","0.277385416605032","0.264546205767127","0.290224627442938"
"Nein","2020","Hauptschule","1 Einkommensschwächstes Quintil","281","0.13707744273522","0.116314127701228","0.157840757769213"
"Nein","2020","Hauptschule","2","284","0.173304129765544","0.15182556739904","0.194782692132047"
"Nein","2020","Hauptschule","3","255","0.169801155851331","0.148015699984257","0.191586611718406"
"Nein","2020","Hauptschule","4","354","0.181040407054918","0.162572875431641","0.199507938678196"
"Nein","2020","Hauptschule","5 Einkommensstärkstes Quintil","344","0.231094107688418","0.208532775880465","0.25365543949637"
"Nein","2020","Realschule","1 Einkommensschwächstes Quintil","94","0.267850710514074","0.224880821350062","0.310820599678086"
"Nein","2020","Realschule","2","145","0.193189256869551","0.162433702599471","0.223944811139631"
"Nein","2020","Realschule","3","204","0.217451845410258","0.18952234506207","0.245381345758447"
"Nein","2020","Realschule","4","464","0.250568763659619","0.230432009067823","0.270705518251416"
"Nein","2020","Realschule","5 Einkommensstärkstes Quintil","742","0.285333353167471","0.267404671605364","0.303262034729578"
