"ple0044_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","1997","Hamburg","3","13","","",""
"Nein","1997","Hamburg","4","5","","",""
"Nein","1997","Hamburg","5 Einkommensstärkstes Quintil","3","","",""
"Nein","1997","Niedersachsen","1 Einkommensschwächstes Quintil","57","0.184545361362518","0.139586371500807","0.229504351224229"
"Nein","1997","Niedersachsen","2","78","0.247962619649","0.198684979141132","0.297240260156868"
"Nein","1997","Niedersachsen","3","70","0.383427660073503","0.313173358912277","0.453681961234729"
"Nein","1997","Niedersachsen","4","53","0.306170495466232","0.232656899370902","0.379684091561562"
"Nein","1997","Niedersachsen","5 Einkommensstärkstes Quintil","31","0.39312351543994","0.286090499322379","0.500156531557502"
"Nein","1997","Bremen","1 Einkommensschwächstes Quintil","8","","",""
"Nein","1997","Bremen","2","6","","",""
"Nein","1997","Bremen","3","9","","",""
"Nein","1997","Bremen","4","1","","",""
"Nein","1997","Bremen","5 Einkommensstärkstes Quintil","3","","",""
"Nein","1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","209","0.253148093843232","0.222903871825917","0.283392315860548"
"Nein","1997","Nordrhein-Westfalen","2","175","0.233867677828744","0.200970660209903","0.266764695447585"
"Nein","1997","Nordrhein-Westfalen","3","128","0.260816539133744","0.220293360456414","0.301339717811074"
"Nein","1997","Nordrhein-Westfalen","4","107","0.345480770814155","0.292800370396738","0.398161171231572"
"Nein","1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","100","0.396022521807291","0.33154293157218","0.460502112042402"
"Nein","1997","Hessen","1 Einkommensschwächstes Quintil","47","0.131193238654447","0.0885689747166003","0.173817502592294"
"Nein","1997","Hessen","2","50","0.189329052926251","0.133913915781718","0.244744190070784"
"Nein","1997","Hessen","3","51","0.259557375396714","0.194041543434406","0.325073207359021"
"Nein","1997","Hessen","4","42","0.283886297975226","0.206968944498146","0.360803651452307"
"Nein","1997","Hessen","5 Einkommensstärkstes Quintil","25","","",""
"Nein","1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","41","0.216800809404229","0.160530274253484","0.273071344554974"
"Nein","1997","Rheinland-Pfalz,Saarland","2","50","0.187553798081346","0.135007708898496","0.240099887264197"
"Nein","1997","Rheinland-Pfalz,Saarland","3","46","0.331468882869663","0.252642789571452","0.410294976167874"
"Nein","1997","Rheinland-Pfalz,Saarland","4","23","","",""
"Nein","1997","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","8","","",""
"Nein","1997","Baden-Württemberg","1 Einkommensschwächstes Quintil","115","0.201042471928119","0.166394941418182","0.235690002438055"
"Nein","1997","Baden-Württemberg","2","104","0.219993310641133","0.183126877351497","0.256859743930769"
"Nein","1997","Baden-Württemberg","3","87","0.288374529051588","0.238971790819832","0.337777267283345"
"Nein","1997","Baden-Württemberg","4","75","0.34626707666887","0.281763955914623","0.410770197423117"
"Nein","1997","Baden-Württemberg","5 Einkommensstärkstes Quintil","37","0.312573488618944","0.227853014137773","0.397293963100116"
"Nein","1997","Bayern","1 Einkommensschwächstes Quintil","113","0.24294019872608","0.20254600655487","0.283334390897289"
"Nein","1997","Bayern","2","163","0.317750854030059","0.275431748652674","0.360069959407443"
"Nein","1997","Bayern","3","87","0.316761269164349","0.262075041153655","0.371447497175044"
"Nein","1997","Bayern","4","88","0.296385758111733","0.240554488272852","0.352217027950615"
"Nein","1997","Bayern","5 Einkommensstärkstes Quintil","40","0.309665462548655","0.22762192805709","0.39170899704022"
"Nein","1997","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","1997","Saarland","2","","","",""
"Nein","1997","Saarland","3","","","",""
"Nein","1997","Saarland","4","","","",""
"Nein","1997","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","1997","Berlin","1 Einkommensschwächstes Quintil","22","","",""
"Nein","1997","Berlin","2","36","0.181762976069188","0.117881293117856","0.24564465902052"
"Nein","1997","Berlin","3","36","0.32600583876557","0.238803655595393","0.413208021935747"
"Nein","1997","Berlin","4","25","","",""
"Nein","1997","Berlin","5 Einkommensstärkstes Quintil","18","","",""
"Nein","1997","Brandenburg","1 Einkommensschwächstes Quintil","64","0.23399089551459","0.178672028405559","0.289309762623621"
"Nein","1997","Brandenburg","2","56","0.248075932695924","0.187611586016065","0.308540279375784"
"Nein","1997","Brandenburg","3","24","","",""
"Nein","1997","Brandenburg","4","24","","",""
"Nein","1997","Brandenburg","5 Einkommensstärkstes Quintil","5","","",""
"Nein","1997","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","38","0.222313049809224","0.154866995617943","0.289759104000504"
"Nein","1997","Mecklenburg-Vorpommern","2","40","0.276127352826864","0.196794335289691","0.355460370364036"
"Nein","1997","Mecklenburg-Vorpommern","3","26","","",""
"Nein","1997","Mecklenburg-Vorpommern","4","17","","",""
"Nein","1997","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","4","","",""
"Nein","1997","Sachsen","1 Einkommensschwächstes Quintil","142","0.31145366963602","0.267165599525599","0.355741739746441"
"Nein","1997","Sachsen","2","102","0.255631255475991","0.210633015121275","0.300629495830707"
"Nein","1997","Sachsen","3","61","0.310935226853207","0.242158982822113","0.379711470884302"
"Nein","1997","Sachsen","4","28","","",""
"Nein","1997","Sachsen","5 Einkommensstärkstes Quintil","12","","",""
"Nein","1997","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","89","0.289952642632858","0.235629124609794","0.344276160655923"
"Nein","1997","Sachsen-Anhalt","2","70","0.252379511101339","0.195110511202744","0.309648510999935"
"Nein","1997","Sachsen-Anhalt","3","34","0.370658280569017","0.27454302203841","0.466773539099623"
"Nein","1997","Sachsen-Anhalt","4","13","","",""
"Nein","1997","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","3","","",""
"Nein","1997","Thüringen","1 Einkommensschwächstes Quintil","73","0.23290944098986","0.181030050372123","0.284788831607598"
"Nein","1997","Thüringen","2","68","0.249557389543122","0.192630747899392","0.306484031186852"
"Nein","1997","Thüringen","3","42","0.393126409109811","0.29925212230697","0.487000695912651"
"Nein","1997","Thüringen","4","11","","",""
"Nein","1997","Thüringen","5 Einkommensstärkstes Quintil","5","","",""
"Ja","1997","Schleswig-Holstein","1 Einkommensschwächstes Quintil","57","0.632292540007282","0.526631873253535","0.737953206761029"
"Ja","1997","Schleswig-Holstein","2","42","0.647341193998378","0.532070180426812","0.762612207569943"
"Ja","1997","Schleswig-Holstein","3","34","0.884188257648488","0.785021351393301","0.983355163903675"
"Ja","1997","Schleswig-Holstein","4","35","0.748205069158144","0.627896405379095","0.868513732937193"
"Ja","1997","Schleswig-Holstein","5 Einkommensstärkstes Quintil","17","","",""
"Ja","1997","Hamburg","1 Einkommensschwächstes Quintil","25","","",""
"Ja","1997","Hamburg","2","18","","",""
"Ja","1997","Hamburg","3","21","","",""
"Ja","1997","Hamburg","4","13","","",""
"Ja","1997","Hamburg","5 Einkommensstärkstes Quintil","9","","",""
"Ja","1997","Niedersachsen","1 Einkommensschwächstes Quintil","229","0.815454638637482","0.770495648775771","0.860413628499193"
"Ja","1997","Niedersachsen","2","217","0.752037380351","0.702759739843132","0.801315020858868"
"Ja","1997","Niedersachsen","3","114","0.616572339926497","0.546318038765271","0.686826641087723"
"Ja","1997","Niedersachsen","4","98","0.693829504533768","0.620315908438438","0.767343100629098"
"Ja","1997","Niedersachsen","5 Einkommensstärkstes Quintil","49","0.60687648456006","0.499843468442498","0.713909500677621"
"Ja","1997","Bremen","1 Einkommensschwächstes Quintil","18","","",""
"Ja","1997","Bremen","2","24","","",""
"Ja","1997","Bremen","3","13","","",""
"Ja","1997","Bremen","4","4","","",""
"Ja","1997","Bremen","5 Einkommensstärkstes Quintil","6","","",""
"Ja","1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","585","0.746851906156768","0.716607684139452","0.777096128174083"
"Ja","1997","Nordrhein-Westfalen","2","461","0.766132322171256","0.733235304552415","0.799029339790097"
"Ja","1997","Nordrhein-Westfalen","3","323","0.739183460866256","0.698660282188926","0.779706639543586"
"Ja","1997","Nordrhein-Westfalen","4","206","0.654519229185845","0.601838828768428","0.707199629603262"
"Ja","1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","121","0.603977478192709","0.539497887957598","0.66845706842782"
"Ja","1997","Hessen","1 Einkommensschwächstes Quintil","194","0.868806761345553","0.826182497407706","0.9114310252834"
"Ja","1997","Hessen","2","142","0.810670947073749","0.755255809929216","0.866086084218282"
"Ja","1997","Hessen","3","121","0.740442624603287","0.674926792640979","0.805958456565594"
"Ja","1997","Hessen","4","90","0.716113702024774","0.639196348547693","0.793031055501854"
"Ja","1997","Hessen","5 Einkommensstärkstes Quintil","50","0.67222048507663","0.565986313671449","0.778454656481811"
"Ja","1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","165","0.783199190595771","0.726928655445026","0.839469725746516"
"Ja","1997","Rheinland-Pfalz,Saarland","2","162","0.812446201918654","0.759900112735803","0.864992291101504"
"Ja","1997","Rheinland-Pfalz,Saarland","3","91","0.668531117130337","0.589705023832126","0.747357210428548"
"Ja","1997","Rheinland-Pfalz,Saarland","4","78","0.862238337402946","0.795023483918782","0.92945319088711"
"Ja","1997","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","29","","",""
"Ja","1997","Baden-Württemberg","1 Einkommensschwächstes Quintil","399","0.798957528071881","0.764309997561945","0.833605058581818"
"Ja","1997","Baden-Württemberg","2","381","0.780006689358867","0.743140256069231","0.816873122648503"
"Ja","1997","Baden-Württemberg","3","236","0.711625470948412","0.662222732716655","0.761028209180168"
"Ja","1997","Baden-Württemberg","4","134","0.65373292333113","0.589229802576883","0.718236044085377"
"Ja","1997","Baden-Württemberg","5 Einkommensstärkstes Quintil","78","0.687426511381056","0.602706036899884","0.772146985862227"
"Ja","1997","Bayern","1 Einkommensschwächstes Quintil","320","0.75705980127392","0.716665609102711","0.79745399344513"
"Ja","1997","Bayern","2","302","0.682249145969941","0.639930040592557","0.724568251347326"
"Ja","1997","Bayern","3","191","0.683238730835651","0.628552502824956","0.737924958846345"
"Ja","1997","Bayern","4","169","0.703614241888267","0.647782972049386","0.759445511727148"
"Ja","1997","Bayern","5 Einkommensstärkstes Quintil","82","0.690334537451345","0.60829100295978","0.77237807194291"
"Ja","1997","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","1997","Saarland","2","","","",""
"Ja","1997","Saarland","3","","","",""
"Ja","1997","Saarland","4","","","",""
"Ja","1997","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","1997","Berlin","1 Einkommensschwächstes Quintil","105","0.832000597394632","0.766978358659376","0.897022836129887"
"Ja","1997","Berlin","2","104","0.818237023930812","0.75435534097948","0.882118706882144"
"Ja","1997","Berlin","3","75","0.67399416123443","0.586791978064253","0.761196344404607"
"Ja","1997","Berlin","4","49","0.713549053036906","0.610541450473012","0.8165566556008"
"Ja","1997","Berlin","5 Einkommensstärkstes Quintil","20","","",""
"Ja","1997","Brandenburg","1 Einkommensschwächstes Quintil","161","0.76600910448541","0.710690237376379","0.821327971594441"
"Ja","1997","Brandenburg","2","140","0.751924067304075","0.691459720624216","0.812388413983935"
"Ja","1997","Brandenburg","3","62","0.801046214540604","0.716673163311429","0.885419265769778"
"Ja","1997","Brandenburg","4","25","","",""
"Ja","1997","Brandenburg","5 Einkommensstärkstes Quintil","6","","",""
"Ja","1997","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","108","0.777686950190777","0.710240895999497","0.845133004382057"
"Ja","1997","Mecklenburg-Vorpommern","2","82","0.723872647173136","0.644539629635964","0.803205664710309"
"Ja","1997","Mecklenburg-Vorpommern","3","35","0.572913955710386","0.448781437885501","0.697046473535271"
"Ja","1997","Mecklenburg-Vorpommern","4","23","","",""
"Ja","1997","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","4","","",""
"Ja","1997","Sachsen","1 Einkommensschwächstes Quintil","278","0.68854633036398","0.644258260253559","0.732834400474401"
"Ja","1997","Sachsen","2","259","0.744368744524009","0.699370504169292","0.789366984878725"
"Ja","1997","Sachsen","3","113","0.689064773146793","0.620288529115699","0.757841017177887"
"Ja","1997","Sachsen","4","36","0.598136748548849","0.478021679936529","0.718251817161169"
"Ja","1997","Sachsen","5 Einkommensstärkstes Quintil","12","","",""
"Ja","1997","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","179","0.710047357367142","0.655723839344077","0.764370875390206"
"Ja","1997","Sachsen-Anhalt","2","151","0.747620488898661","0.690351489000065","0.804889488797256"
"Ja","1997","Sachsen-Anhalt","3","63","0.629341719430983","0.533226460900377","0.72545697796159"
"Ja","1997","Sachsen-Anhalt","4","23","","",""
"Ja","1997","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","5","","",""
"Ja","1997","Thüringen","1 Einkommensschwächstes Quintil","182","0.76709055901014","0.715211168392402","0.818969949627877"
"Ja","1997","Thüringen","2","154","0.750442610456878","0.693515968813148","0.807369252100609"
"Ja","1997","Thüringen","3","62","0.606873590890189","0.512999304087349","0.70074787769303"
"Ja","1997","Thüringen","4","23","","",""
"Ja","1997","Thüringen","5 Einkommensstärkstes Quintil","5","","",""
"Nein","1998","Schleswig-Holstein","1 Einkommensschwächstes Quintil","27","","",""
"Nein","1998","Schleswig-Holstein","2","17","","",""
"Nein","1998","Schleswig-Holstein","3","20","","",""
"Nein","1998","Schleswig-Holstein","4","23","","",""
"Nein","1998","Schleswig-Holstein","5 Einkommensstärkstes Quintil","20","","",""
"Nein","1998","Hamburg","1 Einkommensschwächstes Quintil","6","","",""
"Nein","1998","Hamburg","2","6","","",""
"Nein","1998","Hamburg","3","10","","",""
"Nein","1998","Hamburg","4","6","","",""
"Nein","1998","Hamburg","5 Einkommensstärkstes Quintil","8","","",""
"Nein","1998","Niedersachsen","1 Einkommensschwächstes Quintil","67","0.181051967711365","0.137908288888338","0.224195646534393"
"Nein","1998","Niedersachsen","2","95","0.254767661501038","0.207684226604837","0.301851096397238"
"Nein","1998","Niedersachsen","3","82","0.34171199802206","0.279322759133529","0.40410123691059"
"Nein","1998","Niedersachsen","4","67","0.370795829995254","0.299026864915731","0.442564795074776"
"Nein","1998","Niedersachsen","5 Einkommensstärkstes Quintil","33","0.308228450795464","0.220735329084355","0.395721572506574"
"Nein","1998","Bremen","1 Einkommensschwächstes Quintil","8","","",""
"Nein","1998","Bremen","2","7","","",""
"Nein","1998","Bremen","3","6","","",""
"Nein","1998","Bremen","4","6","","",""
"Nein","1998","Bremen","5 Einkommensstärkstes Quintil","4","","",""
"Nein","1998","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","202","0.226002837232759","0.197376367402905","0.254629307062612"
"Nein","1998","Nordrhein-Westfalen","2","235","0.292417481379898","0.260433848257753","0.324401114502042"
"Nein","1998","Nordrhein-Westfalen","3","163","0.298436778546236","0.257157065447347","0.339716491645125"
"Nein","1998","Nordrhein-Westfalen","4","143","0.379572761933088","0.330058779763443","0.429086744102733"
"Nein","1998","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","117","0.394010651481352","0.335940880190292","0.452080422772412"
"Nein","1998","Hessen","1 Einkommensschwächstes Quintil","59","0.235242557932664","0.184556122107364","0.285928993757964"
"Nein","1998","Hessen","2","56","0.179218476902434","0.131290873350681","0.227146080454188"
"Nein","1998","Hessen","3","35","0.251432947590924","0.177423430100743","0.325442465081105"
"Nein","1998","Hessen","4","53","0.295631878894739","0.228595033729835","0.362668724059642"
"Nein","1998","Hessen","5 Einkommensstärkstes Quintil","34","0.375067821013345","0.273335298927909","0.476800343098782"
"Nein","1998","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","44","0.188249043499759","0.136357374662321","0.240140712337196"
"Nein","1998","Rheinland-Pfalz,Saarland","2","62","0.233297641366575","0.179901712794142","0.286693569939008"
