"religion","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","1994","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1994","66 und älter","AkademikerInnen","","","",""
"konfessionslos","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1994","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","1994","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","1994","66 und älter","Realschulabschluss","","","",""
"konfessionslos","1994","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","1994","66 und älter","AkademikerInnen","","","",""
"andere","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","1994","66 und älter","(noch) kein Abschluss","","","",""
"andere","1994","66 und älter","Hauptschulabschluss","","","",""
"andere","1994","66 und älter","Realschulabschluss","","","",""
"andere","1994","66 und älter","(Fach-)Abitur","","","",""
"andere","1994","66 und älter","AkademikerInnen","","","",""
"katholisch","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","1995","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","1995","66 und älter","Hauptschulabschluss","","","",""
"katholisch","1995","66 und älter","Realschulabschluss","","","",""
"katholisch","1995","66 und älter","(Fach-)Abitur","","","",""
"katholisch","1995","66 und älter","AkademikerInnen","","","",""
"evangelisch","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1995","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","1995","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","1995","66 und älter","Realschulabschluss","","","",""
"evangelisch","1995","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","1995","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1995","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1995","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1995","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1995","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1995","66 und älter","AkademikerInnen","","","",""
"konfessionslos","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1995","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","1995","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","1995","66 und älter","Realschulabschluss","","","",""
"konfessionslos","1995","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","1995","66 und älter","AkademikerInnen","","","",""
"andere","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","1995","66 und älter","(noch) kein Abschluss","","","",""
"andere","1995","66 und älter","Hauptschulabschluss","","","",""
"andere","1995","66 und älter","Realschulabschluss","","","",""
"andere","1995","66 und älter","(Fach-)Abitur","","","",""
"andere","1995","66 und älter","AkademikerInnen","","","",""
"katholisch","1996","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1996","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1996","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","1996","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1996","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","1996","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","1996","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","1996","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","1996","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","1996","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","1996","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","1996","66 und älter","Hauptschulabschluss","","","",""
"katholisch","1996","66 und älter","Realschulabschluss","","","",""
"katholisch","1996","66 und älter","(Fach-)Abitur","","","",""
"katholisch","1996","66 und älter","AkademikerInnen","","","",""
"evangelisch","1996","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1996","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1996","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1996","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1996","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1996","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","1996","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","1996","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","1996","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","1996","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","1996","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","1996","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","1996","66 und älter","Realschulabschluss","","","",""
"evangelisch","1996","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","1996","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1996","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1996","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1996","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1996","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1996","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1996","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1996","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1996","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1996","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1996","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","1996","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","1996","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","1996","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","1996","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","1996","66 und älter","AkademikerInnen","","","",""
"konfessionslos","1996","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1996","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1996","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1996","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1996","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1996","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","1996","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","1996","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","1996","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","1996","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","1996","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","1996","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","1996","66 und älter","Realschulabschluss","","","",""
"konfessionslos","1996","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","1996","66 und älter","AkademikerInnen","","","",""
"andere","1996","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1996","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","1996","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","1996","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","1996","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","1996","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","1996","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","1996","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","1996","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","1996","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","1996","66 und älter","(noch) kein Abschluss","","","",""
"andere","1996","66 und älter","Hauptschulabschluss","","","",""
"andere","1996","66 und älter","Realschulabschluss","","","",""
"andere","1996","66 und älter","(Fach-)Abitur","","","",""
"andere","1996","66 und älter","AkademikerInnen","","","",""
"katholisch","1997","16-34 Jahre alt","(noch) kein Abschluss","109","0.336121321850313","0.290944483137942","0.381298160562685"
"katholisch","1997","16-34 Jahre alt","Hauptschulabschluss","502","0.412883851297849","0.38657130300105","0.439196399594648"
"katholisch","1997","16-34 Jahre alt","Realschulabschluss","342","0.24991266617166","0.228016747337248","0.271808585006073"
"katholisch","1997","16-34 Jahre alt","(Fach-)Abitur","204","0.343382971155774","0.307293317336356","0.379472624975193"
"katholisch","1997","16-34 Jahre alt","AkademikerInnen","105","0.282895037770807","0.239029383832902","0.326760691708712"
"katholisch","1997","35-65 Jahre alt","(noch) kein Abschluss","138","0.346145484657525","0.296375852403005","0.395915116912045"
"katholisch","1997","35-65 Jahre alt","Hauptschulabschluss","1158","0.375730216452459","0.35916348363419","0.392296949270728"
"katholisch","1997","35-65 Jahre alt","Realschulabschluss","294","0.252881114134631","0.230096191367731","0.275666036901531"
"katholisch","1997","35-65 Jahre alt","(Fach-)Abitur","102","0.351787780030228","0.298544128424796","0.40503143163566"
"katholisch","1997","35-65 Jahre alt","AkademikerInnen","213","0.242470990520178","0.218222372310934","0.266719608729421"
"katholisch","1997","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","1997","66 und älter","Hauptschulabschluss","390","0.353986205409618","0.326311663103648","0.381660747715589"
"katholisch","1997","66 und älter","Realschulabschluss","50","0.299749887379007","0.233551823523807","0.365947951234207"
"katholisch","1997","66 und älter","(Fach-)Abitur","","","",""
"katholisch","1997","66 und älter","AkademikerInnen","36","0.303605115442269","0.233656942439802","0.373553288444735"
"evangelisch","1997","16-34 Jahre alt","(noch) kein Abschluss","91","0.290091743949715","0.246691492696832","0.333491995202597"
"evangelisch","1997","16-34 Jahre alt","Hauptschulabschluss","325","0.312766451399182","0.287989423701531","0.337543479096833"
"evangelisch","1997","16-34 Jahre alt","Realschulabschluss","431","0.294845416128775","0.271785778326755","0.317905053930796"
"evangelisch","1997","16-34 Jahre alt","(Fach-)Abitur","199","0.349857108259887","0.313608859571009","0.386105356948766"
"evangelisch","1997","16-34 Jahre alt","AkademikerInnen","128","0.353582700650396","0.307021671727091","0.4001437295737"
"evangelisch","1997","35-65 Jahre alt","(noch) kein Abschluss","","","",""
