"religion","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"andere","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2018","66 und älter","kein Migrationshintergrund","","","",""
"andere","2018","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2019","16-34 Jahre alt","kein Migrationshintergrund","1024","0.282382580484953","0.267940069354244","0.296825091615662"
"katholisch","2019","16-34 Jahre alt","direkter Migrationshintergrund","168","0.190846419777051","0.175881837428801","0.205811002125301"
"katholisch","2019","16-34 Jahre alt","indirekter Migrationshintergrund","202","0.241786420185141","0.21341665139332","0.270156188976961"
"katholisch","2019","35-65 Jahre alt","kein Migrationshintergrund","2962","0.25814070065513","0.250220026255006","0.266061375055254"
"katholisch","2019","35-65 Jahre alt","direkter Migrationshintergrund","677","0.255354598450724","0.242569928781407","0.268139268120041"
"katholisch","2019","35-65 Jahre alt","indirekter Migrationshintergrund","199","0.291299944566054","0.259372825867122","0.323227063264987"
"katholisch","2019","66 und älter","kein Migrationshintergrund","1251","0.274291609720887","0.261625057856353","0.286958161585421"
"katholisch","2019","66 und älter","direkter Migrationshintergrund","147","0.373639311898777","0.329621583252575","0.417657040544978"
"katholisch","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2019","16-34 Jahre alt","kein Migrationshintergrund","1280","0.349428422123423","0.334131504427156","0.364725339819689"
"evangelisch","2019","16-34 Jahre alt","direkter Migrationshintergrund","151","0.102594993654978","0.0910401402409994","0.114149847068956"
"evangelisch","2019","16-34 Jahre alt","indirekter Migrationshintergrund","145","0.14704558234895","0.123579911921783","0.170511252776118"
"evangelisch","2019","35-65 Jahre alt","kein Migrationshintergrund","3495","0.289206188053852","0.280999862237197","0.297412513870506"
"evangelisch","2019","35-65 Jahre alt","direkter Migrationshintergrund","361","0.105482591776841","0.0964766795867479","0.114488503966933"
"evangelisch","2019","35-65 Jahre alt","indirekter Migrationshintergrund","150","0.199312598947581","0.171241645365346","0.227383552529816"
"evangelisch","2019","66 und älter","kein Migrationshintergrund","1751","0.406127416740437","0.392184653125606","0.420070180355268"
"evangelisch","2019","66 und älter","direkter Migrationshintergrund","79","0.166046294288649","0.132187252295484","0.199905336281814"
"evangelisch","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2019","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2019","16-34 Jahre alt","direkter Migrationshintergrund","1540","0.291750995270016","0.274440628432373","0.309061362107659"
"islamische Religionsgemeinschaft","2019","16-34 Jahre alt","indirekter Migrationshintergrund","223","0.302117876184832","0.271693385757759","0.332542366611906"
"islamische Religionsgemeinschaft","2019","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2019","35-65 Jahre alt","direkter Migrationshintergrund","1908","0.225492886463881","0.213240461764645","0.237745311163116"
"islamische Religionsgemeinschaft","2019","35-65 Jahre alt","indirekter Migrationshintergrund","83","0.113569945851817","0.0912747014222217","0.135865190281412"
"islamische Religionsgemeinschaft","2019","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2019","66 und älter","direkter Migrationshintergrund","52","0.0984584367517792","0.0713497521001422","0.125567121403416"
"islamische Religionsgemeinschaft","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2019","16-34 Jahre alt","kein Migrationshintergrund","1364","0.353449750991157","0.338112686097434","0.36878681588488"
"konfessionslos","2019","16-34 Jahre alt","direkter Migrationshintergrund","319","0.27248341571743","0.255528384326915","0.289438447107944"
"konfessionslos","2019","16-34 Jahre alt","indirekter Migrationshintergrund","244","0.261401800273518","0.232287760296349","0.290515840250687"
"konfessionslos","2019","35-65 Jahre alt","kein Migrationshintergrund","5070","0.436258386555398","0.427282340183226","0.445234432927569"
"konfessionslos","2019","35-65 Jahre alt","direkter Migrationshintergrund","811","0.262414069221433","0.249515463024426","0.275312675418441"
"konfessionslos","2019","35-65 Jahre alt","indirekter Migrationshintergrund","293","0.334948570293505","0.30178395434792","0.368113186239091"
"konfessionslos","2019","66 und älter","kein Migrationshintergrund","1699","0.300619580532018","0.287601815185003","0.313637345879033"
"konfessionslos","2019","66 und älter","direkter Migrationshintergrund","117","0.220190955108988","0.182487341811977","0.257894568406"
"konfessionslos","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2019","16-34 Jahre alt","kein Migrationshintergrund","57","0.0136842735523066","0.0099569583036759","0.0174115888009373"
"andere","2019","16-34 Jahre alt","direkter Migrationshintergrund","471","0.142324175580525","0.129019385259487","0.155628965901563"
"andere","2019","16-34 Jahre alt","indirekter Migrationshintergrund","61","0.0476483210075588","0.0335337871002185","0.0617628549148992"
"andere","2019","35-65 Jahre alt","kein Migrationshintergrund","186","0.0151833614687948","0.0129700894144358","0.0173966335231539"
"andere","2019","35-65 Jahre alt","direkter Migrationshintergrund","712","0.151255854087121","0.140751063341667","0.161760644832575"
"andere","2019","35-65 Jahre alt","indirekter Migrationshintergrund","53","0.0608689403410427","0.0440685541415864","0.077669326540499"
"andere","2019","66 und älter","kein Migrationshintergrund","62","0.0182735559166013","0.0144709803792161","0.0220761314539865"
"andere","2019","66 und älter","direkter Migrationshintergrund","69","0.141665001951807","0.10993655628042","0.173393447623194"
"andere","2019","66 und älter","indirekter Migrationshintergrund","","","",""
