"religion","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"evangelisch","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1996","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1996","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
