year,age_gr,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,Second Stage of Tertiary Education,No,0.88821,2801,3100,0.87711,0.89930
2019,66 and older,Lower Secondary Level,Yes,0.21675,116,548,0.18222,0.25128
2019,66 and older,Lower Secondary Level,No,0.77914,432,548,0.74437,0.81390
2019,66 and older,Upper Secondary Level,Yes,0.20462,514,2566,0.18901,0.22023
2019,66 and older,Upper Secondary Level,No,0.79391,2052,2566,0.77826,0.80957
2019,66 and older,Post-secondary Non-tertiary Level,No,0.77870,136,136,0.70867,0.84873
2019,66 and older,First Stage of Tertiary Education,Yes,0.19337,86,382,0.15371,0.23303
2019,66 and older,First Stage of Tertiary Education,No,0.80663,296,382,0.76697,0.84629
2019,66 and older,Second Stage of Tertiary Education,Yes,0.21314,300,1443,0.19200,0.23428
2019,66 and older,Second Stage of Tertiary Education,No,0.78102,1143,1443,0.75967,0.80236
2020,17-29 y.,Pre-primary Level,No,0.43850,315,315,0.38362,0.49339
2020,17-29 y.,Primary Level,Yes,0.17543,33,374,0.13684,0.21403
2020,17-29 y.,Primary Level,No,0.72288,341,374,0.67745,0.76830
2020,17-29 y.,Lower Secondary Level,Yes,0.11571,124,952,0.09538,0.13604
2020,17-29 y.,Lower Secondary Level,No,0.78652,828,952,0.76047,0.81256
2020,17-29 y.,Upper Secondary Level,Yes,0.09878,172,1779,0.08491,0.11265
2020,17-29 y.,Upper Secondary Level,No,0.89101,1607,1779,0.87652,0.90549
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.10886,34,349,0.07613,0.14158
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.89026,315,349,0.85742,0.92310
2020,17-29 y.,First Stage of Tertiary Education,No,0.90492,51,51,0.82361,0.98623
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.04253,44,763,0.02820,0.05686
2020,17-29 y.,Second Stage of Tertiary Education,No,0.95262,719,763,0.93753,0.96770
2020,30-45 y.,Primary Level,Yes,0.11727,102,730,0.09391,0.14062
2020,30-45 y.,Primary Level,No,0.82181,628,730,0.79403,0.84959
2020,30-45 y.,Lower Secondary Level,Yes,0.08500,109,856,0.06631,0.10370
2020,30-45 y.,Lower Secondary Level,No,0.88854,747,856,0.86745,0.90964
2020,30-45 y.,Upper Secondary Level,Yes,0.13298,318,2556,0.11981,0.14614
2020,30-45 y.,Upper Secondary Level,No,0.86392,2238,2556,0.85063,0.87722
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11806,90,858,0.09646,0.13967
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.88150,768,858,0.85986,0.90314
2020,30-45 y.,First Stage of Tertiary Education,No,0.97278,267,267,0.95322,0.99233
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.10020,214,2470,0.08835,0.11204
2020,30-45 y.,Second Stage of Tertiary Education,No,0.89629,2256,2470,0.88426,0.90831
2020,46-65 y.,Primary Level,Yes,0.25268,65,326,0.20543,0.29992
2020,46-65 y.,Primary Level,No,0.72529,261,326,0.67676,0.77382
2020,46-65 y.,Lower Secondary Level,Yes,0.15091,103,711,0.12458,0.17724
2020,46-65 y.,Lower Secondary Level,No,0.84381,608,711,0.81710,0.87051
2020,46-65 y.,Upper Secondary Level,Yes,0.13720,616,4405,0.12703,0.14736
2020,46-65 y.,Upper Secondary Level,No,0.86193,3789,4405,0.85174,0.87212
2020,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.10978,106,975,0.09015,0.12941
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.88930,869,975,0.86960,0.90901
2020,46-65 y.,First Stage of Tertiary Education,Yes,0.15483,92,765,0.12918,0.18048
2020,46-65 y.,First Stage of Tertiary Education,No,0.84499,673,765,0.81933,0.87066
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.11295,302,3047,0.10171,0.12419
2020,46-65 y.,Second Stage of Tertiary Education,No,0.88558,2745,3047,0.87428,0.89689
2020,66 and older,Primary Level,No,0.72249,32,32,0.56486,0.88012
2020,66 and older,Lower Secondary Level,Yes,0.21691,106,501,0.18078,0.25304
2020,66 and older,Lower Secondary Level,No,0.77867,395,501,0.74228,0.81506
2020,66 and older,Upper Secondary Level,Yes,0.21705,499,2430,0.20065,0.23344
2020,66 and older,Upper Secondary Level,No,0.77888,1931,2430,0.76237,0.79538
2020,66 and older,Post-secondary Non-tertiary Level,Yes,0.22331,31,167,0.15996,0.28667
2020,66 and older,Post-secondary Non-tertiary Level,No,0.77669,136,167,0.71333,0.84004
2020,66 and older,First Stage of Tertiary Education,Yes,0.20777,74,354,0.16544,0.25009
2020,66 and older,First Stage of Tertiary Education,No,0.78388,280,354,0.74094,0.82682
2020,66 and older,Second Stage of Tertiary Education,Yes,0.19189,270,1383,0.17113,0.21265
2020,66 and older,Second Stage of Tertiary Education,No,0.80726,1113,1383,0.78646,0.82805
2021,17-29 y.,Pre-primary Level,No,0.48641,171,171,0.41127,0.56154
2021,17-29 y.,Primary Level,No,0.43521,48,48,0.29346,0.57695
2021,17-29 y.,Lower Secondary Level,Yes,0.08350,52,419,0.05698,0.11002
2021,17-29 y.,Lower Secondary Level,No,0.77188,367,419,0.73165,0.81211
2021,17-29 y.,Upper Secondary Level,Yes,0.09518,90,1084,0.07770,0.11266
2021,17-29 y.,Upper Secondary Level,No,0.87490,994,1084,0.85520,0.89461
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.92043,201,201,0.88292,0.95794
2021,17-29 y.,First Stage of Tertiary Education,No,0.93818,35,35,0.85723,1.01913
2021,17-29 y.,Second Stage of Tertiary Education,No,0.93145,435,435,0.90767,0.95522
2021,30-45 y.,Primary Level,No,0.69109,67,67,0.57961,0.80256
2021,30-45 y.,Lower Secondary Level,Yes,0.11467,34,299,0.07849,0.15085
2021,30-45 y.,Lower Secondary Level,No,0.83700,265,299,0.79507,0.87894
2021,30-45 y.,Upper Secondary Level,Yes,0.09797,138,1349,0.08210,0.11384
2021,30-45 y.,Upper Secondary Level,No,0.88796,1211,1349,0.87112,0.90480
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10447,46,514,0.07800,0.13093
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.89014,468,514,0.86307,0.91720
2021,30-45 y.,First Stage of Tertiary Education,No,0.97463,182,182,0.95172,0.99754
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.07276,121,1550,0.05983,0.08570
2021,30-45 y.,Second Stage of Tertiary Education,No,0.91513,1429,1550,0.90125,0.92900
2021,46-65 y.,Primary Level,No,0.69903,56,56,0.57781,0.82026
2021,46-65 y.,Lower Secondary Level,Yes,0.13343,49,350,0.09775,0.16910
2021,46-65 y.,Lower Secondary Level,No,0.85295,301,350,0.81579,0.89011
2021,46-65 y.,Upper Secondary Level,Yes,0.12318,341,2804,0.11101,0.13534
2021,46-65 y.,Upper Secondary Level,No,0.87041,2463,2804,0.85798,0.88285
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11611,72,674,0.09191,0.14031
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.88183,602,674,0.85744,0.90622
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.13602,68,512,0.10630,0.16574
2021,46-65 y.,First Stage of Tertiary Education,No,0.85037,444,512,0.81945,0.88130
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.08741,183,2198,0.07560,0.09922
2021,46-65 y.,Second Stage of Tertiary Education,No,0.90928,2015,2198,0.89727,0.92129
2021,66 and older,Lower Secondary Level,Yes,0.20985,70,303,0.16392,0.25578
2021,66 and older,Lower Secondary Level,No,0.77916,233,303,0.73237,0.82594
2021,66 and older,Upper Secondary Level,Yes,0.19151,337,1705,0.17282,0.21019
2021,66 and older,Upper Secondary Level,No,0.80387,1368,1705,0.78502,0.82272
2021,66 and older,Post-secondary Non-tertiary Level,Yes,0.26433,32,118,0.18443,0.34424
2021,66 and older,Post-secondary Non-tertiary Level,No,0.73501,86,118,0.65504,0.81498
2021,66 and older,First Stage of Tertiary Education,Yes,0.20530,61,260,0.15610,0.25449
2021,66 and older,First Stage of Tertiary Education,No,0.78231,199,260,0.73205,0.83257
2021,66 and older,Second Stage of Tertiary Education,Yes,0.17181,201,1101,0.14952,0.19410
2021,66 and older,Second Stage of Tertiary Education,No,0.82413,900,1101,0.80163,0.84663
