year,age_gr,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,First Stage of Tertiary Education,No,0.92090,291,291,0.88983,0.95196
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.09452,199,2044,0.08183,0.10720
2018,30-45 y.,Second Stage of Tertiary Education,No,0.90548,1845,2044,0.89280,0.91817
2018,46-65 y.,No answer / don't know,No,0.88340,60,60,0.80150,0.96529
2018,46-65 y.,Primary Level,No,0.81459,131,131,0.74778,0.88139
2018,46-65 y.,Lower Secondary Level,Yes,0.13294,106,690,0.10759,0.15829
2018,46-65 y.,Lower Secondary Level,No,0.86706,584,690,0.84171,0.89241
2018,46-65 y.,Upper Secondary Level,Yes,0.13315,612,4612,0.12334,0.14296
2018,46-65 y.,Upper Secondary Level,No,0.86685,4000,4612,0.85704,0.87666
2018,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.10810,91,832,0.08699,0.12922
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.89190,741,832,0.87078,0.91301
2018,46-65 y.,First Stage of Tertiary Education,Yes,0.13832,91,730,0.11326,0.16338
2018,46-65 y.,First Stage of Tertiary Education,No,0.86168,639,730,0.83662,0.88674
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.10735,257,2530,0.09529,0.11942
2018,46-65 y.,Second Stage of Tertiary Education,No,0.89265,2273,2530,0.88058,0.90471
2018,66 and older,Lower Secondary Level,Yes,0.19134,134,597,0.15976,0.22292
2018,66 and older,Lower Secondary Level,No,0.80866,463,597,0.77708,0.84024
2018,66 and older,Upper Secondary Level,Yes,0.21992,536,2539,0.20381,0.23603
2018,66 and older,Upper Secondary Level,No,0.78008,2003,2539,0.76397,0.79619
2018,66 and older,Post-secondary Non-tertiary Level,Yes,0.28791,34,153,0.21592,0.35989
2018,66 and older,Post-secondary Non-tertiary Level,No,0.71209,119,153,0.64011,0.78408
2018,66 and older,First Stage of Tertiary Education,Yes,0.17669,69,341,0.13615,0.21723
2018,66 and older,First Stage of Tertiary Education,No,0.82331,272,341,0.78277,0.86385
2018,66 and older,Second Stage of Tertiary Education,Yes,0.20917,255,1279,0.18687,0.23147
2018,66 and older,Second Stage of Tertiary Education,No,0.79083,1024,1279,0.76853,0.81313
2019,17-29 y.,No answer / don't know,Yes,0.13117,42,392,0.09771,0.16463
2019,17-29 y.,No answer / don't know,No,0.86883,350,392,0.83537,0.90229
2019,17-29 y.,Pre-primary Level,No,0.90424,300,300,0.87089,0.93760
2019,17-29 y.,Primary Level,No,0.85163,64,64,0.76386,0.93941
2019,17-29 y.,Lower Secondary Level,Yes,0.13620,97,693,0.11064,0.16175
2019,17-29 y.,Lower Secondary Level,No,0.86380,596,693,0.83825,0.88936
2019,17-29 y.,Upper Secondary Level,Yes,0.09200,140,1544,0.07758,0.10642
2019,17-29 y.,Upper Secondary Level,No,0.90800,1404,1544,0.89358,0.92242
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.90392,261,261,0.86809,0.93974
2019,17-29 y.,First Stage of Tertiary Education,No,0.97127,59,59,0.92827,1.01426
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.05836,32,444,0.03653,0.08019
2019,17-29 y.,Second Stage of Tertiary Education,No,0.94164,412,444,0.91981,0.96347
2019,30-45 y.,No answer / don't know,No,0.83226,70,70,0.74409,0.92042
2019,30-45 y.,Primary Level,No,0.78271,122,122,0.70923,0.85619
2019,30-45 y.,Lower Secondary Level,Yes,0.07733,59,522,0.05439,0.10027
2019,30-45 y.,Lower Secondary Level,No,0.92267,463,522,0.89973,0.94561
2019,30-45 y.,Upper Secondary Level,Yes,0.11161,262,2368,0.09893,0.12430
2019,30-45 y.,Upper Secondary Level,No,0.88839,2106,2368,0.87570,0.90107
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.14174,85,790,0.11740,0.16608
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.85826,705,790,0.83392,0.88260
2019,30-45 y.,First Stage of Tertiary Education,Yes,0.04289,31,348,0.02157,0.06421
2019,30-45 y.,First Stage of Tertiary Education,No,0.95711,317,348,0.93579,0.97843
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.08496,203,2026,0.07281,0.09710
2019,30-45 y.,Second Stage of Tertiary Education,No,0.91504,1823,2026,0.90290,0.92719
2019,46-65 y.,No answer / don't know,No,0.84855,64,64,0.76002,0.93707
2019,46-65 y.,Primary Level,No,0.79068,110,110,0.71431,0.86705
2019,46-65 y.,Lower Secondary Level,Yes,0.15697,105,651,0.12900,0.18494
2019,46-65 y.,Lower Secondary Level,No,0.84303,546,651,0.81506,0.87100
2019,46-65 y.,Upper Secondary Level,Yes,0.14815,657,4649,0.13793,0.15836
2019,46-65 y.,Upper Secondary Level,No,0.85185,3992,4649,0.84164,0.86207
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11820,119,936,0.09751,0.13889
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.88180,817,936,0.86111,0.90249
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.11570,117,866,0.09438,0.13701
2019,46-65 y.,First Stage of Tertiary Education,No,0.88430,749,866,0.86299,0.90562
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.11040,299,3099,0.09936,0.12143
2019,46-65 y.,Second Stage of Tertiary Education,No,0.88960,2800,3099,0.87857,0.90064
2019,66 and older,Lower Secondary Level,Yes,0.21623,116,550,0.18179,0.25067
2019,66 and older,Lower Secondary Level,No,0.78377,434,550,0.74933,0.81821
2019,66 and older,Upper Secondary Level,Yes,0.20465,515,2568,0.18904,0.22025
2019,66 and older,Upper Secondary Level,No,0.79535,2053,2568,0.77975,0.81096
2019,66 and older,Post-secondary Non-tertiary Level,No,0.77904,136,136,0.70905,0.84903
2019,66 and older,First Stage of Tertiary Education,Yes,0.19100,85,379,0.15137,0.23063
2019,66 and older,First Stage of Tertiary Education,No,0.80900,294,379,0.76937,0.84863
2019,66 and older,Second Stage of Tertiary Education,Yes,0.21405,300,1443,0.19288,0.23522
2019,66 and older,Second Stage of Tertiary Education,No,0.78595,1143,1443,0.76478,0.80712
2020,17-29 y.,No answer / don't know,Yes,0.08408,45,445,0.05827,0.10989
2020,17-29 y.,No answer / don't know,No,0.91592,400,445,0.89011,0.94173
2020,17-29 y.,Pre-primary Level,No,0.92378,315,315,0.89444,0.95313
2020,17-29 y.,Primary Level,Yes,0.19931,33,374,0.15877,0.23985
2020,17-29 y.,Primary Level,No,0.80069,341,374,0.76015,0.84123
2020,17-29 y.,Lower Secondary Level,Yes,0.12395,124,954,0.10303,0.14487
2020,17-29 y.,Lower Secondary Level,No,0.87605,830,954,0.85513,0.89697
2020,17-29 y.,Upper Secondary Level,Yes,0.09997,173,1775,0.08601,0.11393
2020,17-29 y.,Upper Secondary Level,No,0.90003,1602,1775,0.88607,0.91399
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.10698,33,348,0.07445,0.13950
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.89302,315,348,0.86050,0.92555
2020,17-29 y.,First Stage of Tertiary Education,No,0.90657,51,51,0.82590,0.98724
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.04198,44,763,0.02774,0.05622
2020,17-29 y.,Second Stage of Tertiary Education,No,0.95802,719,763,0.94378,0.97226
2020,30-45 y.,No answer / don't know,No,0.77842,228,228,0.72439,0.83245
2020,30-45 y.,Primary Level,Yes,0.12619,102,730,0.10208,0.15029
2020,30-45 y.,Primary Level,No,0.87381,628,730,0.84971,0.89792
2020,30-45 y.,Lower Secondary Level,Yes,0.08779,109,859,0.06885,0.10672
2020,30-45 y.,Lower Secondary Level,No,0.91221,750,859,0.89328,0.93115
2020,30-45 y.,Upper Secondary Level,Yes,0.13164,318,2560,0.11854,0.14474
2020,30-45 y.,Upper Secondary Level,No,0.86836,2242,2560,0.85526,0.88146
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11768,90,857,0.09610,0.13927
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.88232,767,857,0.86073,0.90390
2020,30-45 y.,First Stage of Tertiary Education,No,0.97254,263,263,0.95275,0.99233
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.09988,214,2470,0.08806,0.11171
2020,30-45 y.,Second Stage of Tertiary Education,No,0.90012,2256,2470,0.88829,0.91194
2020,46-65 y.,No answer / don't know,No,0.80511,124,124,0.73510,0.87511
2020,46-65 y.,Primary Level,Yes,0.25832,65,325,0.21066,0.30599
2020,46-65 y.,Primary Level,No,0.74168,260,325,0.69401,0.78934
2020,46-65 y.,Lower Secondary Level,Yes,0.15046,103,713,0.12420,0.17673
2020,46-65 y.,Lower Secondary Level,No,0.84954,610,713,0.82327,0.87580
2020,46-65 y.,Upper Secondary Level,Yes,0.13603,616,4410,0.12591,0.14615
2020,46-65 y.,Upper Secondary Level,No,0.86397,3794,4410,0.85385,0.87409
2020,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11099,106,971,0.09122,0.13076
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.88901,865,971,0.86924,0.90878
2020,46-65 y.,First Stage of Tertiary Education,Yes,0.15695,92,763,0.13113,0.18278
2020,46-65 y.,First Stage of Tertiary Education,No,0.84305,671,763,0.81722,0.86887
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.11393,302,3046,0.10265,0.12522
2020,46-65 y.,Second Stage of Tertiary Education,No,0.88607,2744,3046,0.87478,0.89735
2020,66 and older,Primary Level,No,0.72771,33,33,0.57347,0.88194
2020,66 and older,Lower Secondary Level,Yes,0.21661,107,502,0.18054,0.25269
2020,66 and older,Lower Secondary Level,No,0.78339,395,502,0.74731,0.81946
2020,66 and older,Upper Secondary Level,Yes,0.21906,500,2432,0.20262,0.23550
2020,66 and older,Upper Secondary Level,No,0.78094,1932,2432,0.76450,0.79738
2020,66 and older,Post-secondary Non-tertiary Level,Yes,0.22194,31,167,0.15873,0.28516
2020,66 and older,Post-secondary Non-tertiary Level,No,0.77806,136,167,0.71484,0.84127
2020,66 and older,First Stage of Tertiary Education,Yes,0.20499,72,351,0.16269,0.24728
2020,66 and older,First Stage of Tertiary Education,No,0.79501,279,351,0.75272,0.83731
2020,66 and older,Second Stage of Tertiary Education,Yes,0.19151,270,1383,0.17076,0.21226
2020,66 and older,Second Stage of Tertiary Education,No,0.80849,1113,1383,0.78774,0.82924
2021,17-29 y.,No answer / don't know,No,0.92375,205,205,0.88733,0.96017
2021,17-29 y.,Pre-primary Level,No,0.95658,171,171,0.92594,0.98721
2021,17-29 y.,Primary Level,No,0.99178,48,48,0.96595,1.01760
2021,17-29 y.,Lower Secondary Level,Yes,0.09745,52,420,0.06905,0.12584
2021,17-29 y.,Lower Secondary Level,No,0.90255,368,420,0.87416,0.93095
2021,17-29 y.,Upper Secondary Level,Yes,0.09839,90,1084,0.08065,0.11613
2021,17-29 y.,Upper Secondary Level,No,0.90161,994,1084,0.88387,0.91935
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.92663,201,201,0.89049,0.96277
2021,17-29 y.,First Stage of Tertiary Education,No,0.94164,35,35,0.86284,1.02044
2021,17-29 y.,Second Stage of Tertiary Education,No,0.94430,435,435,0.92273,0.96588
2021,30-45 y.,No answer / don't know,No,0.82071,150,150,0.75912,0.88231
2021,30-45 y.,Primary Level,No,0.93155,67,67,0.87062,0.99247
2021,30-45 y.,Lower Secondary Level,Yes,0.12229,34,299,0.08509,0.15948
2021,30-45 y.,Lower Secondary Level,No,0.87771,265,299,0.84052,0.91491
2021,30-45 y.,Upper Secondary Level,Yes,0.10100,138,1351,0.08492,0.11707
2021,30-45 y.,Upper Secondary Level,No,0.89900,1213,1351,0.88293,0.91508
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10525,46,514,0.07870,0.13181
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.89475,468,514,0.86819,0.92130
2021,30-45 y.,First Stage of Tertiary Education,No,0.97455,180,180,0.95148,0.99762
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.07327,121,1549,0.06029,0.08625
2021,30-45 y.,Second Stage of Tertiary Education,No,0.92673,1428,1549,0.91375,0.93971
2021,46-65 y.,No answer / don't know,No,0.80214,154,154,0.73901,0.86527
2021,46-65 y.,Primary Level,No,0.75790,56,56,0.64469,0.87111
2021,46-65 y.,Lower Secondary Level,Yes,0.13267,49,349,0.09703,0.16831
2021,46-65 y.,Lower Secondary Level,No,0.86733,300,349,0.83169,0.90297
2021,46-65 y.,Upper Secondary Level,Yes,0.12429,341,2804,0.11207,0.13650
2021,46-65 y.,Upper Secondary Level,No,0.87571,2463,2804,0.86350,0.88793
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11727,72,674,0.09296,0.14158
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.88273,602,674,0.85842,0.90704
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.13903,68,512,0.10903,0.16903
2021,46-65 y.,First Stage of Tertiary Education,No,0.86097,444,512,0.83097,0.89097
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.08773,183,2198,0.07590,0.09956
2021,46-65 y.,Second Stage of Tertiary Education,No,0.91227,2015,2198,0.90044,0.92410
2021,66 and older,No answer / don't know,No,0.71950,32,32,0.56136,0.87765
2021,66 and older,Lower Secondary Level,Yes,0.20947,70,304,0.16365,0.25529
2021,66 and older,Lower Secondary Level,No,0.79053,234,304,0.74471,0.83635
2021,66 and older,Upper Secondary Level,Yes,0.19305,337,1705,0.17430,0.21179
2021,66 and older,Upper Secondary Level,No,0.80695,1368,1705,0.78821,0.82570
2021,66 and older,Post-secondary Non-tertiary Level,Yes,0.26445,32,118,0.18453,0.34436
2021,66 and older,Post-secondary Non-tertiary Level,No,0.73555,86,118,0.65564,0.81547
2021,66 and older,First Stage of Tertiary Education,Yes,0.20994,61,260,0.16034,0.25954
2021,66 and older,First Stage of Tertiary Education,No,0.79006,199,260,0.74046,0.83966
2021,66 and older,Second Stage of Tertiary Education,Yes,0.17539,201,1101,0.15291,0.19786
2021,66 and older,Second Stage of Tertiary Education,No,0.82461,900,1101,0.80214,0.84709
2022,17-29 y.,No answer / don't know,Yes,0.09385,85,882,0.07459,0.11310
2022,17-29 y.,No answer / don't know,No,0.90615,797,882,0.88690,0.92541
2022,17-29 y.,Pre-primary Level,No,0.93210,262,262,0.90158,0.96262
2022,17-29 y.,Primary Level,No,0.88558,165,165,0.83686,0.93430
2022,17-29 y.,Lower Secondary Level,Yes,0.09133,60,577,0.06781,0.11486
2022,17-29 y.,Lower Secondary Level,No,0.90867,517,577,0.88514,0.93219
2022,17-29 y.,Upper Secondary Level,Yes,0.07872,140,1750,0.06610,0.09134
2022,17-29 y.,Upper Secondary Level,No,0.92128,1610,1750,0.90866,0.93390
2022,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.06015,35,400,0.03682,0.08348
2022,17-29 y.,Post-secondary Non-tertiary Level,No,0.93985,365,400,0.91652,0.96318
2022,17-29 y.,First Stage of Tertiary Education,No,0.94302,67,67,0.88710,0.99895
2022,17-29 y.,Second Stage of Tertiary Education,Yes,0.06081,86,1469,0.04859,0.07304
2022,17-29 y.,Second Stage of Tertiary Education,No,0.93919,1383,1469,0.92696,0.95141
2022,30-45 y.,No answer / don't know,Yes,0.08370,111,1384,0.06910,0.09829
2022,30-45 y.,No answer / don't know,No,0.91630,1273,1384,0.90171,0.93090
2022,30-45 y.,Primary Level,Yes,0.13084,62,401,0.09779,0.16389
2022,30-45 y.,Primary Level,No,0.86916,339,401,0.83611,0.90221
2022,30-45 y.,Lower Secondary Level,Yes,0.10792,79,508,0.08091,0.13493
2022,30-45 y.,Lower Secondary Level,No,0.89208,429,508,0.86507,0.91909
2022,30-45 y.,Upper Secondary Level,Yes,0.09874,234,2258,0.08643,0.11104
2022,30-45 y.,Upper Secondary Level,No,0.90126,2024,2258,0.88896,0.91357
2022,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10600,82,840,0.08517,0.12683
2022,30-45 y.,Post-secondary Non-tertiary Level,No,0.89400,758,840,0.87317,0.91483
2022,30-45 y.,First Stage of Tertiary Education,No,0.91998,313,313,0.88988,0.95009
2022,30-45 y.,Second Stage of Tertiary Education,Yes,0.07417,249,3162,0.06503,0.08330
2022,30-45 y.,Second Stage of Tertiary Education,No,0.92583,2913,3162,0.91670,0.93497
2022,46-65 y.,No answer / don't know,Yes,0.10168,102,886,0.08177,0.12159
2022,46-65 y.,No answer / don't know,No,0.89832,784,886,0.87841,0.91823
2022,46-65 y.,Primary Level,Yes,0.12612,42,224,0.08255,0.16970
2022,46-65 y.,Primary Level,No,0.87388,182,224,0.83030,0.91745
2022,46-65 y.,Lower Secondary Level,Yes,0.12221,68,459,0.09221,0.15221
2022,46-65 y.,Lower Secondary Level,No,0.87779,391,459,0.84779,0.90779
2022,46-65 y.,Upper Secondary Level,Yes,0.12999,407,3383,0.11866,0.14133
2022,46-65 y.,Upper Secondary Level,No,0.87001,2976,3383,0.85867,0.88134
2022,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11603,77,826,0.09418,0.13788
2022,46-65 y.,Post-secondary Non-tertiary Level,No,0.88397,749,826,0.86212,0.90582
2022,46-65 y.,First Stage of Tertiary Education,Yes,0.09280,62,646,0.07040,0.11519
2022,46-65 y.,First Stage of Tertiary Education,No,0.90720,584,646,0.88481,0.92960
2022,46-65 y.,Second Stage of Tertiary Education,Yes,0.09276,215,2724,0.08186,0.10365
2022,46-65 y.,Second Stage of Tertiary Education,No,0.90724,2509,2724,0.89635,0.91814
2022,66 and older,No answer / don't know,Yes,0.22722,41,223,0.17210,0.28235
2022,66 and older,No answer / don't know,No,0.77278,182,223,0.71765,0.82790
2022,66 and older,Lower Secondary Level,Yes,0.22667,62,322,0.18087,0.27247
2022,66 and older,Lower Secondary Level,No,0.77333,260,322,0.72753,0.81913
2022,66 and older,Upper Secondary Level,Yes,0.19847,328,1822,0.18015,0.21679
2022,66 and older,Upper Secondary Level,No,0.80153,1494,1822,0.78321,0.81985
2022,66 and older,Post-secondary Non-tertiary Level,No,0.69818,103,103,0.60910,0.78727
2022,66 and older,First Stage of Tertiary Education,Yes,0.21517,55,305,0.16897,0.26136
2022,66 and older,First Stage of Tertiary Education,No,0.78483,250,305,0.73864,0.83103
2022,66 and older,Second Stage of Tertiary Education,Yes,0.17597,211,1298,0.15524,0.19669
2022,66 and older,Second Stage of Tertiary Education,No,0.82403,1087,1298,0.80331,0.84476
