year,age_gr,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,66 and older,5th Quintile,No,0.80422,664,826,0.77714,0.83129
2022,17-29 y.,1st Quintile,Yes,0.11805,121,1064,0.09866,0.13745
2022,17-29 y.,1st Quintile,No,0.88195,943,1064,0.86255,0.90134
2022,17-29 y.,2nd Quintile,Yes,0.06846,50,563,0.04758,0.08933
2022,17-29 y.,2nd Quintile,No,0.93154,513,563,0.91067,0.95242
2022,17-29 y.,3rd Quintile,Yes,0.07157,33,432,0.04723,0.09590
2022,17-29 y.,3rd Quintile,No,0.92843,399,432,0.90410,0.95277
2022,17-29 y.,4th Quintile,No,0.96560,350,350,0.94648,0.98472
2022,17-29 y.,5th Quintile,No,0.94005,282,282,0.91229,0.96781
2022,30-45 y.,1st Quintile,Yes,0.13247,209,1398,0.11470,0.15025
2022,30-45 y.,1st Quintile,No,0.86753,1189,1398,0.84975,0.88530
2022,30-45 y.,2nd Quintile,Yes,0.10245,96,877,0.08237,0.12253
2022,30-45 y.,2nd Quintile,No,0.89755,781,877,0.87747,0.91763
2022,30-45 y.,3rd Quintile,Yes,0.10350,75,761,0.08184,0.12515
2022,30-45 y.,3rd Quintile,No,0.89650,686,761,0.87485,0.91816
2022,30-45 y.,4th Quintile,Yes,0.05238,56,802,0.03695,0.06781
2022,30-45 y.,4th Quintile,No,0.94762,746,802,0.93219,0.96305
2022,30-45 y.,5th Quintile,Yes,0.07100,47,672,0.05156,0.09043
2022,30-45 y.,5th Quintile,No,0.92900,625,672,0.90957,0.94844
2022,46-65 y.,1st Quintile,Yes,0.16362,195,1193,0.14262,0.18462
2022,46-65 y.,1st Quintile,No,0.83638,998,1193,0.81538,0.85738
2022,46-65 y.,2nd Quintile,Yes,0.13814,121,997,0.11671,0.15957
2022,46-65 y.,2nd Quintile,No,0.86186,876,997,0.84043,0.88329
2022,46-65 y.,3rd Quintile,Yes,0.13280,101,1052,0.11229,0.15332
2022,46-65 y.,3rd Quintile,No,0.86720,951,1052,0.84668,0.88771
2022,46-65 y.,4th Quintile,Yes,0.11283,127,1316,0.09573,0.12994
2022,46-65 y.,4th Quintile,No,0.88717,1189,1316,0.87006,0.90427
2022,46-65 y.,5th Quintile,Yes,0.07614,178,2244,0.06517,0.08712
2022,46-65 y.,5th Quintile,No,0.92386,2066,2244,0.91288,0.93483
2022,66 and older,1st Quintile,Yes,0.21103,116,593,0.17816,0.24390
2022,66 and older,1st Quintile,No,0.78897,477,593,0.75610,0.82184
2022,66 and older,2nd Quintile,Yes,0.19782,138,787,0.16997,0.22566
2022,66 and older,2nd Quintile,No,0.80218,649,787,0.77434,0.83003
2022,66 and older,3rd Quintile,Yes,0.21213,134,718,0.18220,0.24205
2022,66 and older,3rd Quintile,No,0.78787,584,718,0.75795,0.81780
2022,66 and older,4th Quintile,Yes,0.21840,120,620,0.18586,0.25095
2022,66 and older,4th Quintile,No,0.78160,500,620,0.74905,0.81414
2022,66 and older,5th Quintile,Yes,0.20919,137,788,0.18077,0.23761
2022,66 and older,5th Quintile,No,0.79081,651,788,0.76239,0.81923
