"hlf0094","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Viel zu hoch","1997","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","1997","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","1997","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","1997","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","1997","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","1997","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","1997","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","1997","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","1997","Alleinerziehende","1","","","",""
"Viel zu hoch","1997","Alleinerziehende","2","","","",""
"Viel zu hoch","1997","Alleinerziehende","3","","","",""
"Viel zu hoch","1997","Alleinerziehende","4","","","",""
"Viel zu hoch","1997","Alleinerziehende","5","","","",""
"Viel zu hoch","1997","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","1997","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","1997","Paar mit Kind(ern)","3","31","0.0365173064364389","0.0246083702610491","0.0484262426118287"
"Viel zu hoch","1997","Paar mit Kind(ern)","4","","","",""
"Viel zu hoch","1997","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","1997","Sonstige","1","","","",""
"Viel zu hoch","1997","Sonstige","2","","","",""
"Viel zu hoch","1997","Sonstige","3","","","",""
"Viel zu hoch","1997","Sonstige","4","","","",""
"Viel zu hoch","1997","Sonstige","5","","","",""
"Sehr guenstig","1998","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","1998","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","1998","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","1998","1-Pers.- Haushalt","4","","","",""
"Sehr guenstig","1998","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","1998","(Ehe-)Paar ohne Kind(er)","1","48","0.16128085446033","0.121599105315206","0.200962603605453"
"Sehr guenstig","1998","(Ehe-)Paar ohne Kind(er)","2","64","0.190031581044451","0.150056057269907","0.230007104818996"
"Sehr guenstig","1998","(Ehe-)Paar ohne Kind(er)","3","90","0.210183928288905","0.171762902713473","0.248604953864338"
"Sehr guenstig","1998","(Ehe-)Paar ohne Kind(er)","4","60","0.210847551578534","0.165872746998068","0.255822356159"
"Sehr guenstig","1998","(Ehe-)Paar ohne Kind(er)","5","52","0.16944489954039","0.127274300105406","0.211615498975375"
"Sehr guenstig","1998","Alleinerziehende","1","","","",""
"Sehr guenstig","1998","Alleinerziehende","2","","","",""
"Sehr guenstig","1998","Alleinerziehende","3","","","",""
"Sehr guenstig","1998","Alleinerziehende","4","","","",""
"Sehr guenstig","1998","Alleinerziehende","5","","","",""
"Sehr guenstig","1998","Paar mit Kind(ern)","1","166","0.140740559371768","0.122716530894501","0.158764587849035"
"Sehr guenstig","1998","Paar mit Kind(ern)","2","191","0.152490496548189","0.134212341204697","0.170768651891681"
"Sehr guenstig","1998","Paar mit Kind(ern)","3","143","0.16902422500814","0.146620898046553","0.191427551969726"
"Sehr guenstig","1998","Paar mit Kind(ern)","4","98","0.116002566456657","0.0929146271138724","0.139090505799441"
"Sehr guenstig","1998","Paar mit Kind(ern)","5","58","0.177590050035474","0.13708692517542","0.218093174895529"
"Sehr guenstig","1998","Sonstige","1","","","",""
"Sehr guenstig","1998","Sonstige","2","","","",""
"Sehr guenstig","1998","Sonstige","3","","","",""
"Sehr guenstig","1998","Sonstige","4","","","",""
"Sehr guenstig","1998","Sonstige","5","","","",""
"Guenstig","1998","1-Pers.- Haushalt","1","31","0.383793007694765","0.279796133008943","0.487789882380586"
"Guenstig","1998","1-Pers.- Haushalt","2","","","",""
"Guenstig","1998","1-Pers.- Haushalt","3","","","",""
"Guenstig","1998","1-Pers.- Haushalt","4","","","",""
"Guenstig","1998","1-Pers.- Haushalt","5","","","",""
"Guenstig","1998","(Ehe-)Paar ohne Kind(er)","1","130","0.412367047410645","0.359255840749457","0.465478254071834"
"Guenstig","1998","(Ehe-)Paar ohne Kind(er)","2","128","0.372045457108184","0.322795105509784","0.421295808706585"
"Guenstig","1998","(Ehe-)Paar ohne Kind(er)","3","148","0.359631800081895","0.314378512076064","0.404885088087726"
"Guenstig","1998","(Ehe-)Paar ohne Kind(er)","4","116","0.355478163218684","0.302702970062391","0.408253356374977"
"Guenstig","1998","(Ehe-)Paar ohne Kind(er)","5","92","0.299364601896541","0.247882347059921","0.350846856733161"
"Guenstig","1998","Alleinerziehende","1","","","",""
"Guenstig","1998","Alleinerziehende","2","","","",""
"Guenstig","1998","Alleinerziehende","3","","","",""
"Guenstig","1998","Alleinerziehende","4","","","",""
"Guenstig","1998","Alleinerziehende","5","","","",""
"Guenstig","1998","Paar mit Kind(ern)","1","465","0.301628548496182","0.277840460671941","0.325416636320424"
"Guenstig","1998","Paar mit Kind(ern)","2","390","0.265073110323372","0.242632038681445","0.287514181965299"
"Guenstig","1998","Paar mit Kind(ern)","3","311","0.282647514668855","0.255730136995713","0.309564892341997"
"Guenstig","1998","Paar mit Kind(ern)","4","216","0.293353191354244","0.260526849994049","0.32617953271444"
"Guenstig","1998","Paar mit Kind(ern)","5","76","0.249231347618835","0.203386615830145","0.295076079407525"
"Guenstig","1998","Sonstige","1","43","0.493300934725333","0.400709652053698","0.585892217396968"
"Guenstig","1998","Sonstige","2","46","0.316550005006955","0.246630528985013","0.386469481028896"
"Guenstig","1998","Sonstige","3","37","0.345991872864698","0.251327460074144","0.440656285655252"
"Guenstig","1998","Sonstige","4","","","",""
"Guenstig","1998","Sonstige","5","","","",""
"Angemessen","1998","1-Pers.- Haushalt","1","","","",""
"Angemessen","1998","1-Pers.- Haushalt","2","39","0.404893633346429","0.306185245111061","0.503602021581797"
"Angemessen","1998","1-Pers.- Haushalt","3","","","",""
"Angemessen","1998","1-Pers.- Haushalt","4","30","0.544816460143678","0.416656466041017","0.67297645424634"
"Angemessen","1998","1-Pers.- Haushalt","5","","","",""
"Angemessen","1998","(Ehe-)Paar ohne Kind(er)","1","118","0.324145940962087","0.273646347944032","0.374645533980141"
"Angemessen","1998","(Ehe-)Paar ohne Kind(er)","2","146","0.3696417538977","0.320456891655476","0.418826616139924"
"Angemessen","1998","(Ehe-)Paar ohne Kind(er)","3","166","0.378306214388052","0.332574633104952","0.424037795671152"
"Angemessen","1998","(Ehe-)Paar ohne Kind(er)","4","114","0.372085766594832","0.318792021277568","0.425379511912095"
"Angemessen","1998","(Ehe-)Paar ohne Kind(er)","5","122","0.39616362932839","0.341183186412428","0.451144072244351"
"Angemessen","1998","Alleinerziehende","1","37","0.362139281811157","0.250344981181368","0.473933582440945"
"Angemessen","1998","Alleinerziehende","2","","","",""
"Angemessen","1998","Alleinerziehende","3","","","",""
"Angemessen","1998","Alleinerziehende","4","","","",""
"Angemessen","1998","Alleinerziehende","5","","","",""
"Angemessen","1998","Paar mit Kind(ern)","1","689","0.474780533877341","0.448898587596702","0.50066248015798"
"Angemessen","1998","Paar mit Kind(ern)","2","743","0.49688781493962","0.471466367328693","0.522309262550547"
"Angemessen","1998","Paar mit Kind(ern)","3","454","0.418112146036557","0.388626550977768","0.447597741095347"
"Angemessen","1998","Paar mit Kind(ern)","4","341","0.477812460262612","0.441798750550834","0.51382616997439"
"Angemessen","1998","Paar mit Kind(ern)","5","170","0.49373799056185","0.4407507894436","0.5467251916801"
"Angemessen","1998","Sonstige","1","43","0.261032178705865","0.179693171469623","0.342371185942107"
"Angemessen","1998","Sonstige","2","83","0.451811237723137","0.376999936460892","0.526622538985383"
"Angemessen","1998","Sonstige","3","40","0.397349980377258","0.299967370545498","0.494732590209018"
"Angemessen","1998","Sonstige","4","54","0.527454778437134","0.429111473934613","0.625798082939654"
"Angemessen","1998","Sonstige","5","","","",""
"Etwas zu hoch","1998","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","1998","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","1998","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","1998","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","1998","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","1998","(Ehe-)Paar ohne Kind(er)","1","30","0.0910822287079479","0.0600387599380348","0.122125697477861"
"Etwas zu hoch","1998","(Ehe-)Paar ohne Kind(er)","2","32","0.0682812079496644","0.0425807859648399","0.0939816299344888"
"Etwas zu hoch","1998","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Etwas zu hoch","1998","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Etwas zu hoch","1998","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Etwas zu hoch","1998","Alleinerziehende","1","","","",""
"Etwas zu hoch","1998","Alleinerziehende","2","","","",""
"Etwas zu hoch","1998","Alleinerziehende","3","","","",""
"Etwas zu hoch","1998","Alleinerziehende","4","","","",""
"Etwas zu hoch","1998","Alleinerziehende","5","","","",""
"Etwas zu hoch","1998","Paar mit Kind(ern)","1","87","0.066347376360572","0.0534475278507222","0.0792472248704219"
"Etwas zu hoch","1998","Paar mit Kind(ern)","2","142","0.071080305534058","0.0580155160991577","0.0841450949689583"
"Etwas zu hoch","1998","Paar mit Kind(ern)","3","138","0.101037706368253","0.0830217908651168","0.119053621871389"
"Etwas zu hoch","1998","Paar mit Kind(ern)","4","77","0.10214498765759","0.0803107764159071","0.123979198899274"
"Etwas zu hoch","1998","Paar mit Kind(ern)","5","35","0.0688642889158144","0.0420270048419473","0.0957015729896815"
"Etwas zu hoch","1998","Sonstige","1","","","",""
"Etwas zu hoch","1998","Sonstige","2","","","",""
"Etwas zu hoch","1998","Sonstige","3","","","",""
"Etwas zu hoch","1998","Sonstige","4","","","",""
"Etwas zu hoch","1998","Sonstige","5","","","",""
"Viel zu hoch","1998","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","1998","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","1998","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","1998","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","1998","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","1998","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","1998","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","1998","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","1998","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","1998","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","1998","Alleinerziehende","1","","","",""
"Viel zu hoch","1998","Alleinerziehende","2","","","",""
"Viel zu hoch","1998","Alleinerziehende","3","","","",""
"Viel zu hoch","1998","Alleinerziehende","4","","","",""
"Viel zu hoch","1998","Alleinerziehende","5","","","",""
"Viel zu hoch","1998","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","1998","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","1998","Paar mit Kind(ern)","3","","","",""
"Viel zu hoch","1998","Paar mit Kind(ern)","4","","","",""
"Viel zu hoch","1998","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","1998","Sonstige","1","","","",""
"Viel zu hoch","1998","Sonstige","2","","","",""
"Viel zu hoch","1998","Sonstige","3","","","",""
"Viel zu hoch","1998","Sonstige","4","","","",""
"Viel zu hoch","1998","Sonstige","5","","","",""
"Sehr guenstig","1999","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","1999","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","1999","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","1999","1-Pers.- Haushalt","4","","","",""
"Sehr guenstig","1999","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","1999","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","1999","(Ehe-)Paar ohne Kind(er)","2","60","0.173108654283931","0.133243481105162","0.212973827462701"
"Sehr guenstig","1999","(Ehe-)Paar ohne Kind(er)","3","88","0.210775396236582","0.172752322529411","0.248798469943754"
"Sehr guenstig","1999","(Ehe-)Paar ohne Kind(er)","4","60","0.183284620414569","0.14478729063474","0.221781950194398"
"Sehr guenstig","1999","(Ehe-)Paar ohne Kind(er)","5","72","0.206819017199495","0.163511844294903","0.250126190104088"
"Sehr guenstig","1999","Alleinerziehende","1","","","",""
"Sehr guenstig","1999","Alleinerziehende","2","","","",""
"Sehr guenstig","1999","Alleinerziehende","3","","","",""
"Sehr guenstig","1999","Alleinerziehende","4","","","",""
"Sehr guenstig","1999","Alleinerziehende","5","","","",""
"Sehr guenstig","1999","Paar mit Kind(ern)","1","110","0.11360952103604","0.0950742559541821","0.132144786117899"
"Sehr guenstig","1999","Paar mit Kind(ern)","2","208","0.132115178752846","0.1156005341336","0.148629823372091"
"Sehr guenstig","1999","Paar mit Kind(ern)","3","173","0.149922753817383","0.129757772739443","0.170087734895323"
"Sehr guenstig","1999","Paar mit Kind(ern)","4","121","0.1608663177936","0.134898643308465","0.186833992278736"
"Sehr guenstig","1999","Paar mit Kind(ern)","5","88","0.195769785719683","0.158567433700949","0.232972137738417"
"Sehr guenstig","1999","Sonstige","1","","","",""
"Sehr guenstig","1999","Sonstige","2","","","",""
"Sehr guenstig","1999","Sonstige","3","","","",""
"Sehr guenstig","1999","Sonstige","4","","","",""
"Sehr guenstig","1999","Sonstige","5","","","",""
"Guenstig","1999","1-Pers.- Haushalt","1","38","0.495789737226332","0.388226552641668","0.603352921810997"
"Guenstig","1999","1-Pers.- Haushalt","2","","","",""
"Guenstig","1999","1-Pers.- Haushalt","3","","","",""
"Guenstig","1999","1-Pers.- Haushalt","4","","","",""
"Guenstig","1999","1-Pers.- Haushalt","5","","","",""
"Guenstig","1999","(Ehe-)Paar ohne Kind(er)","1","102","0.430014569779233","0.368148290174454","0.491880849384013"
"Guenstig","1999","(Ehe-)Paar ohne Kind(er)","2","140","0.430085709714414","0.377919135034704","0.482252284394124"
"Guenstig","1999","(Ehe-)Paar ohne Kind(er)","3","168","0.381756248209758","0.336465457670951","0.427047038748565"
"Guenstig","1999","(Ehe-)Paar ohne Kind(er)","4","148","0.386948284647119","0.338485624732816","0.435410944561423"
"Guenstig","1999","(Ehe-)Paar ohne Kind(er)","5","94","0.315758799347533","0.266058295227167","0.365459303467899"
"Guenstig","1999","Alleinerziehende","1","","","",""
"Guenstig","1999","Alleinerziehende","2","","","",""
"Guenstig","1999","Alleinerziehende","3","","","",""
"Guenstig","1999","Alleinerziehende","4","","","",""
"Guenstig","1999","Alleinerziehende","5","","","",""
"Guenstig","1999","Paar mit Kind(ern)","1","443","0.392134336896203","0.363617579694732","0.420651094097674"
"Guenstig","1999","Paar mit Kind(ern)","2","513","0.344155025044758","0.32098430751039","0.367325742579127"
"Guenstig","1999","Paar mit Kind(ern)","3","333","0.273459574706116","0.248282149964837","0.298636999447395"
"Guenstig","1999","Paar mit Kind(ern)","4","169","0.209686617297052","0.180914624296203","0.238458610297902"
"Guenstig","1999","Paar mit Kind(ern)","5","118","0.348537508047597","0.30386124477516","0.393213771320035"
"Guenstig","1999","Sonstige","1","","","",""
"Guenstig","1999","Sonstige","2","","","",""
"Guenstig","1999","Sonstige","3","31","0.449700523392701","0.348596633946318","0.550804412839084"
"Guenstig","1999","Sonstige","4","","","",""
"Guenstig","1999","Sonstige","5","","","",""
"Angemessen","1999","1-Pers.- Haushalt","1","","","",""
"Angemessen","1999","1-Pers.- Haushalt","2","39","0.438864234601066","0.336340148620263","0.54138832058187"
"Angemessen","1999","1-Pers.- Haushalt","3","","","",""
"Angemessen","1999","1-Pers.- Haushalt","4","","","",""
"Angemessen","1999","1-Pers.- Haushalt","5","","","",""
"Angemessen","1999","(Ehe-)Paar ohne Kind(er)","1","100","0.347320171564311","0.287823093711224","0.406817249417398"
"Angemessen","1999","(Ehe-)Paar ohne Kind(er)","2","122","0.328763910645594","0.279265670340987","0.378262150950201"
"Angemessen","1999","(Ehe-)Paar ohne Kind(er)","3","162","0.356759253868969","0.312100011271457","0.401418496466482"
"Angemessen","1999","(Ehe-)Paar ohne Kind(er)","4","148","0.364579549264819","0.316687990322698","0.41247110820694"
"Angemessen","1999","(Ehe-)Paar ohne Kind(er)","5","146","0.399302605914115","0.34693564163376","0.451669570194471"
"Angemessen","1999","Alleinerziehende","1","38","0.400538667709506","0.29636896135986","0.504708374059152"
"Angemessen","1999","Alleinerziehende","2","","","",""
"Angemessen","1999","Alleinerziehende","3","","","",""
"Angemessen","1999","Alleinerziehende","4","30","0.820894199375296","0.714611761401473","0.92717663734912"
"Angemessen","1999","Alleinerziehende","5","","","",""
"Angemessen","1999","Paar mit Kind(ern)","1","476","0.431886845162817","0.402954655287447","0.460819035038187"
"Angemessen","1999","Paar mit Kind(ern)","2","708","0.422925490283807","0.398831446009962","0.447019534557651"
"Angemessen","1999","Paar mit Kind(ern)","3","536","0.45102899657384","0.422922172059821","0.479135821087859"
"Angemessen","1999","Paar mit Kind(ern)","4","385","0.501921000863756","0.466582207206803","0.537259794520708"
"Angemessen","1999","Paar mit Kind(ern)","5","180","0.336184285538369","0.2918928413136","0.380475729763138"
"Angemessen","1999","Sonstige","1","62","0.537205414194287","0.433028598085305","0.641382230303268"
"Angemessen","1999","Sonstige","2","54","0.471923489952157","0.372578391130962","0.571268588773353"
"Angemessen","1999","Sonstige","3","","","",""
"Angemessen","1999","Sonstige","4","","","",""
"Angemessen","1999","Sonstige","5","","","",""
"Etwas zu hoch","1999","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","1999","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","1999","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","1999","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","1999","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","1999","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","1999","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Etwas zu hoch","1999","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Etwas zu hoch","1999","(Ehe-)Paar ohne Kind(er)","4","30","0.0618970664686634","0.0379201953644822","0.0858739375728447"
"Etwas zu hoch","1999","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Etwas zu hoch","1999","Alleinerziehende","1","","","",""
