year,age_gr,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.88809,820,986,0.86840,0.90778
2015,17-29 y.,2nd Quintile,Not born in Germany,0.11191,166,986,0.09222,0.13160
2015,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89752,732,853,0.87716,0.91789
2015,17-29 y.,3rd Quintile,Not born in Germany,0.10248,121,853,0.08211,0.12284
2015,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95252,653,704,0.93680,0.96824
2015,17-29 y.,4th Quintile,Not born in Germany,0.04748,51,704,0.03176,0.06320
2015,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95758,478,478,0.93949,0.97567
2015,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.69024,958,1618,0.66770,0.71278
2015,30-45 y.,1st Quintile,Not born in Germany,0.30976,660,1618,0.28722,0.33230
2015,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.73833,1108,1627,0.71696,0.75969
2015,30-45 y.,2nd Quintile,Not born in Germany,0.26167,519,1627,0.24031,0.28304
2015,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81626,1134,1514,0.79674,0.83577
2015,30-45 y.,3rd Quintile,Not born in Germany,0.18374,380,1514,0.16423,0.20326
2015,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88094,1148,1386,0.86389,0.89800
2015,30-45 y.,4th Quintile,Not born in Germany,0.11906,238,1386,0.10200,0.13611
2015,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.87021,1024,1242,0.85151,0.88891
2015,30-45 y.,5th Quintile,Not born in Germany,0.12979,218,1242,0.11109,0.14849
2015,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.72265,979,1491,0.69992,0.74538
2015,46-65 y.,1st Quintile,Not born in Germany,0.27735,512,1491,0.25462,0.30008
2015,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79030,1172,1516,0.76980,0.81080
2015,46-65 y.,2nd Quintile,Not born in Germany,0.20970,344,1516,0.18920,0.23020
2015,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86828,1273,1518,0.85126,0.88530
2015,46-65 y.,3rd Quintile,Not born in Germany,0.13172,245,1518,0.11470,0.14874
2015,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.90613,1690,1881,0.89294,0.91931
2015,46-65 y.,4th Quintile,Not born in Germany,0.09387,191,1881,0.08069,0.10706
2015,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92994,2315,2487,0.91990,0.93997
2015,46-65 y.,5th Quintile,Not born in Germany,0.07006,172,2487,0.06003,0.08010
2015,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.80051,585,751,0.77191,0.82911
2015,66 and older,1st Quintile,Not born in Germany,0.19949,166,751,0.17089,0.22809
2015,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90106,1138,1254,0.88453,0.91760
2015,66 and older,2nd Quintile,Not born in Germany,0.09894,116,1254,0.08240,0.11547
2015,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.95162,989,1065,0.93873,0.96452
2015,66 and older,3rd Quintile,Not born in Germany,0.04838,76,1065,0.03548,0.06127
2015,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95506,841,880,0.94136,0.96875
2015,66 and older,4th Quintile,Not born in Germany,0.04494,39,880,0.03125,0.05864
2015,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95445,897,939,0.94111,0.96780
2015,66 and older,5th Quintile,Not born in Germany,0.04555,42,939,0.03220,0.05889
2016,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.83717,1078,1462,0.81824,0.85610
2016,17-29 y.,1st Quintile,Not born in Germany,0.16283,384,1462,0.14390,0.18176
2016,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.86666,807,987,0.84544,0.88788
2016,17-29 y.,2nd Quintile,Not born in Germany,0.13334,180,987,0.11212,0.15456
2016,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.88893,670,796,0.86709,0.91077
2016,17-29 y.,3rd Quintile,Not born in Germany,0.11107,126,796,0.08923,0.13291
2016,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.90184,574,643,0.87883,0.92486
2016,17-29 y.,4th Quintile,Not born in Germany,0.09816,69,643,0.07514,0.12117
2016,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96137,466,498,0.94442,0.97831
2016,17-29 y.,5th Quintile,Not born in Germany,0.03863,32,498,0.02169,0.05558
2016,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.65903,879,1658,0.63621,0.68186
2016,30-45 y.,1st Quintile,Not born in Germany,0.34097,779,1658,0.31814,0.36379
2016,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.68452,948,1571,0.66153,0.70751
2016,30-45 y.,2nd Quintile,Not born in Germany,0.31548,623,1571,0.29249,0.33847
2016,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81849,1013,1376,0.79812,0.83886
2016,30-45 y.,3rd Quintile,Not born in Germany,0.18151,363,1376,0.16114,0.20188
2016,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.87267,1104,1396,0.85518,0.89016
2016,30-45 y.,4th Quintile,Not born in Germany,0.12733,292,1396,0.10984,0.14482
2016,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.84527,863,1097,0.82386,0.86668
2016,30-45 y.,5th Quintile,Not born in Germany,0.15473,234,1097,0.13332,0.17614
2016,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70309,876,1414,0.67926,0.72691
2016,46-65 y.,1st Quintile,Not born in Germany,0.29691,538,1414,0.27309,0.32074
2016,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78611,1113,1482,0.76522,0.80699
2016,46-65 y.,2nd Quintile,Not born in Germany,0.21389,369,1482,0.19301,0.23478
2016,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84871,1270,1519,0.83069,0.86674
2016,46-65 y.,3rd Quintile,Not born in Germany,0.15129,249,1519,0.13326,0.16931
2016,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89376,1596,1817,0.87959,0.90793
2016,46-65 y.,4th Quintile,Not born in Germany,0.10624,221,1817,0.09207,0.12041
2016,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91257,2184,2375,0.90120,0.92393
2016,46-65 y.,5th Quintile,Not born in Germany,0.08743,191,2375,0.07607,0.09880
2016,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.76973,536,700,0.73852,0.80094
2016,66 and older,1st Quintile,Not born in Germany,0.23027,164,700,0.19906,0.26148
2016,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90166,1089,1191,0.88474,0.91858
2016,66 and older,2nd Quintile,Not born in Germany,0.09834,102,1191,0.08142,0.11526
2016,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93181,944,1015,0.91629,0.94732
2016,66 and older,3rd Quintile,Not born in Germany,0.06819,71,1015,0.05268,0.08371
2016,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95520,817,854,0.94131,0.96908
2016,66 and older,4th Quintile,Not born in Germany,0.04480,37,854,0.03092,0.05869
2016,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95871,916,957,0.94610,0.97132
2016,66 and older,5th Quintile,Not born in Germany,0.04129,41,957,0.02868,0.05390
2017,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.79137,1043,1940,0.77328,0.80945
2017,17-29 y.,1st Quintile,Not born in Germany,0.20863,897,1940,0.19055,0.22672
2017,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.86746,763,943,0.84581,0.88912
2017,17-29 y.,2nd Quintile,Not born in Germany,0.13254,180,943,0.11088,0.15419
2017,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91547,671,756,0.89562,0.93531
2017,17-29 y.,3rd Quintile,Not born in Germany,0.08453,85,756,0.06469,0.10438
2017,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95274,607,653,0.93645,0.96903
2017,17-29 y.,4th Quintile,Not born in Germany,0.04726,46,653,0.03097,0.06355
2017,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96747,443,443,0.95093,0.98401
2017,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.61980,798,2289,0.59991,0.63970
2017,30-45 y.,1st Quintile,Not born in Germany,0.38020,1491,2289,0.36030,0.40009
2017,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.67912,898,1505,0.65552,0.70271
2017,30-45 y.,2nd Quintile,Not born in Germany,0.32088,607,1505,0.29729,0.34448
2017,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.79041,902,1252,0.76785,0.81296
2017,30-45 y.,3rd Quintile,Not born in Germany,0.20959,350,1252,0.18704,0.23215
2017,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.86212,938,1166,0.84232,0.88192
2017,30-45 y.,4th Quintile,Not born in Germany,0.13788,228,1166,0.11808,0.15768
2017,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.84642,775,983,0.82387,0.86897
2017,30-45 y.,5th Quintile,Not born in Germany,0.15358,208,983,0.13103,0.17613
2017,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.71161,871,1564,0.68915,0.73407
2017,46-65 y.,1st Quintile,Not born in Germany,0.28839,693,1564,0.26593,0.31085
2017,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.73794,1013,1422,0.71508,0.76081
2017,46-65 y.,2nd Quintile,Not born in Germany,0.26206,409,1422,0.23919,0.28492
2017,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84300,1245,1502,0.82459,0.86140
2017,46-65 y.,3rd Quintile,Not born in Germany,0.15700,257,1502,0.13860,0.17541
2017,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.87766,1566,1753,0.86232,0.89300
2017,46-65 y.,4th Quintile,Not born in Germany,0.12234,187,1753,0.10700,0.13768
2017,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91053,2063,2239,0.89871,0.92236
2017,46-65 y.,5th Quintile,Not born in Germany,0.08947,176,2239,0.07764,0.10129
2017,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.75873,505,684,0.72664,0.79081
2017,66 and older,1st Quintile,Not born in Germany,0.24127,179,684,0.20919,0.27336
2017,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91056,1058,1160,0.89413,0.92699
2017,66 and older,2nd Quintile,Not born in Germany,0.08944,102,1160,0.07301,0.10587
2017,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93208,960,1018,0.91662,0.94755
2017,66 and older,3rd Quintile,Not born in Germany,0.06792,58,1018,0.05245,0.08338
2017,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95052,797,846,0.93590,0.96514
2017,66 and older,4th Quintile,Not born in Germany,0.04948,49,846,0.03486,0.06410
2017,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.96918,873,906,0.95792,0.98044
2017,66 and older,5th Quintile,Not born in Germany,0.03082,33,906,0.01956,0.04208
2018,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.80140,1135,2342,0.78524,0.81757
2018,17-29 y.,1st Quintile,Not born in Germany,0.19860,1207,2342,0.18243,0.21476
2018,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.89561,902,1098,0.87752,0.91371
2018,17-29 y.,2nd Quintile,Not born in Germany,0.10439,196,1098,0.08629,0.12248
2018,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.92230,748,834,0.90412,0.94048
2018,17-29 y.,3rd Quintile,Not born in Germany,0.07770,86,834,0.05952,0.09588
2018,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95523,667,720,0.94011,0.97034
2018,17-29 y.,4th Quintile,Not born in Germany,0.04477,53,720,0.02966,0.05989
2018,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97622,506,506,0.96293,0.98951
2018,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.62843,756,2559,0.60970,0.64716
2018,30-45 y.,1st Quintile,Not born in Germany,0.37157,1803,2559,0.35284,0.39030
2018,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.69830,961,1566,0.67556,0.72104
2018,30-45 y.,2nd Quintile,Not born in Germany,0.30170,605,1566,0.27896,0.32444
2018,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.75966,961,1337,0.73675,0.78257
2018,30-45 y.,3rd Quintile,Not born in Germany,0.24034,376,1337,0.21743,0.26325
2018,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.86446,979,1215,0.84520,0.88371
2018,30-45 y.,4th Quintile,Not born in Germany,0.13554,236,1215,0.11629,0.15480
2018,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.86160,894,1087,0.84106,0.88214
2018,30-45 y.,5th Quintile,Not born in Germany,0.13840,193,1087,0.11786,0.15894
2018,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.73183,982,1832,0.71154,0.75212
2018,46-65 y.,1st Quintile,Not born in Germany,0.26817,850,1832,0.24788,0.28846
2018,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78522,1234,1636,0.76532,0.80513
2018,46-65 y.,2nd Quintile,Not born in Germany,0.21478,402,1636,0.19487,0.23468
2018,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84225,1382,1675,0.82479,0.85972
2018,46-65 y.,3rd Quintile,Not born in Germany,0.15775,293,1675,0.14028,0.17521
2018,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88162,1806,2017,0.86751,0.89572
2018,46-65 y.,4th Quintile,Not born in Germany,0.11838,211,2017,0.10428,0.13249
2018,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91495,2364,2542,0.90411,0.92580
2018,46-65 y.,5th Quintile,Not born in Germany,0.08505,178,2542,0.07420,0.09589
2018,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.75616,533,722,0.72482,0.78750
2018,66 and older,1st Quintile,Not born in Germany,0.24384,189,722,0.21250,0.27518
2018,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.89083,1069,1155,0.87283,0.90882
2018,66 and older,2nd Quintile,Not born in Germany,0.10917,86,1155,0.09118,0.12717
2018,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93572,967,1049,0.92087,0.95057
2018,66 and older,3rd Quintile,Not born in Germany,0.06428,82,1049,0.04943,0.07913
2018,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94354,806,847,0.92798,0.95909
2018,66 and older,4th Quintile,Not born in Germany,0.05646,41,847,0.04091,0.07202
2018,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.92736,931,978,0.91108,0.94363
2018,66 and older,5th Quintile,Not born in Germany,0.07264,47,978,0.05637,0.08892
2019,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.80544,1060,2174,0.78880,0.82209
2019,17-29 y.,1st Quintile,Not born in Germany,0.19456,1114,2174,0.17791,0.21120
2019,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.85035,843,1036,0.82862,0.87209
2019,17-29 y.,2nd Quintile,Not born in Germany,0.14965,193,1036,0.12791,0.17138
2019,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.94569,719,777,0.92974,0.96163
2019,17-29 y.,3rd Quintile,Not born in Germany,0.05431,58,777,0.03837,0.07026
2019,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91985,599,646,0.89890,0.94081
2019,17-29 y.,4th Quintile,Not born in Germany,0.08015,47,646,0.05919,0.10110
2019,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97129,466,466,0.95611,0.98647
2019,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.61392,733,2601,0.59521,0.63264
2019,30-45 y.,1st Quintile,Not born in Germany,0.38608,1868,2601,0.36736,0.40479
2019,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.70429,842,1334,0.67979,0.72879
2019,30-45 y.,2nd Quintile,Not born in Germany,0.29571,492,1334,0.27121,0.32021
2019,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.77680,928,1223,0.75345,0.80015
2019,30-45 y.,3rd Quintile,Not born in Germany,0.22320,295,1223,0.19985,0.24655
2019,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88643,860,1026,0.86700,0.90585
2019,30-45 y.,4th Quintile,Not born in Germany,0.11357,166,1026,0.09415,0.13300
2019,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.82895,751,944,0.80492,0.85299
2019,30-45 y.,5th Quintile,Not born in Germany,0.17105,193,944,0.14701,0.19508
2019,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.67925,903,1821,0.65780,0.70069
2019,46-65 y.,1st Quintile,Not born in Germany,0.32075,918,1821,0.29931,0.34220
2019,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78665,1128,1497,0.76589,0.80741
2019,46-65 y.,2nd Quintile,Not born in Germany,0.21335,369,1497,0.19259,0.23411
2019,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.82167,1331,1589,0.80284,0.84049
2019,46-65 y.,3rd Quintile,Not born in Germany,0.17833,258,1589,0.15951,0.19716
2019,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.87043,1610,1808,0.85494,0.88591
2019,46-65 y.,4th Quintile,Not born in Germany,0.12957,198,1808,0.11409,0.14506
2019,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.90120,2307,2512,0.88953,0.91287
2019,46-65 y.,5th Quintile,Not born in Germany,0.09880,205,2512,0.08713,0.11047
2019,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.77683,569,778,0.74756,0.80611
2019,66 and older,1st Quintile,Not born in Germany,0.22317,209,778,0.19389,0.25244
2019,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.89828,1091,1188,0.88109,0.91548
2019,66 and older,2nd Quintile,Not born in Germany,0.10172,97,1188,0.08452,0.11891
2019,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.91201,882,948,0.89396,0.93005
2019,66 and older,3rd Quintile,Not born in Germany,0.08799,66,948,0.06995,0.10604
2019,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95934,830,865,0.94617,0.97251
2019,66 and older,4th Quintile,Not born in Germany,0.04066,35,865,0.02749,0.05383
2019,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94840,895,938,0.93423,0.96256
2019,66 and older,5th Quintile,Not born in Germany,0.05160,43,938,0.03744,0.06577
2020,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.83378,999,1899,0.81703,0.85052
2020,17-29 y.,1st Quintile,Not born in Germany,0.16622,900,1899,0.14948,0.18297
2020,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.90866,807,956,0.89039,0.92693
2020,17-29 y.,2nd Quintile,Not born in Germany,0.09134,149,956,0.07307,0.10961
2020,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.95637,675,724,0.94149,0.97126
2020,17-29 y.,3rd Quintile,Not born in Germany,0.04363,49,724,0.02874,0.05851
2020,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.94368,629,680,0.92634,0.96102
2020,17-29 y.,4th Quintile,Not born in Germany,0.05632,51,680,0.03898,0.07366
2020,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97626,543,543,0.96344,0.98908
2020,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.61906,677,2335,0.59935,0.63876
2020,30-45 y.,1st Quintile,Not born in Germany,0.38094,1658,2335,0.36124,0.40065
2020,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.75950,855,1322,0.73645,0.78255
2020,30-45 y.,2nd Quintile,Not born in Germany,0.24050,467,1322,0.21745,0.26355
2020,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81438,836,1065,0.79101,0.83774
2020,30-45 y.,3rd Quintile,Not born in Germany,0.18562,229,1065,0.16226,0.20899
2020,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88076,902,1084,0.86146,0.90007
2020,30-45 y.,4th Quintile,Not born in Germany,0.11924,182,1084,0.09993,0.13854
2020,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.84677,939,1127,0.82573,0.86781
2020,30-45 y.,5th Quintile,Not born in Germany,0.15323,188,1127,0.13219,0.17427
2020,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70486,886,1761,0.68356,0.72617
2020,46-65 y.,1st Quintile,Not born in Germany,0.29514,875,1761,0.27383,0.31644
2020,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78413,1141,1505,0.76334,0.80492
2020,46-65 y.,2nd Quintile,Not born in Germany,0.21587,364,1505,0.19508,0.23666
2020,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86746,1366,1603,0.85085,0.88406
2020,46-65 y.,3rd Quintile,Not born in Germany,0.13254,237,1603,0.11594,0.14915
2020,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88988,1753,1960,0.87602,0.90374
2020,46-65 y.,4th Quintile,Not born in Germany,0.11012,207,1960,0.09626,0.12398
2020,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91140,2993,3233,0.90160,0.92119
2020,46-65 y.,5th Quintile,Not born in Germany,0.08860,240,3233,0.07881,0.09840
2020,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79168,589,802,0.76356,0.81981
2020,66 and older,1st Quintile,Not born in Germany,0.20832,213,802,0.18019,0.23644
2020,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91118,1084,1181,0.89495,0.92741
2020,66 and older,2nd Quintile,Not born in Germany,0.08882,97,1181,0.07259,0.10505
2020,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93279,865,930,0.91668,0.94889
2020,66 and older,3rd Quintile,Not born in Germany,0.06721,65,930,0.05111,0.08332
2020,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94826,834,872,0.93355,0.96297
2020,66 and older,4th Quintile,Not born in Germany,0.05174,38,872,0.03703,0.06645
2020,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94801,1064,1119,0.93500,0.96102
2020,66 and older,5th Quintile,Not born in Germany,0.05199,55,1119,0.03898,0.06500
2021,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.79270,636,1355,0.77111,0.81430
2021,17-29 y.,1st Quintile,Not born in Germany,0.20730,719,1355,0.18570,0.22889
2021,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.90637,551,688,0.88458,0.92815
2021,17-29 y.,2nd Quintile,Not born in Germany,0.09363,137,688,0.07185,0.11542
2021,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.93780,480,550,0.91759,0.95800
2021,17-29 y.,3rd Quintile,Not born in Germany,0.06220,70,550,0.04200,0.08241
2021,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.92634,420,471,0.90272,0.94995
2021,17-29 y.,4th Quintile,Not born in Germany,0.07366,51,471,0.05005,0.09728
2021,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96693,352,352,0.94822,0.98564
2021,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.60873,470,1645,0.58514,0.63232
2021,30-45 y.,1st Quintile,Not born in Germany,0.39127,1175,1645,0.36768,0.41486
2021,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77255,543,1012,0.74671,0.79839
2021,30-45 y.,2nd Quintile,Not born in Germany,0.22745,469,1012,0.20161,0.25329
2021,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81671,625,857,0.79079,0.84263
2021,30-45 y.,3rd Quintile,Not born in Germany,0.18329,232,857,0.15737,0.20921
2021,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.85644,620,782,0.83185,0.88104
2021,30-45 y.,4th Quintile,Not born in Germany,0.14356,162,782,0.11896,0.16815
2021,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.83693,653,835,0.81186,0.86201
2021,30-45 y.,5th Quintile,Not born in Germany,0.16307,182,835,0.13799,0.18814
2021,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.72154,637,1250,0.69668,0.74640
2021,46-65 y.,1st Quintile,Not born in Germany,0.27846,613,1250,0.25360,0.30332
2021,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.74809,835,1129,0.72275,0.77342
2021,46-65 y.,2nd Quintile,Not born in Germany,0.25191,294,1129,0.22658,0.27725
2021,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84351,971,1164,0.82263,0.86439
2021,46-65 y.,3rd Quintile,Not born in Germany,0.15649,193,1164,0.13561,0.17737
2021,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.86073,1198,1362,0.84233,0.87912
2021,46-65 y.,4th Quintile,Not born in Germany,0.13927,164,1362,0.12088,0.15767
2021,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91967,2110,2295,0.90855,0.93080
2021,46-65 y.,5th Quintile,Not born in Germany,0.08033,185,2295,0.06920,0.09145
2021,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.81146,509,671,0.78184,0.84108
2021,66 and older,1st Quintile,Not born in Germany,0.18854,162,671,0.15892,0.21816
2021,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91732,749,811,0.89836,0.93629
2021,66 and older,2nd Quintile,Not born in Germany,0.08268,62,811,0.06371,0.10164
2021,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.92491,603,643,0.90452,0.94529
2021,66 and older,3rd Quintile,Not born in Germany,0.07509,40,643,0.05471,0.09548
2021,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95815,603,603,0.94215,0.97415
2021,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.91481,780,827,0.89577,0.93385
2021,66 and older,5th Quintile,Not born in Germany,0.08519,47,827,0.06615,0.10423
2022,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.75226,566,1185,0.72767,0.77685
2022,17-29 y.,1st Quintile,Not born in Germany,0.24774,619,1185,0.22315,0.27233
2022,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.90487,470,630,0.88194,0.92780
2022,17-29 y.,2nd Quintile,Not born in Germany,0.09513,160,630,0.07220,0.11806
2022,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.94804,396,469,0.92793,0.96815
2022,17-29 y.,3rd Quintile,Not born in Germany,0.05196,73,469,0.03185,0.07207
2022,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.94515,368,412,0.92314,0.96716
2022,17-29 y.,4th Quintile,Not born in Germany,0.05485,44,412,0.03284,0.07686
2022,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95490,330,330,0.93247,0.97732
2022,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.57200,397,1405,0.54612,0.59789
2022,30-45 y.,1st Quintile,Not born in Germany,0.42800,1008,1405,0.40211,0.45388
2022,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.76828,524,878,0.74035,0.79620
2022,30-45 y.,2nd Quintile,Not born in Germany,0.23172,354,878,0.20380,0.25965
2022,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81549,568,762,0.78793,0.84305
2022,30-45 y.,3rd Quintile,Not born in Germany,0.18451,194,762,0.15695,0.21207
2022,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.87305,636,802,0.84999,0.89610
2022,30-45 y.,4th Quintile,Not born in Germany,0.12695,166,802,0.10390,0.15001
