"germborn","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"in Deutschland geboren","2014","Realschule","3","1358","0.960978353308405","0.951038523972566","0.970918182644244"
"in Deutschland geboren","2014","Realschule","4","1664","0.963030786824562","0.954213085978971","0.971848487670154"
"in Deutschland geboren","2014","Realschule","5 Einkommensstärkstes Quintil","1432","0.974263307363513","0.966187752265499","0.982338862461526"
"nicht in Deutschland geboren","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","295","0.372790484672024","0.333739753297029","0.41184121604702"
"nicht in Deutschland geboren","2014","(Fach-)Abitur","2","305","0.362627920813863","0.327752954379307","0.397502887248419"
"nicht in Deutschland geboren","2014","(Fach-)Abitur","3","231","0.302894118712309","0.269046645287582","0.336741592137036"
"nicht in Deutschland geboren","2014","(Fach-)Abitur","4","238","0.187554747477238","0.163102553711809","0.212006941242666"
"nicht in Deutschland geboren","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","111","0.10421679484325","0.0847670353049236","0.123666554381576"
"nicht in Deutschland geboren","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","220","0.391762539443747","0.349103395731222","0.434421683156272"
"nicht in Deutschland geboren","2014","(noch) kein Abschluss","2","120","0.385468781689062","0.334910806474854","0.436026756903269"
"nicht in Deutschland geboren","2014","(noch) kein Abschluss","3","43","0.217256893730574","0.162640572747031","0.271873214714116"
"nicht in Deutschland geboren","2014","(noch) kein Abschluss","4","28","","",""
"nicht in Deutschland geboren","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"nicht in Deutschland geboren","2014","AkademikerIn","1 Einkommensschwächstes Quintil","171","0.32982563901215","0.280780400708866","0.378870877315435"
"nicht in Deutschland geboren","2014","AkademikerIn","2","161","0.26993904060376","0.231373305644283","0.308504775563237"
"nicht in Deutschland geboren","2014","AkademikerIn","3","197","0.223642458317513","0.194211070242419","0.253073846392607"
"nicht in Deutschland geboren","2014","AkademikerIn","4","234","0.112636030692519","0.0963915378021635","0.128880523582875"
"nicht in Deutschland geboren","2014","AkademikerIn","5 Einkommensstärkstes Quintil","348","0.0965142345902265","0.0861856785631115","0.106842790617341"
"nicht in Deutschland geboren","2014","Hauptschule","1 Einkommensschwächstes Quintil","581","0.227558723129755","0.20781388272109","0.24730356353842"
"nicht in Deutschland geboren","2014","Hauptschule","2","607","0.193294311734978","0.17687174980515","0.209716873664807"
"nicht in Deutschland geboren","2014","Hauptschule","3","352","0.144400840983243","0.12772639680178","0.161075285164706"
"nicht in Deutschland geboren","2014","Hauptschule","4","250","0.109344702693089","0.0945404996763097","0.124148905709868"
"nicht in Deutschland geboren","2014","Hauptschule","5 Einkommensstärkstes Quintil","96","0.117524459237116","0.0964141399987368","0.138634778475496"
"nicht in Deutschland geboren","2014","Realschule","1 Einkommensschwächstes Quintil","66","0.0484640462763336","0.0341862677993494","0.0627418247533178"
"nicht in Deutschland geboren","2014","Realschule","2","94","0.0441343838209292","0.0333212038940204","0.054947563747838"
"nicht in Deutschland geboren","2014","Realschule","3","100","0.0390216466915954","0.0290818173557563","0.0489614760274344"
"nicht in Deutschland geboren","2014","Realschule","4","95","0.036969213175438","0.0281515123298465","0.0457869140210294"
"nicht in Deutschland geboren","2014","Realschule","5 Einkommensstärkstes Quintil","45","0.0257366926364875","0.0176611375384736","0.0338122477345015"
"in Deutschland geboren","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","272","0.562575005770905","0.525641248748546","0.599508762793264"
"in Deutschland geboren","2015","(Fach-)Abitur","2","386","0.602264696009713","0.56730711466821","0.637222277351216"
"in Deutschland geboren","2015","(Fach-)Abitur","3","451","0.702793056885285","0.669502426841213","0.736083686929356"
"in Deutschland geboren","2015","(Fach-)Abitur","4","730","0.799032320030937","0.774220449123498","0.823844190938377"
"in Deutschland geboren","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","860","0.88254391687184","0.862578827120619","0.90250900662306"
"in Deutschland geboren","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","238","0.571868964560868","0.528191114715879","0.615546814405858"
"in Deutschland geboren","2015","(noch) kein Abschluss","2","209","0.690499858117268","0.640622511225885","0.740377205008652"
"in Deutschland geboren","2015","(noch) kein Abschluss","3","147","0.721243660856319","0.658788421570074","0.783698900142563"
"in Deutschland geboren","2015","(noch) kein Abschluss","4","168","0.877498227664277","0.832059370152082","0.922937085176473"
"in Deutschland geboren","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","126","0.823260210445331","0.760958126360718","0.885562294529945"
"in Deutschland geboren","2015","AkademikerIn","1 Einkommensschwächstes Quintil","190","0.674454605524549","0.628534779338723","0.720374431710375"
"in Deutschland geboren","2015","AkademikerIn","2","318","0.719051109808279","0.681691336175085","0.756410883441473"
"in Deutschland geboren","2015","AkademikerIn","3","501","0.786253232987136","0.756183471413215","0.816322994561058"
"in Deutschland geboren","2015","AkademikerIn","4","1180","0.85090845295584","0.833043721094833","0.868773184816846"
"in Deutschland geboren","2015","AkademikerIn","5 Einkommensstärkstes Quintil","2762","0.895287483859788","0.884720189972306","0.905854777747269"
"in Deutschland geboren","2015","Hauptschule","1 Einkommensschwächstes Quintil","996","0.723144903302237","0.701522494891023","0.74476731171345"
"in Deutschland geboren","2015","Hauptschule","2","1322","0.818285873226323","0.800799226849946","0.8357725196027"
"in Deutschland geboren","2015","Hauptschule","3","1357","0.837057797166123","0.819724971637065","0.854390622695181"
"in Deutschland geboren","2015","Hauptschule","4","1384","0.8899773276283","0.874887869795557","0.905066785461042"
"in Deutschland geboren","2015","Hauptschule","5 Einkommensstärkstes Quintil","841","0.872328806756904","0.851207277782325","0.893450335731483"
"in Deutschland geboren","2015","Realschule","1 Einkommensschwächstes Quintil","789","0.961779845996321","0.948890743401326","0.974668948591315"
"in Deutschland geboren","2015","Realschule","2","1028","0.935459936120231","0.921043985523579","0.949875886716883"
"in Deutschland geboren","2015","Realschule","3","1273","0.954045022988185","0.942924883141388","0.965165162834983"
"in Deutschland geboren","2015","Realschule","4","1612","0.966878657427979","0.958386881404559","0.9753704334514"
"in Deutschland geboren","2015","Realschule","5 Einkommensstärkstes Quintil","1562","0.966538636535983","0.957765038118325","0.975312234953642"
"nicht in Deutschland geboren","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","421","0.437424994229095","0.400491237206737","0.474358751251454"
"nicht in Deutschland geboren","2015","(Fach-)Abitur","2","367","0.397735303990287","0.362777722648783","0.43269288533179"
"nicht in Deutschland geboren","2015","(Fach-)Abitur","3","273","0.297206943114715","0.263916313070644","0.330497573158787"
"nicht in Deutschland geboren","2015","(Fach-)Abitur","4","272","0.200967679969063","0.176155809061623","0.225779550876502"
"nicht in Deutschland geboren","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","139","0.11745608312816","0.09749099337694","0.137421172879381"
"nicht in Deutschland geboren","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","255","0.428131035439132","0.384453185594142","0.471808885284121"
"nicht in Deutschland geboren","2015","(noch) kein Abschluss","2","121","0.309500141882731","0.259622794991348","0.359377488774115"
"nicht in Deutschland geboren","2015","(noch) kein Abschluss","3","51","0.278756339143681","0.216301099857436","0.341211578429926"
"nicht in Deutschland geboren","2015","(noch) kein Abschluss","4","32","0.122501772335723","0.0770629148235274","0.167940629847918"
"nicht in Deutschland geboren","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"nicht in Deutschland geboren","2015","AkademikerIn","1 Einkommensschwächstes Quintil","210","0.325545394475451","0.279625568289625","0.371465220661277"
"nicht in Deutschland geboren","2015","AkademikerIn","2","238","0.280948890191721","0.243589116558527","0.318308663824915"
"nicht in Deutschland geboren","2015","AkademikerIn","3","213","0.213746767012864","0.183677005438942","0.243816528586785"
"nicht in Deutschland geboren","2015","AkademikerIn","4","347","0.14909154704416","0.131226815183154","0.166956278905167"
"nicht in Deutschland geboren","2015","AkademikerIn","5 Einkommensstärkstes Quintil","463","0.104712516140212","0.0941452222527309","0.115279810027694"
"nicht in Deutschland geboren","2015","Hauptschule","1 Einkommensschwächstes Quintil","649","0.276855096697763","0.25523268828655","0.298477505108977"
"nicht in Deutschland geboren","2015","Hauptschule","2","546","0.181714126773677","0.1642274803973","0.199200773150054"
"nicht in Deutschland geboren","2015","Hauptschule","3","387","0.162942202833877","0.145609377304819","0.180275028362935"
"nicht in Deutschland geboren","2015","Hauptschule","4","268","0.1100226723717","0.0949332145389577","0.125112130204443"
"nicht in Deutschland geboren","2015","Hauptschule","5 Einkommensstärkstes Quintil","118","0.127671193243096","0.106549664268517","0.148792722217675"
"nicht in Deutschland geboren","2015","Realschule","1 Einkommensschwächstes Quintil","61","0.0382201540036791","0.0253310514086848","0.0511092565986735"
"nicht in Deutschland geboren","2015","Realschule","2","88","0.0645400638797686","0.0501241132831165","0.0789560144764207"
"nicht in Deutschland geboren","2015","Realschule","3","89","0.0459549770118146","0.0348348371650168","0.0570751168586124"
"nicht in Deutschland geboren","2015","Realschule","4","94","0.0331213425720209","0.0246295665486003","0.0416131185954415"
"nicht in Deutschland geboren","2015","Realschule","5 Einkommensstärkstes Quintil","52","0.0334613634640168","0.0246877650463583","0.0422349618816754"
"in Deutschland geboren","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","251","0.603061568699639","0.572691700097138","0.633431437302139"
"in Deutschland geboren","2016","(Fach-)Abitur","2","326","0.609610979509318","0.57175687827403","0.647465080744607"
"in Deutschland geboren","2016","(Fach-)Abitur","3","411","0.6750958505853","0.639036247975368","0.711155453195233"
"in Deutschland geboren","2016","(Fach-)Abitur","4","717","0.784555770834952","0.758453338167462","0.810658203502441"
"in Deutschland geboren","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","837","0.883048441150993","0.862989643140461","0.903107239161524"
"in Deutschland geboren","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","164","0.446999854711118","0.420806184235863","0.473193525186373"
"in Deutschland geboren","2016","(noch) kein Abschluss","2","224","0.724779594125652","0.677236051847033","0.772323136404271"
"in Deutschland geboren","2016","(noch) kein Abschluss","3","142","0.774728059989803","0.715941855822815","0.833514264156791"
"in Deutschland geboren","2016","(noch) kein Abschluss","4","159","0.85819025836589","0.808716348845637","0.907664167886143"
"in Deutschland geboren","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","148","0.840112496119436","0.783500152173081","0.896724840065792"
"in Deutschland geboren","2016","AkademikerIn","1 Einkommensschwächstes Quintil","137","0.583679593233395","0.550383509909135","0.616975676557656"
"in Deutschland geboren","2016","AkademikerIn","2","275","0.709101962552436","0.667776869509015","0.750427055595857"
"in Deutschland geboren","2016","AkademikerIn","3","456","0.812988231423778","0.783127252623705","0.842849210223852"
"in Deutschland geboren","2016","AkademikerIn","4","1074","0.833477762740657","0.813641421507091","0.853314103974223"
"in Deutschland geboren","2016","AkademikerIn","5 Einkommensstärkstes Quintil","2733","0.892103794628456","0.881307063640302","0.90290052561661"
"in Deutschland geboren","2016","Hauptschule","1 Einkommensschwächstes Quintil","816","0.71445854529076","0.694068625606192","0.734848464975327"
"in Deutschland geboren","2016","Hauptschule","2","1207","0.801247678529126","0.782033300364889","0.820462056693363"
"in Deutschland geboren","2016","Hauptschule","3","1173","0.827129189121466","0.807993241672143","0.846265136570788"
"in Deutschland geboren","2016","Hauptschule","4","1399","0.866149870018542","0.849911621374616","0.882388118662469"
"in Deutschland geboren","2016","Hauptschule","5 Einkommensstärkstes Quintil","813","0.85058093968471","0.827766621431844","0.873395257937575"
"in Deutschland geboren","2016","Realschule","1 Einkommensschwächstes Quintil","652","0.940528867466052","0.923169156280788","0.957888578651316"
"in Deutschland geboren","2016","Realschule","2","925","0.959218237999655","0.946879202282016","0.971557273717294"
"in Deutschland geboren","2016","Realschule","3","1129","0.959286400784295","0.948123456939718","0.970449344628872"
"in Deutschland geboren","2016","Realschule","4","1614","0.966259164382188","0.957668398180204","0.974849930584172"
"in Deutschland geboren","2016","Realschule","5 Einkommensstärkstes Quintil","1475","0.971953556942317","0.96366970217664","0.980237411707995"
"nicht in Deutschland geboren","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","746","0.396938431300361","0.366568562697861","0.427308299902862"
"nicht in Deutschland geboren","2016","(Fach-)Abitur","2","312","0.390389020490682","0.352534919255393","0.42824312172597"
"nicht in Deutschland geboren","2016","(Fach-)Abitur","3","237","0.3249041494147","0.288844546804767","0.360963752024632"
"nicht in Deutschland geboren","2016","(Fach-)Abitur","4","236","0.215444229165049","0.189341796497559","0.241546661832538"
"nicht in Deutschland geboren","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","149","0.116951558849007","0.096892760838476","0.137010356859539"
"nicht in Deutschland geboren","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1220","0.553000145288882","0.526806474813627","0.579193815764137"
"nicht in Deutschland geboren","2016","(noch) kein Abschluss","2","115","0.275220405874348","0.227676863595729","0.322763948152967"
"nicht in Deutschland geboren","2016","(noch) kein Abschluss","3","52","0.225271940010197","0.166485735843209","0.284058144177185"
"nicht in Deutschland geboren","2016","(noch) kein Abschluss","4","32","0.14180974163411","0.0923358321138567","0.191283651154363"
"nicht in Deutschland geboren","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"nicht in Deutschland geboren","2016","AkademikerIn","1 Einkommensschwächstes Quintil","705","0.416320406766604","0.383024323442344","0.449616490090865"
"nicht in Deutschland geboren","2016","AkademikerIn","2","189","0.290898037447564","0.249572944404143","0.332223130490985"
"nicht in Deutschland geboren","2016","AkademikerIn","3","199","0.187011768576222","0.157150789776148","0.216872747376296"
"nicht in Deutschland geboren","2016","AkademikerIn","4","281","0.166522237259343","0.146685896025777","0.186358578492909"
"nicht in Deutschland geboren","2016","AkademikerIn","5 Einkommensstärkstes Quintil","439","0.107896205371544","0.0970994743833899","0.118692936359698"
"nicht in Deutschland geboren","2016","Hauptschule","1 Einkommensschwächstes Quintil","1069","0.28554145470924","0.265151535024673","0.305931374393808"
"nicht in Deutschland geboren","2016","Hauptschule","2","450","0.198752321470874","0.179537943306637","0.217966699635111"
"nicht in Deutschland geboren","2016","Hauptschule","3","327","0.172870810878534","0.153734863429212","0.192006758327857"
"nicht in Deutschland geboren","2016","Hauptschule","4","290","0.133850129981458","0.117611881337531","0.150088378625384"
"nicht in Deutschland geboren","2016","Hauptschule","5 Einkommensstärkstes Quintil","125","0.14941906031529","0.126604742062425","0.172233378568156"
"nicht in Deutschland geboren","2016","Realschule","1 Einkommensschwächstes Quintil","61","0.059471132533948","0.0421114213486843","0.0768308437192118"
"nicht in Deutschland geboren","2016","Realschule","2","62","0.0407817620003452","0.0284427262827059","0.0531207977179844"
"nicht in Deutschland geboren","2016","Realschule","3","75","0.0407135992157054","0.0295506553711284","0.0518765430602823"
"nicht in Deutschland geboren","2016","Realschule","4","83","0.0337408356178125","0.0251500694158285","0.0423316018197965"
"nicht in Deutschland geboren","2016","Realschule","5 Einkommensstärkstes Quintil","51","0.0280464430576826","0.0197625882920053","0.0363302978233599"
"in Deutschland geboren","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","271","0.561451861782795","0.532430144181236","0.590473579384354"
"in Deutschland geboren","2017","(Fach-)Abitur","2","377","0.598667541456373","0.562304066488579","0.635031016424167"
"in Deutschland geboren","2017","(Fach-)Abitur","3","480","0.682681997053162","0.648708751356371","0.716655242749953"
"in Deutschland geboren","2017","(Fach-)Abitur","4","871","0.839409708368799","0.817431244477073","0.861388172260524"
"in Deutschland geboren","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1063","0.857929934731124","0.838395402762128","0.87746446670012"
"in Deutschland geboren","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","195","0.439477069188896","0.416355023249797","0.462599115127996"
"in Deutschland geboren","2017","(noch) kein Abschluss","2","203","0.581328926996364","0.533399931048626","0.629257922944103"
"in Deutschland geboren","2017","(noch) kein Abschluss","3","179","0.743385702630172","0.687543609734591","0.799227795525752"
"in Deutschland geboren","2017","(noch) kein Abschluss","4","219","0.893413063677979","0.855006947660475","0.931819179695483"
"in Deutschland geboren","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","168","0.891195604621287","0.845955652675294","0.936435556567281"
"in Deutschland geboren","2017","AkademikerIn","1 Einkommensschwächstes Quintil","151","0.562804925365644","0.530803905783787","0.5948059449475"
"in Deutschland geboren","2017","AkademikerIn","2","261","0.660405889354685","0.618040323045359","0.702771455664012"
"in Deutschland geboren","2017","AkademikerIn","3","482","0.808917798925575","0.779214624039106","0.838620973812044"
"in Deutschland geboren","2017","AkademikerIn","4","1146","0.847097778663966","0.828312735230498","0.865882822097433"
"in Deutschland geboren","2017","AkademikerIn","5 Einkommensstärkstes Quintil","3298","0.887396493035326","0.877299305719411","0.89749368035124"
"in Deutschland geboren","2017","Hauptschule","1 Einkommensschwächstes Quintil","776","0.693774732249591","0.673614478804477","0.713934985694704"
"in Deutschland geboren","2017","Hauptschule","2","1137","0.809606950429851","0.790327135437443","0.828886765422259"
"in Deutschland geboren","2017","Hauptschule","3","1214","0.808872711901243","0.789361365794423","0.828384058008063"
"in Deutschland geboren","2017","Hauptschule","4","1544","0.8651393051861","0.849476680710358","0.880801929661842"
"in Deutschland geboren","2017","Hauptschule","5 Einkommensstärkstes Quintil","996","0.870999998485224","0.851395210603625","0.890604786366823"
"in Deutschland geboren","2017","Realschule","1 Einkommensschwächstes Quintil","590","0.941057404471585","0.922839296858572","0.959275512084598"
"in Deutschland geboren","2017","Realschule","2","936","0.931473566948895","0.915915426090603","0.947031707807187"
"in Deutschland geboren","2017","Realschule","3","1266","0.954392533055603","0.943242698036623","0.965542368074583"
"in Deutschland geboren","2017","Realschule","4","1893","0.964344618009216","0.95615839717406","0.972530838844371"
"in Deutschland geboren","2017","Realschule","5 Einkommensstärkstes Quintil","1991","0.975855326317039","0.969210638997627","0.98250001363645"
"nicht in Deutschland geboren","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","852","0.438548138217205","0.409526420615646","0.467569855818764"
"nicht in Deutschland geboren","2017","(Fach-)Abitur","2","321","0.401332458543627","0.364968983575833","0.437695933511421"
"nicht in Deutschland geboren","2017","(Fach-)Abitur","3","241","0.317318002946838","0.283344757250047","0.351291248643629"
"nicht in Deutschland geboren","2017","(Fach-)Abitur","4","201","0.160590291631201","0.138611827739476","0.182568755522927"
"nicht in Deutschland geboren","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","164","0.142070065268876","0.12253553329988","0.161604597237872"
"nicht in Deutschland geboren","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1575","0.560522930811104","0.537400884872004","0.583644976750203"
"nicht in Deutschland geboren","2017","(noch) kein Abschluss","2","204","0.418671073003636","0.370742077055897","0.466600068951374"
"nicht in Deutschland geboren","2017","(noch) kein Abschluss","3","56","0.256614297369828","0.200772204474248","0.312456390265409"
"nicht in Deutschland geboren","2017","(noch) kein Abschluss","4","29","","",""
"nicht in Deutschland geboren","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"nicht in Deutschland geboren","2017","AkademikerIn","1 Einkommensschwächstes Quintil","772","0.437195074634357","0.4051940550525","0.469196094216213"
"nicht in Deutschland geboren","2017","AkademikerIn","2","219","0.339594110645315","0.297228544335988","0.381959676954641"
"nicht in Deutschland geboren","2017","AkademikerIn","3","191","0.191082201074425","0.161379026187956","0.220785375960894"
"nicht in Deutschland geboren","2017","AkademikerIn","4","264","0.152902221336035","0.134117177902568","0.171687264769502"
"nicht in Deutschland geboren","2017","AkademikerIn","5 Einkommensstärkstes Quintil","467","0.112603506964675","0.10250631964876","0.122700694280589"
"nicht in Deutschland geboren","2017","Hauptschule","1 Einkommensschwächstes Quintil","1232","0.306225267750409","0.286065014305296","0.326385521195523"
"nicht in Deutschland geboren","2017","Hauptschule","2","456","0.190393049570149","0.171113234577741","0.209672864562557"
"nicht in Deutschland geboren","2017","Hauptschule","3","346","0.191127288098757","0.171615941991937","0.210638634205577"
"nicht in Deutschland geboren","2017","Hauptschule","4","283","0.1348606948139","0.119198070338158","0.150523319289642"
"nicht in Deutschland geboren","2017","Hauptschule","5 Einkommensstärkstes Quintil","127","0.129000001514776","0.109395213633177","0.148604789396375"
"nicht in Deutschland geboren","2017","Realschule","1 Einkommensschwächstes Quintil","52","0.0589425955284147","0.0407244879154019","0.0771607031414275"
"nicht in Deutschland geboren","2017","Realschule","2","77","0.0685264330511054","0.0529682921928131","0.0840845739093977"
"nicht in Deutschland geboren","2017","Realschule","3","79","0.0456074669443969","0.0344576319254168","0.0567573019633771"
"nicht in Deutschland geboren","2017","Realschule","4","78","0.0356553819907845","0.0274691611556288","0.0438416028259403"
"nicht in Deutschland geboren","2017","Realschule","5 Einkommensstärkstes Quintil","59","0.0241446736829614","0.0174999863635499","0.0307893610023728"
"in Deutschland geboren","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","233","0.586949925559317","0.555184906604076","0.618714944514558"
"in Deutschland geboren","2018","(Fach-)Abitur","2","324","0.618227943322079","0.58035178387694","0.656104102767217"
"in Deutschland geboren","2018","(Fach-)Abitur","3","492","0.697266442370138","0.663800082842638","0.730732801897639"
"in Deutschland geboren","2018","(Fach-)Abitur","4","848","0.777362304194037","0.752551130956549","0.802173477431526"
"in Deutschland geboren","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1131","0.868698657697054","0.850261634991202","0.887135680402907"
"in Deutschland geboren","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","171","0.415164814436863","0.390657857954612","0.439671770919115"
"in Deutschland geboren","2018","(noch) kein Abschluss","2","150","0.531563257136796","0.481782970620286","0.581343543653306"
"in Deutschland geboren","2018","(noch) kein Abschluss","3","163","0.685702399714654","0.627807809855042","0.743596989574267"
"in Deutschland geboren","2018","(noch) kein Abschluss","4","197","0.792301533425224","0.742116626433914","0.842486440416534"
"in Deutschland geboren","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","164","0.892626672182106","0.847649149260787","0.937604195103425"
"in Deutschland geboren","2018","AkademikerIn","1 Einkommensschwächstes Quintil","138","0.537358374745501","0.501886710383251","0.572830039107752"
"in Deutschland geboren","2018","AkademikerIn","2","235","0.652838005321021","0.60919056366928","0.696485446972762"
"in Deutschland geboren","2018","AkademikerIn","3","398","0.760975958737724","0.726678564210986","0.795273353264461"
"in Deutschland geboren","2018","AkademikerIn","4","1164","0.85123156922356","0.832722560048033","0.869740578399087"
"in Deutschland geboren","2018","AkademikerIn","5 Einkommensstärkstes Quintil","3275","0.884569454858953","0.874339478205557","0.89479943151235"
"in Deutschland geboren","2018","Hauptschule","1 Einkommensschwächstes Quintil","685","0.678460158731142","0.656185408776048","0.700734908686236"
"in Deutschland geboren","2018","Hauptschule","2","1004","0.777955333384482","0.75664351593969","0.799267150829273"
"in Deutschland geboren","2018","Hauptschule","3","1124","0.818691126476674","0.799029399902247","0.838352853051102"
"in Deutschland geboren","2018","Hauptschule","4","1502","0.842453115363697","0.825552334877798","0.859353895849596"
"in Deutschland geboren","2018","Hauptschule","5 Einkommensstärkstes Quintil","1080","0.873046316769074","0.854395464719259","0.891697168818889"
"in Deutschland geboren","2018","Realschule","1 Einkommensschwächstes Quintil","550","0.939331797283964","0.920403237876149","0.958260356691779"
"in Deutschland geboren","2018","Realschule","2","825","0.947567695218153","0.93275639919128","0.962378991245027"
"in Deutschland geboren","2018","Realschule","3","1120","0.93843392713698","0.924822857429234","0.952044996844726"
"in Deutschland geboren","2018","Realschule","4","1910","0.963231216165608","0.954977225648355","0.971485206682861"
"in Deutschland geboren","2018","Realschule","5 Einkommensstärkstes Quintil","2028","0.974341701304359","0.967550019948724","0.981133382659994"
"nicht in Deutschland geboren","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","690","0.413050074440683","0.381285055485442","0.444815093395924"
"nicht in Deutschland geboren","2018","(Fach-)Abitur","2","308","0.381772056677921","0.343895897232783","0.41964821612306"
"nicht in Deutschland geboren","2018","(Fach-)Abitur","3","232","0.302733557629862","0.269267198102361","0.336199917157362"
"nicht in Deutschland geboren","2018","(Fach-)Abitur","4","232","0.222637695805963","0.197826522568474","0.247448869043451"
"nicht in Deutschland geboren","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","158","0.131301342302946","0.112864319597093","0.149738365008798"
"nicht in Deutschland geboren","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1382","0.584835185563137","0.560328229080885","0.609342142045388"
"nicht in Deutschland geboren","2018","(noch) kein Abschluss","2","236","0.468436742863204","0.418656456346694","0.518217029379714"
"nicht in Deutschland geboren","2018","(noch) kein Abschluss","3","84","0.314297600285346","0.256403010425733","0.372192190144958"
"nicht in Deutschland geboren","2018","(noch) kein Abschluss","4","54","0.207698466574776","0.157513559583466","0.257883373566086"
"nicht in Deutschland geboren","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"nicht in Deutschland geboren","2018","AkademikerIn","1 Einkommensschwächstes Quintil","621","0.462641625254499","0.427169960892248","0.49811328961675"
"nicht in Deutschland geboren","2018","AkademikerIn","2","222","0.347161994678979","0.303514553027238","0.39080943633072"
"nicht in Deutschland geboren","2018","AkademikerIn","3","196","0.239024041262276","0.204726646735539","0.273321435789014"
"nicht in Deutschland geboren","2018","AkademikerIn","4","256","0.14876843077644","0.130259421600913","0.167277439951967"
"nicht in Deutschland geboren","2018","AkademikerIn","5 Einkommensstärkstes Quintil","473","0.115430545141046","0.10520056848765","0.125660521794443"
"nicht in Deutschland geboren","2018","Hauptschule","1 Einkommensschwächstes Quintil","1004","0.321539841268858","0.299265091313764","0.343814591223953"
"nicht in Deutschland geboren","2018","Hauptschule","2","457","0.222044666615518","0.200732849170727","0.24335648406031"
"nicht in Deutschland geboren","2018","Hauptschule","3","351","0.181308873523326","0.161647146948898","0.200970600097753"
"nicht in Deutschland geboren","2018","Hauptschule","4","283","0.157546884636303","0.140646104150404","0.174447665122202"
"nicht in Deutschland geboren","2018","Hauptschule","5 Einkommensstärkstes Quintil","144","0.126953683230926","0.10830283118111","0.145604535280741"
"nicht in Deutschland geboren","2018","Realschule","1 Einkommensschwächstes Quintil","61","0.0606682027160362","0.0417396433082211","0.0795967621238513"
"nicht in Deutschland geboren","2018","Realschule","2","45","0.0524323047818466","0.0376210087549735","0.0672436008087197"
"nicht in Deutschland geboren","2018","Realschule","3","78","0.0615660728630197","0.0479550031552736","0.0751771425707659"
"nicht in Deutschland geboren","2018","Realschule","4","87","0.036768783834392","0.0285147933171392","0.0450227743516449"
"nicht in Deutschland geboren","2018","Realschule","5 Einkommensstärkstes Quintil","54","0.0256582986956411","0.0188666173400059","0.0324499800512763"
"in Deutschland geboren","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","249","0.633798056505024","0.599835989221153","0.667760123788895"
"in Deutschland geboren","2019","(Fach-)Abitur","2","283","0.613101396055997","0.572726918007795","0.653475874104198"
"in Deutschland geboren","2019","(Fach-)Abitur","3","408","0.719196072026628","0.683267819241895","0.755124324811361"
"in Deutschland geboren","2019","(Fach-)Abitur","4","857","0.788195757094769","0.763793802561757","0.81259771162778"
"in Deutschland geboren","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1487","0.842614383251926","0.825242023107409","0.859986743396444"
"in Deutschland geboren","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","134","0.367049409779852","0.341242092481642","0.392856727078061"
"in Deutschland geboren","2019","(noch) kein Abschluss","2","143","0.552934195640727","0.504866906383074","0.60100148489838"
