year,bula_h,sex,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Bavaria,male,Born in Germany or immigrated <1950,0.71015,1783,2015,0.69033,0.72996
2012,Bavaria,male,Not born in Germany,0.13309,232,2015,0.11825,0.14792
2012,Bavaria,female,Born in Germany or immigrated <1950,0.73032,2139,2439,0.71271,0.74794
2012,Bavaria,female,Not born in Germany,0.13417,300,2439,0.12064,0.14770
2012,Berlin,male,Born in Germany or immigrated <1950,0.80174,427,467,0.76554,0.83794
2012,Berlin,male,Not born in Germany,0.05401,40,467,0.03348,0.07453
2012,Berlin,female,Born in Germany or immigrated <1950,0.80432,539,590,0.77228,0.83636
2012,Berlin,female,Not born in Germany,0.06107,51,590,0.04173,0.08040
2012,Brandenburg,male,Born in Germany or immigrated <1950,0.84026,490,490,0.80779,0.87273
2012,Brandenburg,female,Born in Germany or immigrated <1950,0.84836,580,580,0.81915,0.87758
2012,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.86535,283,283,0.82551,0.90519
2012,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.84473,344,344,0.80640,0.88306
2012,Saxony,male,Born in Germany or immigrated <1950,0.85335,870,870,0.82983,0.87687
2012,Saxony,female,Born in Germany or immigrated <1950,0.82857,950,981,0.80497,0.85216
2012,Saxony,female,Not born in Germany,0.02838,31,981,0.01798,0.03878
2012,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.85536,462,462,0.82325,0.88747
2012,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.85940,562,562,0.83063,0.88816
2012,Thuringa,male,Born in Germany or immigrated <1950,0.83927,485,485,0.80655,0.87199
2012,Thuringa,female,Born in Germany or immigrated <1950,0.86355,586,586,0.83573,0.89137
2013,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.75275,390,491,0.71455,0.79095
2013,Schleswig-Holstein,male,Not born in Germany,0.08555,101,491,0.06079,0.11032
2013,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.77155,487,605,0.73807,0.80504
2013,Schleswig-Holstein,female,Not born in Germany,0.08684,118,605,0.06438,0.10929
2013,Hamburg,male,Born in Germany or immigrated <1950,0.74370,180,259,0.69042,0.79697
2013,Hamburg,male,Not born in Germany,0.15057,79,259,0.10693,0.19421
2013,Hamburg,female,Born in Germany or immigrated <1950,0.76372,219,313,0.71658,0.81085
2013,Hamburg,female,Not born in Germany,0.10742,94,313,0.07306,0.14178
2013,Lower Saxony,male,Born in Germany or immigrated <1950,0.73473,1092,1371,0.71136,0.75811
2013,Lower Saxony,male,Not born in Germany,0.10711,279,1371,0.09073,0.12349
2013,Lower Saxony,female,Born in Germany or immigrated <1950,0.76777,1279,1597,0.74705,0.78849
2013,Lower Saxony,female,Not born in Germany,0.10274,318,1597,0.08785,0.11764
2013,Bremen,male,Born in Germany or immigrated <1950,0.70878,74,109,0.62310,0.79447
2013,Bremen,male,Not born in Germany,0.15103,35,109,0.08350,0.21856
2013,Bremen,female,Born in Germany or immigrated <1950,0.72755,95,136,0.65245,0.80266
2013,Bremen,female,Not born in Germany,0.10692,41,136,0.05480,0.15905
2013,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.70208,2212,2996,0.68570,0.71846
2013,North Rhine-Westphalia,male,Not born in Germany,0.13949,784,2996,0.12708,0.15190
2013,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.68917,2578,3526,0.67389,0.70445
2013,North Rhine-Westphalia,female,Not born in Germany,0.15110,948,3526,0.13928,0.16292
2013,Hesse,male,Born in Germany or immigrated <1950,0.68050,765,1028,0.65199,0.70902
2013,Hesse,male,Not born in Germany,0.16068,263,1028,0.13822,0.18314
2013,Hesse,female,Born in Germany or immigrated <1950,0.68341,869,1220,0.65730,0.70952
2013,Hesse,female,Not born in Germany,0.16081,351,1220,0.14019,0.18143
2013,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.71033,612,824,0.67934,0.74132
2013,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.13138,212,824,0.10830,0.15446
2013,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.72570,747,979,0.69773,0.75366
2013,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.12879,232,979,0.10780,0.14978
2013,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.66788,1326,1766,0.64590,0.68985
2013,Baden-Wuerttemberg,male,Not born in Germany,0.15642,440,1766,0.13948,0.17337
2013,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67213,1519,2078,0.65195,0.69232
2013,Baden-Wuerttemberg,female,Not born in Germany,0.18528,559,2078,0.16857,0.20198
2013,Bavaria,male,Born in Germany or immigrated <1950,0.70132,1775,2259,0.68245,0.72020
2013,Bavaria,male,Not born in Germany,0.13595,484,2259,0.12181,0.15008
2013,Bavaria,female,Born in Germany or immigrated <1950,0.73445,2112,2726,0.71786,0.75103
2013,Bavaria,female,Not born in Germany,0.12752,614,2726,0.11500,0.14004
2013,Berlin,male,Born in Germany or immigrated <1950,0.76223,436,529,0.72592,0.79854
2013,Berlin,male,Not born in Germany,0.08339,93,529,0.05981,0.10697
2013,Berlin,female,Born in Germany or immigrated <1950,0.79573,534,656,0.76485,0.82660
2013,Berlin,female,Not born in Germany,0.07931,122,656,0.05861,0.10000
2013,Brandenburg,male,Born in Germany or immigrated <1950,0.81574,462,522,0.78244,0.84903
2013,Brandenburg,male,Not born in Germany,0.04661,60,522,0.02851,0.06472
2013,Brandenburg,female,Born in Germany or immigrated <1950,0.82308,550,622,0.79306,0.85309
2013,Brandenburg,female,Not born in Germany,0.05180,72,622,0.03437,0.06923
2013,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84369,260,260,0.79946,0.88792
2013,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.84413,327,327,0.80475,0.88351
2013,Saxony,male,Born in Germany or immigrated <1950,0.85258,825,858,0.82884,0.87631
2013,Saxony,male,Not born in Germany,0.01934,33,858,0.01012,0.02856
2013,Saxony,female,Born in Germany or immigrated <1950,0.83531,888,952,0.81174,0.85888
2013,Saxony,female,Not born in Germany,0.03511,64,952,0.02342,0.04681
2013,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.85757,446,494,0.82672,0.88842
2013,Saxony-Anhalt,male,Not born in Germany,0.02803,48,494,0.01346,0.04260
2013,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.85570,542,595,0.82744,0.88396
2013,Saxony-Anhalt,female,Not born in Germany,0.03333,53,595,0.01889,0.04776
2013,Thuringa,male,Born in Germany or immigrated <1950,0.83385,455,455,0.79961,0.86809
2013,Thuringa,female,Born in Germany or immigrated <1950,0.86062,550,582,0.83246,0.88878
2013,Thuringa,female,Not born in Germany,0.02979,32,582,0.01596,0.04361
2014,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.73803,331,422,0.69603,0.78003
2014,Schleswig-Holstein,male,Not born in Germany,0.10370,91,422,0.07458,0.13282
2014,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.79224,434,530,0.75766,0.82681
2014,Schleswig-Holstein,female,Not born in Germany,0.09140,96,530,0.06684,0.11596
2014,Hamburg,male,Born in Germany or immigrated <1950,0.73545,157,210,0.67564,0.79525
2014,Hamburg,male,Not born in Germany,0.14088,53,210,0.09371,0.18805
2014,Hamburg,female,Born in Germany or immigrated <1950,0.74928,180,244,0.69478,0.80377
2014,Hamburg,female,Not born in Germany,0.11092,64,244,0.07143,0.15040
2014,Lower Saxony,male,Born in Germany or immigrated <1950,0.73326,1016,1251,0.70874,0.75778
2014,Lower Saxony,male,Not born in Germany,0.11064,235,1251,0.09325,0.12803
2014,Lower Saxony,female,Born in Germany or immigrated <1950,0.75905,1145,1414,0.73675,0.78135
2014,Lower Saxony,female,Not born in Germany,0.10696,269,1414,0.09085,0.12308
2014,Bremen,male,Born in Germany or immigrated <1950,0.72495,64,96,0.63516,0.81475
2014,Bremen,male,Not born in Germany,0.16607,32,96,0.09123,0.24090
2014,Bremen,female,Born in Germany or immigrated <1950,0.75938,88,122,0.68321,0.83554
2014,Bremen,female,Not born in Germany,0.09907,34,122,0.04584,0.15230
2014,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.70679,2012,2643,0.68943,0.72415
2014,North Rhine-Westphalia,male,Not born in Germany,0.13658,631,2643,0.12349,0.14968
2014,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.70170,2347,3127,0.68566,0.71774
2014,North Rhine-Westphalia,female,Not born in Germany,0.14553,780,3127,0.13317,0.15789
2014,Hesse,male,Born in Germany or immigrated <1950,0.69446,687,905,0.66444,0.72449
2014,Hesse,male,Not born in Germany,0.16701,218,905,0.14269,0.19132
2014,Hesse,female,Born in Germany or immigrated <1950,0.68676,775,1031,0.65843,0.71508
2014,Hesse,female,Not born in Germany,0.15481,256,1031,0.13272,0.17690
2014,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.70117,552,742,0.66821,0.73413
2014,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.14792,190,742,0.12236,0.17348
2014,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71705,684,880,0.68727,0.74683
2014,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.12933,196,880,0.10714,0.15151
2014,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67257,1192,1533,0.64907,0.69607
2014,Baden-Wuerttemberg,male,Not born in Germany,0.15987,341,1533,0.14151,0.17822
2014,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67932,1332,1764,0.65753,0.70111
2014,Baden-Wuerttemberg,female,Not born in Germany,0.18265,432,1764,0.16462,0.20069
2014,Bavaria,male,Born in Germany or immigrated <1950,0.71076,1643,2059,0.69117,0.73035
2014,Bavaria,male,Not born in Germany,0.13562,416,2059,0.12083,0.15042
2014,Bavaria,female,Born in Germany or immigrated <1950,0.72254,1913,2431,0.70473,0.74034
2014,Bavaria,female,Not born in Germany,0.13543,518,2431,0.12183,0.14904
2014,Berlin,male,Born in Germany or immigrated <1950,0.75208,392,456,0.71241,0.79176
2014,Berlin,male,Not born in Germany,0.08541,64,456,0.05973,0.11109
2014,Berlin,female,Born in Germany or immigrated <1950,0.78362,474,554,0.74930,0.81794
2014,Berlin,female,Not born in Germany,0.08576,80,554,0.06243,0.10910
2014,Brandenburg,male,Born in Germany or immigrated <1950,0.80739,432,477,0.77196,0.84281
2014,Brandenburg,male,Not born in Germany,0.03769,45,477,0.02058,0.05480
2014,Brandenburg,female,Born in Germany or immigrated <1950,0.83321,506,566,0.80248,0.86395
2014,Brandenburg,female,Not born in Germany,0.04983,60,566,0.03189,0.06777
2014,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84220,242,242,0.79617,0.88823
2014,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.83682,303,303,0.79514,0.87850
2014,Saxony,male,Born in Germany or immigrated <1950,0.84937,743,774,0.82415,0.87458
2014,Saxony,male,Not born in Germany,0.02350,31,774,0.01282,0.03418
2014,Saxony,female,Born in Germany or immigrated <1950,0.83309,807,861,0.80817,0.85802
2014,Saxony,female,Not born in Germany,0.02934,54,861,0.01806,0.04061
2014,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.84543,413,446,0.81184,0.87902
2014,Saxony-Anhalt,male,Not born in Germany,0.02768,33,446,0.01244,0.04292
2014,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.84586,495,533,0.81517,0.87654
2014,Saxony-Anhalt,female,Not born in Germany,0.03227,38,533,0.01725,0.04729
2014,Thuringa,male,Born in Germany or immigrated <1950,0.81687,437,437,0.78057,0.85318
2014,Thuringa,female,Born in Germany or immigrated <1950,0.81113,526,559,0.77866,0.84361
2014,Thuringa,female,Not born in Germany,0.03499,33,559,0.01974,0.05024
2015,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.77317,329,416,0.73288,0.81347
2015,Schleswig-Holstein,male,Not born in Germany,0.08717,87,416,0.06003,0.11431
2015,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.77598,412,499,0.73936,0.81260
2015,Schleswig-Holstein,female,Not born in Germany,0.08585,87,499,0.06124,0.11045
2015,Hamburg,male,Born in Germany or immigrated <1950,0.72867,157,218,0.66951,0.78783
2015,Hamburg,male,Not born in Germany,0.14906,61,218,0.10167,0.19644
2015,Hamburg,female,Born in Germany or immigrated <1950,0.73068,180,252,0.67580,0.78556
2015,Hamburg,female,Not born in Germany,0.11050,72,252,0.07172,0.14929
2015,Lower Saxony,male,Born in Germany or immigrated <1950,0.73083,953,1237,0.70610,0.75556
2015,Lower Saxony,male,Not born in Germany,0.11264,284,1237,0.09502,0.13027
2015,Lower Saxony,female,Born in Germany or immigrated <1950,0.74682,1094,1434,0.72431,0.76934
2015,Lower Saxony,female,Not born in Germany,0.12308,340,1434,0.10607,0.14009
2015,Bremen,male,Born in Germany or immigrated <1950,0.67990,52,86,0.58072,0.77907
2015,Bremen,male,Not born in Germany,0.17607,34,86,0.09510,0.25705
2015,Bremen,female,Born in Germany or immigrated <1950,0.75351,75,107,0.67146,0.83555
2015,Bremen,female,Not born in Germany,0.11127,32,107,0.05140,0.17113
2015,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.70494,1905,2621,0.68748,0.72241
2015,North Rhine-Westphalia,male,Not born in Germany,0.14281,716,2621,0.12941,0.15621
2015,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.70026,2225,3095,0.68412,0.71641
2015,North Rhine-Westphalia,female,Not born in Germany,0.14780,870,3095,0.13530,0.16031
2015,Hesse,male,Born in Germany or immigrated <1950,0.65758,637,886,0.62632,0.68885
2015,Hesse,male,Not born in Germany,0.16974,249,886,0.14500,0.19447
2015,Hesse,female,Born in Germany or immigrated <1950,0.68372,732,1031,0.65532,0.71212
2015,Hesse,female,Not born in Germany,0.15678,299,1031,0.13458,0.17899
2015,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.70373,544,761,0.67127,0.73620
2015,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.15714,217,761,0.13127,0.18302
2015,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71667,650,887,0.68700,0.74634
2015,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.15542,237,887,0.13156,0.17928
2015,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67918,1128,1521,0.65571,0.70264
2015,Baden-Wuerttemberg,male,Not born in Germany,0.16421,393,1521,0.14558,0.18283
2015,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.68671,1273,1752,0.66498,0.70843
2015,Baden-Wuerttemberg,female,Not born in Germany,0.17919,479,1752,0.16123,0.19715
2015,Bavaria,male,Born in Germany or immigrated <1950,0.69592,1569,2062,0.67605,0.71578
2015,Bavaria,male,Not born in Germany,0.14119,493,2062,0.12615,0.15622
2015,Bavaria,female,Born in Germany or immigrated <1950,0.72018,1832,2416,0.70228,0.73808
2015,Bavaria,female,Not born in Germany,0.14306,584,2416,0.12909,0.15702
2015,Berlin,male,Born in Germany or immigrated <1950,0.74968,373,457,0.70992,0.78945
2015,Berlin,male,Not born in Germany,0.09906,84,457,0.07164,0.12648
2015,Berlin,female,Born in Germany or immigrated <1950,0.76209,436,548,0.72640,0.79777
2015,Berlin,female,Not born in Germany,0.10672,112,548,0.08084,0.13259
2015,Brandenburg,male,Born in Germany or immigrated <1950,0.78269,409,466,0.74520,0.82017
2015,Brandenburg,male,Not born in Germany,0.04467,57,466,0.02590,0.06345
2015,Brandenburg,female,Born in Germany or immigrated <1950,0.83088,502,565,0.79995,0.86182
2015,Brandenburg,female,Not born in Germany,0.04969,63,565,0.03175,0.06762
2015,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84356,238,238,0.79731,0.88981
2015,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.83136,306,306,0.78933,0.87338
2015,Saxony,male,Born in Germany or immigrated <1950,0.84609,708,743,0.82012,0.87205
2015,Saxony,male,Not born in Germany,0.03162,35,743,0.01903,0.04421
2015,Saxony,female,Born in Germany or immigrated <1950,0.83231,765,821,0.80674,0.85788
2015,Saxony,female,Not born in Germany,0.02649,56,821,0.01550,0.03748
2015,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.85061,382,382,0.81482,0.88641
2015,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.84615,470,502,0.81456,0.87775
2015,Saxony-Anhalt,female,Not born in Germany,0.02754,32,502,0.01321,0.04188
2015,Thuringa,male,Born in Germany or immigrated <1950,0.79999,414,456,0.76323,0.83674
2015,Thuringa,male,Not born in Germany,0.06055,42,456,0.03863,0.08246
2015,Thuringa,female,Born in Germany or immigrated <1950,0.81852,482,531,0.78570,0.85133
2015,Thuringa,female,Not born in Germany,0.04259,49,531,0.02540,0.05978
2016,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.74983,312,504,0.71198,0.78768
2016,Schleswig-Holstein,male,Not born in Germany,0.09701,192,504,0.07115,0.12288
2016,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.74309,372,521,0.70553,0.78064
2016,Schleswig-Holstein,female,Not born in Germany,0.10475,149,521,0.07843,0.13108
2016,Hamburg,male,Born in Germany or immigrated <1950,0.69503,143,212,0.63291,0.75715
2016,Hamburg,male,Not born in Germany,0.16587,69,212,0.11568,0.21606
2016,Hamburg,female,Born in Germany or immigrated <1950,0.72251,179,259,0.66787,0.77715
2016,Hamburg,female,Not born in Germany,0.11781,80,259,0.07847,0.15715
2016,Lower Saxony,male,Born in Germany or immigrated <1950,0.73767,907,1329,0.71401,0.76133
2016,Lower Saxony,male,Not born in Germany,0.11559,422,1329,0.09839,0.13278
2016,Lower Saxony,female,Born in Germany or immigrated <1950,0.73953,1026,1465,0.71705,0.76202
2016,Lower Saxony,female,Not born in Germany,0.12866,439,1465,0.11151,0.14581
2016,Bremen,male,Born in Germany or immigrated <1950,0.63563,53,115,0.54729,0.72398
2016,Bremen,male,Not born in Germany,0.18597,62,115,0.11454,0.25739
2016,Bremen,female,Born in Germany or immigrated <1950,0.72325,68,120,0.64287,0.80364
2016,Bremen,female,Not born in Germany,0.11536,52,120,0.05796,0.17275
2016,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69471,1790,2811,0.67768,0.71174
2016,North Rhine-Westphalia,male,Not born in Germany,0.15119,1021,2811,0.13794,0.16443
2016,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.70446,2068,3083,0.68835,0.72057
2016,North Rhine-Westphalia,female,Not born in Germany,0.15138,1015,3083,0.13873,0.16404
2016,Hesse,male,Born in Germany or immigrated <1950,0.67542,575,888,0.64460,0.70623
2016,Hesse,male,Not born in Germany,0.16792,313,888,0.14332,0.19252
2016,Hesse,female,Born in Germany or immigrated <1950,0.68391,671,1016,0.65531,0.71252
2016,Hesse,female,Not born in Germany,0.16079,345,1016,0.13819,0.18338
2016,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.67285,505,867,0.64160,0.70410
2016,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.17928,362,867,0.15373,0.20483
2016,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.72361,612,915,0.69461,0.75260
2016,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.13258,303,915,0.11059,0.15456
2016,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67637,1016,1540,0.65299,0.69974
2016,Baden-Wuerttemberg,male,Not born in Germany,0.15882,524,1540,0.14055,0.17708
2016,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67095,1183,1730,0.64880,0.69309
2016,Baden-Wuerttemberg,female,Not born in Germany,0.18316,547,1730,0.16493,0.20139
2016,Bavaria,male,Born in Germany or immigrated <1950,0.69245,1434,2029,0.67237,0.71254
2016,Bavaria,male,Not born in Germany,0.13870,595,2029,0.12366,0.15374
2016,Bavaria,female,Born in Germany or immigrated <1950,0.71700,1666,2301,0.69859,0.73541
2016,Bavaria,female,Not born in Germany,0.15091,635,2301,0.13628,0.16554
2016,Berlin,male,Born in Germany or immigrated <1950,0.72620,348,471,0.68588,0.76651
2016,Berlin,male,Not born in Germany,0.10769,123,471,0.07966,0.13571
2016,Berlin,female,Born in Germany or immigrated <1950,0.76349,410,556,0.72813,0.79884
2016,Berlin,female,Not born in Germany,0.12477,146,556,0.09728,0.15226
2016,Brandenburg,male,Born in Germany or immigrated <1950,0.78054,389,512,0.74465,0.81643
2016,Brandenburg,male,Not born in Germany,0.04651,123,512,0.02825,0.06477
2016,Brandenburg,female,Born in Germany or immigrated <1950,0.84875,467,565,0.81918,0.87832
2016,Brandenburg,female,Not born in Germany,0.04098,98,565,0.02462,0.05734
2016,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.82187,229,282,0.77713,0.86660
2016,Mecklenburg-Western Pomerania,male,Not born in Germany,0.02935,53,282,0.00961,0.04908
2016,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.81750,282,324,0.77538,0.85963
2016,Mecklenburg-Western Pomerania,female,Not born in Germany,0.02514,42,324,0.00807,0.04222
2016,Saxony,male,Born in Germany or immigrated <1950,0.83187,673,781,0.80563,0.85812
2016,Saxony,male,Not born in Germany,0.04048,108,781,0.02665,0.05431
2016,Saxony,female,Born in Germany or immigrated <1950,0.82823,734,843,0.80276,0.85371
2016,Saxony,female,Not born in Germany,0.02679,109,843,0.01588,0.03770
2016,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.83273,350,421,0.79704,0.86843
2016,Saxony-Anhalt,male,Not born in Germany,0.02730,71,421,0.01172,0.04289
2016,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.83734,445,516,0.80546,0.86921
2016,Saxony-Anhalt,female,Not born in Germany,0.03292,71,516,0.01751,0.04833
2016,Thuringa,male,Born in Germany or immigrated <1950,0.80010,381,469,0.76387,0.83633
2016,Thuringa,male,Not born in Germany,0.05488,88,469,0.03424,0.07551
2016,Thuringa,female,Born in Germany or immigrated <1950,0.80169,459,527,0.76761,0.83576
2016,Thuringa,female,Not born in Germany,0.05591,68,527,0.03627,0.07554
2017,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.71958,368,584,0.68312,0.75604
2017,Schleswig-Holstein,male,Not born in Germany,0.11068,216,584,0.08521,0.13614
2017,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.73289,441,635,0.69845,0.76733
2017,Schleswig-Holstein,female,Not born in Germany,0.11342,194,635,0.08873,0.13810
2017,Hamburg,male,Born in Germany or immigrated <1950,0.71765,168,256,0.66240,0.77290
2017,Hamburg,male,Not born in Germany,0.14644,88,256,0.10305,0.18984
2017,Hamburg,female,Born in Germany or immigrated <1950,0.69167,202,291,0.63852,0.74482
2017,Hamburg,female,Not born in Germany,0.11561,89,291,0.07881,0.15241
2017,Lower Saxony,male,Born in Germany or immigrated <1950,0.73073,1081,1598,0.70898,0.75249
2017,Lower Saxony,male,Not born in Germany,0.11644,517,1598,0.10071,0.13217
2017,Lower Saxony,female,Born in Germany or immigrated <1950,0.73794,1197,1718,0.71714,0.75874
2017,Lower Saxony,female,Not born in Germany,0.12367,521,1718,0.10810,0.13925
2017,Bremen,male,Born in Germany or immigrated <1950,0.61865,67,143,0.53876,0.69854
2017,Bremen,male,Not born in Germany,0.21397,76,143,0.14651,0.28142
2017,Bremen,female,Born in Germany or immigrated <1950,0.70502,89,146,0.63079,0.77925
2017,Bremen,female,Not born in Germany,0.12449,57,146,0.07075,0.17822
2017,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.70938,2040,3183,0.69361,0.72516
2017,North Rhine-Westphalia,male,Not born in Germany,0.14475,1143,3183,0.13252,0.15697
2017,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.69855,2346,3485,0.68331,0.71379
2017,North Rhine-Westphalia,female,Not born in Germany,0.15964,1139,3485,0.14748,0.17180
2017,Hesse,male,Born in Germany or immigrated <1950,0.68294,685,1073,0.65508,0.71079
2017,Hesse,male,Not born in Germany,0.15240,388,1073,0.13089,0.17392
2017,Hesse,female,Born in Germany or immigrated <1950,0.68685,746,1141,0.65992,0.71377
2017,Hesse,female,Not born in Germany,0.16097,395,1141,0.13963,0.18230
2017,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.66740,540,890,0.63642,0.69837
2017,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.17446,350,890,0.14951,0.19941
2017,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.69424,632,937,0.66472,0.72375
2017,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.14842,305,937,0.12564,0.17120
2017,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67729,1134,1673,0.65488,0.69970
2017,Baden-Wuerttemberg,male,Not born in Germany,0.15303,539,1673,0.13577,0.17028
2017,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.66454,1291,1882,0.64320,0.68588
2017,Baden-Wuerttemberg,female,Not born in Germany,0.18792,591,1882,0.17026,0.20557
2017,Bavaria,male,Born in Germany or immigrated <1950,0.68728,1603,2235,0.66805,0.70650
2017,Bavaria,male,Not born in Germany,0.14304,632,2235,0.12853,0.15756
2017,Bavaria,female,Born in Germany or immigrated <1950,0.70872,1829,2491,0.69087,0.72656
2017,Bavaria,female,Not born in Germany,0.16146,662,2491,0.14700,0.17591
2017,Berlin,male,Born in Germany or immigrated <1950,0.74778,406,534,0.71091,0.78465
2017,Berlin,male,Not born in Germany,0.10552,128,534,0.07944,0.13160
2017,Berlin,female,Born in Germany or immigrated <1950,0.76592,433,572,0.73119,0.80065
2017,Berlin,female,Not born in Germany,0.11730,139,572,0.09091,0.14370
2017,Brandenburg,male,Born in Germany or immigrated <1950,0.75309,435,566,0.71754,0.78865
2017,Brandenburg,male,Not born in Germany,0.05157,131,566,0.03333,0.06980
2017,Brandenburg,female,Born in Germany or immigrated <1950,0.83076,514,621,0.80125,0.86028
2017,Brandenburg,female,Not born in Germany,0.03757,107,621,0.02260,0.05254
2017,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.82824,252,293,0.78498,0.87150
2017,Mecklenburg-Western Pomerania,male,Not born in Germany,0.02728,41,293,0.00860,0.04597
2017,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.80746,311,311,0.76357,0.85135
2017,Saxony,male,Born in Germany or immigrated <1950,0.84433,768,879,0.82035,0.86831
2017,Saxony,male,Not born in Germany,0.02676,111,879,0.01609,0.03744
2017,Saxony,female,Born in Germany or immigrated <1950,0.81546,837,959,0.79089,0.84002
2017,Saxony,female,Not born in Germany,0.03400,122,959,0.02252,0.04547
2017,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.80638,393,471,0.77066,0.84210
2017,Saxony-Anhalt,male,Not born in Germany,0.03281,78,471,0.01670,0.04891
2017,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.82047,487,573,0.78902,0.85193
2017,Saxony-Anhalt,female,Not born in Germany,0.03825,86,573,0.02253,0.05396
2017,Thuringa,male,Born in Germany or immigrated <1950,0.80702,417,508,0.77267,0.84137
2017,Thuringa,male,Not born in Germany,0.05306,91,508,0.03355,0.07257
2017,Thuringa,female,Born in Germany or immigrated <1950,0.80498,501,585,0.77285,0.83712
2017,Thuringa,female,Not born in Germany,0.05581,84,585,0.03719,0.07443
2018,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.72295,361,543,0.68527,0.76062
