year,age_gr,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.58689,435,691,0.55015,0.62363
2012,30-45 y.,Lower Secondary Level,Not born in Germany,0.41311,256,691,0.37637,0.44985
2012,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.85025,3811,4339,0.83963,0.86086
2012,30-45 y.,Upper Secondary Level,Not born in Germany,0.14975,528,4339,0.13914,0.16037
2012,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80426,812,1004,0.77970,0.82881
2012,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.19574,192,1004,0.17119,0.22030
2012,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92260,545,587,0.90097,0.94424
2012,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.07740,42,587,0.05576,0.09903
2012,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.82459,1942,2264,0.80892,0.84026
2012,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.17541,322,2264,0.15974,0.19108
2012,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.49839,50,50,0.35839,0.63839
2012,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.66001,454,635,0.62313,0.69688
2012,46-65 y.,Lower Secondary Level,Not born in Germany,0.33999,181,635,0.30312,0.37687
2012,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89653,4504,4854,0.88796,0.90510
2012,46-65 y.,Upper Secondary Level,Not born in Germany,0.10347,350,4854,0.09490,0.11204
2012,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.72584,474,601,0.69015,0.76154
2012,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.27416,127,601,0.23846,0.30985
2012,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91307,747,795,0.89347,0.93267
2012,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.08693,48,795,0.06733,0.10653
2012,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86590,2189,2399,0.85226,0.87953
2012,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13410,210,2399,0.12047,0.14774
2012,66 and older,Primary Level,Not born in Germany,0.62720,33,33,0.45966,0.79474
2012,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.82077,704,808,0.79431,0.84724
2012,66 and older,Lower Secondary Level,Not born in Germany,0.17923,104,808,0.15276,0.20569
2012,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93608,2537,2686,0.92682,0.94533
2012,66 and older,Upper Secondary Level,Not born in Germany,0.06392,149,2686,0.05467,0.07318
2012,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77460,91,91,0.68828,0.86093
2012,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91786,349,349,0.88901,0.94671
2012,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91413,1070,1145,0.89789,0.93036
2012,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.08587,75,1145,0.06964,0.10211
2013,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.94587,946,1070,0.93231,0.95943
2013,17-29 y.,Pre-primary Level,Not born in Germany,0.05413,124,1070,0.04057,0.06769
2013,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.73810,79,120,0.65910,0.81710
2013,17-29 y.,Primary Level,Not born in Germany,0.26190,41,120,0.18290,0.34090
2013,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.85430,907,1233,0.83460,0.87400
2013,17-29 y.,Lower Secondary Level,Not born in Germany,0.14570,326,1233,0.12600,0.16540
2013,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.86629,1579,1988,0.85133,0.88126
2013,17-29 y.,Upper Secondary Level,Not born in Germany,0.13371,409,1988,0.11874,0.14867
2013,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87165,205,274,0.83197,0.91132
2013,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.12835,69,274,0.08868,0.16803
2013,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97167,55,55,0.92742,1.01592
2013,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81371,324,435,0.77707,0.85034
2013,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.18629,111,435,0.14966,0.22293
2013,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.42046,91,276,0.36212,0.47880
2013,30-45 y.,Primary Level,Not born in Germany,0.57954,185,276,0.52120,0.63788
2013,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.54113,458,1015,0.51046,0.57180
2013,30-45 y.,Lower Secondary Level,Not born in Germany,0.45887,557,1015,0.42820,0.48954
2013,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.83289,3583,4605,0.82212,0.84367
2013,30-45 y.,Upper Secondary Level,Not born in Germany,0.16711,1022,4605,0.15633,0.17788
2013,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75445,761,1189,0.72997,0.77892
2013,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.24555,428,1189,0.22108,0.27003
2013,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94688,474,525,0.92768,0.96609
2013,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.05312,51,525,0.03391,0.07232
2013,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.80657,1906,2681,0.79162,0.82153
2013,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.19343,775,2681,0.17847,0.20838
2013,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.41029,51,173,0.33677,0.48380
2013,46-65 y.,Primary Level,Not born in Germany,0.58971,122,173,0.51620,0.66323
2013,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.65196,436,810,0.61913,0.68478
2013,46-65 y.,Lower Secondary Level,Not born in Germany,0.34804,374,810,0.31522,0.38087
2013,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90905,4341,4999,0.90108,0.91703
2013,46-65 y.,Upper Secondary Level,Not born in Germany,0.09095,658,4999,0.08297,0.09892
2013,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.71251,500,774,0.68061,0.74442
2013,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.28749,274,774,0.25558,0.31939
2013,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92850,740,792,0.91055,0.94646
2013,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.07150,52,792,0.05354,0.08945
2013,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88453,2175,2576,0.87218,0.89687
2013,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.11547,401,2576,0.10313,0.12782
2013,66 and older,Primary Level,Not born in Germany,0.56750,40,40,0.41201,0.72299
2013,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.84865,640,749,0.82297,0.87433
2013,66 and older,Lower Secondary Level,Not born in Germany,0.15135,109,749,0.12567,0.17703
2013,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.95031,2420,2572,0.94191,0.95871
2013,66 and older,Upper Secondary Level,Not born in Germany,0.04969,152,2572,0.04129,0.05809
2013,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80981,91,125,0.74074,0.87889
2013,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.19019,34,125,0.12111,0.25926
2013,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95018,328,328,0.92660,0.97377
2013,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92162,1076,1170,0.90621,0.93703
2013,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.07838,94,1170,0.06297,0.09379
2014,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.92456,776,882,0.90712,0.94200
2014,17-29 y.,Pre-primary Level,Not born in Germany,0.07544,106,882,0.05800,0.09288
2014,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.84079,74,74,0.75686,0.92472
2014,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.87436,816,1042,0.85422,0.89449
2014,17-29 y.,Lower Secondary Level,Not born in Germany,0.12564,226,1042,0.10551,0.14578
2014,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.86575,1412,1716,0.84962,0.88189
2014,17-29 y.,Upper Secondary Level,Not born in Germany,0.13425,304,1716,0.11811,0.15038
2014,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87981,196,244,0.83893,0.92070
2014,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.12019,48,244,0.07930,0.16107
2014,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98368,53,53,0.94925,1.01812
2014,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81020,303,381,0.77077,0.84963
2014,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.18980,78,381,0.15037,0.22923
2014,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.44000,77,204,0.37171,0.50829
2014,30-45 y.,Primary Level,Not born in Germany,0.56000,127,204,0.49171,0.62829
2014,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.55805,375,801,0.52364,0.59246
2014,30-45 y.,Lower Secondary Level,Not born in Germany,0.44195,426,801,0.40754,0.47636
2014,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.81727,2910,3742,0.80489,0.82966
2014,30-45 y.,Upper Secondary Level,Not born in Germany,0.18273,832,3742,0.17034,0.19511
2014,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77093,657,986,0.74469,0.79717
2014,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22907,329,986,0.20283,0.25531
2014,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93664,391,433,0.91367,0.95961
2014,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.06336,42,433,0.04039,0.08633
2014,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81033,1642,2260,0.79416,0.82650
2014,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.18967,618,2260,0.17350,0.20584
2014,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.42227,53,149,0.34269,0.50184
2014,46-65 y.,Primary Level,Not born in Germany,0.57773,96,149,0.49816,0.65731
2014,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.64603,405,700,0.61058,0.68148
2014,46-65 y.,Lower Secondary Level,Not born in Germany,0.35397,295,700,0.31852,0.38942
2014,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90904,3976,4532,0.90067,0.91742
2014,46-65 y.,Upper Secondary Level,Not born in Germany,0.09096,556,4532,0.08258,0.09933
2014,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.72992,472,689,0.69674,0.76310
2014,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.27008,217,689,0.23690,0.30326
2014,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91410,708,762,0.89419,0.93400
2014,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.08590,54,762,0.06600,0.10581
2014,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88141,2056,2421,0.86853,0.89429
2014,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.11859,365,2421,0.10571,0.13147
2014,66 and older,Primary Level,Not born in Germany,0.59927,34,34,0.43207,0.76647
2014,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.84449,583,690,0.81743,0.87155
2014,66 and older,Lower Secondary Level,Not born in Germany,0.15551,107,690,0.12845,0.18257
2014,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94989,2405,2558,0.94143,0.95835
2014,66 and older,Upper Secondary Level,Not born in Germany,0.05011,153,2558,0.04165,0.05857
2014,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79504,90,127,0.72455,0.86553
2014,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.20496,37,127,0.13447,0.27545
2014,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95618,324,324,0.93386,0.97850
2014,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92298,1073,1165,0.90767,0.93830
2014,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.07702,92,1165,0.06170,0.09233
2015,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.94209,676,774,0.92563,0.95856
2015,17-29 y.,Pre-primary Level,Not born in Germany,0.05791,98,774,0.04144,0.07437
2015,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.74476,59,116,0.66507,0.82444
2015,17-29 y.,Primary Level,Not born in Germany,0.25524,57,116,0.17556,0.33493
2015,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.85110,780,1022,0.82926,0.87294
2015,17-29 y.,Lower Secondary Level,Not born in Germany,0.14890,242,1022,0.12706,0.17074
2015,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.85007,1384,1778,0.83347,0.86667
2015,17-29 y.,Upper Secondary Level,Not born in Germany,0.14993,394,1778,0.13333,0.16653
2015,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.85740,189,277,0.81615,0.89865
2015,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.14260,88,277,0.10135,0.18385
2015,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96174,58,58,0.91195,1.01154
2015,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.80534,306,501,0.77063,0.84004
2015,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.19466,195,501,0.15996,0.22937
2015,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.40966,67,227,0.34555,0.47378
2015,30-45 y.,Primary Level,Not born in Germany,0.59034,160,227,0.52622,0.65445
2015,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.58086,336,768,0.54594,0.61578
2015,30-45 y.,Lower Secondary Level,Not born in Germany,0.41914,432,768,0.38422,0.45406
2015,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.82365,2557,3458,0.81094,0.83635
2015,30-45 y.,Upper Secondary Level,Not born in Germany,0.17635,901,3458,0.16365,0.18906
2015,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.73037,591,1010,0.70298,0.75775
2015,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.26963,419,1010,0.24225,0.29702
2015,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94080,351,388,0.91729,0.96431
2015,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.05920,37,388,0.03569,0.08271
2015,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.78557,1495,2352,0.76898,0.80216
2015,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.21443,857,2352,0.19784,0.23102
2015,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.42015,56,149,0.34062,0.49967
2015,46-65 y.,Primary Level,Not born in Germany,0.57985,93,149,0.50033,0.65938
2015,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.62238,366,664,0.58547,0.65928
2015,46-65 y.,Lower Secondary Level,Not born in Germany,0.37762,298,664,0.34072,0.41453
2015,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90079,3833,4411,0.89197,0.90962
2015,46-65 y.,Upper Secondary Level,Not born in Germany,0.09921,578,4411,0.09038,0.10803
2015,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.72468,474,734,0.69235,0.75702
2015,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.27532,260,734,0.24298,0.30765
2015,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91111,691,740,0.89060,0.93163
2015,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.08889,49,740,0.06837,0.10940
2015,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87635,2017,2385,0.86314,0.88957
2015,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12365,368,2385,0.11043,0.13686
2015,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.84672,556,651,0.81902,0.87441
2015,66 and older,Lower Secondary Level,Not born in Germany,0.15328,95,651,0.12559,0.18098
2015,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94617,2377,2528,0.93738,0.95497
2015,66 and older,Upper Secondary Level,Not born in Germany,0.05383,151,2528,0.04503,0.06262
2015,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.74790,87,135,0.67438,0.82142
2015,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.25210,48,135,0.17858,0.32562
2015,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94853,319,319,0.92425,0.97282
2015,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92499,1093,1184,0.90998,0.94000
2015,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.07501,91,1184,0.06000,0.09002
2016,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93470,652,863,0.91821,0.95120
2016,17-29 y.,Pre-primary Level,Not born in Germany,0.06530,211,863,0.04880,0.08179
2016,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.60001,47,427,0.55349,0.64653
2016,17-29 y.,Primary Level,Not born in Germany,0.39999,380,427,0.35347,0.44651
2016,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.85803,740,1127,0.83764,0.87842
2016,17-29 y.,Lower Secondary Level,Not born in Germany,0.14197,387,1127,0.12158,0.16236
2016,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.87937,1235,1674,0.86376,0.89498
2016,17-29 y.,Upper Secondary Level,Not born in Germany,0.12063,439,1674,0.10502,0.13624
2016,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81329,190,283,0.76781,0.85877
2016,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.18671,93,283,0.14123,0.23219
2016,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96653,47,47,0.91456,1.01851
2016,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.79943,279,576,0.76670,0.83216
2016,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.20057,297,576,0.16784,0.23330
2016,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.37183,57,688,0.33569,0.40798
2016,30-45 y.,Primary Level,Not born in Germany,0.62817,631,688,0.59202,0.66431
2016,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.58235,307,908,0.55025,0.61444
2016,30-45 y.,Lower Secondary Level,Not born in Germany,0.41765,601,908,0.38556,0.44975
2016,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.82042,2222,3231,0.80718,0.83366
2016,30-45 y.,Upper Secondary Level,Not born in Germany,0.17958,1009,3231,0.16634,0.19282
2016,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.72602,541,953,0.69769,0.75435
2016,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.27398,412,953,0.24565,0.30231
2016,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94625,313,345,0.92242,0.97008
2016,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.05375,32,345,0.02992,0.07758
2016,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.79390,1337,2326,0.77746,0.81034
2016,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.20610,989,2326,0.18966,0.22254
2016,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.43099,45,276,0.37246,0.48952
2016,46-65 y.,Primary Level,Not born in Germany,0.56901,231,276,0.51048,0.62754
2016,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.62430,337,643,0.58684,0.66177
2016,46-65 y.,Lower Secondary Level,Not born in Germany,0.37570,306,643,0.33823,0.41316
2016,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89604,3620,4232,0.88685,0.90524
2016,46-65 y.,Upper Secondary Level,Not born in Germany,0.10396,612,4232,0.09476,0.11315
2016,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.70379,465,729,0.67062,0.73696
2016,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.29621,264,729,0.26304,0.32938
2016,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90719,635,684,0.88543,0.92895
2016,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.09281,49,684,0.07105,0.11457
2016,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84978,1919,2393,0.83547,0.86410
2016,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.15022,474,2393,0.13590,0.16453
2016,66 and older,Primary Level,Not born in Germany,0.54812,37,37,0.38554,0.71070
2016,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.81371,524,614,0.78289,0.84453
2016,66 and older,Lower Secondary Level,Not born in Germany,0.18629,90,614,0.15547,0.21711
2016,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94180,2263,2407,0.93244,0.95115
2016,66 and older,Upper Secondary Level,Not born in Germany,0.05820,144,2407,0.04885,0.06756
2016,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75056,86,128,0.67530,0.82581
2016,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.24944,42,128,0.17419,0.32470
2016,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94761,305,305,0.92257,0.97266
2016,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92531,1099,1193,0.91039,0.94024
2016,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.07469,94,1193,0.05976,0.08961
2017,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93663,731,914,0.92083,0.95243
2017,17-29 y.,Pre-primary Level,Not born in Germany,0.06337,183,914,0.04757,0.07917
2017,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.46361,50,640,0.42495,0.50228
2017,17-29 y.,Primary Level,Not born in Germany,0.53639,590,640,0.49772,0.57505
2017,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.83566,757,1275,0.81531,0.85601
2017,17-29 y.,Lower Secondary Level,Not born in Germany,0.16434,518,1275,0.14399,0.18469
2017,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88559,1555,2069,0.87188,0.89931
2017,17-29 y.,Upper Secondary Level,Not born in Germany,0.11441,514,2069,0.10069,0.12812
2017,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88405,262,339,0.84992,0.91818
2017,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.11595,77,339,0.08182,0.15008
2017,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99688,60,60,0.98266,1.01111
2017,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85768,396,706,0.83189,0.88347
2017,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.14232,310,706,0.11653,0.16811
2017,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.35118,69,851,0.31909,0.38327
2017,30-45 y.,Primary Level,Not born in Germany,0.64882,782,851,0.61673,0.68091
2017,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.61029,353,1028,0.58046,0.64011
2017,30-45 y.,Lower Secondary Level,Not born in Germany,0.38971,675,1028,0.35989,0.41954
2017,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.81788,2247,3235,0.80458,0.83118
2017,30-45 y.,Upper Secondary Level,Not born in Germany,0.18212,988,3235,0.16882,0.19542
2017,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.72890,599,961,0.70078,0.75702
2017,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.27110,362,961,0.24298,0.29922
2017,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92292,313,313,0.89333,0.95252
2017,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.78887,1508,2520,0.77293,0.80481
2017,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.21113,1012,2520,0.19519,0.22707
2017,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.46160,67,373,0.41094,0.51226
2017,46-65 y.,Primary Level,Not born in Germany,0.53840,306,373,0.48774,0.58906
2017,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.61606,445,788,0.58208,0.65004
2017,46-65 y.,Lower Secondary Level,Not born in Germany,0.38394,343,788,0.34996,0.41792
2017,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89539,4253,4903,0.88682,0.90396
2017,46-65 y.,Upper Secondary Level,Not born in Germany,0.10461,650,4903,0.09604,0.11318
2017,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.71682,595,874,0.68694,0.74671
2017,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.28318,279,874,0.25329,0.31306
2017,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91103,732,784,0.89109,0.93097
2017,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.08897,52,784,0.06903,0.10891
2017,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84316,2234,2763,0.82960,0.85672
2017,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.15684,529,2763,0.14328,0.17040
2017,66 and older,Primary Level,Not born in Germany,0.59570,49,49,0.45686,0.73453
2017,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.82369,516,610,0.79343,0.85396
2017,66 and older,Lower Secondary Level,Not born in Germany,0.17631,94,610,0.14604,0.20657
2017,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94088,2401,2552,0.93173,0.95003
2017,66 and older,Upper Secondary Level,Not born in Germany,0.05912,151,2552,0.04997,0.06827
2017,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.71282,94,138,0.63706,0.78859
2017,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.28718,44,138,0.21141,0.36294
2017,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92982,320,320,0.90179,0.95785
2017,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92704,1155,1262,0.91269,0.94139
2017,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.07296,107,1262,0.05861,0.08731
2018,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.94493,608,771,0.92882,0.96104
2018,17-29 y.,Pre-primary Level,Not born in Germany,0.05507,163,771,0.03896,0.07118
2018,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.43422,61,607,0.39475,0.47368
2018,17-29 y.,Primary Level,Not born in Germany,0.56578,546,607,0.52632,0.60525
2018,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.84958,800,1260,0.82983,0.86932
