year,bula_h,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Hesse,Rural regions,Born in Germany or immigrated <1950,0.78199,280,348,0.73855,0.82543
2014,Hesse,Rural regions,Not born in Germany,0.09302,68,348,0.06246,0.12358
2014,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.69380,920,1221,0.66794,0.71966
2014,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.15047,301,1221,0.13040,0.17053
2014,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.76274,316,401,0.72105,0.80442
2014,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.09621,85,401,0.06731,0.12510
2014,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.67625,2236,2932,0.65931,0.69319
2014,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.16723,696,2932,0.15372,0.18074
2014,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.67401,288,365,0.62586,0.72217
2014,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.20275,77,365,0.16145,0.24405
2014,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.68435,1586,2052,0.66423,0.70446
2014,Bavaria,Urban regions,Not born in Germany,0.15517,466,2052,0.13950,0.17084
2014,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.74922,1970,2438,0.73201,0.76643
2014,Bavaria,Rural regions,Not born in Germany,0.11572,468,2438,0.10301,0.12842
2014,Berlin,Urban regions,Born in Germany or immigrated <1950,0.76819,866,1010,0.74215,0.79423
2014,Berlin,Urban regions,Not born in Germany,0.08559,144,1010,0.06833,0.10285
2014,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.82173,79,79,0.73679,0.90667
2014,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.81996,859,958,0.79562,0.84430
2014,Brandenburg,Rural regions,Not born in Germany,0.04532,99,958,0.03214,0.05850
2014,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.77601,52,52,0.66159,0.89043
2014,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.84548,493,493,0.81354,0.87742
2014,Saxony,Urban regions,Born in Germany or immigrated <1950,0.85664,807,846,0.83301,0.88026
2014,Saxony,Urban regions,Not born in Germany,0.02029,39,846,0.01078,0.02979
2014,Saxony,Rural regions,Born in Germany or immigrated <1950,0.82782,743,789,0.80146,0.85418
2014,Saxony,Rural regions,Not born in Germany,0.03177,46,789,0.01952,0.04401
2014,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.83423,199,199,0.78243,0.88603
2014,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.84851,709,753,0.82288,0.87413
2014,Saxony-Anhalt,Rural regions,Not born in Germany,0.01525,44,753,0.00649,0.02401
2014,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.72437,287,287,0.67258,0.77616
2014,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.85856,676,676,0.83227,0.88485
2015,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.77812,193,247,0.72620,0.83005
2015,Schleswig-Holstein,Urban regions,Not born in Germany,0.12450,54,247,0.08324,0.16575
2015,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.77349,548,668,0.74172,0.80526
2015,Schleswig-Holstein,Rural regions,Not born in Germany,0.07317,120,668,0.05341,0.09294
2015,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.72948,337,470,0.68927,0.76968
2015,Hamburg,Urban regions,Not born in Germany,0.12881,133,470,0.09850,0.15913
2015,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.75770,812,1075,0.73207,0.78332
2015,Lower Saxony,Urban regions,Not born in Germany,0.11307,263,1075,0.09413,0.13201
2015,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72626,1235,1596,0.70438,0.74814
2015,Lower Saxony,Rural regions,Not born in Germany,0.12113,361,1596,0.10512,0.13714
2015,Bremen,Urban regions,Born in Germany or immigrated <1950,0.71828,127,193,0.65465,0.78191
2015,Bremen,Urban regions,Not born in Germany,0.14229,66,193,0.09287,0.19170
2015,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69956,4036,5604,0.68755,0.71156
2015,North Rhine-Westphalia,Urban regions,Not born in Germany,0.14728,1568,5604,0.13800,0.15656
2015,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.83906,94,94,0.76438,0.91375
2015,Hesse,Urban regions,Born in Germany or immigrated <1950,0.65123,1105,1555,0.62753,0.67492
2015,Hesse,Urban regions,Not born in Germany,0.17888,450,1555,0.15982,0.19793
2015,Hesse,Rural regions,Born in Germany or immigrated <1950,0.75109,264,362,0.70649,0.79570
2015,Hesse,Rural regions,Not born in Germany,0.09856,98,362,0.06781,0.12930
2015,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.70277,871,1201,0.67691,0.72863
2015,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.16287,330,1201,0.14198,0.18376
2015,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.73444,323,447,0.69346,0.77543
2015,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.13586,124,447,0.10406,0.16766
2015,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.67877,2125,2928,0.66186,0.69569
2015,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17367,803,2928,0.15995,0.18740
2015,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.71760,276,345,0.67003,0.76517
2015,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.15580,69,345,0.11748,0.19413
2015,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.67307,1514,2075,0.65288,0.69326
2015,Bavaria,Urban regions,Not born in Germany,0.16933,561,2075,0.15319,0.18547
2015,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.74357,1887,2403,0.72611,0.76103
2015,Bavaria,Rural regions,Not born in Germany,0.11487,516,2403,0.10212,0.12762
2015,Berlin,Urban regions,Born in Germany or immigrated <1950,0.75606,809,1005,0.72950,0.78263
2015,Berlin,Urban regions,Not born in Germany,0.10300,196,1005,0.08419,0.12180
2015,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.86972,76,76,0.79354,0.94590
2015,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.80218,835,952,0.77686,0.82750
2015,Brandenburg,Rural regions,Not born in Germany,0.04937,117,952,0.03560,0.06314
2015,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.80208,55,55,0.69581,0.90835
2015,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.84055,489,489,0.80807,0.87304
2015,Saxony,Urban regions,Born in Germany or immigrated <1950,0.84866,795,848,0.82453,0.87280
2015,Saxony,Urban regions,Not born in Germany,0.02622,53,848,0.01546,0.03698
2015,Saxony,Rural regions,Born in Germany or immigrated <1950,0.83056,678,716,0.80306,0.85806
2015,Saxony,Rural regions,Not born in Germany,0.03200,38,716,0.01910,0.04490
2015,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.86011,187,187,0.81026,0.90996
2015,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.84517,665,701,0.81837,0.87197
2015,Saxony-Anhalt,Rural regions,Not born in Germany,0.01606,36,701,0.00675,0.02537
2015,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.73001,270,310,0.68051,0.77951
2015,Thuringa,Urban regions,Not born in Germany,0.08043,40,310,0.05011,0.11075
2015,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.84775,626,677,0.82066,0.87483
2015,Thuringa,Rural regions,Not born in Germany,0.03721,51,677,0.02294,0.05148
2016,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.69827,181,380,0.65205,0.74448
2016,Schleswig-Holstein,Urban regions,Not born in Germany,0.16735,199,380,0.12977,0.20493
2016,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76429,503,645,0.73151,0.79707
2016,Schleswig-Holstein,Rural regions,Not born in Germany,0.07624,142,645,0.05575,0.09674
2016,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.70954,322,471,0.66850,0.75058
2016,Hamburg,Urban regions,Not born in Germany,0.14002,149,471,0.10864,0.17139
2016,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.75420,768,1209,0.72992,0.77848
2016,Lower Saxony,Urban regions,Not born in Germany,0.11615,441,1209,0.09808,0.13422
2016,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72813,1165,1585,0.70622,0.75004
2016,Lower Saxony,Rural regions,Not born in Germany,0.12620,420,1585,0.10985,0.14256
2016,Bremen,Urban regions,Born in Germany or immigrated <1950,0.67983,121,235,0.62005,0.73961
2016,Bremen,Urban regions,Not born in Germany,0.15035,114,235,0.10456,0.19615
2016,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69654,3767,5751,0.68466,0.70843
2016,North Rhine-Westphalia,Urban regions,Not born in Germany,0.15336,1984,5751,0.14405,0.16267
2016,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.81867,91,143,0.75530,0.88205
2016,North Rhine-Westphalia,Rural regions,Not born in Germany,0.06713,52,143,0.02597,0.10829
2016,Hesse,Urban regions,Born in Germany or immigrated <1950,0.66098,1016,1544,0.63736,0.68460
2016,Hesse,Urban regions,Not born in Germany,0.17621,528,1544,0.15719,0.19522
2016,Hesse,Rural regions,Born in Germany or immigrated <1950,0.76197,230,360,0.71792,0.80603
2016,Hesse,Rural regions,Not born in Germany,0.11211,130,360,0.07948,0.14475
2016,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68780,813,1331,0.66289,0.71270
2016,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.16831,518,1331,0.14821,0.18842
2016,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.73624,304,451,0.69552,0.77695
2016,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.11206,147,451,0.08291,0.14120
2016,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.66980,1935,2878,0.65262,0.68699
2016,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17190,943,2878,0.15812,0.18569
2016,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.70691,264,392,0.66179,0.75203
2016,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.16647,128,392,0.12955,0.20339
2016,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.67254,1387,1935,0.65162,0.69345
2016,Bavaria,Urban regions,Not born in Germany,0.17066,548,1935,0.15390,0.18743
2016,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73663,1713,2395,0.71899,0.75428
2016,Bavaria,Rural regions,Not born in Germany,0.11922,682,2395,0.10624,0.13220
2016,Berlin,Urban regions,Born in Germany or immigrated <1950,0.74191,758,1027,0.71514,0.76869
2016,Berlin,Urban regions,Not born in Germany,0.11577,269,1027,0.09620,0.13535
2016,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.88954,71,71,0.81611,0.96298
2016,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.80780,785,1002,0.78339,0.83221
2016,Brandenburg,Rural regions,Not born in Germany,0.04619,217,1002,0.03319,0.05920
2016,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.75174,53,84,0.65880,0.84468
2016,Mecklenburg-Western Pomerania,Urban regions,Not born in Germany,0.16306,31,84,0.08358,0.24253
2016,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.82666,458,522,0.79415,0.85916
2016,Mecklenburg-Western Pomerania,Rural regions,Not born in Germany,0.01320,64,522,0.00340,0.02300
2016,Saxony,Urban regions,Born in Germany or immigrated <1950,0.84266,745,883,0.81863,0.86669
2016,Saxony,Urban regions,Not born in Germany,0.02754,138,883,0.01674,0.03834
2016,Saxony,Rural regions,Born in Germany or immigrated <1950,0.81865,662,741,0.79089,0.84641
2016,Saxony,Rural regions,Not born in Germany,0.03971,79,741,0.02564,0.05379
2016,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.82108,170,235,0.77197,0.87019
2016,Saxony-Anhalt,Urban regions,Not born in Germany,0.07284,65,235,0.03954,0.10613
2016,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.83885,625,702,0.81164,0.86607
2016,Saxony-Anhalt,Rural regions,Not born in Germany,0.01937,77,702,0.00917,0.02957
2016,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.79905,258,299,0.75355,0.84455
2016,Thuringa,Urban regions,Not born in Germany,0.07170,41,299,0.04241,0.10099
2016,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.80174,582,697,0.77212,0.83136
2016,Thuringa,Rural regions,Not born in Germany,0.04850,115,697,0.03254,0.06447
2017,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.67426,247,462,0.63148,0.71704
2017,Schleswig-Holstein,Urban regions,Not born in Germany,0.16034,215,462,0.12685,0.19384
2017,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75329,562,757,0.72256,0.78402
2017,Schleswig-Holstein,Rural regions,Not born in Germany,0.08733,195,757,0.06720,0.10745
2017,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.70394,370,547,0.66565,0.74224
2017,Hamburg,Urban regions,Not born in Germany,0.13041,177,547,0.10216,0.15865
2017,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.74504,928,1374,0.72199,0.76809
2017,Lower Saxony,Urban regions,Not born in Germany,0.12182,446,1374,0.10452,0.13912
2017,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72643,1350,1942,0.70660,0.74627
2017,Lower Saxony,Rural regions,Not born in Germany,0.11876,592,1942,0.10436,0.13315
2017,Bremen,Urban regions,Born in Germany or immigrated <1950,0.66206,156,289,0.60743,0.71669
2017,Bremen,Urban regions,Not born in Germany,0.16899,133,289,0.12571,0.21227
2017,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70107,4282,6512,0.68995,0.71219
2017,North Rhine-Westphalia,Urban regions,Not born in Germany,0.15420,2230,6512,0.14543,0.16298
2017,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.82880,104,156,0.76949,0.88810
2017,North Rhine-Westphalia,Rural regions,Not born in Germany,0.06520,52,156,0.02634,0.10407
2017,Hesse,Urban regions,Born in Germany or immigrated <1950,0.67148,1133,1764,0.64956,0.69340
2017,Hesse,Urban regions,Not born in Germany,0.16843,631,1764,0.15096,0.18589
2017,Hesse,Rural regions,Born in Germany or immigrated <1950,0.74136,298,450,0.70085,0.78186
2017,Hesse,Rural regions,Not born in Germany,0.10713,152,450,0.07853,0.13574
2017,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.66893,871,1359,0.64390,0.69396
2017,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.16775,488,1359,0.14788,0.18762
2017,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.72631,301,468,0.68587,0.76675
2017,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.13622,167,468,0.10511,0.16733
2017,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.66504,2140,3149,0.64856,0.68153
2017,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17295,1009,3149,0.15974,0.18616
2017,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.72329,285,406,0.67972,0.76686
2017,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.15176,121,406,0.11681,0.18670
2017,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.66294,1532,2105,0.64274,0.68313
2017,Bavaria,Urban regions,Not born in Germany,0.17594,573,2105,0.15967,0.19221
2017,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73246,1900,2621,0.71551,0.74942
2017,Bavaria,Rural regions,Not born in Germany,0.12923,721,2621,0.11639,0.14208
2017,Berlin,Urban regions,Born in Germany or immigrated <1950,0.75666,839,1106,0.73135,0.78196
2017,Berlin,Urban regions,Not born in Germany,0.11128,267,1106,0.09274,0.12983
2017,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.81767,86,86,0.73558,0.89975
2017,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.78817,863,1090,0.76390,0.81244
2017,Brandenburg,Rural regions,Not born in Germany,0.04402,227,1090,0.03184,0.05620
2017,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.80111,68,68,0.70552,0.89669
2017,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.81977,495,541,0.78735,0.85219
2017,Mecklenburg-Western Pomerania,Rural regions,Not born in Germany,0.01080,46,541,0.00208,0.01952
2017,Saxony,Urban regions,Born in Germany or immigrated <1950,0.83596,859,1018,0.81320,0.85872
2017,Saxony,Urban regions,Not born in Germany,0.03023,159,1018,0.01971,0.04076
2017,Saxony,Rural regions,Born in Germany or immigrated <1950,0.82410,746,820,0.79802,0.85017
2017,Saxony,Rural regions,Not born in Germany,0.03039,74,820,0.01863,0.04214
2017,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.77347,161,233,0.71960,0.82733
2017,Saxony-Anhalt,Urban regions,Not born in Germany,0.08431,72,233,0.04856,0.12007
2017,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.82273,719,811,0.79643,0.84903
2017,Saxony-Anhalt,Rural regions,Not born in Germany,0.02486,92,811,0.01414,0.03558
2017,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.81069,270,330,0.76836,0.85302
2017,Thuringa,Urban regions,Not born in Germany,0.04226,60,330,0.02052,0.06400
2017,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.80393,648,763,0.77573,0.83212
2017,Thuringa,Rural regions,Not born in Germany,0.05979,115,763,0.04295,0.07662
2018,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.68678,271,450,0.64388,0.72968
2018,Schleswig-Holstein,Urban regions,Not born in Germany,0.14812,179,450,0.11526,0.18098
2018,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75780,527,675,0.72546,0.79014
2018,Schleswig-Holstein,Rural regions,Not born in Germany,0.07863,148,675,0.05831,0.09895
2018,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.70696,370,546,0.66875,0.74517
2018,Hamburg,Urban regions,Not born in Germany,0.12960,176,546,0.10140,0.15780
2018,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.74195,883,1336,0.71848,0.76542
2018,Lower Saxony,Urban regions,Not born in Germany,0.12536,453,1336,0.10760,0.14312
2018,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72282,1248,1801,0.70215,0.74350
2018,Lower Saxony,Rural regions,Not born in Germany,0.12784,553,1801,0.11241,0.14326
2018,Bremen,Urban regions,Born in Germany or immigrated <1950,0.65091,165,309,0.59768,0.70415
2018,Bremen,Urban regions,Not born in Germany,0.17859,144,309,0.13582,0.22137
2018,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69122,4148,6247,0.67976,0.70268
2018,North Rhine-Westphalia,Urban regions,Not born in Germany,0.17107,2099,6247,0.16173,0.18041
2018,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.78309,93,131,0.71225,0.85394
2018,North Rhine-Westphalia,Rural regions,Not born in Germany,0.07914,38,131,0.03273,0.12555
2018,Hesse,Urban regions,Born in Germany or immigrated <1950,0.67937,1094,1706,0.65722,0.70152
2018,Hesse,Urban regions,Not born in Germany,0.16599,612,1706,0.14833,0.18365
2018,Hesse,Rural regions,Born in Germany or immigrated <1950,0.74410,282,438,0.70318,0.78501
2018,Hesse,Rural regions,Not born in Germany,0.11753,156,438,0.08733,0.14772
2018,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68395,874,1325,0.65891,0.70900
2018,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.15285,451,1325,0.13347,0.17223
2018,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.71322,295,440,0.67092,0.75553
2018,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.15648,145,440,0.12250,0.19047
2018,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.66757,1972,2872,0.65034,0.68481
2018,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17346,900,2872,0.15961,0.18731
2018,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.76626,266,364,0.72273,0.80980
2018,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.12019,98,364,0.08674,0.15365
2018,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.65457,1466,1979,0.63361,0.67553
2018,Bavaria,Urban regions,Not born in Germany,0.18070,513,1979,0.16374,0.19765
2018,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.74201,1800,2439,0.72464,0.75937
2018,Bavaria,Rural regions,Not born in Germany,0.12125,639,2439,0.10830,0.13421
2018,Berlin,Urban regions,Born in Germany or immigrated <1950,0.74145,849,1149,0.71613,0.76678
2018,Berlin,Urban regions,Not born in Germany,0.11897,300,1149,0.10024,0.13769
2018,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.84717,92,92,0.77324,0.92110
2018,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.79326,859,1045,0.76869,0.81782
2018,Brandenburg,Rural regions,Not born in Germany,0.03366,186,1045,0.02272,0.04460
2018,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.80129,83,83,0.71492,0.88766
2018,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.82982,504,563,0.79875,0.86089
2018,Mecklenburg-Western Pomerania,Rural regions,Not born in Germany,0.01031,59,563,0.00196,0.01866
2018,Saxony,Urban regions,Born in Germany or immigrated <1950,0.84863,836,981,0.82619,0.87107
2018,Saxony,Urban regions,Not born in Germany,0.03380,145,981,0.02249,0.04511
2018,Saxony,Rural regions,Born in Germany or immigrated <1950,0.82397,730,791,0.79741,0.85053
2018,Saxony,Rural regions,Not born in Germany,0.02662,61,791,0.01539,0.03784
2018,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.70225,165,236,0.64379,0.76072
2018,Saxony-Anhalt,Urban regions,Not born in Germany,0.10886,71,236,0.06904,0.14868
2018,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.84603,711,790,0.82085,0.87121
2018,Saxony-Anhalt,Rural regions,Not born in Germany,0.02547,79,790,0.01447,0.03646
2018,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.79747,270,342,0.75481,0.84013
2018,Thuringa,Urban regions,Not born in Germany,0.05331,72,342,0.02947,0.07716
2018,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.78909,610,723,0.75933,0.81885
2018,Thuringa,Rural regions,Not born in Germany,0.06687,113,723,0.04865,0.08509
2019,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.68882,298,502,0.64828,0.72937
2019,Schleswig-Holstein,Urban regions,Not born in Germany,0.13812,204,502,0.10791,0.16833
2019,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75555,533,667,0.72291,0.78819
2019,Schleswig-Holstein,Rural regions,Not born in Germany,0.07901,134,667,0.05852,0.09949
2019,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.69906,409,578,0.66164,0.73649
2019,Hamburg,Urban regions,Not born in Germany,0.13013,169,578,0.10268,0.15759
2019,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.71894,883,1242,0.69393,0.74395
2019,Lower Saxony,Urban regions,Not born in Germany,0.12307,359,1242,0.10479,0.14135
2019,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73573,1237,1722,0.71490,0.75656
2019,Lower Saxony,Rural regions,Not born in Germany,0.11681,485,1722,0.10163,0.13198
2019,Bremen,Urban regions,Born in Germany or immigrated <1950,0.67038,162,293,0.61646,0.72430
2019,Bremen,Urban regions,Not born in Germany,0.20227,131,293,0.15620,0.24835
2019,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.67591,4226,6183,0.66425,0.68758
2019,North Rhine-Westphalia,Urban regions,Not born in Germany,0.18400,1957,6183,0.17434,0.19366
2019,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.78164,91,135,0.71169,0.85159
2019,North Rhine-Westphalia,Rural regions,Not born in Germany,0.06716,44,135,0.02478,0.10954
2019,Hesse,Urban regions,Born in Germany or immigrated <1950,0.68158,1110,1621,0.65889,0.70426
2019,Hesse,Urban regions,Not born in Germany,0.16683,511,1621,0.14867,0.18498
2019,Hesse,Rural regions,Born in Germany or immigrated <1950,0.73179,295,390,0.68776,0.77582
2019,Hesse,Rural regions,Not born in Germany,0.10871,95,390,0.07777,0.13964
2019,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.67935,879,1279,0.65376,0.70494
2019,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.17041,400,1279,0.14980,0.19103
2019,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.67835,276,400,0.63251,0.72418
2019,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.17182,124,400,0.13481,0.20884
2019,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.66421,2047,2865,0.64692,0.68151
2019,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.15973,818,2865,0.14632,0.17315
2019,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.74387,228,339,0.69734,0.79040
2019,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.13092,111,339,0.09496,0.16688
2019,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.66023,1468,1930,0.63909,0.68136
2019,Bavaria,Urban regions,Not born in Germany,0.16879,462,1930,0.15207,0.18550
2019,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73340,1806,2402,0.71571,0.75109
2019,Bavaria,Rural regions,Not born in Germany,0.12326,596,2402,0.11011,0.13641
2019,Berlin,Urban regions,Born in Germany or immigrated <1950,0.73925,822,1086,0.71312,0.76537
2019,Berlin,Urban regions,Not born in Germany,0.12602,264,1086,0.10627,0.14576
2019,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.84446,94,94,0.77080,0.91812
2019,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.79080,944,1116,0.76692,0.81467
2019,Brandenburg,Rural regions,Not born in Germany,0.03759,172,1116,0.02642,0.04875
2019,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.76932,86,86,0.67977,0.85888
2019,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.84046,508,553,0.80991,0.87100
2019,Mecklenburg-Western Pomerania,Rural regions,Not born in Germany,0.01010,45,553,0.00176,0.01844
2019,Saxony,Urban regions,Born in Germany or immigrated <1950,0.83742,833,953,0.81399,0.86086
2019,Saxony,Urban regions,Not born in Germany,0.03673,120,953,0.02478,0.04868
2019,Saxony,Rural regions,Born in Germany or immigrated <1950,0.82648,735,789,0.80004,0.85292
2019,Saxony,Rural regions,Not born in Germany,0.02430,54,789,0.01355,0.03505
2019,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.78228,175,247,0.73070,0.83385
