year,bula_h,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.11632,217,807,0.09418,0.13845
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93540,92,92,0.88490,0.98591
1988,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89980,83,83,0.83481,0.96479
1988,Bavaria,Primary Level,Not born in Germany,0.68374,56,56,0.56084,0.80663
1988,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.88464,306,447,0.85500,0.91429
1988,Bavaria,Lower Secondary Level,Not born in Germany,0.11536,141,447,0.08571,0.14500
1988,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.92868,715,833,0.91119,0.94617
1988,Bavaria,Upper Secondary Level,Not born in Germany,0.07132,118,833,0.05383,0.08881
1988,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95631,86,86,0.91285,0.99976
1988,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93101,110,110,0.88343,0.97859
1988,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.91580,60,60,0.84494,0.98666
1988,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.90627,111,145,0.85866,0.95387
1988,Berlin,Upper Secondary Level,Not born in Germany,0.09373,34,145,0.04613,0.14134
1988,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92703,31,31,0.83396,1.02010
1989,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.92498,48,48,0.84967,1.00029
1989,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.98434,159,159,0.96499,1.00370
1989,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.94139,83,83,0.89054,0.99223
1989,Lower Saxony,Primary Level,Not born in Germany,0.37275,33,33,0.20521,0.54028
1989,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.92545,215,263,0.89365,0.95726
1989,Lower Saxony,Lower Secondary Level,Not born in Germany,0.07455,48,263,0.04274,0.10635
1989,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.94562,446,503,0.92579,0.96546
1989,Lower Saxony,Upper Secondary Level,Not born in Germany,0.05438,57,503,0.03454,0.07421
1989,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90962,58,58,0.83519,0.98406
1989,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93549,68,68,0.87666,0.99431
1989,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.88706,43,43,0.79133,0.98279
1989,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.93043,64,64,0.86761,0.99326
1989,North Rhine-Westphalia,Primary Level,Not born in Germany,0.64755,167,167,0.57488,0.72023
1989,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.86482,410,633,0.83816,0.89148
1989,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.13518,223,633,0.10852,0.16184
1989,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.92200,1048,1248,0.90712,0.93689
1989,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.07800,200,1248,0.06311,0.09288
1989,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.92556,60,60,0.85858,0.99254
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88121,119,119,0.82284,0.93959
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92997,183,183,0.89289,0.96704
1989,Hesse,Primary Level,Not born in Germany,0.73446,67,67,0.62792,0.84101
1989,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.78553,146,271,0.73658,0.83449
1989,Hesse,Lower Secondary Level,Not born in Germany,0.21447,125,271,0.16551,0.26342
1989,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.88599,343,470,0.85723,0.91475
1989,Hesse,Upper Secondary Level,Not born in Germany,0.11401,127,470,0.08525,0.14277
1989,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90482,37,37,0.80895,1.00068
1989,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86524,65,65,0.78158,0.94890
1989,"Rhineland-Palatinate, Saarland",Primary Level,Not born in Germany,0.62542,35,35,0.46273,0.78812
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.95026,184,221,0.92153,0.97899
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.04974,37,221,0.02101,0.07847
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.95032,302,340,0.92720,0.97345
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.04968,38,340,0.02655,0.07280
1989,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92875,34,34,0.84098,1.01652
1989,Baden-Wuerttemberg,Primary Level,Not born in Germany,0.68951,179,179,0.62154,0.75749
1989,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.80519,307,544,0.77187,0.83850
1989,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.19481,237,544,0.16150,0.22813
1989,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.87350,568,785,0.85023,0.89677
1989,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.12650,217,785,0.10323,0.14977
1989,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81327,31,31,0.67382,0.95272
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94662,87,87,0.89911,0.99413
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88977,81,81,0.82114,0.95840
1989,Bavaria,Pre-primary Level,Born in Germany or immigrated <1950,0.97480,34,34,0.92133,1.02828
1989,Bavaria,Primary Level,Not born in Germany,0.70726,53,53,0.58358,0.83094
1989,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.85663,277,419,0.82303,0.89022
1989,Bavaria,Lower Secondary Level,Not born in Germany,0.14284,142,419,0.10930,0.17639
1989,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.92443,694,813,0.90625,0.94261
1989,Bavaria,Upper Secondary Level,Not born in Germany,0.07557,119,813,0.05739,0.09375
1989,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95184,84,84,0.90577,0.99790
1989,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90648,114,114,0.85280,0.96017
1989,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.91596,57,57,0.84329,0.98863
1989,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.91262,107,141,0.86585,0.95940
1989,Berlin,Upper Secondary Level,Not born in Germany,0.08738,34,141,0.04060,0.13415
1989,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92667,32,32,0.83491,1.01844
1990,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.92214,51,51,0.84787,0.99641
1990,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.98488,151,151,0.96536,1.00441
1990,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.93664,75,75,0.88113,0.99214
1990,Lower Saxony,Primary Level,Not born in Germany,0.38734,31,31,0.21302,0.56166
1990,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.91672,198,245,0.88205,0.95139
1990,Lower Saxony,Lower Secondary Level,Not born in Germany,0.08328,47,245,0.04861,0.11795
1990,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.94736,446,500,0.92777,0.96696
1990,Lower Saxony,Upper Secondary Level,Not born in Germany,0.05264,54,500,0.03304,0.07223
1990,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90285,61,61,0.82791,0.97779
1990,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93772,71,71,0.88110,0.99433
1990,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.89318,46,46,0.80293,0.98343
1990,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.92841,47,47,0.85391,1.00291
1990,North Rhine-Westphalia,Primary Level,Not born in Germany,0.65078,165,165,0.57782,0.72375
1990,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.85148,395,616,0.82338,0.87959
1990,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.14852,221,616,0.12041,0.17662
1990,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.91860,1023,1217,0.90323,0.93397
1990,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.08140,194,1217,0.06603,0.09677
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.90080,62,62,0.82579,0.97582
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90420,120,120,0.85132,0.95708
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92952,179,179,0.89192,0.96712
1990,Hesse,Primary Level,Not born in Germany,0.72057,62,62,0.60796,0.83318
1990,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.77960,145,267,0.72978,0.82941
1990,Hesse,Lower Secondary Level,Not born in Germany,0.22040,122,267,0.17059,0.27022
1990,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.88641,336,453,0.85715,0.91566
1990,Hesse,Upper Secondary Level,Not born in Germany,0.11359,117,453,0.08434,0.14285
1990,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91480,36,36,0.82231,1.00729
1990,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85765,67,67,0.77336,0.94195
1990,"Rhineland-Palatinate, Saarland",Primary Level,Not born in Germany,0.50906,31,31,0.33017,0.68796
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.93721,177,216,0.90478,0.96963
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.05934,39,216,0.02776,0.09093
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.93861,284,322,0.91235,0.96487
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.06139,38,322,0.03513,0.08765
1990,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91049,37,37,0.81723,1.00374
1990,Baden-Wuerttemberg,Primary Level,Not born in Germany,0.65745,169,169,0.58568,0.72921
1990,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.77330,279,516,0.73714,0.80946
1990,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.22670,237,516,0.19054,0.26286
1990,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.87317,582,796,0.85003,0.89630
1990,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.12683,214,796,0.10370,0.14997
1990,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93135,91,91,0.87911,0.98359
1990,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89344,81,81,0.82583,0.96106
1990,Bavaria,Primary Level,Not born in Germany,0.67961,54,54,0.55399,0.80524
1990,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.85592,270,404,0.82164,0.89021
1990,Bavaria,Lower Secondary Level,Not born in Germany,0.14408,134,404,0.10979,0.17836
1990,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.92060,689,809,0.90195,0.93924
1990,Bavaria,Upper Secondary Level,Not born in Germany,0.07940,120,809,0.06076,0.09805
1990,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.83498,33,33,0.70636,0.96359
1990,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94167,84,84,0.89124,0.99209
1990,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90173,114,114,0.84684,0.95661
1990,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.91079,75,75,0.84585,0.97574
1990,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.93193,241,273,0.90200,0.96186
1990,Berlin,Upper Secondary Level,Not born in Germany,0.06807,32,273,0.03814,0.09800
1990,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92781,31,31,0.83520,1.02042
1990,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91629,135,135,0.86939,0.96318
1990,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.96885,83,83,0.93125,1.00645
1990,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.97739,388,388,0.96258,0.99220
1990,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94580,49,49,0.88175,1.00985
1990,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95139,165,165,0.91848,0.98431
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.97730,279,279,0.95980,0.99481
1990,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96907,108,108,0.93626,1.00187
1990,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.98201,158,158,0.96121,1.00280
1990,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.96875,751,751,0.95630,0.98120
1990,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97263,69,69,0.93385,1.01141
1990,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96949,280,280,0.94931,0.98967
1990,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.97080,109,109,0.93904,1.00255
1990,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.95372,432,432,0.93389,0.97356
1990,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91208,48,48,0.83113,0.99304
1990,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95747,169,169,0.92696,0.98799
1990,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.89499,64,64,0.81928,0.97069
1990,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.96612,474,474,0.94982,0.98243
1990,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95678,128,128,0.92141,0.99215
1991,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.91295,50,50,0.83401,0.99188
1991,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.97486,155,155,0.95014,0.99959
1991,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.93529,75,75,0.87924,0.99134
1991,Lower Saxony,Primary Level,Not born in Germany,0.35876,31,31,0.18713,0.53040
1991,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.91179,195,241,0.87591,0.94767
1991,Lower Saxony,Lower Secondary Level,Not born in Germany,0.08821,46,241,0.05233,0.12409
1991,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.94051,443,497,0.91969,0.96133
1991,Lower Saxony,Upper Secondary Level,Not born in Germany,0.05949,54,497,0.03867,0.08031
1991,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89450,60,60,0.81611,0.97289
1991,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96333,73,73,0.91991,1.00674
1991,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.87701,46,46,0.78105,0.97297
1991,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.89172,45,45,0.79990,0.98354
1991,North Rhine-Westphalia,Primary Level,Not born in Germany,0.67550,150,150,0.60032,0.75068
1991,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.83896,389,606,0.80967,0.86825
1991,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.16104,217,606,0.13175,0.19033
1991,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.91778,1031,1223,0.90238,0.93319
1991,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.08222,192,1223,0.06681,0.09762
1991,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.91312,65,65,0.84411,0.98213
1991,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88613,119,119,0.82882,0.94345
1991,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92676,188,188,0.88942,0.96410
1991,Hesse,Primary Level,Not born in Germany,0.71971,63,63,0.60791,0.83151
1991,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.77770,143,253,0.72637,0.82904
1991,Hesse,Lower Secondary Level,Not born in Germany,0.22230,110,253,0.17096,0.27363
1991,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.87783,327,445,0.84737,0.90829
1991,Hesse,Upper Secondary Level,Not born in Germany,0.12217,118,445,0.09171,0.15263
1991,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93351,38,38,0.85324,1.01379
1991,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83496,69,69,0.74672,0.92319
1991,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.94431,174,211,0.91330,0.97533
1991,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.05191,37,211,0.02191,0.08192
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.93777,287,325,0.91146,0.96407
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.06223,38,325,0.03593,0.08854
