year,bula_h,migback,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.88391,949,949,0.86352,0.90431
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.94254,571,571,0.92343,0.96164
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.48107,90,90,0.37726,0.58487
2020,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.85599,1946,1946,0.84039,0.87160
2020,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96388,1107,1107,0.95289,0.97488
2020,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.50682,227,227,0.44164,0.57200
2020,Bavaria,No migration background,Born in Germany or immigrated <1950,0.85230,2855,2855,0.83928,0.86531
2020,Bavaria,Direct migration background,Not born in Germany,0.95300,1353,1353,0.94171,0.96428
2020,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.52328,266,266,0.46315,0.58342
2020,Berlin,No migration background,Born in Germany or immigrated <1950,0.88472,772,772,0.86217,0.90726
2020,Berlin,Direct migration background,Not born in Germany,0.92682,549,549,0.90501,0.94862
2020,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.57965,75,75,0.46719,0.69212
2020,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.86524,947,947,0.84348,0.88700
2020,Brandenburg,Direct migration background,Not born in Germany,0.91307,216,216,0.87541,0.95073
2020,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.84895,465,465,0.81636,0.88153
2020,Mecklenburg-Western Pomerania,Direct migration background,Not born in Germany,0.91269,77,77,0.84923,0.97616
2020,Saxony,No migration background,Born in Germany or immigrated <1950,0.86876,1433,1433,0.85127,0.88625
2020,Saxony,Direct migration background,Not born in Germany,0.92776,231,231,0.89430,0.96122
2020,Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.51663,37,37,0.35339,0.67988
2020,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.86040,820,820,0.83666,0.88413
2020,Saxony-Anhalt,Direct migration background,Not born in Germany,0.93126,162,162,0.89218,0.97034
2020,Thuringa,No migration background,Born in Germany or immigrated <1950,0.86293,804,804,0.83914,0.88672
2020,Thuringa,Direct migration background,Not born in Germany,0.82744,174,174,0.77113,0.88375
2021,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.82470,582,582,0.79378,0.85561
2021,Schleswig-Holstein,Direct migration background,Not born in Germany,0.83745,254,254,0.79198,0.88291
2021,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.28853,37,37,0.14053,0.43654
2021,Hamburg,No migration background,Born in Germany or immigrated <1950,0.88899,281,281,0.85219,0.92579
2021,Hamburg,Direct migration background,Not born in Germany,0.98625,150,150,0.96756,1.00495
2021,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86465,1347,1347,0.84638,0.88293
2021,Lower Saxony,Direct migration background,Not born in Germany,0.89490,539,539,0.86898,0.92081
2021,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.41196,85,85,0.30670,0.51722
2021,Bremen,No migration background,Born in Germany or immigrated <1950,0.97371,89,89,0.94028,1.00714
2021,Bremen,Direct migration background,Not born in Germany,0.98365,58,58,0.95072,1.01657
2021,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.88867,2557,2557,0.87647,0.90086
2021,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.94288,1512,1512,0.93118,0.95458
2021,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.46744,262,262,0.40691,0.52797
2021,Hesse,No migration background,Born in Germany or immigrated <1950,0.86305,804,804,0.83927,0.88683
2021,Hesse,Direct migration background,Not born in Germany,0.96959,501,501,0.95454,0.98464
2021,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.61743,64,64,0.49742,0.73745
2021,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.88186,637,637,0.85678,0.90695
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.95446,354,354,0.93272,0.97621
2021,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.55338,57,57,0.42317,0.68359
2021,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.85366,1398,1398,0.83513,0.87220
2021,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96486,677,677,0.95098,0.97874
2021,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.51895,153,153,0.43952,0.59838
2021,Bavaria,No migration background,Born in Germany or immigrated <1950,0.85757,2017,2017,0.84231,0.87283
2021,Bavaria,Direct migration background,Not born in Germany,0.96257,747,747,0.94895,0.97619
2021,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.47265,169,169,0.39715,0.54814
2021,Berlin,No migration background,Born in Germany or immigrated <1950,0.85986,574,574,0.83143,0.88828
2021,Berlin,Direct migration background,Not born in Germany,0.96070,325,325,0.93955,0.98186
2021,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.42716,47,47,0.28421,0.57012
2021,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.84592,605,605,0.81713,0.87471
2021,Brandenburg,Direct migration background,Not born in Germany,0.89315,102,102,0.83290,0.95339
2021,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.88444,378,378,0.85217,0.91671
2021,Mecklenburg-Western Pomerania,Direct migration background,Not born in Germany,0.89539,35,35,0.79251,0.99826
2021,Saxony,No migration background,Born in Germany or immigrated <1950,0.86407,1035,1035,0.84318,0.88496
2021,Saxony,Direct migration background,Not born in Germany,0.93561,132,132,0.89357,0.97764
2021,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87927,530,530,0.85151,0.90704
2021,Saxony-Anhalt,Direct migration background,Not born in Germany,0.94662,89,89,0.89965,0.99359
2021,Thuringa,No migration background,Born in Germany or immigrated <1950,0.83988,552,552,0.80926,0.87050
2021,Thuringa,Direct migration background,Not born in Germany,0.79961,94,94,0.71825,0.88096
2022,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.84867,744,744,0.82291,0.87444
2022,Schleswig-Holstein,Direct migration background,Not born in Germany,0.89796,233,233,0.85900,0.93691
2022,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.50708,53,53,0.37119,0.64297
2022,Hamburg,No migration background,Born in Germany or immigrated <1950,0.87361,359,359,0.83919,0.90803
2022,Hamburg,Direct migration background,Not born in Germany,0.94524,233,233,0.91596,0.97451
2022,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.48867,37,37,0.32537,0.65196
2022,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.84941,1687,1687,0.83234,0.86648
2022,Lower Saxony,Direct migration background,Not born in Germany,0.92102,691,691,0.90089,0.94114
2022,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.40964,111,111,0.31773,0.50154
2022,Bremen,No migration background,Born in Germany or immigrated <1950,0.86621,111,111,0.80259,0.92982
2022,Bremen,Direct migration background,Not born in Germany,0.98933,86,86,0.96749,1.01117
2022,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.85530,3654,3654,0.84389,0.86671
2022,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.92863,2040,2040,0.91746,0.93980
2022,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.57941,401,401,0.53103,0.62778
2022,Hesse,No migration background,Born in Germany or immigrated <1950,0.86961,1080,1080,0.84952,0.88971
2022,Hesse,Direct migration background,Not born in Germany,0.94091,678,678,0.92315,0.95867
2022,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.65664,90,90,0.55799,0.75529
2022,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.88901,842,842,0.86778,0.91024
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.94509,420,420,0.92328,0.96691
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.48389,88,88,0.37887,0.58890
2022,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.82773,1956,1956,0.81099,0.84447
2022,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.93888,1159,1159,0.92508,0.95268
2022,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.58406,223,223,0.51922,0.64890
2022,Bavaria,No migration background,Born in Germany or immigrated <1950,0.85303,2910,2910,0.84016,0.86589
2022,Bavaria,Direct migration background,Not born in Germany,0.93683,1297,1297,0.92359,0.95008
2022,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.54679,264,264,0.48663,0.60695
2022,Berlin,No migration background,Born in Germany or immigrated <1950,0.86581,787,787,0.84198,0.88964
2022,Berlin,Direct migration background,Not born in Germany,0.94356,697,697,0.92642,0.96071
2022,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.54783,86,86,0.44203,0.65364
2022,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.84084,877,877,0.81661,0.86506
2022,Brandenburg,Direct migration background,Not born in Germany,0.90726,124,124,0.85600,0.95852
2022,Brandenburg,Indirect migration background,Born in Germany or immigrated <1950,0.55389,35,35,0.38680,0.72098
2022,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.87082,484,484,0.84091,0.90073
2022,Mecklenburg-Western Pomerania,Direct migration background,Not born in Germany,0.86415,81,81,0.78907,0.93924
2022,Saxony,No migration background,Born in Germany or immigrated <1950,0.86669,1542,1542,0.84972,0.88366
2022,Saxony,Direct migration background,Not born in Germany,0.95093,218,218,0.92219,0.97967
2022,Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.57673,41,41,0.42362,0.72985
2022,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.85008,791,791,0.82518,0.87497
2022,Saxony-Anhalt,Direct migration background,Not born in Germany,0.91544,118,118,0.86502,0.96585
2022,Saxony-Anhalt,Indirect migration background,Born in Germany or immigrated <1950,0.79861,31,31,0.65511,0.94212
2022,Thuringa,No migration background,Born in Germany or immigrated <1950,0.84272,700,700,0.81573,0.86971
2022,Thuringa,Direct migration background,Not born in Germany,0.89159,169,169,0.84457,0.93860
