"corigin","year","sampreg","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Kosovo-Albaner","1984","Ostdeutschland","männlich","","","",""
"Kosovo-Albaner","1984","Ostdeutschland","weiblich","","","",""
"Georgien","1984","Westdeutschland","männlich","","","",""
"Georgien","1984","Westdeutschland","weiblich","","","",""
"Georgien","1984","Ostdeutschland","männlich","","","",""
"Georgien","1984","Ostdeutschland","weiblich","","","",""
"Sudan","1984","Westdeutschland","männlich","","","",""
"Sudan","1984","Westdeutschland","weiblich","","","",""
"Sudan","1984","Ostdeutschland","männlich","","","",""
"Sudan","1984","Ostdeutschland","weiblich","","","",""
"Kongo","1984","Westdeutschland","männlich","","","",""
"Kongo","1984","Westdeutschland","weiblich","","","",""
"Kongo","1984","Ostdeutschland","männlich","","","",""
"Kongo","1984","Ostdeutschland","weiblich","","","",""
"Togo","1984","Westdeutschland","männlich","","","",""
"Togo","1984","Westdeutschland","weiblich","","","",""
"Togo","1984","Ostdeutschland","männlich","","","",""
"Togo","1984","Ostdeutschland","weiblich","","","",""
"Mongolei","1984","Westdeutschland","männlich","","","",""
"Mongolei","1984","Westdeutschland","weiblich","","","",""
"Mongolei","1984","Ostdeutschland","männlich","","","",""
"Mongolei","1984","Ostdeutschland","weiblich","","","",""
"Litauen","1984","Westdeutschland","männlich","1","","",""
"Litauen","1984","Westdeutschland","weiblich","1","","",""
"Litauen","1984","Ostdeutschland","männlich","","","",""
"Litauen","1984","Ostdeutschland","weiblich","","","",""
"Tschad","1984","Westdeutschland","männlich","","","",""
"Tschad","1984","Westdeutschland","weiblich","","","",""
"Tschad","1984","Ostdeutschland","männlich","","","",""
"Tschad","1984","Ostdeutschland","weiblich","","","",""
"Armenien","1984","Westdeutschland","männlich","","","",""
"Armenien","1984","Westdeutschland","weiblich","","","",""
"Armenien","1984","Ostdeutschland","männlich","","","",""
"Armenien","1984","Ostdeutschland","weiblich","","","",""
"Kurdistan_(149)","1984","Westdeutschland","männlich","","","",""
"Kurdistan_(149)","1984","Westdeutschland","weiblich","","","",""
"Kurdistan_(149)","1984","Ostdeutschland","männlich","","","",""
"Kurdistan_(149)","1984","Ostdeutschland","weiblich","","","",""
"Liberia","1984","Westdeutschland","männlich","","","",""
"Liberia","1984","Westdeutschland","weiblich","","","",""
"Liberia","1984","Ostdeutschland","männlich","","","",""
"Liberia","1984","Ostdeutschland","weiblich","","","",""
"Jemen","1984","Westdeutschland","männlich","","","",""
"Jemen","1984","Westdeutschland","weiblich","","","",""
"Jemen","1984","Ostdeutschland","männlich","","","",""
"Jemen","1984","Ostdeutschland","weiblich","","","",""
"Palaestina","1984","Westdeutschland","männlich","","","",""
"Palaestina","1984","Westdeutschland","weiblich","","","",""
"Palaestina","1984","Ostdeutschland","männlich","","","",""
"Palaestina","1984","Ostdeutschland","weiblich","","","",""
"Taiwan","1984","Westdeutschland","männlich","","","",""
"Taiwan","1984","Westdeutschland","weiblich","","","",""
"Taiwan","1984","Ostdeutschland","männlich","","","",""
"Taiwan","1984","Ostdeutschland","weiblich","","","",""
"Turkmenistan","1984","Westdeutschland","männlich","","","",""
"Turkmenistan","1984","Westdeutschland","weiblich","","","",""
"Turkmenistan","1984","Ostdeutschland","männlich","","","",""
"Turkmenistan","1984","Ostdeutschland","weiblich","","","",""
"Afrika","1984","Westdeutschland","männlich","","","",""
"Afrika","1984","Westdeutschland","weiblich","","","",""
"Afrika","1984","Ostdeutschland","männlich","","","",""
"Afrika","1984","Ostdeutschland","weiblich","","","",""
"Sierra Leone(Westafrika)","1984","Westdeutschland","männlich","","","",""
"Sierra Leone(Westafrika)","1984","Westdeutschland","weiblich","","","",""
"Sierra Leone(Westafrika)","1984","Ostdeutschland","männlich","","","",""
"Sierra Leone(Westafrika)","1984","Ostdeutschland","weiblich","","","",""
"Senegal","1984","Westdeutschland","männlich","","","",""
"Senegal","1984","Westdeutschland","weiblich","","","",""
"Senegal","1984","Ostdeutschland","männlich","","","",""
"Senegal","1984","Ostdeutschland","weiblich","","","",""
"Malediven","1984","Westdeutschland","männlich","","","",""
"Malediven","1984","Westdeutschland","weiblich","","","",""
"Malediven","1984","Ostdeutschland","männlich","","","",""
"Malediven","1984","Ostdeutschland","weiblich","","","",""
"Serbien","1984","Westdeutschland","männlich","9","","",""
"Serbien","1984","Westdeutschland","weiblich","11","","",""
"Serbien","1984","Ostdeutschland","männlich","","","",""
"Serbien","1984","Ostdeutschland","weiblich","","","",""
"Gambia","1984","Westdeutschland","männlich","","","",""
"Gambia","1984","Westdeutschland","weiblich","","","",""
"Gambia","1984","Ostdeutschland","männlich","","","",""
"Gambia","1984","Ostdeutschland","weiblich","","","",""
"Honduras","1984","Westdeutschland","männlich","","","",""
"Honduras","1984","Westdeutschland","weiblich","","","",""
"Honduras","1984","Ostdeutschland","männlich","","","",""
"Honduras","1984","Ostdeutschland","weiblich","","","",""
"Montenegro_(168)","1984","Westdeutschland","männlich","","","",""
"Montenegro_(168)","1984","Westdeutschland","weiblich","","","",""
"Montenegro_(168)","1984","Ostdeutschland","männlich","","","",""
"Montenegro_(168)","1984","Ostdeutschland","weiblich","","","",""
"Kambodscha","1984","Westdeutschland","männlich","","","",""
"Kambodscha","1984","Westdeutschland","weiblich","","","",""
"Kambodscha","1984","Ostdeutschland","männlich","","","",""
"Kambodscha","1984","Ostdeutschland","weiblich","","","",""
"Surinam","1984","Westdeutschland","männlich","","","",""
"Surinam","1984","Westdeutschland","weiblich","","","",""
"Surinam","1984","Ostdeutschland","männlich","","","",""
"Surinam","1984","Ostdeutschland","weiblich","","","",""
"Guyana","1984","Westdeutschland","männlich","","","",""
"Guyana","1984","Westdeutschland","weiblich","","","",""
"Guyana","1984","Ostdeutschland","männlich","","","",""
"Guyana","1984","Ostdeutschland","weiblich","","","",""
"Simbabwe","1984","Westdeutschland","männlich","","","",""
"Simbabwe","1984","Westdeutschland","weiblich","","","",""
"Simbabwe","1984","Ostdeutschland","männlich","","","",""
"Simbabwe","1984","Ostdeutschland","weiblich","","","",""
"Madagaskar","1984","Westdeutschland","männlich","","","",""
"Madagaskar","1984","Westdeutschland","weiblich","","","",""
"Madagaskar","1984","Ostdeutschland","männlich","","","",""
"Madagaskar","1984","Ostdeutschland","weiblich","","","",""
"Lesotho","1984","Westdeutschland","männlich","","","",""
"Lesotho","1984","Westdeutschland","weiblich","","","",""
"Lesotho","1984","Ostdeutschland","männlich","","","",""
"Lesotho","1984","Ostdeutschland","weiblich","","","",""
"Ruanda","1984","Westdeutschland","männlich","","","",""
"Ruanda","1984","Westdeutschland","weiblich","","","",""
"Ruanda","1984","Ostdeutschland","männlich","","","",""
"Ruanda","1984","Ostdeutschland","weiblich","","","",""
"Myanmar","1984","Westdeutschland","männlich","","","",""
"Myanmar","1984","Westdeutschland","weiblich","","","",""
"Myanmar","1984","Ostdeutschland","männlich","","","",""
"Myanmar","1984","Ostdeutschland","weiblich","","","",""
"Niger","1984","Westdeutschland","männlich","","","",""
"Niger","1984","Westdeutschland","weiblich","","","",""
"Niger","1984","Ostdeutschland","männlich","","","",""
"Niger","1984","Ostdeutschland","weiblich","","","",""
"Dschibuti","1984","Westdeutschland","männlich","","","",""
"Dschibuti","1984","Westdeutschland","weiblich","","","",""
"Dschibuti","1984","Ostdeutschland","männlich","","","",""
"Dschibuti","1984","Ostdeutschland","weiblich","","","",""
"Katar","1984","Westdeutschland","männlich","","","",""
"Katar","1984","Westdeutschland","weiblich","","","",""
"Katar","1984","Ostdeutschland","männlich","","","",""
"Katar","1984","Ostdeutschland","weiblich","","","",""
"Kosovo","1984","Westdeutschland","männlich","","","",""
"Kosovo","1984","Westdeutschland","weiblich","","","",""
"Kosovo","1984","Ostdeutschland","männlich","","","",""
"Kosovo","1984","Ostdeutschland","weiblich","","","",""
"Eastern Europe","1984","Westdeutschland","männlich","46","0.0105382139799338","0.00793571570513136","0.0131407122547362"
"Eastern Europe","1984","Westdeutschland","weiblich","60","0.0121349352462732","0.00940585684097216","0.0148640136515742"
"Eastern Europe","1984","Ostdeutschland","männlich","","","",""
"Eastern Europe","1984","Ostdeutschland","weiblich","","","",""
"Ethnische Minderheiten","1984","Westdeutschland","männlich","","","",""
"Ethnische Minderheiten","1984","Westdeutschland","weiblich","","","",""
"Ethnische Minderheiten","1984","Ostdeutschland","männlich","","","",""
"Ethnische Minderheiten","1984","Ostdeutschland","weiblich","","","",""
"Deutschland","1985","Westdeutschland","männlich","3875","0.906889460108521","0.899119545061365","0.914659375155677"
"Deutschland","1985","Westdeutschland","weiblich","4245","0.91777482904077","0.910570277275915","0.924979380805625"
"Deutschland","1985","Ostdeutschland","männlich","","","",""
"Deutschland","1985","Ostdeutschland","weiblich","","","",""
"Türkei","1985","Westdeutschland","männlich","460","0.0222919746070866","0.0183445074024347","0.0262394418117385"
"Türkei","1985","Westdeutschland","weiblich","399","0.0167768920753859","0.0134085336673736","0.0201452504833981"
"Türkei","1985","Ostdeutschland","männlich","","","",""
"Türkei","1985","Ostdeutschland","weiblich","","","",""
"Ex-Jugoslawien","1985","Westdeutschland","männlich","142","0.00753654992105425","0.00522404203881841","0.00984905780329009"
"Ex-Jugoslawien","1985","Westdeutschland","weiblich","133","0.0075149613188605","0.00524999440984248","0.00977992822787851"
"Ex-Jugoslawien","1985","Ostdeutschland","männlich","","","",""
"Ex-Jugoslawien","1985","Ostdeutschland","weiblich","","","",""
"Griechenland","1985","Westdeutschland","männlich","199","0.0061721943312071","0.00407800936220481","0.00826637930020938"
"Griechenland","1985","Westdeutschland","weiblich","172","0.00391716760279116","0.00227895483339131","0.005555380372191"
"Griechenland","1985","Ostdeutschland","männlich","","","",""
"Griechenland","1985","Ostdeutschland","weiblich","","","",""
"Italien","1985","Westdeutschland","männlich","278","0.0128421507763768","0.00983155911394969","0.0158527424388038"
"Italien","1985","Westdeutschland","weiblich","205","0.00702958990070077","0.00483845230533197","0.00922072749606956"
"Italien","1985","Ostdeutschland","männlich","","","",""
"Italien","1985","Ostdeutschland","weiblich","","","",""
"Spanien","1985","Westdeutschland","männlich","165","0.00308664343910056","0.00160340282099649","0.00456988405720463"
"Spanien","1985","Westdeutschland","weiblich","127","0.00198193137823445","0.000815524663581384","0.00314833809288751"
"Spanien","1985","Ostdeutschland","männlich","","","",""
"Spanien","1985","Ostdeutschland","weiblich","","","",""
"österreich","1985","Westdeutschland","männlich","14","","",""
"österreich","1985","Westdeutschland","weiblich","20","","",""
"österreich","1985","Ostdeutschland","männlich","","","",""
"österreich","1985","Ostdeutschland","weiblich","","","",""
"Frankreich","1985","Westdeutschland","männlich","8","","",""
"Frankreich","1985","Westdeutschland","weiblich","5","","",""
"Frankreich","1985","Ostdeutschland","männlich","","","",""
"Frankreich","1985","Ostdeutschland","weiblich","","","",""
"Benelux","1985","Westdeutschland","männlich","2","","",""
"Benelux","1985","Westdeutschland","weiblich","2","","",""
"Benelux","1985","Ostdeutschland","männlich","","","",""
"Benelux","1985","Ostdeutschland","weiblich","","","",""
"Dänemark","1985","Westdeutschland","männlich","","","",""
"Dänemark","1985","Westdeutschland","weiblich","","","",""
"Dänemark","1985","Ostdeutschland","männlich","","","",""
"Dänemark","1985","Ostdeutschland","weiblich","","","",""
"Grossbritannien","1985","Westdeutschland","männlich","1","","",""
"Grossbritannien","1985","Westdeutschland","weiblich","2","","",""
"Grossbritannien","1985","Ostdeutschland","männlich","","","",""
"Grossbritannien","1985","Ostdeutschland","weiblich","","","",""
"Schweden","1985","Westdeutschland","männlich","1","","",""
"Schweden","1985","Westdeutschland","weiblich","","","",""
"Schweden","1985","Ostdeutschland","männlich","","","",""
"Schweden","1985","Ostdeutschland","weiblich","","","",""
"Norwegen","1985","Westdeutschland","männlich","","","",""
"Norwegen","1985","Westdeutschland","weiblich","","","",""
"Norwegen","1985","Ostdeutschland","männlich","","","",""
"Norwegen","1985","Ostdeutschland","weiblich","","","",""
"Finnland","1985","Westdeutschland","männlich","","","",""
"Finnland","1985","Westdeutschland","weiblich","1","","",""
"Finnland","1985","Ostdeutschland","männlich","","","",""
"Finnland","1985","Ostdeutschland","weiblich","","","",""
"USA","1985","Westdeutschland","männlich","3","","",""
"USA","1985","Westdeutschland","weiblich","7","","",""
"USA","1985","Ostdeutschland","männlich","","","",""
"USA","1985","Ostdeutschland","weiblich","","","",""
"Schweiz","1985","Westdeutschland","männlich","3","","",""
"Schweiz","1985","Westdeutschland","weiblich","7","","",""
"Schweiz","1985","Ostdeutschland","männlich","","","",""
"Schweiz","1985","Ostdeutschland","weiblich","","","",""
"Chile","1985","Westdeutschland","männlich","2","","",""
"Chile","1985","Westdeutschland","weiblich","1","","",""
"Chile","1985","Ostdeutschland","männlich","","","",""
"Chile","1985","Ostdeutschland","weiblich","","","",""
"Rumaenien","1985","Westdeutschland","männlich","5","","",""
"Rumaenien","1985","Westdeutschland","weiblich","8","","",""
"Rumaenien","1985","Ostdeutschland","männlich","","","",""
"Rumaenien","1985","Ostdeutschland","weiblich","","","",""
"Polen","1985","Westdeutschland","männlich","17","","",""
"Polen","1985","Westdeutschland","weiblich","19","","",""
"Polen","1985","Ostdeutschland","männlich","","","",""
"Polen","1985","Ostdeutschland","weiblich","","","",""
"Korea","1985","Westdeutschland","männlich","1","","",""
"Korea","1985","Westdeutschland","weiblich","2","","",""
"Korea","1985","Ostdeutschland","männlich","","","",""
"Korea","1985","Ostdeutschland","weiblich","","","",""
"Iran","1985","Westdeutschland","männlich","1","","",""
"Iran","1985","Westdeutschland","weiblich","1","","",""
"Iran","1985","Ostdeutschland","männlich","","","",""
"Iran","1985","Ostdeutschland","weiblich","","","",""
"Indonesien","1985","Westdeutschland","männlich","","","",""
"Indonesien","1985","Westdeutschland","weiblich","","","",""
"Indonesien","1985","Ostdeutschland","männlich","","","",""
"Indonesien","1985","Ostdeutschland","weiblich","","","",""
"Ungarn","1985","Westdeutschland","männlich","5","","",""
"Ungarn","1985","Westdeutschland","weiblich","10","","",""
"Ungarn","1985","Ostdeutschland","männlich","","","",""
"Ungarn","1985","Ostdeutschland","weiblich","","","",""
"Bolivien","1985","Westdeutschland","männlich","","","",""
"Bolivien","1985","Westdeutschland","weiblich","","","",""
"Bolivien","1985","Ostdeutschland","männlich","","","",""
"Bolivien","1985","Ostdeutschland","weiblich","","","",""
"Portugal","1985","Westdeutschland","männlich","","","",""
