"corigin","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ghana","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Bangla Desh","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Bangla Desh","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Bangla Desh","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Bangla Desh","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Bangla Desh","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Bangla Desh","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Bangla Desh","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Bangla Desh","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Venezuela","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Venezuela","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Venezuela","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Venezuela","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Venezuela","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Venezuela","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Venezuela","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Venezuela","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Tunesien","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Tunesien","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Tunesien","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Tunesien","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Tunesien","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Tunesien","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Tunesien","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Tunesien","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Mauritius","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Mauritius","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Mauritius","1984","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Mauritius","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Mauritius","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Mauritius","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Mauritius","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Mauritius","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nigeria","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Nigeria","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nigeria","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nigeria","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nigeria","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nigeria","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nigeria","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nigeria","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kanada","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Kanada","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kanada","1984","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Kanada","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kanada","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kanada","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kanada","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kanada","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Neuseeland","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Neuseeland","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Neuseeland","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Neuseeland","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Neuseeland","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Neuseeland","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Neuseeland","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Neuseeland","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Tansania","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Tansania","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Tansania","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Tansania","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Tansania","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Tansania","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Tansania","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Tansania","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Zypern","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Zypern","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Zypern","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Zypern","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Zypern","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Zypern","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Zypern","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Zypern","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kuba","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Kuba","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kuba","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Kuba","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kuba","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kuba","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kuba","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kuba","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Irak","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Irak","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Irak","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Irak","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Irak","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Irak","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Irak","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Irak","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Brasilien","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Brasilien","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Brasilien","1984","direkter Migrationshintergrund","Westdeutschland","2","","",""
"Brasilien","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Brasilien","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Brasilien","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Brasilien","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Brasilien","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Hongkong","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Hongkong","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Hongkong","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Hongkong","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Hongkong","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Hongkong","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Hongkong","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Hongkong","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Peru","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Peru","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Peru","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Peru","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Peru","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Peru","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Peru","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Peru","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Sri Lanka","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Sri Lanka","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sri Lanka","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sri Lanka","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sri Lanka","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sri Lanka","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sri Lanka","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Sri Lanka","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nepal","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Nepal","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nepal","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nepal","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nepal","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nepal","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nepal","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nepal","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Marokko","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Marokko","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Marokko","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Marokko","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Marokko","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Marokko","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Marokko","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Marokko","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"China","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"China","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"China","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"China","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"China","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"China","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"China","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"China","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Irland","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Irland","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Irland","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Irland","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Irland","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Irland","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Irland","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Irland","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Moldawien","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Moldawien","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Moldawien","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Moldawien","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Moldawien","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Moldawien","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Moldawien","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Moldawien","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kasachstan","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Kasachstan","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kasachstan","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
"Kasachstan","1984","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kasachstan","1984","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kasachstan","1984","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kasachstan","1984","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kasachstan","1984","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Albanien","1984","kein Migrationshintergrund","Westdeutschland","","","",""
"Albanien","1984","kein Migrationshintergrund","Ostdeutschland","","","",""
"Albanien","1984","direkter Migrationshintergrund","Westdeutschland","","","",""
