"corigin","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Samoa","1984","Realschule","","","",""
"Samoa","1984","(Fach-)Abitur","","","",""
"Samoa","1984","AkademikerIn","","","",""
"Aserbaidschan","1984","(noch) kein Abschluss","","","",""
"Aserbaidschan","1984","Hauptschule","","","",""
"Aserbaidschan","1984","Realschule","","","",""
"Aserbaidschan","1984","(Fach-)Abitur","","","",""
"Aserbaidschan","1984","AkademikerIn","","","",""
"Weissrussland","1984","(noch) kein Abschluss","","","",""
"Weissrussland","1984","Hauptschule","1","","",""
"Weissrussland","1984","Realschule","","","",""
"Weissrussland","1984","(Fach-)Abitur","","","",""
"Weissrussland","1984","AkademikerIn","","","",""
"Uruguay","1984","(noch) kein Abschluss","","","",""
"Uruguay","1984","Hauptschule","","","",""
"Uruguay","1984","Realschule","","","",""
"Uruguay","1984","(Fach-)Abitur","","","",""
"Uruguay","1984","AkademikerIn","","","",""
"Uganda","1984","(noch) kein Abschluss","","","",""
"Uganda","1984","Hauptschule","","","",""
"Uganda","1984","Realschule","","","",""
"Uganda","1984","(Fach-)Abitur","","","",""
"Uganda","1984","AkademikerIn","","","",""
"Mali","1984","(noch) kein Abschluss","","","",""
"Mali","1984","Hauptschule","","","",""
"Mali","1984","Realschule","","","",""
"Mali","1984","(Fach-)Abitur","","","",""
"Mali","1984","AkademikerIn","","","",""
"Kamerun","1984","(noch) kein Abschluss","","","",""
"Kamerun","1984","Hauptschule","","","",""
"Kamerun","1984","Realschule","","","",""
"Kamerun","1984","(Fach-)Abitur","","","",""
"Kamerun","1984","AkademikerIn","","","",""
"Kosovo-Albaner","1984","(noch) kein Abschluss","3","","",""
"Kosovo-Albaner","1984","Hauptschule","2","","",""
"Kosovo-Albaner","1984","Realschule","","","",""
"Kosovo-Albaner","1984","(Fach-)Abitur","1","","",""
"Kosovo-Albaner","1984","AkademikerIn","","","",""
"Georgien","1984","(noch) kein Abschluss","","","",""
"Georgien","1984","Hauptschule","","","",""
"Georgien","1984","Realschule","","","",""
"Georgien","1984","(Fach-)Abitur","","","",""
"Georgien","1984","AkademikerIn","","","",""
"Sudan","1984","(noch) kein Abschluss","","","",""
"Sudan","1984","Hauptschule","","","",""
"Sudan","1984","Realschule","","","",""
"Sudan","1984","(Fach-)Abitur","","","",""
"Sudan","1984","AkademikerIn","","","",""
"Kongo","1984","(noch) kein Abschluss","","","",""
"Kongo","1984","Hauptschule","","","",""
"Kongo","1984","Realschule","","","",""
"Kongo","1984","(Fach-)Abitur","","","",""
"Kongo","1984","AkademikerIn","","","",""
"Togo","1984","(noch) kein Abschluss","","","",""
"Togo","1984","Hauptschule","","","",""
"Togo","1984","Realschule","","","",""
"Togo","1984","(Fach-)Abitur","","","",""
"Togo","1984","AkademikerIn","","","",""
"Mongolei","1984","(noch) kein Abschluss","","","",""
"Mongolei","1984","Hauptschule","","","",""
"Mongolei","1984","Realschule","","","",""
"Mongolei","1984","(Fach-)Abitur","","","",""
"Mongolei","1984","AkademikerIn","","","",""
"Litauen","1984","(noch) kein Abschluss","","","",""
"Litauen","1984","Hauptschule","","","",""
"Litauen","1984","Realschule","1","","",""
"Litauen","1984","(Fach-)Abitur","","","",""
"Litauen","1984","AkademikerIn","1","","",""
"Tschad","1984","(noch) kein Abschluss","","","",""
"Tschad","1984","Hauptschule","","","",""
"Tschad","1984","Realschule","","","",""
"Tschad","1984","(Fach-)Abitur","","","",""
"Tschad","1984","AkademikerIn","","","",""
"Armenien","1984","(noch) kein Abschluss","","","",""
"Armenien","1984","Hauptschule","","","",""
"Armenien","1984","Realschule","","","",""
"Armenien","1984","(Fach-)Abitur","","","",""
"Armenien","1984","AkademikerIn","","","",""
"Liberia","1984","(noch) kein Abschluss","","","",""
"Liberia","1984","Hauptschule","","","",""
"Liberia","1984","Realschule","","","",""
"Liberia","1984","(Fach-)Abitur","","","",""
"Liberia","1984","AkademikerIn","","","",""
"Jemen","1984","(noch) kein Abschluss","","","",""
"Jemen","1984","Hauptschule","","","",""
"Jemen","1984","Realschule","","","",""
"Jemen","1984","(Fach-)Abitur","","","",""
"Jemen","1984","AkademikerIn","","","",""
"Palaestina","1984","(noch) kein Abschluss","","","",""
"Palaestina","1984","Hauptschule","","","",""
"Palaestina","1984","Realschule","","","",""
"Palaestina","1984","(Fach-)Abitur","","","",""
"Palaestina","1984","AkademikerIn","","","",""
"Taiwan","1984","(noch) kein Abschluss","","","",""
"Taiwan","1984","Hauptschule","","","",""
"Taiwan","1984","Realschule","","","",""
"Taiwan","1984","(Fach-)Abitur","","","",""
"Taiwan","1984","AkademikerIn","","","",""
"Turkmenistan","1984","(noch) kein Abschluss","","","",""
"Turkmenistan","1984","Hauptschule","","","",""
"Turkmenistan","1984","Realschule","","","",""
"Turkmenistan","1984","(Fach-)Abitur","","","",""
"Turkmenistan","1984","AkademikerIn","","","",""
"Afrika","1984","(noch) kein Abschluss","","","",""
"Afrika","1984","Hauptschule","","","",""
"Afrika","1984","Realschule","","","",""
"Afrika","1984","(Fach-)Abitur","","","",""
"Afrika","1984","AkademikerIn","","","",""
"Sierra Leone(Westafrika)","1984","(noch) kein Abschluss","","","",""
"Sierra Leone(Westafrika)","1984","Hauptschule","","","",""
"Sierra Leone(Westafrika)","1984","Realschule","","","",""
"Sierra Leone(Westafrika)","1984","(Fach-)Abitur","","","",""
"Sierra Leone(Westafrika)","1984","AkademikerIn","","","",""
"Senegal","1984","(noch) kein Abschluss","","","",""
"Senegal","1984","Hauptschule","","","",""
"Senegal","1984","Realschule","","","",""
"Senegal","1984","(Fach-)Abitur","","","",""
"Senegal","1984","AkademikerIn","","","",""
"Malediven","1984","(noch) kein Abschluss","","","",""
"Malediven","1984","Hauptschule","","","",""
"Malediven","1984","Realschule","","","",""
"Malediven","1984","(Fach-)Abitur","","","",""
"Malediven","1984","AkademikerIn","","","",""
"Serbien","1984","(noch) kein Abschluss","6","","",""
"Serbien","1984","Hauptschule","10","","",""
"Serbien","1984","Realschule","1","","",""
"Serbien","1984","(Fach-)Abitur","3","","",""
"Serbien","1984","AkademikerIn","","","",""
"Gambia","1984","(noch) kein Abschluss","","","",""
"Gambia","1984","Hauptschule","","","",""
"Gambia","1984","Realschule","","","",""
"Gambia","1984","(Fach-)Abitur","","","",""
"Gambia","1984","AkademikerIn","","","",""
"Honduras","1984","(noch) kein Abschluss","","","",""
"Honduras","1984","Hauptschule","","","",""
"Honduras","1984","Realschule","","","",""
"Honduras","1984","(Fach-)Abitur","","","",""
"Honduras","1984","AkademikerIn","","","",""
"Montenegro_(168)","1984","(noch) kein Abschluss","","","",""
"Montenegro_(168)","1984","Hauptschule","","","",""
"Montenegro_(168)","1984","Realschule","","","",""
"Montenegro_(168)","1984","(Fach-)Abitur","","","",""
"Montenegro_(168)","1984","AkademikerIn","","","",""
"Kambodscha","1984","(noch) kein Abschluss","","","",""
"Kambodscha","1984","Hauptschule","","","",""
"Kambodscha","1984","Realschule","","","",""
"Kambodscha","1984","(Fach-)Abitur","","","",""
"Kambodscha","1984","AkademikerIn","","","",""
"Surinam","1984","(noch) kein Abschluss","","","",""
"Surinam","1984","Hauptschule","","","",""
"Surinam","1984","Realschule","","","",""
"Surinam","1984","(Fach-)Abitur","","","",""
"Surinam","1984","AkademikerIn","","","",""
"Guyana","1984","(noch) kein Abschluss","","","",""
"Guyana","1984","Hauptschule","","","",""
"Guyana","1984","Realschule","","","",""
"Guyana","1984","(Fach-)Abitur","","","",""
"Guyana","1984","AkademikerIn","","","",""
"Simbabwe","1984","(noch) kein Abschluss","","","",""
"Simbabwe","1984","Hauptschule","","","",""
"Simbabwe","1984","Realschule","","","",""
"Simbabwe","1984","(Fach-)Abitur","","","",""
"Simbabwe","1984","AkademikerIn","","","",""
"Madagaskar","1984","(noch) kein Abschluss","","","",""
"Madagaskar","1984","Hauptschule","","","",""
"Madagaskar","1984","Realschule","","","",""
"Madagaskar","1984","(Fach-)Abitur","","","",""
"Madagaskar","1984","AkademikerIn","","","",""
"Lesotho","1984","(noch) kein Abschluss","","","",""
"Lesotho","1984","Hauptschule","","","",""
"Lesotho","1984","Realschule","","","",""
"Lesotho","1984","(Fach-)Abitur","","","",""
"Lesotho","1984","AkademikerIn","","","",""
"Ruanda","1984","(noch) kein Abschluss","","","",""
"Ruanda","1984","Hauptschule","","","",""
"Ruanda","1984","Realschule","","","",""
"Ruanda","1984","(Fach-)Abitur","","","",""
"Ruanda","1984","AkademikerIn","","","",""
"Myanmar","1984","(noch) kein Abschluss","","","",""
"Myanmar","1984","Hauptschule","","","",""
"Myanmar","1984","Realschule","","","",""
"Myanmar","1984","(Fach-)Abitur","","","",""
"Myanmar","1984","AkademikerIn","","","",""
"Niger","1984","(noch) kein Abschluss","","","",""
"Niger","1984","Hauptschule","","","",""
"Niger","1984","Realschule","","","",""
"Niger","1984","(Fach-)Abitur","","","",""
"Niger","1984","AkademikerIn","","","",""
"Dschibuti","1984","(noch) kein Abschluss","","","",""
"Dschibuti","1984","Hauptschule","","","",""
"Dschibuti","1984","Realschule","","","",""
"Dschibuti","1984","(Fach-)Abitur","","","",""
"Dschibuti","1984","AkademikerIn","","","",""
"Katar","1984","(noch) kein Abschluss","","","",""
"Katar","1984","Hauptschule","","","",""
"Katar","1984","Realschule","","","",""
"Katar","1984","(Fach-)Abitur","","","",""
"Katar","1984","AkademikerIn","","","",""
"Kosovo","1984","(noch) kein Abschluss","","","",""
"Kosovo","1984","Hauptschule","","","",""
"Kosovo","1984","Realschule","","","",""
"Kosovo","1984","(Fach-)Abitur","","","",""
"Kosovo","1984","AkademikerIn","","","",""
"Eastern Europe","1984","(noch) kein Abschluss","2","","",""
"Eastern Europe","1984","Hauptschule","70","0.0120089459693949","0.00949486480233848","0.0145230271364514"
"Eastern Europe","1984","Realschule","18","","",""
"Eastern Europe","1984","(Fach-)Abitur","5","","",""
"Eastern Europe","1984","AkademikerIn","11","","",""
"Ethnische Minderheiten","1984","(noch) kein Abschluss","","","",""
"Ethnische Minderheiten","1984","Hauptschule","","","",""
"Ethnische Minderheiten","1984","Realschule","","","",""
"Ethnische Minderheiten","1984","(Fach-)Abitur","","","",""
"Ethnische Minderheiten","1984","AkademikerIn","","","",""
"Deutschland","1985","(noch) kein Abschluss","243","0.614971164262641","0.586003901813536","0.643938426711746"
"Deutschland","1985","Hauptschule","4937","0.922620896395441","0.916076345783792","0.929165447007091"
"Deutschland","1985","Realschule","1677","0.953751015991641","0.944056662920926","0.963445369062355"
"Deutschland","1985","(Fach-)Abitur","557","0.889291315960297","0.867257372427323","0.91132525949327"
"Deutschland","1985","AkademikerIn","645","0.920584965923751","0.90122117055274","0.939948761294762"
"Türkei","1985","(noch) kein Abschluss","285","0.146649251883959","0.125590280104387","0.167708223663531"
"Türkei","1985","Hauptschule","406","0.0147816335866553","0.0118257739569204","0.0177374932163901"
"Türkei","1985","Realschule","23","","",""
"Türkei","1985","(Fach-)Abitur","97","0.0367373056043177","0.0235272275651915","0.049947383643444"
"Türkei","1985","AkademikerIn","14","","",""
"Ex-Jugoslawien","1985","(noch) kein Abschluss","72","0.0443666956274185","0.0321090339455129","0.0566243573093241"
"Ex-Jugoslawien","1985","Hauptschule","161","0.00734075475009175","0.00524988589569499","0.00943162360448851"
"Ex-Jugoslawien","1985","Realschule","10","","",""
"Ex-Jugoslawien","1985","(Fach-)Abitur","20","","",""
"Ex-Jugoslawien","1985","AkademikerIn","6","","",""
"Griechenland","1985","(noch) kein Abschluss","133","0.0421413218990985","0.0301811272892365","0.0541015165089604"
"Griechenland","1985","Hauptschule","177","0.0035659444666713","0.00210589386043102","0.00502599507291158"
"Griechenland","1985","Realschule","6","","",""
"Griechenland","1985","(Fach-)Abitur","27","","",""
"Griechenland","1985","AkademikerIn","19","","",""
"Italien","1985","(noch) kein Abschluss","192","0.0865426518432761","0.0698050710587156","0.103280232627837"
"Italien","1985","Hauptschule","238","0.00808682346304117","0.00589309863217338","0.0102805482939089"
"Italien","1985","Realschule","8","","",""
"Italien","1985","(Fach-)Abitur","18","","",""
"Italien","1985","AkademikerIn","9","","",""
"Spanien","1985","(noch) kein Abschluss","94","0.0195338128774242","0.0112954053375907","0.0277722204172578"
"Spanien","1985","Hauptschule","164","0.00223380871527928","0.00107744695211228","0.00339017047844629"
"Spanien","1985","Realschule","6","","",""
"Spanien","1985","(Fach-)Abitur","14","","",""
"Spanien","1985","AkademikerIn","8","","",""
"österreich","1985","(noch) kein Abschluss","","","",""
"österreich","1985","Hauptschule","21","","",""
"österreich","1985","Realschule","8","","",""
"österreich","1985","(Fach-)Abitur","2","","",""
"österreich","1985","AkademikerIn","3","","",""
"Frankreich","1985","(noch) kein Abschluss","","","",""
"Frankreich","1985","Hauptschule","5","","",""
"Frankreich","1985","Realschule","4","","",""
"Frankreich","1985","(Fach-)Abitur","1","","",""
"Frankreich","1985","AkademikerIn","3","","",""
"Benelux","1985","(noch) kein Abschluss","","","",""
"Benelux","1985","Hauptschule","3","","",""
"Benelux","1985","Realschule","","","",""
"Benelux","1985","(Fach-)Abitur","1","","",""
"Benelux","1985","AkademikerIn","","","",""
"Dänemark","1985","(noch) kein Abschluss","","","",""
"Dänemark","1985","Hauptschule","","","",""
"Dänemark","1985","Realschule","","","",""
"Dänemark","1985","(Fach-)Abitur","","","",""
"Dänemark","1985","AkademikerIn","","","",""
"Grossbritannien","1985","(noch) kein Abschluss","","","",""
"Grossbritannien","1985","Hauptschule","2","","",""
"Grossbritannien","1985","Realschule","","","",""
"Grossbritannien","1985","(Fach-)Abitur","","","",""
"Grossbritannien","1985","AkademikerIn","1","","",""
"Schweden","1985","(noch) kein Abschluss","","","",""
"Schweden","1985","Hauptschule","","","",""
"Schweden","1985","Realschule","","","",""
"Schweden","1985","(Fach-)Abitur","","","",""
"Schweden","1985","AkademikerIn","1","","",""
"Norwegen","1985","(noch) kein Abschluss","","","",""
"Norwegen","1985","Hauptschule","","","",""
"Norwegen","1985","Realschule","","","",""
"Norwegen","1985","(Fach-)Abitur","","","",""
"Norwegen","1985","AkademikerIn","","","",""
"Finnland","1985","(noch) kein Abschluss","","","",""
"Finnland","1985","Hauptschule","","","",""
"Finnland","1985","Realschule","","","",""
"Finnland","1985","(Fach-)Abitur","1","","",""
"Finnland","1985","AkademikerIn","","","",""
"USA","1985","(noch) kein Abschluss","","","",""
"USA","1985","Hauptschule","2","","",""
"USA","1985","Realschule","4","","",""
"USA","1985","(Fach-)Abitur","2","","",""
"USA","1985","AkademikerIn","2","","",""
"Schweiz","1985","(noch) kein Abschluss","","","",""
"Schweiz","1985","Hauptschule","3","","",""
"Schweiz","1985","Realschule","4","","",""
"Schweiz","1985","(Fach-)Abitur","1","","",""
"Schweiz","1985","AkademikerIn","2","","",""
"Chile","1985","(noch) kein Abschluss","","","",""
"Chile","1985","Hauptschule","2","","",""
"Chile","1985","Realschule","","","",""
"Chile","1985","(Fach-)Abitur","1","","",""
"Chile","1985","AkademikerIn","","","",""
"Rumaenien","1985","(noch) kein Abschluss","","","",""
"Rumaenien","1985","Hauptschule","11","","",""
"Rumaenien","1985","Realschule","2","","",""
"Rumaenien","1985","(Fach-)Abitur","","","",""
"Rumaenien","1985","AkademikerIn","","","",""
"Polen","1985","(noch) kein Abschluss","","","",""
"Polen","1985","Hauptschule","24","","",""
"Polen","1985","Realschule","5","","",""
"Polen","1985","(Fach-)Abitur","6","","",""
"Polen","1985","AkademikerIn","1","","",""
"Korea","1985","(noch) kein Abschluss","","","",""
"Korea","1985","Hauptschule","","","",""
"Korea","1985","Realschule","","","",""
"Korea","1985","(Fach-)Abitur","","","",""
"Korea","1985","AkademikerIn","3","","",""
"Iran","1985","(noch) kein Abschluss","","","",""
"Iran","1985","Hauptschule","","","",""
"Iran","1985","Realschule","","","",""
"Iran","1985","(Fach-)Abitur","1","","",""
"Iran","1985","AkademikerIn","1","","",""
"Indonesien","1985","(noch) kein Abschluss","","","",""
"Indonesien","1985","Hauptschule","","","",""
"Indonesien","1985","Realschule","","","",""
"Indonesien","1985","(Fach-)Abitur","","","",""
"Indonesien","1985","AkademikerIn","","","",""
"Ungarn","1985","(noch) kein Abschluss","","","",""
"Ungarn","1985","Hauptschule","8","","",""
"Ungarn","1985","Realschule","2","","",""
"Ungarn","1985","(Fach-)Abitur","3","","",""
"Ungarn","1985","AkademikerIn","2","","",""
"Bolivien","1985","(noch) kein Abschluss","","","",""
"Bolivien","1985","Hauptschule","","","",""
"Bolivien","1985","Realschule","","","",""
"Bolivien","1985","(Fach-)Abitur","","","",""
"Bolivien","1985","AkademikerIn","","","",""
"Portugal","1985","(noch) kein Abschluss","","","",""
"Portugal","1985","Hauptschule","1","","",""
"Portugal","1985","Realschule","","","",""
"Portugal","1985","(Fach-)Abitur","","","",""
"Portugal","1985","AkademikerIn","","","",""
"Bulgarien","1985","(noch) kein Abschluss","4","","",""
"Bulgarien","1985","Hauptschule","3","","",""
"Bulgarien","1985","Realschule","","","",""
"Bulgarien","1985","(Fach-)Abitur","2","","",""
"Bulgarien","1985","AkademikerIn","","","",""
"Syrien","1985","(noch) kein Abschluss","1","","",""
