"corigin","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Aethiopien","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Aethiopien","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Aethiopien","1995","2","Städtischer Raum","","","",""
"Aethiopien","1995","2","Ländlicher Raum","","","",""
"Aethiopien","1995","3","Städtischer Raum","","","",""
"Aethiopien","1995","3","Ländlicher Raum","","","",""
"Aethiopien","1995","4","Städtischer Raum","","","",""
"Aethiopien","1995","4","Ländlicher Raum","","","",""
"Aethiopien","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Aethiopien","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kolumbien","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kolumbien","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kolumbien","1995","2","Städtischer Raum","","","",""
"Kolumbien","1995","2","Ländlicher Raum","","","",""
"Kolumbien","1995","3","Städtischer Raum","","","",""
"Kolumbien","1995","3","Ländlicher Raum","","","",""
"Kolumbien","1995","4","Städtischer Raum","","","",""
"Kolumbien","1995","4","Ländlicher Raum","","","",""
"Kolumbien","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Kolumbien","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ghana","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Ghana","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ghana","1995","2","Städtischer Raum","","","",""
"Ghana","1995","2","Ländlicher Raum","","","",""
"Ghana","1995","3","Städtischer Raum","","","",""
"Ghana","1995","3","Ländlicher Raum","","","",""
"Ghana","1995","4","Städtischer Raum","","","",""
"Ghana","1995","4","Ländlicher Raum","","","",""
"Ghana","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ghana","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Bangla Desh","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Bangla Desh","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Bangla Desh","1995","2","Städtischer Raum","","","",""
"Bangla Desh","1995","2","Ländlicher Raum","","","",""
"Bangla Desh","1995","3","Städtischer Raum","","","",""
"Bangla Desh","1995","3","Ländlicher Raum","","","",""
"Bangla Desh","1995","4","Städtischer Raum","","","",""
"Bangla Desh","1995","4","Ländlicher Raum","","","",""
"Bangla Desh","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Bangla Desh","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Venezuela","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Venezuela","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Venezuela","1995","2","Städtischer Raum","1","","",""
"Venezuela","1995","2","Ländlicher Raum","","","",""
"Venezuela","1995","3","Städtischer Raum","","","",""
"Venezuela","1995","3","Ländlicher Raum","","","",""
"Venezuela","1995","4","Städtischer Raum","","","",""
"Venezuela","1995","4","Ländlicher Raum","","","",""
"Venezuela","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Venezuela","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Tunesien","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Tunesien","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Tunesien","1995","2","Städtischer Raum","1","","",""
"Tunesien","1995","2","Ländlicher Raum","","","",""
"Tunesien","1995","3","Städtischer Raum","","","",""
"Tunesien","1995","3","Ländlicher Raum","","","",""
"Tunesien","1995","4","Städtischer Raum","","","",""
"Tunesien","1995","4","Ländlicher Raum","","","",""
"Tunesien","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Tunesien","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Mauritius","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Mauritius","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Mauritius","1995","2","Städtischer Raum","1","","",""
"Mauritius","1995","2","Ländlicher Raum","","","",""
"Mauritius","1995","3","Städtischer Raum","1","","",""
"Mauritius","1995","3","Ländlicher Raum","","","",""
"Mauritius","1995","4","Städtischer Raum","","","",""
"Mauritius","1995","4","Ländlicher Raum","","","",""
"Mauritius","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Mauritius","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nigeria","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Nigeria","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nigeria","1995","2","Städtischer Raum","","","",""
"Nigeria","1995","2","Ländlicher Raum","","","",""
"Nigeria","1995","3","Städtischer Raum","","","",""
"Nigeria","1995","3","Ländlicher Raum","","","",""
"Nigeria","1995","4","Städtischer Raum","","","",""
"Nigeria","1995","4","Ländlicher Raum","","","",""
"Nigeria","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nigeria","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kanada","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kanada","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kanada","1995","2","Städtischer Raum","","","",""
"Kanada","1995","2","Ländlicher Raum","","","",""
"Kanada","1995","3","Städtischer Raum","","","",""
"Kanada","1995","3","Ländlicher Raum","","","",""
"Kanada","1995","4","Städtischer Raum","1","","",""
"Kanada","1995","4","Ländlicher Raum","1","","",""
"Kanada","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Kanada","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Neuseeland","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Neuseeland","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Neuseeland","1995","2","Städtischer Raum","","","",""
"Neuseeland","1995","2","Ländlicher Raum","","","",""
"Neuseeland","1995","3","Städtischer Raum","","","",""
"Neuseeland","1995","3","Ländlicher Raum","","","",""
"Neuseeland","1995","4","Städtischer Raum","","","",""
"Neuseeland","1995","4","Ländlicher Raum","","","",""
"Neuseeland","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Neuseeland","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Tansania","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Tansania","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Tansania","1995","2","Städtischer Raum","","","",""
"Tansania","1995","2","Ländlicher Raum","","","",""
"Tansania","1995","3","Städtischer Raum","1","","",""
"Tansania","1995","3","Ländlicher Raum","","","",""
"Tansania","1995","4","Städtischer Raum","","","",""
"Tansania","1995","4","Ländlicher Raum","","","",""
"Tansania","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Tansania","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Zypern","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Zypern","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Zypern","1995","2","Städtischer Raum","","","",""
"Zypern","1995","2","Ländlicher Raum","","","",""
"Zypern","1995","3","Städtischer Raum","","","",""
"Zypern","1995","3","Ländlicher Raum","","","",""
"Zypern","1995","4","Städtischer Raum","","","",""
"Zypern","1995","4","Ländlicher Raum","","","",""
"Zypern","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Zypern","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kuba","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kuba","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kuba","1995","2","Städtischer Raum","","","",""
"Kuba","1995","2","Ländlicher Raum","","","",""
"Kuba","1995","3","Städtischer Raum","","","",""
"Kuba","1995","3","Ländlicher Raum","","","",""
"Kuba","1995","4","Städtischer Raum","","","",""
"Kuba","1995","4","Ländlicher Raum","","","",""
"Kuba","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Kuba","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Irak","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Irak","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Irak","1995","2","Städtischer Raum","","","",""
"Irak","1995","2","Ländlicher Raum","","","",""
"Irak","1995","3","Städtischer Raum","","","",""
"Irak","1995","3","Ländlicher Raum","","","",""
"Irak","1995","4","Städtischer Raum","","","",""
"Irak","1995","4","Ländlicher Raum","","","",""
"Irak","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Irak","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Brasilien","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Brasilien","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Brasilien","1995","2","Städtischer Raum","1","","",""
"Brasilien","1995","2","Ländlicher Raum","","","",""
"Brasilien","1995","3","Städtischer Raum","1","","",""
"Brasilien","1995","3","Ländlicher Raum","","","",""
"Brasilien","1995","4","Städtischer Raum","","","",""
"Brasilien","1995","4","Ländlicher Raum","","","",""
"Brasilien","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Brasilien","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Hongkong","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Hongkong","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Hongkong","1995","2","Städtischer Raum","","","",""
"Hongkong","1995","2","Ländlicher Raum","","","",""
"Hongkong","1995","3","Städtischer Raum","","","",""
"Hongkong","1995","3","Ländlicher Raum","","","",""
"Hongkong","1995","4","Städtischer Raum","","","",""
"Hongkong","1995","4","Ländlicher Raum","","","",""
"Hongkong","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Hongkong","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Peru","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Peru","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Peru","1995","2","Städtischer Raum","","","",""
"Peru","1995","2","Ländlicher Raum","","","",""
"Peru","1995","3","Städtischer Raum","","","",""
"Peru","1995","3","Ländlicher Raum","","","",""
"Peru","1995","4","Städtischer Raum","","","",""
"Peru","1995","4","Ländlicher Raum","","","",""
"Peru","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Peru","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Sri Lanka","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Sri Lanka","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Sri Lanka","1995","2","Städtischer Raum","","","",""
"Sri Lanka","1995","2","Ländlicher Raum","","","",""
"Sri Lanka","1995","3","Städtischer Raum","","","",""
"Sri Lanka","1995","3","Ländlicher Raum","","","",""
"Sri Lanka","1995","4","Städtischer Raum","","","",""
"Sri Lanka","1995","4","Ländlicher Raum","","","",""
"Sri Lanka","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Sri Lanka","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nepal","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nepal","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nepal","1995","2","Städtischer Raum","","","",""
"Nepal","1995","2","Ländlicher Raum","","","",""
"Nepal","1995","3","Städtischer Raum","","","",""
"Nepal","1995","3","Ländlicher Raum","","","",""
"Nepal","1995","4","Städtischer Raum","","","",""
"Nepal","1995","4","Ländlicher Raum","","","",""
"Nepal","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nepal","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Marokko","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Marokko","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Marokko","1995","2","Städtischer Raum","","","",""
"Marokko","1995","2","Ländlicher Raum","","","",""
"Marokko","1995","3","Städtischer Raum","","","",""
"Marokko","1995","3","Ländlicher Raum","","","",""
"Marokko","1995","4","Städtischer Raum","","","",""
"Marokko","1995","4","Ländlicher Raum","","","",""
"Marokko","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Marokko","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"China","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"China","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"China","1995","2","Städtischer Raum","","","",""
"China","1995","2","Ländlicher Raum","","","",""
"China","1995","3","Städtischer Raum","","","",""
"China","1995","3","Ländlicher Raum","","","",""
"China","1995","4","Städtischer Raum","","","",""
"China","1995","4","Ländlicher Raum","","","",""
"China","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"China","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Irland","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Irland","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Irland","1995","2","Städtischer Raum","","","",""
"Irland","1995","2","Ländlicher Raum","","","",""
"Irland","1995","3","Städtischer Raum","","","",""
"Irland","1995","3","Ländlicher Raum","","","",""
"Irland","1995","4","Städtischer Raum","","","",""
"Irland","1995","4","Ländlicher Raum","","","",""
"Irland","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Irland","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Moldawien","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Moldawien","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Moldawien","1995","2","Städtischer Raum","1","","",""
"Moldawien","1995","2","Ländlicher Raum","","","",""
"Moldawien","1995","3","Städtischer Raum","","","",""
"Moldawien","1995","3","Ländlicher Raum","","","",""
"Moldawien","1995","4","Städtischer Raum","","","",""
"Moldawien","1995","4","Ländlicher Raum","","","",""
"Moldawien","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Moldawien","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kasachstan","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","25","","",""
"Kasachstan","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","19","","",""
"Kasachstan","1995","2","Städtischer Raum","16","","",""
"Kasachstan","1995","2","Ländlicher Raum","4","","",""
"Kasachstan","1995","3","Städtischer Raum","2","","",""
"Kasachstan","1995","3","Ländlicher Raum","","","",""
"Kasachstan","1995","4","Städtischer Raum","","","",""
"Kasachstan","1995","4","Ländlicher Raum","","","",""
"Kasachstan","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Kasachstan","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Albanien","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Albanien","1995","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Albanien","1995","2","Städtischer Raum","","","",""
"Albanien","1995","2","Ländlicher Raum","","","",""
"Albanien","1995","3","Städtischer Raum","","","",""
"Albanien","1995","3","Ländlicher Raum","","","",""
"Albanien","1995","4","Städtischer Raum","","","",""
"Albanien","1995","4","Ländlicher Raum","","","",""
"Albanien","1995","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Albanien","1995","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Libanon","1995","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
