"corigin","year","regtyp","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Uruguay","1985","Städtischer Raum","weiblich","","","",""
"Uruguay","1985","Ländlicher Raum","männlich","","","",""
"Uruguay","1985","Ländlicher Raum","weiblich","","","",""
"Uganda","1985","Städtischer Raum","männlich","","","",""
"Uganda","1985","Städtischer Raum","weiblich","","","",""
"Uganda","1985","Ländlicher Raum","männlich","","","",""
"Uganda","1985","Ländlicher Raum","weiblich","","","",""
"Mali","1985","Städtischer Raum","männlich","","","",""
"Mali","1985","Städtischer Raum","weiblich","","","",""
"Mali","1985","Ländlicher Raum","männlich","","","",""
"Mali","1985","Ländlicher Raum","weiblich","","","",""
"Kamerun","1985","Städtischer Raum","männlich","","","",""
"Kamerun","1985","Städtischer Raum","weiblich","","","",""
"Kamerun","1985","Ländlicher Raum","männlich","","","",""
"Kamerun","1985","Ländlicher Raum","weiblich","","","",""
"Kosovo-Albaner","1985","Städtischer Raum","männlich","4","","",""
"Kosovo-Albaner","1985","Städtischer Raum","weiblich","2","","",""
"Kosovo-Albaner","1985","Ländlicher Raum","männlich","1","","",""
"Kosovo-Albaner","1985","Ländlicher Raum","weiblich","","","",""
"Georgien","1985","Städtischer Raum","männlich","","","",""
"Georgien","1985","Städtischer Raum","weiblich","","","",""
"Georgien","1985","Ländlicher Raum","männlich","","","",""
"Georgien","1985","Ländlicher Raum","weiblich","","","",""
"Sudan","1985","Städtischer Raum","männlich","","","",""
"Sudan","1985","Städtischer Raum","weiblich","","","",""
"Sudan","1985","Ländlicher Raum","männlich","","","",""
"Sudan","1985","Ländlicher Raum","weiblich","","","",""
"Kongo","1985","Städtischer Raum","männlich","","","",""
"Kongo","1985","Städtischer Raum","weiblich","","","",""
"Kongo","1985","Ländlicher Raum","männlich","","","",""
"Kongo","1985","Ländlicher Raum","weiblich","","","",""
"Togo","1985","Städtischer Raum","männlich","","","",""
"Togo","1985","Städtischer Raum","weiblich","","","",""
"Togo","1985","Ländlicher Raum","männlich","","","",""
"Togo","1985","Ländlicher Raum","weiblich","","","",""
"Mongolei","1985","Städtischer Raum","männlich","","","",""
"Mongolei","1985","Städtischer Raum","weiblich","","","",""
"Mongolei","1985","Ländlicher Raum","männlich","","","",""
"Mongolei","1985","Ländlicher Raum","weiblich","","","",""
"Litauen","1985","Städtischer Raum","männlich","1","","",""
"Litauen","1985","Städtischer Raum","weiblich","1","","",""
"Litauen","1985","Ländlicher Raum","männlich","","","",""
"Litauen","1985","Ländlicher Raum","weiblich","","","",""
"Tschad","1985","Städtischer Raum","männlich","","","",""
"Tschad","1985","Städtischer Raum","weiblich","","","",""
"Tschad","1985","Ländlicher Raum","männlich","","","",""
"Tschad","1985","Ländlicher Raum","weiblich","","","",""
"Armenien","1985","Städtischer Raum","männlich","","","",""
"Armenien","1985","Städtischer Raum","weiblich","","","",""
"Armenien","1985","Ländlicher Raum","männlich","","","",""
"Armenien","1985","Ländlicher Raum","weiblich","","","",""
"Kurdistan_(149)","1985","Städtischer Raum","männlich","","","",""
"Kurdistan_(149)","1985","Städtischer Raum","weiblich","","","",""
"Kurdistan_(149)","1985","Ländlicher Raum","männlich","","","",""
"Kurdistan_(149)","1985","Ländlicher Raum","weiblich","","","",""
"Liberia","1985","Städtischer Raum","männlich","","","",""
"Liberia","1985","Städtischer Raum","weiblich","","","",""
"Liberia","1985","Ländlicher Raum","männlich","","","",""
"Liberia","1985","Ländlicher Raum","weiblich","","","",""
"Jemen","1985","Städtischer Raum","männlich","","","",""
"Jemen","1985","Städtischer Raum","weiblich","","","",""
"Jemen","1985","Ländlicher Raum","männlich","","","",""
"Jemen","1985","Ländlicher Raum","weiblich","","","",""
"Palaestina","1985","Städtischer Raum","männlich","","","",""
"Palaestina","1985","Städtischer Raum","weiblich","","","",""
"Palaestina","1985","Ländlicher Raum","männlich","","","",""
"Palaestina","1985","Ländlicher Raum","weiblich","","","",""
"Taiwan","1985","Städtischer Raum","männlich","","","",""
"Taiwan","1985","Städtischer Raum","weiblich","","","",""
"Taiwan","1985","Ländlicher Raum","männlich","","","",""
"Taiwan","1985","Ländlicher Raum","weiblich","","","",""
"Turkmenistan","1985","Städtischer Raum","männlich","","","",""
"Turkmenistan","1985","Städtischer Raum","weiblich","","","",""
"Turkmenistan","1985","Ländlicher Raum","männlich","","","",""
"Turkmenistan","1985","Ländlicher Raum","weiblich","","","",""
"Afrika","1985","Städtischer Raum","männlich","","","",""
"Afrika","1985","Städtischer Raum","weiblich","","","",""
"Afrika","1985","Ländlicher Raum","männlich","","","",""
"Afrika","1985","Ländlicher Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","1985","Städtischer Raum","männlich","","","",""
"Sierra Leone(Westafrika)","1985","Städtischer Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","1985","Ländlicher Raum","männlich","","","",""
"Sierra Leone(Westafrika)","1985","Ländlicher Raum","weiblich","","","",""
"Senegal","1985","Städtischer Raum","männlich","","","",""
"Senegal","1985","Städtischer Raum","weiblich","","","",""
"Senegal","1985","Ländlicher Raum","männlich","","","",""
"Senegal","1985","Ländlicher Raum","weiblich","","","",""
"Malediven","1985","Städtischer Raum","männlich","","","",""
"Malediven","1985","Städtischer Raum","weiblich","","","",""
"Malediven","1985","Ländlicher Raum","männlich","","","",""
"Malediven","1985","Ländlicher Raum","weiblich","","","",""
"Serbien","1985","Städtischer Raum","männlich","6","","",""
"Serbien","1985","Städtischer Raum","weiblich","8","","",""
"Serbien","1985","Ländlicher Raum","männlich","3","","",""
"Serbien","1985","Ländlicher Raum","weiblich","2","","",""
"Gambia","1985","Städtischer Raum","männlich","","","",""
"Gambia","1985","Städtischer Raum","weiblich","","","",""
"Gambia","1985","Ländlicher Raum","männlich","","","",""
"Gambia","1985","Ländlicher Raum","weiblich","","","",""
"Honduras","1985","Städtischer Raum","männlich","","","",""
"Honduras","1985","Städtischer Raum","weiblich","","","",""
"Honduras","1985","Ländlicher Raum","männlich","","","",""
"Honduras","1985","Ländlicher Raum","weiblich","","","",""
"Montenegro_(168)","1985","Städtischer Raum","männlich","","","",""
"Montenegro_(168)","1985","Städtischer Raum","weiblich","","","",""
"Montenegro_(168)","1985","Ländlicher Raum","männlich","","","",""
"Montenegro_(168)","1985","Ländlicher Raum","weiblich","","","",""
"Kambodscha","1985","Städtischer Raum","männlich","","","",""
"Kambodscha","1985","Städtischer Raum","weiblich","","","",""
"Kambodscha","1985","Ländlicher Raum","männlich","","","",""
"Kambodscha","1985","Ländlicher Raum","weiblich","","","",""
"Surinam","1985","Städtischer Raum","männlich","","","",""
"Surinam","1985","Städtischer Raum","weiblich","","","",""
"Surinam","1985","Ländlicher Raum","männlich","","","",""
"Surinam","1985","Ländlicher Raum","weiblich","","","",""
"Guyana","1985","Städtischer Raum","männlich","","","",""
"Guyana","1985","Städtischer Raum","weiblich","","","",""
"Guyana","1985","Ländlicher Raum","männlich","","","",""
"Guyana","1985","Ländlicher Raum","weiblich","","","",""
"Simbabwe","1985","Städtischer Raum","männlich","","","",""
"Simbabwe","1985","Städtischer Raum","weiblich","","","",""
"Simbabwe","1985","Ländlicher Raum","männlich","","","",""
"Simbabwe","1985","Ländlicher Raum","weiblich","","","",""
"Madagaskar","1985","Städtischer Raum","männlich","","","",""
"Madagaskar","1985","Städtischer Raum","weiblich","","","",""
"Madagaskar","1985","Ländlicher Raum","männlich","","","",""
"Madagaskar","1985","Ländlicher Raum","weiblich","","","",""
"Lesotho","1985","Städtischer Raum","männlich","","","",""
"Lesotho","1985","Städtischer Raum","weiblich","","","",""
"Lesotho","1985","Ländlicher Raum","männlich","","","",""
"Lesotho","1985","Ländlicher Raum","weiblich","","","",""
"Ruanda","1985","Städtischer Raum","männlich","","","",""
"Ruanda","1985","Städtischer Raum","weiblich","","","",""
"Ruanda","1985","Ländlicher Raum","männlich","","","",""
"Ruanda","1985","Ländlicher Raum","weiblich","","","",""
"Myanmar","1985","Städtischer Raum","männlich","","","",""
"Myanmar","1985","Städtischer Raum","weiblich","","","",""
"Myanmar","1985","Ländlicher Raum","männlich","","","",""
"Myanmar","1985","Ländlicher Raum","weiblich","","","",""
"Niger","1985","Städtischer Raum","männlich","","","",""
"Niger","1985","Städtischer Raum","weiblich","","","",""
"Niger","1985","Ländlicher Raum","männlich","","","",""
"Niger","1985","Ländlicher Raum","weiblich","","","",""
"Dschibuti","1985","Städtischer Raum","männlich","","","",""
"Dschibuti","1985","Städtischer Raum","weiblich","","","",""
"Dschibuti","1985","Ländlicher Raum","männlich","","","",""
"Dschibuti","1985","Ländlicher Raum","weiblich","","","",""
"Katar","1985","Städtischer Raum","männlich","","","",""
"Katar","1985","Städtischer Raum","weiblich","","","",""
"Katar","1985","Ländlicher Raum","männlich","","","",""
"Katar","1985","Ländlicher Raum","weiblich","","","",""
"Kosovo","1985","Städtischer Raum","männlich","","","",""
"Kosovo","1985","Städtischer Raum","weiblich","","","",""
"Kosovo","1985","Ländlicher Raum","männlich","","","",""
"Kosovo","1985","Ländlicher Raum","weiblich","","","",""
"Eastern Europe","1985","Städtischer Raum","männlich","40","0.0135374460023361","0.0100520974113837","0.0170227945932885"
"Eastern Europe","1985","Städtischer Raum","weiblich","47","0.0140684383658825","0.0105805918398701","0.0175562848918948"
"Eastern Europe","1985","Ländlicher Raum","männlich","7","","",""
"Eastern Europe","1985","Ländlicher Raum","weiblich","12","","",""
"Ethnische Minderheiten","1985","Städtischer Raum","männlich","","","",""
"Ethnische Minderheiten","1985","Städtischer Raum","weiblich","","","",""
"Ethnische Minderheiten","1985","Ländlicher Raum","männlich","","","",""
"Ethnische Minderheiten","1985","Ländlicher Raum","weiblich","","","",""
"Deutschland","1986","Städtischer Raum","männlich","2801","0.886746020663144","0.877039859518455","0.896452181807834"
"Deutschland","1986","Städtischer Raum","weiblich","3060","0.904992071339759","0.896094361208742","0.913889781470775"
"Deutschland","1986","Ländlicher Raum","männlich","916","0.948854781105922","0.935782899320635","0.961926662891209"
"Deutschland","1986","Ländlicher Raum","weiblich","981","0.942158982868307","0.928661022956597","0.955656942780018"
"Türkei","1986","Städtischer Raum","männlich","422","0.0286511628175492","0.0235416454862064","0.0337606801488921"
"Türkei","1986","Städtischer Raum","weiblich","355","0.0211877929128423","0.0168179231933704","0.0255576626323143"
"Türkei","1986","Ländlicher Raum","männlich","41","0.0078165351135096","0.00259090278487484","0.0130421674421444"
"Türkei","1986","Ländlicher Raum","weiblich","34","0.00532648566244454","0.0011177782501761","0.00953519307471298"
"Ex-Jugoslawien","1986","Städtischer Raum","männlich","109","0.00789394492840534","0.0051834585178576","0.0106044313389531"
"Ex-Jugoslawien","1986","Städtischer Raum","weiblich","100","0.00860036312726952","0.00579842388867297","0.0114023023658661"
"Ex-Jugoslawien","1986","Ländlicher Raum","männlich","22","","",""
"Ex-Jugoslawien","1986","Ländlicher Raum","weiblich","20","","",""
"Griechenland","1986","Städtischer Raum","männlich","170","0.00794551504385891","0.00522626009538451","0.0106647699923333"
"Griechenland","1986","Städtischer Raum","weiblich","141","0.00455624638784265","0.00251268398170727","0.00659980879397802"
"Griechenland","1986","Ländlicher Raum","männlich","24","","",""
"Griechenland","1986","Ländlicher Raum","weiblich","20","","",""
"Italien","1986","Städtischer Raum","männlich","230","0.0144763171635953","0.0108179801143526","0.0181346542128381"
"Italien","1986","Städtischer Raum","weiblich","162","0.00782892909770873","0.00515456581462649","0.010503292380791"
"Italien","1986","Ländlicher Raum","männlich","31","0.00787849567527079","0.00263235662182438","0.0131246347287172"
"Italien","1986","Ländlicher Raum","weiblich","21","","",""
"Spanien","1986","Städtischer Raum","männlich","141","0.00356171678866118","0.00173708165899028","0.00538635191833208"
"Spanien","1986","Städtischer Raum","weiblich","105","0.0023431523879775","0.000876028453923041","0.00381027632203196"
"Spanien","1986","Ländlicher Raum","männlich","20","","",""
"Spanien","1986","Ländlicher Raum","weiblich","14","","",""
"österreich","1986","Städtischer Raum","männlich","12","","",""
"österreich","1986","Städtischer Raum","weiblich","16","","",""
"österreich","1986","Ländlicher Raum","männlich","1","","",""
"österreich","1986","Ländlicher Raum","weiblich","3","","",""
"Frankreich","1986","Städtischer Raum","männlich","6","","",""
"Frankreich","1986","Städtischer Raum","weiblich","3","","",""
"Frankreich","1986","Ländlicher Raum","männlich","1","","",""
"Frankreich","1986","Ländlicher Raum","weiblich","3","","",""
"Benelux","1986","Städtischer Raum","männlich","1","","",""
"Benelux","1986","Städtischer Raum","weiblich","1","","",""
"Benelux","1986","Ländlicher Raum","männlich","","","",""
"Benelux","1986","Ländlicher Raum","weiblich","","","",""
"Dänemark","1986","Städtischer Raum","männlich","","","",""
"Dänemark","1986","Städtischer Raum","weiblich","","","",""
"Dänemark","1986","Ländlicher Raum","männlich","","","",""
"Dänemark","1986","Ländlicher Raum","weiblich","","","",""
"Grossbritannien","1986","Städtischer Raum","männlich","2","","",""
"Grossbritannien","1986","Städtischer Raum","weiblich","2","","",""
"Grossbritannien","1986","Ländlicher Raum","männlich","","","",""
"Grossbritannien","1986","Ländlicher Raum","weiblich","","","",""
"Schweden","1986","Städtischer Raum","männlich","1","","",""
"Schweden","1986","Städtischer Raum","weiblich","","","",""
"Schweden","1986","Ländlicher Raum","männlich","","","",""
"Schweden","1986","Ländlicher Raum","weiblich","","","",""
"Norwegen","1986","Städtischer Raum","männlich","","","",""
"Norwegen","1986","Städtischer Raum","weiblich","","","",""
"Norwegen","1986","Ländlicher Raum","männlich","","","",""
"Norwegen","1986","Ländlicher Raum","weiblich","","","",""
"Finnland","1986","Städtischer Raum","männlich","","","",""
"Finnland","1986","Städtischer Raum","weiblich","","","",""
"Finnland","1986","Ländlicher Raum","männlich","","","",""
"Finnland","1986","Ländlicher Raum","weiblich","1","","",""
"USA","1986","Städtischer Raum","männlich","3","","",""
"USA","1986","Städtischer Raum","weiblich","6","","",""
"USA","1986","Ländlicher Raum","männlich","1","","",""
"USA","1986","Ländlicher Raum","weiblich","2","","",""
"Schweiz","1986","Städtischer Raum","männlich","2","","",""
"Schweiz","1986","Städtischer Raum","weiblich","4","","",""
"Schweiz","1986","Ländlicher Raum","männlich","1","","",""
"Schweiz","1986","Ländlicher Raum","weiblich","1","","",""
"Chile","1986","Städtischer Raum","männlich","2","","",""
"Chile","1986","Städtischer Raum","weiblich","1","","",""
"Chile","1986","Ländlicher Raum","männlich","","","",""
"Chile","1986","Ländlicher Raum","weiblich","","","",""
