"corigin","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Tunesien","1984","(noch) kein Abschluss","männlich","","","",""
"Tunesien","1984","(noch) kein Abschluss","weiblich","","","",""
"Tunesien","1984","Hauptschule","männlich","","","",""
"Tunesien","1984","Hauptschule","weiblich","","","",""
"Tunesien","1984","Realschule","männlich","","","",""
"Tunesien","1984","Realschule","weiblich","","","",""
"Tunesien","1984","(Fach-)Abitur","männlich","","","",""
"Tunesien","1984","(Fach-)Abitur","weiblich","","","",""
"Tunesien","1984","AkademikerIn","männlich","","","",""
"Tunesien","1984","AkademikerIn","weiblich","","","",""
"Mauritius","1984","(noch) kein Abschluss","männlich","","","",""
"Mauritius","1984","(noch) kein Abschluss","weiblich","","","",""
"Mauritius","1984","Hauptschule","männlich","","","",""
"Mauritius","1984","Hauptschule","weiblich","","","",""
"Mauritius","1984","Realschule","männlich","","","",""
"Mauritius","1984","Realschule","weiblich","","","",""
"Mauritius","1984","(Fach-)Abitur","männlich","","","",""
"Mauritius","1984","(Fach-)Abitur","weiblich","","","",""
"Mauritius","1984","AkademikerIn","männlich","1","","",""
"Mauritius","1984","AkademikerIn","weiblich","","","",""
"Nigeria","1984","(noch) kein Abschluss","männlich","","","",""
"Nigeria","1984","(noch) kein Abschluss","weiblich","","","",""
"Nigeria","1984","Hauptschule","männlich","","","",""
"Nigeria","1984","Hauptschule","weiblich","","","",""
"Nigeria","1984","Realschule","männlich","","","",""
"Nigeria","1984","Realschule","weiblich","","","",""
"Nigeria","1984","(Fach-)Abitur","männlich","","","",""
"Nigeria","1984","(Fach-)Abitur","weiblich","","","",""
"Nigeria","1984","AkademikerIn","männlich","","","",""
"Nigeria","1984","AkademikerIn","weiblich","","","",""
"Kanada","1984","(noch) kein Abschluss","männlich","","","",""
"Kanada","1984","(noch) kein Abschluss","weiblich","","","",""
"Kanada","1984","Hauptschule","männlich","1","","",""
"Kanada","1984","Hauptschule","weiblich","","","",""
"Kanada","1984","Realschule","männlich","","","",""
"Kanada","1984","Realschule","weiblich","","","",""
"Kanada","1984","(Fach-)Abitur","männlich","","","",""
"Kanada","1984","(Fach-)Abitur","weiblich","","","",""
"Kanada","1984","AkademikerIn","männlich","","","",""
"Kanada","1984","AkademikerIn","weiblich","","","",""
"Neuseeland","1984","(noch) kein Abschluss","männlich","","","",""
"Neuseeland","1984","(noch) kein Abschluss","weiblich","","","",""
"Neuseeland","1984","Hauptschule","männlich","","","",""
"Neuseeland","1984","Hauptschule","weiblich","","","",""
"Neuseeland","1984","Realschule","männlich","","","",""
"Neuseeland","1984","Realschule","weiblich","","","",""
"Neuseeland","1984","(Fach-)Abitur","männlich","","","",""
"Neuseeland","1984","(Fach-)Abitur","weiblich","","","",""
"Neuseeland","1984","AkademikerIn","männlich","","","",""
"Neuseeland","1984","AkademikerIn","weiblich","","","",""
"Tansania","1984","(noch) kein Abschluss","männlich","","","",""
"Tansania","1984","(noch) kein Abschluss","weiblich","","","",""
"Tansania","1984","Hauptschule","männlich","","","",""
"Tansania","1984","Hauptschule","weiblich","","","",""
"Tansania","1984","Realschule","männlich","","","",""
"Tansania","1984","Realschule","weiblich","","","",""
"Tansania","1984","(Fach-)Abitur","männlich","","","",""
"Tansania","1984","(Fach-)Abitur","weiblich","","","",""
"Tansania","1984","AkademikerIn","männlich","","","",""
"Tansania","1984","AkademikerIn","weiblich","","","",""
"Zypern","1984","(noch) kein Abschluss","männlich","","","",""
"Zypern","1984","(noch) kein Abschluss","weiblich","","","",""
"Zypern","1984","Hauptschule","männlich","","","",""
"Zypern","1984","Hauptschule","weiblich","","","",""
"Zypern","1984","Realschule","männlich","","","",""
"Zypern","1984","Realschule","weiblich","","","",""
"Zypern","1984","(Fach-)Abitur","männlich","","","",""
"Zypern","1984","(Fach-)Abitur","weiblich","","","",""
"Zypern","1984","AkademikerIn","männlich","","","",""
"Zypern","1984","AkademikerIn","weiblich","","","",""
"Kuba","1984","(noch) kein Abschluss","männlich","","","",""
"Kuba","1984","(noch) kein Abschluss","weiblich","","","",""
"Kuba","1984","Hauptschule","männlich","","","",""
"Kuba","1984","Hauptschule","weiblich","","","",""
"Kuba","1984","Realschule","männlich","","","",""
"Kuba","1984","Realschule","weiblich","","","",""
"Kuba","1984","(Fach-)Abitur","männlich","","","",""
"Kuba","1984","(Fach-)Abitur","weiblich","","","",""
"Kuba","1984","AkademikerIn","männlich","","","",""
"Kuba","1984","AkademikerIn","weiblich","","","",""
"Irak","1984","(noch) kein Abschluss","männlich","","","",""
"Irak","1984","(noch) kein Abschluss","weiblich","","","",""
"Irak","1984","Hauptschule","männlich","","","",""
"Irak","1984","Hauptschule","weiblich","","","",""
"Irak","1984","Realschule","männlich","","","",""
"Irak","1984","Realschule","weiblich","","","",""
"Irak","1984","(Fach-)Abitur","männlich","","","",""
"Irak","1984","(Fach-)Abitur","weiblich","","","",""
"Irak","1984","AkademikerIn","männlich","","","",""
"Irak","1984","AkademikerIn","weiblich","","","",""
"Brasilien","1984","(noch) kein Abschluss","männlich","","","",""
"Brasilien","1984","(noch) kein Abschluss","weiblich","","","",""
"Brasilien","1984","Hauptschule","männlich","","","",""
"Brasilien","1984","Hauptschule","weiblich","1","","",""
"Brasilien","1984","Realschule","männlich","","","",""
"Brasilien","1984","Realschule","weiblich","","","",""
"Brasilien","1984","(Fach-)Abitur","männlich","","","",""
"Brasilien","1984","(Fach-)Abitur","weiblich","1","","",""
"Brasilien","1984","AkademikerIn","männlich","","","",""
"Brasilien","1984","AkademikerIn","weiblich","","","",""
"Hongkong","1984","(noch) kein Abschluss","männlich","","","",""
"Hongkong","1984","(noch) kein Abschluss","weiblich","","","",""
"Hongkong","1984","Hauptschule","männlich","","","",""
"Hongkong","1984","Hauptschule","weiblich","","","",""
"Hongkong","1984","Realschule","männlich","","","",""
"Hongkong","1984","Realschule","weiblich","","","",""
"Hongkong","1984","(Fach-)Abitur","männlich","","","",""
"Hongkong","1984","(Fach-)Abitur","weiblich","","","",""
"Hongkong","1984","AkademikerIn","männlich","","","",""
"Hongkong","1984","AkademikerIn","weiblich","","","",""
"Peru","1984","(noch) kein Abschluss","männlich","","","",""
"Peru","1984","(noch) kein Abschluss","weiblich","","","",""
"Peru","1984","Hauptschule","männlich","","","",""
"Peru","1984","Hauptschule","weiblich","","","",""
"Peru","1984","Realschule","männlich","","","",""
"Peru","1984","Realschule","weiblich","","","",""
"Peru","1984","(Fach-)Abitur","männlich","","","",""
"Peru","1984","(Fach-)Abitur","weiblich","","","",""
"Peru","1984","AkademikerIn","männlich","","","",""
"Peru","1984","AkademikerIn","weiblich","","","",""
"Sri Lanka","1984","(noch) kein Abschluss","männlich","","","",""
"Sri Lanka","1984","(noch) kein Abschluss","weiblich","","","",""
"Sri Lanka","1984","Hauptschule","männlich","","","",""
"Sri Lanka","1984","Hauptschule","weiblich","","","",""
"Sri Lanka","1984","Realschule","männlich","","","",""
"Sri Lanka","1984","Realschule","weiblich","","","",""
"Sri Lanka","1984","(Fach-)Abitur","männlich","","","",""
"Sri Lanka","1984","(Fach-)Abitur","weiblich","","","",""
"Sri Lanka","1984","AkademikerIn","männlich","","","",""
"Sri Lanka","1984","AkademikerIn","weiblich","","","",""
"Nepal","1984","(noch) kein Abschluss","männlich","","","",""
"Nepal","1984","(noch) kein Abschluss","weiblich","","","",""
"Nepal","1984","Hauptschule","männlich","","","",""
"Nepal","1984","Hauptschule","weiblich","","","",""
"Nepal","1984","Realschule","männlich","","","",""
"Nepal","1984","Realschule","weiblich","","","",""
"Nepal","1984","(Fach-)Abitur","männlich","","","",""
"Nepal","1984","(Fach-)Abitur","weiblich","","","",""
"Nepal","1984","AkademikerIn","männlich","","","",""
"Nepal","1984","AkademikerIn","weiblich","","","",""
"Marokko","1984","(noch) kein Abschluss","männlich","","","",""
"Marokko","1984","(noch) kein Abschluss","weiblich","","","",""
"Marokko","1984","Hauptschule","männlich","","","",""
"Marokko","1984","Hauptschule","weiblich","","","",""
"Marokko","1984","Realschule","männlich","","","",""
"Marokko","1984","Realschule","weiblich","","","",""
"Marokko","1984","(Fach-)Abitur","männlich","","","",""
"Marokko","1984","(Fach-)Abitur","weiblich","","","",""
"Marokko","1984","AkademikerIn","männlich","","","",""
"Marokko","1984","AkademikerIn","weiblich","","","",""
"China","1984","(noch) kein Abschluss","männlich","","","",""
"China","1984","(noch) kein Abschluss","weiblich","","","",""
"China","1984","Hauptschule","männlich","","","",""
"China","1984","Hauptschule","weiblich","","","",""
"China","1984","Realschule","männlich","","","",""
"China","1984","Realschule","weiblich","","","",""
"China","1984","(Fach-)Abitur","männlich","","","",""
"China","1984","(Fach-)Abitur","weiblich","","","",""
"China","1984","AkademikerIn","männlich","","","",""
"China","1984","AkademikerIn","weiblich","","","",""
"Irland","1984","(noch) kein Abschluss","männlich","","","",""
"Irland","1984","(noch) kein Abschluss","weiblich","","","",""
"Irland","1984","Hauptschule","männlich","","","",""
"Irland","1984","Hauptschule","weiblich","","","",""
"Irland","1984","Realschule","männlich","","","",""
"Irland","1984","Realschule","weiblich","","","",""
"Irland","1984","(Fach-)Abitur","männlich","","","",""
"Irland","1984","(Fach-)Abitur","weiblich","","","",""
"Irland","1984","AkademikerIn","männlich","","","",""
"Irland","1984","AkademikerIn","weiblich","","","",""
"Moldawien","1984","(noch) kein Abschluss","männlich","","","",""
"Moldawien","1984","(noch) kein Abschluss","weiblich","","","",""
"Moldawien","1984","Hauptschule","männlich","","","",""
"Moldawien","1984","Hauptschule","weiblich","","","",""
"Moldawien","1984","Realschule","männlich","","","",""
"Moldawien","1984","Realschule","weiblich","","","",""
"Moldawien","1984","(Fach-)Abitur","männlich","","","",""
"Moldawien","1984","(Fach-)Abitur","weiblich","","","",""
"Moldawien","1984","AkademikerIn","männlich","","","",""
"Moldawien","1984","AkademikerIn","weiblich","","","",""
"Kasachstan","1984","(noch) kein Abschluss","männlich","","","",""
"Kasachstan","1984","(noch) kein Abschluss","weiblich","","","",""
"Kasachstan","1984","Hauptschule","männlich","","","",""
"Kasachstan","1984","Hauptschule","weiblich","","","",""
"Kasachstan","1984","Realschule","männlich","","","",""
"Kasachstan","1984","Realschule","weiblich","","","",""
"Kasachstan","1984","(Fach-)Abitur","männlich","","","",""
"Kasachstan","1984","(Fach-)Abitur","weiblich","","","",""
"Kasachstan","1984","AkademikerIn","männlich","","","",""
"Kasachstan","1984","AkademikerIn","weiblich","","","",""
"Albanien","1984","(noch) kein Abschluss","männlich","","","",""
"Albanien","1984","(noch) kein Abschluss","weiblich","","","",""
"Albanien","1984","Hauptschule","männlich","","","",""
"Albanien","1984","Hauptschule","weiblich","","","",""
"Albanien","1984","Realschule","männlich","","","",""
"Albanien","1984","Realschule","weiblich","","","",""
"Albanien","1984","(Fach-)Abitur","männlich","","","",""
"Albanien","1984","(Fach-)Abitur","weiblich","","","",""
"Albanien","1984","AkademikerIn","männlich","","","",""
"Albanien","1984","AkademikerIn","weiblich","","","",""
"Libanon","1984","(noch) kein Abschluss","männlich","","","",""
"Libanon","1984","(noch) kein Abschluss","weiblich","","","",""
"Libanon","1984","Hauptschule","männlich","","","",""
"Libanon","1984","Hauptschule","weiblich","","","",""
"Libanon","1984","Realschule","männlich","","","",""
"Libanon","1984","Realschule","weiblich","","","",""
"Libanon","1984","(Fach-)Abitur","männlich","","","",""
"Libanon","1984","(Fach-)Abitur","weiblich","","","",""
"Libanon","1984","AkademikerIn","männlich","","","",""
"Libanon","1984","AkademikerIn","weiblich","","","",""
"Kirgistan","1984","(noch) kein Abschluss","männlich","","","",""
"Kirgistan","1984","(noch) kein Abschluss","weiblich","","","",""
"Kirgistan","1984","Hauptschule","männlich","","","",""
"Kirgistan","1984","Hauptschule","weiblich","","","",""
"Kirgistan","1984","Realschule","männlich","","","",""
"Kirgistan","1984","Realschule","weiblich","","","",""
"Kirgistan","1984","(Fach-)Abitur","männlich","","","",""
"Kirgistan","1984","(Fach-)Abitur","weiblich","","","",""
"Kirgistan","1984","AkademikerIn","männlich","","","",""
"Kirgistan","1984","AkademikerIn","weiblich","","","",""
"Ukraine","1984","(noch) kein Abschluss","männlich","","","",""
"Ukraine","1984","(noch) kein Abschluss","weiblich","","","",""
"Ukraine","1984","Hauptschule","männlich","","","",""
"Ukraine","1984","Hauptschule","weiblich","","","",""
"Ukraine","1984","Realschule","männlich","","","",""
"Ukraine","1984","Realschule","weiblich","","","",""
"Ukraine","1984","(Fach-)Abitur","männlich","","","",""
"Ukraine","1984","(Fach-)Abitur","weiblich","","","",""
"Ukraine","1984","AkademikerIn","männlich","","","",""
"Ukraine","1984","AkademikerIn","weiblich","","","",""
"Algerien","1984","(noch) kein Abschluss","männlich","","","",""
"Algerien","1984","(noch) kein Abschluss","weiblich","","","",""
"Algerien","1984","Hauptschule","männlich","","","",""
"Algerien","1984","Hauptschule","weiblich","","","",""
"Algerien","1984","Realschule","männlich","","","",""
"Algerien","1984","Realschule","weiblich","","","",""
"Algerien","1984","(Fach-)Abitur","männlich","","","",""
"Algerien","1984","(Fach-)Abitur","weiblich","","","",""
"Algerien","1984","AkademikerIn","männlich","","","",""
"Algerien","1984","AkademikerIn","weiblich","","","",""
"Mocambique","1984","(noch) kein Abschluss","männlich","","","",""
"Mocambique","1984","(noch) kein Abschluss","weiblich","","","",""
"Mocambique","1984","Hauptschule","männlich","","","",""
"Mocambique","1984","Hauptschule","weiblich","","","",""
"Mocambique","1984","Realschule","männlich","","","",""
"Mocambique","1984","Realschule","weiblich","","","",""
"Mocambique","1984","(Fach-)Abitur","männlich","","","",""
"Mocambique","1984","(Fach-)Abitur","weiblich","","","",""
"Mocambique","1984","AkademikerIn","männlich","","","",""
"Mocambique","1984","AkademikerIn","weiblich","","","",""
"Aegypten","1984","(noch) kein Abschluss","männlich","","","",""
"Aegypten","1984","(noch) kein Abschluss","weiblich","","","",""
"Aegypten","1984","Hauptschule","männlich","","","",""
"Aegypten","1984","Hauptschule","weiblich","","","",""
"Aegypten","1984","Realschule","männlich","","","",""
"Aegypten","1984","Realschule","weiblich","","","",""
"Aegypten","1984","(Fach-)Abitur","männlich","","","",""
"Aegypten","1984","(Fach-)Abitur","weiblich","","","",""
"Aegypten","1984","AkademikerIn","männlich","","","",""
"Aegypten","1984","AkademikerIn","weiblich","","","",""
"Tadschikistan","1984","(noch) kein Abschluss","männlich","","","",""
"Tadschikistan","1984","(noch) kein Abschluss","weiblich","","","",""
"Tadschikistan","1984","Hauptschule","männlich","","","",""
"Tadschikistan","1984","Hauptschule","weiblich","","","",""
"Tadschikistan","1984","Realschule","männlich","","","",""
"Tadschikistan","1984","Realschule","weiblich","1","","",""
"Tadschikistan","1984","(Fach-)Abitur","männlich","","","",""
"Tadschikistan","1984","(Fach-)Abitur","weiblich","","","",""
"Tadschikistan","1984","AkademikerIn","männlich","","","",""
"Tadschikistan","1984","AkademikerIn","weiblich","1","","",""
"Vietnam","1984","(noch) kein Abschluss","männlich","","","",""
"Vietnam","1984","(noch) kein Abschluss","weiblich","","","",""
"Vietnam","1984","Hauptschule","männlich","","","",""
