"corigin","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Saudi-Arabien","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Saudi-Arabien","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Saudi-Arabien","1985","AkademikerIn","Städtischer Raum","","","",""
"Saudi-Arabien","1985","AkademikerIn","Ländlicher Raum","","","",""
"Aethiopien","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Aethiopien","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Aethiopien","1985","Hauptschule","Städtischer Raum","","","",""
"Aethiopien","1985","Hauptschule","Ländlicher Raum","","","",""
"Aethiopien","1985","Realschule","Städtischer Raum","","","",""
"Aethiopien","1985","Realschule","Ländlicher Raum","","","",""
"Aethiopien","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Aethiopien","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Aethiopien","1985","AkademikerIn","Städtischer Raum","","","",""
"Aethiopien","1985","AkademikerIn","Ländlicher Raum","","","",""
"Kolumbien","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kolumbien","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kolumbien","1985","Hauptschule","Städtischer Raum","","","",""
"Kolumbien","1985","Hauptschule","Ländlicher Raum","","","",""
"Kolumbien","1985","Realschule","Städtischer Raum","","","",""
"Kolumbien","1985","Realschule","Ländlicher Raum","","","",""
"Kolumbien","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Kolumbien","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kolumbien","1985","AkademikerIn","Städtischer Raum","","","",""
"Kolumbien","1985","AkademikerIn","Ländlicher Raum","","","",""
"Ghana","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ghana","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ghana","1985","Hauptschule","Städtischer Raum","","","",""
"Ghana","1985","Hauptschule","Ländlicher Raum","","","",""
"Ghana","1985","Realschule","Städtischer Raum","","","",""
"Ghana","1985","Realschule","Ländlicher Raum","","","",""
"Ghana","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Ghana","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ghana","1985","AkademikerIn","Städtischer Raum","","","",""
"Ghana","1985","AkademikerIn","Ländlicher Raum","","","",""
"Bangla Desh","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Bangla Desh","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Bangla Desh","1985","Hauptschule","Städtischer Raum","","","",""
"Bangla Desh","1985","Hauptschule","Ländlicher Raum","","","",""
"Bangla Desh","1985","Realschule","Städtischer Raum","","","",""
"Bangla Desh","1985","Realschule","Ländlicher Raum","","","",""
"Bangla Desh","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Bangla Desh","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Bangla Desh","1985","AkademikerIn","Städtischer Raum","","","",""
"Bangla Desh","1985","AkademikerIn","Ländlicher Raum","","","",""
"Venezuela","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Venezuela","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Venezuela","1985","Hauptschule","Städtischer Raum","","","",""
"Venezuela","1985","Hauptschule","Ländlicher Raum","","","",""
"Venezuela","1985","Realschule","Städtischer Raum","","","",""
"Venezuela","1985","Realschule","Ländlicher Raum","","","",""
"Venezuela","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Venezuela","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Venezuela","1985","AkademikerIn","Städtischer Raum","","","",""
"Venezuela","1985","AkademikerIn","Ländlicher Raum","","","",""
"Tunesien","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Tunesien","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Tunesien","1985","Hauptschule","Städtischer Raum","","","",""
"Tunesien","1985","Hauptschule","Ländlicher Raum","","","",""
"Tunesien","1985","Realschule","Städtischer Raum","","","",""
"Tunesien","1985","Realschule","Ländlicher Raum","","","",""
"Tunesien","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Tunesien","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Tunesien","1985","AkademikerIn","Städtischer Raum","","","",""
"Tunesien","1985","AkademikerIn","Ländlicher Raum","","","",""
"Mauritius","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Mauritius","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Mauritius","1985","Hauptschule","Städtischer Raum","","","",""
"Mauritius","1985","Hauptschule","Ländlicher Raum","","","",""
"Mauritius","1985","Realschule","Städtischer Raum","","","",""
"Mauritius","1985","Realschule","Ländlicher Raum","","","",""
"Mauritius","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Mauritius","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Mauritius","1985","AkademikerIn","Städtischer Raum","1","","",""
"Mauritius","1985","AkademikerIn","Ländlicher Raum","","","",""
"Nigeria","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nigeria","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nigeria","1985","Hauptschule","Städtischer Raum","","","",""
"Nigeria","1985","Hauptschule","Ländlicher Raum","","","",""
"Nigeria","1985","Realschule","Städtischer Raum","","","",""
"Nigeria","1985","Realschule","Ländlicher Raum","","","",""
"Nigeria","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Nigeria","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nigeria","1985","AkademikerIn","Städtischer Raum","","","",""
"Nigeria","1985","AkademikerIn","Ländlicher Raum","","","",""
"Kanada","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kanada","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kanada","1985","Hauptschule","Städtischer Raum","1","","",""
"Kanada","1985","Hauptschule","Ländlicher Raum","","","",""
"Kanada","1985","Realschule","Städtischer Raum","","","",""
"Kanada","1985","Realschule","Ländlicher Raum","","","",""
"Kanada","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Kanada","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kanada","1985","AkademikerIn","Städtischer Raum","","","",""
"Kanada","1985","AkademikerIn","Ländlicher Raum","","","",""
"Neuseeland","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Neuseeland","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Neuseeland","1985","Hauptschule","Städtischer Raum","","","",""
"Neuseeland","1985","Hauptschule","Ländlicher Raum","","","",""
"Neuseeland","1985","Realschule","Städtischer Raum","","","",""
"Neuseeland","1985","Realschule","Ländlicher Raum","","","",""
"Neuseeland","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Neuseeland","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Neuseeland","1985","AkademikerIn","Städtischer Raum","","","",""
"Neuseeland","1985","AkademikerIn","Ländlicher Raum","","","",""
"Tansania","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Tansania","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Tansania","1985","Hauptschule","Städtischer Raum","","","",""
"Tansania","1985","Hauptschule","Ländlicher Raum","","","",""
"Tansania","1985","Realschule","Städtischer Raum","","","",""
"Tansania","1985","Realschule","Ländlicher Raum","","","",""
"Tansania","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Tansania","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Tansania","1985","AkademikerIn","Städtischer Raum","","","",""
"Tansania","1985","AkademikerIn","Ländlicher Raum","","","",""
"Zypern","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Zypern","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Zypern","1985","Hauptschule","Städtischer Raum","","","",""
"Zypern","1985","Hauptschule","Ländlicher Raum","","","",""
"Zypern","1985","Realschule","Städtischer Raum","","","",""
"Zypern","1985","Realschule","Ländlicher Raum","","","",""
"Zypern","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Zypern","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Zypern","1985","AkademikerIn","Städtischer Raum","","","",""
"Zypern","1985","AkademikerIn","Ländlicher Raum","","","",""
"Kuba","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kuba","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kuba","1985","Hauptschule","Städtischer Raum","","","",""
"Kuba","1985","Hauptschule","Ländlicher Raum","","","",""
"Kuba","1985","Realschule","Städtischer Raum","","","",""
"Kuba","1985","Realschule","Ländlicher Raum","","","",""
"Kuba","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Kuba","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kuba","1985","AkademikerIn","Städtischer Raum","","","",""
"Kuba","1985","AkademikerIn","Ländlicher Raum","","","",""
"Irak","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Irak","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Irak","1985","Hauptschule","Städtischer Raum","","","",""
"Irak","1985","Hauptschule","Ländlicher Raum","","","",""
"Irak","1985","Realschule","Städtischer Raum","","","",""
"Irak","1985","Realschule","Ländlicher Raum","","","",""
"Irak","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Irak","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Irak","1985","AkademikerIn","Städtischer Raum","","","",""
"Irak","1985","AkademikerIn","Ländlicher Raum","","","",""
"Brasilien","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Brasilien","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Brasilien","1985","Hauptschule","Städtischer Raum","1","","",""
"Brasilien","1985","Hauptschule","Ländlicher Raum","","","",""
"Brasilien","1985","Realschule","Städtischer Raum","","","",""
"Brasilien","1985","Realschule","Ländlicher Raum","","","",""
"Brasilien","1985","(Fach-)Abitur","Städtischer Raum","1","","",""
"Brasilien","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Brasilien","1985","AkademikerIn","Städtischer Raum","","","",""
"Brasilien","1985","AkademikerIn","Ländlicher Raum","","","",""
"Hongkong","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Hongkong","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Hongkong","1985","Hauptschule","Städtischer Raum","","","",""
"Hongkong","1985","Hauptschule","Ländlicher Raum","","","",""
"Hongkong","1985","Realschule","Städtischer Raum","","","",""
"Hongkong","1985","Realschule","Ländlicher Raum","","","",""
"Hongkong","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Hongkong","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Hongkong","1985","AkademikerIn","Städtischer Raum","","","",""
"Hongkong","1985","AkademikerIn","Ländlicher Raum","","","",""
"Peru","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Peru","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Peru","1985","Hauptschule","Städtischer Raum","","","",""
"Peru","1985","Hauptschule","Ländlicher Raum","","","",""
"Peru","1985","Realschule","Städtischer Raum","","","",""
"Peru","1985","Realschule","Ländlicher Raum","","","",""
"Peru","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Peru","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Peru","1985","AkademikerIn","Städtischer Raum","","","",""
"Peru","1985","AkademikerIn","Ländlicher Raum","","","",""
"Sri Lanka","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sri Lanka","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sri Lanka","1985","Hauptschule","Städtischer Raum","","","",""
"Sri Lanka","1985","Hauptschule","Ländlicher Raum","","","",""
"Sri Lanka","1985","Realschule","Städtischer Raum","","","",""
"Sri Lanka","1985","Realschule","Ländlicher Raum","","","",""
"Sri Lanka","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Sri Lanka","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sri Lanka","1985","AkademikerIn","Städtischer Raum","","","",""
"Sri Lanka","1985","AkademikerIn","Ländlicher Raum","","","",""
"Nepal","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nepal","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nepal","1985","Hauptschule","Städtischer Raum","","","",""
"Nepal","1985","Hauptschule","Ländlicher Raum","","","",""
"Nepal","1985","Realschule","Städtischer Raum","","","",""
"Nepal","1985","Realschule","Ländlicher Raum","","","",""
"Nepal","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Nepal","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nepal","1985","AkademikerIn","Städtischer Raum","","","",""
"Nepal","1985","AkademikerIn","Ländlicher Raum","","","",""
"Marokko","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Marokko","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Marokko","1985","Hauptschule","Städtischer Raum","","","",""
"Marokko","1985","Hauptschule","Ländlicher Raum","","","",""
"Marokko","1985","Realschule","Städtischer Raum","","","",""
"Marokko","1985","Realschule","Ländlicher Raum","","","",""
"Marokko","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Marokko","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Marokko","1985","AkademikerIn","Städtischer Raum","","","",""
"Marokko","1985","AkademikerIn","Ländlicher Raum","","","",""
"China","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"China","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"China","1985","Hauptschule","Städtischer Raum","","","",""
"China","1985","Hauptschule","Ländlicher Raum","","","",""
"China","1985","Realschule","Städtischer Raum","","","",""
"China","1985","Realschule","Ländlicher Raum","","","",""
"China","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"China","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"China","1985","AkademikerIn","Städtischer Raum","","","",""
"China","1985","AkademikerIn","Ländlicher Raum","","","",""
"Irland","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Irland","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Irland","1985","Hauptschule","Städtischer Raum","","","",""
"Irland","1985","Hauptschule","Ländlicher Raum","","","",""
"Irland","1985","Realschule","Städtischer Raum","","","",""
"Irland","1985","Realschule","Ländlicher Raum","","","",""
"Irland","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Irland","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Irland","1985","AkademikerIn","Städtischer Raum","","","",""
"Irland","1985","AkademikerIn","Ländlicher Raum","","","",""
"Moldawien","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Moldawien","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Moldawien","1985","Hauptschule","Städtischer Raum","","","",""
"Moldawien","1985","Hauptschule","Ländlicher Raum","","","",""
"Moldawien","1985","Realschule","Städtischer Raum","","","",""
"Moldawien","1985","Realschule","Ländlicher Raum","","","",""
"Moldawien","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Moldawien","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Moldawien","1985","AkademikerIn","Städtischer Raum","","","",""
"Moldawien","1985","AkademikerIn","Ländlicher Raum","","","",""
"Kasachstan","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kasachstan","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kasachstan","1985","Hauptschule","Städtischer Raum","","","",""
"Kasachstan","1985","Hauptschule","Ländlicher Raum","","","",""
"Kasachstan","1985","Realschule","Städtischer Raum","","","",""
"Kasachstan","1985","Realschule","Ländlicher Raum","","","",""
"Kasachstan","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Kasachstan","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kasachstan","1985","AkademikerIn","Städtischer Raum","","","",""
"Kasachstan","1985","AkademikerIn","Ländlicher Raum","","","",""
"Albanien","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
"Albanien","1985","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Albanien","1985","Hauptschule","Städtischer Raum","","","",""
"Albanien","1985","Hauptschule","Ländlicher Raum","","","",""
"Albanien","1985","Realschule","Städtischer Raum","","","",""
"Albanien","1985","Realschule","Ländlicher Raum","","","",""
"Albanien","1985","(Fach-)Abitur","Städtischer Raum","","","",""
"Albanien","1985","(Fach-)Abitur","Ländlicher Raum","","","",""
"Albanien","1985","AkademikerIn","Städtischer Raum","","","",""
"Albanien","1985","AkademikerIn","Ländlicher Raum","","","",""
"Libanon","1985","(noch) kein Abschluss","Städtischer Raum","","","",""
