"corigin","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Kolumbien","1995","3","Westdeutschland","","","",""
"Kolumbien","1995","3","Ostdeutschland","","","",""
"Kolumbien","1995","4","Westdeutschland","","","",""
"Kolumbien","1995","4","Ostdeutschland","","","",""
"Kolumbien","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kolumbien","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ghana","1995","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Ghana","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ghana","1995","2","Westdeutschland","","","",""
"Ghana","1995","2","Ostdeutschland","","","",""
"Ghana","1995","3","Westdeutschland","","","",""
"Ghana","1995","3","Ostdeutschland","","","",""
"Ghana","1995","4","Westdeutschland","","","",""
"Ghana","1995","4","Ostdeutschland","","","",""
"Ghana","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ghana","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Bangla Desh","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Bangla Desh","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Bangla Desh","1995","2","Westdeutschland","","","",""
"Bangla Desh","1995","2","Ostdeutschland","","","",""
"Bangla Desh","1995","3","Westdeutschland","","","",""
"Bangla Desh","1995","3","Ostdeutschland","","","",""
"Bangla Desh","1995","4","Westdeutschland","","","",""
"Bangla Desh","1995","4","Ostdeutschland","","","",""
"Bangla Desh","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Bangla Desh","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Venezuela","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Venezuela","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Venezuela","1995","2","Westdeutschland","1","","",""
"Venezuela","1995","2","Ostdeutschland","","","",""
"Venezuela","1995","3","Westdeutschland","","","",""
"Venezuela","1995","3","Ostdeutschland","","","",""
"Venezuela","1995","4","Westdeutschland","","","",""
"Venezuela","1995","4","Ostdeutschland","","","",""
"Venezuela","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Venezuela","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tunesien","1995","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Tunesien","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tunesien","1995","2","Westdeutschland","1","","",""
"Tunesien","1995","2","Ostdeutschland","","","",""
"Tunesien","1995","3","Westdeutschland","","","",""
"Tunesien","1995","3","Ostdeutschland","","","",""
"Tunesien","1995","4","Westdeutschland","","","",""
"Tunesien","1995","4","Ostdeutschland","","","",""
"Tunesien","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Tunesien","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Mauritius","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Mauritius","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Mauritius","1995","2","Westdeutschland","1","","",""
"Mauritius","1995","2","Ostdeutschland","","","",""
"Mauritius","1995","3","Westdeutschland","1","","",""
"Mauritius","1995","3","Ostdeutschland","","","",""
"Mauritius","1995","4","Westdeutschland","","","",""
"Mauritius","1995","4","Ostdeutschland","","","",""
"Mauritius","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Mauritius","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nigeria","1995","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Nigeria","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nigeria","1995","2","Westdeutschland","","","",""
"Nigeria","1995","2","Ostdeutschland","","","",""
"Nigeria","1995","3","Westdeutschland","","","",""
"Nigeria","1995","3","Ostdeutschland","","","",""
"Nigeria","1995","4","Westdeutschland","","","",""
"Nigeria","1995","4","Ostdeutschland","","","",""
"Nigeria","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nigeria","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kanada","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kanada","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kanada","1995","2","Westdeutschland","","","",""
"Kanada","1995","2","Ostdeutschland","","","",""
"Kanada","1995","3","Westdeutschland","","","",""
"Kanada","1995","3","Ostdeutschland","","","",""
"Kanada","1995","4","Westdeutschland","2","","",""
"Kanada","1995","4","Ostdeutschland","","","",""
"Kanada","1995","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Kanada","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Neuseeland","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Neuseeland","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Neuseeland","1995","2","Westdeutschland","","","",""
"Neuseeland","1995","2","Ostdeutschland","","","",""
"Neuseeland","1995","3","Westdeutschland","","","",""
"Neuseeland","1995","3","Ostdeutschland","","","",""
"Neuseeland","1995","4","Westdeutschland","","","",""
"Neuseeland","1995","4","Ostdeutschland","","","",""
"Neuseeland","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Neuseeland","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tansania","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Tansania","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tansania","1995","2","Westdeutschland","","","",""
"Tansania","1995","2","Ostdeutschland","","","",""
"Tansania","1995","3","Westdeutschland","1","","",""
"Tansania","1995","3","Ostdeutschland","","","",""
"Tansania","1995","4","Westdeutschland","","","",""
"Tansania","1995","4","Ostdeutschland","","","",""
"Tansania","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Tansania","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Zypern","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Zypern","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Zypern","1995","2","Westdeutschland","","","",""
"Zypern","1995","2","Ostdeutschland","","","",""
"Zypern","1995","3","Westdeutschland","","","",""
"Zypern","1995","3","Ostdeutschland","","","",""
"Zypern","1995","4","Westdeutschland","","","",""
"Zypern","1995","4","Ostdeutschland","","","",""
"Zypern","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Zypern","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kuba","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kuba","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kuba","1995","2","Westdeutschland","","","",""
"Kuba","1995","2","Ostdeutschland","","","",""
"Kuba","1995","3","Westdeutschland","","","",""
"Kuba","1995","3","Ostdeutschland","","","",""
"Kuba","1995","4","Westdeutschland","","","",""
"Kuba","1995","4","Ostdeutschland","","","",""
"Kuba","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kuba","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Irak","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Irak","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Irak","1995","2","Westdeutschland","","","",""
"Irak","1995","2","Ostdeutschland","","","",""
"Irak","1995","3","Westdeutschland","","","",""
"Irak","1995","3","Ostdeutschland","","","",""
"Irak","1995","4","Westdeutschland","","","",""
"Irak","1995","4","Ostdeutschland","","","",""
"Irak","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Irak","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Brasilien","1995","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Brasilien","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Brasilien","1995","2","Westdeutschland","1","","",""
"Brasilien","1995","2","Ostdeutschland","","","",""
"Brasilien","1995","3","Westdeutschland","1","","",""
"Brasilien","1995","3","Ostdeutschland","","","",""
"Brasilien","1995","4","Westdeutschland","","","",""
"Brasilien","1995","4","Ostdeutschland","","","",""
"Brasilien","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Brasilien","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hongkong","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hongkong","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hongkong","1995","2","Westdeutschland","","","",""
"Hongkong","1995","2","Ostdeutschland","","","",""
"Hongkong","1995","3","Westdeutschland","","","",""
"Hongkong","1995","3","Ostdeutschland","","","",""
"Hongkong","1995","4","Westdeutschland","","","",""
"Hongkong","1995","4","Ostdeutschland","","","",""
"Hongkong","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hongkong","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Peru","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Peru","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Peru","1995","2","Westdeutschland","","","",""
"Peru","1995","2","Ostdeutschland","","","",""
"Peru","1995","3","Westdeutschland","","","",""
"Peru","1995","3","Ostdeutschland","","","",""
"Peru","1995","4","Westdeutschland","","","",""
"Peru","1995","4","Ostdeutschland","","","",""
"Peru","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Peru","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sri Lanka","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Sri Lanka","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Sri Lanka","1995","2","Westdeutschland","","","",""
"Sri Lanka","1995","2","Ostdeutschland","","","",""
"Sri Lanka","1995","3","Westdeutschland","","","",""
"Sri Lanka","1995","3","Ostdeutschland","","","",""
"Sri Lanka","1995","4","Westdeutschland","","","",""
"Sri Lanka","1995","4","Ostdeutschland","","","",""
"Sri Lanka","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sri Lanka","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nepal","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nepal","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nepal","1995","2","Westdeutschland","","","",""
"Nepal","1995","2","Ostdeutschland","","","",""
"Nepal","1995","3","Westdeutschland","","","",""
"Nepal","1995","3","Ostdeutschland","","","",""
"Nepal","1995","4","Westdeutschland","","","",""
"Nepal","1995","4","Ostdeutschland","","","",""
"Nepal","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nepal","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Marokko","1995","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Marokko","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Marokko","1995","2","Westdeutschland","","","",""
"Marokko","1995","2","Ostdeutschland","","","",""
"Marokko","1995","3","Westdeutschland","","","",""
"Marokko","1995","3","Ostdeutschland","","","",""
"Marokko","1995","4","Westdeutschland","","","",""
"Marokko","1995","4","Ostdeutschland","","","",""
"Marokko","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Marokko","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"China","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"China","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"China","1995","2","Westdeutschland","","","",""
"China","1995","2","Ostdeutschland","","","",""
"China","1995","3","Westdeutschland","","","",""
"China","1995","3","Ostdeutschland","","","",""
"China","1995","4","Westdeutschland","","","",""
"China","1995","4","Ostdeutschland","","","",""
"China","1995","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"China","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Irland","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Irland","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Irland","1995","2","Westdeutschland","","","",""
"Irland","1995","2","Ostdeutschland","","","",""
"Irland","1995","3","Westdeutschland","","","",""
"Irland","1995","3","Ostdeutschland","","","",""
"Irland","1995","4","Westdeutschland","","","",""
"Irland","1995","4","Ostdeutschland","","","",""
"Irland","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Irland","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Moldawien","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Moldawien","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Moldawien","1995","2","Westdeutschland","1","","",""
"Moldawien","1995","2","Ostdeutschland","","","",""
"Moldawien","1995","3","Westdeutschland","","","",""
"Moldawien","1995","3","Ostdeutschland","","","",""
"Moldawien","1995","4","Westdeutschland","","","",""
"Moldawien","1995","4","Ostdeutschland","","","",""
"Moldawien","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Moldawien","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kasachstan","1995","1 Einkommensschwächstes Quintil","Westdeutschland","44","0.00731778340237128","0.00439070666644027","0.0102448601383023"
"Kasachstan","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kasachstan","1995","2","Westdeutschland","20","","",""
"Kasachstan","1995","2","Ostdeutschland","","","",""
"Kasachstan","1995","3","Westdeutschland","2","","",""
"Kasachstan","1995","3","Ostdeutschland","","","",""
"Kasachstan","1995","4","Westdeutschland","","","",""
"Kasachstan","1995","4","Ostdeutschland","","","",""
"Kasachstan","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kasachstan","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Albanien","1995","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Albanien","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Albanien","1995","2","Westdeutschland","","","",""
"Albanien","1995","2","Ostdeutschland","","","",""
"Albanien","1995","3","Westdeutschland","","","",""
"Albanien","1995","3","Ostdeutschland","","","",""
"Albanien","1995","4","Westdeutschland","","","",""
"Albanien","1995","4","Ostdeutschland","","","",""
"Albanien","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Albanien","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Libanon","1995","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Libanon","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Libanon","1995","2","Westdeutschland","","","",""
"Libanon","1995","2","Ostdeutschland","","","",""
"Libanon","1995","3","Westdeutschland","","","",""
"Libanon","1995","3","Ostdeutschland","","","",""
"Libanon","1995","4","Westdeutschland","","","",""
"Libanon","1995","4","Ostdeutschland","","","",""
"Libanon","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Libanon","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kirgistan","1995","1 Einkommensschwächstes Quintil","Westdeutschland","6","","",""
"Kirgistan","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kirgistan","1995","2","Westdeutschland","","","",""
"Kirgistan","1995","2","Ostdeutschland","","","",""
"Kirgistan","1995","3","Westdeutschland","","","",""
"Kirgistan","1995","3","Ostdeutschland","","","",""
"Kirgistan","1995","4","Westdeutschland","","","",""
"Kirgistan","1995","4","Ostdeutschland","","","",""
"Kirgistan","1995","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kirgistan","1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ukraine","1995","1 Einkommensschwächstes Quintil","Westdeutschland","12","","",""
"Ukraine","1995","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
