"corigin","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ghana","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Ghana","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Ghana","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Ghana","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ghana","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Bangla Desh","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Bangla Desh","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Bangla Desh","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Bangla Desh","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Bangla Desh","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Bangla Desh","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Bangla Desh","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Bangla Desh","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Venezuela","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Venezuela","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Venezuela","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Venezuela","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Venezuela","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Venezuela","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Venezuela","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Venezuela","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Tunesien","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Tunesien","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Tunesien","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Tunesien","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Tunesien","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Tunesien","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Tunesien","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Tunesien","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Mauritius","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Mauritius","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Mauritius","1985","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Mauritius","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Mauritius","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Mauritius","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Mauritius","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Mauritius","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nigeria","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Nigeria","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Nigeria","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Nigeria","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Nigeria","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Nigeria","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Nigeria","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nigeria","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kanada","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kanada","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kanada","1985","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Kanada","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kanada","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kanada","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kanada","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kanada","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Neuseeland","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Neuseeland","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Neuseeland","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Neuseeland","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Neuseeland","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Neuseeland","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Neuseeland","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Neuseeland","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Tansania","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Tansania","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Tansania","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Tansania","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Tansania","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Tansania","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Tansania","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Tansania","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Zypern","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Zypern","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Zypern","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Zypern","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Zypern","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Zypern","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Zypern","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Zypern","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kuba","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kuba","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kuba","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kuba","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kuba","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kuba","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kuba","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kuba","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Irak","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Irak","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Irak","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Irak","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Irak","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Irak","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Irak","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Irak","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Brasilien","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Brasilien","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Brasilien","1985","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Brasilien","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Brasilien","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Brasilien","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Brasilien","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Brasilien","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Hongkong","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Hongkong","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Hongkong","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Hongkong","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Hongkong","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Hongkong","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Hongkong","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Hongkong","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Peru","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Peru","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Peru","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Peru","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Peru","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Peru","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Peru","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Peru","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Sri Lanka","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Sri Lanka","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Sri Lanka","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Sri Lanka","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Sri Lanka","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Sri Lanka","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Sri Lanka","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Sri Lanka","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nepal","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Nepal","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Nepal","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Nepal","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Nepal","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Nepal","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Nepal","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nepal","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Marokko","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Marokko","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Marokko","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Marokko","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Marokko","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Marokko","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Marokko","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Marokko","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"China","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"China","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"China","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"China","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"China","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"China","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"China","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"China","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Irland","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Irland","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Irland","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Irland","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Irland","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Irland","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Irland","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Irland","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Moldawien","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Moldawien","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Moldawien","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Moldawien","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Moldawien","1985","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Moldawien","1985","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Moldawien","1985","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Moldawien","1985","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kasachstan","1985","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kasachstan","1985","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kasachstan","1985","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kasachstan","1985","direkter Migrationshintergrund","Ländlicher Raum","","","",""
