year,pgisced97,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.10842,37,37,0.00686,0.20998
2018,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.46558,40,40,0.30903,0.62213
2018,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.48913,106,106,0.39352,0.58475
2018,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.34351,98,98,0.24900,0.43801
2018,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.14217,54,54,0.04815,0.23619
2018,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.15966,64,64,0.06921,0.25011
2018,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.21594,96,493,0.17958,0.25230
2018,Second Stage of Tertiary Education,1st Quintile,Probably,0.02979,72,493,0.01477,0.04482
2018,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.20996,325,493,0.17397,0.24595
2018,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.28635,180,255,0.23076,0.34195
2018,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.08912,75,255,0.05408,0.12416
2018,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.26299,195,253,0.20863,0.31734
2018,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.04978,58,253,0.02293,0.07663
2018,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.22266,265,327,0.17750,0.26783
2018,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.03753,62,327,0.01690,0.05816
2018,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.18936,495,557,0.15680,0.22193
2018,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02073,62,557,0.00889,0.03258
2019,Pre-primary Level,1st Quintile,"Yes, definitely",0.35249,69,69,0.23894,0.46605
2019,Pre-primary Level,2nd Quintile,"Yes, definitely",0.33483,44,44,0.19377,0.47589
2019,Pre-primary Level,5th Quintile,"Yes, definitely",0.46435,31,31,0.28589,0.64282
2019,Primary Level,1st Quintile,"No, definitely not",0.26462,127,852,0.23498,0.29426
2019,Primary Level,1st Quintile,Probably not,0.03975,35,852,0.02663,0.05288
2019,Primary Level,1st Quintile,Probably,0.12789,159,852,0.10545,0.15033
2019,Primary Level,1st Quintile,"Yes, definitely",0.17409,531,852,0.14861,0.19957
2019,Primary Level,2nd Quintile,"Yes, definitely",0.12710,31,31,0.00791,0.24630
2019,Lower Secondary Level,1st Quintile,"No, definitely not",0.35736,252,886,0.32579,0.38894
2019,Lower Secondary Level,1st Quintile,Probably not,0.02764,41,886,0.01684,0.03844
2019,Lower Secondary Level,1st Quintile,Probably,0.07801,144,886,0.06034,0.09568
2019,Lower Secondary Level,1st Quintile,"Yes, definitely",0.16397,449,886,0.13958,0.18836
2019,Lower Secondary Level,2nd Quintile,"No, definitely not",0.44630,214,280,0.38797,0.50463
2019,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.06684,66,280,0.03754,0.09615
2019,Lower Secondary Level,3rd Quintile,"No, definitely not",0.36033,122,122,0.27479,0.44588
2019,Lower Secondary Level,4th Quintile,"No, definitely not",0.24817,66,66,0.14316,0.35319
2019,Upper Secondary Level,1st Quintile,"No, definitely not",0.38988,651,1375,0.36409,0.41567
2019,Upper Secondary Level,1st Quintile,Probably not,0.03141,83,1375,0.02219,0.04064
2019,Upper Secondary Level,1st Quintile,Probably,0.03963,177,1375,0.02932,0.04995
2019,Upper Secondary Level,1st Quintile,"Yes, definitely",0.13423,464,1375,0.11620,0.15225
2019,Upper Secondary Level,2nd Quintile,"No, definitely not",0.40265,810,1037,0.37279,0.43252
2019,Upper Secondary Level,2nd Quintile,Probably not,0.00991,37,1037,0.00388,0.01595
2019,Upper Secondary Level,2nd Quintile,Probably,0.01092,43,1037,0.00459,0.01725
2019,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.04388,147,1037,0.03141,0.05636
2019,Upper Secondary Level,3rd Quintile,"No, definitely not",0.31954,623,732,0.28573,0.35334
2019,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.03575,109,732,0.02229,0.04921
2019,Upper Secondary Level,4th Quintile,"No, definitely not",0.25957,475,560,0.22322,0.29591
2019,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03950,85,560,0.02335,0.05565
2019,Upper Secondary Level,5th Quintile,"No, definitely not",0.22992,319,374,0.18722,0.27262
2019,Upper Secondary Level,5th Quintile,"Yes, definitely",0.02557,55,374,0.00955,0.04158
2019,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.11576,47,136,0.06179,0.16973
2019,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.20030,89,136,0.13279,0.26781
2019,Post-secondary Non-tertiary Level,2nd Quintile,"No, definitely not",0.12746,41,87,0.05697,0.19794
2019,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.09163,46,87,0.03066,0.15261
2019,Post-secondary Non-tertiary Level,3rd Quintile,"No, definitely not",0.13581,41,41,0.02964,0.24197
2019,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.11559,39,39,0.01393,0.21725
2019,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.56887,35,35,0.40240,0.73534
2019,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.52104,109,109,0.42683,0.61526
2019,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.27978,91,91,0.18704,0.37252
2019,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.16714,61,61,0.07274,0.26155
2019,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.14162,62,62,0.05412,0.22912
2019,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.25445,129,468,0.21494,0.29395
2019,Second Stage of Tertiary Education,1st Quintile,Probably,0.03758,68,468,0.02033,0.05483
2019,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.16947,271,468,0.13544,0.20349
2019,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.29066,177,235,0.23248,0.34884
2019,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.12864,58,235,0.08574,0.17153
2019,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.24787,194,244,0.19358,0.30216
2019,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.04564,50,244,0.01940,0.07189
2019,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.21017,257,314,0.16503,0.25530
2019,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.05147,57,314,0.02699,0.07595
2019,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.18933,476,537,0.15616,0.22250
2019,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02131,61,537,0.00908,0.03353
2020,Pre-primary Level,1st Quintile,"Yes, definitely",0.31991,44,44,0.18049,0.45933
2020,Pre-primary Level,2nd Quintile,"Yes, definitely",0.26233,36,36,0.11659,0.40807
2020,Pre-primary Level,3rd Quintile,"Yes, definitely",0.24068,37,37,0.10103,0.38033
2020,Pre-primary Level,4th Quintile,"Yes, definitely",0.24557,38,38,0.10688,0.38427
2020,Pre-primary Level,5th Quintile,"Yes, definitely",0.23356,37,37,0.09535,0.37178
2020,Primary Level,1st Quintile,"No, definitely not",0.28306,110,715,0.25002,0.31611
2020,Primary Level,1st Quintile,Probably not,0.07076,36,715,0.05195,0.08957
2020,Primary Level,1st Quintile,Probably,0.12883,148,715,0.10425,0.15340
2020,Primary Level,1st Quintile,"Yes, definitely",0.17750,421,715,0.14947,0.20552
2020,Primary Level,2nd Quintile,"Yes, definitely",0.05390,36,36,-0.02092,0.12871
2020,Lower Secondary Level,1st Quintile,"No, definitely not",0.37634,254,819,0.34314,0.40954
2020,Lower Secondary Level,1st Quintile,Probably not,0.02478,48,819,0.01413,0.03544
2020,Lower Secondary Level,1st Quintile,Probably,0.07918,141,819,0.06067,0.09768
2020,Lower Secondary Level,1st Quintile,"Yes, definitely",0.14583,376,819,0.12165,0.17002
2020,Lower Secondary Level,2nd Quintile,"No, definitely not",0.42969,189,281,0.37171,0.48767
2020,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.09488,92,281,0.06055,0.12920
2020,Lower Secondary Level,3rd Quintile,"No, definitely not",0.33964,116,116,0.25309,0.42620
2020,Lower Secondary Level,4th Quintile,"No, definitely not",0.33991,62,62,0.22104,0.45878
2020,Lower Secondary Level,5th Quintile,"No, definitely not",0.23693,31,31,0.08477,0.38908
2020,Upper Secondary Level,1st Quintile,"No, definitely not",0.37555,641,1374,0.34993,0.40116
2020,Upper Secondary Level,1st Quintile,Probably not,0.02237,71,1374,0.01455,0.03020
2020,Upper Secondary Level,1st Quintile,Probably,0.05650,179,1374,0.04429,0.06871
2020,Upper Secondary Level,1st Quintile,"Yes, definitely",0.14699,483,1374,0.12826,0.16572
2020,Upper Secondary Level,2nd Quintile,"No, definitely not",0.37937,804,1025,0.34965,0.40909
2020,Upper Secondary Level,2nd Quintile,Probably not,0.01660,41,1025,0.00877,0.02442
2020,Upper Secondary Level,2nd Quintile,Probably,0.01014,40,1025,0.00400,0.01628
2020,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.04160,140,1025,0.02937,0.05383
2020,Upper Secondary Level,3rd Quintile,"No, definitely not",0.32645,575,679,0.29115,0.36174
2020,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.04496,104,679,0.02936,0.06056
2020,Upper Secondary Level,4th Quintile,"No, definitely not",0.26226,455,524,0.22456,0.29996
2020,Upper Secondary Level,4th Quintile,"Yes, definitely",0.02662,69,524,0.01283,0.04042
2020,Upper Secondary Level,5th Quintile,"No, definitely not",0.21649,330,408,0.17648,0.25651
2020,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04600,78,408,0.02564,0.06635
2020,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.14838,58,165,0.09398,0.20279
2020,Post-secondary Non-tertiary Level,1st Quintile,Probably,0.08756,31,165,0.04430,0.13082
2020,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.17363,76,165,0.11566,0.23161
2020,Post-secondary Non-tertiary Level,2nd Quintile,"No, definitely not",0.16715,47,83,0.08639,0.24791
2020,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.11856,36,83,0.04859,0.18853
2020,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.10874,46,46,0.01778,0.19970
2020,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.51101,44,44,0.36159,0.66042
2020,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.49475,107,107,0.39957,0.58993
2020,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.25217,66,66,0.14660,0.35774
2020,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.17109,68,68,0.08092,0.26127
2020,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.17124,74,74,0.08482,0.25766
2020,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.29855,133,420,0.25473,0.34237
2020,Second Stage of Tertiary Education,1st Quintile,Probably,0.05491,48,420,0.03310,0.07673
2020,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.10873,239,420,0.07893,0.13854
2020,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.28452,169,225,0.22543,0.34361
2020,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.07660,56,225,0.04177,0.11143
2020,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.24330,213,260,0.19104,0.29556
2020,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.07050,47,260,0.03932,0.10168
2020,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.21917,273,332,0.17461,0.26374
2020,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.04545,59,332,0.02301,0.06788
2020,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.17141,505,561,0.14020,0.20263
2020,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02496,56,561,0.01204,0.03788
2021,Primary Level,1st Quintile,"No, definitely not",0.19432,56,381,0.15454,0.23410
2021,Primary Level,1st Quintile,Probably,0.13947,120,381,0.10463,0.17430
2021,Primary Level,1st Quintile,"Yes, definitely",0.15696,205,381,0.12039,0.19354
2021,Primary Level,2nd Quintile,"Yes, definitely",0.14072,36,36,0.02551,0.25592
2021,Lower Secondary Level,1st Quintile,"No, definitely not",0.26857,136,438,0.22702,0.31013
2021,Lower Secondary Level,1st Quintile,Probably,0.13315,101,438,0.10130,0.16501
2021,Lower Secondary Level,1st Quintile,"Yes, definitely",0.13473,201,438,0.10272,0.16674
2021,Lower Secondary Level,2nd Quintile,"No, definitely not",0.43550,124,184,0.36366,0.50734
2021,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.08344,60,184,0.04338,0.12351
2021,Lower Secondary Level,3rd Quintile,"No, definitely not",0.33593,51,51,0.20501,0.46684
2021,Lower Secondary Level,4th Quintile,"No, definitely not",0.32093,52,52,0.19281,0.44906
2021,Upper Secondary Level,1st Quintile,"No, definitely not",0.37347,455,950,0.34270,0.40425
2021,Upper Secondary Level,1st Quintile,Probably not,0.03498,63,950,0.02329,0.04667
2021,Upper Secondary Level,1st Quintile,Probably,0.03973,109,950,0.02730,0.05216
2021,Upper Secondary Level,1st Quintile,"Yes, definitely",0.10924,323,950,0.08939,0.12908
2021,Upper Secondary Level,2nd Quintile,"No, definitely not",0.35485,542,695,0.31926,0.39045
2021,Upper Secondary Level,2nd Quintile,Probably,0.01344,31,695,0.00488,0.02201
2021,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.06862,122,695,0.04981,0.08743
2021,Upper Secondary Level,3rd Quintile,"No, definitely not",0.30142,360,432,0.25809,0.34474
2021,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.05333,72,432,0.03211,0.07454
2021,Upper Secondary Level,4th Quintile,"No, definitely not",0.26259,293,359,0.21701,0.30818
2021,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03382,66,359,0.01510,0.05255
2021,Upper Secondary Level,5th Quintile,"No, definitely not",0.24643,248,311,0.19846,0.29440
2021,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04522,63,311,0.02209,0.06835
2021,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.16071,44,89,0.08398,0.23745
2021,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.15149,45,89,0.07658,0.22640
2021,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.18544,42,42,0.06647,0.30441
2021,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.50035,40,40,0.34343,0.65728
2021,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.57441,79,79,0.46468,0.68414
2021,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.22018,49,49,0.10295,0.33740
2021,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.26291,55,55,0.14549,0.38032
2021,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.13272,53,53,0.04051,0.22494
2021,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.26086,126,310,0.21190,0.30982
2021,Second Stage of Tertiary Education,1st Quintile,Probably,0.02562,35,310,0.00800,0.04323
2021,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.16627,149,310,0.12476,0.20779
2021,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.22705,125,190,0.16732,0.28677
2021,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.09764,65,190,0.05533,0.13996
2021,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.24859,152,195,0.18777,0.30941
2021,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.04981,43,195,0.01920,0.08043
2021,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20603,229,267,0.15742,0.25463
2021,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.03034,38,267,0.00973,0.05095
2021,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.17149,397,446,0.13647,0.20651
2021,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02046,49,446,0.00731,0.03361
2022,Primary Level,1st Quintile,"No, definitely not",0.20625,47,310,0.16114,0.25137
2022,Primary Level,1st Quintile,Probably,0.09427,108,310,0.06169,0.12685
2022,Primary Level,1st Quintile,"Yes, definitely",0.18563,155,310,0.14228,0.22898
2022,Lower Secondary Level,1st Quintile,"No, definitely not",0.42442,139,401,0.37598,0.47286
2022,Lower Secondary Level,1st Quintile,Probably,0.06714,105,401,0.04262,0.09167
2022,Lower Secondary Level,1st Quintile,"Yes, definitely",0.12150,157,401,0.08949,0.15352
2022,Lower Secondary Level,2nd Quintile,"No, definitely not",0.51111,102,140,0.42801,0.59422
2022,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.03764,38,140,0.00600,0.06928
2022,Lower Secondary Level,3rd Quintile,"No, definitely not",0.50167,61,61,0.37515,0.62819
2022,Lower Secondary Level,4th Quintile,"No, definitely not",0.44164,43,43,0.29146,0.59183
2022,Upper Secondary Level,1st Quintile,"No, definitely not",0.41093,407,814,0.37711,0.44475
2022,Upper Secondary Level,1st Quintile,Probably not,0.04097,61,814,0.02734,0.05460
2022,Upper Secondary Level,1st Quintile,Probably,0.03484,98,814,0.02223,0.04744
2022,Upper Secondary Level,1st Quintile,"Yes, definitely",0.10334,248,814,0.08242,0.12427
2022,Upper Secondary Level,2nd Quintile,"No, definitely not",0.41054,492,617,0.37169,0.44939
2022,Upper Secondary Level,2nd Quintile,Probably,0.02032,37,617,0.00918,0.03146
2022,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.03642,88,617,0.02162,0.05121
2022,Upper Secondary Level,3rd Quintile,"No, definitely not",0.41497,384,434,0.36856,0.46138
2022,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.02362,50,434,0.00932,0.03793
2022,Upper Secondary Level,4th Quintile,"No, definitely not",0.32882,288,332,0.27821,0.37943
2022,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03176,44,332,0.01287,0.05066
2022,Upper Secondary Level,5th Quintile,"No, definitely not",0.27507,218,277,0.22239,0.32776
2022,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04855,59,277,0.02320,0.07391
2022,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.19196,37,68,0.09766,0.28627
2022,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.07362,31,68,0.01108,0.13615
2022,Post-secondary Non-tertiary Level,2nd Quintile,"No, definitely not",0.17727,34,34,0.04697,0.30758
2022,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.57800,35,35,0.41199,0.74401
2022,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.52693,71,71,0.40997,0.64389
2022,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.44003,57,57,0.31001,0.57004
2022,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.24777,48,48,0.12434,0.37120
2022,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.22368,48,48,0.10454,0.34281
2022,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.28294,105,259,0.22798,0.33790
2022,Second Stage of Tertiary Education,1st Quintile,Probably,0.04546,43,259,0.02004,0.07088
2022,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.11131,111,259,0.07293,0.14969
2022,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.35766,131,169,0.28518,0.43014
2022,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.05973,38,169,0.02389,0.09556
2022,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.34264,189,189,0.27480,0.41048
2022,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.21719,220,264,0.16736,0.26703
2022,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.03156,44,264,0.01043,0.05268
2022,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.21063,365,402,0.17072,0.25054
2022,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02537,37,402,0.00998,0.04076
