year,bula_h,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Schleswig-Holstein,Urban regions,"Yes, definitely",0.19648,91,165,0.13567,0.25729
2018,Schleswig-Holstein,Rural regions,"No, definitely not",0.78611,138,237,0.73379,0.83842
2018,Schleswig-Holstein,Rural regions,Probably,0.03447,41,237,0.01119,0.05774
2018,Schleswig-Holstein,Rural regions,"Yes, definitely",0.12636,58,237,0.08397,0.16876
2018,Hamburg,Urban regions,"No, definitely not",0.70185,108,181,0.63502,0.76868
2018,Hamburg,Urban regions,"Yes, definitely",0.22897,73,181,0.16759,0.29036
2018,Lower Saxony,Urban regions,"No, definitely not",0.70309,225,531,0.66419,0.74199
2018,Lower Saxony,Urban regions,Probably,0.05581,63,531,0.03627,0.07535
2018,Lower Saxony,Urban regions,"Yes, definitely",0.21755,243,531,0.18242,0.25267
2018,Lower Saxony,Rural regions,"No, definitely not",0.77092,353,722,0.74025,0.80160
2018,Lower Saxony,Rural regions,Probably not,0.03078,31,722,0.01817,0.04339
2018,Lower Saxony,Rural regions,Probably,0.04085,61,722,0.02640,0.05530
2018,Lower Saxony,Rural regions,"Yes, definitely",0.15745,277,722,0.13087,0.18404
2018,Bremen,Urban regions,"No, definitely not",0.69756,52,147,0.62306,0.77207
2018,Bremen,Urban regions,Probably,0.04127,47,147,0.00901,0.07354
2018,Bremen,Urban regions,"Yes, definitely",0.25357,48,147,0.18300,0.32414
2018,North Rhine-Westphalia,Urban regions,"No, definitely not",0.70153,1184,2580,0.68387,0.71919
2018,North Rhine-Westphalia,Urban regions,Probably not,0.03241,103,2580,0.02557,0.03924
2018,North Rhine-Westphalia,Urban regions,Probably,0.04470,251,2580,0.03672,0.05267
2018,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.22137,1042,2580,0.20534,0.23739
2018,Hesse,Urban regions,"No, definitely not",0.63136,276,687,0.59526,0.66746
2018,Hesse,Urban regions,Probably not,0.03906,31,687,0.02456,0.05356
2018,Hesse,Urban regions,Probably,0.07878,91,687,0.05862,0.09894
2018,Hesse,Urban regions,"Yes, definitely",0.25080,289,687,0.21836,0.28324
2018,Hesse,Rural regions,"No, definitely not",0.61596,64,141,0.53540,0.69653
2018,Hesse,Rural regions,"Yes, definitely",0.20599,77,141,0.13899,0.27298
2018,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.74203,265,497,0.70353,0.78054
2018,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.05346,49,497,0.03366,0.07326
2018,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.15946,183,497,0.12724,0.19168
2018,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.81134,93,134,0.74485,0.87783
2018,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, definitely",0.12350,41,134,0.06758,0.17941
2018,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71660,518,1030,0.68906,0.74413
2018,Baden-Wuerttemberg,Urban regions,Probably not,0.03325,38,1030,0.02230,0.04421
2018,Baden-Wuerttemberg,Urban regions,Probably,0.05709,107,1030,0.04292,0.07127
2018,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.19306,367,1030,0.16894,0.21717
2018,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.69396,62,100,0.60318,0.78474
2018,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.19333,38,100,0.11553,0.27112
2018,Bavaria,Urban regions,"No, definitely not",0.74899,422,693,0.71668,0.78130
2018,Bavaria,Urban regions,Probably not,0.04911,35,693,0.03301,0.06521
2018,Bavaria,Urban regions,Probably,0.02344,39,693,0.01217,0.03471
2018,Bavaria,Urban regions,"Yes, definitely",0.17846,197,693,0.14993,0.20699
2018,Bavaria,Rural regions,"No, definitely not",0.75992,463,842,0.73106,0.78879
2018,Bavaria,Rural regions,Probably not,0.03966,39,842,0.02647,0.05285
2018,Bavaria,Rural regions,Probably,0.03572,69,842,0.02318,0.04826
2018,Bavaria,Rural regions,"Yes, definitely",0.16469,271,842,0.13963,0.18976
2018,Berlin,Urban regions,"No, definitely not",0.63845,232,441,0.59356,0.68334
2018,Berlin,Urban regions,Probably,0.06154,33,441,0.03909,0.08400
2018,Berlin,Urban regions,"Yes, definitely",0.25631,176,441,0.21552,0.29711
2018,Brandenburg,Rural regions,"No, definitely not",0.76648,302,459,0.72773,0.80522
2018,Brandenburg,Rural regions,Probably,0.04252,34,459,0.02404,0.06100
2018,Brandenburg,Rural regions,"Yes, definitely",0.15135,123,459,0.11853,0.18418
2018,Mecklenburg-Western Pomerania,Urban regions,"No, definitely not",0.68870,31,31,0.52300,0.85439
2018,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.73859,167,227,0.68131,0.79588
2018,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.14993,60,227,0.10339,0.19648
2018,Saxony,Urban regions,"No, definitely not",0.72179,224,395,0.67754,0.76603
2018,Saxony,Urban regions,Probably,0.05292,44,395,0.03081,0.07502
2018,Saxony,Urban regions,"Yes, definitely",0.20972,127,395,0.16952,0.24992
2018,Saxony,Rural regions,"No, definitely not",0.76186,200,267,0.71068,0.81305
2018,Saxony,Rural regions,"Yes, definitely",0.18114,67,267,0.13485,0.22742
2018,Saxony-Anhalt,Urban regions,"No, definitely not",0.68776,54,103,0.59783,0.77769
2018,Saxony-Anhalt,Urban regions,"Yes, definitely",0.24507,49,103,0.16160,0.32855
2018,Saxony-Anhalt,Rural regions,"No, definitely not",0.71687,180,276,0.66362,0.77011
2018,Saxony-Anhalt,Rural regions,"Yes, definitely",0.16459,96,276,0.12076,0.20842
2018,Thuringa,Urban regions,"No, definitely not",0.48118,68,120,0.39141,0.57095
2018,Thuringa,Urban regions,"Yes, definitely",0.37174,52,120,0.28491,0.45857
2018,Thuringa,Rural regions,"No, definitely not",0.74307,189,259,0.68975,0.79639
2018,Thuringa,Rural regions,"Yes, definitely",0.16957,70,259,0.12378,0.21536
2019,Schleswig-Holstein,Urban regions,"No, definitely not",0.76549,81,187,0.70460,0.82638
2019,Schleswig-Holstein,Urban regions,"Yes, definitely",0.19052,106,187,0.13408,0.24695
2019,Schleswig-Holstein,Rural regions,"No, definitely not",0.79557,146,214,0.74141,0.84973
2019,Schleswig-Holstein,Rural regions,"Yes, definitely",0.14073,68,214,0.09403,0.18743
2019,Hamburg,Urban regions,"No, definitely not",0.78442,126,196,0.72670,0.84214
2019,Hamburg,Urban regions,"Yes, definitely",0.16060,70,196,0.10907,0.21214
2019,Lower Saxony,Urban regions,"No, definitely not",0.65821,209,438,0.61374,0.70268
2019,Lower Saxony,Urban regions,Probably,0.10007,58,438,0.07193,0.12821
2019,Lower Saxony,Urban regions,"Yes, definitely",0.21986,171,438,0.18103,0.25869
2019,Lower Saxony,Rural regions,"No, definitely not",0.73857,337,635,0.70436,0.77277
2019,Lower Saxony,Rural regions,Probably,0.05237,81,635,0.03503,0.06971
2019,Lower Saxony,Rural regions,"Yes, definitely",0.17746,217,635,0.14772,0.20720
2019,Bremen,Urban regions,"No, definitely not",0.74390,57,122,0.66612,0.82167
2019,Bremen,Urban regions,"Yes, definitely",0.17884,65,122,0.11056,0.24712
2019,North Rhine-Westphalia,Urban regions,"No, definitely not",0.70981,1166,2324,0.69136,0.72827
2019,North Rhine-Westphalia,Urban regions,Probably not,0.04346,100,2324,0.03517,0.05175
2019,North Rhine-Westphalia,Urban regions,Probably,0.05259,222,2324,0.04351,0.06167
2019,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.19413,836,2324,0.17805,0.21022
2019,Hesse,Urban regions,"No, definitely not",0.67752,248,531,0.63772,0.71731
2019,Hesse,Urban regions,Probably,0.05709,56,531,0.03733,0.07684
2019,Hesse,Urban regions,"Yes, definitely",0.23180,227,531,0.19588,0.26773
2019,Hesse,Rural regions,"No, definitely not",0.61533,56,91,0.51482,0.71585
2019,Hesse,Rural regions,"Yes, definitely",0.15535,35,91,0.08051,0.23019
2019,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.74315,252,462,0.70327,0.78303
2019,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.06268,63,462,0.04056,0.08481
2019,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.18242,147,462,0.14717,0.21768
2019,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.86184,99,99,0.79352,0.93016
2019,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.70098,489,945,0.67177,0.73019
2019,Baden-Wuerttemberg,Urban regions,Probably not,0.05032,34,945,0.03638,0.06427
2019,Baden-Wuerttemberg,Urban regions,Probably,0.05169,62,945,0.03756,0.06581
2019,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.19701,360,945,0.17164,0.22238
2019,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.75208,57,101,0.66745,0.83672
2019,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.19570,44,101,0.11794,0.27346
2019,Bavaria,Urban regions,"No, definitely not",0.78132,401,591,0.74796,0.81467
2019,Bavaria,Urban regions,Probably,0.02880,31,591,0.01530,0.04229
2019,Bavaria,Urban regions,"Yes, definitely",0.15844,159,591,0.12897,0.18790
2019,Bavaria,Rural regions,"No, definitely not",0.77068,460,756,0.74069,0.80066
2019,Bavaria,Rural regions,Probably,0.04014,78,756,0.02614,0.05414
2019,Bavaria,Rural regions,"Yes, definitely",0.15258,218,756,0.12693,0.17823
2019,Berlin,Urban regions,"No, definitely not",0.64589,205,357,0.59621,0.69557
2019,Berlin,Urban regions,Probably,0.06889,38,357,0.04258,0.09520
2019,Berlin,Urban regions,"Yes, definitely",0.25010,114,357,0.20511,0.29508
2019,Brandenburg,Rural regions,"No, definitely not",0.76343,316,453,0.72425,0.80261
2019,Brandenburg,Rural regions,Probably,0.07979,41,453,0.05481,0.10477
2019,Brandenburg,Rural regions,"Yes, definitely",0.13043,96,453,0.09938,0.16147
2019,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.84895,171,215,0.80097,0.89693
2019,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.11759,44,215,0.07443,0.16074
2019,Saxony,Urban regions,"No, definitely not",0.74487,214,348,0.69900,0.79074
2019,Saxony,Urban regions,Probably,0.03979,40,348,0.01923,0.06036
2019,Saxony,Urban regions,"Yes, definitely",0.17543,94,348,0.13541,0.21545
2019,Saxony,Rural regions,"No, definitely not",0.74376,182,237,0.68806,0.79946
2019,Saxony,Rural regions,"Yes, definitely",0.19728,55,237,0.14651,0.24805
2019,Saxony-Anhalt,Urban regions,"No, definitely not",0.62862,53,111,0.53833,0.71892
2019,Saxony-Anhalt,Urban regions,"Yes, definitely",0.19217,58,111,0.11853,0.26580
2019,Saxony-Anhalt,Rural regions,"No, definitely not",0.77398,179,280,0.72490,0.82306
2019,Saxony-Anhalt,Rural regions,Probably,0.09817,35,280,0.06325,0.13308
2019,Saxony-Anhalt,Rural regions,"Yes, definitely",0.08495,66,280,0.05223,0.11766
2019,Thuringa,Urban regions,"No, definitely not",0.54091,68,105,0.44514,0.63668
2019,Thuringa,Urban regions,"Yes, definitely",0.35754,37,105,0.26542,0.44965
2019,Thuringa,Rural regions,"No, definitely not",0.71714,173,229,0.65868,0.77560
2019,Thuringa,Rural regions,"Yes, definitely",0.22671,56,229,0.17236,0.28106
2020,Schleswig-Holstein,Urban regions,"No, definitely not",0.71135,77,145,0.63734,0.78536
2020,Schleswig-Holstein,Urban regions,"Yes, definitely",0.23537,68,145,0.16608,0.30466
2020,Schleswig-Holstein,Rural regions,"No, definitely not",0.77453,135,205,0.71718,0.83188
2020,Schleswig-Holstein,Rural regions,"Yes, definitely",0.14724,70,205,0.09862,0.19587
2020,Hamburg,Urban regions,"No, definitely not",0.74677,111,196,0.68573,0.80781
2020,Hamburg,Urban regions,"Yes, definitely",0.13476,85,196,0.08683,0.18268
2020,Lower Saxony,Urban regions,"No, definitely not",0.67658,194,436,0.63262,0.72054
2020,Lower Saxony,Urban regions,Probably,0.09159,61,436,0.06448,0.11870
2020,Lower Saxony,Urban regions,"Yes, definitely",0.19790,181,436,0.16046,0.23534
2020,Lower Saxony,Rural regions,"No, definitely not",0.71354,330,612,0.67769,0.74939
2020,Lower Saxony,Rural regions,Probably,0.06424,68,612,0.04480,0.08368
2020,Lower Saxony,Rural regions,"Yes, definitely",0.18588,214,612,0.15503,0.21673
2020,Bremen,Urban regions,"No, definitely not",0.71180,60,132,0.63423,0.78936
2020,Bremen,Urban regions,"Yes, definitely",0.20219,72,132,0.13342,0.27097
2020,North Rhine-Westphalia,Urban regions,"No, definitely not",0.70329,1148,2537,0.68551,0.72107
2020,North Rhine-Westphalia,Urban regions,Probably not,0.03720,123,2537,0.02983,0.04456
2020,North Rhine-Westphalia,Urban regions,Probably,0.05803,281,2537,0.04893,0.06713
2020,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.20149,985,2537,0.18588,0.21710
2020,Hesse,Urban regions,"No, definitely not",0.65771,258,599,0.61968,0.69574
2020,Hesse,Urban regions,Probably not,0.07237,39,599,0.05161,0.09314
2020,Hesse,Urban regions,Probably,0.05380,72,599,0.03572,0.07189
2020,Hesse,Urban regions,"Yes, definitely",0.21612,230,599,0.18313,0.24911
2020,Hesse,Rural regions,"No, definitely not",0.62486,51,84,0.52070,0.72902
2020,Hesse,Rural regions,"Yes, definitely",0.19435,33,84,0.10922,0.27948
2020,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.80392,239,448,0.76711,0.84073
2020,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.04912,45,448,0.02909,0.06916
2020,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.12715,164,448,0.09626,0.15803
2020,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.83220,96,135,0.76892,0.89547
2020,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, definitely",0.07439,39,135,0.02996,0.11882
2020,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.73802,483,920,0.70959,0.76645
2020,Baden-Wuerttemberg,Urban regions,Probably not,0.04972,31,920,0.03566,0.06377
2020,Baden-Wuerttemberg,Urban regions,Probably,0.04832,84,920,0.03445,0.06218
2020,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.16395,322,920,0.14001,0.18789
2020,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.64059,60,112,0.55132,0.72985
2020,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.25323,52,112,0.17233,0.33413
2020,Bavaria,Urban regions,"No, definitely not",0.74059,385,642,0.70666,0.77452
2020,Bavaria,Urban regions,Probably not,0.03651,31,642,0.02199,0.05103
2020,Bavaria,Urban regions,Probably,0.03361,37,642,0.01965,0.04756
2020,Bavaria,Urban regions,"Yes, definitely",0.18930,189,642,0.15897,0.21963
2020,Bavaria,Rural regions,"No, definitely not",0.76855,422,699,0.73726,0.79984
2020,Bavaria,Rural regions,Probably not,0.02794,35,699,0.01572,0.04017
2020,Bavaria,Rural regions,Probably,0.02852,47,699,0.01617,0.04087
2020,Bavaria,Rural regions,"Yes, definitely",0.17499,195,699,0.14680,0.20317
2020,Berlin,Urban regions,"No, definitely not",0.62217,195,436,0.57661,0.66774
2020,Berlin,Urban regions,Probably,0.05737,41,436,0.03552,0.07923
2020,Berlin,Urban regions,"Yes, definitely",0.28506,200,436,0.24263,0.32748
2020,Brandenburg,Rural regions,"No, definitely not",0.79336,303,436,0.75531,0.83141
2020,Brandenburg,Rural regions,Probably,0.07834,53,436,0.05309,0.10359
2020,Brandenburg,Rural regions,"Yes, definitely",0.10700,80,436,0.07795,0.13605
2020,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.75214,143,184,0.68958,0.81470
2020,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.15219,41,184,0.10014,0.20423
2020,Saxony,Urban regions,"No, definitely not",0.70426,208,339,0.65560,0.75291
2020,Saxony,Urban regions,"Yes, definitely",0.21201,131,339,0.16843,0.25558
2020,Saxony,Rural regions,"No, definitely not",0.77920,187,241,0.72672,0.83168
2020,Saxony,Rural regions,"Yes, definitely",0.12881,54,241,0.08643,0.17119
2020,Saxony-Anhalt,Urban regions,"No, definitely not",0.59048,49,113,0.49941,0.68155
2020,Saxony-Anhalt,Urban regions,"Yes, definitely",0.33502,64,113,0.24761,0.42244
2020,Saxony-Anhalt,Rural regions,"No, definitely not",0.73706,162,232,0.68029,0.79383
2020,Saxony-Anhalt,Rural regions,"Yes, definitely",0.09013,70,232,0.05320,0.12706
2020,Thuringa,Urban regions,"No, definitely not",0.53107,62,102,0.43375,0.62840
2020,Thuringa,Urban regions,"Yes, definitely",0.27935,40,102,0.19184,0.36685
2020,Thuringa,Rural regions,"No, definitely not",0.75596,169,221,0.69920,0.81271
2020,Thuringa,Rural regions,"Yes, definitely",0.16530,52,221,0.11621,0.21438
2021,Schleswig-Holstein,Urban regions,"No, definitely not",0.69672,60,112,0.61120,0.78223
2021,Schleswig-Holstein,Urban regions,"Yes, definitely",0.18084,52,112,0.10924,0.25244
2021,Schleswig-Holstein,Rural regions,"No, definitely not",0.71897,102,166,0.65038,0.78756
2021,Schleswig-Holstein,Rural regions,"Yes, definitely",0.18139,64,166,0.12260,0.24019
2021,Hamburg,Urban regions,"No, definitely not",0.81090,106,154,0.74885,0.87295
2021,Hamburg,Urban regions,"Yes, definitely",0.16791,48,154,0.10868,0.22714
2021,Lower Saxony,Urban regions,"No, definitely not",0.73288,159,308,0.68338,0.78237
2021,Lower Saxony,Urban regions,Probably,0.06174,47,308,0.03482,0.08866
2021,Lower Saxony,Urban regions,"Yes, definitely",0.15322,102,308,0.11293,0.19351
2021,Lower Saxony,Rural regions,"No, definitely not",0.72135,223,380,0.67621,0.76648
2021,Lower Saxony,Rural regions,Probably,0.03818,47,380,0.01889,0.05748
2021,Lower Saxony,Rural regions,"Yes, definitely",0.19599,110,380,0.15602,0.23595
2021,North Rhine-Westphalia,Urban regions,"No, definitely not",0.65586,782,1584,0.63245,0.67926
2021,North Rhine-Westphalia,Urban regions,Probably not,0.03036,55,1584,0.02191,0.03881
2021,North Rhine-Westphalia,Urban regions,Probably,0.08088,224,1584,0.06745,0.09431
2021,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.23290,523,1584,0.21208,0.25373
2021,Hesse,Urban regions,"No, definitely not",0.59660,164,371,0.54662,0.64659
2021,Hesse,Urban regions,Probably,0.09564,64,371,0.06567,0.12560
2021,Hesse,Urban regions,"Yes, definitely",0.22368,143,371,0.18122,0.26614
2021,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.71036,152,302,0.65911,0.76160
2021,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.07194,43,302,0.04275,0.10113
2021,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.17805,107,302,0.13483,0.22126
2021,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.79123,54,54,0.68181,0.90065
2021,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71024,330,599,0.67387,0.74660
2021,Baden-Wuerttemberg,Urban regions,Probably,0.06751,70,599,0.04740,0.08762
2021,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.18167,199,599,0.15077,0.21257
2021,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.67685,47,47,0.54170,0.81201
2021,Bavaria,Urban regions,"No, definitely not",0.71118,280,436,0.66859,0.75377
2021,Bavaria,Urban regions,Probably,0.06594,38,436,0.04262,0.08926
2021,Bavaria,Urban regions,"Yes, definitely",0.17544,118,436,0.13969,0.21118
2021,Bavaria,Rural regions,"No, definitely not",0.77795,306,452,0.73959,0.81631
2021,Bavaria,Rural regions,Probably,0.06759,41,452,0.04442,0.09076
2021,Bavaria,Rural regions,"Yes, definitely",0.11127,105,452,0.08225,0.14029
2021,Berlin,Urban regions,"No, definitely not",0.61505,145,330,0.56247,0.66763
2021,Berlin,Urban regions,Probably,0.06000,37,330,0.03434,0.08566
2021,Berlin,Urban regions,"Yes, definitely",0.29933,148,330,0.24984,0.34881
2021,Brandenburg,Rural regions,"No, definitely not",0.84246,175,208,0.79283,0.89209
2021,Brandenburg,Rural regions,"Yes, definitely",0.07207,33,208,0.03684,0.10730
2021,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.82160,109,109,0.74939,0.89380
2021,Saxony,Urban regions,"No, definitely not",0.71561,139,208,0.65416,0.77707
2021,Saxony,Urban regions,"Yes, definitely",0.17012,69,208,0.11893,0.22130
2021,Saxony,Rural regions,"No, definitely not",0.75486,151,183,0.69237,0.81736
2021,Saxony,Rural regions,"Yes, definitely",0.16464,32,183,0.11076,0.21851
2021,Saxony-Anhalt,Rural regions,"No, definitely not",0.84567,126,158,0.78916,0.90218
2021,Saxony-Anhalt,Rural regions,"Yes, definitely",0.08421,32,158,0.04077,0.12765
2021,Thuringa,Urban regions,"No, definitely not",0.60368,41,77,0.49371,0.71365
2021,Thuringa,Urban regions,"Yes, definitely",0.36823,36,77,0.25979,0.47667
2021,Thuringa,Rural regions,"No, definitely not",0.80210,126,158,0.73978,0.86442
2021,Thuringa,Rural regions,"Yes, definitely",0.11924,32,158,0.06855,0.16994
2022,Schleswig-Holstein,Urban regions,"No, definitely not",0.81808,69,108,0.74498,0.89118
2022,Schleswig-Holstein,Urban regions,"Yes, definitely",0.14148,39,108,0.07544,0.20751
2022,Schleswig-Holstein,Rural regions,"No, definitely not",0.72414,113,177,0.65811,0.79017
2022,Schleswig-Holstein,Rural regions,"Yes, definitely",0.20295,64,177,0.14353,0.26237
2022,Hamburg,Urban regions,"No, definitely not",0.76469,96,138,0.69366,0.83572
2022,Hamburg,Urban regions,"Yes, definitely",0.15163,42,138,0.09157,0.21169
2022,Lower Saxony,Urban regions,"No, definitely not",0.66694,152,313,0.61465,0.71924
2022,Lower Saxony,Urban regions,Probably,0.04657,42,313,0.02319,0.06995
2022,Lower Saxony,Urban regions,"Yes, definitely",0.23013,119,313,0.18342,0.27683
2022,Lower Saxony,Rural regions,"No, definitely not",0.72570,256,415,0.68272,0.76868
2022,Lower Saxony,Rural regions,Probably,0.04907,50,415,0.02827,0.06988
2022,Lower Saxony,Rural regions,"Yes, definitely",0.16496,109,415,0.12920,0.20071
2022,North Rhine-Westphalia,Urban regions,"No, definitely not",0.71586,908,1797,0.69500,0.73672
2022,North Rhine-Westphalia,Urban regions,Probably not,0.05207,108,1797,0.04180,0.06235
2022,North Rhine-Westphalia,Urban regions,Probably,0.06589,244,1797,0.05442,0.07736
2022,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.16618,537,1797,0.14896,0.18340
2022,Hesse,Urban regions,"No, definitely not",0.68841,191,372,0.64128,0.73554
2022,Hesse,Urban regions,Probably,0.06880,49,372,0.04304,0.09455
2022,Hesse,Urban regions,"Yes, definitely",0.18618,132,372,0.14657,0.22579
2022,Hesse,Rural regions,"No, definitely not",0.72146,44,44,0.58747,0.85545
2022,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.75142,179,311,0.70331,0.79953
2022,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.02588,32,311,0.00820,0.04356
2022,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.13221,100,311,0.09450,0.16991
2022,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.82479,66,66,0.73237,0.91720
2022,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.70140,357,692,0.66727,0.73552
2022,Baden-Wuerttemberg,Urban regions,Probably not,0.04383,33,692,0.02857,0.05909
2022,Baden-Wuerttemberg,Urban regions,Probably,0.06673,76,692,0.04812,0.08534
2022,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.18804,226,692,0.15891,0.21718
2022,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.74451,66,103,0.65987,0.82915
2022,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.15301,37,103,0.08314,0.22287
2022,Bavaria,Urban regions,"No, definitely not",0.76740,322,513,0.73080,0.80400
2022,Bavaria,Urban regions,Probably,0.04413,48,513,0.02634,0.06192
2022,Bavaria,Urban regions,"Yes, definitely",0.15552,143,513,0.12413,0.18691
2022,Bavaria,Rural regions,"No, definitely not",0.78790,376,530,0.75306,0.82274
2022,Bavaria,Rural regions,Probably,0.04876,48,530,0.03041,0.06711
2022,Bavaria,Rural regions,"Yes, definitely",0.12702,106,530,0.09865,0.15540
2022,Berlin,Urban regions,"No, definitely not",0.62730,155,340,0.57583,0.67877
2022,Berlin,Urban regions,Probably,0.08066,43,340,0.05167,0.10965
2022,Berlin,Urban regions,"Yes, definitely",0.19988,142,340,0.15731,0.24246
2022,Brandenburg,Rural regions,"No, definitely not",0.75723,217,317,0.70995,0.80450
2022,Brandenburg,Rural regions,Probably,0.06127,35,317,0.03483,0.08771
2022,Brandenburg,Rural regions,"Yes, definitely",0.10874,65,317,0.07441,0.14306
2022,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.78917,114,114,0.71397,0.86438
2022,Saxony,Urban regions,"No, definitely not",0.67003,153,237,0.61004,0.73002
2022,Saxony,Urban regions,"Yes, definitely",0.20775,84,237,0.15599,0.25951
2022,Saxony,Rural regions,"No, definitely not",0.77725,180,227,0.72300,0.83150
2022,Saxony,Rural regions,"Yes, definitely",0.12741,47,227,0.08394,0.17088
2022,Saxony-Anhalt,Urban regions,"No, definitely not",0.59367,35,35,0.42857,0.75876
2022,Saxony-Anhalt,Rural regions,"No, definitely not",0.76945,144,196,0.71033,0.82857
2022,Saxony-Anhalt,Rural regions,"Yes, definitely",0.12264,52,196,0.07660,0.16868
2022,Thuringa,Urban regions,"No, definitely not",0.64542,50,50,0.51148,0.77937
2022,Thuringa,Rural regions,"No, definitely not",0.79969,138,181,0.74122,0.85816
2022,Thuringa,Rural regions,"Yes, definitely",0.10739,43,181,0.06216,0.15262
