,Unnamed: 0,year,age_gr,quintil_oecd,plh0040,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1139,1139,2014,17-29 y.,5th Quintile,Not concerned at all,0.3523,171,26939,0.30307,0.42593
1140,1140,2014,30-45 y.,1st Quintile,Very concerned,0.35092,723,26939,0.31935,0.38729
1141,1141,2014,30-45 y.,1st Quintile,Somewhat concerned,0.46619,858,26939,0.4236,0.51145
1142,1142,2014,30-45 y.,1st Quintile,Not concerned at all,0.18288,295,26939,0.15704,0.22261
1143,1143,2014,30-45 y.,2nd Quintile,Very concerned,0.31638,605,26939,0.28816,0.35735
1144,1144,2014,30-45 y.,2nd Quintile,Somewhat concerned,0.47555,970,26939,0.43579,0.52358
1145,1145,2014,30-45 y.,2nd Quintile,Not concerned at all,0.20806,344,26939,0.17888,0.24185
1146,1146,2014,30-45 y.,3rd Quintile,Very concerned,0.22448,445,26939,0.19748,0.26378
1147,1147,2014,30-45 y.,3rd Quintile,Somewhat concerned,0.52045,870,26939,0.4689,0.5702
1148,1148,2014,30-45 y.,3rd Quintile,Not concerned at all,0.25507,380,26939,0.21704,0.29412
1149,1149,2014,30-45 y.,4th Quintile,Very concerned,0.23124,353,26939,0.2039,0.26787
1150,1150,2014,30-45 y.,4th Quintile,Somewhat concerned,0.48279,799,26939,0.43887,0.52001
1151,1151,2014,30-45 y.,4th Quintile,Not concerned at all,0.28597,406,26939,0.25089,0.33213
1152,1152,2014,30-45 y.,5th Quintile,Very concerned,0.16047,247,26939,0.14164,0.18454
1153,1153,2014,30-45 y.,5th Quintile,Somewhat concerned,0.49061,721,26939,0.44551,0.53154
1154,1154,2014,30-45 y.,5th Quintile,Not concerned at all,0.34892,467,26939,0.30551,0.39825
1155,1155,2014,46-65 y.,1st Quintile,Very concerned,0.3721,604,26939,0.34032,0.40406
1156,1156,2014,46-65 y.,1st Quintile,Somewhat concerned,0.46295,765,26939,0.42368,0.49778
1157,1157,2014,46-65 y.,1st Quintile,Not concerned at all,0.16495,263,26939,0.14078,0.18627
1158,1158,2014,46-65 y.,2nd Quintile,Very concerned,0.41092,519,26939,0.37421,0.45146
1159,1159,2014,46-65 y.,2nd Quintile,Somewhat concerned,0.47138,723,26939,0.43874,0.50777
1160,1160,2014,46-65 y.,2nd Quintile,Not concerned at all,0.1177,202,26939,0.09924,0.13909
1161,1161,2014,46-65 y.,3rd Quintile,Very concerned,0.35086,553,26939,0.31755,0.38441
1162,1162,2014,46-65 y.,3rd Quintile,Somewhat concerned,0.50877,842,26939,0.46775,0.54406
1163,1163,2014,46-65 y.,3rd Quintile,Not concerned at all,0.14037,256,26939,0.12046,0.16056
1164,1164,2014,46-65 y.,4th Quintile,Very concerned,0.32026,638,26939,0.29682,0.34887
1165,1165,2014,46-65 y.,4th Quintile,Somewhat concerned,0.53502,1020,26939,0.50578,0.57124
1166,1166,2014,46-65 y.,4th Quintile,Not concerned at all,0.14473,303,26939,0.12732,0.16224
1167,1167,2014,46-65 y.,5th Quintile,Very concerned,0.24236,622,26939,0.22349,0.26267
1168,1168,2014,46-65 y.,5th Quintile,Somewhat concerned,0.54593,1353,26939,0.51677,0.57779
1169,1169,2014,46-65 y.,5th Quintile,Not concerned at all,0.21171,602,26939,0.19291,0.22863
1170,1170,2014,66 and older,1st Quintile,Very concerned,0.42962,344,26939,0.39657,0.46146
1171,1171,2014,66 and older,1st Quintile,Somewhat concerned,0.45406,358,26939,0.41484,0.48857
1172,1172,2014,66 and older,1st Quintile,Not concerned at all,0.11632,99,26939,0.09879,0.13558
1173,1173,2014,66 and older,2nd Quintile,Very concerned,0.48294,590,26939,0.45811,0.51009
1174,1174,2014,66 and older,2nd Quintile,Somewhat concerned,0.42455,548,26939,0.39501,0.44964
1175,1175,2014,66 and older,2nd Quintile,Not concerned at all,0.09251,116,26939,0.08119,0.10636
1176,1176,2014,66 and older,3rd Quintile,Very concerned,0.49465,489,26939,0.46819,0.52994
1177,1177,2014,66 and older,3rd Quintile,Somewhat concerned,0.41296,463,26939,0.3869,0.44486
1178,1178,2014,66 and older,3rd Quintile,Not concerned at all,0.09239,101,26939,0.07956,0.10634
1179,1179,2014,66 and older,4th Quintile,Very concerned,0.38817,372,26939,0.35711,0.42114
1180,1180,2014,66 and older,4th Quintile,Somewhat concerned,0.51176,435,26939,0.47101,0.55545
1181,1181,2014,66 and older,4th Quintile,Not concerned at all,0.10007,98,26939,0.08647,0.11548
1182,1182,2014,66 and older,5th Quintile,Very concerned,0.31666,274,26939,0.2823,0.34729
1183,1183,2014,66 and older,5th Quintile,Somewhat concerned,0.52491,492,26939,0.48403,0.56865
1184,1184,2014,66 and older,5th Quintile,Not concerned at all,0.15843,148,26939,0.13414,0.18832
1185,1185,2015,17-29 y.,1st Quintile,Very concerned,0.2606,371,24868,0.22632,0.30474
1186,1186,2015,17-29 y.,1st Quintile,Somewhat concerned,0.44468,557,24868,0.39633,0.50725
1187,1187,2015,17-29 y.,1st Quintile,Not concerned at all,0.29472,300,24868,0.25874,0.33977
1188,1188,2015,17-29 y.,2nd Quintile,Very concerned,0.30719,255,24868,0.25456,0.3615
1189,1189,2015,17-29 y.,2nd Quintile,Somewhat concerned,0.43102,357,24868,0.37417,0.49513
1190,1190,2015,17-29 y.,2nd Quintile,Not concerned at all,0.26179,236,24868,0.22048,0.31474
1191,1191,2015,17-29 y.,3rd Quintile,Very concerned,0.29863,205,24868,0.23423,0.35915
1192,1192,2015,17-29 y.,3rd Quintile,Somewhat concerned,0.44494,328,24868,0.38847,0.50399
1193,1193,2015,17-29 y.,3rd Quintile,Not concerned at all,0.25644,204,24868,0.22083,0.29833
1194,1194,2015,17-29 y.,4th Quintile,Very concerned,0.2856,150,24868,0.24411,0.33669
1195,1195,2015,17-29 y.,4th Quintile,Somewhat concerned,0.45683,298,24868,0.40572,0.52457
1196,1196,2015,17-29 y.,4th Quintile,Not concerned at all,0.25757,173,24868,0.2154,0.30658
1197,1197,2015,17-29 y.,5th Quintile,Very concerned,0.24031,104,24868,0.20456,0.28852
1198,1198,2015,17-29 y.,5th Quintile,Somewhat concerned,0.42948,185,24868,0.36502,0.49407
1199,1199,2015,17-29 y.,5th Quintile,Not concerned at all,0.33021,150,24868,0.27511,0.39417
1200,1200,2015,30-45 y.,1st Quintile,Very concerned,0.41263,668,24868,0.35829,0.45808
1201,1201,2015,30-45 y.,1st Quintile,Somewhat concerned,0.41253,671,24868,0.3639,0.47822
1202,1202,2015,30-45 y.,1st Quintile,Not concerned at all,0.17484,214,24868,0.14099,0.20655
1203,1203,2015,30-45 y.,2nd Quintile,Very concerned,0.34402,561,24868,0.30631,0.38371
1204,1204,2015,30-45 y.,2nd Quintile,Somewhat concerned,0.4999,834,24868,0.44792,0.55568
1205,1205,2015,30-45 y.,2nd Quintile,Not concerned at all,0.15608,246,24868,0.13232,0.18255
1206,1206,2015,30-45 y.,3rd Quintile,Very concerned,0.28566,466,24868,0.25124,0.32028
1207,1207,2015,30-45 y.,3rd Quintile,Somewhat concerned,0.51594,790,24868,0.4648,0.57079
1208,1208,2015,30-45 y.,3rd Quintile,Not concerned at all,0.1984,271,24868,0.16524,0.23685
1209,1209,2015,30-45 y.,4th Quintile,Very concerned,0.28137,378,24868,0.24667,0.32134
1210,1210,2015,30-45 y.,4th Quintile,Somewhat concerned,0.47411,683,24868,0.42895,0.5188
1211,1211,2015,30-45 y.,4th Quintile,Not concerned at all,0.24452,295,24868,0.20903,0.27699
1212,1212,2015,30-45 y.,5th Quintile,Very concerned,0.18669,241,24868,0.15074,0.23009
1213,1213,2015,30-45 y.,5th Quintile,Somewhat concerned,0.4952,637,24868,0.44631,0.54948
1214,1214,2015,30-45 y.,5th Quintile,Not concerned at all,0.3181,363,24868,0.27205,0.3693
1215,1215,2015,46-65 y.,1st Quintile,Very concerned,0.44678,629,24868,0.40828,0.50007
1216,1216,2015,46-65 y.,1st Quintile,Somewhat concerned,0.43511,661,24868,0.3948,0.47709
1217,1217,2015,46-65 y.,1st Quintile,Not concerned at all,0.11811,171,24868,0.09467,0.14487
1218,1218,2015,46-65 y.,2nd Quintile,Very concerned,0.43409,582,24868,0.38965,0.4707
1219,1219,2015,46-65 y.,2nd Quintile,Somewhat concerned,0.45832,704,24868,0.42554,0.50493
1220,1220,2015,46-65 y.,2nd Quintile,Not concerned at all,0.10759,181,24868,0.08983,0.1235
1221,1221,2015,46-65 y.,3rd Quintile,Very concerned,0.42086,590,24868,0.38691,0.45665
1222,1222,2015,46-65 y.,3rd Quintile,Somewhat concerned,0.46763,743,24868,0.4275,0.51254
1223,1223,2015,46-65 y.,3rd Quintile,Not concerned at all,0.11151,211,24868,0.09436,0.13032
1224,1224,2015,46-65 y.,4th Quintile,Very concerned,0.39743,685,24868,0.36433,0.42738
1225,1225,2015,46-65 y.,4th Quintile,Somewhat concerned,0.46946,939,24868,0.43759,0.49721
1226,1226,2015,46-65 y.,4th Quintile,Not concerned at all,0.13311,267,24868,0.11301,0.15007
1227,1227,2015,46-65 y.,5th Quintile,Very concerned,0.28384,699,24868,0.26462,0.30547
1228,1228,2015,46-65 y.,5th Quintile,Somewhat concerned,0.5149,1270,24868,0.4937,0.54301
1229,1229,2015,46-65 y.,5th Quintile,Not concerned at all,0.20126,502,24868,0.18088,0.22391
1230,1230,2015,66 and older,1st Quintile,Very concerned,0.48644,359,24868,0.44464,0.53165
1231,1231,2015,66 and older,1st Quintile,Somewhat concerned,0.42785,291,24868,0.38865,0.46702
1232,1232,2015,66 and older,1st Quintile,Not concerned at all,0.08571,68,24868,0.07038,0.10561
1233,1233,2015,66 and older,2nd Quintile,Very concerned,0.56647,706,24868,0.53966,0.59658
1234,1234,2015,66 and older,2nd Quintile,Somewhat concerned,0.36384,487,24868,0.33652,0.38759
1235,1235,2015,66 and older,2nd Quintile,Not concerned at all,0.06969,84,24868,0.05837,0.08054
1236,1236,2015,66 and older,3rd Quintile,Very concerned,0.57304,570,24868,0.53061,0.60761
1237,1237,2015,66 and older,3rd Quintile,Somewhat concerned,0.36817,390,24868,0.33697,0.39569
1238,1238,2015,66 and older,3rd Quintile,Not concerned at all,0.05879,78,24868,0.04906,0.06923
1239,1239,2015,66 and older,4th Quintile,Very concerned,0.47304,392,24868,0.43693,0.51651
1240,1240,2015,66 and older,4th Quintile,Somewhat concerned,0.43855,414,24868,0.40702,0.47272
1241,1241,2015,66 and older,4th Quintile,Not concerned at all,0.0884,75,24868,0.07191,0.10513
1242,1242,2015,66 and older,5th Quintile,Very concerned,0.36947,334,24868,0.33689,0.40195
1243,1243,2015,66 and older,5th Quintile,Somewhat concerned,0.50522,477,24868,0.45876,0.55324
1244,1244,2015,66 and older,5th Quintile,Not concerned at all,0.12531,118,24868,0.09985,0.15135
1245,1245,2016,17-29 y.,1st Quintile,Very concerned,0.35068,493,24055,0.317,0.39866
1246,1246,2016,17-29 y.,1st Quintile,Somewhat concerned,0.40507,516,24055,0.36454,0.45745
1247,1247,2016,17-29 y.,1st Quintile,Not concerned at all,0.24425,243,24055,0.21417,0.28859
1248,1248,2016,17-29 y.,2nd Quintile,Very concerned,0.31339,285,24055,0.26713,0.37099
1249,1249,2016,17-29 y.,2nd Quintile,Somewhat concerned,0.4316,363,24055,0.36901,0.49656
1250,1250,2016,17-29 y.,2nd Quintile,Not concerned at all,0.25501,193,24055,0.2131,0.2994
1251,1251,2016,17-29 y.,3rd Quintile,Very concerned,0.37662,260,24055,0.32007,0.43705
1252,1252,2016,17-29 y.,3rd Quintile,Somewhat concerned,0.45817,303,24055,0.39956,0.53069
1253,1253,2016,17-29 y.,3rd Quintile,Not concerned at all,0.16521,126,24055,0.13418,0.20809
1254,1254,2016,17-29 y.,4th Quintile,Very concerned,0.34888,176,24055,0.29239,0.4163
1255,1255,2016,17-29 y.,4th Quintile,Somewhat concerned,0.47671,270,24055,0.40987,0.54257
1256,1256,2016,17-29 y.,4th Quintile,Not concerned at all,0.17441,122,24055,0.14284,0.21527
1257,1257,2016,17-29 y.,5th Quintile,Very concerned,0.24043,119,24055,0.19764,0.29449
1258,1258,2016,17-29 y.,5th Quintile,Somewhat concerned,0.52251,197,24055,0.44012,0.60669
1259,1259,2016,17-29 y.,5th Quintile,Not concerned at all,0.23706,108,24055,0.18936,0.29822
1260,1260,2016,30-45 y.,1st Quintile,Very concerned,0.49249,830,24055,0.44577,0.54113
1261,1261,2016,30-45 y.,1st Quintile,Somewhat concerned,0.40048,601,24055,0.35638,0.45426
1262,1262,2016,30-45 y.,1st Quintile,Not concerned at all,0.10703,173,24055,0.0905,0.12732
1263,1263,2016,30-45 y.,2nd Quintile,Very concerned,0.46343,762,24055,0.41804,0.50749
1264,1264,2016,30-45 y.,2nd Quintile,Somewhat concerned,0.3958,627,24055,0.34734,0.44858
1265,1265,2016,30-45 y.,2nd Quintile,Not concerned at all,0.14077,198,24055,0.11839,0.16863
1266,1266,2016,30-45 y.,3rd Quintile,Very concerned,0.43845,636,24055,0.38716,0.49009
1267,1267,2016,30-45 y.,3rd Quintile,Somewhat concerned,0.44764,592,24055,0.39476,0.51276
1268,1268,2016,30-45 y.,3rd Quintile,Not concerned at all,0.11391,151,24055,0.08751,0.13839
1269,1269,2016,30-45 y.,4th Quintile,Very concerned,0.37389,525,24055,0.32486,0.41482
1270,1270,2016,30-45 y.,4th Quintile,Somewhat concerned,0.46672,618,24055,0.4195,0.51113
1271,1271,2016,30-45 y.,4th Quintile,Not concerned at all,0.15939,202,24055,0.13439,0.18637
1272,1272,2016,30-45 y.,5th Quintile,Very concerned,0.28331,345,24055,0.24445,0.32242
1273,1273,2016,30-45 y.,5th Quintile,Somewhat concerned,0.49814,536,24055,0.44816,0.55663
1274,1274,2016,30-45 y.,5th Quintile,Not concerned at all,0.21855,224,24055,0.18417,0.25812
1275,1275,2016,46-65 y.,1st Quintile,Very concerned,0.58564,797,24055,0.529,0.6503
1276,1276,2016,46-65 y.,1st Quintile,Somewhat concerned,0.33731,490,24055,0.30257,0.38077
1277,1277,2016,46-65 y.,1st Quintile,Not concerned at all,0.07704,111,24055,0.05736,0.09374
1278,1278,2016,46-65 y.,2nd Quintile,Very concerned,0.57105,764,24055,0.53444,0.61493
1279,1279,2016,46-65 y.,2nd Quintile,Somewhat concerned,0.3552,590,24055,0.31038,0.39145
1280,1280,2016,46-65 y.,2nd Quintile,Not concerned at all,0.07376,126,24055,0.0585,0.09331
1281,1281,2016,46-65 y.,3rd Quintile,Very concerned,0.55738,781,24055,0.51611,0.59977
1282,1282,2016,46-65 y.,3rd Quintile,Somewhat concerned,0.35871,611,24055,0.32971,0.38608
1283,1283,2016,46-65 y.,3rd Quintile,Not concerned at all,0.08391,136,24055,0.06988,0.10208
1284,1284,2016,46-65 y.,4th Quintile,Very concerned,0.49584,883,24055,0.46801,0.52409
1285,1285,2016,46-65 y.,4th Quintile,Somewhat concerned,0.42612,774,24055,0.39452,0.45945
1286,1286,2016,46-65 y.,4th Quintile,Not concerned at all,0.07804,171,24055,0.06673,0.09025
1287,1287,2016,46-65 y.,5th Quintile,Very concerned,0.39333,886,24055,0.36892,0.41881
1288,1288,2016,46-65 y.,5th Quintile,Somewhat concerned,0.46606,1100,24055,0.43768,0.49288
1289,1289,2016,46-65 y.,5th Quintile,Not concerned at all,0.14061,349,24055,0.12352,0.15312
1290,1290,2016,66 and older,1st Quintile,Very concerned,0.58682,421,24055,0.54728,0.63391
1291,1291,2016,66 and older,1st Quintile,Somewhat concerned,0.36039,224,24055,0.31838,0.40027
1292,1292,2016,66 and older,1st Quintile,Not concerned at all,0.05279,42,24055,0.04081,0.06788
1293,1293,2016,66 and older,2nd Quintile,Very concerned,0.65281,779,24055,0.61467,0.68636
1294,1294,2016,66 and older,2nd Quintile,Somewhat concerned,0.29918,357,24055,0.27309,0.32391
1295,1295,2016,66 and older,2nd Quintile,Not concerned at all,0.04801,63,24055,0.03761,0.0572
1296,1296,2016,66 and older,3rd Quintile,Very concerned,0.60396,626,24055,0.56826,0.64205
1297,1297,2016,66 and older,3rd Quintile,Somewhat concerned,0.34457,350,24055,0.31673,0.37399
1298,1298,2016,66 and older,3rd Quintile,Not concerned at all,0.05147,52,24055,0.04185,0.06404
1299,1299,2016,66 and older,4th Quintile,Very concerned,0.60391,481,24055,0.5573,0.65517
1300,1300,2016,66 and older,4th Quintile,Somewhat concerned,0.33069,290,24055,0.29725,0.35715
1301,1301,2016,66 and older,4th Quintile,Not concerned at all,0.0654,58,24055,0.05451,0.07759
1302,1302,2016,66 and older,5th Quintile,Very concerned,0.44423,396,24055,0.39668,0.48793
1303,1303,2016,66 and older,5th Quintile,Somewhat concerned,0.46103,453,24055,0.41129,0.50605
1304,1304,2016,66 and older,5th Quintile,Not concerned at all,0.09473,100,24055,0.07706,0.11165
1305,1305,2017,17-29 y.,1st Quintile,Very concerned,0.31622,414,22700,0.27894,0.35841
1306,1306,2017,17-29 y.,1st Quintile,Somewhat concerned,0.45387,529,22700,0.40796,0.50707
1307,1307,2017,17-29 y.,1st Quintile,Not concerned at all,0.2299,248,22700,0.1956,0.27542
1308,1308,2017,17-29 y.,2nd Quintile,Very concerned,0.30807,234,22700,0.26217,0.36806
1309,1309,2017,17-29 y.,2nd Quintile,Somewhat concerned,0.46626,354,22700,0.41027,0.53308
1310,1310,2017,17-29 y.,2nd Quintile,Not concerned at all,0.22568,188,22700,0.19836,0.26264
1311,1311,2017,17-29 y.,3rd Quintile,Very concerned,0.37226,227,22700,0.32445,0.42792
1312,1312,2017,17-29 y.,3rd Quintile,Somewhat concerned,0.41769,292,22700,0.36027,0.47565
1313,1313,2017,17-29 y.,3rd Quintile,Not concerned at all,0.21005,149,22700,0.16895,0.25591
1314,1314,2017,17-29 y.,4th Quintile,Very concerned,0.32909,175,22700,0.27673,0.3748
1315,1315,2017,17-29 y.,4th Quintile,Somewhat concerned,0.46208,275,22700,0.39789,0.51463
1316,1316,2017,17-29 y.,4th Quintile,Not concerned at all,0.20882,138,22700,0.1744,0.25359
1317,1317,2017,17-29 y.,5th Quintile,Very concerned,0.20389,91,22700,0.15534,0.26301
1318,1318,2017,17-29 y.,5th Quintile,Somewhat concerned,0.51802,193,22700,0.41894,0.6122
1319,1319,2017,17-29 y.,5th Quintile,Not concerned at all,0.27809,127,22700,0.21423,0.33541
1320,1320,2017,30-45 y.,1st Quintile,Very concerned,0.55344,781,22700,0.48652,0.62007
1321,1321,2017,30-45 y.,1st Quintile,Somewhat concerned,0.34638,519,22700,0.30424,0.39077
1322,1322,2017,30-45 y.,1st Quintile,Not concerned at all,0.10018,139,22700,0.08292,0.11846
1323,1323,2017,30-45 y.,2nd Quintile,Very concerned,0.44124,684,22700,0.3865,0.48781
1324,1324,2017,30-45 y.,2nd Quintile,Somewhat concerned,0.4249,608,22700,0.38023,0.47794
1325,1325,2017,30-45 y.,2nd Quintile,Not concerned at all,0.13387,184,22700,0.10796,0.16314
1326,1326,2017,30-45 y.,3rd Quintile,Very concerned,0.35434,503,22700,0.31516,0.39484
1327,1327,2017,30-45 y.,3rd Quintile,Somewhat concerned,0.44171,536,22700,0.39267,0.49627
1328,1328,2017,30-45 y.,3rd Quintile,Not concerned at all,0.20395,188,22700,0.16895,0.2433
1329,1329,2017,30-45 y.,4th Quintile,Very concerned,0.37046,413,22700,0.32418,0.40911
1330,1330,2017,30-45 y.,4th Quintile,Somewhat concerned,0.42056,530,22700,0.36335,0.47353
1331,1331,2017,30-45 y.,4th Quintile,Not concerned at all,0.20898,200,22700,0.17214,0.24906
1332,1332,2017,30-45 y.,5th Quintile,Very concerned,0.27797,272,22700,0.241,0.31751
1333,1333,2017,30-45 y.,5th Quintile,Somewhat concerned,0.49336,503,22700,0.44515,0.53916
1334,1334,2017,30-45 y.,5th Quintile,Not concerned at all,0.22867,216,22700,0.19178,0.27262
1335,1335,2017,46-65 y.,1st Quintile,Very concerned,0.56518,746,22700,0.51689,0.6168
1336,1336,2017,46-65 y.,1st Quintile,Somewhat concerned,0.35014,469,22700,0.31175,0.39287
1337,1337,2017,46-65 y.,1st Quintile,Not concerned at all,0.08468,108,22700,0.0686,0.10257
1338,1338,2017,46-65 y.,2nd Quintile,Very concerned,0.51784,677,22700,0.47104,0.56072
1339,1339,2017,46-65 y.,2nd Quintile,Somewhat concerned,0.399,587,22700,0.3609,0.44162
1340,1340,2017,46-65 y.,2nd Quintile,Not concerned at all,0.08316,145,22700,0.06912,0.09865
1341,1341,2017,46-65 y.,3rd Quintile,Very concerned,0.49259,700,22700,0.45735,0.53443
1342,1342,2017,46-65 y.,3rd Quintile,Somewhat concerned,0.41707,637,22700,0.3797,0.45744
1343,1343,2017,46-65 y.,3rd Quintile,Not concerned at all,0.09035,137,22700,0.06961,0.11091
1344,1344,2017,46-65 y.,4th Quintile,Very concerned,0.48398,830,22700,0.45121,0.52212
1345,1345,2017,46-65 y.,4th Quintile,Somewhat concerned,0.42032,743,22700,0.38583,0.44783
1346,1346,2017,46-65 y.,4th Quintile,Not concerned at all,0.0957,196,22700,0.07772,0.11026
1347,1347,2017,46-65 y.,5th Quintile,Very concerned,0.41276,822,22700,0.3792,0.44368
1348,1348,2017,46-65 y.,5th Quintile,Somewhat concerned,0.44108,1047,22700,0.41374,0.469
1349,1349,2017,46-65 y.,5th Quintile,Not concerned at all,0.14616,367,22700,0.13175,0.16419
1350,1350,2017,66 and older,1st Quintile,Very concerned,0.58622,400,22700,0.53972,0.64464
1351,1351,2017,66 and older,1st Quintile,Somewhat concerned,0.33578,225,22700,0.29733,0.37538
1352,1352,2017,66 and older,1st Quintile,Not concerned at all,0.07799,44,22700,0.06174,0.09625
1353,1353,2017,66 and older,2nd Quintile,Very concerned,0.62616,730,22700,0.58815,0.66134
1354,1354,2017,66 and older,2nd Quintile,Somewhat concerned,0.31932,356,22700,0.29241,0.34665
1355,1355,2017,66 and older,2nd Quintile,Not concerned at all,0.05452,70,22700,0.0418,0.0691
1356,1356,2017,66 and older,3rd Quintile,Very concerned,0.63524,621,22700,0.59049,0.67459
1357,1357,2017,66 and older,3rd Quintile,Somewhat concerned,0.30575,351,22700,0.28307,0.33137
1358,1358,2017,66 and older,3rd Quintile,Not concerned at all,0.059,54,22700,0.0453,0.07169
1359,1359,2017,66 and older,4th Quintile,Very concerned,0.5441,445,22700,0.49903,0.58599
1360,1360,2017,66 and older,4th Quintile,Somewhat concerned,0.39811,323,22700,0.36064,0.44284
1361,1361,2017,66 and older,4th Quintile,Not concerned at all,0.05778,55,22700,0.04298,0.07297
1362,1362,2017,66 and older,5th Quintile,Very concerned,0.40062,356,22700,0.36075,0.44016
1363,1363,2017,66 and older,5th Quintile,Somewhat concerned,0.48341,445,22700,0.43786,0.53331
1364,1364,2017,66 and older,5th Quintile,Not concerned at all,0.11598,104,22700,0.09458,0.14135
1365,1365,2018,17-29 y.,1st Quintile,Very concerned,0.27275,349,24315,0.23147,0.31024
1366,1366,2018,17-29 y.,1st Quintile,Somewhat concerned,0.45621,568,24315,0.4118,0.50213
1367,1367,2018,17-29 y.,1st Quintile,Not concerned at all,0.27105,315,24315,0.23403,0.31128
1368,1368,2018,17-29 y.,2nd Quintile,Very concerned,0.25241,254,24315,0.21693,0.28872
1369,1369,2018,17-29 y.,2nd Quintile,Somewhat concerned,0.46549,419,24315,0.41853,0.51406
1370,1370,2018,17-29 y.,2nd Quintile,Not concerned at all,0.2821,248,24315,0.24115,0.3289
1371,1371,2018,17-29 y.,3rd Quintile,Very concerned,0.29021,212,24315,0.25219,0.33053
1372,1372,2018,17-29 y.,3rd Quintile,Somewhat concerned,0.43885,323,24315,0.37446,0.48851
1373,1373,2018,17-29 y.,3rd Quintile,Not concerned at all,0.27094,225,24315,0.23513,0.31883
1374,1374,2018,17-29 y.,4th Quintile,Very concerned,0.25859,130,24315,0.21976,0.30052
1375,1375,2018,17-29 y.,4th Quintile,Somewhat concerned,0.51057,299,24315,0.4581,0.56778
1376,1376,2018,17-29 y.,4th Quintile,Not concerned at all,0.23084,179,24315,0.19734,0.26975
1377,1377,2018,17-29 y.,5th Quintile,Very concerned,0.21697,95,24315,0.17198,0.27209
1378,1378,2018,17-29 y.,5th Quintile,Somewhat concerned,0.50375,221,24315,0.42458,0.57898
1379,1379,2018,17-29 y.,5th Quintile,Not concerned at all,0.27927,154,24315,0.23196,0.33314
1380,1380,2018,30-45 y.,1st Quintile,Very concerned,0.424,597,24315,0.36737,0.47746
1381,1381,2018,30-45 y.,1st Quintile,Somewhat concerned,0.41419,521,24315,0.36675,0.47267
1382,1382,2018,30-45 y.,1st Quintile,Not concerned at all,0.16181,204,24315,0.13488,0.19728
1383,1383,2018,30-45 y.,2nd Quintile,Very concerned,0.38983,605,24315,0.3586,0.43038
1384,1384,2018,30-45 y.,2nd Quintile,Somewhat concerned,0.42842,636,24315,0.38529,0.47762
1385,1385,2018,30-45 y.,2nd Quintile,Not concerned at all,0.18175,239,24315,0.15269,0.21639
1386,1386,2018,30-45 y.,3rd Quintile,Very concerned,0.35965,446,24315,0.31958,0.40527
1387,1387,2018,30-45 y.,3rd Quintile,Somewhat concerned,0.43732,581,24315,0.3945,0.48202
1388,1388,2018,30-45 y.,3rd Quintile,Not concerned at all,0.20303,263,24315,0.17673,0.23333
1389,1389,2018,30-45 y.,4th Quintile,Very concerned,0.31059,348,24315,0.27612,0.34343
1390,1390,2018,30-45 y.,4th Quintile,Somewhat concerned,0.44105,567,24315,0.40538,0.48473
1391,1391,2018,30-45 y.,4th Quintile,Not concerned at all,0.24836,275,24315,0.21062,0.2935
1392,1392,2018,30-45 y.,5th Quintile,Very concerned,0.22471,232,24315,0.18661,0.26176
1393,1393,2018,30-45 y.,5th Quintile,Somewhat concerned,0.48466,540,24315,0.43256,0.53757
1394,1394,2018,30-45 y.,5th Quintile,Not concerned at all,0.29063,302,24315,0.25059,0.33647
1395,1395,2018,46-65 y.,1st Quintile,Very concerned,0.46417,650,24315,0.42466,0.50224
1396,1396,2018,46-65 y.,1st Quintile,Somewhat concerned,0.39909,564,24315,0.35795,0.43838
1397,1397,2018,46-65 y.,1st Quintile,Not concerned at all,0.13674,198,24315,0.11335,0.16579
1398,1398,2018,46-65 y.,2nd Quintile,Very concerned,0.43029,706,24315,0.39712,0.46696
1399,1399,2018,46-65 y.,2nd Quintile,Somewhat concerned,0.461,733,24315,0.42288,0.4955
1400,1400,2018,46-65 y.,2nd Quintile,Not concerned at all,0.10871,201,24315,0.09189,0.12812
1401,1401,2018,46-65 y.,3rd Quintile,Very concerned,0.47578,709,24315,0.43858,0.50768
1402,1402,2018,46-65 y.,3rd Quintile,Somewhat concerned,0.41588,722,24315,0.37999,0.45614
1403,1403,2018,46-65 y.,3rd Quintile,Not concerned at all,0.10834,239,24315,0.09324,0.12309
1404,1404,2018,46-65 y.,4th Quintile,Very concerned,0.37296,700,24315,0.34597,0.40078
1405,1405,2018,46-65 y.,4th Quintile,Somewhat concerned,0.48454,929,24315,0.45464,0.52284
1406,1406,2018,46-65 y.,4th Quintile,Not concerned at all,0.14249,327,24315,0.12147,0.1587
1407,1407,2018,46-65 y.,5th Quintile,Very concerned,0.30956,751,24315,0.28866,0.33325
1408,1408,2018,46-65 y.,5th Quintile,Somewhat concerned,0.50845,1297,24315,0.4766,0.53652
1409,1409,2018,46-65 y.,5th Quintile,Not concerned at all,0.18199,521,24315,0.16306,0.19971
1410,1410,2018,66 and older,1st Quintile,Very concerned,0.47641,321,24315,0.42766,0.52396
1411,1411,2018,66 and older,1st Quintile,Somewhat concerned,0.43609,287,24315,0.38614,0.48821
1412,1412,2018,66 and older,1st Quintile,Not concerned at all,0.0875,78,24315,0.07134,0.10393
1413,1413,2018,66 and older,2nd Quintile,Very concerned,0.54364,667,24315,0.51229,0.58562
